seed,target,level,regime,order_a,order_b,transition_type,source_score_gradient,R_src_gradient,rank_gradient,target_gauge_margin_gradient,target_unlabeled_R3_gradient,source_sign_agrees_with_transition,rank_sign_agrees_with_transition,target_gauge_jump
1,6,0,S0_full_support,13,14,good_to_good,-0.1130865518055289,0.009200793223465453,-0.35,-0.00520833333333337,-0.13715358401348787,,,0
1,6,0,S0_full_support,14,15,good_to_good,-0.07579487802381235,0.006526300585055322,-0.3,-0.008680555555555525,0.0869638442277374,,,0
1,6,0,S0_full_support,15,16,good_to_good,-0.0618349212378797,0.005128376465007856,-0.15000000000000002,-0.006944444444444475,-0.09996069412388342,,,0
1,6,0,S0_full_support,16,17,good_to_good,0.19322017132777153,-0.04715294292490968,0.6,0.022569444444444475,0.14370433485125056,,,1
1,6,0,S0_full_support,17,18,good_to_good,-0.1619482676322817,0.03997864988763533,-0.5,-0.036458333333333315,-0.06715152180983641,,,1
1,6,0,S0_full_support,18,19,good_to_good,-0.022154626342818673,0.01585400621775923,-0.04999999999999999,0.0,-0.04729559101202718,,,0
1,6,0,S0_full_support,19,20,good_to_good,0.0922329103774348,-0.02364519582409197,0.19999999999999998,0.04340277777777779,-0.12099469970807197,,,1
1,6,1,S0_full_support,0,1,good_to_bad,-0.14806542779079657,-0.03627822934572067,-0.16666666666666669,-0.022729317336814103,0.4687141583627372,1,1,1
1,6,1,S0_full_support,1,2,bad_to_good,0.2813470099688026,-0.0591957258339344,0.41666666666666663,0.015784872892369683,-0.17850974806112752,1,1,0
1,6,1,S0_full_support,2,3,good_to_good,-0.10094012426017152,0.09451281266956268,-0.20833333333333331,-0.010483095277577348,-0.06923056290447005,,,0
1,6,1,S0_full_support,3,4,good_to_good,-0.11114475112883804,0.06002886421731979,-0.16666666666666669,0.04346920638868845,-0.2534494269665961,,,1
1,6,1,S0_full_support,4,5,good_to_good,0.040794892646318304,0.028749822161289296,0.08333333333333333,0.001736111111111105,0.02194759965519888,,,0
1,6,1,S0_full_support,5,6,good_to_good,-0.1575641700425992,-0.019684384787280185,-0.16666666666666666,0.001736111111111105,0.1928005032520308,,,0
1,6,1,S0_full_support,6,7,good_to_good,0.14302730858820728,-0.04724085343508011,0.125,0.01909722222222221,-0.10628625258123503,,,0
1,6,1,S0_full_support,7,8,good_to_bad,0.11674037610441357,0.0663488907121611,0.20833333333333331,-0.06944444444444442,-0.18370038506060393,0,0,1
1,6,1,S0_full_support,8,9,bad_to_good,0.03354278571288538,-0.04909444834988286,0.041666666666666685,0.024305555555555525,-0.12257651187951724,1,1,1
1,6,1,S0_full_support,9,10,good_to_good,0.03445529159867644,-0.035076839557554584,0.041666666666666685,-0.00694444444444442,0.14441355571219672,,,0
1,6,1,S0_full_support,10,11,good_to_good,-0.07564842017672635,-0.0036450871370119486,-0.125,-0.015625,0.08753581830418078,,,0
1,6,1,S0_full_support,11,12,good_to_good,0.1444836229664549,-0.0442073344933287,0.7083333333333333,0.02604166666666663,0.016733164542044543,,,1
1,6,1,S0_full_support,12,13,good_to_good,-0.007710946320810819,-0.009798348235563137,-0.5,-0.0034722222222221544,0.028767966300308978,,,0
1,6,1,S0_full_support,13,14,good_to_good,0.001546660964801716,0.000203542452584915,0.16666666666666663,-5.551115123125783e-17,-0.0019646148431556876,,,0
1,6,1,S0_full_support,14,15,good_to_good,0.00037732247959165743,4.3629693146973736e-05,0.04166666666666674,-0.0017361111111110494,-0.002697760995059695,,,0
1,6,1,S0_full_support,15,16,good_to_good,-0.0018601315056885337,2.1193117350826185e-05,-0.16666666666666674,0.00347222222222221,-0.0015286640777334437,,,0
1,6,1,S0_full_support,16,17,good_to_good,0.0029209373778252834,8.736619385496525e-06,0.375,0.0,-0.0011491983008349305,,,0
1,6,1,S0_full_support,17,18,good_to_good,-0.0005955618364247295,1.3690744053884707e-05,-0.04166666666666663,0.0,-0.00022231966938268677,,,0
1,6,1,S0_full_support,18,19,good_to_good,-0.00019488250954258213,3.272598828119033e-05,-0.08333333333333337,0.001736111111111105,-0.0009685718280412203,,,0
1,6,1,S0_full_support,19,20,good_to_good,0.0008418857438841076,3.630378875563167e-05,0.16666666666666674,0.0,-0.00043289389411371726,,,0
1,6,1,S0_full_support,20,21,good_to_good,-0.0006566168565236286,1.552377818558881e-05,-0.125,0.0,-0.00031269155445923236,,,0
1,6,1,S0_full_support,21,22,good_to_good,-0.000225459693579233,1.2608774327627081e-05,-0.08333333333333337,0.0,-0.00025243081525516686,,,0
1,6,1,S0_full_support,22,23,good_to_good,-0.0010590638504403005,1.1687095704759898e-05,-0.16666666666666663,-0.001736111111111105,-0.0006070696913540452,,,0
1,6,1,S0_full_support,23,24,good_to_good,0.0001242519934460118,1.2528167233627485e-05,0.04166666666666663,0.0,-0.00020725532341392405,,,0
1,7,0,S0_full_support,0,1,good_to_bad,-0.07312602564103388,-0.08248182743490251,-0.24,-0.03900629267556413,-0.10413284311919552,1,1,1
1,7,0,S0_full_support,1,2,bad_to_bad,-0.012149559672653076,-0.03125482931958434,-0.040000000000000036,0.009425042448271775,0.06673700072467553,,,0
1,7,0,S0_full_support,2,3,bad_to_bad,0.15769037682355258,-0.035122305502968354,0.44000000000000006,0.001274049066810501,-0.010668118608126775,,,0
1,7,0,S0_full_support,3,4,bad_to_bad,-0.06431765243840759,0.12254106033409085,-0.08000000000000007,0.012311071321864375,-0.07405978944756197,,,0
1,7,0,S0_full_support,4,5,bad_to_bad,-0.1819936766095941,-0.005086056040858655,-0.6799999999999999,-0.015386315542951362,-0.05915726060552712,,,0
1,7,0,S0_full_support,5,6,bad_to_good,0.0357355434600537,0.01319489763786652,0.12000000000000002,0.056377777009377794,0.20325330724043594,1,1,1
1,7,0,S0_full_support,6,7,good_to_bad,-0.07404411001326894,0.03011745424872192,-0.24000000000000002,-0.08156611443988443,-0.030155210506404573,1,1,1
1,7,0,S0_full_support,7,8,bad_to_good,0.06772188514382604,-0.013211354198305103,0.19999999999999998,0.05816779005776024,0.07079094694663246,1,1,1
1,7,0,S0_full_support,8,9,good_to_bad,0.04541640858106821,-0.009911040130881954,0.16000000000000003,-0.029428854666539273,-0.025612614242589316,0,0,1
1,7,0,S0_full_support,9,10,bad_to_good,-0.05546643343032143,0.027878994059089224,-0.2,0.05112928722261548,-0.024891095142055453,0,0,1
1,7,0,S0_full_support,10,11,good_to_good,-0.14594049749271393,-0.02079577210409933,-0.2,-0.03185536779808962,-0.05008087948956308,,,1
1,7,0,S0_full_support,11,12,good_to_bad,0.09768521883478237,-0.021524622417389172,0.08,-0.01815109666380127,0.027215487430127694,0,0,0
1,7,0,S0_full_support,12,13,bad_to_good,0.20487331397484088,0.005994140914279078,0.7200000000000001,0.030181246882352186,-0.05462864077717344,1,1,1
1,7,0,S0_full_support,13,14,good_to_good,0.03289182860169426,-0.043566626699800826,0.07999999999999996,0.005208333333333315,0.017440531747754395,,,0
1,7,0,S0_full_support,14,15,good_to_bad,-0.06886030732417991,-0.03035381806721149,-0.28,-0.031506531667107734,-0.026759489794778712,1,1,1
1,7,0,S0_full_support,15,16,bad_to_bad,0.13507963119669708,-0.04365934879024291,0.4,-0.03806405494404774,-0.07975665499198448,,,1
1,7,0,S0_full_support,16,17,bad_to_bad,-0.0020548479335600334,0.010465071369792578,-0.040000000000000036,-0.0011465399067815407,0.044816778633056664,,,0
1,7,0,S0_full_support,17,18,bad_to_bad,-0.2170679306725367,0.14023911265529143,-0.6399999999999999,-0.033248821770555104,0.040113959194256865,,,1
1,7,0,S0_full_support,18,19,bad_to_bad,0.08854313852651108,-0.003649845060728296,0.36000000000000004,0.023904176107441777,0.02778772021345799,,,1
1,7,0,S0_full_support,19,20,bad_to_bad,-0.08840524406850125,-0.008686128869023424,-0.32000000000000006,0.014153846863128983,-0.017847533954125083,,,0
1,7,0,S0_full_support,20,21,bad_to_bad,0.11476869942160195,-0.013744476580608511,0.36,-0.019273637751089367,-0.016738454948515002,,,0
1,7,0,S0_full_support,21,22,bad_to_bad,-0.08414146926449861,0.006621426019895127,-0.27999999999999997,0.019357093028686656,-0.10490779828965519,,,0
1,7,0,S0_full_support,22,23,bad_to_bad,0.05365237374656906,0.012256018513451483,0.2,-0.022513234667580706,0.12210410624208629,,,1
1,7,0,S0_full_support,23,24,bad_to_bad,-0.021840601223850786,0.009268492810035722,-0.07999999999999996,-0.030732102373864645,-0.034177938917327844,,,1
1,7,0,S0_full_support,24,25,bad_to_bad,-0.14280921290412574,-0.003988368057805447,-0.44000000000000006,-0.019410498723143765,0.0651721920303508,,,0
1,7,1,S0_full_support,0,1,bad_to_good,-0.0668092128376595,-0.04387039589803143,-0.15000000000000002,0.022569444444444475,-0.047924046342850746,0,0,1
1,7,1,S0_full_support,1,2,good_to_good,0.0776389687398753,-0.018397501502564695,0.19999999999999996,-0.005208333333333315,-0.07443206108454836,,,0
1,7,1,S0_full_support,2,3,good_to_bad,-0.162852870433426,0.05330848467521587,-0.44999999999999996,-0.022569444444444475,0.0519212878071702,1,1,1
1,7,1,S0_full_support,3,4,bad_to_good,0.01184974488807844,0.03164762641851371,0.09999999999999998,0.02430555555555558,0.052987692142172804,0,1,1
1,7,1,S0_full_support,4,5,good_to_bad,-0.03347757302666865,0.009457844327994902,-0.25,-0.01215277777777779,-0.10381920734208738,1,1,0
1,7,1,S0_full_support,5,6,bad_to_bad,0.21966211069363817,-0.049812107640307746,0.65,-0.0052083333333333695,0.03054088320019621,,,0
1,7,1,S0_full_support,6,7,bad_to_good,0.01922172238978226,-0.05147851547441884,0.04999999999999993,0.023821279535233886,0.015791225887708094,0,1,1
1,7,1,S0_full_support,7,8,good_to_good,0.01029529791278272,-0.06958840231284369,0.050000000000000044,-0.0011669914565474448,-0.04221375323664045,,,0
1,7,1,S0_full_support,8,9,good_to_good,-0.2865751508250043,0.10779044131830706,-0.8,-0.003557065856464232,0.09563794050351171,,,0
1,7,1,S0_full_support,9,10,good_to_bad,0.06491517985356343,0.014972031215600312,0.25,-0.027777777777777735,-0.07563683308602553,0,0,1
1,7,1,S0_full_support,10,11,bad_to_good,0.12218587351554744,0.0014131046294263427,0.3,0.024305555555555525,-0.004597126475587965,1,1,1
1,7,1,S0_full_support,11,12,good_to_bad,-0.015199403673333722,-0.0004864046531749544,-0.050000000000000044,-0.04861111111111105,0.033295014224914876,0,1,1
1,7,1,S0_full_support,12,13,bad_to_good,-0.079578580793217,0.0023263117453704574,-0.1499999999999999,0.07812499999999994,-0.001246474642183637,0,0,1
1,7,1,S0_full_support,13,14,good_to_bad,-0.12333875689043627,0.03674367741450957,-0.4,-0.034722222222222154,0.004834049953363229,1,1,1
1,7,1,S0_full_support,14,15,bad_to_bad,0.0753959699253669,-0.022168368862670262,0.15,-0.02604166666666674,-0.04775746845801865,,,1
1,7,1,S0_full_support,15,16,bad_to_bad,-0.09764872348813425,0.013620864619992457,-0.3,-0.016636219729078,-0.06719643405785958,,,0
1,7,1,S0_full_support,16,17,bad_to_good,0.008151712297546299,-0.00966853597799655,0.1,0.053094553062411315,0.1307203364689964,0,1,1
1,7,1,S0_full_support,17,18,good_to_bad,-0.0019646015114621607,0.025876818958797232,-0.05,-0.03586971776440173,0.02291297585435481,0,1,1
1,7,1,S0_full_support,18,19,bad_to_good,0.10229185569993537,-0.03767777088767088,0.3,0.033115812166693376,-0.028425998992198442,1,1,1
1,7,1,S0_full_support,19,20,good_to_good,0.04211453519107289,0.013302261583615915,0.25,0.02185112781993062,-0.05360103296375296,,,1
1,8,0,S0_full_support,0,1,good_to_bad,-0.23491747284466102,0.09136064568883762,-0.5909090909090908,-0.12326388888888884,0.2909903565543228,1,1,1
1,8,0,S0_full_support,1,2,bad_to_good,0.17069175475960263,-0.041944649460708305,0.5454545454545454,0.1232638888888889,-0.05978595974836565,1,1,1
1,8,0,S0_full_support,2,3,good_to_good,0.12298900029186499,-0.11526545177103897,0.09090909090909094,-0.00868055555555558,-0.2991490178825579,,,0
1,8,0,S0_full_support,3,4,good_to_good,0.038738282628178355,-0.04035371003097943,0.045454545454545414,0.039930555555555525,-0.02060859449249286,,,1
1,8,0,S0_full_support,4,5,good_to_good,-0.32293209541146856,0.16693661730716003,-0.6363636363636364,-0.07812499999999994,0.40603719294081286,,,1
1,8,0,S0_full_support,5,6,good_to_good,0.06008636259612943,-0.010471104745563453,0.2727272727272727,0.005208333333333315,-0.022905625660867956,,,0
1,8,0,S0_full_support,6,7,good_to_bad,-0.05842543640276121,0.036564965199903376,-0.22727272727272724,-0.022569444444444475,0.06677569905681602,1,1,1
1,8,0,S0_full_support,7,8,bad_to_bad,-0.06778352100373791,0.0061119109806087035,-0.18181818181818185,-0.052083333333333315,0.09658596471977487,,,1
1,8,0,S0_full_support,8,9,bad_to_bad,-0.04965828074620959,0.0004981886423021109,-0.18181818181818182,0.00347222222222221,-0.061754097228109206,,,0
1,8,0,S0_full_support,9,10,bad_to_bad,0.14831941882914662,-0.01866617734992393,0.40909090909090906,-0.024305555555555525,-0.009269395185118379,,,1
1,8,0,S0_full_support,10,11,bad_to_bad,-0.10736046192228355,0.012533199218860647,-0.2727272727272727,-0.005208333333333315,0.0076049987851203316,,,0
1,8,0,S0_full_support,11,12,bad_to_good,0.10975480921349462,-0.037188369220260586,0.3636363636363636,0.11631944444444442,-0.12897858535763862,1,1,1
1,8,0,S0_full_support,12,13,good_to_good,-0.0011589850245395938,0.03237724902013461,-0.045454545454545414,-0.015625,-0.06174612668096935,,,0
1,8,0,S0_full_support,13,14,good_to_good,-0.11524736167784799,0.00784568775108907,-0.36363636363636365,-0.00868055555555558,0.04639699021039356,,,0
1,8,0,S0_full_support,14,15,good_to_bad,-0.03348703920632612,0.0038278203099721964,-0.04545454545454544,-0.08333333333333331,-0.13543366912311838,1,1,1
1,8,0,S0_full_support,15,16,bad_to_bad,-0.04184159135212445,0.000736569517930219,-0.09090909090909091,0.017361111111111105,-0.08392710907959233,,,0
1,8,0,S0_full_support,16,17,bad_to_good,0.28069300857255625,-0.03096506586384562,0.7727272727272727,0.08506944444444448,0.2937507051568131,1,1,1
1,8,0,S0_full_support,17,18,good_to_good,-0.06732434386665159,0.014453276621039679,-0.18181818181818177,-0.010416666666666685,0.0034892920305744646,,,0
1,8,0,S0_full_support,18,19,good_to_bad,-0.0864276447660614,0.010890095162688462,-0.31818181818181823,-0.057291666666666685,0.10341252268903323,1,1,1
1,8,0,S0_full_support,19,20,bad_to_bad,0.1741441114701442,-0.0037171141830858456,0.5454545454545455,-0.005208333333333315,-0.16943601484968918,,,0
1,8,0,S0_full_support,20,21,bad_to_good,-0.06462357371303917,-0.012259701108430665,-0.13636363636363646,0.10416666666666669,-0.006445409476159902,0,0,1
1,8,0,S0_full_support,21,22,good_to_good,0.02357481865309974,-0.012915682100423709,0.045454545454545525,0.048611111111111105,0.05869622763663984,,,1
1,8,1,S0_full_support,0,1,bad_to_bad,-0.007802519309681899,-0.05731009460632108,-0.09523809523809523,0.00868055555555558,-0.05838694191727911,,,0
1,8,1,S0_full_support,1,2,bad_to_bad,-0.0966674658036194,-0.02420059378874373,-0.19047619047619047,0.0013159331369040073,0.0357976536504121,,,0
1,8,1,S0_full_support,2,3,bad_to_bad,0.09296460184701172,-0.0041834842696618635,0.14285714285714285,-0.06902426647023738,-0.09125524254942996,,,1
1,8,1,S0_full_support,3,4,bad_to_bad,-0.10990463513219106,0.08781917091088232,-0.2857142857142857,0.05902777777777779,0.1273479438261943,,,1
1,8,1,S0_full_support,4,5,bad_to_bad,0.13897112829110148,-0.04251552244591206,0.5714285714285714,0.044389663612512176,0.03436825883435651,,,1
1,8,1,S0_full_support,5,6,bad_to_bad,0.03881747414872894,-0.016603461517176288,0.04761904761904756,-0.07563966361251218,-0.10193540452581779,,,1
1,8,1,S0_full_support,6,7,bad_to_bad,-0.06283280019153403,0.042557189949406604,-0.23809523809523803,0.07118055555555558,0.2215821325070223,,,1
1,8,1,S0_full_support,7,8,bad_to_bad,-0.09817693681432649,0.033278181190231626,-0.28571428571428575,-0.06770833333333337,-0.032479116044817014,,,1
1,8,1,S0_full_support,8,9,bad_to_bad,-0.006164897208111753,-0.04556724168424897,-0.047619047619047616,-0.08333333333333331,-0.20588571462928162,,,1
1,8,1,S0_full_support,9,10,bad_to_bad,-0.047365621722734286,0.030290552459040443,-0.19047619047619047,-0.028727872215546013,0.16403500708955515,,,1
1,8,1,S0_full_support,10,11,bad_to_bad,0.2292400594098093,0.0038583954598936376,0.8095238095238095,0.1502556499933238,-0.05205668231312105,,,1
1,8,1,S0_full_support,11,12,bad_to_bad,0.05020405066226852,-0.05672444784744313,0.04761904761904756,0.005208333333333426,-0.07087814025840955,,,0
1,8,1,S0_full_support,12,13,bad_to_good,0.016577453206132242,-0.031735238062079896,0.04761904761904767,0.03819444444444431,0.02556689727515632,0,1,1
1,8,1,S0_full_support,13,14,good_to_bad,0.026686993796784853,-0.042542158765610516,0.04761904761904756,-0.01388888888888884,-0.03043574333686666,0,0,0
1,8,1,S0_full_support,14,15,bad_to_bad,0.024199009869639077,-0.022350763331632995,0.04761904761904767,-0.0017361111111110494,0.026645481742398558,,,0
1,8,1,S0_full_support,15,16,bad_to_bad,-0.18649096527817255,0.1457459234962395,-0.33333333333333337,-0.09201388888888895,0.19875406885185443,,,1
1,8,1,S0_full_support,16,17,bad_to_bad,-0.0006700845155793722,0.017567924770130028,-0.04761904761904756,0.01215277777777779,0.013132352183903295,,,0
1,8,1,S0_full_support,17,18,bad_to_bad,-0.06462423895781177,-0.005949331155150395,-0.28571428571428575,-0.02951388888888895,-0.07624714563605778,,,1
1,8,1,S0_full_support,18,19,bad_to_bad,0.013861285216102859,-0.002872122193824711,0.047619047619047616,0.11458333333333337,0.06287896017661804,,,1
1,8,1,S0_full_support,19,20,bad_to_bad,-0.08701807614509693,0.006928350262158545,-0.3333333333333333,-0.00868055555555558,0.08112958170917961,,,0
1,8,1,S0_full_support,20,21,bad_to_bad,0.009234039454546816,-0.003466883018134359,0.047619047619047616,-0.09201388888888884,0.01864556710828902,,,1
1,9,0,S0_full_support,0,1,good_to_good,-0.026037787910271004,-0.06285332909492025,-0.23809523809523814,0.02430555555555558,-0.0940454537871489,,,1
1,9,0,S0_full_support,1,2,good_to_good,0.031719474853711405,-0.10020116681597646,0.2857142857142857,-0.05729166666666663,0.012236358791962387,,,1
1,9,0,S0_full_support,2,3,good_to_good,0.006297445909190791,0.14475777295841974,0.04761904761904767,0.03645833333333326,0.12283369768575858,,,1
1,9,0,S0_full_support,3,4,good_to_good,-0.08868394364905885,0.03286947568725451,-0.5238095238095238,-0.02083333333333326,-0.18399272656033178,,,1
1,9,0,S0_full_support,4,5,good_to_good,0.03919623492781221,-0.029483769172791607,0.09523809523809523,-0.046875,-0.03811963740238028,,,1
1,9,0,S0_full_support,5,6,good_to_good,0.030882664134432025,0.007145141923063814,0.19047619047619047,0.06076388888888884,0.0450967202262712,,,1
1,9,0,S0_full_support,6,7,good_to_good,0.07138948788650712,-0.021284403027594823,0.33333333333333337,0.05034722222222221,-0.013425426200896207,,,1
1,9,0,S0_full_support,7,8,good_to_good,0.07443150099053075,-0.05099681535082501,0.09523809523809523,-0.01388888888888884,0.03517363476184299,,,0
1,9,0,S0_full_support,8,9,good_to_good,-0.10693318920353478,-0.042060569262738934,-0.1428571428571429,-0.02604166666666674,0.005392263600257907,,,1
1,9,0,S0_full_support,9,10,good_to_good,0.07367134595693225,-0.04262441320113586,0.09523809523809523,0.03125,0.01564934525763323,,,1
1,9,0,S0_full_support,10,11,good_to_good,-0.2024277678241318,0.1759355228784476,-0.8095238095238095,-0.045138888888888895,-0.15161340615767221,,,1
1,9,0,S0_full_support,11,12,good_to_good,0.08982785737010651,-0.0005954733612639762,0.380952380952381,-0.03472222222222221,0.1534833911554585,,,1
1,9,0,S0_full_support,12,13,good_to_good,-0.1525794838024836,-0.000872725758031212,-0.4761904761904762,0.07118055555555564,-0.06339201385838866,,,1
1,9,0,S0_full_support,13,14,good_to_good,0.07668194370063408,-0.007189027574861839,0.19047619047619047,0.01736111111111105,-0.09633906004886972,,,0
1,9,0,S0_full_support,14,15,good_to_good,-0.005153787367274731,-0.016108296064043404,-0.047619047619047616,0.00694444444444442,-0.05821272915189665,,,0
1,9,0,S0_full_support,15,16,good_to_good,0.08664570309927283,0.0029320019388654472,0.4285714285714286,-0.05208333333333326,0.1448643707249995,,,1
1,9,0,S0_full_support,16,17,good_to_good,-0.027097631520359655,0.027292904704221854,-0.19047619047619052,-0.015625,0.042270053213913694,,,0
1,9,0,S0_full_support,17,18,good_to_good,0.0279730421453242,-0.02224664795587028,0.23809523809523808,-0.02083333333333337,-0.04510647198483525,,,1
1,9,0,S0_full_support,18,19,good_to_good,-0.24968366404969347,0.026910941208269645,-0.6666666666666666,0.06076388888888884,0.0010728788565195213,,,1
1,9,0,S0_full_support,19,20,good_to_good,0.19630526939624712,-0.027576003763425727,0.3333333333333333,-0.03298611111111105,-0.0986428223305551,,,1
1,9,0,S0_full_support,20,21,good_to_good,-0.10039429059204746,-0.002611855886816228,-0.23809523809523808,0.01388888888888884,0.06606115787836608,,,0
1,9,1,S0_full_support,0,1,good_to_bad,0.16544234983393327,0.055196688148943296,0.4210526315789474,-0.10392627380968511,-0.15370631275577845,0,0,1
1,9,1,S0_full_support,1,2,bad_to_bad,-0.008499822321321349,-0.017940558839311338,-0.052631578947368474,0.02716771315210459,0.028135235788220747,,,1
1,9,1,S0_full_support,2,3,bad_to_good,-0.06004015018515152,0.0021032890034367036,-0.10526315789473684,0.04724467176869168,0.17824657738753558,0,0,1
1,9,1,S0_full_support,3,4,good_to_bad,-0.005812139408865047,-0.02313286021925287,-0.05263157894736842,-0.046875,0.013220676900859707,0,1,1
1,9,1,S0_full_support,4,5,bad_to_good,0.04171223851575051,0.00849837764453043,0.10526315789473684,0.057291666666666685,0.08105594236680874,1,1,1
1,9,1,S0_full_support,5,6,good_to_good,0.09235598986976468,-0.09706134758191742,0.2631578947368421,0.00694444444444442,-0.12096541624365542,,,0
1,9,1,S0_full_support,6,7,good_to_good,0.02561536678487253,-0.060205493275390376,0.10526315789473684,0.008680555555555525,-0.0730488939547442,,,0
1,9,1,S0_full_support,7,8,good_to_good,-0.04689572689678945,0.0029045826373207406,-0.1578947368421052,0.01909722222222221,0.07291747084881364,,,0
1,9,1,S0_full_support,8,9,good_to_good,0.03807853619712315,0.11096718999499533,0.10526315789473684,-0.027777777777777735,-0.05769082783659374,,,1
1,9,1,S0_full_support,9,10,good_to_good,-0.15418707360175488,0.06327488724572383,-0.4736842105263158,-0.032986111111111105,0.21537928812611196,,,1
1,9,1,S0_full_support,10,11,good_to_bad,-0.028006611574099338,0.012313544352353656,-0.05263157894736842,-0.05902777777777779,-0.2234098870857102,1,1,1
1,9,1,S0_full_support,11,12,bad_to_bad,-0.01482825123473741,-0.01649835356489615,-0.05263157894736842,0.04166666666666663,-0.042101162424983324,,,1
1,9,1,S0_full_support,12,13,bad_to_bad,-0.04589399677804498,0.023263558279615237,-0.10526315789473684,0.006944444444444475,0.09359624637870886,,,0
1,9,1,S0_full_support,13,14,bad_to_good,-0.04179814034530377,-0.01955093406464181,-0.10526315789473684,0.031250000000000056,-0.02570468253554234,0,0,1
1,9,1,S0_full_support,14,15,good_to_good,0.010959825877404045,0.00809138779640528,0.05263157894736842,-0.02083333333333337,-0.06294591535317703,,,1
1,9,1,S0_full_support,15,16,good_to_good,0.2844906396405529,-0.01567558579608197,0.8421052631578947,0.03472222222222221,0.1528762736825111,,,1
1,9,1,S0_full_support,16,17,good_to_good,-0.07160004154172361,-0.026106721773437647,-0.26315789473684215,-0.005208333333333315,-0.030027039121057475,,,0
1,9,1,S0_full_support,17,18,good_to_good,0.12599453934582389,-0.026460191038589764,0.368421052631579,-0.0034722222222222654,-0.03678342274091062,,,0
1,9,1,S0_full_support,18,19,good_to_good,-0.04369036048579045,-0.02852688797996683,-0.052631578947368474,0.0017361111111111605,0.014340081669141358,,,0
2,1,0,S0_full_support,0,1,good_to_bad,0.023744845803253256,-0.06238283353188845,0.1499999999999999,-0.11776925079898648,-0.21086373483914655,0,0,1
2,1,0,S0_full_support,1,2,bad_to_good,0.044804060413121405,-0.047919513130089575,0.10000000000000009,0.11082480635454195,0.17399117306089512,1,1,1
2,1,0,S0_full_support,2,3,good_to_bad,-0.1092073956509409,0.1306600922333575,-0.4,-0.06770833333333331,0.062494786905813615,1,1,1
2,1,0,S0_full_support,3,4,bad_to_good,-0.09754659196714355,0.03217209927628217,-0.30000000000000004,0.05381944444444442,-0.16104816398056354,0,0,1
2,1,0,S0_full_support,4,5,good_to_good,0.08120128010694322,-0.007319644453719576,0.19999999999999998,-0.024305555555555525,-0.0184570029065364,,,1
2,1,0,S0_full_support,5,6,good_to_good,0.2279355157079253,0.009817299170545413,0.7,0.08506944444444442,0.2093382515069519,,,1
2,1,0,S0_full_support,6,7,good_to_good,-0.04820780582948858,-0.04567411629539975,-0.09999999999999998,-0.02430555555555558,0.03464378280629843,,,1
2,1,0,S0_full_support,7,8,good_to_good,0.0023360825925213824,0.0044964448126711964,0.04999999999999993,-0.02256944444444442,-0.24793761282190696,,,1
2,1,0,S0_full_support,8,9,good_to_good,-0.042915368766412165,-0.05500976021923831,-0.09999999999999998,-0.03819444444444442,0.1729955302326205,,,1
2,1,0,S0_full_support,9,10,good_to_good,-0.028003681001391334,0.01788976488320193,-0.09999999999999998,0.013888888888888895,-0.02226538817676027,,,0
2,1,0,S0_full_support,10,11,good_to_good,-0.08910441725232887,0.07990214635369575,-0.3,-0.02083333333333337,0.022000723782165665,,,1
2,1,0,S0_full_support,11,12,good_to_good,0.05483409897439939,0.00374185779138414,0.2,-0.010416666666666685,0.02343662057340662,,,0
2,1,0,S0_full_support,12,13,good_to_good,-0.02128618055708592,-0.006700830100911603,-0.15000000000000002,0.03645833333333337,-0.045343576366903116,,,1
2,1,0,S0_full_support,13,14,good_to_good,0.006365743737456908,-0.007184637431809748,0.09999999999999998,0.015625,-0.008912082827529755,,,0
2,1,0,S0_full_support,14,15,good_to_good,-0.053771086240455956,0.007593803576498748,-0.25,-0.02256944444444442,-0.06642251650865322,,,1
2,1,0,S0_full_support,15,16,good_to_good,-0.09453045720128811,-0.0018729469008610389,-0.3,-0.02604166666666663,0.10538678044376892,,,1
2,1,0,S0_full_support,16,17,good_to_good,0.0128546585471353,0.006675662561031581,0.09999999999999999,0.05208333333333326,-0.13805196150765509,,,1
2,1,0,S0_full_support,17,18,good_to_good,0.07153222254641922,-0.0035129095224505358,0.1,-0.05381944444444442,0.14564986051331202,,,1
2,1,0,S0_full_support,18,19,good_to_good,-0.12073620640819085,-0.002029547839103696,-0.25,0.022569444444444475,0.0012526187172926528,,,1
2,1,0,S0_full_support,19,20,good_to_good,0.10110135054373462,-0.015016209053202334,0.2,0.012152777777777735,-0.11371780056322234,,,0
2,1,1,S0_full_support,0,1,bad_to_bad,-0.08976778716536388,-0.06074461623413152,-0.2692307692307693,-0.02256944444444453,0.08566075093713743,,,1
2,1,1,S0_full_support,1,2,bad_to_bad,0.10551705827704722,-0.09890473038034575,0.3076923076923077,0.006944444444444531,-0.07308606093533887,,,0
2,1,1,S0_full_support,2,3,bad_to_bad,-0.0818130103146687,0.020980178273610095,-0.1923076923076923,-0.01736111111111116,0.09768014806593495,,,0
2,1,1,S0_full_support,3,4,bad_to_bad,0.011862869206043847,0.12271546419885826,0.038461538461538436,-0.013888888888888895,-0.0040324738443562325,,,0
2,1,1,S0_full_support,4,5,bad_to_bad,-0.03811581236424377,0.004624964311191082,-0.1923076923076923,0.059027777777777735,-0.011836957985066565,,,1
2,1,1,S0_full_support,5,6,bad_to_bad,-0.14681167567031353,0.010219929878146905,-0.5384615384615384,-0.09374999999999994,-0.05285217830238126,,,1
