dataset,target_subject_id,panel,training_seed,level,context_id,candidate_count,candidate_id_order_sha256,target_artifact_input_sha256
Lee2019_MI,37,A,5,1,6e1b9952bd8d50a37ee695e6,81,d356098f8836f37f7a5722c94624b58250d6b771539666699367e606e26ca05a,d51f918f3eb8197d8f6b57f655d53e97f243e0eea9073df11c373498c9cacd45
Lee2019_MI,37,A,6,0,9068c070221b27897c74d147,81,25c08b041f090f4362fafe3dc9e089c00608e2dfe9afc20999bd898c468d49f3,af4a9b474172c7bb76d1d3ae7a4d81ee3c32f0f03e5227b5c12c999363d5c0e2
Lee2019_MI,37,A,6,1,14bc16d2f2a0b7f686203b09,81,513c6d4bc69d6293205198be98f466117698f03f7f74a2d50a28f08e6ec070b0,f92f71c720ce585f8a1eefc1ab2ab171e6a333c4b07f6e4e6207d0ae87dc8acd
Lee2019_MI,37,B,5,0,9ec4fe6a2ee56787c6b6f9d1,81,6a3bc2cfdb20dc1bebb3f84dc80be74097fba1cd7385ab2fa854b0a23a856d4f,c2efc19af7e4f36b0e7c39bd1ee7f4acb29742b0174bc653c5c59a9a47d5ded6
Lee2019_MI,37,B,5,1,1a4e5380859635289b9620a9,81,7a5406fc45aac960103bb5b8ae1238f47659165ccd13901564a352d2122aed42,7fa9a5bd885f59cbe6a7f980529cae07139be3fc0b830e71f329aab05308f870
Lee2019_MI,37,B,6,0,d3c9d0ec10b78274c4ac4e57,81,22c3f84ae8c02b366eb39af9ac6bb88c5a3ab6e2174b8b0cbda754676d114dbf,92bd1c98fc647be54aef060cdb9eb132d30c3521e44a6ffae940f6f9b847d57e
Lee2019_MI,37,B,6,1,cca67b0c5cfb8ff6cfe2e0fa,81,da077ad6893bef38375c8c8488e5b54af68e72f0480b6d58ea0a9be9986d538e,65638ce91f2a0577fb3136d7b2aa371bfaafe8a62af58d226270201078c6e280
Lee2019_MI,41,A,5,0,2fc1619019ed6c4b11f7a0bf,81,85773204f5ffd53372953039c406ec5b47f39e435f2827231830cdd2f2e4f016,791c4e0ae68e9b63a90dbd9f35f51092990dc4d8236f50a96bab172e792c83f8
Lee2019_MI,41,A,5,1,f0e924df7cba5c5ec11d21ff,81,d356098f8836f37f7a5722c94624b58250d6b771539666699367e606e26ca05a,d51f918f3eb8197d8f6b57f655d53e97f243e0eea9073df11c373498c9cacd45
Lee2019_MI,41,A,6,0,03c3e8f34bf484e6f3d89b44,81,25c08b041f090f4362fafe3dc9e089c00608e2dfe9afc20999bd898c468d49f3,af4a9b474172c7bb76d1d3ae7a4d81ee3c32f0f03e5227b5c12c999363d5c0e2
Lee2019_MI,41,A,6,1,546c54f8bbdaf3a6fc7bbd2d,81,513c6d4bc69d6293205198be98f466117698f03f7f74a2d50a28f08e6ec070b0,f92f71c720ce585f8a1eefc1ab2ab171e6a333c4b07f6e4e6207d0ae87dc8acd
Lee2019_MI,41,B,5,0,9e2d19f6c0cf07e0817e232a,81,6a3bc2cfdb20dc1bebb3f84dc80be74097fba1cd7385ab2fa854b0a23a856d4f,c2efc19af7e4f36b0e7c39bd1ee7f4acb29742b0174bc653c5c59a9a47d5ded6
Lee2019_MI,41,B,5,1,40135af20ea8e531c0854832,81,7a5406fc45aac960103bb5b8ae1238f47659165ccd13901564a352d2122aed42,7fa9a5bd885f59cbe6a7f980529cae07139be3fc0b830e71f329aab05308f870
Lee2019_MI,41,B,6,0,382066dce62fab7de11289fd,81,22c3f84ae8c02b366eb39af9ac6bb88c5a3ab6e2174b8b0cbda754676d114dbf,92bd1c98fc647be54aef060cdb9eb132d30c3521e44a6ffae940f6f9b847d57e
Lee2019_MI,41,B,6,1,eec126915a785a09454fc9b9,81,da077ad6893bef38375c8c8488e5b54af68e72f0480b6d58ea0a9be9986d538e,65638ce91f2a0577fb3136d7b2aa371bfaafe8a62af58d226270201078c6e280
Lee2019_MI,45,A,5,0,bdc06803175598b415aab820,81,85773204f5ffd53372953039c406ec5b47f39e435f2827231830cdd2f2e4f016,791c4e0ae68e9b63a90dbd9f35f51092990dc4d8236f50a96bab172e792c83f8
Lee2019_MI,45,A,5,1,d19ffb9f292a27069b6f43e9,81,d356098f8836f37f7a5722c94624b58250d6b771539666699367e606e26ca05a,d51f918f3eb8197d8f6b57f655d53e97f243e0eea9073df11c373498c9cacd45
Lee2019_MI,45,A,6,0,7adf4168ba961c8459a8efbc,81,25c08b041f090f4362fafe3dc9e089c00608e2dfe9afc20999bd898c468d49f3,af4a9b474172c7bb76d1d3ae7a4d81ee3c32f0f03e5227b5c12c999363d5c0e2
Lee2019_MI,45,A,6,1,e7877ad5c38b4b70f16908f1,81,513c6d4bc69d6293205198be98f466117698f03f7f74a2d50a28f08e6ec070b0,f92f71c720ce585f8a1eefc1ab2ab171e6a333c4b07f6e4e6207d0ae87dc8acd
Lee2019_MI,45,B,5,0,36cdcece2134dadb4e466631,81,6a3bc2cfdb20dc1bebb3f84dc80be74097fba1cd7385ab2fa854b0a23a856d4f,c2efc19af7e4f36b0e7c39bd1ee7f4acb29742b0174bc653c5c59a9a47d5ded6
Lee2019_MI,45,B,5,1,8c0e604c3e0c0c5ffdb3aadb,81,7a5406fc45aac960103bb5b8ae1238f47659165ccd13901564a352d2122aed42,7fa9a5bd885f59cbe6a7f980529cae07139be3fc0b830e71f329aab05308f870
Lee2019_MI,45,B,6,0,41017a7b458dffb29e2183b8,81,22c3f84ae8c02b366eb39af9ac6bb88c5a3ab6e2174b8b0cbda754676d114dbf,92bd1c98fc647be54aef060cdb9eb132d30c3521e44a6ffae940f6f9b847d57e
Lee2019_MI,45,B,6,1,6215b68abe64b6872b7b2b49,81,da077ad6893bef38375c8c8488e5b54af68e72f0480b6d58ea0a9be9986d538e,65638ce91f2a0577fb3136d7b2aa371bfaafe8a62af58d226270201078c6e280
Lee2019_MI,46,A,5,0,c2e750e89fe26985e82e83d3,81,85773204f5ffd53372953039c406ec5b47f39e435f2827231830cdd2f2e4f016,791c4e0ae68e9b63a90dbd9f35f51092990dc4d8236f50a96bab172e792c83f8
Lee2019_MI,46,A,5,1,044e4c3679dd2e30bf0b05ae,81,d356098f8836f37f7a5722c94624b58250d6b771539666699367e606e26ca05a,d51f918f3eb8197d8f6b57f655d53e97f243e0eea9073df11c373498c9cacd45
Lee2019_MI,46,A,6,0,bdd1a062a14727426ae3965a,81,25c08b041f090f4362fafe3dc9e089c00608e2dfe9afc20999bd898c468d49f3,af4a9b474172c7bb76d1d3ae7a4d81ee3c32f0f03e5227b5c12c999363d5c0e2
Lee2019_MI,46,A,6,1,b09bde7915e8eddf1dfab5d3,81,513c6d4bc69d6293205198be98f466117698f03f7f74a2d50a28f08e6ec070b0,f92f71c720ce585f8a1eefc1ab2ab171e6a333c4b07f6e4e6207d0ae87dc8acd
Lee2019_MI,46,B,5,0,76f545c307355ce74bd5beaa,81,6a3bc2cfdb20dc1bebb3f84dc80be74097fba1cd7385ab2fa854b0a23a856d4f,c2efc19af7e4f36b0e7c39bd1ee7f4acb29742b0174bc653c5c59a9a47d5ded6
Lee2019_MI,46,B,5,1,467591a6eb1752da0a6547a6,81,7a5406fc45aac960103bb5b8ae1238f47659165ccd13901564a352d2122aed42,7fa9a5bd885f59cbe6a7f980529cae07139be3fc0b830e71f329aab05308f870
Lee2019_MI,46,B,6,0,4e07a82617369413f3906463,81,22c3f84ae8c02b366eb39af9ac6bb88c5a3ab6e2174b8b0cbda754676d114dbf,92bd1c98fc647be54aef060cdb9eb132d30c3521e44a6ffae940f6f9b847d57e
Lee2019_MI,46,B,6,1,86512b9ea0cf0c1c4fbf32ba,81,da077ad6893bef38375c8c8488e5b54af68e72f0480b6d58ea0a9be9986d538e,65638ce91f2a0577fb3136d7b2aa371bfaafe8a62af58d226270201078c6e280
Lee2019_MI,47,A,5,0,840bd225e2e56d4b0a302ee8,81,85773204f5ffd53372953039c406ec5b47f39e435f2827231830cdd2f2e4f016,791c4e0ae68e9b63a90dbd9f35f51092990dc4d8236f50a96bab172e792c83f8
Lee2019_MI,47,A,5,1,e8669d4b3849867032802082,81,d356098f8836f37f7a5722c94624b58250d6b771539666699367e606e26ca05a,d51f918f3eb8197d8f6b57f655d53e97f243e0eea9073df11c373498c9cacd45
Lee2019_MI,47,A,6,0,c0293cf434c98baf5c4ab14e,81,25c08b041f090f4362fafe3dc9e089c00608e2dfe9afc20999bd898c468d49f3,af4a9b474172c7bb76d1d3ae7a4d81ee3c32f0f03e5227b5c12c999363d5c0e2
Lee2019_MI,47,A,6,1,48472e9fb4727d4b6c87333d,81,513c6d4bc69d6293205198be98f466117698f03f7f74a2d50a28f08e6ec070b0,f92f71c720ce585f8a1eefc1ab2ab171e6a333c4b07f6e4e6207d0ae87dc8acd
Lee2019_MI,47,B,5,0,dea288db847781609c67d703,81,6a3bc2cfdb20dc1bebb3f84dc80be74097fba1cd7385ab2fa854b0a23a856d4f,c2efc19af7e4f36b0e7c39bd1ee7f4acb29742b0174bc653c5c59a9a47d5ded6
Lee2019_MI,47,B,5,1,166cde19c1c85b65caf867bd,81,7a5406fc45aac960103bb5b8ae1238f47659165ccd13901564a352d2122aed42,7fa9a5bd885f59cbe6a7f980529cae07139be3fc0b830e71f329aab05308f870
Lee2019_MI,47,B,6,0,2cda52dfc9c66b256a4c297c,81,22c3f84ae8c02b366eb39af9ac6bb88c5a3ab6e2174b8b0cbda754676d114dbf,92bd1c98fc647be54aef060cdb9eb132d30c3521e44a6ffae940f6f9b847d57e
Lee2019_MI,47,B,6,1,6d8388c6cf4e37200e58fc23,81,da077ad6893bef38375c8c8488e5b54af68e72f0480b6d58ea0a9be9986d538e,65638ce91f2a0577fb3136d7b2aa371bfaafe8a62af58d226270201078c6e280
Lee2019_MI,48,A,5,0,eb005f120e9ae08c0011042e,81,85773204f5ffd53372953039c406ec5b47f39e435f2827231830cdd2f2e4f016,791c4e0ae68e9b63a90dbd9f35f51092990dc4d8236f50a96bab172e792c83f8
Lee2019_MI,48,A,5,1,f3223828932bbba27e881fca,81,d356098f8836f37f7a5722c94624b58250d6b771539666699367e606e26ca05a,d51f918f3eb8197d8f6b57f655d53e97f243e0eea9073df11c373498c9cacd45
Lee2019_MI,48,A,6,0,31c7203405289977c03efe67,81,25c08b041f090f4362fafe3dc9e089c00608e2dfe9afc20999bd898c468d49f3,af4a9b474172c7bb76d1d3ae7a4d81ee3c32f0f03e5227b5c12c999363d5c0e2
Lee2019_MI,48,A,6,1,610f0a0fd5d2a937169a7768,81,513c6d4bc69d6293205198be98f466117698f03f7f74a2d50a28f08e6ec070b0,f92f71c720ce585f8a1eefc1ab2ab171e6a333c4b07f6e4e6207d0ae87dc8acd
Lee2019_MI,48,B,5,0,9fbdf4344c7c8518809c804e,81,6a3bc2cfdb20dc1bebb3f84dc80be74097fba1cd7385ab2fa854b0a23a856d4f,c2efc19af7e4f36b0e7c39bd1ee7f4acb29742b0174bc653c5c59a9a47d5ded6
Lee2019_MI,48,B,5,1,eb68b2f0e9279f0ea841cc5b,81,7a5406fc45aac960103bb5b8ae1238f47659165ccd13901564a352d2122aed42,7fa9a5bd885f59cbe6a7f980529cae07139be3fc0b830e71f329aab05308f870
Lee2019_MI,48,B,6,0,2ff2dc7af0a44a11e1f931b7,81,22c3f84ae8c02b366eb39af9ac6bb88c5a3ab6e2174b8b0cbda754676d114dbf,92bd1c98fc647be54aef060cdb9eb132d30c3521e44a6ffae940f6f9b847d57e
Lee2019_MI,48,B,6,1,254c1c4a15b1047b4ac6d853,81,da077ad6893bef38375c8c8488e5b54af68e72f0480b6d58ea0a9be9986d538e,65638ce91f2a0577fb3136d7b2aa371bfaafe8a62af58d226270201078c6e280
Lee2019_MI,50,A,5,0,4d894c34f92979fedd2b3d60,81,85773204f5ffd53372953039c406ec5b47f39e435f2827231830cdd2f2e4f016,791c4e0ae68e9b63a90dbd9f35f51092990dc4d8236f50a96bab172e792c83f8
Lee2019_MI,50,A,5,1,98a40eaefb231586fa12584e,81,d356098f8836f37f7a5722c94624b58250d6b771539666699367e606e26ca05a,d51f918f3eb8197d8f6b57f655d53e97f243e0eea9073df11c373498c9cacd45
Lee2019_MI,50,A,6,0,8f4b71a2bbe454d4fe44a9b0,81,25c08b041f090f4362fafe3dc9e089c00608e2dfe9afc20999bd898c468d49f3,af4a9b474172c7bb76d1d3ae7a4d81ee3c32f0f03e5227b5c12c999363d5c0e2
Lee2019_MI,50,A,6,1,50e2eec304a9195aadbc90ec,81,513c6d4bc69d6293205198be98f466117698f03f7f74a2d50a28f08e6ec070b0,f92f71c720ce585f8a1eefc1ab2ab171e6a333c4b07f6e4e6207d0ae87dc8acd
Lee2019_MI,50,B,5,0,4cf020ed86a9e2603ec7ba68,81,6a3bc2cfdb20dc1bebb3f84dc80be74097fba1cd7385ab2fa854b0a23a856d4f,c2efc19af7e4f36b0e7c39bd1ee7f4acb29742b0174bc653c5c59a9a47d5ded6
Lee2019_MI,50,B,5,1,a9259c7ec014f854aa21d01e,81,7a5406fc45aac960103bb5b8ae1238f47659165ccd13901564a352d2122aed42,7fa9a5bd885f59cbe6a7f980529cae07139be3fc0b830e71f329aab05308f870
Lee2019_MI,50,B,6,0,3ff46743841d22c16bc91cbe,81,22c3f84ae8c02b366eb39af9ac6bb88c5a3ab6e2174b8b0cbda754676d114dbf,92bd1c98fc647be54aef060cdb9eb132d30c3521e44a6ffae940f6f9b847d57e
Lee2019_MI,50,B,6,1,123222973183139095043046,81,da077ad6893bef38375c8c8488e5b54af68e72f0480b6d58ea0a9be9986d538e,65638ce91f2a0577fb3136d7b2aa371bfaafe8a62af58d226270201078c6e280
Lee2019_MI,52,A,5,0,91d133c9a618238f0da724f1,81,85773204f5ffd53372953039c406ec5b47f39e435f2827231830cdd2f2e4f016,791c4e0ae68e9b63a90dbd9f35f51092990dc4d8236f50a96bab172e792c83f8
Lee2019_MI,52,A,5,1,0a686ac99b0328bbeb1efd2f,81,d356098f8836f37f7a5722c94624b58250d6b771539666699367e606e26ca05a,d51f918f3eb8197d8f6b57f655d53e97f243e0eea9073df11c373498c9cacd45
Lee2019_MI,52,A,6,0,30cd6b3f99dc1a630dd2df06,81,25c08b041f090f4362fafe3dc9e089c00608e2dfe9afc20999bd898c468d49f3,af4a9b474172c7bb76d1d3ae7a4d81ee3c32f0f03e5227b5c12c999363d5c0e2
Lee2019_MI,52,A,6,1,ef101d11ad061b2c740822ac,81,513c6d4bc69d6293205198be98f466117698f03f7f74a2d50a28f08e6ec070b0,f92f71c720ce585f8a1eefc1ab2ab171e6a333c4b07f6e4e6207d0ae87dc8acd
Lee2019_MI,52,B,5,0,c4569dc681296db3eb902d34,81,6a3bc2cfdb20dc1bebb3f84dc80be74097fba1cd7385ab2fa854b0a23a856d4f,c2efc19af7e4f36b0e7c39bd1ee7f4acb29742b0174bc653c5c59a9a47d5ded6
Lee2019_MI,52,B,5,1,2a2ec85d1aad95f346709364,81,7a5406fc45aac960103bb5b8ae1238f47659165ccd13901564a352d2122aed42,7fa9a5bd885f59cbe6a7f980529cae07139be3fc0b830e71f329aab05308f870
Lee2019_MI,52,B,6,0,886cc8f0987882db9c0f3249,81,22c3f84ae8c02b366eb39af9ac6bb88c5a3ab6e2174b8b0cbda754676d114dbf,92bd1c98fc647be54aef060cdb9eb132d30c3521e44a6ffae940f6f9b847d57e
Lee2019_MI,52,B,6,1,ea575de93cd3f376093535e7,81,da077ad6893bef38375c8c8488e5b54af68e72f0480b6d58ea0a9be9986d538e,65638ce91f2a0577fb3136d7b2aa371bfaafe8a62af58d226270201078c6e280
Cho2017,1,A,5,0,8f38605b8c47d37ef0b1e76f,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,1,A,5,1,f6c3ae64dea4cfa0befc2e6d,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,1,A,6,0,c22ebe4ac921102e80206b2d,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,1,A,6,1,4ea15d63e8d0d8b3288c073d,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,1,B,5,0,10c51b96c9154d8a159d72d5,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,1,B,5,1,2db3f4cb5c57187b6a79ce23,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,1,B,6,0,0ce74e63d98709a4091556fb,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,1,B,6,1,ee90c544386d4512acd97c2a,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,2,A,5,0,7fadc7ee2c7037e2e8221204,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,2,A,5,1,15b7846b202f0dc279fb428d,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,2,A,6,0,4d2be65b0d80e63ae4a56d9e,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,2,A,6,1,79a5a88af023b658bafed724,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,2,B,5,0,f8a44940c18cfc483b61712d,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,2,B,5,1,276b19c3ce845ad9d2d98f4d,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,2,B,6,0,71b4d394e27bf77038e72398,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,2,B,6,1,336a1d746fa01982d8638430,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,3,A,5,0,049ecb9d2c09a78ce26f941e,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,3,A,5,1,118eead88b9c1a6e6958f156,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,3,A,6,0,f7ebdb2cde349ac47dfc3ad5,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,3,A,6,1,78feea142c80be8388fcf4e7,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,3,B,5,0,4748becc310ef68d32a2fd85,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,3,B,5,1,a419ae85e2554ccfb43b81b7,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,3,B,6,0,95125b99896d96ec646eba8e,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,3,B,6,1,b3846ff0d96d24aa79c56beb,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,4,A,5,0,d2b324140a4535b95d5f0455,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,4,A,5,1,68ed23bfad36d6481532fd45,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,4,A,6,0,c4ec5069898cc64cad202545,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,4,A,6,1,6a5c3c87ad8652392644077c,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,4,B,5,0,61d6a5e0e6412619b102d8a7,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,4,B,5,1,b702f619a662d9a473e7cd9c,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,4,B,6,0,668cc1dbde7de2212073cf88,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,4,B,6,1,5d742dacdb02115aa369e326,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,10,A,5,0,abe3abd91667f8a4e582df6d,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,10,A,5,1,64594080003baab5c89620ff,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,10,A,6,0,38799ed9dc5fcd237f848143,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,10,A,6,1,6466ec3319ccd6f7152dd15b,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,10,B,5,0,24b8dfcb9b21c310b0622d3d,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,10,B,5,1,92a8b8a258c4e0eba8baad80,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,10,B,6,0,1f2b580b286979bf51ca5f6e,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,10,B,6,1,8376d4df92e9679d50217f2e,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,12,A,5,0,94583103570c501f17009248,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,12,A,5,1,7a154de3706364039fac8599,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,12,A,6,0,69c0df695dd7f42be7186413,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
Cho2017,12,A,6,1,09be086567d0607e4e631775,81,16ed82385fcc049c4bc2854f9f632c538abbe6264e891b4cd88db6974c5186e8,be6f8ef9725af8f799bce20e94308145c77eee66f7f742d8c2e56e4e4d86a79b
Cho2017,12,B,5,0,c0754097ba9895ff2c2f8216,81,a1ba673349eee2db5e41e9f69f7095da71eec3a72fb9a2071723259f82110790,fb555d5f1f347014877eeb60a9837b3226b5bc43d5c2bbf07e676aa498fcd741
Cho2017,12,B,5,1,6e476d54541703bfd8a9cb63,81,bb985aeb331a6afbd03cfcf300099b000cfdcf2d8c9d81ba4c05a39f6798b69f,9166e62ca62366e636f05aa0d9a4e4545273c7627d89194d2ac439b117a1adfe
Cho2017,12,B,6,0,f39860ce13a46eb3a614b4c4,81,419bfb787ff80fb4ff1c95b83008d72c51b48fc7d1287aa9a46904b6248bac89,8809c538cb636e781917f5374df68d5ccf02e7fabe4f9af3992673daae99421e
Cho2017,12,B,6,1,30d85f7ba8071219ac2419a1,81,13fe1048b0fb9ac75e57b7096c640b0ff1305bb787db8e12668484e4c9f1bbb8,2efdc41d6e0361de3aa4d68478d2ba26118ff1fd7c4d9b753a472d88b3c155b3
Cho2017,16,A,5,0,7e4c64c7329ccb2d3483584a,81,f55b7477c167c577ef1b89ba99c2045e71bf95cafb14bda8fbe166fdf09b9f2d,c3a1424e6506456d3ea63f024e59440abc90ec95ba9374a6739754afc904affe
Cho2017,16,A,5,1,1b5aa0063885deaacc98fa94,81,182266af06539776d91b4ae8b6ef33f50fd393c1326237e7e0feb2c185a3dc32,9a156b77f2a0d0b4a4265ee8c67460f3f1ee7aa904aa1db0616cb08238a85585
Cho2017,16,A,6,0,0c3bd559f41c7fd91b8c5a2b,81,78822e7ca41d170e501bd12efb8e7d5980457993a798805f3060a4a7a773f515,b9c97d26a5fddb9a01fab92178c1f74f1ebb9e181131ca518ad8949d6cc92503
