dataset,backbone,seed,fold_id,baseline,artifact_path,source_replay_axis,BN_axis,entropy_before,entropy_after,delta_entropy,mean_max_probability_before,mean_max_probability_after,margin_before,margin_after,source_label_prior,target_predicted_marginal_before,target_predicted_marginal_after,KL_mean_p_target_source_prior,single_class_dominance,class_balance_collapse_guard,feature_mean_shift_norm,target_recenter_norm,CORAL_distance_before,CORAL_distance_after,covariance_shift,class_prototype_distance_if_available,SPDIM_recentering_magnitude,pre_metric_output_hash,details_hash
BNCI2014_001,EEGConformerMini,0,6,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.14297783665397368,0.20366763083650447,0.06068979418253079,0.9421008518882172,0.9175440553876667,0.8875243672255456,0.8441409194472307,"[0.25, 0.25, 0.25, 0.25]","[0.561934633831771, 0.0339044298173348, 0.10146601429742166, 0.3026949220534725]","[0.35478004020321535, 0.1484002431043146, 0.2283545455839959, 0.2684651711084741]",0.045239102000696904,0.359375,True,31.286513334105106,31.286513334105194,1965.3566948211221,1965.356694821122,5.447115677188102e-13,30.959774543549635,31.286513334105194,1f1f88e5840fd712a615c7368f845e6c757fdc797edda47f1bccefcf6da2355e,b057467a9147a7bd6f7b848ceac95bc4bfede02df7b9a5367ccc3d1249a7cdee
BNCI2014_001,EEGConformerMini,0,6,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.14297783665397368,0.1507689383330736,0.00779110167909991,0.9421008518882172,0.934855810027904,0.8875243672255456,0.8723813914846871,"[0.25, 0.25, 0.25, 0.25]","[0.561934633831771, 0.0339044298173348, 0.10146601429742166, 0.3026949220534725]","[0.5623466922010851, 0.0575775894906447, 0.11390165789072773, 0.2661740604175425]",0.2984732123313441,0.5642361111111112,True,31.286513334105106,0.0,1965.3566948211221,1965.3566948211221,0.0,32.14964484754983,0.0,839f7d0dd137c028fcae2ff9c2cef20c4e53969f73e02677a5c66d00f730204d,02c36637f3505460d15dd0d83d2c0ebfa257d4bfeede8f4e5c1a6d5dd2ef9dd6
BNCI2014_001,EEGConformerMini,0,7,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3307679447716625,0.3307679447716625,0.0,0.8667212172565446,0.8667212172565446,0.7538970238002385,0.7538970238002385,"[0.25, 0.25, 0.25, 0.25]","[0.3922062582303909, 0.3250924082150439, 0.16260080325221543, 0.12010053030234993]","[0.3922062582303909, 0.3250924082150439, 0.16260080325221543, 0.12010053030234993]",0.10401177251367107,0.390625,True,25.677052763067483,0.0,2010.8521961819176,2010.8521961819176,0.0,38.37966803425419,0.0,0766cf77aa974a69a3dbc89dadb7cd9067332b1840d4ee2d78b4c7788a8b509a,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGConformerMini,0,7,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3307679447716625,0.3534861321723126,0.022718187400650125,0.8667212172565446,0.8576178191176935,0.7538970238002385,0.738477054758018,"[0.25, 0.25, 0.25, 0.25]","[0.3922062582303909, 0.3250924082150439, 0.16260080325221543, 0.12010053030234993]","[0.39178254118361155, 0.3245033396528378, 0.16283682492065266, 0.12087729424289817]",0.10299868594074052,0.390625,True,25.677052763067483,0.0,2010.8521961819176,2010.8521961819176,0.0,38.37966803425419,0.0,798b536aedc8da8b3aea6f2e4b30cf727269900eca0dcab929bef81798cb57cc,cd1600e5a31f9e011277f86ddf39c329563111c516e58b16a1a581f640514428
BNCI2014_001,EEGConformerMini,0,7,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3307679447716625,0.11314804283351378,-0.21761990193814873,0.8667212172565446,0.9559901706586528,0.7538970238002385,0.9148795188430966,"[0.25, 0.25, 0.25, 0.25]","[0.3922062582303909, 0.3250924082150439, 0.16260080325221543, 0.12010053030234993]","[0.2517949912495368, 0.2893013533682308, 0.2460959924677537, 0.2128076629144785]",0.005890970728338905,0.2951388888888889,True,25.677052763067483,25.677052763067493,2010.8521961819176,0.004303330800136497,2010.8490284236861,6.9441403963277475,0.0,f5e5d35a851995f0244864b1aea6a222dcbcbf5d481a98a225ee194a6704fb64,b8d0d073293f6393d2da1b5a352a72b91b54cc8dca18c30888614d4f723ca377
BNCI2014_001,EEGConformerMini,0,7,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3307679447716625,0.3699787832566302,0.0392108384849677,0.8667212172565446,0.8481116402354064,0.7538970238002385,0.722489110052199,"[0.25, 0.25, 0.25, 0.25]","[0.3922062582303909, 0.3250924082150439, 0.16260080325221543, 0.12010053030234993]","[0.3681098522580563, 0.23073596763256454, 0.19073484723576978, 0.21041933287360978]",0.03605127555615056,0.3732638888888889,True,25.677052763067483,25.67705276306752,2010.8521961819176,2010.8521961819176,1.6893969136679921e-13,29.95410089145107,25.67705276306752,e72babf2df6c26f81e471372dbab6bdca6a74767fd3e667790ebb011e375e8cb,534b501617416022448936eb03776403abd65aafd5ab0b2140088be30ebff6b9
BNCI2014_001,EEGConformerMini,0,7,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3307679447716625,0.43659597057453864,0.10582802580287615,0.8667212172565446,0.8182943139675859,0.7538970238002385,0.6717219309967272,"[0.25, 0.25, 0.25, 0.25]","[0.3922062582303909, 0.3250924082150439, 0.16260080325221543, 0.12010053030234993]","[0.3920931909349343, 0.24983323546912167, 0.19587060338612505, 0.1622029702098191]",0.05832561281274007,0.4010416666666667,True,25.677052763067483,0.0,2010.8521961819176,2010.8521961819176,0.0,38.33804963778885,0.0,8971cdda3a5c36c8288a9a1f4d209261d6091e80d4480b76ec207bd822ff6f46,a2c0cae0abc683829ab823b8b86699637d2958668231f84886205ac0101cb722
BNCI2014_001,EEGConformerMini,0,8,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1133664325218107,0.1133664325218107,0.0,0.9541773780909723,0.9541773780909723,0.9130262477013168,0.9130262477013168,"[0.25, 0.25, 0.25, 0.25]","[0.21353339139418065, 0.21081854516039114, 0.2918158837437319, 0.2838321797016963]","[0.21353339139418065, 0.21081854516039114, 0.2918158837437319, 0.2838321797016963]",0.01155337783756235,0.2916666666666667,True,9.801581146590973,0.0,621.0121718015081,621.0121718015081,0.0,14.68086297068934,0.0,24367a9ec899502adc3c17d38d05b1cb91af25f9748fd094e30ac3655ef66e31,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGConformerMini,0,8,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1133664325218107,0.12686577197208238,0.01349933945027168,0.9541773780909723,0.9489139607397628,0.9130262477013168,0.9034204446485137,"[0.25, 0.25, 0.25, 0.25]","[0.21353339139418065, 0.21081854516039114, 0.2918158837437319, 0.2838321797016963]","[0.21350455163092266, 0.21051008496618212, 0.2919254397622473, 0.2840599236406478]",0.011656695592792546,0.2916666666666667,True,9.801581146590973,0.0,621.0121718015081,621.0121718015081,0.0,14.68086297068934,0.0,5efb744ff7e8d7db2e5c34ac36fa6f7fed45df6e2c0a86a1a36b3f2589b3d058,b3e0bfc212436665fa2c28b9465a9a904b8638b336bf13ab2c47bacf01be3fd5
BNCI2014_001,EEGConformerMini,0,8,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1133664325218107,0.10602311407825009,-0.007343318443560606,0.9541773780909723,0.956161414486854,0.9130262477013168,0.9163962031967144,"[0.25, 0.25, 0.25, 0.25]","[0.21353339139418065, 0.21081854516039114, 0.2918158837437319, 0.2838321797016963]","[0.26120368496147195, 0.2127555463404273, 0.25419104179919244, 0.2718497268989085]",0.00413382140788815,0.2760416666666667,True,9.801581146590973,9.801581146590973,621.0121718015081,0.00046399954392098956,621.0119427751366,6.0277310602109235,0.0,2b2834cc525843225dde50762d246eb8943a02faeb55bdd22c504bb1a4b7c76e,60b146d850dd6450c8fd1c5661cd321ceea84bc7212d9de4ea9c6b4e3154ec3b
BNCI2014_001,EEGConformerMini,0,8,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1133664325218107,0.11863333038939218,0.005266897867581485,0.9541773780909723,0.9482984527649236,0.9130262477013168,0.9005016272010337,"[0.25, 0.25, 0.25, 0.25]","[0.21353339139418065, 0.21081854516039114, 0.2918158837437319, 0.2838321797016963]","[0.26230491432911685, 0.22841853280983557, 0.25977113651896455, 0.24950541634208287]",0.0014465166476295486,0.2638888888888889,True,9.801581146590973,9.801581146590925,621.0121718015081,621.0121718015079,1.115958402223284e-12,12.466958977943516,9.801581146590925,757dec719f8d5d2201b7d9bf35583ff9522e21ea83094a1abb50119257d2d929,299da21c63996df5772b076f7080ad7d8d49587cd6e1c1d5de0c86fd326f1b6d
BNCI2014_001,EEGConformerMini,0,8,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.1133664325218107,0.0750438637811086,-0.0383225687407021,0.9541773780909723,0.9664058919739252,0.9130262477013168,0.9348606857276169,"[0.25, 0.25, 0.25, 0.25]","[0.21353339139418065, 0.21081854516039114, 0.2918158837437319, 0.2838321797016963]","[0.4226382812325804, 0.13321307406050398, 0.23544948660393483, 0.20869915810298043]",0.08624674503783497,0.4184027777777778,True,9.801581146590973,0.0,621.0121718015081,621.0121718015081,0.0,20.995784162430315,0.0,1bb6163d9f1289d8cd90c4fcc40fa02a0583506b38138c4895352b66d2f41484,3fe3228d90cb00465e2690f8c47c3ba0aad6ed888d7c44f72c0f3a104591c69b
BNCI2014_001,EEGConformerMini,0,9,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.15348585199331044,0.15348585199331044,0.0,0.9384744267900843,0.9384744267900843,0.8816295498440028,0.8816295498440028,"[0.25, 0.25, 0.25, 0.25]","[0.34780387471875185, 0.15075982881141503, 0.18968486000967003, 0.3117514364601629]","[0.34780387471875185, 0.15075982881141503, 0.18968486000967003, 0.3117514364601629]",0.05503315644163025,0.34375,True,12.545985901103938,0.0,1043.7023082866679,1043.7023082866679,0.0,18.119173726327837,0.0,12da1eda001163ac4288f1741dd97aa9b1d6c041a25b19b904606683e06e41c1,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGConformerMini,0,9,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.15348585199331044,0.17018214260514875,0.016696290611838305,0.9384744267900843,0.9317018684430999,0.8816295498440028,0.8691468814046027,"[0.25, 0.25, 0.25, 0.25]","[0.34780387471875185, 0.15075982881141503, 0.18968486000967003, 0.3117514364601629]","[0.34767411887891936, 0.1504680125415907, 0.18985126213426384, 0.3120066064452253]",0.055148775344984274,0.34375,True,12.545985901103938,0.0,1043.7023082866679,1043.7023082866679,0.0,18.119173726327837,0.0,7bab5c4408b9cd26e5382c3c84f7020281936e9765b031a1d2c0a08f1a20b9a2,5bd06d2a2c8e465f25d3c15aef36352b6bd5d34012632757f5ee989e4adc2455
BNCI2014_001,EEGConformerMini,0,9,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.15348585199331044,0.1229584882210867,-0.030527363772223745,0.9384744267900843,0.9506956874608434,0.8816295498440028,0.9066726455931323,"[0.25, 0.25, 0.25, 0.25]","[0.34780387471875185, 0.15075982881141503, 0.18968486000967003, 0.3117514364601629]","[0.30711015132906255, 0.19961182314294365, 0.21266362623505283, 0.28061439929294046]",0.01627521860545028,0.3003472222222222,True,12.545985901103938,12.545985901103942,1043.7023082866679,0.0008584554463456235,1043.701681889514,9.404788641502357,0.0,4f4e423975aac0f9c7bc37b661436a3e264811bfcb10f83ec57119993f8ff007,8dfc9dea3c5647ba4f1e057ece5920db78bd7130db4bf1d554d938d179f35baa
BNCI2014_001,EEGConformerMini,0,9,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.15348585199331044,0.15910391566130555,0.00561806366799511,0.9384744267900843,0.9344210844364073,0.8816295498440028,0.876741425042479,"[0.25, 0.25, 0.25, 0.25]","[0.34780387471875185, 0.15075982881141503, 0.18968486000967003, 0.3117514364601629]","[0.2766243543977543, 0.2200587441845013, 0.2037865170990788, 0.29953038431866547]",0.012412248289035699,0.3072916666666667,True,12.545985901103938,12.5459859011039,1043.7023082866679,1043.7023082866676,1.594918811864182e-12,17.76421406998236,12.5459859011039,a7407272680585f4fe41605cd30a7e27cf2be9c5b24d9aa7ef17ee859b1d9772,da3041de264d607391360eceb995c4c5a7e027fa4ceb151ec792eaf337c3eb4a
BNCI2014_001,EEGConformerMini,0,9,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGConformerMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.15348585199331044,0.1022013475976855,-0.051284504395624944,0.9384744267900843,0.9577590517360766,0.8816295498440028,0.9159724984010162,"[0.25, 0.25, 0.25, 0.25]","[0.34780387471875185, 0.15075982881141503, 0.18968486000967003, 0.3117514364601629]","[0.49690971617113555, 0.1436680221242275, 0.11247026773697903, 0.2469519939676572]",0.16889768528636045,0.4982638888888889,True,12.545985901103938,0.0,1043.7023082866679,1043.7023082866679,0.0,27.42861310587398,0.0,4629f5d8c6fdd467ced3dee11e2b581e1b267ff6818067364e2a4bfc69bf956a,3d215bea6d55825fa79eb3ec8a07d9ef19b2a69ff61346f1bff0e96bbd1c8f09
BNCI2014_001,EEGNetMini,0,1,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4529096508480803,0.4529096508480803,0.0,0.822523509541889,0.822523509541889,0.6897588578106306,0.6897588578106306,"[0.25, 0.25, 0.25, 0.25]","[0.14841416290457632, 0.18575932858541144, 0.6359167723802114, 0.02990973612980165]","[0.14841416290457632, 0.18575932858541144, 0.6359167723802114, 0.02990973612980165]",0.39762617985987037,0.6684027777777778,True,0.43309834070449643,0.0,0.11425026377583945,0.11425026377583945,0.0,0.3404447532026054,0.0,30061fc171de980fd26d3c6888af8c4dcd4ec7853a29231f7ddc0022414e61f5,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGNetMini,0,1,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4529096508480803,0.473699472470486,0.02078982162240567,0.822523509541889,0.8142876096079281,0.6897588578106306,0.676985220156787,"[0.25, 0.25, 0.25, 0.25]","[0.14841416290457632, 0.18575932858541144, 0.6359167723802114, 0.02990973612980165]","[0.1492110403361751, 0.18671681162218767, 0.6327717712796095, 0.03130037676202786]",0.3910815819797124,0.6684027777777778,True,0.43309834070449643,0.0,0.11425026377583945,0.11425026377583945,0.0,0.3404447532026054,0.0,ce3f7958820bdc7336b773f2e85ffbebde90911ae5ec91e8944f898eddda13d1,6529cea6ec33b0aa7ff90e94375c93aab540ecbbaa0cb330fd3b51b9f993f11b
BNCI2014_001,EEGNetMini,0,1,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4529096508480803,0.6557206179504268,0.20281096710234647,0.822523509541889,0.7290764137917773,0.6897588578106306,0.5324875598457459,"[0.25, 0.25, 0.25, 0.25]","[0.14841416290457632, 0.18575932858541144, 0.6359167723802114, 0.02990973612980165]","[0.22450198757162557, 0.26066321342030024, 0.2660982104844523, 0.24873658852362202]",0.002081871098945258,0.2673611111111111,True,0.43309834070449643,0.43309834070449643,0.11425026377583945,0.0013957621004483058,0.11306865065765637,0.11705395186271281,0.0,9ebca0bd84c0c30dc8d8e28d6eef808806b05de345a456528742b7a1c05a2b9c,6b9cf56243f8340c5a159a6cf32334b324e933b4a8598e79dd21741e0216a3aa
BNCI2014_001,EEGNetMini,0,1,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4529096508480803,0.6700647591176092,0.21715510826952888,0.822523509541889,0.7226492136388297,0.6897588578106306,0.52211185926341,"[0.25, 0.25, 0.25, 0.25]","[0.14841416290457632, 0.18575932858541144, 0.6359167723802114, 0.02990973612980165]","[0.20756243889070694, 0.24000519705272805, 0.2893575286325717, 0.2630748354239938]",0.007310748353737856,0.2986111111111111,True,0.43309834070449643,0.4330983407044965,0.11425026377583945,0.11425026377583945,3.3901613497108616e-17,0.13893482477305083,0.4330983407044965,c2608a7eabe01f4a42aaab4908bb784425e29ab8211a6e36ca00cc98ad55cb33,26934e9d19346982eb0e7de582655e83edabfafb9be3f94eb8526e49cf3a842e
BNCI2014_001,EEGNetMini,0,1,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_1.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4529096508480803,0.30313630879706294,-0.1497733420510174,0.822523509541889,0.8792257403566497,0.6897588578106306,0.7823328006210691,"[0.25, 0.25, 0.25, 0.25]","[0.14841416290457632, 0.18575932858541144, 0.6359167723802114, 0.02990973612980165]","[0.1840548894445275, 0.1964136075296765, 0.5724385814156672, 0.047092921610129485]",0.2918745684498242,0.5850694444444444,True,0.43309834070449643,0.0,0.11425026377583945,0.11425026377583945,0.0,0.3819653600376945,0.0,3309fb6c2d95a79653f1afde7228a3ce2aebf6ce31bd235ce9f0bea8c150f07e,408095689a34dc076fc8e7566b906e1208a8de51ac04b41f0c51f3d2344a9050
BNCI2014_001,EEGNetMini,0,2,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6092519289931216,0.6092519289931216,0.0,0.7561577520306434,0.7561577520306434,0.591831238974918,0.591831238974918,"[0.25, 0.25, 0.25, 0.25]","[0.14807854795013, 0.304972884261544, 0.5253071429051278, 0.02164142488319843]","[0.14807854795013, 0.304972884261544, 0.5253071429051278, 0.02164142488319843]",0.3201644601503801,0.5538194444444444,True,0.5772072965770702,0.0,0.18369383033827838,0.18369383033827838,0.0,0.44830628114103305,0.0,97cf0d55475cdec27ba9f5028d4b1410eb8a2d593e55295ffbbba7d98e176342,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGNetMini,0,2,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6092519289931216,0.6190217184934217,0.009769789500300052,0.7561577520306434,0.752063610965846,0.591831238974918,0.5859386003260694,"[0.25, 0.25, 0.25, 0.25]","[0.14807854795013, 0.304972884261544, 0.5253071429051278, 0.02164142488319843]","[0.14924622263538806, 0.30427050626636376, 0.5241545686698497, 0.02232870242839855]",0.31689330965175233,0.5538194444444444,True,0.5772072965770702,0.0,0.18369383033827838,0.18369383033827838,0.0,0.44830628114103305,0.0,d84b988efc96936937ec2fbc83345a732b8525b6cb19778a8924ada89b03f563,4b6fb58ce6fdf14305dfec11ec1c1d627b015ef57e5fd297461e7e5ec62fe758
BNCI2014_001,EEGNetMini,0,2,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6092519289931216,0.6347672848087569,0.025515355815635243,0.7561577520306434,0.7366840810265192,0.591831238974918,0.5502466194902084,"[0.25, 0.25, 0.25, 0.25]","[0.14807854795013, 0.304972884261544, 0.5253071429051278, 0.02164142488319843]","[0.19698088726763666, 0.26230380774667783, 0.28818322034076194, 0.2525320846449239]",0.009156445225882591,0.3038194444444444,True,0.5772072965770702,0.5772072965770703,0.18369383033827838,0.0036757985910418262,0.18150380513247152,0.12556018880646255,0.0,51cc81e95bdb4c82358882e7535fef82bf8f6ef4ba94bcf1956b869741c632d7,967bc9abfbe5533409ca5ec2752219513fd34337b60487df8af69cbba358e413
BNCI2014_001,EEGNetMini,0,2,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6092519289931216,0.8636775151586003,0.2544255861654786,0.7561577520306434,0.6211271253615636,0.591831238974918,0.384161360736786,"[0.25, 0.25, 0.25, 0.25]","[0.14807854795013, 0.304972884261544, 0.5253071429051278, 0.02164142488319843]","[0.2755167968738412, 0.16914910446469744, 0.28054917523726774, 0.27478492342419353]",0.019012402518208946,0.2986111111111111,True,0.5772072965770702,0.5772072965770707,0.18369383033827838,0.1836938303382784,3.7040407978526157e-17,0.1592128250922419,0.5772072965770707,d63c60a391a0cc3b68b1bb0d001e970ddce79056b5d26d357bace123808e2003,84dc55675d7301fe17861ec5f5ddf22c3d732bdddb605cd5ddec8af773490b8c
BNCI2014_001,EEGNetMini,0,2,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_2.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.6092519289931216,0.5139485276007778,-0.09530340139234383,0.7561577520306434,0.7833278536489389,0.591831238974918,0.620161269822561,"[0.25, 0.25, 0.25, 0.25]","[0.14807854795013, 0.304972884261544, 0.5253071429051278, 0.02164142488319843]","[0.18848330277163672, 0.30993145024423563, 0.4871842131510519, 0.01440103383307518]",0.2973012240196382,0.5086805555555556,True,0.5772072965770702,0.0,0.18369383033827838,0.18369383033827838,0.0,0.4385433751421568,0.0,50032cfcafb913dbf1797675cec80ec362bb98a8fbfda01dfa3d380e5c571317,c1e01de10bc28ddfd5241847971343af4c93894837deb529ba0162d53604ecf2
BNCI2014_001,EEGNetMini,0,3,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.8558274549632316,0.8558274549632316,0.0,0.6277159694844716,0.6277159694844716,0.3775343759326679,0.3775343759326679,"[0.25, 0.25, 0.25, 0.25]","[0.22164755851364995, 0.2341805856226667, 0.142086144894671, 0.40208571096901224]","[0.22164755851364995, 0.2341805856226667, 0.142086144894671, 0.40208571096901224]",0.06880207438126083,0.484375,True,0.230602770326601,0.0,0.1372921520659094,0.1372921520659094,0.0,0.22611838633781983,0.0,5bf5ee5b0860da768a937e69164154196828425c17df9b51597014a4a090fb05,ce78a03edbd4914e1921e22ba14c4b69db1b634b958c64ba5344c572e69f251f
BNCI2014_001,EEGNetMini,0,3,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_3.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.8558274549632316,0.8418917529147656,-0.013935702048466059,0.6277159694844716,0.634324333547355,0.3775343759326679,0.38658507274817167,"[0.25, 0.25, 0.25, 0.25]","[0.22164755851364995, 0.2341805856226667, 0.142086144894671, 0.40208571096901224]","[0.2196984239849835, 0.2346086933154494, 0.1417678852529981, 0.4039249974465687]",0.07007611758218915,0.484375,True,0.230602770326601,0.0,0.1372921520659094,0.1372921520659094,0.0,0.22611838633781983,0.0,ed49ab66743c6b9a59a9775afdba73d65a324b73bde276ead9aab1f8b2477d67,72e38766553fcdc8fd33a3f207e2a4a9e2559a522b997bfb30d0474a91a0b0cd
