dataset,backbone,seed,fold_id,baseline,artifact_path,source_replay_axis,BN_axis,target_bacc,target_macro_f1,target_nll,target_ece,n_eval,prediction_change_rate_vs_erm,mean_confidence,bacc_nll_divergence_flag
BNCI2014_001,EEGNetMini,0,5,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_5.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.26041666666666663,0.17792615489533298,4.637516698298729,0.4964476767018482,576,0.10416666666666667,0.7568643433685148,False
BNCI2014_001,EEGNetMini,0,6,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2829861111111111,0.22090169731313564,4.97166876695546,0.5202645025031637,576,0.0,0.8016545940497334,False
BNCI2014_001,EEGNetMini,0,6,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2829861111111111,0.22090169731313564,4.7988388146523375,0.5121123186569587,576,0.0,0.7948364108141084,False
BNCI2014_001,EEGNetMini,0,6,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.33333333333333337,0.3304303799887679,2.873057274062416,0.420012546797109,576,0.5815972222222222,0.7533458801304422,False
BNCI2014_001,EEGNetMini,0,6,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3159722222222222,0.30847653282947596,3.295883913240737,0.44588749081814605,576,0.5173611111111112,0.7618597130403681,False
BNCI2014_001,EEGNetMini,0,6,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_6.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2829861111111111,0.24239724795159678,7.147256251858575,0.6083896463780727,576,0.15104166666666666,0.8892824299677788,False
BNCI2014_001,EEGNetMini,0,7,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3454861111111111,0.28475074469452116,2.325019616475837,0.3733623082608261,576,0.0,0.7188484193719372,False
BNCI2014_001,EEGNetMini,0,7,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.3454861111111111,0.28475074469452116,2.3158390200298355,0.37207285233075593,576,0.0,0.717558963441867,False
BNCI2014_001,EEGNetMini,0,7,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4305555555555556,0.4233622725895792,1.9841755943854464,0.31055981450526843,576,0.46875,0.741115370060824,False
BNCI2014_001,EEGNetMini,0,7,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.36111111111111105,0.3628743132124799,1.6739455468916626,0.2449768083280135,576,0.328125,0.6046605019917853,False
BNCI2014_001,EEGNetMini,0,7,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_7.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.2881944444444445,0.23955890036350702,4.3125479297047065,0.5405673480662034,576,0.171875,0.8287617925106479,False
BNCI2014_001,EEGNetMini,0,8,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5729166666666666,0.5394991121293445,1.3800062137159341,0.2069687887413838,576,0.0,0.7778547348599913,False
BNCI2014_001,EEGNetMini,0,8,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5729166666666666,0.5394991121293445,1.3566443952231724,0.2041981043787507,576,0.0,0.7721681538184375,False
BNCI2014_001,EEGNetMini,0,8,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5902777777777778,0.5856493861086156,1.3019861325225957,0.1631061440594942,576,0.3038194444444444,0.7533508482054944,False
BNCI2014_001,EEGNetMini,0,8,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5954861111111112,0.5871036085740673,1.058561794653463,0.13725600489922202,576,0.265625,0.7318712220123248,False
BNCI2014_001,EEGNetMini,0,8,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_8.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5989583333333334,0.5790008655198529,1.4873890543446888,0.25479093958188287,576,0.1111111111111111,0.8537492729152162,True
BNCI2014_001,EEGNetMini,0,9,ERM_NO_ADAPT,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4861111111111111,0.450040206774027,1.9605292033184791,0.3400035161687853,576,0.0,0.8261146272798964,False
BNCI2014_001,EEGNetMini,0,9,TTA_CONTROL_REPLAY,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.4861111111111111,0.450040206774027,1.8855658488415215,0.3314816780642101,576,0.0,0.8175927891753211,False
BNCI2014_001,EEGNetMini,0,9,MATCHED_CORAL,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5590277777777778,0.5536292627418922,1.3815698708312583,0.18714153234601244,576,0.4010416666666667,0.735765436394672,False
BNCI2014_001,EEGNetMini,0,9,SPDIM,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5590277777777778,0.5476721002272784,1.430704355432883,0.22987146137980605,576,0.4913194444444444,0.7888992391575838,False
BNCI2014_001,EEGNetMini,0,9,T3A,results/cedar/feature_supply/cedar01f_bnci2014_001_seed0/BNCI2014_001_EEGNetMini_seed0_9.npz,NOT_AVAILABLE_IN_THIS_REPLAY,NOT_TESTED_IN_FROZEN_FEATURE_REPLAY,0.5590277777777778,0.548244728093495,2.9837723844114112,0.34353223058987326,576,0.17708333333333334,0.9025600083676508,True
