budget,repeat,target_id,labels_per_class,unique_construct_trials,unique_eval_trials,within_target_spearman,within_target_kendall_tau_proxy,pairwise_order_accuracy,median_eval_pair_margin,top1_hit,top3_hit,continuous_regret,actionability_hit_regret_le_0p02,gauge_residual_recovery,gauge_alpha
2,5,4,2,8,568,0.199515,0.14652,0.57326,0.028169,0.0,0.0,0.065728,0,0.010066,0.024743
2,5,5,2,8,568,-0.122891,-0.060606,0.469697,0.010563,0.0,0.1,0.021127,0,0.017652,-0.028475
2,5,6,2,8,568,-0.08531,-0.04059,0.479705,0.021127,0.5,1.0,0.02993,0,0.007112,-0.011268
2,5,7,2,8,568,-0.043554,-0.01845,0.490775,0.017606,0.0,0.0,0.040493,0,0.002269,-0.005798
2,5,8,2,8,568,0.315322,0.181818,0.590909,0.047535,0.0,0.0,0.072183,0,0.051453,0.061863
2,5,9,2,8,568,0.409236,0.263736,0.631868,0.042254,0.0,0.0,0.019366,1,0.165318,0.214371
2,6,1,2,8,568,0.292015,0.197802,0.598901,0.03169,0.333333,1.0,0.057512,0,0.099784,0.086918
2,6,2,2,8,568,0.026174,0.018727,0.509363,0.015845,0.0,0.0,0.036972,0,0.001383,0.005847
2,6,3,2,8,568,0.149872,0.097015,0.548507,0.052817,0.0,0.0,0.080986,0,0.01306,0.054501
2,6,4,2,8,568,0.484019,0.285714,0.642857,0.026408,0.0,0.0,0.040493,0,0.274699,0.128133
2,6,5,2,8,568,-0.044329,-0.018727,0.490637,0.010563,0.0,0.0,0.019366,1,0.018019,-0.028169
2,6,6,2,8,568,0.001866,0.0,0.5,0.021127,0.0,0.0,0.026408,0,1.1e-05,-0.000612
2,6,7,2,8,568,-0.303649,-0.198529,0.400735,0.019366,0.0,0.0,0.051056,0,0.169226,-0.069469
2,6,8,2,8,568,-0.017848,0.021978,0.510989,0.047535,0.0,0.0,0.09507,0,0.018605,-0.045637
2,6,9,2,8,568,0.739578,0.551471,0.775735,0.042254,0.5,1.0,0.007923,1,0.583702,0.208725
2,7,1,2,8,568,0.678129,0.461818,0.730909,0.02993,0.0,0.0,0.043134,0,0.354065,0.154123
2,7,2,2,8,568,0.207703,0.119403,0.559701,0.015845,0.0,0.0,0.033451,0,0.030621,0.023047
2,7,3,2,8,568,0.432971,0.298893,0.649446,0.051056,0.166667,0.5,0.059859,0,0.18,0.127515
2,7,4,2,8,568,-0.105468,-0.055762,0.472119,0.028169,0.0,0.0,0.074698,0,0.021502,-0.040763
2,7,5,2,8,568,0.416449,0.26616,0.63308,0.010563,0.0,0.166667,0.03169,0,0.173577,0.052331
2,7,6,2,8,568,0.549792,0.362963,0.681481,0.019366,0.1,0.3,0.024824,0,0.294477,0.125252
2,7,7,2,8,568,0.176922,0.152416,0.576208,0.017606,0.0,0.0,0.004401,1,0.031575,0.026195
2,7,8,2,8,568,0.559108,0.4,0.7,0.044014,0.5,1.0,0.007042,1,0.351497,0.206392
2,7,9,2,8,568,0.550819,0.363636,0.681818,0.042254,0.0,0.0,0.058099,0,0.269079,0.202677
2,8,1,2,8,568,0.354894,0.234432,0.617216,0.03169,0.0,0.0,0.058979,0,0.143162,0.122147
2,8,2,2,8,568,-0.131746,-0.074349,0.462825,0.015845,0.0,0.0,0.051056,0,0.030778,-0.032439
2,8,3,2,8,568,0.579781,0.407407,0.703704,0.049296,0.0,0.0,0.040493,0,0.306881,0.205375
2,8,4,2,8,568,0.411001,0.281481,0.640741,0.026408,0.5,1.0,0.036972,0,0.214287,0.111447
2,8,5,2,8,568,-0.166199,-0.08365,0.458175,0.010563,0.0,0.0,0.03081,0,0.067538,-0.049473
2,8,6,2,8,568,-0.005658,0.007353,0.503676,0.019366,0.0,0.0,0.046831,0,0.007209,-0.016251
2,8,7,2,8,568,0.114973,0.076923,0.538462,0.017606,0.0,0.0,0.024648,0,0.022016,0.017846
2,8,8,2,8,568,0.41567,0.263736,0.631868,0.045775,0.0,0.0,0.036972,0,0.21419,0.155936
2,8,9,2,8,568,0.61709,0.390511,0.695255,0.043134,0.2,0.6,0.035563,0,0.301999,0.226538
2,9,1,2,8,568,0.260453,0.171533,0.585766,0.03169,0.0,0.2,0.033451,0,0.11913,0.081329
2,9,2,2,8,568,-0.374441,-0.249084,0.375458,0.015845,0.0,0.0,0.054577,0,0.155516,-0.057746
2,9,3,2,8,568,0.244133,0.160584,0.580292,0.049296,0.0,0.0,0.088615,0,0.086557,0.104926
2,9,4,2,8,568,-0.219488,-0.137546,0.431227,0.028169,0.0,0.0,0.06338,0,0.019752,-0.036295
2,9,5,2,8,568,0.106143,0.068702,0.534351,0.010563,0.111111,0.333333,0.020736,0,0.011115,0.016005
2,9,6,2,8,568,0.260348,0.175824,0.587912,0.019366,0.25,0.75,0.029049,0,0.058223,0.04796
2,9,7,2,8,568,0.490054,0.334601,0.6673,0.017606,0.0,0.0,0.012324,1,0.211296,0.051826
2,9,8,2,8,568,0.26071,0.189091,0.594545,0.045775,0.0,0.0,0.008803,1,0.088525,0.128657
2,9,9,2,8,568,0.452922,0.29562,0.64781,0.042254,0.0,0.0,0.024648,0,0.187068,0.116921
2,10,1,2,8,568,0.245116,0.164234,0.582117,0.03169,0.25,0.75,0.053257,0,0.071208,0.065696
2,10,2,2,8,568,0.346839,0.233333,0.616667,0.015845,0.5,1.0,0.015845,1,0.235334,0.070976
2,10,3,2,8,568,0.340975,0.218978,0.609489,0.050176,0.0,0.1,0.040493,0,0.113899,0.139789
2,10,4,2,8,568,0.47431,0.307407,0.653704,0.026408,0.0,0.0,0.058803,0,0.191287,0.128713
2,10,5,2,8,568,0.305105,0.157088,0.578544,0.010563,0.052632,0.157895,0.023629,0,0.074561,0.056042
2,10,6,2,8,568,0.115904,0.070896,0.535448,0.021127,0.0,0.1,0.022887,0,0.011996,0.021127
2,10,7,2,8,568,-0.007285,-0.007435,0.496283,0.019366,0.0,0.0,0.017606,1,0.00499,-0.014968
2,10,8,2,8,568,0.383796,0.243636,0.621818,0.045775,0.0,0.666667,0.007042,1,0.158967,0.160492
2,10,9,2,8,568,0.444609,0.261818,0.630909,0.042254,0.066667,0.2,0.069484,0,0.214921,0.190895
2,11,1,2,8,568,-0.153376,-0.10219,0.448905,0.03169,0.5,1.0,0.056338,0,0.010327,-0.020456
2,11,2,2,8,568,0.367331,0.253676,0.626838,0.015845,0.0,0.083333,0.049296,0,0.102766,0.046166
2,11,3,2,8,568,-0.023284,-0.014545,0.492727,0.051056,0.0,0.0,0.085827,0,0.001766,0.015527
2,11,4,2,8,568,0.639876,0.40824,0.70412,0.026408,0.0,0.666667,0.038732,0,0.321504,0.140845
2,11,5,2,8,568,0.157945,0.096899,0.54845,0.010563,0.166667,0.5,0.019366,1,0.022389,0.020821
2,11,6,2,8,568,0.15639,0.100372,0.550186,0.021127,0.0,0.0,0.047535,0,0.000568,0.003456
2,11,7,2,8,568,0.145658,0.118959,0.55948,0.017606,0.0,0.0,0.033451,0,0.047337,0.028908
2,11,8,2,8,568,0.449361,0.323529,0.661765,0.044014,0.0,0.125,0.048415,0,0.207974,0.139188
2,11,9,2,8,568,0.181712,0.112727,0.556364,0.042254,0.0,0.0,0.049296,0,0.064597,0.074918
2,12,1,2,8,568,0.59034,0.432234,0.716117,0.02993,0.0,0.0,0.055751,0,0.264735,0.10492
2,12,2,2,8,568,0.073276,0.040892,0.520446,0.015845,0.0,0.0,0.044014,0,0.000378,-0.003571
2,12,3,2,8,568,0.365251,0.254545,0.627273,0.051056,0.0,0.0,0.066021,0,0.140947,0.122409
2,12,4,2,8,568,0.182498,0.095238,0.547619,0.028169,1.0,1.0,0.0,1,0.151559,0.139416
2,12,5,2,8,568,0.524474,0.222642,0.611321,0.010563,0.5,1.0,0.005282,1,0.387255,0.145209
2,12,6,2,8,568,-0.169646,-0.12963,0.435185,0.020246,0.0,0.0,0.037852,0,0.041445,-0.03079
2,12,7,2,8,568,-0.029508,-0.018519,0.490741,0.018486,0.0,0.0,0.025235,0,0.000303,-0.0037
2,12,8,2,8,568,0.506019,0.327273,0.663636,0.047535,0.0,0.0,0.037852,0,0.266902,0.231346
2,12,9,2,8,568,0.002984,0.00738,0.50369,0.044014,1.0,1.0,0.0,1,0.027094,0.056539
2,13,1,2,8,568,-0.309324,-0.205128,0.397436,0.03169,0.0,0.0,0.099912,0,0.036371,-0.055224
2,13,2,2,8,568,0.127605,0.085502,0.542751,0.015845,0.333333,1.0,0.026408,0,0.060233,0.045153
2,13,3,2,8,568,0.185478,0.126812,0.563406,0.050176,0.0,0.0,0.122066,0,0.005228,0.025597
2,13,4,2,8,568,0.265527,0.162963,0.581481,0.026408,0.0,0.0,0.068662,0,0.051446,0.042033
2,13,5,2,8,568,0.026811,0.015038,0.507519,0.010563,0.25,0.75,0.019806,1,0.015174,0.023601
2,13,6,2,8,568,0.154891,0.092937,0.546468,0.021127,0.333333,1.0,0.021714,0,0.03691,0.045272
2,13,7,2,8,568,0.16614,0.100746,0.550373,0.017606,0.0,0.0,0.029343,0,0.007415,0.016432
2,13,8,2,8,568,0.385557,0.261029,0.630515,0.047535,0.0,0.0,0.02993,0,0.135844,0.123548
2,13,9,2,8,568,0.157201,0.094891,0.547445,0.042254,0.0,0.0,0.073944,0,0.03254,0.061263
2,14,1,2,8,568,0.225566,0.151292,0.575646,0.03169,0.5,1.0,0.036092,0,0.101684,0.103205
2,14,2,2,8,568,-0.251402,-0.151292,0.424354,0.017606,0.0,0.133333,0.066901,0,0.084122,-0.057679
2,14,3,2,8,568,0.191665,0.123636,0.561818,0.049296,0.0,0.0,0.085387,0,0.055002,0.111451
2,14,4,2,8,568,0.07747,0.040293,0.520147,0.028169,0.25,0.75,0.049296,0,0.025271,0.044196
2,14,5,2,8,568,-0.006717,0.0,0.5,0.010563,0.0,0.0,0.025528,0,0.079026,-0.045374
2,14,6,2,8,568,0.545115,0.384615,0.692308,0.017606,0.0,0.142857,0.011444,1,0.264562,0.064679
2,14,7,2,8,568,0.000243,-0.007353,0.496324,0.017606,0.0,0.0,0.028609,0,0.004758,-0.014615
2,14,8,2,8,568,0.308531,0.211679,0.605839,0.047535,0.333333,1.0,0.041667,0,0.122321,0.133803
2,14,9,2,8,568,0.423755,0.302583,0.651292,0.044014,0.333333,1.0,0.056338,0,0.184634,0.15596
2,15,1,2,8,568,0.401983,0.285714,0.642857,0.03169,1.0,1.0,0.0,1,0.231564,0.125023
2,15,2,2,8,568,0.166604,0.103321,0.551661,0.015845,0.0,0.111111,0.045775,0,0.017639,0.020704
2,15,3,2,8,568,0.373153,0.238095,0.619048,0.049296,0.0,0.0,0.09331,0,0.189185,0.121073
2,15,4,2,8,568,-0.099122,-0.051471,0.474265,0.028169,0.0,0.0,0.056338,0,0.0,0.0
2,15,5,2,8,568,0.347621,0.087452,0.543726,0.010563,1.0,1.0,0.0,1,0.199684,0.092162
2,15,6,2,8,568,-0.010563,-0.01107,0.494465,0.021127,0.0,0.0,0.041667,0,0.002531,0.010551
2,15,7,2,8,568,0.560591,0.418519,0.709259,0.015845,0.0,0.0,0.040493,0,0.202382,0.049109
2,15,8,2,8,568,0.251136,0.166052,0.583026,0.047535,0.0,0.0,0.038732,0,0.045252,0.07542
2,15,9,2,8,568,0.490833,0.332117,0.666058,0.043134,0.0,0.0,0.047095,0,0.227457,0.143163
2,16,1,2,8,568,0.539699,0.346715,0.673358,0.02993,0.0,0.5,0.051056,0,0.182765,0.096626
2,16,2,2,8,568,0.181463,0.114391,0.557196,0.015845,0.0,0.0,0.049044,0,0.016056,0.021127
2,16,3,2,8,568,0.315467,0.222628,0.611314,0.049296,0.5,1.0,0.037852,0,0.169027,0.179406
2,16,4,2,8,568,-0.15136,-0.099265,0.450368,0.028169,1.0,1.0,0.0,1,0.004154,0.021746
2,16,5,2,8,568,0.17661,0.097378,0.548689,0.010563,0.0,0.25,0.03169,0,0.042913,0.030117
2,16,6,2,8,568,0.100286,0.074627,0.537313,0.021127,0.5,1.0,0.024648,0,0.013692,0.014583
2,16,7,2,8,568,0.124907,0.085271,0.542636,0.017606,0.0,0.0,0.024648,0,0.023686,0.021447
2,16,8,2,8,568,0.128294,0.091241,0.54562,0.047535,0.0,0.0,0.010563,1,0.059789,0.088105
2,16,9,2,8,568,0.133628,0.069853,0.534926,0.044014,0.0,0.0,0.099912,0,0.018882,0.039108
2,17,1,2,8,568,0.270254,0.168498,0.584249,0.03169,0.333333,1.0,0.026408,0,0.164112,0.093573
2,17,2,2,8,568,-0.216333,-0.145522,0.427239,0.015845,0.0,0.25,0.040493,0,0.041128,-0.029626
2,17,3,2,8,568,0.354459,0.261029,0.630515,0.050176,0.0,0.0,0.096127,0,0.104364,0.094637
2,17,4,2,8,568,0.464872,0.322222,0.661111,0.028169,0.25,0.75,0.044014,0,0.126332,0.061381
2,17,5,2,8,568,-0.325514,-0.185606,0.407197,0.010563,0.0,0.0,0.032696,0,0.156101,-0.075985
2,17,6,2,8,568,0.171595,0.106618,0.553309,0.019366,0.0,0.0,0.035211,0,0.030193,0.029667
2,17,7,2,8,568,0.001598,0.007435,0.503717,0.017606,0.0,0.0,0.042254,0,3e-05,0.000745
2,17,8,2,8,568,0.348728,0.240741,0.62037,0.047535,0.0,0.0,0.044014,0,0.108601,0.121693
2,17,9,2,8,568,-0.018889,-0.025926,0.487037,0.044014,0.0,0.666667,0.107394,0,0.003513,-0.023835
2,18,1,2,8,568,0.542739,0.347985,0.673993,0.03169,0.166667,0.5,0.045481,0,0.250294,0.117858
2,18,2,2,8,568,0.273861,0.162362,0.581181,0.015845,0.0,0.0,0.028169,0,0.06786,0.034551
2,18,3,2,8,568,0.322277,0.233577,0.616788,0.047535,0.0,1.0,0.077465,0,0.074254,0.087855
2,18,4,2,8,568,0.510847,0.344322,0.672161,0.026408,0.333333,1.0,0.034038,0,0.301343,0.115729
2,18,5,2,8,568,0.125436,0.041353,0.520677,0.010563,0.0,0.090909,0.012324,1,0.020883,0.042254
2,18,6,2,8,568,-0.228597,-0.125,0.4375,0.021127,0.2,0.6,0.041901,0,0.05382,-0.061133
2,18,7,2,8,568,-0.096086,-0.037736,0.481132,0.019366,0.0,0.111111,0.036092,0,0.00576,-0.009705
2,18,8,2,8,568,0.482085,0.328467,0.664234,0.045775,0.0,0.666667,0.015845,1,0.270976,0.190849
2,18,9,2,8,568,0.268745,0.170909,0.585455,0.044014,1.0,1.0,0.0,1,0.142758,0.13741
2,19,1,2,8,568,0.040291,0.025641,0.512821,0.03169,0.0,0.090909,0.064261,0,0.010343,0.036798
2,19,2,2,8,568,0.352505,0.215613,0.607807,0.015845,0.0,0.666667,0.02993,0,0.148664,0.059007
2,19,3,2,8,568,0.298495,0.208029,0.604015,0.047535,0.25,0.75,0.056778,0,0.158404,0.112096
2,19,4,2,8,568,0.288948,0.161765,0.580882,0.028169,0.0,0.0,0.062324,0,0.075461,0.074738
2,19,5,2,8,568,-0.048184,-0.037594,0.481203,0.010563,0.333333,1.0,0.024648,0,0.000168,-0.001442
2,19,6,2,8,568,0.067769,0.040892,0.520446,0.021127,0.0,0.0,0.03169,0,0.006236,0.013094
2,19,7,2,8,568,0.546508,0.328467,0.664234,0.017606,0.0,0.066667,0.007042,1,0.324393,0.129931
2,19,8,2,8,568,0.335315,0.226277,0.613139,0.047535,0.0,0.0,0.075704,0,0.146331,0.105381
2,19,9,2,8,568,-0.119984,-0.065934,0.467033,0.044014,0.0,0.0,0.022887,0,0.001496,-0.019547
2,20,1,2,8,568,0.134956,0.084249,0.542125,0.03169,0.0,0.071429,0.072183,0,0.023391,0.057409
2,20,2,2,8,568,-0.126386,-0.076923,0.461538,0.015845,0.0,0.0,0.040493,0,0.032566,-0.024156
2,20,3,2,8,568,0.269094,0.164835,0.582418,0.049296,0.5,1.0,0.03169,0,0.056954,0.099598
2,20,4,2,8,568,0.354478,0.235294,0.617647,0.028169,0.0,0.1,0.052817,0,0.142371,0.105634
2,20,5,2,8,568,0.06389,0.030418,0.515209,0.010563,0.25,0.75,0.022447,0,0.00352,0.01142
2,20,6,2,8,568,0.475214,0.343173,0.671587,0.019366,0.0,0.222222,0.024648,0,0.216803,0.060865
2,20,7,2,8,568,0.261343,0.185606,0.592803,0.017606,0.0,0.0,0.012324,1,0.066488,0.032288
2,20,8,2,8,568,0.120208,0.076642,0.538321,0.047535,0.0,0.0,0.09287,0,0.068609,0.084058
2,20,9,2,8,568,0.360594,0.247232,0.623616,0.044014,0.0,0.0,0.064554,0,0.166345,0.136737
2,21,1,2,8,568,0.140338,0.09854,0.54927,0.03169,0.0,0.0,0.086268,0,0.00488,0.018548
2,21,2,2,8,568,0.127144,0.095941,0.54797,0.014085,0.0,0.0,0.043574,0,0.001129,-0.005337
2,21,3,2,8,568,0.239717,0.14652,0.57326,0.049296,0.0,0.333333,0.088028,0,0.08502,0.145049
2,21,4,2,8,568,0.644239,0.475836,0.737918,0.026408,0.0,0.125,0.052817,0,0.362299,0.122498
2,21,5,2,8,568,-0.038276,-0.011278,0.494361,0.010563,0.111111,0.333333,0.023474,0,0.000655,0.003538
2,21,6,2,8,568,0.074952,0.04059,0.520295,0.021127,0.0,0.0,0.038481,0,0.002183,0.009054
2,21,7,2,8,568,0.276417,0.189591,0.594796,0.017606,0.0,0.0,0.023944,0,0.1063,0.033828
2,21,8,2,8,568,0.375781,0.247232,0.623616,0.047535,0.0,0.0,0.084507,0,0.210512,0.165082
2,21,9,2,8,568,0.037063,0.021978,0.510989,0.042254,0.0,0.0,0.090376,0,9.9e-05,-0.004155
2,22,1,2,8,568,0.077462,0.058394,0.529197,0.03169,1.0,1.0,0.0,1,0.034179,0.044934
2,22,2,2,8,568,0.058816,0.037453,0.518727,0.015845,0.0,0.0,0.040493,0,0.000447,-0.004225
2,22,3,2,8,568,0.310519,0.2,0.6,0.047535,0.090909,0.272727,0.080826,0,0.157261,0.131291
2,22,4,2,8,568,0.347971,0.201465,0.600733,0.026408,0.0,0.0,0.070423,0,0.063576,0.056661
2,22,5,2,8,568,0.266478,0.150943,0.575472,0.010563,0.25,0.75,0.016725,1,0.142586,0.062978
2,22,6,2,8,568,-0.012781,-0.007299,0.49635,0.021127,0.0,0.0,0.036972,0,0.002658,-0.011185
2,22,7,2,8,568,0.327681,0.216117,0.608059,0.017606,0.0,0.0,0.022887,0,0.164542,0.061537
2,22,8,2,8,568,0.264838,0.149635,0.574818,0.045775,0.0,1.0,0.019366,1,0.065673,0.08226
2,22,9,2,8,568,0.032901,0.018248,0.509124,0.044014,0.0,0.2,0.047535,0,0.004954,0.03412
2,23,1,2,8,568,0.362575,0.220588,0.610294,0.03169,0.0,0.2,0.058099,0,0.098556,0.079779
2,23,2,2,8,568,0.150987,0.089219,0.54461,0.015845,0.0,0.0,0.056338,0,0.000969,0.003305
2,23,3,2,8,568,0.312427,0.191882,0.595941,0.049296,0.0,0.0,0.068662,0,0.080951,0.128318
2,23,4,2,8,568,0.051788,0.033457,0.516729,0.028169,0.25,0.75,0.052817,0,0.019951,0.040067
2,23,5,2,8,568,-0.124606,-0.076628,0.461686,0.010563,0.0,0.0,0.022887,0,0.034381,-0.025654
2,23,6,2,8,568,0.007594,-0.010989,0.494505,0.021127,0.0,0.222222,0.015845,1,0.00343,-0.008853
2,23,7,2,8,568,0.009703,0.007407,0.503704,0.017606,0.0,0.0,0.005282,1,0.012752,0.016877
2,23,8,2,8,568,0.33649,0.212454,0.606227,0.047535,0.0,0.083333,0.008803,1,0.122956,0.161053
2,23,9,2,8,568,0.470531,0.307407,0.653704,0.044014,0.0,0.0,0.045775,0,0.175365,0.163222
2,24,1,2,8,568,0.534601,0.379562,0.689781,0.03081,0.2,0.6,0.052465,0,0.245125,0.117822
2,24,2,2,8,568,-0.102365,-0.07037,0.464815,0.015845,0.0,0.0,0.054577,0,0.089178,-0.04696
2,24,3,2,8,568,0.540204,0.380074,0.690037,0.049296,1.0,1.0,0.0,1,0.368581,0.196008
2,24,4,2,8,568,0.329808,0.209559,0.604779,0.028169,0.5,1.0,0.026408,0,0.17243,0.099334
2,24,5,2,8,568,0.039614,0.030303,0.515152,0.010563,0.0,0.0,0.022007,0,0.003876,0.007439
2,24,6,2,8,568,-0.057911,-0.03663,0.481685,0.021127,0.0,0.0,0.051496,0,0.019499,-0.025797
2,24,7,2,8,568,0.22032,0.152985,0.576493,0.017606,0.0,0.0,0.023768,0,0.025372,0.015513
2,24,8,2,8,568,0.191075,0.124088,0.562044,0.046655,0.0,0.181818,0.022887,0,0.010612,0.044451
2,24,9,2,8,568,0.213082,0.138686,0.569343,0.044014,0.0,0.4,0.022887,0,0.102672,0.105693
2,25,1,2,8,568,0.464815,0.306273,0.653137,0.03169,0.0,1.0,0.024648,0,0.266803,0.141922
2,25,2,2,8,568,0.198446,0.148699,0.574349,0.015845,0.0,0.166667,0.036092,0,0.050803,0.031569
2,25,3,2,8,568,0.368445,0.233577,0.616788,0.048415,0.0,0.111111,0.082746,0,0.203294,0.198382
2,25,4,2,8,568,0.081783,0.051661,0.52583,0.028169,0.0,0.0,0.091549,0,0.000461,-0.004891
2,25,5,2,8,568,0.00692,0.007692,0.503846,0.010563,0.0,0.055556,0.029049,0,0.005497,0.012676
2,25,6,2,8,568,-0.24468,-0.161765,0.419118,0.021127,0.0,0.0,0.033803,0,0.07953,-0.050379
2,25,7,2,8,568,0.030348,0.026217,0.513109,0.017606,0.0,0.0,0.028169,0,0.001052,-0.006533
2,25,8,2,8,568,0.155812,0.108696,0.554348,0.045775,0.0,0.0,0.081426,0,0.002752,0.018903
2,25,9,2,8,568,0.579843,0.385455,0.692727,0.042254,0.0,0.125,0.084507,0,0.254245,0.174022
2,26,1,2,8,568,0.579132,0.377778,0.688889,0.03169,0.0,0.5,0.026408,0,0.316088,0.139417
2,26,2,2,8,568,0.249024,0.190299,0.595149,0.015845,0.1,0.3,0.040317,0,0.086979,0.04856
2,26,3,2,8,568,0.27153,0.183824,0.591912,0.049296,0.0,0.0,0.085094,0,0.064081,0.112077
2,26,4,2,8,568,0.696937,0.440741,0.72037,0.026408,0.0,0.0,0.044014,0,0.305168,0.148182
2,26,5,2,8,568,0.263019,0.164751,0.582375,0.010563,0.0,0.142857,0.026408,0,0.059265,0.036492
2,26,6,2,8,568,-0.039676,-0.011152,0.494424,0.021127,0.0,0.0,0.02993,0,0.05187,-0.02993
2,26,7,2,8,568,0.348293,0.207547,0.603774,0.019366,1.0,1.0,0.0,1,0.072068,0.063727
2,26,8,2,8,568,0.00327,-0.003676,0.498162,0.048415,0.0,0.0,0.082746,0,0.027759,0.06848
2,26,9,2,8,568,0.087647,0.054945,0.527473,0.044014,0.0,0.0,0.090376,0,0.01217,0.030689
2,27,1,2,8,568,-0.008507,-0.003623,0.498188,0.03169,0.5,1.0,0.049296,0,0.003423,0.012735
2,27,2,2,8,568,-0.15237,-0.114391,0.442804,0.015845,0.0,0.0,0.056338,0,0.028425,-0.018034
2,27,3,2,8,568,0.589344,0.394161,0.69708,0.048415,0.0,0.0,0.047535,0,0.376503,0.188081
2,27,4,2,8,568,0.434026,0.283088,0.641544,0.026408,0.0,0.0,0.065141,0,0.160737,0.069112
2,27,5,2,8,568,0.190765,0.121673,0.560837,0.010563,0.1,0.3,0.021655,0,0.028409,0.024937
2,27,6,2,8,568,-0.042627,-0.025547,0.487226,0.020246,0.0,0.222222,0.026408,0,0.000911,-0.005689
2,27,7,2,8,568,-0.308866,-0.196296,0.401852,0.018486,0.0,0.0,0.010563,1,0.034632,-0.022293
2,27,8,2,8,568,0.43434,0.290909,0.645455,0.045775,0.5,1.0,0.023768,0,0.17278,0.14572
2,27,9,2,8,568,0.232956,0.149091,0.574545,0.042254,0.0,0.181818,0.047535,0,0.078655,0.124894
2,28,1,2,8,568,0.332478,0.214545,0.607273,0.02993,0.0,0.5,0.072183,0,0.125753,0.070376
2,28,2,2,8,568,0.155891,0.095941,0.54797,0.015845,1.0,1.0,0.0,1,0.064786,0.046191
2,28,3,2,8,568,0.649171,0.453875,0.726937,0.049296,1.0,1.0,0.0,1,0.473291,0.208281
2,28,4,2,8,568,0.411156,0.279412,0.639706,0.026408,0.0,0.0,0.060739,0,0.094102,0.068702
2,28,5,2,8,568,-0.282326,-0.160305,0.419847,0.010563,0.25,0.75,0.02993,0,0.060742,-0.04326
2,28,6,2,8,568,0.35903,0.231618,0.615809,0.019366,0.0,0.222222,0.024648,0,0.12614,0.074057
2,28,7,2,8,568,0.144729,0.099265,0.549632,0.017606,0.0,0.0,0.018486,1,0.025871,0.02142
2,28,8,2,8,568,0.456281,0.322344,0.661172,0.047535,0.0,0.0,0.048122,0,0.194998,0.116892
2,28,9,2,8,568,0.528643,0.374532,0.687266,0.044014,0.0,0.333333,0.021127,0,0.211449,0.164842
2,29,1,2,8,568,0.141691,0.090909,0.545455,0.03169,0.090909,0.272727,0.067382,0,1e-06,-0.000352
2,29,2,2,8,568,0.210564,0.156134,0.578067,0.015845,0.0,0.0,0.050176,0,0.000614,-0.003127
2,29,3,2,8,568,-0.152787,-0.090226,0.454887,0.052817,0.0,0.066667,0.132042,0,0.016744,-0.062156
2,29,4,2,8,568,0.019575,0.014925,0.507463,0.028169,0.0,0.2,0.072183,0,0.004894,0.016776
2,29,5,2,8,568,0.0,0.0,0.5,0.010563,0.142857,0.428571,0.022887,0,0.00646,0.014913
2,29,6,2,8,568,0.131774,0.084871,0.542435,0.019366,0.0,0.142857,0.050176,0,0.010233,0.014656
2,29,7,2,8,568,-0.077208,-0.02974,0.48513,0.017606,0.0,0.0,0.033451,0,0.004294,-0.006924
2,29,8,2,8,568,-0.017825,-0.00365,0.498175,0.046655,0.125,0.375,0.071743,0,0.011668,-0.045656
2,29,9,2,8,568,0.578873,0.382353,0.691176,0.043134,0.125,0.375,0.06206,0,0.293289,0.250593
2,30,1,2,8,568,0.258699,0.171533,0.585766,0.03169,0.0,1.0,0.024648,0,0.064025,0.048624
2,30,2,2,8,568,0.312661,0.219697,0.609848,0.015845,0.0,0.285714,0.040493,0,0.096116,0.038609
2,30,3,2,8,568,-0.012556,-0.007326,0.496337,0.051056,0.0,0.0,0.111796,0,0.000668,-0.011766
2,30,4,2,8,568,0.123702,0.102941,0.551471,0.028169,0.0,0.0,0.044014,0,0.003608,0.013318
2,30,5,2,8,568,0.380806,0.250951,0.625475,0.010563,1.0,1.0,0.0,1,0.147969,0.05499
2,30,6,2,8,568,0.180276,0.172161,0.586081,0.019366,0.166667,0.5,0.028756,0,0.028787,0.022066
2,30,7,2,8,568,0.072558,0.044118,0.522059,0.017606,0.0,0.0,0.051056,0,0.000984,0.0066
2,30,8,2,8,568,0.325089,0.227106,0.613553,0.047535,0.0,0.0,0.082746,0,0.167112,0.128961
2,30,9,2,8,568,0.329196,0.203636,0.601818,0.042254,0.0,0.125,0.0625,0,0.118576,0.121095
2,31,1,2,8,568,0.25008,0.16,0.58,0.02993,0.0,0.0,0.051056,0,0.037683,0.03911
2,31,2,2,8,568,0.39491,0.257353,0.628676,0.015845,0.0,0.0,0.038732,0,0.124019,0.05081
2,31,3,2,8,568,0.462192,0.313869,0.656934,0.048415,0.166667,0.5,0.050763,0,0.255561,0.196088
2,31,4,2,8,568,0.338221,0.208029,0.604015,0.027289,0.0,0.0,0.059272,0,0.111879,0.082644
2,31,5,2,8,568,-0.199743,-0.095057,0.452471,0.010563,0.0,0.05,0.035211,0,0.054447,-0.049296
2,31,6,2,8,568,0.231256,0.175373,0.587687,0.019366,0.0,0.0,0.033451,0,0.044916,0.020233
2,31,7,2,8,568,-0.224152,-0.148148,0.425926,0.017606,0.0,0.0,0.010563,1,0.04507,-0.028827
2,31,8,2,8,568,0.271232,0.171533,0.585766,0.046655,0.2,0.6,0.03662,0,0.0802,0.074709
