seed,target,level,method_id,standardized_regret,selected_utility,top1,top5,top10,coverage_top1,coverage_top5,coverage_top10,selected_regime,evaluation_label_access_after_selection_freeze,same_label_oracle_accessed,target4_primary
3,7,0,U15,0.7574468085106383,0.24166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,0,B0,0.4936170212765958,0.4999999999999999,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.12345679012345678,0.4918384865642249,0.7541844552945219,RANDOM,True,False,False
3,7,0,B5,0.0,0.9833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
3,7,1,B1,0.4786729857819904,0.5750000000000001,0.0,0.0,0.0,0.0,1.0,1.0,ERM,True,False,False
3,7,1,B2,0.4976303317535546,0.5583333333333332,0.0,0.0,0.0,0.0,1.0,1.0,OACI,True,False,False
3,7,1,B3,0.7440758293838863,0.3416666666666666,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
3,7,1,B4O,0.3744075829383886,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,OACI,True,False,False
3,7,1,B4S,0.971563981042654,0.14166666666666666,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
3,7,1,S1,0.8483412322274881,0.25,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,S2,0.8246445497630331,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,U1,0.933649289099526,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,U2,0.933649289099526,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,U3,0.3744075829383886,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,7,1,U4,0.933649289099526,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,U5,0.933649289099526,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,U6,0.8483412322274881,0.25,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,U7,0.3744075829383886,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,7,1,U11,0.9431279620853081,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,U12,0.933649289099526,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,U13,0.6635071090047393,0.41250000000000003,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
3,7,1,U14,0.1279620853080567,0.8833333333333334,0.0,1.0,1.0,0.0,1.0,1.0,OACI,True,False,False
3,7,1,U15,0.8483412322274881,0.25,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,7,1,B0,0.5639810426540284,0.5000000000000001,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.13580246913580252,0.5276245086371669,0.7888063629995189,RANDOM,True,False,False
3,7,1,B5,0.0,0.9958333333333332,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
3,8,0,B1,0.6318681318681318,0.37083333333333335,0.0,0.0,1.0,0.0,0.0,0.0,ERM,True,False,False
3,8,0,B2,0.5439560439560439,0.4375,0.0,0.0,1.0,0.0,0.0,0.0,OACI,True,False,False
3,8,0,B3,0.8901098901098901,0.17500000000000002,0.0,0.0,1.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,B4O,0.35164835164835156,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,OACI,True,False,False
3,8,0,B4S,0.5439560439560439,0.4375,0.0,0.0,1.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,S1,0.6043956043956044,0.39166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,S2,0.6978021978021977,0.32083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U1,0.6318681318681318,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U2,0.6318681318681318,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U3,0.5439560439560439,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,0,U4,0.6318681318681318,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U5,0.6318681318681318,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U6,0.6318681318681318,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U7,0.6758241758241758,0.3375000000000001,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U11,0.6318681318681318,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
3,8,0,U12,0.6318681318681318,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U13,0.6648351648351648,0.34583333333333327,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,U14,0.5659340659340659,0.42083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,0,U15,0.6043956043956044,0.39166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,0,B0,0.46153846153846145,0.4999999999999999,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.0,0.0,0.0,RANDOM,True,False,False
3,8,0,B5,0.0,0.85,1.0,1.0,1.0,0.0,0.0,0.0,ORACLE,True,False,False
3,8,1,B1,0.5844748858447489,0.37916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
3,8,1,B2,0.3059360730593607,0.6333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,1,B3,0.5022831050228311,0.45416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,B4O,0.5159817351598174,0.4416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,1,B4S,0.3881278538812786,0.5583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,S1,0.8447488584474887,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,S2,0.8447488584474887,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,U1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,1,U2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,1,U3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,1,U4,0.7397260273972602,0.23750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,U5,0.7397260273972602,0.23750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,U6,0.8447488584474887,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,U7,0.2785388127853882,0.6583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,U11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,1,U12,0.7397260273972602,0.23750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,U13,0.0730593607305937,0.8458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,U14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,8,1,U15,0.8447488584474887,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,8,1,B0,0.4520547945205481,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.024691358024691357,0.12037037037037035,0.23302469135802473,RANDOM,True,False,False
3,8,1,B5,0.0,0.9125000000000001,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
3,9,0,B1,0.6666666666666666,0.325,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
3,9,0,B2,0.012820512820512775,0.9625,0.0,0.0,0.0,1.0,1.0,1.0,OACI,True,False,False
3,9,0,B3,0.6239316239316239,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,B4O,0.576923076923077,0.41250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,0,B4S,0.6623931623931624,0.32916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,S1,0.7094017094017094,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,S2,0.7478632478632479,0.24583333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,U1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,0,U2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,0,U3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
3,9,0,U4,0.6239316239316239,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,U5,0.6239316239316239,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,U6,0.7094017094017094,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,U7,0.32051282051282054,0.6625,0.0,1.0,1.0,0.0,1.0,1.0,OACI,True,False,False
3,9,0,U11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,0,U12,0.670940170940171,0.3208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,U13,0.6324786324786326,0.35833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,U14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
3,9,0,U15,0.7094017094017094,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,0,B0,0.4871794871794872,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.11111111111111116,0.4539159855615552,0.7145367867936384,RANDOM,True,False,False
3,9,0,B5,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
3,9,1,B1,0.35169491525423724,0.6375000000000001,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
3,9,1,B2,0.7033898305084745,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,1,B3,0.38983050847457634,0.6,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,B4O,0.03813559322033907,0.9458333333333333,0.0,0.0,0.0,1.0,1.0,1.0,OACI,True,False,False
3,9,1,B4S,0.9872881355932204,0.012500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,S1,0.7245762711864407,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,S2,0.8008474576271187,0.1958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,U1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,1,U2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,1,U3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,1,U4,0.7245762711864407,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,U5,0.7245762711864407,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,U6,0.7330508474576272,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,U7,0.16949152542372878,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,1,U11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,1,U12,0.7245762711864407,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,U13,0.19491525423728823,0.7916666666666666,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
3,9,1,U14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
3,9,1,U15,0.7245762711864407,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
3,9,1,B0,0.49152542372881364,0.5000000000000001,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.0864197530864198,0.371281789003308,0.6175415977825482,RANDOM,True,False,False
3,9,1,B5,0.0,0.9833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,1,0,B1,0.3684210526315789,0.6041666666666666,0.0,0.0,0.0,0.0,1.0,1.0,ERM,True,False,False
4,1,0,B2,0.0,0.9541666666666666,1.0,1.0,1.0,1.0,1.0,1.0,OACI,True,False,False
4,1,0,B3,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
4,1,0,B4O,0.3026315789473684,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,OACI,True,False,False
4,1,0,B4S,0.16666666666666655,0.7958333333333334,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
4,1,0,S1,0.8333333333333334,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,S2,0.8333333333333334,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U1,0.6798245614035088,0.30833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U2,0.7236842105263158,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U3,1.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,1,0,U4,0.6798245614035088,0.30833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U5,0.6798245614035088,0.30833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U6,0.7236842105263158,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U7,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U11,0.6798245614035088,0.30833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U12,0.8289473684210527,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,U13,0.35087719298245607,0.6208333333333333,0.0,1.0,1.0,0.0,1.0,1.0,OACI,True,False,False
4,1,0,U14,0.4342105263157895,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,1,0,U15,0.8333333333333334,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,0,B0,0.47807017543859637,0.5000000000000001,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.12345679012345678,0.4918384865642249,0.7541844552945219,RANDOM,True,False,False
4,1,0,B5,0.0,0.9541666666666666,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,1,1,B1,0.34403669724770647,0.6124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
4,1,1,B2,0.36697247706422015,0.5916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,1,1,B3,0.8119266055045872,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,B4O,0.6926605504587157,0.29583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,1,1,B4S,0.03211009174311916,0.8958333333333334,0.0,0.0,0.0,1.0,1.0,1.0,SRC,True,False,False
4,1,1,S1,0.8256880733944953,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,S2,0.8211009174311926,0.17916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,U1,0.9908256880733946,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,U2,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,1,1,U3,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,OACI,True,False,False
4,1,1,U4,0.8256880733944953,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,U5,0.8256880733944953,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,U6,0.8669724770642203,0.13749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,U7,0.8211009174311926,0.17916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,U11,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,1,1,U12,0.8256880733944953,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,U13,0.009174311926605474,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,OACI,True,False,False
4,1,1,U14,0.49082568807339444,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,1,1,U15,0.8256880733944953,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,1,1,B0,0.4678899082568807,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.07407407407407407,0.3263733453606872,0.558701843595248,RANDOM,True,False,False
4,1,1,B5,0.0,0.9249999999999999,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,2,0,B1,0.15346534653465355,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
4,2,0,B2,0.23019801980198015,0.7479166666666668,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,0,B3,0.5544554455445545,0.47500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,B4O,0.27227722772277235,0.7125,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,0,B4S,0.9752475247524752,0.12083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,S1,0.707920792079208,0.3458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,S2,0.707920792079208,0.3458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U1,0.7524752475247525,0.30833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U2,0.7524752475247525,0.30833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U3,0.7227722772277227,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,0,U4,0.7871287128712872,0.2791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U5,0.7871287128712872,0.2791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U6,0.9752475247524752,0.12083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U7,0.8019801980198019,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,0,U11,0.7524752475247525,0.30833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U12,0.7871287128712872,0.2791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U13,0.7871287128712872,0.2791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,U14,0.3217821782178218,0.6708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,0,U15,0.707920792079208,0.3458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,0,B0,0.5247524752475248,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.012345679012345734,0.06172839506172845,0.12345679012345678,RANDOM,True,False,False
4,2,0,B5,0.0,0.9416666666666668,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,2,1,B1,0.5043859649122807,0.4875,0.0,0.0,0.0,0.0,0.0,0.0,ERM,True,False,False
4,2,1,B2,0.5614035087719298,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,1,B3,0.5482456140350878,0.4458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,B4O,0.574561403508772,0.42083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,1,B4S,0.9824561403508772,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,S1,0.9078947368421053,0.10416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,S2,0.8026315789473684,0.2041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,U1,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,1,U2,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,1,U3,0.5614035087719298,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,1,U4,0.9824561403508772,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,U5,0.9824561403508772,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,U6,0.8421052631578948,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,U7,0.8245614035087719,0.18333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,OACI,True,False,False
4,2,1,U11,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,2,1,U12,0.9824561403508772,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,U13,0.9824561403508772,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,U14,1.0,0.016666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,OACI,True,False,False
4,2,1,U15,0.9078947368421053,0.10416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,2,1,B0,0.4912280701754387,0.4999999999999999,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.11111111111111116,0.4539159855615552,0.7145367867936384,RANDOM,True,False,False
4,2,1,B5,0.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,3,0,B1,0.05309734513274329,0.8958333333333334,0.0,1.0,1.0,1.0,1.0,1.0,ERM,True,False,False
4,3,0,B2,0.0398230088495575,0.9083333333333333,0.0,0.0,1.0,1.0,1.0,1.0,OACI,True,False,False
4,3,0,B3,0.6858407079646017,0.3,0.0,0.0,1.0,0.0,1.0,1.0,SRC,True,False,False
4,3,0,B4O,0.6504424778761062,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,OACI,True,False,False
4,3,0,B4S,0.5530973451327433,0.425,0.0,0.0,1.0,0.0,1.0,1.0,SRC,True,False,False
4,3,0,S1,0.6858407079646017,0.3,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,S2,0.8097345132743362,0.18333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U1,0.9601769911504425,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U2,0.9601769911504425,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U3,0.9601769911504425,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U4,0.6858407079646017,0.3,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U5,0.6858407079646017,0.3,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U6,0.8672566371681416,0.12916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U7,0.9601769911504425,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U11,0.9601769911504425,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,1.0,SRC,True,False,False
4,3,0,U12,0.5796460176991152,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,U13,0.5486725663716814,0.4291666666666667,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,3,0,U14,0.5575221238938052,0.42083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,OACI,True,False,False
4,3,0,U15,0.6858407079646017,0.3,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,0,B0,0.47345132743362833,0.5,0.012345679012345678,0.06172839506172839,0.12345679012345678,0.13580246913580252,0.5276245086371669,0.7888063629995189,RANDOM,True,False,False
4,3,0,B5,0.0,0.9458333333333333,1.0,1.0,1.0,1.0,1.0,1.0,ORACLE,True,False,False
4,3,1,B1,0.0,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,ERM,True,False,False
4,3,1,B2,0.4936170212765958,0.4958333333333333,0.0,1.0,1.0,0.0,1.0,1.0,OACI,True,False,False
4,3,1,B3,0.09787234042553192,0.8833333333333333,0.0,1.0,1.0,0.0,1.0,1.0,SRC,True,False,False
4,3,1,B4O,0.42127659574468074,0.5666666666666668,0.0,1.0,1.0,0.0,1.0,1.0,OACI,True,False,False
4,3,1,B4S,0.5319148936170213,0.4583333333333333,0.0,1.0,1.0,0.0,1.0,1.0,SRC,True,False,False
4,3,1,S1,0.7319148936170212,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,S2,0.41276595744680844,0.5750000000000001,0.0,0.0,0.0,0.0,0.0,1.0,SRC,True,False,False
4,3,1,U1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U4,0.7659574468085106,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U5,0.8085106382978723,0.18749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U6,0.8085106382978723,0.18749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U7,0.774468085106383,0.22083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
4,3,1,U12,0.5787234042553192,0.41250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,SRC,True,False,False
