budget,repeat,target_id,labels_per_class,unique_construct_trials,unique_eval_trials,within_target_spearman,within_target_kendall_tau_proxy,pairwise_order_accuracy,median_eval_pair_margin,top1_hit,top3_hit,continuous_regret,actionability_hit_regret_le_0p02,gauge_residual_recovery,gauge_alpha
4,28,8,4,16,294,0.149629,0.095238,0.547619,0.054326,0.0,0.0,0.0689,0,0.039169,0.121762
4,28,9,4,16,292,0.470705,0.318266,0.659133,0.040237,0.0,0.0,0.097192,0,0.169565,0.173846
4,29,1,4,16,296,0.027156,0.019608,0.509804,0.038761,0.0,0.0,0.129241,0,0.007158,0.037416
4,29,2,4,16,293,0.413555,0.280882,0.640441,0.023217,0.111111,0.333333,0.029551,0,0.14136,0.104978
4,29,3,4,16,305,0.667028,0.482052,0.741026,0.070208,0.0,0.0,0.049739,0,0.420347,0.491592
4,29,4,4,16,315,0.426167,0.265535,0.632767,0.023612,0.0,0.0,0.076402,0,0.17992,0.130328
4,29,5,4,16,296,-0.070865,-0.048553,0.475723,0.011113,0.0,0.0,0.052822,0,0.000295,-0.003676
4,29,6,4,16,285,0.289455,0.188076,0.594038,0.027757,0.0,0.0,0.054488,0,0.164103,0.149254
4,29,7,4,16,312,0.066508,0.039942,0.519971,0.026683,0.0,0.0,0.068984,0,0.004327,0.020525
4,29,8,4,16,294,0.486749,0.345193,0.672597,0.054326,0.0,0.0,0.07997,0,0.320664,0.281328
4,29,9,4,16,292,0.078543,0.048124,0.524062,0.040237,0.0,0.0,0.14959,0,0.001747,0.022103
4,30,1,4,16,296,0.323894,0.216021,0.608011,0.038761,0.0,0.166667,0.056564,0,0.147524,0.163814
4,30,2,4,16,293,0.370683,0.239672,0.619836,0.023217,0.0,0.0,0.045797,0,0.133668,0.111134
4,30,3,4,16,305,0.432467,0.28394,0.64197,0.070208,0.0,0.0,0.093782,0,0.275294,0.419085
4,30,4,4,16,315,0.079034,0.054387,0.527193,0.023612,0.0,0.0,0.092767,0,0.004185,0.016897
4,30,5,4,16,296,0.080935,0.048359,0.524179,0.011113,0.0,0.0,0.042481,0,0.012115,0.025368
4,30,6,4,16,285,-0.008078,-0.012168,0.493916,0.027757,0.0,0.0,0.016133,1,0.001719,0.012542
4,30,7,4,16,312,-0.021029,-0.007086,0.496457,0.026683,0.0,0.0,0.069036,0,0.002137,-0.016232
4,30,8,4,16,294,0.63969,0.461815,0.730907,0.054326,0.0,0.0,0.0505,0,0.418936,0.277967
4,30,9,4,16,292,0.289229,0.191728,0.595864,0.040237,0.0,0.0,0.08443,0,0.054847,0.097704
4,31,1,4,16,296,0.283919,0.191051,0.595525,0.038761,0.0,0.0,0.050186,0,0.102119,0.144726
4,31,2,4,16,293,-0.173828,-0.096976,0.451512,0.023217,0.333333,1.0,0.026412,0,0.002763,-0.015268
4,31,3,4,16,305,0.284559,0.196373,0.598187,0.070208,0.0,0.0,0.155653,0,0.075408,0.257361
4,31,4,4,16,315,0.305889,0.174603,0.587302,0.023612,0.0,0.0,0.072718,0,0.099435,0.086623
4,31,5,4,16,296,0.130998,0.080016,0.540008,0.011113,0.0,0.166667,0.047234,0,0.047516,0.06252
4,31,6,4,16,285,0.40121,0.265253,0.632626,0.027757,0.0,0.0,0.036355,0,0.157982,0.106736
4,31,7,4,16,312,0.154709,0.105331,0.552665,0.026683,0.0,0.0,0.070895,0,0.027635,0.063869
4,31,8,4,16,294,0.603904,0.427853,0.713926,0.054326,0.0,0.333333,0.028281,0,0.444025,0.398117
4,31,9,4,16,292,-0.138522,-0.082872,0.458564,0.040237,0.0,0.0,0.09646,0,0.005869,-0.034836
4,32,1,4,16,296,0.408475,0.273839,0.63692,0.038761,0.0,0.0,0.08807,0,0.159772,0.178862
4,32,2,4,16,293,0.062942,0.049103,0.524552,0.023217,0.0,0.181818,0.045797,0,0.006061,0.027623
4,32,3,4,16,305,0.688611,0.481804,0.740902,0.070208,0.0,0.0,0.067567,0,0.450265,0.468641
4,32,4,4,16,315,0.333029,0.210041,0.60502,0.023612,0.0,0.0,0.056552,0,0.11942,0.151522
4,32,5,4,16,296,-0.00536,-0.003496,0.498252,0.011113,0.0,0.02381,0.048636,0,0.009766,0.027317
4,32,6,4,16,285,0.281112,0.175387,0.587693,0.027757,0.0,0.090909,0.042423,0,0.085466,0.089713
4,32,7,4,16,312,0.307524,0.202931,0.601466,0.026683,0.0,0.0,0.015388,1,0.133918,0.112579
4,32,8,4,16,294,0.498931,0.344654,0.672327,0.054326,0.0,0.0,0.048275,0,0.303017,0.321106
4,32,9,4,16,292,0.077628,0.055812,0.527906,0.040237,0.0,0.181818,0.112184,0,0.023864,0.075868
4,33,1,4,16,296,0.486273,0.320764,0.660382,0.038761,0.0,0.0,0.05716,0,0.226328,0.189489
4,33,2,4,16,293,-0.096885,-0.058432,0.470784,0.023217,0.0,0.0,0.057959,0,0.004991,-0.021553
4,33,3,4,16,305,0.803381,0.599429,0.799714,0.070208,0.0,0.0,0.072236,0,0.610513,0.436016
4,33,4,4,16,315,0.376368,0.249416,0.624708,0.023612,1.0,1.0,0.0,1,0.175012,0.137502
4,33,5,4,16,296,0.064772,0.037483,0.518742,0.011113,0.0,0.0,0.049118,0,0.024752,0.035074
4,33,6,4,16,285,0.365686,0.240396,0.620198,0.027757,0.0,0.0,0.058398,0,0.153774,0.143077
4,33,7,4,16,312,0.193338,0.130456,0.565228,0.026683,0.0,0.0,0.03173,0,0.02959,0.062707
4,33,8,4,16,294,0.552918,0.394969,0.697484,0.054326,0.0,0.333333,0.166944,0,0.33793,0.284159
4,33,9,4,16,292,0.095255,0.067343,0.533672,0.040237,0.0,0.0,0.060787,0,0.001969,0.024143
4,34,1,4,16,296,0.335645,0.214848,0.607424,0.038761,0.0,0.0,0.067682,0,0.117074,0.142753
4,34,2,4,16,293,-0.072234,-0.053921,0.473039,0.023217,0.0,0.0,0.037331,0,0.00465,-0.02062
4,34,3,4,16,305,0.384316,0.249658,0.624829,0.070208,0.0,0.0,0.115133,0,0.158283,0.303915
4,34,4,4,16,315,0.230096,0.152947,0.576473,0.023612,0.0,0.0,0.124551,0,0.034656,0.046942
4,34,5,4,16,296,0.187002,0.114974,0.557487,0.011113,0.0,0.0,0.041831,0,0.028255,0.042081
4,34,6,4,16,285,0.173215,0.11733,0.558665,0.027757,0.0,0.0,0.077944,0,0.020343,0.048504
4,34,7,4,16,312,0.358487,0.23788,0.61894,0.026683,0.0,0.0,0.044413,0,0.133499,0.105841
4,34,8,4,16,294,0.598957,0.41779,0.708895,0.054326,0.0,0.0,0.082438,0,0.443694,0.359361
4,34,9,4,16,292,0.335569,0.218173,0.609087,0.040237,0.0,0.0,0.089764,0,0.125973,0.233596
4,35,1,4,16,296,0.243927,0.158706,0.579353,0.038761,0.0,0.0,0.046855,0,0.100539,0.142538
4,35,2,4,16,293,-0.041978,-0.027883,0.486058,0.023217,0.0,0.0,0.061356,0,1.5e-05,-0.001334
4,35,3,4,16,305,0.022262,0.004596,0.502298,0.070208,0.0,0.0,0.132516,0,0.007581,0.086663
4,35,4,4,16,315,0.295848,0.198351,0.599176,0.023612,0.0,0.0,0.069283,0,0.084956,0.094849
4,35,5,4,16,296,0.059173,0.035347,0.517673,0.011113,0.0,0.0,0.040961,0,0.005407,0.017214
4,35,6,4,16,285,0.129206,0.078915,0.539458,0.027757,0.0,0.0,0.054488,0,0.012626,0.036966
4,35,7,4,16,312,0.212259,0.140763,0.570382,0.026683,0.0,0.0,0.066527,0,0.073103,0.093845
4,35,8,4,16,294,0.40648,0.266307,0.633154,0.054326,0.0,0.0,0.111829,0,0.187164,0.253607
4,35,9,4,16,292,0.234283,0.158825,0.579413,0.040237,0.0,0.047619,0.0973,0,0.069193,0.146395
4,36,1,4,16,296,0.282216,0.187699,0.59385,0.038761,0.0,0.0,0.01905,1,0.090356,0.137575
4,36,2,4,16,293,0.230688,0.153767,0.576884,0.023217,0.5,1.0,0.025901,0,0.019019,0.054781
4,36,3,4,16,305,0.118788,0.074525,0.537262,0.070208,0.0,0.0,0.1005,0,0.06514,0.194859
4,36,4,4,16,315,0.314446,0.219269,0.609635,0.023612,0.0,0.0,0.074933,0,0.063197,0.095424
4,36,5,4,16,296,0.185019,0.111284,0.555642,0.011113,0.5,1.0,0.02119,0,0.074721,0.066589
4,36,6,4,16,285,0.048282,0.025204,0.512602,0.027757,0.0,0.0,0.089686,0,0.003535,0.019564
4,36,7,4,16,312,0.386204,0.259462,0.629731,0.026683,0.0,0.0,0.029149,0,0.143973,0.112709
4,36,8,4,16,294,0.365514,0.24726,0.62363,0.054326,0.0,0.0,0.07997,0,0.158966,0.243351
4,36,9,4,16,292,0.43636,0.297048,0.648524,0.040237,0.0,0.0,0.029506,0,0.159931,0.182079
4,37,1,4,16,296,0.256921,0.166248,0.583124,0.038761,0.0,0.0,0.036473,0,0.07178,0.140487
4,37,2,4,16,293,0.078775,0.042235,0.521117,0.023217,1.0,1.0,0.0,1,0.031454,0.062504
4,37,3,4,16,305,0.682207,0.500186,0.750093,0.070208,0.0,0.538462,0.082588,0,0.527733,0.48384
4,37,4,4,16,315,0.256446,0.162175,0.581088,0.023612,1.0,1.0,0.0,1,0.113394,0.108599
4,37,5,4,16,296,-0.00332,-0.003302,0.498349,0.011113,0.5,1.0,0.02048,0,0.016045,0.037531
4,37,6,4,16,285,0.158475,0.101686,0.550843,0.027757,0.0,0.0,0.014791,1,0.055985,0.068784
4,37,7,4,16,312,0.449322,0.301498,0.650749,0.026683,0.0,0.0,0.050644,0,0.235803,0.122034
4,37,8,4,16,294,0.642682,0.451572,0.725786,0.054326,0.0,0.0,0.093656,0,0.447195,0.247668
4,37,9,4,16,292,0.543614,0.387146,0.693573,0.040237,0.0,0.0,0.045347,0,0.28847,0.253876
4,38,1,4,16,296,0.347519,0.237808,0.618904,0.038761,0.0,0.0,0.010006,1,0.168672,0.153878
4,38,2,4,16,293,-0.081308,-0.050538,0.474731,0.023217,0.0,0.25,0.089942,0,0.014772,-0.033432
4,38,3,4,16,305,0.171786,0.10036,0.55018,0.070208,0.0,0.0,0.117685,0,0.043978,0.159419
4,38,4,4,16,315,0.296849,0.188015,0.594008,0.023612,0.0,0.0,0.050552,0,0.121477,0.114232
4,38,5,4,16,296,0.067762,0.048359,0.524179,0.011113,0.0,0.666667,0.047234,0,0.007749,0.019104
4,38,6,4,16,285,0.478162,0.319485,0.659743,0.027757,0.0,0.0,0.013011,1,0.204772,0.130366
4,38,7,4,16,312,0.029404,0.021098,0.510549,0.026683,0.0,0.0,0.073767,0,0.001065,0.013422
4,38,8,4,16,294,0.48658,0.331536,0.665768,0.054326,0.0,0.0,0.095681,0,0.279036,0.271304
4,38,9,4,16,292,0.217329,0.143296,0.571648,0.040237,0.0,0.0,0.052433,0,0.076639,0.143968
4,39,1,4,16,296,0.282412,0.193062,0.596531,0.038761,0.0,0.0,0.119277,0,0.095074,0.096183
4,39,2,4,16,293,0.500005,0.3143,0.65715,0.023217,0.0,0.0,0.042198,0,0.178772,0.095473
4,39,3,4,16,305,0.351654,0.210036,0.605018,0.070208,0.0,0.0,0.106922,0,0.131475,0.34154
4,39,4,4,16,315,0.260569,0.137812,0.568906,0.023612,0.333333,1.0,0.033398,0,0.07095,0.080973
4,39,5,4,16,296,0.100419,0.057098,0.528549,0.011113,0.0,0.0,0.041366,0,0.010904,0.030224
4,39,6,4,16,285,0.370884,0.253085,0.626543,0.027757,0.0,0.0,0.069333,0,0.104556,0.100426
4,39,7,4,16,312,0.253006,0.164278,0.582139,0.026683,0.0,0.0,0.052132,0,0.038047,0.063508
4,39,8,4,16,294,0.390968,0.261995,0.630997,0.054326,0.0,0.0,0.07997,0,0.154155,0.195518
4,39,9,4,16,292,0.533277,0.35901,0.679505,0.040237,0.0,0.0,0.08443,0,0.2566,0.198991
4,40,1,4,16,296,0.199867,0.126362,0.563181,0.038761,0.0,0.0,0.110155,0,0.026734,0.07923
4,40,2,4,16,293,-0.096343,-0.068683,0.465659,0.023217,0.0,0.0,0.037552,0,0.002138,-0.01118
4,40,3,4,16,305,0.208466,0.144081,0.572041,0.070208,0.0,0.0,0.191393,0,0.028504,0.164829
4,40,4,4,16,315,0.196785,0.136828,0.568414,0.023612,0.0,0.142857,0.032471,0,0.060568,0.051115
4,40,5,4,16,296,-0.15649,-0.102738,0.448631,0.011113,0.125,0.375,0.043976,0,0.005943,-0.017028
4,40,6,4,16,285,-0.094874,-0.061707,0.469147,0.027757,0.166667,0.5,0.049938,0,0.002791,-0.018523
4,40,7,4,16,312,0.492048,0.329361,0.66468,0.026683,0.0,0.0,0.04488,0,0.232037,0.132948
4,40,8,4,16,294,0.555734,0.378796,0.689398,0.054326,0.0,0.0,0.09656,0,0.328057,0.288924
4,40,9,4,16,292,0.035208,0.024908,0.512454,0.040237,0.0,0.0,0.039021,0,0.010723,0.037877
4,41,1,4,16,296,0.30093,0.206469,0.603234,0.038761,0.0,0.0,0.055197,0,0.082642,0.149743
4,41,2,4,16,293,0.146368,0.099436,0.549718,0.023217,0.0,0.0,0.080233,0,0.00713,0.030973
4,41,3,4,16,305,0.807308,0.612843,0.806422,0.070208,0.333333,0.745455,0.005223,1,0.727855,0.431222
4,41,4,4,16,315,-0.092628,-0.071859,0.46407,0.023612,0.0,0.0,0.078246,0,0.006935,-0.029903
4,41,5,4,16,296,-0.074273,-0.04797,0.476015,0.011113,0.0,0.0,0.053055,0,0.005596,-0.01812
4,41,6,4,16,285,0.175514,0.125152,0.562576,0.027757,0.333333,1.0,0.059052,0,0.035406,0.065159
4,41,7,4,16,312,0.169777,0.121759,0.560879,0.026683,0.0,0.0,0.069501,0,0.02358,0.047679
4,41,8,4,16,294,0.533203,0.362084,0.681042,0.054326,0.0,0.0,0.080614,0,0.338795,0.287079
4,41,9,4,16,292,0.164498,0.113622,0.556811,0.040237,0.0,0.0,0.119176,0,0.029809,0.068751
4,42,1,4,16,296,0.393872,0.267974,0.633987,0.038761,0.2,0.6,0.041402,0,0.19923,0.208878
4,42,2,4,16,293,0.35667,0.24162,0.62081,0.023217,0.0,0.0,0.063802,0,0.108764,0.087206
4,42,3,4,16,305,0.542679,0.367284,0.683642,0.070208,0.0,0.0,0.111459,0,0.301155,0.504558
4,42,4,4,16,315,0.027569,0.022641,0.51132,0.023612,0.0,1.0,0.092106,0,0.001405,0.013465
4,42,5,4,16,296,0.05403,0.035347,0.517673,0.011113,0.0,0.666667,0.06708,0,0.000222,-0.003153
4,42,6,4,16,285,0.203034,0.137146,0.568573,0.027757,0.0,0.0,0.046289,0,0.073768,0.084521
4,42,7,4,16,312,0.30344,0.200515,0.600258,0.026683,0.0,0.0,0.044142,0,0.103277,0.092173
4,42,8,4,16,294,0.42458,0.277808,0.638904,0.054326,0.0,0.066667,0.132009,0,0.192181,0.270765
4,42,9,4,16,292,0.575472,0.383456,0.691728,0.040237,0.0,0.0,0.094769,0,0.267439,0.246591
4,43,1,4,16,296,0.105666,0.073739,0.536869,0.038761,0.0,0.0,0.092868,0,0.007701,0.043651
4,43,2,4,16,293,-0.006668,-0.011891,0.494054,0.023217,0.0,0.0,0.089942,0,0.000171,0.004142
4,43,3,4,16,305,0.606215,0.395479,0.697739,0.070208,0.0,0.0,0.033455,0,0.396683,0.461266
4,43,4,4,16,315,0.355371,0.253353,0.626677,0.023612,0.0,0.0,0.07626,0,0.116551,0.097693
4,43,5,4,16,296,0.09032,0.056516,0.528258,0.011113,0.0,0.0,0.045706,0,9.1e-05,0.002372
4,43,6,4,16,285,0.42667,0.282461,0.641231,0.027757,0.0,0.0,0.051807,0,0.154212,0.130424
4,43,7,4,16,312,0.456909,0.31245,0.656225,0.026683,0.0,0.0,0.03193,0,0.242368,0.117622
4,43,8,4,16,294,0.385181,0.25876,0.62938,0.054326,0.0,0.285714,0.148677,0,0.18258,0.236834
4,43,9,4,16,292,0.538139,0.370695,0.685347,0.040237,0.0,0.0,0.08443,0,0.284686,0.234179
4,44,1,4,16,296,0.005079,0.004525,0.502262,0.038761,0.0,0.0,0.062939,0,0.001343,0.018796
4,44,2,4,16,293,0.012128,0.000615,0.500308,0.023217,0.0,0.0,0.045648,0,0.000165,0.00347
4,44,3,4,16,305,0.501055,0.328406,0.664203,0.070208,0.0,0.078431,0.123238,0,0.235885,0.351423
4,44,4,4,16,315,0.546021,0.367294,0.683647,0.023612,0.0,0.0,0.061419,0,0.270432,0.155778
4,44,5,4,16,296,-0.015444,-0.01243,0.493785,0.011113,0.0,0.25,0.034243,0,0.01754,0.032937
4,44,6,4,16,285,0.093052,0.05458,0.52729,0.027757,0.0,0.0,0.093583,0,0.001287,0.013589
4,44,7,4,16,312,0.129138,0.079723,0.539861,0.026683,0.0,0.0,0.056295,0,0.00988,0.034783
4,44,8,4,16,294,0.378935,0.248877,0.624438,0.054326,0.0,0.0,0.085891,0,0.121864,0.225788
4,44,9,4,16,292,0.160626,0.105781,0.552891,0.040237,0.0,0.0,0.117195,0,0.048242,0.106174
4,45,1,4,16,296,0.190594,0.137422,0.568711,0.038761,0.0,0.0,0.049693,0,0.031096,0.061604
4,45,2,4,16,293,0.477341,0.306099,0.65305,0.023217,0.0,0.5,0.041618,0,0.167106,0.144094
4,45,3,4,16,305,0.472208,0.326792,0.663396,0.070208,0.0,0.368421,0.016418,1,0.309147,0.44252
4,45,4,4,16,315,0.151114,0.109388,0.554694,0.023612,0.0,0.0,0.065158,0,0.032208,0.054742
4,45,5,4,16,296,0.078788,0.050495,0.525248,0.011113,0.0,0.0,0.050404,0,0.006447,0.015277
4,45,6,4,16,285,0.059712,0.041717,0.520859,0.027757,0.0,0.0,0.054507,0,0.020096,0.047028
4,45,7,4,16,312,0.362757,0.243517,0.621759,0.026683,0.0,0.0,0.033128,0,0.132917,0.118957
4,45,8,4,16,294,0.631322,0.44133,0.720665,0.054326,0.0,1.0,0.040724,0,0.415454,0.375299
4,45,9,4,16,292,0.358247,0.243542,0.621771,0.040237,0.0,0.0,0.078474,0,0.112999,0.179993
4,46,1,4,16,296,0.532145,0.357131,0.678565,0.038761,0.0,0.0,0.066489,0,0.252019,0.21413
4,46,2,4,16,293,0.398327,0.267863,0.633931,0.023217,0.0,1.0,0.041618,0,0.158794,0.11597
4,46,3,4,16,305,0.509071,0.341821,0.67091,0.070208,0.0,0.0,0.077075,0,0.304786,0.529378
4,46,4,4,16,315,0.102558,0.066568,0.533284,0.023612,0.0,0.0,0.068214,0,0.040636,0.06675
4,46,5,4,16,296,0.289197,0.182754,0.591377,0.011113,0.0,0.0,0.034243,0,0.078965,0.065709
4,46,6,4,16,285,0.372265,0.249087,0.624544,0.027757,0.333333,1.0,0.023152,0,0.13182,0.126036
4,46,7,4,16,312,-0.143125,-0.09599,0.452005,0.026683,0.0,0.0,0.068212,0,0.00753,-0.031991
4,46,8,4,16,294,0.628656,0.437017,0.718509,0.054326,0.0,0.0,0.104653,0,0.437345,0.283966
4,46,9,4,16,292,0.311027,0.210947,0.605474,0.040237,0.0,0.0,0.112722,0,0.10005,0.152597
4,47,1,4,16,296,0.279142,0.185856,0.592928,0.038761,0.0,0.0,0.089467,0,0.093175,0.142277
4,47,2,4,16,293,-0.087665,-0.04613,0.476935,0.023217,0.0,0.0,0.043208,0,0.0042,-0.028213
4,47,3,4,16,305,0.71779,0.52242,0.76121,0.070208,0.0,0.0,0.077075,0,0.587199,0.548007
4,47,4,4,16,315,0.004778,0.000861,0.500431,0.023612,0.0,0.5,0.079722,0,0.003698,0.023261
4,47,5,4,16,296,0.055255,0.029715,0.514857,0.011113,0.0,0.333333,0.050205,0,0.008348,0.023012
4,47,6,4,16,285,0.07402,0.044499,0.522249,0.027757,0.0,0.0,0.02031,0,0.040598,0.067209
4,47,7,4,16,312,0.214594,0.135932,0.567966,0.026683,0.0,0.071429,0.073669,0,0.030108,0.056225
4,47,8,4,16,294,0.593563,0.407727,0.703863,0.054326,0.0,0.0,0.133445,0,0.341704,0.295699
4,47,9,4,16,292,0.584216,0.395295,0.697648,0.040237,0.0,0.142857,0.029506,0,0.309025,0.220301
4,48,1,4,16,296,0.165848,0.111279,0.555639,0.038761,0.0,0.0,0.094528,0,0.022916,0.061309
4,48,2,4,16,293,-0.224851,-0.137775,0.431112,0.023217,0.0,0.0,0.063489,0,0.027245,-0.061324
4,48,3,4,16,305,0.721403,0.506645,0.753323,0.070208,0.0,0.0,0.077075,0,0.599757,0.475937
4,48,4,4,16,315,0.250879,0.173619,0.586809,0.023612,0.0,0.0,0.054439,0,0.051307,0.082585
4,48,5,4,16,296,0.242597,0.146436,0.573218,0.011113,0.0,0.0,0.040245,0,0.078033,0.074202
4,48,6,4,16,285,0.011266,0.006258,0.503129,0.027757,0.0,0.0,0.042423,0,2e-06,-0.000484
4,48,7,4,16,312,0.27029,0.182316,0.591158,0.026683,0.0,0.0,0.055926,0,0.103699,0.11121
4,48,8,4,16,294,0.538974,0.373585,0.686792,0.054326,0.0,0.0,0.076089,0,0.311801,0.268325
4,48,9,4,16,292,0.477555,0.326261,0.66313,0.040237,0.0,0.0,0.09646,0,0.201646,0.253548
4,49,1,4,16,296,0.118613,0.083459,0.54173,0.038761,0.0,0.0,0.096822,0,0.007605,0.04459
4,49,2,4,16,293,-0.275834,-0.168119,0.415941,0.023217,0.0,0.0,0.049206,0,0.057896,-0.085492
4,49,3,4,16,305,0.060571,0.023724,0.511862,0.070208,0.0,0.222222,0.169499,0,0.02646,0.099027
4,49,4,4,16,315,0.016189,-0.013166,0.493417,0.023612,0.0,0.0,0.091345,0,0.005073,0.021612
4,49,5,4,16,296,0.034204,0.025053,0.512527,0.011113,0.0,0.0,0.035144,0,0.000303,0.004371
4,49,6,4,16,285,0.10322,0.060316,0.530158,0.027757,0.0,0.0,0.044032,0,0.019765,0.046303
4,49,7,4,16,312,0.014015,0.014334,0.507167,0.026683,0.0,0.0,0.034634,0,0.001159,0.010602
4,49,8,4,16,294,0.341945,0.225337,0.612668,0.054326,0.0,0.0,0.07702,0,0.107532,0.193777
4,49,9,4,16,292,0.319281,0.206488,0.603244,0.040237,0.0,0.0,0.047807,0,0.201819,0.207933
4,50,1,4,16,296,0.392835,0.269985,0.634992,0.038761,0.0,0.0,0.102404,0,0.122424,0.156276
4,50,2,4,16,293,-0.129709,-0.084367,0.457817,0.023217,0.0,0.0,0.057833,0,0.022029,-0.050819
4,50,3,4,16,305,-0.092667,-0.044591,0.477705,0.070208,0.0,0.0,0.116251,0,0.041679,-0.140931
4,50,4,4,16,315,-0.034969,-0.030023,0.484988,0.023612,0.0,0.0,0.069368,0,0.000796,-0.010689
4,50,5,4,16,296,-0.000107,0.002913,0.501457,0.011113,0.0,0.0,0.048061,0,1.8e-05,-0.001058
4,50,6,4,16,285,0.278396,0.169998,0.584999,0.027757,0.0,0.0,0.037727,0,0.077352,0.077232
4,50,7,4,16,312,0.282312,0.189725,0.594862,0.026683,0.0,0.0,0.032382,0,0.086021,0.092929
4,50,8,4,16,294,0.595727,0.4115,0.70575,0.054326,0.0,0.0,0.134179,0,0.369888,0.302293
4,50,9,4,16,292,0.2574,0.167589,0.583795,0.040237,0.0,0.0,0.078272,0,0.118916,0.161742
4,51,1,4,16,296,0.053616,0.043238,0.521619,0.038761,0.0,0.0,0.010006,1,0.010299,0.033591
4,51,2,4,16,293,-0.011206,0.003075,0.501538,0.023217,0.0,0.0,0.092736,0,0.00388,0.015717
4,51,3,4,16,305,0.656762,0.464042,0.732021,0.070208,0.0,0.0,0.046164,0,0.553019,0.529405
4,51,4,4,16,315,0.282776,0.183339,0.59167,0.023612,0.5,1.0,0.033669,0,0.057894,0.076811
4,51,5,4,16,296,-0.126706,-0.084482,0.457759,0.011113,0.2,0.6,0.031135,0,0.000104,-0.002305
4,51,6,4,16,285,0.247164,0.162176,0.581088,0.027757,0.0,0.0,0.025246,0,0.057869,0.082923
4,51,7,4,16,312,0.366524,0.248188,0.624094,0.026683,0.0,0.0,0.070895,0,0.156071,0.114082
4,51,8,4,16,294,0.421763,0.274034,0.637017,0.054326,0.0,0.0,0.079174,0,0.194528,0.247505
4,51,9,4,16,292,0.528774,0.36516,0.68258,0.040237,0.0,0.0,0.081678,0,0.272814,0.242618
4,52,1,4,16,296,0.301421,0.200771,0.600385,0.038761,0.0,0.0,0.077293,0,0.079898,0.138918
4,52,2,4,16,293,-0.238635,-0.131932,0.434034,0.023217,1.0,1.0,0.0,1,0.089014,-0.09713
4,52,3,4,16,305,0.561974,0.411999,0.705999,0.070208,0.0,0.266667,0.145109,0,0.34353,0.402172
4,52,4,4,16,315,0.215421,0.138427,0.569214,0.023612,0.0,0.0,0.060922,0,0.08462,0.097727
4,52,5,4,16,296,0.074039,0.04428,0.52214,0.011113,1.0,1.0,0.0,1,0.01558,0.023378
4,52,6,4,16,285,0.455933,0.294803,0.647401,0.027757,0.0,0.0,0.040056,0,0.162083,0.097531
4,52,7,4,16,312,0.359988,0.236109,0.618054,0.026683,0.0,0.0,0.056575,0,0.151713,0.123474
4,52,8,4,16,294,0.617271,0.433603,0.716801,0.054326,0.0,0.0,0.089647,0,0.3886,0.310888
4,52,9,4,16,292,0.393095,0.259533,0.629766,0.040237,1.0,1.0,0.0,1,0.148231,0.178681
4,53,1,4,16,296,0.175679,0.107759,0.55388,0.038761,0.0,0.0,0.124234,0,0.027034,0.058822
4,53,2,4,16,293,0.007198,0.012506,0.506253,0.023217,0.0,0.125,0.054635,0,0.003897,0.024744
4,53,3,4,16,305,0.331378,0.207055,0.603528,0.070208,0.0,0.0,0.074082,0,0.081379,0.210094
4,53,4,4,16,315,0.169038,0.10865,0.554325,0.023612,0.0,0.0,0.081237,0,0.032382,0.045319
4,53,5,4,16,296,0.262647,0.157312,0.578656,0.011113,0.0,0.0,0.059099,0,0.039484,0.043207
4,53,6,4,16,285,0.245218,0.167565,0.583782,0.027757,0.0,0.0,0.03686,0,0.033321,0.073459
4,53,7,4,16,312,-0.106779,-0.066194,0.466903,0.026683,0.0,0.0,0.096281,0,0.00581,-0.027295
4,53,8,4,16,294,0.560291,0.381312,0.690656,0.054326,0.0,0.0,0.05583,0,0.295379,0.271799
4,53,9,4,16,292,0.365765,0.242005,0.621002,0.040237,0.0,0.0,0.029798,0,0.170346,0.218504
4,54,1,4,16,296,0.177685,0.115301,0.55765,0.038761,0.0,0.0,0.088977,0,0.046187,0.094913
4,54,2,4,16,293,0.068956,0.055356,0.527678,0.023217,0.25,0.75,0.036969,0,0.004781,0.022859
4,54,3,4,16,305,0.438636,0.286424,0.643212,0.070208,0.0,0.0,0.063324,0,0.166288,0.289834
4,54,4,4,16,315,0.004328,-0.005168,0.497416,0.023612,1.0,1.0,0.0,1,0.003781,-0.018226
4,54,5,4,16,296,0.02611,0.016896,0.508448,0.011113,0.0,0.0,0.04584,0,0.005476,0.012641
4,54,6,4,16,285,0.41358,0.281245,0.640622,0.027757,0.0,1.0,0.050497,0,0.15886,0.137017
4,54,7,4,16,312,0.246599,0.158158,0.579079,0.026683,0.0,0.0,0.034513,0,0.064958,0.092783
4,54,8,4,16,294,0.642115,0.442767,0.721384,0.054326,0.0,0.0,0.134179,0,0.426239,0.312197
4,54,9,4,16,292,0.385814,0.262608,0.631304,0.040237,0.0,0.0,0.064628,0,0.202935,0.220411
4,55,1,4,16,296,0.369409,0.24669,0.623345,0.038761,0.0,0.0,0.087588,0,0.099721,0.173733
4,55,2,4,16,293,-0.572285,-0.397745,0.301128,0.023217,0.0,0.0,0.073144,0,0.261128,-0.136591
4,55,3,4,16,305,0.512576,0.338343,0.669172,0.070208,0.0,0.0,0.076033,0,0.286593,0.398066
4,55,4,4,16,315,0.153382,0.115049,0.557524,0.023612,0.0,0.0,0.040837,0,0.046026,0.074841
4,55,5,4,16,296,0.197404,0.116722,0.558361,0.011113,0.0,0.071429,0.031457,0,0.023342,0.047252
