world,dataset,backbone,seed,fold,n_source,alpha,intervention,ground_truth,z_dim,m_eff,degenerate,cond,skip_reason,src_task_full,src_task_eras,task_drop,z_full,z_eras,domain_gain,tgt_bacc_full,tgt_bacc_eras,router_acc
A,Cho2017,EEGNet,0,5,all,0.5,tp_leace,target_beneficial_source_uncertifiable,16,4,False,459.5813017622756,,0.7747415865384615,0.7743539663461538,0.0003876201923076472,1.0,0.9825581395348837,0.01744186046511631,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,0.5,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,459.5813017622756,,0.7747415865384615,0.7739693509615384,0.0007722355769230749,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,0.5,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,459.5813017622756,,0.7747415865384615,0.7749969951923077,-0.0002554086538462119,1.0,0.6234496124031008,0.3765503875968992,0.5549999999999999,0.575,0.767829457364341
A,Cho2017,EEGNet,0,5,all,0.5,random_k,target_beneficial_source_uncertifiable,16,4,False,459.5813017622756,,0.7747415865384615,0.7745522836538461,0.00018930288461538325,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,0.5,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,459.5813017622756,,0.7747415865384615,0.7749699519230769,-0.00022836538461545874,1.0,0.5377906976744186,0.46220930232558144,0.5549999999999999,0.585,nan
A,Cho2017,EEGNet,0,5,all,1.0,identity,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7737860576923077,0.0,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,1.0,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7606219951923077,0.013164062500000018,1.0,0.5034883720930232,0.4965116279069768,0.5549999999999999,0.62,nan
A,Cho2017,EEGNet,0,5,all,1.0,tos_vd,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7737860576923077,0.0,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,1.0,rlace,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7698888221153846,0.0038972355769231193,1.0,0.7746124031007752,0.22538759689922483,0.5549999999999999,0.605,nan
A,Cho2017,EEGNet,0,5,all,1.0,inlp,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.6232211538461538,0.15056490384615384,1.0,0.5160852713178294,0.48391472868217056,0.5549999999999999,0.58,nan
A,Cho2017,EEGNet,0,5,all,1.0,tp_leace,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7739783653846154,-0.00019230769230771383,1.0,0.9784883720930233,0.021511627906976694,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,1.0,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7737860576923077,0.0,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,1.0,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7753665865384616,-0.0015805288461538947,1.0,0.6263565891472869,0.37364341085271313,0.5549999999999999,0.57,0.7707364341085271
A,Cho2017,EEGNet,0,5,all,1.0,random_k,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7737860576923077,0.0,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,1.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,460.55919361960486,,0.7737860576923077,0.7749699519230769,-0.0011838942307692557,1.0,0.5377906976744186,0.46220930232558144,0.5549999999999999,0.585,nan
A,Cho2017,EEGNet,0,5,all,2.0,identity,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.7741676682692308,0.0,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,2.0,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.7623677884615385,0.01179987980769226,1.0,0.5034883720930232,0.4965116279069768,0.5549999999999999,0.615,nan
A,Cho2017,EEGNet,0,5,all,2.0,tos_vd,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.7741676682692308,0.0,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,2.0,rlace,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.774540264423077,-0.00037259615384621636,1.0,0.9730620155038759,0.026937984496124057,0.5549999999999999,0.565,nan
A,Cho2017,EEGNet,0,5,all,2.0,inlp,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.6530108173076923,0.1211568509615385,1.0,0.5244186046511627,0.47558139534883725,0.5549999999999999,0.555,nan
A,Cho2017,EEGNet,0,5,all,2.0,tp_leace,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.7739753605769231,0.00019230769230771383,1.0,0.9746124031007752,0.025387596899224762,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,2.0,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.7743629807692307,-0.0001953124999999334,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,2.0,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.7745973557692307,-0.00042968749999994227,1.0,0.6246124031007751,0.37538759689922485,0.5549999999999999,0.565,0.7705426356589147
A,Cho2017,EEGNet,0,5,all,2.0,random_k,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.7741676682692308,0.0,1.0,1.0,0.0,0.5549999999999999,0.5549999999999999,nan
A,Cho2017,EEGNet,0,5,all,2.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,485.2717964773559,,0.7741676682692308,0.7749699519230769,-0.0008022836538461586,1.0,0.5377906976744186,0.46220930232558144,0.5549999999999999,0.585,nan
A,Cho2017,EEGNet,0,6,all,0.25,identity,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.7704777644230769,0.0,0.9951550387596899,0.9951550387596899,0.0,0.465,0.465,nan
A,Cho2017,EEGNet,0,6,all,0.25,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.7489783653846154,0.021499399038461542,0.9951550387596899,0.5034883720930232,0.4916666666666667,0.465,0.575,nan
A,Cho2017,EEGNet,0,6,all,0.25,tos_vd,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.7710396634615384,-0.0005618990384614886,0.9951550387596899,0.6178294573643411,0.3773255813953488,0.465,0.47,nan
A,Cho2017,EEGNet,0,6,all,0.25,rlace,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.7621484375,0.008329326923076863,0.9951550387596899,0.5686046511627907,0.4265503875968992,0.465,0.525,nan
A,Cho2017,EEGNet,0,6,all,0.25,inlp,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.6428515625,0.12762620192307694,0.9951550387596899,0.5337209302325582,0.46143410852713174,0.465,0.595,nan
A,Cho2017,EEGNet,0,6,all,0.25,tp_leace,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.770673076923077,-0.0001953125000000444,0.9951550387596899,0.9738372093023255,0.02131782945736438,0.465,0.465,nan
A,Cho2017,EEGNet,0,6,all,0.25,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.7720252403846154,-0.0015474759615384803,0.9951550387596899,0.9953488372093023,-0.00019379844961242565,0.465,0.465,nan
A,Cho2017,EEGNet,0,6,all,0.25,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.7656580528846153,0.004819711538461613,0.9951550387596899,0.6281007751937985,0.36705426356589144,0.465,0.515,0.7699612403100775
A,Cho2017,EEGNet,0,6,all,0.25,random_k,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.7710606971153846,-0.0005829326923076916,0.9951550387596899,0.9936046511627907,0.0015503875968991832,0.465,0.465,nan
A,Cho2017,EEGNet,0,6,all,0.25,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,457.993900012706,,0.7704777644230769,0.7642728365384616,0.006204927884615352,0.9951550387596899,0.5310077519379846,0.46414728682170536,0.465,0.515,nan
A,Cho2017,EEGNet,0,6,all,0.5,identity,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7714332932692307,0.0,1.0,1.0,0.0,0.47,0.47,nan
A,Cho2017,EEGNet,0,6,all,0.5,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7503515625,0.0210817307692307,1.0,0.5034883720930232,0.4965116279069768,0.47,0.5800000000000001,nan
A,Cho2017,EEGNet,0,6,all,0.5,tos_vd,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7716256009615385,-0.00019230769230782485,1.0,0.6562015503875969,0.34379844961240313,0.47,0.47,nan
A,Cho2017,EEGNet,0,6,all,0.5,rlace,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7586658653846154,0.012767427884615268,1.0,0.600968992248062,0.399031007751938,0.47,0.53,nan
A,Cho2017,EEGNet,0,6,all,0.5,inlp,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.6385787259615385,0.13285456730769218,1.0,0.5304263565891473,0.4695736434108527,0.47,0.595,nan
A,Cho2017,EEGNet,0,6,all,0.5,tp_leace,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7710456730769231,0.0003876201923076472,1.0,0.9802325581395349,0.019767441860465085,0.47,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,0.5,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7710456730769231,0.0003876201923076472,1.0,1.0,0.0,0.47,0.47,nan
A,Cho2017,EEGNet,0,6,all,0.5,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7662349759615384,0.005198317307692268,1.0,0.6294573643410852,0.37054263565891477,0.47,0.495,0.7715116279069767
A,Cho2017,EEGNet,0,6,all,0.5,random_k,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7716256009615385,-0.00019230769230782485,1.0,1.0,0.0,0.47,0.47,nan
A,Cho2017,EEGNet,0,6,all,0.5,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,458.1728713489868,,0.7714332932692307,0.7642728365384616,0.007160456730769149,1.0,0.5310077519379846,0.46899224806201545,0.47,0.515,nan
A,Cho2017,EEGNet,0,6,all,1.0,identity,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.7712229567307692,0.0,1.0,1.0,0.0,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,1.0,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.7515114182692307,0.019711538461538503,1.0,0.5034883720930232,0.4965116279069768,0.46499999999999997,0.575,nan
A,Cho2017,EEGNet,0,6,all,1.0,tos_vd,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.7712229567307692,0.0,1.0,1.0,0.0,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,1.0,rlace,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.7652403846153846,0.005982572115384666,1.0,0.7680232558139535,0.23197674418604652,0.46499999999999997,0.515,nan
A,Cho2017,EEGNet,0,6,all,1.0,inlp,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.6540775240384615,0.1171454326923077,1.0,0.5306201550387597,0.4693798449612403,0.46499999999999997,0.58,nan
A,Cho2017,EEGNet,0,6,all,1.0,tp_leace,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.771415264423077,-0.00019230769230771383,1.0,0.9751937984496124,0.024806201550387597,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,1.0,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.7706430288461539,0.000579927884615361,1.0,1.0,0.0,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,1.0,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.7677764423076923,0.003446514423076974,1.0,0.6275193798449612,0.3724806201550388,0.46499999999999997,0.5,0.7715116279069767
A,Cho2017,EEGNet,0,6,all,1.0,random_k,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.7712229567307692,0.0,1.0,1.0,0.0,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,1.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,459.1309440616192,,0.7712229567307692,0.7642728365384616,0.006950120192307674,1.0,0.5310077519379846,0.46899224806201545,0.46499999999999997,0.515,nan
A,Cho2017,EEGNet,0,6,all,2.0,identity,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7712259615384616,0.0,1.0,1.0,0.0,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,2.0,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7520943509615385,0.01913161057692303,1.0,0.5034883720930232,0.4965116279069768,0.46499999999999997,0.575,nan
A,Cho2017,EEGNet,0,6,all,2.0,tos_vd,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7712259615384616,0.0,1.0,1.0,0.0,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,2.0,rlace,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7654146634615384,0.005811298076923155,1.0,0.960077519379845,0.03992248062015502,0.46499999999999997,0.49,nan
A,Cho2017,EEGNet,0,6,all,2.0,inlp,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.6430498798076922,0.12817608173076933,1.0,0.5362403100775194,0.4637596899224806,0.46499999999999997,0.535,nan
A,Cho2017,EEGNet,0,6,all,2.0,tp_leace,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7712259615384616,0.0,1.0,0.9742248062015504,0.025775193798449614,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,2.0,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7712259615384616,0.0,1.0,1.0,0.0,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,2.0,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7671875,0.004038461538461546,1.0,0.6277131782945736,0.3722868217054264,0.46499999999999997,0.5,0.7697674418604651
A,Cho2017,EEGNet,0,6,all,2.0,random_k,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7712259615384616,0.0,1.0,1.0,0.0,0.46499999999999997,0.46499999999999997,nan
A,Cho2017,EEGNet,0,6,all,2.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,483.90237506761434,,0.7712259615384616,0.7642728365384616,0.0069531250000000044,1.0,0.5310077519379846,0.46899224806201545,0.46499999999999997,0.515,nan
A,Cho2017,EEGNet,0,7,all,0.25,identity,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.772239996644488,0.0,0.9949416342412452,0.9949416342412452,0.0,0.4875,0.4875,nan
A,Cho2017,EEGNet,0,7,all,0.25,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.7570585756426464,0.0151814210018415,0.9949416342412452,0.5044747081712062,0.49046692607003894,0.4875,0.6541666666666667,nan
A,Cho2017,EEGNet,0,7,all,0.25,tos_vd,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.772239996644488,0.0,0.9949416342412452,0.6011673151750972,0.3937743190661479,0.4875,0.5166666666666666,nan
A,Cho2017,EEGNet,0,7,all,0.25,rlace,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.7673338472596929,0.0049061493847950555,0.9949416342412452,0.5801556420233464,0.4147859922178988,0.4875,0.6041666666666667,nan
A,Cho2017,EEGNet,0,7,all,0.25,inlp,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.6393467260059306,0.13289327063855738,0.9949416342412452,0.5163424124513619,0.47859922178988323,0.4875,0.5541666666666667,nan
A,Cho2017,EEGNet,0,7,all,0.25,tp_leace,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.772239996644488,0.0,0.9949416342412452,0.9784046692607004,0.0165369649805448,0.4875,0.4875,nan
A,Cho2017,EEGNet,0,7,all,0.25,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.7724323783297514,-0.00019238168526347632,0.9949416342412452,0.9953307392996109,-0.00038910505836575737,0.4875,0.5083333333333333,nan
A,Cho2017,EEGNet,0,7,all,0.25,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.77193344275089,0.0003065538935979051,0.9949416342412452,0.6196498054474708,0.3752918287937743,0.4875,0.5333333333333333,0.761284046692607
A,Cho2017,EEGNet,0,7,all,0.25,random_k,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.772030050004096,0.00020994664039197808,0.9949416342412452,0.9933852140077821,0.0015564202334630295,0.4875,0.48333333333333334,nan
A,Cho2017,EEGNet,0,7,all,0.25,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,523.9414544652815,,0.772239996644488,0.7729568285201571,-0.0007168318756691772,0.9949416342412452,0.5420233463035019,0.45291828793774325,0.4875,0.575,nan
A,Cho2017,EEGNet,0,7,all,0.5,identity,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.7739846055282062,0.0,1.0,1.0,0.0,0.4875,0.4875,nan
A,Cho2017,EEGNet,0,7,all,0.5,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.7586195853186654,0.015365020209540892,1.0,0.5044747081712062,0.4955252918287938,0.4875,0.6416666666666666,nan
A,Cho2017,EEGNet,0,7,all,0.5,tos_vd,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.7731887313544594,0.0007958741737468245,1.0,0.6068093385214007,0.39319066147859927,0.4875,0.4875,nan
A,Cho2017,EEGNet,0,7,all,0.5,rlace,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.768147286388568,0.005837319139638253,1.0,0.6217898832684825,0.3782101167315175,0.4875,0.6083333333333334,nan
A,Cho2017,EEGNet,0,7,all,0.5,inlp,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.6231419192348221,0.15084268629338415,1.0,0.5200389105058366,0.4799610894941634,0.4875,0.5666666666666667,nan
A,Cho2017,EEGNet,0,7,all,0.5,tp_leace,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.7739846055282062,0.0,1.0,0.9610894941634242,0.03891050583657585,0.4875,0.4875,nan
A,Cho2017,EEGNet,0,7,all,0.5,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.7732106875483699,0.0007739179798363915,1.0,1.0,0.0,0.4875,0.4875,nan
A,Cho2017,EEGNet,0,7,all,0.5,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.773494452426909,0.0004901531012972971,1.0,0.6231517509727627,0.37684824902723735,0.4875,0.5249999999999999,0.761284046692607
A,Cho2017,EEGNet,0,7,all,0.5,random_k,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.7724323783297514,0.0015522271984548253,1.0,1.0,0.0,0.4875,0.4875,nan
A,Cho2017,EEGNet,0,7,all,0.5,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,524.180617470409,,0.7739846055282062,0.7729568285201571,0.0010277770080491244,1.0,0.5420233463035019,0.4579766536964981,0.4875,0.575,nan
A,Cho2017,EEGNet,0,7,all,1.0,identity,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.7745705330615611,0.0,1.0,1.0,0.0,0.47916666666666663,0.47916666666666663,nan
A,Cho2017,EEGNet,0,7,all,1.0,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.7593891120597196,0.0151814210018415,1.0,0.5044747081712062,0.4955252918287938,0.47916666666666663,0.6333333333333333,nan
A,Cho2017,EEGNet,0,7,all,1.0,tos_vd,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.7745705330615611,0.0,1.0,1.0,0.0,0.47916666666666663,0.47916666666666663,nan
A,Cho2017,EEGNet,0,7,all,1.0,rlace,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.766796223352941,0.007774309708620142,1.0,0.7750972762645915,0.22490272373540854,0.47916666666666663,0.5833333333333334,nan
A,Cho2017,EEGNet,0,7,all,1.0,inlp,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.6081309237243337,0.16643960933722735,1.0,0.5066147859922179,0.4933852140077821,0.47916666666666663,0.5625,nan
A,Cho2017,EEGNet,0,7,all,1.0,tp_leace,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.7743781513762975,0.00019238168526358734,1.0,0.9513618677042801,0.048638132295719894,0.47916666666666663,0.47916666666666663,nan
A,Cho2017,EEGNet,0,7,all,1.0,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.7745661418227789,4.391238782153195e-06,1.0,1.0,0.0,0.47916666666666663,0.47916666666666663,nan
A,Cho2017,EEGNet,0,7,all,1.0,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.7719685726611467,0.0026019604004143826,1.0,0.6245136186770428,0.3754863813229572,0.47916666666666663,0.5208333333333333,0.7624513618677042
A,Cho2017,EEGNet,0,7,all,1.0,random_k,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.7745705330615611,0.0,1.0,1.0,0.0,0.47916666666666663,0.47916666666666663,nan
A,Cho2017,EEGNet,0,7,all,1.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,525.2489298226861,,0.7745705330615611,0.7729568285201571,0.0016137045414039708,1.0,0.5420233463035019,0.4579766536964981,0.47916666666666663,0.575,nan
A,Cho2017,EEGNet,0,7,all,2.0,identity,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.7747673059856067,0.0,1.0,1.0,0.0,0.48333333333333334,0.48333333333333334,nan
A,Cho2017,EEGNet,0,7,all,2.0,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.7603641942023838,0.014403111783222955,1.0,0.5044747081712062,0.4955252918287938,0.48333333333333334,0.6333333333333333,nan
A,Cho2017,EEGNet,0,7,all,2.0,tos_vd,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.7747673059856067,0.0,1.0,1.0,0.0,0.48333333333333334,0.48333333333333334,nan
A,Cho2017,EEGNet,0,7,all,2.0,rlace,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.77008427695755,0.004683029028056729,1.0,0.9649805447470817,0.035019455252918275,0.48333333333333334,0.5208333333333333,nan
A,Cho2017,EEGNet,0,7,all,2.0,inlp,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.593784898045278,0.18098240794032872,1.0,0.5130350194552529,0.48696498054474713,0.48333333333333334,0.5583333333333333,nan
A,Cho2017,EEGNet,0,7,all,2.0,tp_leace,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.7747673059856067,0.0,1.0,0.9503891050583657,0.04961089494163429,0.48333333333333334,0.48333333333333334,nan
A,Cho2017,EEGNet,0,7,all,2.0,alpha_leace,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.7747673059856067,0.0,1.0,1.0,0.0,0.48333333333333334,0.48333333333333334,nan
A,Cho2017,EEGNet,0,7,all,2.0,fair_conditional_leace_disjoint_router,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.770796717594437,0.003970588391169705,1.0,0.6250972762645914,0.37490272373540856,0.48333333333333334,0.5125,0.7624513618677042
A,Cho2017,EEGNet,0,7,all,2.0,random_k,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.7747673059856067,0.0,1.0,1.0,0.0,0.48333333333333334,0.48333333333333334,nan
A,Cho2017,EEGNet,0,7,all,2.0,oracle_nuisance_eraser_DIAGNOSTIC_ONLY,target_beneficial_source_uncertifiable,16,4,False,542.0811200261085,,0.7747673059856067,0.7729568285201571,0.0018104774654496003,1.0,0.5420233463035019,0.4579766536964981,0.48333333333333334,0.575,nan
A,Cho2017,EEGNet,0,8,all,0.25,identity,target_beneficial_source_uncertifiable,16,4,False,455.3604528962701,,0.7678054470534202,0.7678054470534202,0.0,0.9951550387596899,0.9951550387596899,0.0,0.52,0.52,nan
A,Cho2017,EEGNet,0,8,all,0.25,leace_baseline,target_beneficial_source_uncertifiable,16,4,False,455.3604528962701,,0.7678054470534202,0.7566883998125612,0.011117047240859046,0.9951550387596899,0.4883720930232558,0.5067829457364341,0.52,0.665,nan
A,Cho2017,EEGNet,0,8,all,0.25,tos_vd,target_beneficial_source_uncertifiable,16,4,False,455.3604528962701,,0.7678054470534202,0.7681473921652202,-0.00034194511179996834,0.9951550387596899,0.5908914728682171,0.40426356589147283,0.52,0.52,nan
A,Cho2017,EEGNet,0,8,all,0.25,rlace,target_beneficial_source_uncertifiable,16,4,False,455.3604528962701,,0.7678054470534202,0.7590312346427057,0.008774212410714521,0.9951550387596899,0.5744186046511628,0.4207364341085271,0.52,0.645,nan
