dataset,backbone,seed,fold,eraser,src_task_full,src_task_eras,task_drop,subj_full,subj_eras,domain_gain,tgt_bacc_full,tgt_bacc_eras,tgt_nll_full,tgt_nll_eras
Cho2017,EEGNet,0,11,random_k,0.7747340799921156,0.7598121970226094,0.01492188296950625,0.33468992248062013,0.2065891472868217,0.12810077519379842,0.65,0.645,0.6540462945581015,0.6377094369585088
Cho2017,EEGNet,0,11,cc_leace_oracle_route_diagnostic,0.7747340799921156,1.0,-0.22526592000788437,0.33468992248062013,0.020736434108527133,0.31395348837209297,0.65,1.0,0.6540462945581015,0.032767784533893195
Cho2017,EEGNet,0,12,leace_baseline,0.7666138690198703,0.5,0.2666138690198703,0.3013565891472868,0.020736434108527133,0.28062015503875964,0.6799999999999999,0.5,0.5461043378032067,0.6931471805599452
Cho2017,EEGNet,0,12,tp_leace_task_carrier_preserving,0.7666138690198703,0.7671982087160136,-0.0005843396961433545,0.3013565891472868,0.020348837209302327,0.2810077519379845,0.6799999999999999,0.6799999999999999,0.5461043378032067,0.5461864670163226
Cho2017,EEGNet,0,12,cc_leace_predicted_route_deployable,0.7666138690198703,0.7666138690198703,0.0,0.3013565891472868,0.01918604651162791,0.2821705426356589,0.6799999999999999,0.6799999999999999,0.5461043378032067,0.6482649526579704
Cho2017,EEGNet,0,12,random_k,0.7666138690198703,0.7331200644929541,0.03349380452691619,0.3013565891472868,0.17635658914728683,0.12499999999999997,0.6799999999999999,0.655,0.5461043378032067,0.5581781708544871
Cho2017,EEGNet,0,12,cc_leace_oracle_route_diagnostic,0.7666138690198703,1.0,-0.23338613098012972,0.3013565891472868,0.020736434108527133,0.28062015503875964,0.6799999999999999,1.0,0.5461043378032067,0.038062539726689895
Cho2017,EEGNet,0,13,leace_baseline,0.7755288240447185,0.5,0.27552882404471846,0.3261627906976744,0.020736434108527133,0.30542635658914724,0.51,0.5,1.0510409611912979,0.6931471805599452
Cho2017,EEGNet,0,13,tp_leace_task_carrier_preserving,0.7755288240447185,0.7755288240447185,0.0,0.3261627906976744,0.024031007751937984,0.3021317829457364,0.51,0.51,1.0510409611912979,1.050972250127576
Cho2017,EEGNet,0,13,cc_leace_predicted_route_deployable,0.7755288240447185,0.7755288240447185,0.0,0.3261627906976744,0.020736434108527133,0.30542635658914724,0.51,0.51,1.0510409611912979,0.8391917260464257
Cho2017,EEGNet,0,13,random_k,0.7755288240447185,0.7557784578089313,0.019750366235787187,0.3261627906976744,0.1994186046511628,0.1267441860465116,0.51,0.52,1.0510409611912979,0.9075898370452227
Cho2017,EEGNet,0,13,cc_leace_oracle_route_diagnostic,0.7755288240447185,1.0,-0.22447117595528154,0.3261627906976744,0.020736434108527133,0.30542635658914724,0.51,1.0,1.0510409611912979,0.037610550403912237
Cho2017,EEGNet,0,14,leace_baseline,0.7730533240207559,0.5,0.2730533240207559,0.3,0.020736434108527133,0.27926356589147283,0.77,0.5,0.5788199182924638,0.6931471805599452
Cho2017,EEGNet,0,14,tp_leace_task_carrier_preserving,0.7730533240207559,0.7730533240207559,0.0,0.3,0.022868217054263566,0.2771317829457364,0.77,0.77,0.5788199182924638,0.5786068449203275
Cho2017,EEGNet,0,14,cc_leace_predicted_route_deployable,0.7730533240207559,0.7730533240207559,0.0,0.3,0.020736434108527133,0.27926356589147283,0.77,0.77,0.5788199182924638,0.5380674789409844
Cho2017,EEGNet,0,14,random_k,0.7730533240207559,0.7307963771089074,0.04225694691184845,0.3,0.1866279069767442,0.1133720930232558,0.77,0.775,0.5788199182924638,0.4981887358764411
Cho2017,EEGNet,0,14,cc_leace_oracle_route_diagnostic,0.7730533240207559,1.0,-0.22694667597924412,0.3,0.020736434108527133,0.27926356589147283,0.77,1.0,0.5788199182924638,0.03611863874008628
Cho2017,EEGNet,0,15,leace_baseline,0.7694808818984797,0.5,0.26948088189847974,0.3244186046511628,0.020736434108527133,0.30368217054263563,0.695,0.5,0.6933420786639561,0.6931471805599452
Cho2017,EEGNet,0,15,tp_leace_task_carrier_preserving,0.7694808818984797,0.7694828349556979,-1.953057218173626e-06,0.3244186046511628,0.020155038759689922,0.30426356589147285,0.695,0.695,0.6933420786639561,0.694478694565803
Cho2017,EEGNet,0,15,cc_leace_predicted_route_deployable,0.7694808818984797,0.7694808818984797,0.0,0.3244186046511628,0.020736434108527133,0.30368217054263563,0.695,0.695,0.6933420786639561,0.6297048145983603
Cho2017,EEGNet,0,15,random_k,0.7694808818984797,0.7427262515378448,0.026754630360634968,0.3244186046511628,0.2003875968992248,0.12403100775193798,0.695,0.6599999999999999,0.6933420786639561,0.6745478443057076
Cho2017,EEGNet,0,15,cc_leace_oracle_route_diagnostic,0.7694808818984797,1.0,-0.23051911810152026,0.3244186046511628,0.020736434108527133,0.30368217054263563,0.695,1.0,0.6933420786639561,0.03380956380034468
