unit_id,dataset,panel,training_seed,level,regime,epoch,trajectory_order,checkpoint_path,checkpoint_sha256,optimizer_path,optimizer_sha256,sidecar_path,sidecar_sha256,source_audit_path,source_audit_sha256,canary_target_path,canary_target_sha256,model_state_hash,parent_ERM_model_state_hash,previous_trajectory_model_state_hash,model_state_source_audit_reusable,canary_target_slice_only,complete_target_artifact_reusable,manifest_replay_pass,failed_job_895366_artifact_reused
c84v2_f9173b148cb187227322ae2e67bb387a,Cho2017,A,5,0,OACI,199,40,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_f9173b148cb187227322ae2e67bb387a.pt,bd8594c1380060654334dab841b09523b112b87b26be065bf6e6b40bcfdc1273,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/oaci_40_e6e2a9376cb25337.pt,1228a9d0d30a1adb4f2688b1c8469c0786c15728188302bf5f9df1c4b308c417,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_f9173b148cb187227322ae2e67bb387a.json,5fd9eeba5b272d50a6419a475b49be18e55ddc94e91438e55be830b4422edd65,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_f9173b148cb187227322ae2e67bb387a.npz,e8e26285a94e9cd122204bc48c6862975585a384e8a30a0aba270ccf2ef706a4,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f9173b148cb187227322ae2e67bb387a.npz,f856939cf01123d963f865e86df9fc850194e3c56c7e5e910c3f78fd7cd0981e,ea0f070d7e3a3c2899bdc2583e294b4f254cd42492b45d48324af21ddb25e008,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,e566f434e2e3bdcc3be0d30f231880e683c8db423e9dd3be8373a348aefb4c23,1,1,0,1,0
c84v2_97e10f6cf40cb12e987c3f536ad79bbc,Cho2017,A,5,0,SRC,4,1,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_97e10f6cf40cb12e987c3f536ad79bbc.pt,b3f0c332719831747d2419da58010a3ee1757d1d391839655524cb267220d9b9,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_01_c6f0c5d80f5e7fe2.pt,43763a16c1b9c89fadb770eb33b061f4fac84f500fe861bd91ef5af3394ce0d5,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_97e10f6cf40cb12e987c3f536ad79bbc.json,b3f3eec42fe53ebe36279bdc06fe11e09113eaacfe07f22db6be13fbb018c568,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_97e10f6cf40cb12e987c3f536ad79bbc.npz,ef25db59f2f6dc923973c2a9db26ce5920828e412d7daf29aa4eeb0125eaa6ea,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_97e10f6cf40cb12e987c3f536ad79bbc.npz,247e5d35d3b45ad5b9e49e1e24bf53ffb531f60235e1239a3568c596a50594b2,17d07e1105ba6c92f1ddd14e4d3f56b70f7f8803c7148aed50a8b363f6f13009,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,1,1,0,1,0
c84v2_080fe10796e65588d3c1bec82573645f,Cho2017,A,5,0,SRC,9,2,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_080fe10796e65588d3c1bec82573645f.pt,d616176b42364a732664adc46679a8038ff0506a4c4991e06a66dc6e0d45af29,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_02_d9e990123baccaa7.pt,df3da0c657c9e2da00c2fe63b5ac506fa48b60c5db0569efce07ee7b03e9ecfd,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_080fe10796e65588d3c1bec82573645f.json,bf4e67fe8eda83f0d0400a40da0b788fc1d1a407ac7532fd91feb1ad6b5ad07a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_080fe10796e65588d3c1bec82573645f.npz,ca09293a22311e4dc6b83c0257c46e04cfcbe10ad6dc9230efe648a562e4557b,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_080fe10796e65588d3c1bec82573645f.npz,1ae74c4f3fbe8623010dbf7cbbeb5229d15eb75ddd5fe345c223f2753bdf31af,3f9515eceaa74e7e46d7000d6afe90f50602bb0bf9a6d4894716e1298ac2c4fa,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,17d07e1105ba6c92f1ddd14e4d3f56b70f7f8803c7148aed50a8b363f6f13009,1,1,0,1,0
c84v2_4c53427fd5f8d67b6bac00964311c1be,Cho2017,A,5,0,SRC,14,3,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_4c53427fd5f8d67b6bac00964311c1be.pt,3f39b0d432f79e41dc2f3f49695c2c90a0533aa6c87f9fc332adac162717ed06,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_03_10ef54cdebdf0d7a.pt,2d320971c31d17fc6af2a01f7c6657e66ddca42744de9b21f67c86a0294b8727,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_4c53427fd5f8d67b6bac00964311c1be.json,9cec54d08611aa7a78e3c4e7fc79d2bd443eef3d7eec6e51c7a95459f5299002,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_4c53427fd5f8d67b6bac00964311c1be.npz,a0c81bbeede8d603eacdddda66445b908658e227cca6c19397deaeb1d50c820d,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_4c53427fd5f8d67b6bac00964311c1be.npz,2483d132b08b381c06d0d2d5a15811250e588b7d560a24b8b25dfc03ee394042,62590e2688dae3a7b42a59ec97731d62db764f859b3c9836c9ea8f3f0934f41e,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,3f9515eceaa74e7e46d7000d6afe90f50602bb0bf9a6d4894716e1298ac2c4fa,1,1,0,1,0
c84v2_75b73960a8cc5bcd23fb44c6d6daa709,Cho2017,A,5,0,SRC,19,4,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_75b73960a8cc5bcd23fb44c6d6daa709.pt,266a79f3f5aaa23ac5e7fa29376d062f0b4b7ba19446fb9f51c5b57b8285618e,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_04_d58f1cfb7ebe399f.pt,e06e2d3cda9ccf85143e537765b7e96abb91fb2557291bcb37ed9025c9b09cbf,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_75b73960a8cc5bcd23fb44c6d6daa709.json,1b43dfc9616c26a2e5aecbb052474b3cc1464e1094f0376288de09638acea749,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_75b73960a8cc5bcd23fb44c6d6daa709.npz,acdb5f1eee783a62bd4229db4142e02f5170b898b932cb69961bdb62d233f643,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_75b73960a8cc5bcd23fb44c6d6daa709.npz,350d519cc3731cfece40192c67792ca558b6d2830dce22afa861b58478146d38,d9f91dabc255131bf7f202d9043c3ec8471dd304cebdec08e3ee6cb0c50b4698,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,62590e2688dae3a7b42a59ec97731d62db764f859b3c9836c9ea8f3f0934f41e,1,1,0,1,0
c84v2_f8391f5917d590350b9eb6d5518139e3,Cho2017,A,5,0,SRC,24,5,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_f8391f5917d590350b9eb6d5518139e3.pt,2352b53d91dee495b63c8bebce5022a776a94e60973eee1d4a1f83cfc8669c4f,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_05_c6eebcccebe8ca07.pt,bd176077fa0429fb8e41ee677eaa7dc08746ca9d1014d3099717a0b88bef0bb7,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_f8391f5917d590350b9eb6d5518139e3.json,56d5d083a2930ffd27b384d2fcd41ebe8431574226214e514897c3899940240a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_f8391f5917d590350b9eb6d5518139e3.npz,73b0edb548a7b950e7b5caec84db4bad222df607c505142a6310449b2741bfd9,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f8391f5917d590350b9eb6d5518139e3.npz,d4ca2fedae5c261766bdcc9cf577939bbe62fc8c3a354a2bd460663b5843ae1f,3100c3b8ddd6f28e632a64adf93a4ddd1ab866156dad289fe5eb1ef343e08ca0,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,d9f91dabc255131bf7f202d9043c3ec8471dd304cebdec08e3ee6cb0c50b4698,1,1,0,1,0
c84v2_51d66edc618e709b37240c891d71e277,Cho2017,A,5,0,SRC,29,6,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_51d66edc618e709b37240c891d71e277.pt,4c20b8594cb57b0cd670c230d5379c3e4099956644972d3b26855ad22a60440f,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_06_daf84f8f1cc8315b.pt,3566aec679079a3ac457ffc32a322533184acb6e06b5b2bc0b87fb3b9151ce05,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_51d66edc618e709b37240c891d71e277.json,5da9bb17d0ae6c13660cfaebbb6ec3a719285785c2e1384d95ed9c3367217c7c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_51d66edc618e709b37240c891d71e277.npz,67dd05c9af74b4e69bfb2c250ddf915a271b9a7d85602e340948e469477a2b35,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_51d66edc618e709b37240c891d71e277.npz,f92bf0386e31416bf8aa8d4f60a2a03a724715425888d032c6b43f1fa7ff90ee,95d2cc6aac26ef07e933470fc8277a09f252169b4b413ac38b7a460a268a10f3,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,3100c3b8ddd6f28e632a64adf93a4ddd1ab866156dad289fe5eb1ef343e08ca0,1,1,0,1,0
c84v2_de0de57620c4f27164bcfb0cbb7a9301,Cho2017,A,5,0,SRC,34,7,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_de0de57620c4f27164bcfb0cbb7a9301.pt,a5215f9c79c0c0380ee138f5518dbd96305cb0902aab661985271c479bad9312,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_07_da23efa366965a32.pt,f614a5ee7722d85e25932bae613a493941ed243ee3ed3aa3a254e3f474d2fcdb,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_de0de57620c4f27164bcfb0cbb7a9301.json,a5a9ddcf56017af4a07caf48861d34a8e7d7db5db3adcb6fa0cf33fa12ad9649,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_de0de57620c4f27164bcfb0cbb7a9301.npz,5c961a873d000762862f2afa91aadfc67699234551d2fcd215b57f4e9b5b23f8,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_de0de57620c4f27164bcfb0cbb7a9301.npz,6ecbe3c6feabc066d595bb7c4d3da80ea5242dd6a647514cffd8a8e8048a5ccb,47b8d1ce07e6c2c8546210d61097961de583a42dc32aacf62c6da5b7f42b1ae3,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,95d2cc6aac26ef07e933470fc8277a09f252169b4b413ac38b7a460a268a10f3,1,1,0,1,0
c84v2_2d72470f9a9ff2b0587d735c60775f13,Cho2017,A,5,0,SRC,39,8,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_2d72470f9a9ff2b0587d735c60775f13.pt,e147897c68bb184704170df0c0d04bae730df792364fb6fca7a2ba4ac76ad217,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_08_6abaf128a3b5ae3b.pt,4598b534a3eab683092e4c575787e3598656ece01156bbb7c978b80bbddce783,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_2d72470f9a9ff2b0587d735c60775f13.json,19478db1024b71098fca25995be8bf4267bd97dfdad64f5157b8b8063dae2c5c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_2d72470f9a9ff2b0587d735c60775f13.npz,fbaf9a76500995414ff8398f33c6fa109dfb653c9cdf2a263aaae28290ff50c0,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_2d72470f9a9ff2b0587d735c60775f13.npz,ac73cd420e671033c68352c18189432fb82263e76c4cc10d448a8d45afd3d47c,6c9622fddde741dccd0329e842b1c5b9ce0a81ad53e87037a068d9791812abae,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,47b8d1ce07e6c2c8546210d61097961de583a42dc32aacf62c6da5b7f42b1ae3,1,1,0,1,0
c84v2_bdd179e6602e221d004fbe28f3f9edde,Cho2017,A,5,0,SRC,44,9,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_bdd179e6602e221d004fbe28f3f9edde.pt,2be67543cf16790c6d527920ac83da67b908352350cfede288bffd68a00256f5,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_09_06aa35abbd72706d.pt,46b389f4af59ca4d350d21158416870c6a8d74fbdbcb86a252b66a038b59d8cd,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_bdd179e6602e221d004fbe28f3f9edde.json,242689e9918de640424367ed873733be0b479afdcf905ad41257a53ba7ba7072,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_bdd179e6602e221d004fbe28f3f9edde.npz,2a3c0ff665e832b9923cf9fd38ea93eb1973272b017b9c49ff47c7904dfd2284,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_bdd179e6602e221d004fbe28f3f9edde.npz,527d754d5bcb514d12e064816b0aaaf99bc4f238dab0e5d29c4162f772cbdebc,9476e933606f11061f01fbdaf5014819f3074f42287d4fcedb937377e31be279,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,6c9622fddde741dccd0329e842b1c5b9ce0a81ad53e87037a068d9791812abae,1,1,0,1,0
c84v2_b9d02992bf58faf15e6a6e5f265f144b,Cho2017,A,5,0,SRC,49,10,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_b9d02992bf58faf15e6a6e5f265f144b.pt,b48b319991cb94d8c24c1cea8e2c9b1ae9a3802b0e7f6c4258147df6252adab7,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_10_1e4daeae96899ed4.pt,c650d004cbf46f04cecb940cf1ec9e641ed1230424df16d1c53c96dcf9b06538,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_b9d02992bf58faf15e6a6e5f265f144b.json,944e49eb8168c113c8de2ec8a719f99ba0ef9a6d49e89a46a4541d458473c731,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_b9d02992bf58faf15e6a6e5f265f144b.npz,62da97ce61cd2e8b6706c7a987654a084bb7b1238d4394c46bc8632b702238ad,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_b9d02992bf58faf15e6a6e5f265f144b.npz,0a123eeeaa37b27896c381bd9597858d48a6616603af2741b48398822f9c3e60,fd1611e6d311053989b79449a0b03d0452498b01babfe6f45fd899a78cdd309a,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,9476e933606f11061f01fbdaf5014819f3074f42287d4fcedb937377e31be279,1,1,0,1,0
c84v2_d8f76b452056bfb98aef9957a6d7635a,Cho2017,A,5,0,SRC,54,11,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_d8f76b452056bfb98aef9957a6d7635a.pt,247b80db42c049d4ccefaf965f2b15449c07a47ed51bb2a0ef2730c3d4502d13,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_11_f59308c34a6dea3e.pt,3030732bfd2cb8d7cc788455ee31ab0ca7ce0572f980c1e69406c3fbcccc3dad,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_d8f76b452056bfb98aef9957a6d7635a.json,d8ae553a0111bfd7966505e0c4e0658e3aaa0d7d9079ceddaf940b004f26e74a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_d8f76b452056bfb98aef9957a6d7635a.npz,0995ee0bd5c1bd93b9cd5d20aff362e52472870fe1914e0f7301fbcdb64565a8,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_d8f76b452056bfb98aef9957a6d7635a.npz,4db446b9e4948ec21bc6340de3942d4814794b6dee81c5582d53e354829c63fa,ebbc24f22c8541c8a7dab110c06a5167eb2e77843c44c42a13d6d080fe3e72d0,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,fd1611e6d311053989b79449a0b03d0452498b01babfe6f45fd899a78cdd309a,1,1,0,1,0
c84v2_1be3b8fde0f026221f78c667cbccbc8e,Cho2017,A,5,0,SRC,59,12,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_1be3b8fde0f026221f78c667cbccbc8e.pt,a40007ab6c2376ce32b5de4e8d73a014cc1403ae89d1c02704d510fa11a9b994,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_12_348ee9534db8ef73.pt,92adafa8e94d2103c0fd8878b8b498ee23ff55f5dbe21dd07e4bdd73fa51bacc,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_1be3b8fde0f026221f78c667cbccbc8e.json,d8acc43cd5cb272c6eb957633f61f8141adb653a7346af460da1d3008ac5bb0b,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_1be3b8fde0f026221f78c667cbccbc8e.npz,7152a0555d54d61788bab2aa660db15da83c7f89cc37b00e40383ae818f65cbc,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_1be3b8fde0f026221f78c667cbccbc8e.npz,0248bf70e4c8b41aa1138c9efec2ccc02303f7886e91a97d8cc44cfa485df10f,54fcf13b0c439156ad93cdd7a58163c8891c129658a617647b30536d152e96bb,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,ebbc24f22c8541c8a7dab110c06a5167eb2e77843c44c42a13d6d080fe3e72d0,1,1,0,1,0
c84v2_d3c78f9a6f4caed562ea02eef6999b81,Cho2017,A,5,0,SRC,64,13,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_d3c78f9a6f4caed562ea02eef6999b81.pt,2dc1c0f3accae088dc4099ef7bf32696ea0aeddb4bbbd52c6c4043cc306c4e2c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_13_9af79110351fe792.pt,1dfcdb3d707c67b5f51577f88374d72ac0e01832c6d492c8f2c5790f828a449b,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_d3c78f9a6f4caed562ea02eef6999b81.json,bbbfc0603488ec4b771da9690bdb8d9170066e61f5871142170b52e92457f8d8,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_d3c78f9a6f4caed562ea02eef6999b81.npz,4cb9c101f39e31ef2f7e55d6bc2c3d9bc2160fbc624b9a2f5ccc4a8786572467,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_d3c78f9a6f4caed562ea02eef6999b81.npz,fff30300d71bcf3563e930a5f28be15f91fc20e1e0d9a5f12d0810b9e4fa167f,13b2f6d2b074f7adef8c395505c77b851a238423452edea41cd516260f81a6ff,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,54fcf13b0c439156ad93cdd7a58163c8891c129658a617647b30536d152e96bb,1,1,0,1,0
c84v2_b8518f3c3eabdea55be72c97da7ed128,Cho2017,A,5,0,SRC,69,14,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_b8518f3c3eabdea55be72c97da7ed128.pt,90bd61dfb773c96d5c0b5529bb070f3854880c86c4c4358eb5842759c9a43850,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_14_4cfe5369b9740818.pt,f4228ebc9c29e40fdc6cf744e378a1df77c3bcab9150445e7fa4b29a8df1f675,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_b8518f3c3eabdea55be72c97da7ed128.json,bc323ba02155930aa92019351c1bdd8950660c47a7c58bc3e8ea01d51ee2f1aa,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_b8518f3c3eabdea55be72c97da7ed128.npz,3412bafa7e5be1a80fb69c9b301c48d0db7448b2b89e0e465c7df1e7c78a0372,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_b8518f3c3eabdea55be72c97da7ed128.npz,4c3474820d48808b9e1d68a7c44352a6b01ace46b9465173603141ffa044d100,2ace81c9ddb33922a7f7400ba0f9f961f8846a14199b45ecfcfc9f22717b18ec,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,13b2f6d2b074f7adef8c395505c77b851a238423452edea41cd516260f81a6ff,1,1,0,1,0
c84v2_eb7057e6bb2490c1498a6c505d181bad,Cho2017,A,5,0,SRC,74,15,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/checkpoints/c84v2_eb7057e6bb2490c1498a6c505d181bad.pt,7bee1d8d64a8091437f66715f5962bb1294f5c8ac23dc78b405d4ad1114a796d,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/optimizer_states/src_15_5f8823d10da0204b.pt,af77ffea29556a8f63e4e050815987188cbfc712237bbbaaff900988a51d4f1c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/sidecars/c84v2_eb7057e6bb2490c1498a6c505d181bad.json,edd877f122d086292a92829ccb7e852854438c2160e29667590157748dceddea,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/source_audit/c84v2_eb7057e6bb2490c1498a6c505d181bad.npz,39aa22197ca6392e5466545fb9ae634305690fb32537f24c3d6160bbcb9f062e,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_eb7057e6bb2490c1498a6c505d181bad.npz,59e2d19563e9684c8902202b044a1199016cbbd4920cdb56ddf4b2b0d9bf43bd,1333d48deaeb37f9db0e9cd1badc8aa17cdd8ed64eb597f87ff834bac174b01e,2649cad01c0efb34b06e84e69ee68160b572b92a43b82d725a2896cf505e8e9b,2ace81c9ddb33922a7f7400ba0f9f961f8846a14199b45ecfcfc9f22717b18ec,1,1,0,1,0
