unit_id,dataset,canary_target_subject_id,canary_target_path,canary_target_sha256,historical_scope,complete_dataset_target_subjects,complete_target_artifact_reusable,C84F_all_target_subset_replay_required,trial_ID_and_numerical_identity_required
c84v2_ed50c2e7d26d7beaf4e55085dda3f88d,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.npz,335f6bea2e3dd274192c5b1fdee6c062d22987fd45f3c47441b4b19b6850faf2,one_target_subject_slice,22,0,1,1
c84v2_259bef65ecefce04fdd43e9cae5b7ec6,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.npz,7eaa468bae5995cfab386de3752dbafd8ad7957d8ed696753af9e0008dd92447,one_target_subject_slice,22,0,1,1
c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.npz,522ebba1de62ee1f1c8864a1e176fe1d24e4cb9b805d5e4982ced2ec8cc1313a,one_target_subject_slice,22,0,1,1
c84v2_c17fa626c767ee61aafd2cd9f614a979,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_c17fa626c767ee61aafd2cd9f614a979.npz,5136d26f740564b56366374af22c69d11d534f313810620dca7fe5024076cc52,one_target_subject_slice,22,0,1,1
c84v2_1f93c0896400ce636ea3fbf6c7ce3f83,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_1f93c0896400ce636ea3fbf6c7ce3f83.npz,c85ebc5415fad514a2f8bb636e4130eb9d7c8901066c2b770976a486cdaa0b79,one_target_subject_slice,22,0,1,1
c84v2_eade79e9efe6a74f27e9fc8b8bf45c4c,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_eade79e9efe6a74f27e9fc8b8bf45c4c.npz,8047ffe922cbb93cc7f2752cc289019791bb92119d5db4ca44c384a7abbf128f,one_target_subject_slice,22,0,1,1
c84v2_52be622de7332716a878573b12e20935,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_52be622de7332716a878573b12e20935.npz,bd9fd0d92dbbe3c43bd25cdfa96b89d3fd49b2718719c021643bf727b9e09405,one_target_subject_slice,22,0,1,1
c84v2_ade9ade233a703c394a0ea63e1d7f206,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_ade9ade233a703c394a0ea63e1d7f206.npz,2a6b40ac17ef777755187e803a509da19394802cb20521d1fb5f1b82516cbfd5,one_target_subject_slice,22,0,1,1
c84v2_b1681194bba023babd59f6a78561dd5f,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_b1681194bba023babd59f6a78561dd5f.npz,02ad0f44380b420757f29b373f39f82263aa8b296fb4bb6501933fa136ed85f8,one_target_subject_slice,22,0,1,1
c84v2_728c78f7a830c9eeb33dc2276652ca56,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_728c78f7a830c9eeb33dc2276652ca56.npz,9d383181460a0b31b996480d0cc95c3e7b91fb35869e40404bc75d0584573290,one_target_subject_slice,22,0,1,1
c84v2_424d99ed2a164f925a91706766795406,Lee2019_MI,19,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_424d99ed2a164f925a91706766795406.npz,63087ef789aa050b82d439890b8b6d777ab3166d85a24fe9bb7b3bada7005ba0,one_target_subject_slice,22,0,1,1
c84v2_385a892d09aafb68300c5641c4a30674,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_385a892d09aafb68300c5641c4a30674.npz,36a93dccb19f43da948683d23193c1bb229ba007d787624e9266008f04c58a45,one_target_subject_slice,20,0,1,1
c84v2_f77bb08cb2f793872157059ef3194132,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f77bb08cb2f793872157059ef3194132.npz,09b457109e5bafdf9dcc1d8bba77c1da7fb0914592cc8be2dbc52baa4c7eb1dc,one_target_subject_slice,20,0,1,1
c84v2_78e7350808670a01b11680b71ef590b8,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_78e7350808670a01b11680b71ef590b8.npz,33854f0fae6bafddbc5f38642964cc6983cd18d12216ff9c679124d5965ebfd3,one_target_subject_slice,20,0,1,1
c84v2_8c69bfdedc4781fd52c4c4cad33203e3,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_8c69bfdedc4781fd52c4c4cad33203e3.npz,6bc09bb78ea93f7e0f7c42a2e3e0c0033b5b3131e2bfa5a4796556ff4b137423,one_target_subject_slice,20,0,1,1
c84v2_2d4ea23794a6e78589599f68375c6f98,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_2d4ea23794a6e78589599f68375c6f98.npz,1d5ec160da7e574eb011c91a25c9aa4f62531352083afa3c770606811d2e8c7e,one_target_subject_slice,20,0,1,1
c84v2_f7ef398e2b0a5b0e6685de90df97d09b,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f7ef398e2b0a5b0e6685de90df97d09b.npz,12ec86ce92c91f8fcdcea7c1d312d08d397b3ae068e8cd4a66534b823e34e960,one_target_subject_slice,20,0,1,1
c84v2_e00a2d923e313c6cd26d425ef9bc1665,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_e00a2d923e313c6cd26d425ef9bc1665.npz,4f8e64ee9075206aed3ec296f204aed7c41c8aec202c4e1a3cffd0e73cc16c24,one_target_subject_slice,20,0,1,1
c84v2_9c5b9a9aaa665457d7db7ea1625ce1e4,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_9c5b9a9aaa665457d7db7ea1625ce1e4.npz,b8ed2b1edf53426b9b87aa96c5921e288a8fc4695b3faad0278fd82fff4c33e5,one_target_subject_slice,20,0,1,1
c84v2_f2b756d5415e1f5b2c8f62ccf71f78f3,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f2b756d5415e1f5b2c8f62ccf71f78f3.npz,c29fa50660138a49e8448d60c11af84d441ff5249d4347a0dc88bc84106f605b,one_target_subject_slice,20,0,1,1
c84v2_184d52af6a5b240f31cb25de25dfd61d,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_184d52af6a5b240f31cb25de25dfd61d.npz,1415de250c9208eae22e8cc0bf5c9a1a295a4bda9e9b25364c4108bc868e5350,one_target_subject_slice,20,0,1,1
c84v2_2ff05a4ae7b0f6cdf2ad80b50ce76567,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_2ff05a4ae7b0f6cdf2ad80b50ce76567.npz,84ad9a2f8d9da5118942a221181365ff0b84fca204a65642e7a07e4fa7034ecf,one_target_subject_slice,20,0,1,1
c84v2_5eed5cae572582c7b39738e7c9c296cc,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_5eed5cae572582c7b39738e7c9c296cc.npz,6d70c4321c2f8434147b07b43718b8f9cc932cfcfdc02a42d77c51fec928bc27,one_target_subject_slice,20,0,1,1
c84v2_0a558ccf2a37fcacf47ca0c7c355373a,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_0a558ccf2a37fcacf47ca0c7c355373a.npz,e1800062b77b4a6617e613d072d0f51734b9aeef3b32a9007ecb06724d431f27,one_target_subject_slice,20,0,1,1
c84v2_777ae12ff65ab3d9499a8748ce1b33ca,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_777ae12ff65ab3d9499a8748ce1b33ca.npz,7498eb59ea1c8b486a3513af7bdd2c39feada4983b26081aec0aac7b82e0b58e,one_target_subject_slice,20,0,1,1
c84v2_27f06deb05343184483a63c111d2185c,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_27f06deb05343184483a63c111d2185c.npz,81179d099c2ebda969fd526bb5a3184396d16257bbf1e8a7eddb3f1d55759994,one_target_subject_slice,20,0,1,1
c84v2_ee54a0574c3a3aaffcead139af01d49b,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_ee54a0574c3a3aaffcead139af01d49b.npz,f5e633cee9cc2a065f499f4bacaf7e4292e8216f93719302c9967ee4121a155c,one_target_subject_slice,20,0,1,1
c84v2_f3f2ff5a86fb812c90cc0ef8975d244f,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f3f2ff5a86fb812c90cc0ef8975d244f.npz,01bdd10752c00cc2663b380e61ec9973c5cad645a4dab6a99f9ee382803c3c8f,one_target_subject_slice,20,0,1,1
c84v2_51c3087f222152fa9a9638fbd98d7fa2,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_51c3087f222152fa9a9638fbd98d7fa2.npz,6dcdc387e4bd8d1fd36aa93ab5a51b1e367cbb950d0df6fb24e4e46d3fe0d0b5,one_target_subject_slice,20,0,1,1
c84v2_ba98df384d53f24bfd5ef416ee14cc86,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_ba98df384d53f24bfd5ef416ee14cc86.npz,387ec86f705d0f8e464510053885ec161f0fdf8b4280df15704ce856a9302fc1,one_target_subject_slice,20,0,1,1
c84v2_e50c4e4d25339644a0e56c94a5dc7e51,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_e50c4e4d25339644a0e56c94a5dc7e51.npz,fce16ca1167316887669637d6dae6a6c0010075453bed6d86005391b65f5564a,one_target_subject_slice,20,0,1,1
c84v2_769fa6d68387d1e54b44a42cd88b17a7,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_769fa6d68387d1e54b44a42cd88b17a7.npz,c141cac6ccf2aaa08ebb307872fd7d0fcb0362409aeddf50da90de0874bc92d6,one_target_subject_slice,20,0,1,1
c84v2_93bf80e0a2418c414508d7281d03d52b,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_93bf80e0a2418c414508d7281d03d52b.npz,c425cf233279f5fbd3b02b0172c332cb45bb8bc29ce8aefd0e38be2ad22fb01c,one_target_subject_slice,20,0,1,1
c84v2_9ea379b399a961857d6a7ece3cc65f2d,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_9ea379b399a961857d6a7ece3cc65f2d.npz,686d09a8f49d0cc6f08197560c2f1aa7e7369435a8f8fff29a5e5c336bfc8513,one_target_subject_slice,20,0,1,1
c84v2_79dbcfdf22f7fe0a849e864990be94a7,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_79dbcfdf22f7fe0a849e864990be94a7.npz,519871338d1c6a67bc1d4db4178e905462cb79150236bc9395cbc88e924070b3,one_target_subject_slice,20,0,1,1
c84v2_ef9c68a958bb6174170e3a3b03c54bcf,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_ef9c68a958bb6174170e3a3b03c54bcf.npz,f455972af03030160a30d563ae303f909ac08aefdf994ae79096c5de1454d2b7,one_target_subject_slice,20,0,1,1
c84v2_cc7faf5bcc47e4caf9e1a10e7ba78645,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_cc7faf5bcc47e4caf9e1a10e7ba78645.npz,dabdeedb430365a287b28b86fde628f4347769393d9a0f82d4bc968e9724299c,one_target_subject_slice,20,0,1,1
c84v2_197eedb1b8af93d00062b272ef6491ee,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_197eedb1b8af93d00062b272ef6491ee.npz,918a689a28ab15ceb7194462eb192dcbb84b5b66f2563a43cf5e95ae0fc393a4,one_target_subject_slice,20,0,1,1
c84v2_ba1555b82b3b28ef37d56b570ba60d75,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_ba1555b82b3b28ef37d56b570ba60d75.npz,18f631238e1f0984f6896d9b0e37d284eca83a0c9737f0422a2ea61a24af0e3c,one_target_subject_slice,20,0,1,1
c84v2_b8dd875c06650a6e09a3b5b5fbc05d77,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_b8dd875c06650a6e09a3b5b5fbc05d77.npz,2fc14f3df5890f94038946f63745b40f002fe91cde9e961dc2382ba44afac987,one_target_subject_slice,20,0,1,1
c84v2_c617d4c531dd6af8d778550b551b53d2,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_c617d4c531dd6af8d778550b551b53d2.npz,d02b6d648518bb37e3a0d357c59f1eef8f995518ddaa9b01db21e15b29a2bdb2,one_target_subject_slice,20,0,1,1
c84v2_7c1abd06cce9cf988956ffacd203d4ea,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_7c1abd06cce9cf988956ffacd203d4ea.npz,fba6ec8ee2be934ce9b0748d0c356aa49b462586c6c04c5a2ba19f631652f97d,one_target_subject_slice,20,0,1,1
c84v2_d2529c23ce2ad247f5e0225337c09f38,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_d2529c23ce2ad247f5e0225337c09f38.npz,ed9cbdf726fed72846ceb6304b1bc36349456a962ab0b0200ee7174fe35d3f2e,one_target_subject_slice,20,0,1,1
c84v2_52f10f8e1faa401145d60c59a8605466,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_52f10f8e1faa401145d60c59a8605466.npz,bb8252eaca9bec05182f7eaaeb68d72bb07acddcf93d34b685a51a7350ea42fb,one_target_subject_slice,20,0,1,1
c84v2_90ff0871477e999fe5c54c76e903efa4,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_90ff0871477e999fe5c54c76e903efa4.npz,bb7b128652d573975103b78360056d63e0d4e795a6218b2c96a466079a2fbb25,one_target_subject_slice,20,0,1,1
c84v2_bfd9974b25ca073c23b288dd15a347f2,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_bfd9974b25ca073c23b288dd15a347f2.npz,568f630c985e1997a4d6a30713cbad79c3ed4a95c36193dd77869354b448a9d2,one_target_subject_slice,20,0,1,1
c84v2_ea069f722495e4eedb5486ddb8874aaa,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_ea069f722495e4eedb5486ddb8874aaa.npz,6723a88f2827b2cf13e952fb1c773a598ef4797e62a7d6ae67a7addfa69b63bd,one_target_subject_slice,20,0,1,1
c84v2_6008d5c16a8057c7078a06c6b5a2342b,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_6008d5c16a8057c7078a06c6b5a2342b.npz,f633f2efc4886380a2c5869d8827b2393e7b1702f72cafa3e0f638decafcf5e7,one_target_subject_slice,20,0,1,1
c84v2_c26435164105ec2958e0d063816dbd63,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_c26435164105ec2958e0d063816dbd63.npz,2844cb401832ef7721242a68ce6e79bba17a9f11e50878e79f409bf49cc37498,one_target_subject_slice,20,0,1,1
c84v2_b9dd7f5ea92d1cfcdffa973ffb71765d,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_b9dd7f5ea92d1cfcdffa973ffb71765d.npz,52bc98e96cf063b89ee9b495b8ffd917ed783a6d4730bcc565bae2c7df49030d,one_target_subject_slice,20,0,1,1
c84v2_5f0fe559c3367407732c1215fbd3baf4,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_5f0fe559c3367407732c1215fbd3baf4.npz,791faa0c2fc9dd5b5fdf83ec208ed5937dbd6be9c049d1a72570903e7bd7a003,one_target_subject_slice,20,0,1,1
c84v2_f9173b148cb187227322ae2e67bb387a,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f9173b148cb187227322ae2e67bb387a.npz,f856939cf01123d963f865e86df9fc850194e3c56c7e5e910c3f78fd7cd0981e,one_target_subject_slice,20,0,1,1
c84v2_97e10f6cf40cb12e987c3f536ad79bbc,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_97e10f6cf40cb12e987c3f536ad79bbc.npz,247e5d35d3b45ad5b9e49e1e24bf53ffb531f60235e1239a3568c596a50594b2,one_target_subject_slice,20,0,1,1
c84v2_080fe10796e65588d3c1bec82573645f,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_080fe10796e65588d3c1bec82573645f.npz,1ae74c4f3fbe8623010dbf7cbbeb5229d15eb75ddd5fe345c223f2753bdf31af,one_target_subject_slice,20,0,1,1
c84v2_4c53427fd5f8d67b6bac00964311c1be,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_4c53427fd5f8d67b6bac00964311c1be.npz,2483d132b08b381c06d0d2d5a15811250e588b7d560a24b8b25dfc03ee394042,one_target_subject_slice,20,0,1,1
c84v2_75b73960a8cc5bcd23fb44c6d6daa709,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_75b73960a8cc5bcd23fb44c6d6daa709.npz,350d519cc3731cfece40192c67792ca558b6d2830dce22afa861b58478146d38,one_target_subject_slice,20,0,1,1
c84v2_f8391f5917d590350b9eb6d5518139e3,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f8391f5917d590350b9eb6d5518139e3.npz,d4ca2fedae5c261766bdcc9cf577939bbe62fc8c3a354a2bd460663b5843ae1f,one_target_subject_slice,20,0,1,1
c84v2_51d66edc618e709b37240c891d71e277,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_51d66edc618e709b37240c891d71e277.npz,f92bf0386e31416bf8aa8d4f60a2a03a724715425888d032c6b43f1fa7ff90ee,one_target_subject_slice,20,0,1,1
c84v2_de0de57620c4f27164bcfb0cbb7a9301,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_de0de57620c4f27164bcfb0cbb7a9301.npz,6ecbe3c6feabc066d595bb7c4d3da80ea5242dd6a647514cffd8a8e8048a5ccb,one_target_subject_slice,20,0,1,1
c84v2_2d72470f9a9ff2b0587d735c60775f13,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_2d72470f9a9ff2b0587d735c60775f13.npz,ac73cd420e671033c68352c18189432fb82263e76c4cc10d448a8d45afd3d47c,one_target_subject_slice,20,0,1,1
c84v2_bdd179e6602e221d004fbe28f3f9edde,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_bdd179e6602e221d004fbe28f3f9edde.npz,527d754d5bcb514d12e064816b0aaaf99bc4f238dab0e5d29c4162f772cbdebc,one_target_subject_slice,20,0,1,1
c84v2_b9d02992bf58faf15e6a6e5f265f144b,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_b9d02992bf58faf15e6a6e5f265f144b.npz,0a123eeeaa37b27896c381bd9597858d48a6616603af2741b48398822f9c3e60,one_target_subject_slice,20,0,1,1
c84v2_d8f76b452056bfb98aef9957a6d7635a,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_d8f76b452056bfb98aef9957a6d7635a.npz,4db446b9e4948ec21bc6340de3942d4814794b6dee81c5582d53e354829c63fa,one_target_subject_slice,20,0,1,1
c84v2_1be3b8fde0f026221f78c667cbccbc8e,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_1be3b8fde0f026221f78c667cbccbc8e.npz,0248bf70e4c8b41aa1138c9efec2ccc02303f7886e91a97d8cc44cfa485df10f,one_target_subject_slice,20,0,1,1
c84v2_d3c78f9a6f4caed562ea02eef6999b81,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_d3c78f9a6f4caed562ea02eef6999b81.npz,fff30300d71bcf3563e930a5f28be15f91fc20e1e0d9a5f12d0810b9e4fa167f,one_target_subject_slice,20,0,1,1
c84v2_b8518f3c3eabdea55be72c97da7ed128,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_b8518f3c3eabdea55be72c97da7ed128.npz,4c3474820d48808b9e1d68a7c44352a6b01ace46b9465173603141ffa044d100,one_target_subject_slice,20,0,1,1
c84v2_eb7057e6bb2490c1498a6c505d181bad,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_eb7057e6bb2490c1498a6c505d181bad.npz,59e2d19563e9684c8902202b044a1199016cbbd4920cdb56ddf4b2b0d9bf43bd,one_target_subject_slice,20,0,1,1
c84v2_a5677bd6d3bda79c3658c9778eb89e7f,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_a5677bd6d3bda79c3658c9778eb89e7f.npz,646c8a727e7ddcaa62c35bbf843fcb468fbaefada4804ab89b7b2375a1a74b89,one_target_subject_slice,20,0,1,1
c84v2_5d9ebe2d0f6b7c754cda7666326b0ce4,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_5d9ebe2d0f6b7c754cda7666326b0ce4.npz,dc39cfc83fc2f46ff59d5a691a3820435f99a18e1ebb57a6ab7633fd33b1e830,one_target_subject_slice,20,0,1,1
c84v2_c6542c4ef2ad32741512f1adfeb6a962,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_c6542c4ef2ad32741512f1adfeb6a962.npz,4f6fd346376ac3eb6d5fd12c53751da46d960b64416821b6b1c8221cd214a6ad,one_target_subject_slice,20,0,1,1
c84v2_f2073fc2b0a98dea1b9f874efc1893da,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_f2073fc2b0a98dea1b9f874efc1893da.npz,9310e4e2aa80d6e464114f465e5607a5f8aba6662240a5db8d855116b9f76a89,one_target_subject_slice,20,0,1,1
c84v2_5cb6640524bae3684a0219843d8833f3,Cho2017,24,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Cho2017/target_unlabeled/c84v2_5cb6640524bae3684a0219843d8833f3.npz,c5456980e58566ebcf906eb2c19121e37e8cab3a7f646e003eeac368981dd4fa,one_target_subject_slice,20,0,1,1
