dataset,backbone,seed,fold,alpha,env,intervention,task_drop,domain_gain,n_env,tgt_bacc_full,tgt_bacc_eras,skip,fail
Cho2017,EEGNet,0,2,1.0,augmentation_shift,tos_vd,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,augmentation_shift,tp_leace,0.0001953125000000444,0.15794573643410847,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,augmentation_shift,alpha_leace,0.0001953125000000444,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,augmentation_shift,random_k,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.005426682692307727,0.4899224806201551,8,0.46499999999999997,0.525,,
Cho2017,EEGNet,0,2,1.0,random,identity,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,random,leace,0.01570913461538459,0.49709302325581395,3,0.46499999999999997,0.56,,
Cho2017,EEGNet,0,2,1.0,random,rlace,0.005036057692307749,0.2666666666666667,3,0.46499999999999997,0.505,,
Cho2017,EEGNet,0,2,1.0,random,tos_vd,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,random,tp_leace,0.0001953125000000444,0.15794573643410847,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,random,alpha_leace,0.0001953125000000444,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,random,random_k,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,1.0,random,oracle_nuisance_DIAGNOSTIC,0.005426682692307727,0.4899224806201551,3,0.46499999999999997,0.525,,
Cho2017,EEGNet,0,2,2.0,subject,identity,0.0,0.0,51,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,subject,leace,0.01667367788461538,0.49709302325581395,51,0.46499999999999997,0.56,,
Cho2017,EEGNet,0,2,2.0,subject,rlace,0.0015474759615383693,0.05736434108527133,51,0.46499999999999997,0.475,,
Cho2017,EEGNet,0,2,2.0,subject,tos_vd,0.0,0.0,51,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,subject,tp_leace,-0.0003876201923076472,0.15949612403100777,51,0.46499999999999997,0.45999999999999996,,
Cho2017,EEGNet,0,2,2.0,subject,alpha_leace,-0.0001923076923076028,0.0,51,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,subject,random_k,0.0,0.0,51,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,subject,oracle_nuisance_DIAGNOSTIC,0.005420673076923066,0.4899224806201551,51,0.46499999999999997,0.525,,
Cho2017,EEGNet,0,2,2.0,oracle,identity,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,oracle,leace,0.01667367788461538,0.49709302325581395,3,0.46499999999999997,0.56,,
Cho2017,EEGNet,0,2,2.0,oracle,rlace,0.0015474759615383693,0.05736434108527133,3,0.46499999999999997,0.475,,
Cho2017,EEGNet,0,2,2.0,oracle,tos_vd,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,oracle,tp_leace,-0.0003876201923076472,0.15949612403100777,3,0.46499999999999997,0.45999999999999996,,
Cho2017,EEGNet,0,2,2.0,oracle,alpha_leace,-0.0001923076923076028,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,oracle,random_k,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,oracle,oracle_nuisance_DIAGNOSTIC,0.005420673076923066,0.4899224806201551,3,0.46499999999999997,0.525,,
Cho2017,EEGNet,0,2,2.0,covariance_cluster,identity,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,covariance_cluster,leace,0.01667367788461538,0.49709302325581395,8,0.46499999999999997,0.56,,
Cho2017,EEGNet,0,2,2.0,covariance_cluster,rlace,0.0015474759615383693,0.05736434108527133,8,0.46499999999999997,0.475,,
Cho2017,EEGNet,0,2,2.0,covariance_cluster,tos_vd,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,covariance_cluster,tp_leace,-0.0003876201923076472,0.15949612403100777,8,0.46499999999999997,0.45999999999999996,,
Cho2017,EEGNet,0,2,2.0,covariance_cluster,alpha_leace,-0.0001923076923076028,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,covariance_cluster,random_k,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.005420673076923066,0.4899224806201551,8,0.46499999999999997,0.525,,
Cho2017,EEGNet,0,2,2.0,margin_cluster,identity,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,margin_cluster,leace,0.01667367788461538,0.49709302325581395,8,0.46499999999999997,0.56,,
Cho2017,EEGNet,0,2,2.0,margin_cluster,rlace,0.0015474759615383693,0.05736434108527133,8,0.46499999999999997,0.475,,
Cho2017,EEGNet,0,2,2.0,margin_cluster,tos_vd,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,margin_cluster,tp_leace,-0.0003876201923076472,0.15949612403100777,8,0.46499999999999997,0.45999999999999996,,
Cho2017,EEGNet,0,2,2.0,margin_cluster,alpha_leace,-0.0001923076923076028,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,margin_cluster,random_k,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.005420673076923066,0.4899224806201551,8,0.46499999999999997,0.525,,
Cho2017,EEGNet,0,2,2.0,augmentation_shift,identity,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,augmentation_shift,leace,0.01667367788461538,0.49709302325581395,8,0.46499999999999997,0.56,,
Cho2017,EEGNet,0,2,2.0,augmentation_shift,rlace,0.0015474759615383693,0.05736434108527133,8,0.46499999999999997,0.475,,
Cho2017,EEGNet,0,2,2.0,augmentation_shift,tos_vd,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,augmentation_shift,tp_leace,-0.0003876201923076472,0.15949612403100777,8,0.46499999999999997,0.45999999999999996,,
Cho2017,EEGNet,0,2,2.0,augmentation_shift,alpha_leace,-0.0001923076923076028,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,augmentation_shift,random_k,0.0,0.0,8,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.005420673076923066,0.4899224806201551,8,0.46499999999999997,0.525,,
Cho2017,EEGNet,0,2,2.0,random,identity,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,random,leace,0.01667367788461538,0.49709302325581395,3,0.46499999999999997,0.56,,
Cho2017,EEGNet,0,2,2.0,random,rlace,0.0015474759615383693,0.05736434108527133,3,0.46499999999999997,0.475,,
Cho2017,EEGNet,0,2,2.0,random,tos_vd,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,random,tp_leace,-0.0003876201923076472,0.15949612403100777,3,0.46499999999999997,0.45999999999999996,,
Cho2017,EEGNet,0,2,2.0,random,alpha_leace,-0.0001923076923076028,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,random,random_k,0.0,0.0,3,0.46499999999999997,0.46499999999999997,,
Cho2017,EEGNet,0,2,2.0,random,oracle_nuisance_DIAGNOSTIC,0.005420673076923066,0.4899224806201551,3,0.46499999999999997,0.525,,
Cho2017,EEGNet,0,3,0.5,subject,identity,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,subject,leace,0.016313100961538485,0.49631782945736436,51,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,0.5,subject,rlace,0.009702524038461391,0.4124031007751938,51,0.885,0.9,,
Cho2017,EEGNet,0,3,0.5,subject,tos_vd,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,subject,tp_leace,0.0,0.172093023255814,51,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,subject,alpha_leace,-0.00038762019230775824,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,subject,random_k,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,subject,oracle_nuisance_DIAGNOSTIC,0.004861778846153797,0.49282945736434114,51,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,0.5,oracle,identity,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,oracle,leace,0.016313100961538485,0.49631782945736436,3,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,0.5,oracle,rlace,0.009702524038461391,0.4124031007751938,3,0.885,0.9,,
Cho2017,EEGNet,0,3,0.5,oracle,tos_vd,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,oracle,tp_leace,0.0,0.172093023255814,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,oracle,alpha_leace,-0.00038762019230775824,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,oracle,random_k,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,oracle,oracle_nuisance_DIAGNOSTIC,0.004861778846153797,0.49282945736434114,3,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,0.5,covariance_cluster,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,covariance_cluster,leace,0.016313100961538485,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,0.5,covariance_cluster,rlace,0.009702524038461391,0.4124031007751938,8,0.885,0.9,,
Cho2017,EEGNet,0,3,0.5,covariance_cluster,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,covariance_cluster,tp_leace,0.0,0.172093023255814,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,covariance_cluster,alpha_leace,-0.00038762019230775824,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,covariance_cluster,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.004861778846153797,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,0.5,margin_cluster,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,margin_cluster,leace,0.016313100961538485,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,0.5,margin_cluster,rlace,0.009702524038461391,0.4124031007751938,8,0.885,0.9,,
Cho2017,EEGNet,0,3,0.5,margin_cluster,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,margin_cluster,tp_leace,0.0,0.172093023255814,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,margin_cluster,alpha_leace,-0.00038762019230775824,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,margin_cluster,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.004861778846153797,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,0.5,augmentation_shift,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,augmentation_shift,leace,0.016313100961538485,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,0.5,augmentation_shift,rlace,0.009702524038461391,0.4124031007751938,8,0.885,0.9,,
Cho2017,EEGNet,0,3,0.5,augmentation_shift,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,augmentation_shift,tp_leace,0.0,0.172093023255814,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,augmentation_shift,alpha_leace,-0.00038762019230775824,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,augmentation_shift,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.004861778846153797,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,0.5,random,identity,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,random,leace,0.016313100961538485,0.49631782945736436,3,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,0.5,random,rlace,0.009702524038461391,0.4124031007751938,3,0.885,0.9,,
Cho2017,EEGNet,0,3,0.5,random,tos_vd,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,random,tp_leace,0.0,0.172093023255814,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,random,alpha_leace,-0.00038762019230775824,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,random,random_k,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,0.5,random,oracle_nuisance_DIAGNOSTIC,0.004861778846153797,0.49282945736434114,3,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,1.0,subject,identity,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,subject,leace,0.017481971153846088,0.49631782945736436,51,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,1.0,subject,rlace,0.010288461538461524,0.25794573643410856,51,0.885,0.9,,
Cho2017,EEGNet,0,3,1.0,subject,tos_vd,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,subject,tp_leace,-0.0003906249999999778,0.17984496124031013,51,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,subject,alpha_leace,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,subject,random_k,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,subject,oracle_nuisance_DIAGNOSTIC,0.006033653846153841,0.49282945736434114,51,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,1.0,oracle,identity,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,oracle,leace,0.017481971153846088,0.49631782945736436,3,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,1.0,oracle,rlace,0.010288461538461524,0.25794573643410856,3,0.885,0.9,,
Cho2017,EEGNet,0,3,1.0,oracle,tos_vd,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,oracle,tp_leace,-0.0003906249999999778,0.17984496124031013,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,oracle,alpha_leace,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,oracle,random_k,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,oracle,oracle_nuisance_DIAGNOSTIC,0.006033653846153841,0.49282945736434114,3,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,1.0,covariance_cluster,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,covariance_cluster,leace,0.017481971153846088,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,1.0,covariance_cluster,rlace,0.010288461538461524,0.25794573643410856,8,0.885,0.9,,
Cho2017,EEGNet,0,3,1.0,covariance_cluster,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,covariance_cluster,tp_leace,-0.0003906249999999778,0.17984496124031013,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,covariance_cluster,alpha_leace,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,covariance_cluster,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.006033653846153841,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,1.0,margin_cluster,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,margin_cluster,leace,0.017481971153846088,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,1.0,margin_cluster,rlace,0.010288461538461524,0.25794573643410856,8,0.885,0.9,,
Cho2017,EEGNet,0,3,1.0,margin_cluster,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,margin_cluster,tp_leace,-0.0003906249999999778,0.17984496124031013,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,margin_cluster,alpha_leace,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,margin_cluster,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.006033653846153841,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,1.0,augmentation_shift,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,augmentation_shift,leace,0.017481971153846088,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,1.0,augmentation_shift,rlace,0.010288461538461524,0.25794573643410856,8,0.885,0.9,,
Cho2017,EEGNet,0,3,1.0,augmentation_shift,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,augmentation_shift,tp_leace,-0.0003906249999999778,0.17984496124031013,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,augmentation_shift,alpha_leace,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,augmentation_shift,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.006033653846153841,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,1.0,random,identity,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,random,leace,0.017481971153846088,0.49631782945736436,3,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,1.0,random,rlace,0.010288461538461524,0.25794573643410856,3,0.885,0.9,,
Cho2017,EEGNet,0,3,1.0,random,tos_vd,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,random,tp_leace,-0.0003906249999999778,0.17984496124031013,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,random,alpha_leace,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,random,random_k,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,1.0,random,oracle_nuisance_DIAGNOSTIC,0.006033653846153841,0.49282945736434114,3,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,2.0,subject,identity,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,subject,leace,0.01805889423076923,0.49631782945736436,51,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,2.0,subject,rlace,0.0069741586538460965,0.06065891472868212,51,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,subject,tos_vd,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,subject,tp_leace,0.0,0.1844961240310078,51,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,subject,alpha_leace,0.0001923076923076028,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,subject,random_k,0.0,0.0,51,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,subject,oracle_nuisance_DIAGNOSTIC,0.006805889423076916,0.49282945736434114,51,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,2.0,oracle,identity,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,oracle,leace,0.01805889423076923,0.49631782945736436,3,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,2.0,oracle,rlace,0.0069741586538460965,0.06065891472868212,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,oracle,tos_vd,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,oracle,tp_leace,0.0,0.1844961240310078,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,oracle,alpha_leace,0.0001923076923076028,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,oracle,random_k,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,oracle,oracle_nuisance_DIAGNOSTIC,0.006805889423076916,0.49282945736434114,3,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,2.0,covariance_cluster,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,covariance_cluster,leace,0.01805889423076923,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,2.0,covariance_cluster,rlace,0.0069741586538460965,0.06065891472868212,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,covariance_cluster,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,covariance_cluster,tp_leace,0.0,0.1844961240310078,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,covariance_cluster,alpha_leace,0.0001923076923076028,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,covariance_cluster,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.006805889423076916,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,2.0,margin_cluster,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,margin_cluster,leace,0.01805889423076923,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,2.0,margin_cluster,rlace,0.0069741586538460965,0.06065891472868212,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,margin_cluster,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,margin_cluster,tp_leace,0.0,0.1844961240310078,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,margin_cluster,alpha_leace,0.0001923076923076028,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,margin_cluster,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.006805889423076916,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,2.0,augmentation_shift,identity,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,augmentation_shift,leace,0.01805889423076923,0.49631782945736436,8,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,2.0,augmentation_shift,rlace,0.0069741586538460965,0.06065891472868212,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,augmentation_shift,tos_vd,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,augmentation_shift,tp_leace,0.0,0.1844961240310078,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,augmentation_shift,alpha_leace,0.0001923076923076028,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,augmentation_shift,random_k,0.0,0.0,8,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.006805889423076916,0.49282945736434114,8,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,3,2.0,random,identity,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,random,leace,0.01805889423076923,0.49631782945736436,3,0.885,0.9199999999999999,,
Cho2017,EEGNet,0,3,2.0,random,rlace,0.0069741586538460965,0.06065891472868212,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,random,tos_vd,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,random,tp_leace,0.0,0.1844961240310078,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,random,alpha_leace,0.0001923076923076028,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,random,random_k,0.0,0.0,3,0.885,0.885,,
Cho2017,EEGNet,0,3,2.0,random,oracle_nuisance_DIAGNOSTIC,0.006805889423076916,0.49282945736434114,3,0.885,0.8999999999999999,,
Cho2017,EEGNet,0,4,0.5,subject,identity,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,subject,leace,0.010303485576923177,0.4941860465116279,51,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,subject,rlace,0.00814002403846159,0.39515503875968994,51,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,subject,tos_vd,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,subject,tp_leace,0.0001953125000000444,0.15833333333333333,51,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,subject,alpha_leace,0.00038762019230775824,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,subject,random_k,0.0,0.0,51,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,subject,oracle_nuisance_DIAGNOSTIC,0.0058413461538462386,0.47073643410852717,51,0.73,0.755,,
Cho2017,EEGNet,0,4,0.5,oracle,identity,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,oracle,leace,0.010303485576923177,0.4941860465116279,3,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,oracle,rlace,0.00814002403846159,0.39515503875968994,3,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,oracle,tos_vd,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,oracle,tp_leace,0.0001953125000000444,0.15833333333333333,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,oracle,alpha_leace,0.00038762019230775824,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,oracle,random_k,0.0,0.0,3,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,oracle,oracle_nuisance_DIAGNOSTIC,0.0058413461538462386,0.47073643410852717,3,0.73,0.755,,
Cho2017,EEGNet,0,4,0.5,covariance_cluster,identity,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,covariance_cluster,leace,0.010303485576923177,0.4941860465116279,8,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,covariance_cluster,rlace,0.00814002403846159,0.39515503875968994,8,0.73,0.76,,
Cho2017,EEGNet,0,4,0.5,covariance_cluster,tos_vd,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,covariance_cluster,tp_leace,0.0001953125000000444,0.15833333333333333,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,covariance_cluster,alpha_leace,0.00038762019230775824,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,covariance_cluster,random_k,0.0,0.0,8,0.73,0.73,,
Cho2017,EEGNet,0,4,0.5,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.0058413461538462386,0.47073643410852717,8,0.73,0.755,,
Cho2017,EEGNet,0,4,0.5,margin_cluster,identity,0.0,0.0,8,0.73,0.73,,
