null,replicate,max_statistic,family_size
N2_checkpoint_block,166,0.19724803312751557,24
N2_checkpoint_block,167,0.19988065583609796,24
N2_checkpoint_block,168,0.20092097754883914,24
N2_checkpoint_block,169,0.2148301932862281,24
N2_checkpoint_block,170,0.2140524985682556,24
N2_checkpoint_block,171,0.2049245699539335,24
N2_checkpoint_block,172,0.20939973748275642,24
N2_checkpoint_block,173,0.19778408747521561,24
N2_checkpoint_block,174,0.20921417665057168,24
N2_checkpoint_block,175,0.21947293575490134,24
N2_checkpoint_block,176,0.21012851306554722,24
N2_checkpoint_block,177,0.20025349497067838,24
N2_checkpoint_block,178,0.21519212332216256,24
N2_checkpoint_block,179,0.22024632129971033,24
N2_checkpoint_block,180,0.2097209181594924,24
N2_checkpoint_block,181,0.20881167393050637,24
N2_checkpoint_block,182,0.21490688861165624,24
N2_checkpoint_block,183,0.21774082308185475,24
N2_checkpoint_block,184,0.20263227793219904,24
N2_checkpoint_block,185,0.1954886479544341,24
N2_checkpoint_block,186,0.20819476477520354,24
N2_checkpoint_block,187,0.2074584223332401,24
N2_checkpoint_block,188,0.20206773731609098,24
N2_checkpoint_block,189,0.21827499853516685,24
N2_checkpoint_block,190,0.2068974288914262,24
N2_checkpoint_block,191,0.20697861388154157,24
N2_checkpoint_block,192,0.1986960714480338,24
N2_checkpoint_block,193,0.20966225804798788,24
N2_checkpoint_block,194,0.20961626813236578,24
N2_checkpoint_block,195,0.19472097522704646,24
N2_checkpoint_block,196,0.20303789938679254,24
N2_checkpoint_block,197,0.20266679159335568,24
N2_checkpoint_block,198,0.20621044875788508,24
N2_checkpoint_block,199,0.1933640598869166,24
N2_checkpoint_block,200,0.2095297374335448,24
N2_checkpoint_block,201,0.20080494602840435,24
N2_checkpoint_block,202,0.20548544539217026,24
N2_checkpoint_block,203,0.21492378794472475,24
N2_checkpoint_block,204,0.20120785952555023,24
N2_checkpoint_block,205,0.1949695970965123,24
N2_checkpoint_block,206,0.197874500083743,24
N2_checkpoint_block,207,0.21390404957535414,24
N2_checkpoint_block,208,0.20128700056435977,24
N2_checkpoint_block,209,0.20938777470248476,24
N2_checkpoint_block,210,0.19643601653309467,24
N2_checkpoint_block,211,0.20984630878575683,24
N2_checkpoint_block,212,0.20542193509365955,24
N2_checkpoint_block,213,0.20762780648318735,24
N2_checkpoint_block,214,0.20972052565744168,24
N2_checkpoint_block,215,0.19916542096662632,24
N2_checkpoint_block,216,0.20381058672975694,24
N2_checkpoint_block,217,0.21925584073950052,24
N2_checkpoint_block,218,0.20225835231511216,24
N2_checkpoint_block,219,0.19733335803685617,24
N2_checkpoint_block,220,0.19542305848865482,24
N2_checkpoint_block,221,0.207046801063858,24
N2_checkpoint_block,222,0.20022345104963538,24
N2_checkpoint_block,223,0.21376019521008774,24
N2_checkpoint_block,224,0.20362135459863492,24
N2_checkpoint_block,225,0.20624045101950048,24
N2_checkpoint_block,226,0.20567791163701626,24
N2_checkpoint_block,227,0.2125297894554788,24
N2_checkpoint_block,228,0.20213492026843335,24
N2_checkpoint_block,229,0.20162285122377016,24
N2_checkpoint_block,230,0.20485085065288516,24
N2_checkpoint_block,231,0.20683431771783164,24
N2_checkpoint_block,232,0.2107173947858068,24
N2_checkpoint_block,233,0.197259930752495,24
N2_checkpoint_block,234,0.19936404651002337,24
N2_checkpoint_block,235,0.20838006131161907,24
N2_checkpoint_block,236,0.19315908357777667,24
N2_checkpoint_block,237,0.20849487709305192,24
N2_checkpoint_block,238,0.2147132908615571,24
N2_checkpoint_block,239,0.20350001264292839,24
N2_checkpoint_block,240,0.19753358097496562,24
N2_checkpoint_block,241,0.20058046837054663,24
N2_checkpoint_block,242,0.19178308537336053,24
N2_checkpoint_block,243,0.19691708871421915,24
N2_checkpoint_block,244,0.1982395123786689,24
N2_checkpoint_block,245,0.19402864611548898,24
N2_checkpoint_block,246,0.20631587371073118,24
N2_checkpoint_block,247,0.1986010676111224,24
N2_checkpoint_block,248,0.21875459163922323,24
N2_checkpoint_block,249,0.20329543383250226,24
N2_checkpoint_block,250,0.20403560037514554,24
N2_checkpoint_block,251,0.19461515405106075,24
N2_checkpoint_block,252,0.2019612339132679,24
N2_checkpoint_block,253,0.20670023443539984,24
N2_checkpoint_block,254,0.21090346749048827,24
N2_checkpoint_block,255,0.21209797060054472,24
N2_checkpoint_block,256,0.20301974514086948,24
N2_checkpoint_block,257,0.21104772128954818,24
N2_checkpoint_block,258,0.21194771665819032,24
N2_checkpoint_block,259,0.1959740735972831,24
N2_checkpoint_block,260,0.19603314916541056,24
N2_checkpoint_block,261,0.20104193864365585,24
N2_checkpoint_block,262,0.20581574770911332,24
N2_checkpoint_block,263,0.2019697738191941,24
N2_checkpoint_block,264,0.2004974795963335,24
N2_checkpoint_block,265,0.20974101752176927,24
N2_checkpoint_block,266,0.2060785803754151,24
N2_checkpoint_block,267,0.2021862259483797,24
N2_checkpoint_block,268,0.19462435255706761,24
N2_checkpoint_block,269,0.1979941359112868,24
N2_checkpoint_block,270,0.20266293483319409,24
N2_checkpoint_block,271,0.20070982480314323,24
N2_checkpoint_block,272,0.1955955391571501,24
N2_checkpoint_block,273,0.21590923113687802,24
N2_checkpoint_block,274,0.20376280779280498,24
N2_checkpoint_block,275,0.19794010089508618,24
N2_checkpoint_block,276,0.19624222251371706,24
N2_checkpoint_block,277,0.1966091972745128,24
N2_checkpoint_block,278,0.2124761301180135,24
N2_checkpoint_block,279,0.20553549479954272,24
N2_checkpoint_block,280,0.19698921999719213,24
N2_checkpoint_block,281,0.20167729864200332,24
N2_checkpoint_block,282,0.21421609900867808,24
N2_checkpoint_block,283,0.2055934711271328,24
N2_checkpoint_block,284,0.19673533313910194,24
N2_checkpoint_block,285,0.20243519509620517,24
N2_checkpoint_block,286,0.20613121063370163,24
N2_checkpoint_block,287,0.21438208496005012,24
N2_checkpoint_block,288,0.20405958278913433,24
N2_checkpoint_block,289,0.20765680368026496,24
N2_checkpoint_block,290,0.20711349265649548,24
N2_checkpoint_block,291,0.21197444059725135,24
N2_checkpoint_block,292,0.20628861185857378,24
N2_checkpoint_block,293,0.20571734291332466,24
N2_checkpoint_block,294,0.22136686950008447,24
N2_checkpoint_block,295,0.196509751809911,24
N2_checkpoint_block,296,0.2084060179343589,24
N2_checkpoint_block,297,0.21066706132204505,24
N2_checkpoint_block,298,0.21036993480334076,24
N2_checkpoint_block,299,0.20559806606441644,24
N2_checkpoint_block,300,0.19316831021071368,24
N2_checkpoint_block,301,0.21190697113234755,24
N2_checkpoint_block,302,0.20116215334870918,24
N2_checkpoint_block,303,0.21336900724629476,24
N2_checkpoint_block,304,0.20312873943657273,24
N2_checkpoint_block,305,0.20991053757564224,24
N2_checkpoint_block,306,0.19834440996848468,24
N2_checkpoint_block,307,0.2083393971726887,24
N2_checkpoint_block,308,0.20031881394275886,24
N2_checkpoint_block,309,0.20667859637575892,24
N2_checkpoint_block,310,0.2081323759954895,24
N2_checkpoint_block,311,0.2018977674197943,24
N2_checkpoint_block,312,0.19743390232082053,24
N2_checkpoint_block,313,0.21040837202234103,24
N2_checkpoint_block,314,0.2107154963641276,24
N2_checkpoint_block,315,0.21075329332225035,24
N2_checkpoint_block,316,0.20330536582364941,24
N2_checkpoint_block,317,0.21468086149021856,24
N2_checkpoint_block,318,0.213094019041265,24
N2_checkpoint_block,319,0.19525160964498672,24
N2_checkpoint_block,320,0.19738944184548013,24
N2_checkpoint_block,321,0.2116080956622986,24
N2_checkpoint_block,322,0.21668875911554883,24
N2_checkpoint_block,323,0.21636807647241735,24
N2_checkpoint_block,324,0.21784538587958846,24
N2_checkpoint_block,325,0.19828135390503182,24
N2_checkpoint_block,326,0.20875687809219443,24
N2_checkpoint_block,327,0.20267582514528715,24
N2_checkpoint_block,328,0.20992658519897256,24
N2_checkpoint_block,329,0.21205443209563354,24
N2_checkpoint_block,330,0.20168189951937537,24
N2_checkpoint_block,331,0.2074927904417643,24
N2_checkpoint_block,332,0.20169862011114426,24
N2_checkpoint_block,333,0.19743841228785677,24
N2_checkpoint_block,334,0.2052448327082682,24
N2_checkpoint_block,335,0.20545030283519697,24
N2_checkpoint_block,336,0.19421389336638634,24
N2_checkpoint_block,337,0.19936608065779998,24
N2_checkpoint_block,338,0.19830229762991258,24
N2_checkpoint_block,339,0.21322241423668384,24
N2_checkpoint_block,340,0.197510978565904,24
N2_checkpoint_block,341,0.20154093477630408,24
N2_checkpoint_block,342,0.20011207599557476,24
N2_checkpoint_block,343,0.19739208381144374,24
N2_checkpoint_block,344,0.20743020645551907,24
N2_checkpoint_block,345,0.19509730208354245,24
N2_checkpoint_block,346,0.20390587502763868,24
N2_checkpoint_block,347,0.2037110286268819,24
N2_checkpoint_block,348,0.20861894838024236,24
N2_checkpoint_block,349,0.21908689432343115,24
N2_checkpoint_block,350,0.2126465092194912,24
N2_checkpoint_block,351,0.2041475684969799,24
N2_checkpoint_block,352,0.19972105292741618,24
N2_checkpoint_block,353,0.2083415166539186,24
N2_checkpoint_block,354,0.20903410548973905,24
N2_checkpoint_block,355,0.20214779192080096,24
N2_checkpoint_block,356,0.2020057920185628,24
N2_checkpoint_block,357,0.20726426084519178,24
N2_checkpoint_block,358,0.21243150794811091,24
N2_checkpoint_block,359,0.21314582567003582,24
N2_checkpoint_block,360,0.21163512006749094,24
N2_checkpoint_block,361,0.20347792706102988,24
N2_checkpoint_block,362,0.20437028387642428,24
N2_checkpoint_block,363,0.19250182957001924,24
N2_checkpoint_block,364,0.2111123900118348,24
N2_checkpoint_block,365,0.21357350410752282,24
N2_checkpoint_block,366,0.19949902358033875,24
N2_checkpoint_block,367,0.20226030259701724,24
N2_checkpoint_block,368,0.20236599300132138,24
N2_checkpoint_block,369,0.20656699038469895,24
N2_checkpoint_block,370,0.19134700283308095,24
N2_checkpoint_block,371,0.20624251340899064,24
N2_checkpoint_block,372,0.20001910136248166,24
N2_checkpoint_block,373,0.2018589650975202,24
N2_checkpoint_block,374,0.19950465358229738,24
N2_checkpoint_block,375,0.20627365548551344,24
N2_checkpoint_block,376,0.20582725957287062,24
N2_checkpoint_block,377,0.20367494492501004,24
N2_checkpoint_block,378,0.1937952961306194,24
N2_checkpoint_block,379,0.20589742683445766,24
N2_checkpoint_block,380,0.20160764832923236,24
N2_checkpoint_block,381,0.20074854384125254,24
N2_checkpoint_block,382,0.23138864038045265,24
N2_checkpoint_block,383,0.21420938191724376,24
N2_checkpoint_block,384,0.21631030263185008,24
N2_checkpoint_block,385,0.1991136445226976,24
N2_checkpoint_block,386,0.20383766330984776,24
N2_checkpoint_block,387,0.2036576206199133,24
N2_checkpoint_block,388,0.19818770451313433,24
N2_checkpoint_block,389,0.2014708913890692,24
N2_checkpoint_block,390,0.20743924671212036,24
N2_checkpoint_block,391,0.20854949160706193,24
N2_checkpoint_block,392,0.21212175636040756,24
N2_checkpoint_block,393,0.21188522460431505,24
N2_checkpoint_block,394,0.19629901555203186,24
N2_checkpoint_block,395,0.20722398553111004,24
N2_checkpoint_block,396,0.20274690128601217,24
N2_checkpoint_block,397,0.20289109639939829,24
N2_checkpoint_block,398,0.19817391134141502,24
N2_checkpoint_block,399,0.19846073353030733,24
N2_checkpoint_block,400,0.20309068958460966,24
N2_checkpoint_block,401,0.21645861994552118,24
N2_checkpoint_block,402,0.2188036301530614,24
N2_checkpoint_block,403,0.1991330929809137,24
N2_checkpoint_block,404,0.2011136615811822,24
N2_checkpoint_block,405,0.20122071287554671,24
N2_checkpoint_block,406,0.20002920069105803,24
N2_checkpoint_block,407,0.2010797231304106,24
N2_checkpoint_block,408,0.2053902119755599,24
N2_checkpoint_block,409,0.1975126021646813,24
N2_checkpoint_block,410,0.2048575715348668,24
N2_checkpoint_block,411,0.20824346466133198,24
N2_checkpoint_block,412,0.20429009876792337,24
N2_checkpoint_block,413,0.2054301970196667,24
N2_checkpoint_block,414,0.20086858748501962,24
N2_checkpoint_block,415,0.19462567989322593,24
N2_checkpoint_block,416,0.20067899227263258,24
N2_checkpoint_block,417,0.2150520038722987,24
N2_checkpoint_block,418,0.20313724191376153,24
N2_checkpoint_block,419,0.21978461152617998,24
N2_checkpoint_block,420,0.21424374946851363,24
N2_checkpoint_block,421,0.19852099864450728,24
N2_checkpoint_block,422,0.20322641388523724,24
N2_checkpoint_block,423,0.1935927135497063,24
N2_checkpoint_block,424,0.2068623687075345,24
N2_checkpoint_block,425,0.19488219807866478,24
N2_checkpoint_block,426,0.19923613434959092,24
N2_checkpoint_block,427,0.20162576032426924,24
N2_checkpoint_block,428,0.19978052984266859,24
N2_checkpoint_block,429,0.20463217974801914,24
N2_checkpoint_block,430,0.19741289668927525,24
N2_checkpoint_block,431,0.19920092516479054,24
N2_checkpoint_block,432,0.21557867427033878,24
N2_checkpoint_block,433,0.20570147007034545,24
N2_checkpoint_block,434,0.20484489185562152,24
N2_checkpoint_block,435,0.1950649852564074,24
N2_checkpoint_block,436,0.2010725239364812,24
N2_checkpoint_block,437,0.2062703937882132,24
N2_checkpoint_block,438,0.22147762784552294,24
N2_checkpoint_block,439,0.20043092780900124,24
N2_checkpoint_block,440,0.2079969035726579,24
N2_checkpoint_block,441,0.2242703367598224,24
N2_checkpoint_block,442,0.20689549458023812,24
N2_checkpoint_block,443,0.2087924870576938,24
N2_checkpoint_block,444,0.2069510611077056,24
N2_checkpoint_block,445,0.20289890645807887,24
N2_checkpoint_block,446,0.19760745339946673,24
N2_checkpoint_block,447,0.2102818430254949,24
N2_checkpoint_block,448,0.21336951886315586,24
N2_checkpoint_block,449,0.21811968904086682,24
N2_checkpoint_block,450,0.2070722263726048,24
N2_checkpoint_block,451,0.1988752775803947,24
N2_checkpoint_block,452,0.19251908090269282,24
N2_checkpoint_block,453,0.2100374934330756,24
N2_checkpoint_block,454,0.20479054781611644,24
N2_checkpoint_block,455,0.19110854947153097,24
N2_checkpoint_block,456,0.2036204562525547,24
N2_checkpoint_block,457,0.21015773326293627,24
N2_checkpoint_block,458,0.20527922098541085,24
N2_checkpoint_block,459,0.20087313951775917,24
N2_checkpoint_block,460,0.2087744064471708,24
N2_checkpoint_block,461,0.1985806925766746,24
N2_checkpoint_block,462,0.2031029446194753,24
N2_checkpoint_block,463,0.1939970049560226,24
N2_checkpoint_block,464,0.195678235432754,24
N2_checkpoint_block,465,0.20951945682380707,24
N2_checkpoint_block,466,0.2014004047179869,24
N2_checkpoint_block,467,0.2015748514533607,24
N2_checkpoint_block,468,0.22300780080963534,24
N2_checkpoint_block,469,0.20819334555564764,24
N2_checkpoint_block,470,0.20278780390819084,24
N2_checkpoint_block,471,0.21319016019470677,24
N2_checkpoint_block,472,0.2078945732116893,24
N2_checkpoint_block,473,0.2115487183371976,24
N2_checkpoint_block,474,0.20814334999256343,24
N2_checkpoint_block,475,0.19810197347425632,24
N2_checkpoint_block,476,0.20627136933456905,24
N2_checkpoint_block,477,0.20590115861489228,24
N2_checkpoint_block,478,0.21432669042971736,24
N2_checkpoint_block,479,0.20147411428799558,24
N2_checkpoint_block,480,0.19842645671782763,24
N2_checkpoint_block,481,0.2036154067644954,24
N2_checkpoint_block,482,0.20743277618594813,24
N2_checkpoint_block,483,0.20403154510830643,24
N2_checkpoint_block,484,0.19330218218367815,24
N2_checkpoint_block,485,0.20811899257100225,24
N2_checkpoint_block,486,0.20386711486570588,24
N2_checkpoint_block,487,0.20306811915418174,24
N2_checkpoint_block,488,0.19659417559609724,24
N2_checkpoint_block,489,0.2080583572058098,24
N2_checkpoint_block,490,0.20544001759196948,24
N2_checkpoint_block,491,0.2079910312278632,24
N2_checkpoint_block,492,0.2042787959715328,24
N2_checkpoint_block,493,0.20630771729871838,24
N2_checkpoint_block,494,0.20467505774149286,24
N2_checkpoint_block,495,0.19509026530792303,24
N2_checkpoint_block,496,0.21399799613036688,24
N2_checkpoint_block,497,0.21051391427350408,24
N2_checkpoint_block,498,0.20806026467456443,24
N3_trajectory_preserving,0,0.2027898395089337,24
N3_trajectory_preserving,1,0.21754421122559192,24
N3_trajectory_preserving,2,0.2008482743313084,24
N3_trajectory_preserving,3,0.1964041538098626,24
N3_trajectory_preserving,4,0.20713163582535046,24
N3_trajectory_preserving,5,0.19790881685962175,24
N3_trajectory_preserving,6,0.19956986942714677,24
N3_trajectory_preserving,7,0.1928954566511185,24
N3_trajectory_preserving,8,0.18773258653673242,24
N3_trajectory_preserving,9,0.2008009048873286,24
N3_trajectory_preserving,10,0.20813778043938666,24
N3_trajectory_preserving,11,0.19371484823792093,24
N3_trajectory_preserving,12,0.19640197164232281,24
N3_trajectory_preserving,13,0.20128621228758192,24
N3_trajectory_preserving,14,0.19793583313322605,24
N3_trajectory_preserving,15,0.1984861868548435,24
N3_trajectory_preserving,16,0.19722515919391556,24
N3_trajectory_preserving,17,0.18973867520511165,24
N3_trajectory_preserving,18,0.200193901552748,24
N3_trajectory_preserving,19,0.1851317112833521,24
N3_trajectory_preserving,20,0.20356782131604947,24
N3_trajectory_preserving,21,0.19277957831699707,24
N3_trajectory_preserving,22,0.19142352372436144,24
N3_trajectory_preserving,23,0.20121875114694535,24
N3_trajectory_preserving,24,0.19964224524691676,24
N3_trajectory_preserving,25,0.18932249204078233,24
N3_trajectory_preserving,26,0.19528780455150208,24
N3_trajectory_preserving,27,0.19419275443407383,24
N3_trajectory_preserving,28,0.2091715698719829,24
N3_trajectory_preserving,29,0.20115723558095086,24
N3_trajectory_preserving,30,0.20339763566886987,24
N3_trajectory_preserving,31,0.18589224421984524,24
N3_trajectory_preserving,32,0.18802987817970368,24
N3_trajectory_preserving,33,0.19938000331083225,24
N3_trajectory_preserving,34,0.19511886061532532,24
N3_trajectory_preserving,35,0.20118069525811327,24
N3_trajectory_preserving,36,0.20000784055461182,24
N3_trajectory_preserving,37,0.1939365850822749,24
N3_trajectory_preserving,38,0.19652482020917872,24
N3_trajectory_preserving,39,0.1861631939804969,24
N3_trajectory_preserving,40,0.2072885334363731,24
N3_trajectory_preserving,41,0.2018287444594534,24
N3_trajectory_preserving,42,0.20765614546178657,24
N3_trajectory_preserving,43,0.18809799737693397,24
N3_trajectory_preserving,44,0.18612577783357662,24
N3_trajectory_preserving,45,0.2008405882321761,24
N3_trajectory_preserving,46,0.1922096540995863,24
N3_trajectory_preserving,47,0.18808614785178568,24
N3_trajectory_preserving,48,0.2013953992932294,24
N3_trajectory_preserving,49,0.21289194731714814,24
N3_trajectory_preserving,50,0.1984663476105816,24
N3_trajectory_preserving,51,0.2081375112732854,24
N3_trajectory_preserving,52,0.20148601352893056,24
N3_trajectory_preserving,53,0.19617712517199706,24
N3_trajectory_preserving,54,0.1922241225687683,24
N3_trajectory_preserving,55,0.20111365156376376,24
N3_trajectory_preserving,56,0.1877275986300625,24
N3_trajectory_preserving,57,0.19719383563660206,24
N3_trajectory_preserving,58,0.19830286277690465,24
N3_trajectory_preserving,59,0.19241166651207398,24
N3_trajectory_preserving,60,0.2004855966917998,24
N3_trajectory_preserving,61,0.19849679408204948,24
N3_trajectory_preserving,62,0.19036645083528106,24
N3_trajectory_preserving,63,0.20173151333742928,24
N3_trajectory_preserving,64,0.1926535711288029,24
N3_trajectory_preserving,65,0.20005244021362928,24
N3_trajectory_preserving,66,0.2063327655845656,24
N3_trajectory_preserving,67,0.18849057270113798,24
N3_trajectory_preserving,68,0.202424893147762,24
N3_trajectory_preserving,69,0.19943606951441206,24
N3_trajectory_preserving,70,0.2037239792285695,24
N3_trajectory_preserving,71,0.18991068939455888,24
N3_trajectory_preserving,72,0.19740456408452514,24
N3_trajectory_preserving,73,0.21115977191668917,24
N3_trajectory_preserving,74,0.1908011843345824,24
N3_trajectory_preserving,75,0.19864923060243503,24
N3_trajectory_preserving,76,0.19990635148214309,24
N3_trajectory_preserving,77,0.19874895421172545,24
N3_trajectory_preserving,78,0.20448550254498257,24
N3_trajectory_preserving,79,0.2019427822359455,24
N3_trajectory_preserving,80,0.20456844161935084,24
N3_trajectory_preserving,81,0.19485127787528167,24
N3_trajectory_preserving,82,0.19850561105777115,24
N3_trajectory_preserving,83,0.18781346345396524,24
N3_trajectory_preserving,84,0.19230192397098023,24
N3_trajectory_preserving,85,0.20189211024998985,24
N3_trajectory_preserving,86,0.18821483110738713,24
N3_trajectory_preserving,87,0.2027045898542392,24
N3_trajectory_preserving,88,0.1935398849651229,24
N3_trajectory_preserving,89,0.20038855751412135,24
N3_trajectory_preserving,90,0.2148603376671931,24
N3_trajectory_preserving,91,0.20651902689846838,24
N3_trajectory_preserving,92,0.19624540002484883,24
N3_trajectory_preserving,93,0.19695258825203574,24
N3_trajectory_preserving,94,0.19188635973376522,24
N3_trajectory_preserving,95,0.18799813360141737,24
N3_trajectory_preserving,96,0.19706306188342032,24
N3_trajectory_preserving,97,0.20509957270040577,24
N3_trajectory_preserving,98,0.1933037907566937,24
N3_trajectory_preserving,99,0.18462815318368359,24
N3_trajectory_preserving,100,0.20177804570041227,24
N3_trajectory_preserving,101,0.2014713839810516,24
N3_trajectory_preserving,102,0.20104442139649475,24
N3_trajectory_preserving,103,0.19983830986843537,24
N3_trajectory_preserving,104,0.19548459599224496,24
N3_trajectory_preserving,105,0.21555195836402039,24
N3_trajectory_preserving,106,0.1950266369080115,24
N3_trajectory_preserving,107,0.19419587540547237,24
N3_trajectory_preserving,108,0.19810058413193762,24
N3_trajectory_preserving,109,0.20038184757807415,24
N3_trajectory_preserving,110,0.1853784698952148,24
N3_trajectory_preserving,111,0.19463040076299865,24
N3_trajectory_preserving,112,0.18863301212335803,24
N3_trajectory_preserving,113,0.2004202988794916,24
N3_trajectory_preserving,114,0.19348158721517997,24
N3_trajectory_preserving,115,0.19543335392973749,24
N3_trajectory_preserving,116,0.19949116269408582,24
N3_trajectory_preserving,117,0.19673143852978,24
N3_trajectory_preserving,118,0.2010611389072011,24
N3_trajectory_preserving,119,0.20799316829801792,24
N3_trajectory_preserving,120,0.19004475973597929,24
N3_trajectory_preserving,121,0.1895034736906826,24
N3_trajectory_preserving,122,0.1927958798427979,24
N3_trajectory_preserving,123,0.1873048600393138,24
N3_trajectory_preserving,124,0.21021779076703673,24
N3_trajectory_preserving,125,0.19498339182886182,24
N3_trajectory_preserving,126,0.18903263998699468,24
N3_trajectory_preserving,127,0.19755787589537882,24
N3_trajectory_preserving,128,0.2064596282420154,24
N3_trajectory_preserving,129,0.2067043067132098,24
N3_trajectory_preserving,130,0.18834032949399632,24
N3_trajectory_preserving,131,0.1997799850909245,24
N3_trajectory_preserving,132,0.2112462461595143,24
N3_trajectory_preserving,133,0.20164660209235724,24
N3_trajectory_preserving,134,0.21272373829805888,24
N3_trajectory_preserving,135,0.19933729992006932,24
N3_trajectory_preserving,136,0.19451325734171362,24
N3_trajectory_preserving,137,0.20704868517805533,24
N3_trajectory_preserving,138,0.18200175829698717,24
N3_trajectory_preserving,139,0.1936293308536543,24
N3_trajectory_preserving,140,0.1935329388508902,24
N3_trajectory_preserving,141,0.2075879097358967,24
N3_trajectory_preserving,142,0.20328975296014462,24
N3_trajectory_preserving,143,0.19842464945163452,24
N3_trajectory_preserving,144,0.2020839860264339,24
N3_trajectory_preserving,145,0.19496759731856986,24
N3_trajectory_preserving,146,0.196649385055771,24
N3_trajectory_preserving,147,0.1982664727090006,24
N3_trajectory_preserving,148,0.20449129867524315,24
N3_trajectory_preserving,149,0.19901857385714627,24
N3_trajectory_preserving,150,0.2018538993147242,24
N3_trajectory_preserving,151,0.19961317264845735,24
N3_trajectory_preserving,152,0.21492868613286797,24
N3_trajectory_preserving,153,0.19535312860070148,24
N3_trajectory_preserving,154,0.20096222730002056,24
N3_trajectory_preserving,155,0.18880930491995487,24
N3_trajectory_preserving,156,0.1939910166279486,24
N3_trajectory_preserving,157,0.19061004059059922,24
N3_trajectory_preserving,158,0.19573598065311712,24
N3_trajectory_preserving,159,0.19984318771744525,24
N3_trajectory_preserving,160,0.20499451320414358,24
N3_trajectory_preserving,161,0.20271357276370078,24
N3_trajectory_preserving,162,0.1960422039700799,24
N3_trajectory_preserving,163,0.19853123433328757,24
N3_trajectory_preserving,164,0.19949967045220396,24
N3_trajectory_preserving,165,0.18864420343066726,24
N3_trajectory_preserving,166,0.19768950560300222,24
N3_trajectory_preserving,167,0.19456616964505102,24
N3_trajectory_preserving,168,0.2003452891666785,24
N3_trajectory_preserving,169,0.19106469788311903,24
N3_trajectory_preserving,170,0.20366963346626027,24
N3_trajectory_preserving,171,0.20549733077021748,24
N3_trajectory_preserving,172,0.20003298020327814,24
N3_trajectory_preserving,173,0.1869530038333883,24
N3_trajectory_preserving,174,0.21481513022858373,24
N3_trajectory_preserving,175,0.196083256134174,24
N3_trajectory_preserving,176,0.20617795120083326,24
N3_trajectory_preserving,177,0.18999914741203883,24
N3_trajectory_preserving,178,0.19434426495856433,24
N3_trajectory_preserving,179,0.19206089176164481,24
N3_trajectory_preserving,180,0.19835110533222167,24
N3_trajectory_preserving,181,0.1896930740023289,24
N3_trajectory_preserving,182,0.20094721416613653,24
N3_trajectory_preserving,183,0.1933387186975789,24
N3_trajectory_preserving,184,0.19662103201211376,24
N3_trajectory_preserving,185,0.21015700242457902,24
N3_trajectory_preserving,186,0.20011514559301843,24
N3_trajectory_preserving,187,0.18695751760559498,24
N3_trajectory_preserving,188,0.20481837160522948,24
N3_trajectory_preserving,189,0.20897916245094328,24
N3_trajectory_preserving,190,0.19494577528571336,24
N3_trajectory_preserving,191,0.200325027850609,24
N3_trajectory_preserving,192,0.19614180558829383,24
N3_trajectory_preserving,193,0.19535299565223838,24
N3_trajectory_preserving,194,0.19271392604928694,24
N3_trajectory_preserving,195,0.19990308052798184,24
N3_trajectory_preserving,196,0.19533670963547003,24
N3_trajectory_preserving,197,0.189575824108274,24
N3_trajectory_preserving,198,0.21044296521208708,24
N3_trajectory_preserving,199,0.20177435655563747,24
N3_trajectory_preserving,200,0.2063046209049994,24
N3_trajectory_preserving,201,0.20034538647405828,24
N3_trajectory_preserving,202,0.2069118066900329,24
N3_trajectory_preserving,203,0.18977636218619318,24
N3_trajectory_preserving,204,0.1966243174662371,24
N3_trajectory_preserving,205,0.20346519357090959,24
N3_trajectory_preserving,206,0.19086100632487907,24
N3_trajectory_preserving,207,0.1970249936952454,24
N3_trajectory_preserving,208,0.20610411371577986,24
N3_trajectory_preserving,209,0.19031912915732213,24
N3_trajectory_preserving,210,0.194663342294721,24
N3_trajectory_preserving,211,0.22106912017076794,24
N3_trajectory_preserving,212,0.20726711418666702,24
N3_trajectory_preserving,213,0.20107610101831366,24
N3_trajectory_preserving,214,0.1950242935186849,24
N3_trajectory_preserving,215,0.19909571409516705,24
N3_trajectory_preserving,216,0.19458980655783564,24
N3_trajectory_preserving,217,0.20358877813821563,24
N3_trajectory_preserving,218,0.19566972699808124,24
N3_trajectory_preserving,219,0.18651751470427888,24
N3_trajectory_preserving,220,0.2002385798747106,24
N3_trajectory_preserving,221,0.2042902833773682,24
N3_trajectory_preserving,222,0.1893028689922806,24
N3_trajectory_preserving,223,0.19087325501409483,24
N3_trajectory_preserving,224,0.19953896523520712,24
N3_trajectory_preserving,225,0.1972380509070694,24
N3_trajectory_preserving,226,0.18654770760808403,24
N3_trajectory_preserving,227,0.20233305779673988,24
N3_trajectory_preserving,228,0.19947845060298663,24
N3_trajectory_preserving,229,0.19195712406790674,24
N3_trajectory_preserving,230,0.19351321877247354,24
N3_trajectory_preserving,231,0.19491151447610142,24
N3_trajectory_preserving,232,0.19897962993854917,24
N3_trajectory_preserving,233,0.20440493222031783,24
N3_trajectory_preserving,234,0.18743844873758317,24
N3_trajectory_preserving,235,0.1898535186749131,24
N3_trajectory_preserving,236,0.20847490143757585,24
N3_trajectory_preserving,237,0.19768802272954444,24
N3_trajectory_preserving,238,0.19268936943954562,24
N3_trajectory_preserving,239,0.19053475515734047,24
