feature_set,path,kernel,bandwidth_factor,statistic,target_id,statistic_value,training_bandwidth,candidate_count
strict_source_G4_coordinates,strict_source,rbf,2.0,normalized_alignment,2,-0.04481368787671359,7.464083682321732,24
strict_source_G4_coordinates,strict_source,rbf,2.0,normalized_alignment,3,-0.04520963708083851,7.387348333495112,24
strict_source_G4_coordinates,strict_source,rbf,2.0,normalized_alignment,4,-0.04301816533601953,7.426814746010203,24
strict_source_G4_coordinates,strict_source,rbf,2.0,normalized_alignment,5,-0.04643248067147608,7.440404631945762,24
strict_source_G4_coordinates,strict_source,rbf,2.0,normalized_alignment,6,-0.04579645391521594,7.475793217037547,24
strict_source_G4_coordinates,strict_source,rbf,2.0,normalized_alignment,7,-0.044330589682989766,7.457423361612238,24
strict_source_G4_coordinates,strict_source,rbf,2.0,normalized_alignment,8,-0.048002851290939307,7.431256864298393,24
strict_source_G4_coordinates,strict_source,rbf,2.0,normalized_alignment,9,-0.04140947374379133,7.419158819592352,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,1,0.10852833337109906,7.493904443991731,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,2,0.09139151041720195,7.464083682321732,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,3,0.0919677399698385,7.387348333495112,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,4,0.11832030954102268,7.426814746010203,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,5,0.07160609692186799,7.440404631945762,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,6,0.07498243995914876,7.475793217037547,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,7,0.09563443409727913,7.457423361612238,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,8,0.04985887165020928,7.431256864298393,24
strict_source_G4_coordinates,strict_source,rbf,2.0,centered_hsic,9,0.13969592315648058,7.419158819592352,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,1,-0.050411246764149466,1.8734761109979328,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,2,-0.0326929219188153,1.866020920580433,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,3,-0.021768046704602695,1.846837083373778,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,4,-0.025723882216290076,1.8567036865025508,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,5,-0.03611568118860719,1.8601011579864406,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,6,-0.0450946235843511,1.8689483042593869,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,7,0.010089668119023686,1.8643558404030596,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,8,-0.038109485889559265,1.8578142160745983,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,normalized_alignment,9,0.0031361253961583735,1.854789704898088,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,1,0.1722495986067494,1.8734761109979328,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,2,0.19023271419346469,1.866020920580433,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,3,0.19827062478610252,1.846837083373778,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,4,0.2035051687577829,1.8567036865025508,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,5,0.19309942263699015,1.8601011579864406,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,6,0.18101911455634237,1.8689483042593869,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,7,0.23512979967555253,1.8643558404030596,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,8,0.1874483925449058,1.8578142160745983,24
strict_source_G4_coordinates,strict_source,laplacian,0.5,centered_hsic,9,0.2239418841191162,1.854789704898088,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,1,-0.04572997128355922,3.7469522219958655,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,2,-0.041599794705690925,3.732041841160866,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,3,-0.0375364323481093,3.693674166747556,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,4,-0.03516555194967403,3.7134073730051016,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,5,-0.042970097464611806,3.720202315972881,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,6,-0.0462251254531688,3.7378966085187737,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,7,-0.02364588437594044,3.728711680806119,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,8,-0.04651604473413826,3.7156284321491966,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,normalized_alignment,9,-0.023569629866940885,3.709579409796176,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,1,0.15612852502207103,3.7469522219958655,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,2,0.1703870484040867,3.732041841160866,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,3,0.17794111603149865,3.693674166747556,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,4,0.1935352943600225,3.7134073730051016,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,5,0.17308788364821534,3.720202315972881,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,6,0.1625224660767122,3.7378966085187737,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,7,0.2135974272483111,3.728711680806119,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,8,0.16024084093029564,3.7156284321491966,24
strict_source_G4_coordinates,strict_source,laplacian,1.0,centered_hsic,9,0.21221012067122966,3.709579409796176,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,1,-0.04480003898034094,7.493904443991731,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,2,-0.043997589103620637,7.464083682321732,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,3,-0.042703881031303674,7.387348333495112,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,4,-0.040511555251364434,7.426814746010203,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,5,-0.04512490535597154,7.440404631945762,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,6,-0.04605051283643167,7.475793217037547,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,7,-0.03667946954722073,7.457423361612238,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,8,-0.04743014605806642,7.431256864298393,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,normalized_alignment,9,-0.035461939103745586,7.419158819592352,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,1,0.1464044920341241,7.493904443991731,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,2,0.15596848189605345,7.464083682321732,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,3,0.16158372899921386,7.387348333495112,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,4,0.1815896930015414,7.426814746010203,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,5,0.15494423591527956,7.440404631945762,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,6,0.14889180428190021,7.475793217037547,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,7,0.1934840529182606,7.457423361612238,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,8,0.13733586110382962,7.431256864298393,24
strict_source_G4_coordinates,strict_source,laplacian,2.0,centered_hsic,9,0.2002178167403141,7.419158819592352,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,1,0.009418015969411116,1.6567821205706108,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,2,0.17688623560769529,1.6239935984569656,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,3,0.05129105018670034,1.6438273287368101,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,4,0.15369517352942655,1.6482521706273288,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,5,0.05920176259769309,1.7070558093173283,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,6,-0.06989907985962866,1.63134477240912,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,7,-0.011101587674037777,1.6641490636945957,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,8,0.02325866814048673,1.6329416607923748,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,normalized_alignment,9,0.0844531693084582,1.6307841107324756,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,1,0.23165048764629276,1.6567821205706108,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,2,0.3477616209671575,1.6239935984569656,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,3,0.2325486463902771,1.6438273287368101,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,4,0.34108314320477223,1.6482521706273288,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,5,0.24629275132041079,1.7070558093173283,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,6,0.12829471208969398,1.63134477240912,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,7,0.23901631024999187,1.6641490636945957,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,8,0.19835822694669097,1.6329416607923748,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,0.5,centered_hsic,9,0.24669000040783026,1.6307841107324756,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,1,-0.027360752547267112,3.3135642411412216,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,2,0.04291972350486276,3.247987196913931,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,3,0.03710957956424699,3.2876546574736203,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,4,0.028812711635641104,3.2965043412546575,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,5,0.011513392116589884,3.4141116186346565,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,6,-0.05652538467792382,3.26268954481824,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,7,-0.035076584227092124,3.3282981273891914,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,8,-0.006262319891323963,3.2658833215847496,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,normalized_alignment,9,0.005682760156581773,3.2615682214649513,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,1,0.19323219514058781,3.3135642411412216,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,2,0.35675464489171443,3.247987196913931,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,3,0.2933348058843233,3.2876546574736203,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,4,0.306672607203992,3.2965043412546575,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,5,0.22897992347347101,3.4141116186346565,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,6,0.06539193384747835,3.26268954481824,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,7,0.23612201943698843,3.3282981273891914,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,8,0.192857554911192,3.2658833215847496,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,1.0,centered_hsic,9,0.1964985927083001,3.2615682214649513,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,1,-0.04019366749489272,6.627128482282443,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,2,-0.0204923214432837,6.495974393827862,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,3,-0.011510200959236326,6.575309314947241,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,4,-0.02858413567688163,6.593008682509315,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,5,-0.01969616489799053,6.828223237269313,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,6,-0.04689180102736606,6.52537908963648,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,7,-0.04218072772898617,6.656596254778383,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,8,-0.0325257062321022,6.531766643169499,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,normalized_alignment,9,-0.032808387607159144,6.523136442929903,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,1,0.15685023182618835,6.627128482282443,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,2,0.323229713723174,6.495974393827862,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,3,0.33074330082936143,6.575309314947241,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,4,0.21885435149749333,6.593008682509315,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,5,0.21466012594518144,6.828223237269313,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,6,0.05734608493100915,6.52537908963648,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,7,0.23417703159913233,6.656596254778383,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,8,0.1870015161678333,6.531766643169499,24
target_unlabeled_G2_Wz,target_unlabeled,rbf,2.0,centered_hsic,9,0.14613543252785174,6.523136442929903,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,1,-0.0011171172369359103,1.6567821205706108,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,2,0.12423632568486738,1.6239935984569656,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,3,0.044981811320508124,1.6438273287368101,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,4,0.10487483657459702,1.6482521706273288,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,5,0.04470980573532589,1.7070558093173283,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,6,-0.06807900043443409,1.63134477240912,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,7,-0.013713298506760948,1.6641490636945957,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,8,0.008752176351117616,1.6329416607923748,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,normalized_alignment,9,0.047403905446028946,1.6307841107324756,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,1,0.23927538097694168,1.6567821205706108,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,2,0.31236261256032727,1.6239935984569656,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,3,0.25506698457424526,1.6438273287368101,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,4,0.3024890249514973,1.6482521706273288,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,5,0.2544489027724522,1.7070558093173283,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,6,0.16851809237315574,1.63134477240912,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,7,0.24614944336825734,1.6641490636945957,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,8,0.22077733123698712,1.6329416607923748,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,0.5,centered_hsic,9,0.23981503938522825,1.6307841107324756,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,1,-0.021963374497830205,3.3135642411412216,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,2,0.045326096877451046,3.247987196913931,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,3,0.024713719890179484,3.2876546574736203,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,4,0.03320870281873031,3.2965043412546575,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,5,0.013287100019607262,3.4141116186346565,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,6,-0.05774407072675647,3.26268954481824,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,7,-0.028246246627294826,3.3282981273891914,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,8,-0.009876612770368524,3.2658833215847496,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,normalized_alignment,9,0.0020308818803951747,3.2615682214649513,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,1,0.23596412004025383,3.3135642411412216,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,2,0.3469388960486536,3.247987196913931,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,3,0.2884503669264928,3.2876546574736203,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,4,0.3188798011386803,3.2965043412546575,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,5,0.25990172838166464,3.4141116186346565,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,6,0.13452385450884372,3.26268954481824,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,7,0.25023587222668425,3.3282981273891914,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,8,0.22032954092393606,3.2658833215847496,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,1.0,centered_hsic,9,0.2336500583328734,3.2615682214649513,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,1,-0.033471912293454045,6.627128482282443,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,2,0.0004407968399708126,6.495974393827862,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,3,-0.0016670056561974398,6.575309314947241,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,4,-0.007719355667527431,6.593008682509315,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,5,-0.010496628885820146,6.828223237269313,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,6,-0.0511177130422947,6.52537908963648,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,7,-0.03626198232887296,6.656596254778383,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,8,-0.025450652864782868,6.531766643169499,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,normalized_alignment,9,-0.02295092060893752,6.523136442929903,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,1,0.2269202994327675,6.627128482282443,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,2,0.3555728874032595,6.495974393827862,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,3,0.30875558886380866,6.575309314947241,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,4,0.30752439475606497,6.593008682509315,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,5,0.2579741412793478,6.828223237269313,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,6,0.11316041400374545,6.52537908963648,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,7,0.2511850063102818,6.656596254778383,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,8,0.21675863524905287,6.531766643169499,24
target_unlabeled_G2_Wz,target_unlabeled,laplacian,2.0,centered_hsic,9,0.2153890276306774,6.523136442929903,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,1,0.008535394896286524,2.0842034099552538,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,2,0.1492859442839806,2.024615669247213,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,3,0.06311157437489703,2.0622545465109123,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,4,0.16907768046891997,2.062089118898311,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,5,0.06453903670499168,2.1896751864825377,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,6,-0.05338863044954718,2.053778137385022,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,7,-0.006461936424757898,2.0866464881348006,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,8,0.03915321098567791,2.032233315495322,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,normalized_alignment,9,0.08812449624388558,2.04552616790367,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,1,0.23186069399900275,2.0842034099552538,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,2,0.3228855332960521,2.024615669247213,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,3,0.2596017034331856,2.0622545465109123,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,4,0.3438004856514078,2.062089118898311,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,5,0.2446845665396566,2.1896751864825377,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,6,0.1368422371413859,2.053778137385022,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,7,0.2400110912642076,2.0866464881348006,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,8,0.21816368944191267,2.032233315495322,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,0.5,centered_hsic,9,0.2570505375116325,2.04552616790367,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,1,-0.02560297927190771,4.1684068199105075,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,2,0.02617771115278703,4.049231338494426,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,3,0.03247967934659264,4.124509093021825,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,4,0.045360163259729504,4.124178237796622,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,5,0.016355256737722933,4.379350372965075,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,6,-0.04727117658098502,4.107556274770044,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,7,-0.03334436508889899,4.173292976269601,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,8,-0.006996879119990607,4.064466630990644,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,normalized_alignment,9,-0.0055034459913809175,4.09105233580734,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,1,0.19868389426737276,4.1684068199105075,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,2,0.31183461678917024,4.049231338494426,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,3,0.3256420696121582,4.124509093021825,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,4,0.3264587547309228,4.124178237796622,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,5,0.22465614410807971,4.379350372965075,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,6,0.08794109851182301,4.107556274770044,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,7,0.2395529167850796,4.173292976269601,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,8,0.205507147933152,4.064466630990644,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,1.0,centered_hsic,9,0.19762108752808208,4.09105233580734,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,1,-0.039251542030783126,8.336813639821015,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,2,-0.026900663577752847,8.098462676988852,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,3,-0.014858482595267349,8.24901818604365,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,4,-0.022027358034071524,8.248356475593244,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,5,-0.019532183575203498,8.75870074593015,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,6,-0.04510818797157542,8.215112549540088,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,7,-0.04170498480428078,8.346585952539202,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,8,-0.035012553579780364,8.128933261981288,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,normalized_alignment,9,-0.03678206779457789,8.18210467161468,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,1,0.1416428175453209,8.336813639821015,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,2,0.2534148876536027,8.098462676988852,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,3,0.35947992980502974,8.24901818604365,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,4,0.2425690382999163,8.248356475593244,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,5,0.1809319839360667,8.75870074593015,24
target_unlabeled_G2_F4_invariant_tail,target_unlabeled,rbf,2.0,centered_hsic,6,0.07632104088719063,8.215112549540088,24
