target_id,trajectory_id,cell_id,n_candidates,random_hit,key_only_hit,best_source_hit,c52_local_diag_hit,c53_same_cell_scalar_hit,best_endpoint_scalar,best_endpoint_scalar_semantic_class,component_sufficient,joint_margin_required,minimal_bit_budget,cross_cell_transfer_hit,same_cell_minus_transfer_gap,same_label_tautology,null_like,artifact_flag,reason_code,target_label_derived,same_label_derived,available_at_selection_time,diagnostic_only,no_selection_artifact
8,1|8|0|S0_full_support,1|8|0|S0_full_support,23,0.5652173913043478,0.5652173913043478,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,1|8|0|S2_rare_cells,1|8|0|S2_rare_cells,23,0.5652173913043478,0.5652173913043478,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,1|8|0|S3_nonestimable_cells,1|8|0|S3_nonestimable_cells,23,0.5652173913043478,0.5652173913043478,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,1|8|1|S0_full_support,1|8|1|S0_full_support,22,0.045454545454545456,0.045454545454545456,0.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,1,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,1|8|1|S2_rare_cells,1|8|1|S2_rare_cells,22,0.045454545454545456,0.045454545454545456,0.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,1,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,1|8|1|S3_nonestimable_cells,1|8|1|S3_nonestimable_cells,22,0.045454545454545456,0.045454545454545456,0.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,1,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,1|9|0|S0_full_support,1|9|0|S0_full_support,22,1.0,1.0,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,1|9|0|S2_rare_cells,1|9|0|S2_rare_cells,22,1.0,1.0,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,1|9|0|S3_nonestimable_cells,1|9|0|S3_nonestimable_cells,22,1.0,1.0,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,1|9|1|S0_full_support,1|9|1|S0_full_support,20,0.7,0.7,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,1|9|1|S2_rare_cells,1|9|1|S2_rare_cells,20,0.7,0.7,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,1|9|1|S3_nonestimable_cells,1|9|1|S3_nonestimable_cells,20,0.7,0.7,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
1,2|1|0|S0_full_support,2|1|0|S0_full_support,21,0.9047619047619048,0.9047619047619048,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
1,2|1|0|S2_rare_cells,2|1|0|S2_rare_cells,21,0.9047619047619048,0.9047619047619048,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
1,2|1|0|S3_nonestimable_cells,2|1|0|S3_nonestimable_cells,21,0.9047619047619048,0.9047619047619048,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
1,2|1|1|S0_full_support,2|1|1|S0_full_support,27,0.18518518518518517,0.18518518518518517,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
1,2|1|1|S2_rare_cells,2|1|1|S2_rare_cells,27,0.18518518518518517,0.18518518518518517,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
1,2|1|1|S3_nonestimable_cells,2|1|1|S3_nonestimable_cells,27,0.18518518518518517,0.18518518518518517,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
2,2|2|0|S0_full_support,2|2|0|S0_full_support,26,0.23076923076923078,0.23076923076923078,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
2,2|2|0|S2_rare_cells,2|2|0|S2_rare_cells,26,0.23076923076923078,0.23076923076923078,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
2,2|2|0|S3_nonestimable_cells,2|2|0|S3_nonestimable_cells,26,0.23076923076923078,0.23076923076923078,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
2,2|2|1|S0_full_support,2|2|1|S0_full_support,33,0.030303030303030304,0.030303030303030304,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
2,2|2|1|S2_rare_cells,2|2|1|S2_rare_cells,33,0.030303030303030304,0.030303030303030304,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
2,2|2|1|S3_nonestimable_cells,2|2|1|S3_nonestimable_cells,33,0.030303030303030304,0.030303030303030304,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
3,2|3|0|S0_full_support,2|3|0|S0_full_support,22,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
3,2|3|0|S2_rare_cells,2|3|0|S2_rare_cells,22,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
3,2|3|0|S3_nonestimable_cells,2|3|0|S3_nonestimable_cells,22,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
3,2|3|1|S0_full_support,2|3|1|S0_full_support,34,0.029411764705882353,0.029411764705882353,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
3,2|3|1|S2_rare_cells,2|3|1|S2_rare_cells,34,0.029411764705882353,0.029411764705882353,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
3,2|3|1|S3_nonestimable_cells,2|3|1|S3_nonestimable_cells,34,0.029411764705882353,0.029411764705882353,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
4,2|4|0|S0_full_support,2|4|0|S0_full_support,31,0.9354838709677419,0.9354838709677419,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
4,2|4|0|S2_rare_cells,2|4|0|S2_rare_cells,31,0.9354838709677419,0.9354838709677419,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
4,2|4|0|S3_nonestimable_cells,2|4|0|S3_nonestimable_cells,31,0.9354838709677419,0.9354838709677419,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
4,2|4|1|S0_full_support,2|4|1|S0_full_support,20,1.0,1.0,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
4,2|4|1|S2_rare_cells,2|4|1|S2_rare_cells,20,1.0,1.0,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
4,2|4|1|S3_nonestimable_cells,2|4|1|S3_nonestimable_cells,20,1.0,1.0,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
5,2|5|0|S0_full_support,2|5|0|S0_full_support,22,0.0,0.0,0.0,0.0,0.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,0,continuous_or_unclosed,0.0,0.0,0,1,0,null_like_or_unstable,1,1,0,1,1
5,2|5|0|S2_rare_cells,2|5|0|S2_rare_cells,22,0.0,0.0,0.0,0.0,0.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,0,continuous_or_unclosed,0.0,0.0,0,1,0,null_like_or_unstable,1,1,0,1,1
5,2|5|0|S3_nonestimable_cells,2|5|0|S3_nonestimable_cells,22,0.0,0.0,0.0,0.0,0.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,0,continuous_or_unclosed,0.0,0.0,0,1,0,null_like_or_unstable,1,1,0,1,1
5,2|5|1|S0_full_support,2|5|1|S0_full_support,25,0.0,0.0,0.0,0.0,0.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,0,continuous_or_unclosed,0.0,0.0,0,1,0,null_like_or_unstable,1,1,0,1,1
5,2|5|1|S2_rare_cells,2|5|1|S2_rare_cells,25,0.0,0.0,0.0,0.0,0.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,0,continuous_or_unclosed,0.0,0.0,0,1,0,null_like_or_unstable,1,1,0,1,1
5,2|5|1|S3_nonestimable_cells,2|5|1|S3_nonestimable_cells,25,0.0,0.0,0.0,0.0,0.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,0,0,continuous_or_unclosed,0.0,0.0,0,1,0,null_like_or_unstable,1,1,0,1,1
6,2|6|0|S0_full_support,2|6|0|S0_full_support,23,0.2608695652173913,0.2608695652173913,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
6,2|6|0|S2_rare_cells,2|6|0|S2_rare_cells,23,0.2608695652173913,0.2608695652173913,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
6,2|6|0|S3_nonestimable_cells,2|6|0|S3_nonestimable_cells,23,0.2608695652173913,0.2608695652173913,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
6,2|6|1|S0_full_support,2|6|1|S0_full_support,20,0.9,0.9,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
6,2|6|1|S2_rare_cells,2|6|1|S2_rare_cells,20,0.9,0.9,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
6,2|6|1|S3_nonestimable_cells,2|6|1|S3_nonestimable_cells,20,0.9,0.9,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
7,2|7|0|S0_full_support,2|7|0|S0_full_support,21,0.42857142857142855,0.42857142857142855,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
7,2|7|0|S2_rare_cells,2|7|0|S2_rare_cells,21,0.42857142857142855,0.42857142857142855,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
7,2|7|0|S3_nonestimable_cells,2|7|0|S3_nonestimable_cells,21,0.42857142857142855,0.42857142857142855,0.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
7,2|7|1|S0_full_support,2|7|1|S0_full_support,23,0.7391304347826086,0.7391304347826086,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
7,2|7|1|S2_rare_cells,2|7|1|S2_rare_cells,23,0.7391304347826086,0.7391304347826086,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
7,2|7|1|S3_nonestimable_cells,2|7|1|S3_nonestimable_cells,23,0.7391304347826086,0.7391304347826086,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,2|8|0|S0_full_support,2|8|0|S0_full_support,23,0.08695652173913043,0.08695652173913043,0.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,2|8|0|S2_rare_cells,2|8|0|S2_rare_cells,23,0.08695652173913043,0.08695652173913043,0.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,2|8|0|S3_nonestimable_cells,2|8|0|S3_nonestimable_cells,23,0.08695652173913043,0.08695652173913043,0.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,0.0,1.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,2|8|1|S0_full_support,2|8|1|S0_full_support,18,0.2222222222222222,0.2222222222222222,1.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,2|8|1|S2_rare_cells,2|8|1|S2_rare_cells,18,0.2222222222222222,0.2222222222222222,1.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
8,2|8|1|S3_nonestimable_cells,2|8|1|S3_nonestimable_cells,18,0.2222222222222222,0.2222222222222222,1.0,0.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,2|9|0|S0_full_support,2|9|0|S0_full_support,24,0.375,0.375,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,2|9|0|S2_rare_cells,2|9|0|S2_rare_cells,24,0.375,0.375,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,2|9|0|S3_nonestimable_cells,2|9|0|S3_nonestimable_cells,24,0.375,0.375,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,2|9|1|S0_full_support,2|9|1|S0_full_support,30,0.9,0.9,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,2|9|1|S2_rare_cells,2|9|1|S2_rare_cells,30,0.9,0.9,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
9,2|9|1|S3_nonestimable_cells,2|9|1|S3_nonestimable_cells,30,0.9,0.9,1.0,1.0,1.0,target_joint_margin_raw:high,S5_same_label_oracle_margin,1,0,binary_sign,1.0,0.0,1,0,0,endpoint_joint_margin_oracle_closes,1,1,0,1,1
