source_space,neighborhood,label,global_hit,within_target_hit,within_trajectory_hit,within_target_seed_hit,within_target_level_hit,within_regime_hit,best_conditioned_scope,best_conditioned_hit,best_conditioned_gain,best_mixed_scope,best_mixed_hit,best_mixed_gain,conditioned_minus_mixed_hit,conditioned_minus_mixed_gain,target_labels_diagnostic_only
risk_only,eps_q02,pareto_good,1.0,1.0,0.15047800886855042,1.0,1.0,0.5,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
risk_only,eps_q02,preference_robust_better_candidate,1.0,1.0,0.03310636400071945,0.9629629629629629,1.0,0.0,within_target,1.0,0.970046003320417,global,1.0,0.9700315457413249,0.0,1.4457579092130857e-05,1
risk_only,eps_q05,primary_joint_good,1.0,1.0,0.46978716951701943,0.9629629629629629,1.0,0.9014084507042254,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
risk_only,eps_q05,pareto_good,1.0,1.0,0.17716450926307942,1.0,1.0,0.5714285714285714,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
risk_only,eps_q05,preference_robust_better_candidate,1.0,1.0,0.03594503334523675,0.9259259259259259,1.0,0.0,within_target,1.0,0.970046003320417,global,1.0,0.9700315457413249,0.0,1.4457579092130857e-05,1
risk_only,eps_q10,primary_joint_good,1.0,1.0,0.4115030775483993,0.9629629629629629,1.0,0.4431818181818182,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
risk_only,eps_q10,pareto_good,1.0,1.0,0.1440866123550162,1.0,1.0,0.05000000000000001,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
risk_only,eps_q10,preference_robust_better_candidate,1.0,1.0,0.03695069033261328,0.8148148148148148,0.8333333333333334,0.0,within_target,1.0,0.970046003320417,global,1.0,0.9700315457413249,0.0,1.4457579092130857e-05,1
risk_only,knn_10,primary_joint_good,1.0,0.8888888888888888,0.3596690528063077,0.7098765432098765,0.9194444444444445,0.9516129032258065,within_target_level,0.9194444444444445,0.49395296607851963,global,1.0,0.5757097791798107,-0.08055555555555549,-0.08175681310129107,1
risk_only,knn_10,pareto_good,0.35714285714285715,0.5833333333333334,0.006172839506172839,0.43209876543209874,0.3333333333333333,0.0,within_target,0.5833333333333334,0.44632412988602144,global,0.35714285714285715,0.22070752591257323,0.22619047619047622,0.2256166039734482,1
risk_only,knn_10,preference_robust_better_candidate,1.0,0.2222222222222222,0.0,0.06172839506172839,0.07407407407407407,0.0,within_target,0.2222222222222222,0.19226822554263928,global,1.0,0.9700315457413249,-0.7777777777777778,-0.7777633201986855,1
risk_only,knn_3,primary_joint_good,1.0,1.0,0.4696120162214933,0.9629629629629629,1.0,0.7588235294117647,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
risk_only,knn_3,pareto_good,1.0,1.0,0.11755718561274116,1.0,1.0,0.0,within_target,1.0,0.8629907965526881,global,1.0,0.863564668769716,0.0,-0.000573872217027982,1
risk_only,knn_3,preference_robust_better_candidate,1.0,1.0,0.0,0.9629629629629629,1.0,0.4000000000000001,within_target,1.0,0.970046003320417,global,1.0,0.9700315457413249,0.0,1.4457579092130857e-05,1
risk_only,knn_5,primary_joint_good,1.0,1.0,0.4601340137607543,0.8888888888888888,0.9444444444444444,0.8640776699029126,within_target,1.0,0.5762187292870437,global,1.0,0.5757097791798107,0.0,0.0005089501072329528,1
risk_only,knn_5,pareto_good,1.0,0.8888888888888888,0.11283068783068784,0.6296296296296297,0.6111111111111112,0.0,within_target,0.8888888888888888,0.7518796854415769,global,1.0,0.863564668769716,-0.11111111111111116,-0.11168498332813914,1
risk_only,knn_5,preference_robust_better_candidate,1.0,0.0,0.0,0.37037037037037035,0.16666666666666666,0.2727272727272727,within_target_seed,0.37037037037037035,0.34027874356860593,global,1.0,0.9700315457413249,-0.6296296296296297,-0.629752802172719,1
