dataset,target_subject,source_seed,hardware_group,slurm_array_job_id,slurm_array_task_id,raw_path,raw_sha256,stdout_path,stdout_sha256,stdout_status,stderr_path,stderr_sha256,stderr_status,source_model_sha256,p9_reference_source_model_sha256,p9_state_hash_matches_actual,source_checkpoint_file_sha256,status
Lee2019_MI,2,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target2_seed0.json,26ad5df8cb86ae4cfa3ac5939432d2530ad94d9b7d27e0aa4086452091f27f32,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,229c4757e338448a09ce5b70abd8e8da31e0200441edc052c58e348551dd24e7,1a57320e85e3ba0adb09cc218ecbc8df5423a7de3148a78e7aacbd928c6268f0,False,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,pass
Lee2019_MI,2,1,V100,893448,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target2_seed1.json,664046adbd7bfc62224aea1e84b9e1a84e7ea9f4cf2a968e623fbd869e8baae6,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.out,b8313c7911f318cbadf37c823512cb0f14f883b9b0b6a8f6e55717b79cc0c8fa,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,c915792a3616681a3b9b75cc8b0eb607079e4c503ad3a9da788fbed0d7328966,58db33e24f6be0609cdc54778d1578e970f1900ec5b487c431500ac375c9eb4f,False,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,pass
Lee2019_MI,2,2,V100,893448,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target2_seed2.json,93bbe4889dc3276ae077955565b9098f0e2b03620c7bcdd3142a27ab9c2627d4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.out,eb226513fc8feccfb1b11b491537d6affea5a84c23f31464fe64ee85373f0fac,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,0b52fd16d842eb20e92c122527fe6ea2aee1294f6c71445b3b7d4fd3fe38f9e0,ddaa09a615c4020450b8bc1f66c2fcb9e57ca38b180a6a76d41b9b5c2aa90ddd,False,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,pass
Lee2019_MI,3,0,V100,893448,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target3_seed0.json,699541fbdbb07f6ab218b408b9ef4fa8f799518207a40721baf0299a3714b1d0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.out,3005f8dcd1ea9d1c229cc3da6cd5730c625110c676a8481efe08b37ff2d9e3b3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,00e72cd55d18fdd0d4b5573b98066c8eba10442c99f6c88418998ba7128f3b7f,11384f6b8f6b4e638e5c1d2aa1564bff3ecc366e7da4aaf1219cffa22b097f9e,False,e9d926212e9232bdf9eac61e99704140e09f22c17c05feb6366509ad32de2cd5,pass
Lee2019_MI,3,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target3_seed1.json,15dc946d4c0819cd53ad6f7401f0a3dfdccfacfd3dbd26cb7ae99f5e6ebecd7b,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,b370553501b371766c31fe5dca131f81f5948b1fd76588cae1212d4e671dc985,119addc3308899054cc6d4b79fa8defe7a1882ca72b3cbadfb6203815e1fe28a,False,432f21aac699296d6fd44a9c2dfe27d39c9a86877abba701f7a666886816c8f8,pass
Lee2019_MI,3,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target3_seed2.json,8b4aa3aed2c3a8d01ea6d84837c6215e0c5df27625e8ac4996cd0d2040e5678f,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,07e8974b4be6dee6fd07b756446eee15225939efedd460c2cccfdcbc9969c5df,de299eeeb791887b6f39ab722a5c07fb568109d1b4bef693e68682b4768ab1aa,False,7a3bd87aa4be139d43f83c4876b0002fffed2b5de126018279be696f6a884ae4,pass
Lee2019_MI,4,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target4_seed0.json,d2b0e84865797bffba534260714cfaa1bfff438d1f210d4b64128d8eb3dba751,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,f4c6d4f829401eb42b46fed3e88fac46497580e99f354bafaed6aeae98c68413,da194641d5ccd643f8c682a101a7b7f1d4ca6ffe87016581735ad661a5827ed8,False,6c2aa220884bb6f7281a45c738b636538b98281d5617a7dae10485ae90b71d32,pass
Lee2019_MI,4,1,V100,893448,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target4_seed1.json,91c98acd73f111903dbc7e668a4fcb3882965bfedf4774f7c4359e080faa9a70,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.out,b8313c7911f318cbadf37c823512cb0f14f883b9b0b6a8f6e55717b79cc0c8fa,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,931c607fdf4a614ac5c5f3d18223a6498d87ca4b87295962ac795158f93a97a4,3981868e84ac58c087a1a9e52bff29f8ec1e0932ed92f146c62d72e576f5efca,False,512f3f73a2f00404c311a6aeff2efa9fbd36cb8f95b50018c5f7a332d3fd855b,pass
Lee2019_MI,4,2,V100,893448,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target4_seed2.json,e3d86682e4e8095f693914e0711715ead075ab8ce9c798d9bf76b23b25b1fc25,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.out,eb226513fc8feccfb1b11b491537d6affea5a84c23f31464fe64ee85373f0fac,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,d997c719baf9b1e2e24f1dd190e2682cc412d33fd8b53206b105f7eae08946c7,7ad0cbfe1dc5d4e3798422d1deb685a323c5c7edf30ffbc1ee689ae67e362cb6,False,981fbea8a02efae58395777d7fd32371488bc076d4ab5c83dddd627256bf133a,pass
Lee2019_MI,5,0,V100,893448,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target5_seed0.json,d33ddc2d7aa82b03bb4e6dfed3aebe6daec26102eca973d04353f7a39472c5f6,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.out,3005f8dcd1ea9d1c229cc3da6cd5730c625110c676a8481efe08b37ff2d9e3b3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,65e59fa23390ffb740ac2d7ad135b816fe0d77128ca9020c74ec00e9cdc8b64c,11029833ea1e0a1b6b7f0393b0c85cc8db0c1a0b3f1020a358764e5e4f017b08,False,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,pass
Lee2019_MI,5,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target5_seed1.json,15afaab4ad48abb727b6b2400ef6619659aef4334784290097ee143f0d450a5d,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,03898ca54ce6c753443d3739895e0f08226477d3b575dc7a1f9e2458f792efb9,88beca9700ce9c508b64d28243c117ea6f12c4d577975ca3741ce5765a5d76c0,False,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,pass
Lee2019_MI,5,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target5_seed2.json,954744bbaffa49a2ee80a89bc1a5b4f18ed6e18f2f033551b37fa22d59a518d3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,a4cbd1633d2f2e92c89f0848cb4436d4a4f2c4870b4ef936e718b37900587649,2f57f2cdf73cf7569588e8ba216adb6130b1707ca33992b0f6607d31b401a332,False,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,pass
Lee2019_MI,6,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target6_seed0.json,41b3352d369d867dc504a6767fcc17d8f65d2af1e9be04349628c107bf146681,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,f18c9e8dbfd0353ca7dc43f2c065f7e2827e7ed0cf68f7a7515228d4ac8ad37d,0f43f0fa5704ab4bfc16ea6f7b1b5968c15acc6c27f38e8f9d8699af69d37412,False,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,pass
Lee2019_MI,6,1,V100,893448,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target6_seed1.json,284321762339418ef7b5f6af55b3745fe92b0ebbd2d0a274f63a3e3ab12db7ee,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.out,b8313c7911f318cbadf37c823512cb0f14f883b9b0b6a8f6e55717b79cc0c8fa,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,bb763960d868ee26668f336a135c373829903d8a4046dc380bf223e55cfdce8f,18c3d4e9998d8ee0405dcf1d0527ff0a0c1141bfcad18d760db5db786fb6d194,False,5e0b3e07358e98b0042fc942d446f1f79816ab4e1265a479a60c02b4153bca61,pass
Lee2019_MI,6,2,V100,893448,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target6_seed2.json,bc0a0827cf86772f3f7a420ab9100ab61053d260de2ab68d7cfb74942023bbc3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.out,eb226513fc8feccfb1b11b491537d6affea5a84c23f31464fe64ee85373f0fac,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,de07fc4e0f7bb93a25fd42bbc35688b89b9b875dffd654d9fdc1c297dc558925,ce426e127d2b1fc2344e84be67b4c693f21c9c2974be145e3b23997440a694a8,False,2242010aff242e326b1e63c086c8f709f97a664cacde32ca055a6cebcd0e71fb,pass
Lee2019_MI,7,0,V100,893448,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target7_seed0.json,502d59fd9db3029e7db33c16eb3bb36c8c350cdc89b68fa16461b0068f9540d9,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.out,3005f8dcd1ea9d1c229cc3da6cd5730c625110c676a8481efe08b37ff2d9e3b3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,a09712524238b9485d7ed95032e6dc6d8ca00cfdfa0865cb9ae5060d18335fec,4eed177cd1819a26323547dc0fd9d2861ea9851d67dc0d53a8fef93c2783b914,False,ec7c0f65e99b22ee68cd5054fa8e5ff13db26f916954bc933cacea3e85e3ca63,pass
Lee2019_MI,7,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target7_seed1.json,19afc1591016be3d9062a7fb33c34d91b2a9485e7b269df3d4db521da131e785,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,1cad3bf4fd54de5fe12b663432dfa1b6d7170cb06b51e260c33d346f0fbae1ff,997a56326e91abbcc198e429b07037bf427f53b68c3926ff364c7d057df72f41,False,cb46ef05543dc8fc8a7de8a453d3d831a30c882d1a9a4cb0190f5963a33cd0e0,pass
Lee2019_MI,7,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target7_seed2.json,8a1148f94aa7b1a99c093ba52ca3b898a97d0f496c1997de93de27cbaa83ea2e,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,0ed2431910b04bd46a589ee5ace29e52d2076b109cfed1356b1bb389adc6c7b6,c3d6693545862486307dbfcf20b088dbdca46fa904ce4d7f1122abfb4fcd7c5a,False,08014be2b5916ee731839b7bb353bb19f6f85e3ee846e13ccb9c937ad6ad6676,pass
Lee2019_MI,8,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target8_seed0.json,83d5d66023b771113f904e47b8c3c101302aeb72806ac467c3a532a891e9a792,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,4cf0b1451db96c8bd652ceaa44365403ba2ff0152773a5402514b2e01d03b37d,15c1ac79a2077c21c531ff2be2724b472699a3624c061b1a71483d55e3dde95b,False,8de05e5385c55987f3db4320ac1587c8ac3d280f8591367826d0c3e4deef837e,pass
Lee2019_MI,8,1,V100,893448,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target8_seed1.json,a4a015b58921b2a33f6e144be5dd464a1e5a5aa6f0f84987bac945f8c3436a3b,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.out,b8313c7911f318cbadf37c823512cb0f14f883b9b0b6a8f6e55717b79cc0c8fa,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,e904b5dfbe72ff5bd53ce28b80480f22efa2dc779d72cb4e92d93d34ed48dcde,b83727f3011ae3df95d098f30a51b4e228bc2ec9f23d0a854e189cb2e7d490ba,False,a79d9f36d8ee8743d03b0afaaedafede54fd89693272529c2522139863fbdd18,pass
Lee2019_MI,8,2,V100,893448,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target8_seed2.json,289ee41b7f4645e832f7cba7cb9fde42985fbc252a416366ffea7c76bde81edd,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.out,eb226513fc8feccfb1b11b491537d6affea5a84c23f31464fe64ee85373f0fac,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,ad2241d73b6bb1fc7a41404093050c9a817955bfbe0dbb3d4b6faf8e590f8e84,7c954fb54602aa01063f54d58712da0980395ed3394a88e1a6ff723d5aaa73e3,False,a46c44b9ced66b2ad895325a5f7e1ffda5340e1fb8fce3dab413cf76109fa15e,pass
Lee2019_MI,9,0,V100,893448,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target9_seed0.json,0b789efa3ed719e9f28455c6486bba35fe9971c64bd35b3e91ae035cc0f8f614,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.out,3005f8dcd1ea9d1c229cc3da6cd5730c625110c676a8481efe08b37ff2d9e3b3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,e69170e4b259c6dfd65b179d6e8073c0bd636aa3504a697c1304c60b13fe869b,4a3a522f79460f8001dcad37699cfc3411eb28d31c044b7c83a917bd33d723f1,False,deb4a168861d81550deec0b3cab5fd36dd69fb5143ea8c2c0be86b947a7854e6,pass
Lee2019_MI,9,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target9_seed1.json,2faed81800db6a0785b7ae98ea6b41e5754bfe8019a0db2c7451fa7d7b73448d,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,0ed54671bd8655cd9118ca23c337eda4c9fb1e03dd617ba82d2ce50c54e36958,2c24f501d7fc8ad685181b5824cb8f4dccd69fbdab4a6fd79c496e01413e0372,False,3d857f070d02d7ea37751e06afdf0fc7de3639edca74eec685730a637a0aa133,pass
Lee2019_MI,9,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target9_seed2.json,8a312d553d595acf659218eb81838ee45524402a5653047a67d53bb675c0ec0f,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,9ff55be56e87c6b8e7cebd973ca9c8953529ba39a998936db8a2e3552905b157,c0530a7c8ff3ebeea625c92d9dba6cd71660822c522a45edeae4be091830954e,False,5836e22f39ecf668dfa79a51ca5542bb64568d4c6f6da825bf70472ea3886af7,pass
Lee2019_MI,10,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target10_seed0.json,2fe3199b021a37c220a9f1f53bc03b8108993653bbcc84c20d39305ffb235adc,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,d64edcb86e0ba827646de98fa4b859a46d86f92adff2d08c622e4731df10d7ae,0190104cd06ecf590214d562bcb7f2c658d31ab15b1c345d3fc0f23571d361ba,False,dbffb716b8fb920a176c987fee99cada20ac045f0d5ad2f37ee7df98c19340f9,pass
Lee2019_MI,10,1,V100,893448,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target10_seed1.json,4de308e7df48b06c0fbba6a148f3e87d9ca495f70ebd3d4ad43c17d059f1f3f3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.out,b8313c7911f318cbadf37c823512cb0f14f883b9b0b6a8f6e55717b79cc0c8fa,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,6a793729b98ba4f43b1bd7f742a0a240c8c10cc75b3e0213ea647b77869753da,bcde17074b1cc8f550969c39aaf13ed0d10c2fcbb05261d67624ed62900e444b,False,f54f425cdf5c422a6378985af7193e6afc04430b54f3a95be780e904c5872bab,pass
Lee2019_MI,10,2,V100,893448,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target10_seed2.json,661e2cbbd01528838009efb17a22f04dc374c486a2a1c1f192cfffa86e09d3fa,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.out,eb226513fc8feccfb1b11b491537d6affea5a84c23f31464fe64ee85373f0fac,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,7a4b40bfcf81276d79e27be4abea37972ad6f2a6d8d413c71142b734b4e323dc,d1e5858690e9c5dc3f903ba879846416321def880d0a718de28fa845e91d3ed8,False,b04955d3ffcaf3aab9cd7528392ff8f29287e223b516d432089bfe2f592e6bdb,pass
Lee2019_MI,11,0,V100,893448,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target11_seed0.json,28080a0fceb48ff5a1c5d26b021cac1a0a219c360806e341e1943f82e5d64c42,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.out,3005f8dcd1ea9d1c229cc3da6cd5730c625110c676a8481efe08b37ff2d9e3b3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,2920d186069546ac2dbdcc16e31d05f1f41468ac9023116da7d1941f2412acfd,0049f8b6d312359f2fcccfa1ea6369d62d5335564be8b361df138a8f1a40bac1,False,703fbd3fe61b7b66d732c5c70bcf4f948c2570412ded7ebcf4f035251807c6b3,pass
Lee2019_MI,11,1,V100,893448,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target11_seed1.json,24a8ff93a08e9f93c6a7e70a0132022364bf8a007832d8d4cb8836cc582efa16,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.out,93f12447185005d0ae9e1034ae7fffd0864fde07c5fc5dd26094467c2688f1b1,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,7580852454c82f85ea9a56080df5c1586fc1a47374db92acdf2105bb6c24ebb3,4c0b81b7e5be381f92ce53316cbd5315f100bc354dfac7db86065b1f2e30ae5e,False,ae5fc3e5903cbdddff2487d38e84cf5ab7aafbfcfe197461981a484bee89d3b5,pass
Lee2019_MI,11,2,V100,893448,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target11_seed2.json,bce286bc67cc2573b56dafb29a7c0605cba1774db877c5eb4b113b46e65b181b,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.out,b296f7c92e62b710bf7a5a57af2c74bdbad97874431ed924928eae8df24c4dcc,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893448_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,db272a873e3917b1cfdce41c9f06d3804e6426cbe9113ed67843ebf928a4027f,01e5f95654b99d7b4b0823698c999e89e7dc2a4c69d36c9d8510b8edbbef2672,False,81aaff3c71457661b855e7ee673a4a834f85bea71cff52672be7b22d06ea51c4,pass
Lee2019_MI,12,0,V100,893456,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/units/Lee2019_MI_target12_seed0.json,cf22ce2de97534ee73489c254ee216cab8122c80b30556b4cf6da88a7bacbbce,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.out,68cc2c32dad021d13f20c2b0afc5e258b2d4330c6bc4e765f7a3a39a4ace077d,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p12/logs/893456_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,ff8c7287ea01ffcbd3815b48fce6e38df0471e8901b93c4f8599e85321c9858c,b229f794ffbd57261ccffe318784f969998a11391b0dd2cc920a0f5606b07068,False,182d738bd684b53d9eeb4b5c0807a504a9623fb2257be06c92148a6038f11c03,pass
