subset_seed,unique_data_h,subset_contract,allocation_seed,allocation_rank,group_id,reference_scheme,subject,recording_id,filepath_relative,window_start,window_stop_exclusive,take_windows,available_windows,core_u200_windows_in_row,hours,manifest_row_sha256
0,1000,S2P-D1-nested-v1,46480973,404,1b459fa27e8ef82f_LE,LE,303,995,recordings/sub_303_ses_0_run_0.npy,0,2,2,2,0,0.016666667,6763257a18345d6a470fc325fed35c6875a30c7ea181d78ca4407d5c990a1d86
0,1000,S2P-D1-nested-v1,46480973,405,1b459fa27e8ef82f_LE,LE,1035,3600,recordings/sub_1035_ses_15_run_0.npy,0,119,119,119,0,0.991666667,77e8f9a610d8f70cced26e8ebdcbf0c7a7c62853549860ffe49f05519818c279
0,1000,S2P-D1-nested-v1,46480973,406,1b459fa27e8ef82f_LE,LE,176,463,recordings/sub_176_ses_0_run_0.npy,0,39,39,39,0,0.325000000,4ec3c1c1044caa1e86d4d919788a2233b0330ace3d8954686a9eb02f9ec2233f
0,1000,S2P-D1-nested-v1,46480973,407,1b459fa27e8ef82f_LE,LE,1184,3964,recordings/sub_1184_ses_133_run_0.npy,0,40,40,40,0,0.333333333,cf4741d984b8e2ae4b5fa49ed4ede30bad796abc29de4e7a06bbe0a8d379d265
0,1000,S2P-D1-nested-v1,46480973,408,1b459fa27e8ef82f_LE,LE,42,61,recordings/sub_42_ses_0_run_0.npy,0,40,40,40,0,0.333333333,87d113a2b666d75d7cc29f105ff9847524c37d97f01e75f4677b10920ef41c2e
0,1000,S2P-D1-nested-v1,46480973,409,1b459fa27e8ef82f_LE,LE,331,1173,recordings/sub_331_ses_0_run_0.npy,0,42,42,42,0,0.350000000,cadb8e5cdf162d603074cc15d3af270de932bd91c89942af623a876e1a9efe54
0,1000,S2P-D1-nested-v1,46480973,410,1b459fa27e8ef82f_LE,LE,1759,5173,recordings/sub_1759_ses_133_run_1.npy,0,4,4,4,0,0.033333333,b6f1186540bd5da8da66ac3260cbf6c2422ec59c9d7a21ae51e4bd913db55fa4
0,1000,S2P-D1-nested-v1,46480973,411,1b459fa27e8ef82f_LE,LE,1908,5487,recordings/sub_1908_ses_133_run_1.npy,0,41,41,41,0,0.341666667,afde95ba738bc200f65e83c30ff451d7175635cc192410638abfc1c8c9aeb8d9
0,1000,S2P-D1-nested-v1,46480973,412,1b459fa27e8ef82f_LE,LE,1765,5181,recordings/sub_1765_ses_133_run_0.npy,0,40,40,40,0,0.333333333,d11c4b05df55ea554113e6910f3db0caf7d69bb6d6de3565e82f3227a94e5f9a
0,1000,S2P-D1-nested-v1,46480973,413,1b459fa27e8ef82f_LE,LE,1040,3624,recordings/sub_1040_ses_15_run_1.npy,0,2,2,2,0,0.016666667,2b6854b7b9023499f85ff0072f84b4b0974e2ad3b2e0358981077bdcc9a35f3c
0,1000,S2P-D1-nested-v1,46480973,414,1b459fa27e8ef82f_LE,LE,1100,3806,recordings/sub_1100_ses_15_run_0.npy,0,11,11,11,0,0.091666667,aabee80f1d74b4b87d8527176edc815e60f09f0b43924932499f8f3743e269d8
0,1000,S2P-D1-nested-v1,46480973,415,1b459fa27e8ef82f_LE,LE,1349,4305,recordings/sub_1349_ses_133_run_0.npy,0,41,41,41,0,0.341666667,1f65d8f7b83fd8d14049272337115cf941f7d8ac7c9c1b64cee7adc462e0e520
0,1000,S2P-D1-nested-v1,46480973,416,1b459fa27e8ef82f_LE,LE,800,2774,recordings/sub_800_ses_0_run_2.npy,0,6,6,6,0,0.050000000,c3f90a43d7e87fc0203c66d0bb655a584d84cdd79dcf44db33470ead156a6705
0,1000,S2P-D1-nested-v1,46480973,417,1b459fa27e8ef82f_LE,LE,2123,6123,recordings/sub_2123_ses_133_run_0.npy,0,20,20,20,0,0.166666667,f6811740d0da631d3a3b18525023ead73d1a795a622e4dbe349f74346a4d4d86
0,1000,S2P-D1-nested-v1,46480973,418,1b459fa27e8ef82f_LE,LE,983,3422,recordings/sub_983_ses_5_run_7.npy,0,11,11,11,0,0.091666667,5cd87271e37d585a0a332e951a14407f95091d681cb60b3cda19730af3c95042
0,1000,S2P-D1-nested-v1,46480973,419,1b459fa27e8ef82f_LE,LE,689,2417,recordings/sub_689_ses_5_run_6.npy,0,2,2,2,0,0.016666667,8857ec7380181fd850b85ffe0d949b7ec6662d0f9aa0616fa64d6a3c7abcb177
0,1000,S2P-D1-nested-v1,46480973,420,1b459fa27e8ef82f_LE,LE,35,47,recordings/sub_35_ses_0_run_0.npy,0,3,3,3,0,0.025000000,e8a08ec658a107e1fceddfe53de22c3f59655124dfa57651abb7bf1177c75035
0,1000,S2P-D1-nested-v1,46480973,421,1b459fa27e8ef82f_LE,LE,383,1511,recordings/sub_383_ses_15_run_0.npy,0,45,45,45,0,0.375000000,04db149345650c2948f9ebc29920d257a157a748ce2f1150e89722bbe220b659
0,1000,S2P-D1-nested-v1,46480973,422,1b459fa27e8ef82f_LE,LE,810,2822,recordings/sub_810_ses_5_run_8.npy,0,6,6,6,0,0.050000000,446923f746f9b5785b9dee419f882c6467ab40c35b2db649d34e31f2592fa531
0,1000,S2P-D1-nested-v1,46480973,423,1b459fa27e8ef82f_LE,LE,2209,6384,recordings/sub_2209_ses_78_run_0.npy,0,49,49,49,0,0.408333333,d7faf707dd103da2800695813cb6893e72b4037eb356c2411d200a5cd325eedf
0,1000,S2P-D1-nested-v1,46480973,424,1b459fa27e8ef82f_LE,LE,648,2311,recordings/sub_648_ses_0_run_0.npy,0,27,27,27,0,0.225000000,786b3c1f1964f5d4fe2b0a8823f28ee182c4179f077ac761d03e2b8220fb60fe
0,1000,S2P-D1-nested-v1,46480973,425,1b459fa27e8ef82f_LE,LE,1593,4819,recordings/sub_1593_ses_133_run_1.npy,0,1,1,1,0,0.008333333,710113e17d4d3c6b6c2193db6668b7ada192f01ddcf9aa0eb286af2836c138cf
0,1000,S2P-D1-nested-v1,46480973,426,1b459fa27e8ef82f_LE,LE,1099,3792,recordings/sub_1099_ses_15_run_12.npy,0,150,150,150,0,1.250000000,01eef5432439eca83eccde9fdb2ffcb36fa5b1a272e6e13b7fed47a8eed2e0ba
0,1000,S2P-D1-nested-v1,46480973,427,1b459fa27e8ef82f_LE,LE,424,1597,recordings/sub_424_ses_0_run_0.npy,0,40,40,40,0,0.333333333,1de436033e7f5949c3789429755e7395888cbb31128b1b894a92746cdd76b19d
0,1000,S2P-D1-nested-v1,46480973,428,1b459fa27e8ef82f_LE,LE,1099,3803,recordings/sub_1099_ses_15_run_23.npy,0,1,1,1,0,0.008333333,affc284278008994d37524372ed94ac42a45e3fc78773479dbb7ea486813b57b
0,1000,S2P-D1-nested-v1,46480973,429,1b459fa27e8ef82f_LE,LE,1748,5157,recordings/sub_1748_ses_133_run_0.npy,0,49,49,49,0,0.408333333,f1551e905401b192ca95b82010abec1a995afad81eb77aeb8b5e892e7869ad09
0,1000,S2P-D1-nested-v1,46480973,430,1b459fa27e8ef82f_LE,LE,1844,5304,recordings/sub_1844_ses_133_run_0.npy,0,40,40,40,0,0.333333333,6ff57da2d1d8ddf674e8468163bc10ff526afda5b445ba510cd518c95533cad3
0,1000,S2P-D1-nested-v1,46480973,431,1b459fa27e8ef82f_LE,LE,1808,5245,recordings/sub_1808_ses_133_run_0.npy,0,122,122,122,0,1.016666667,e10d509bdac852be2cb5b7371df3b4cca4ba7d6bad9512bd09e93e2744b16323
0,1000,S2P-D1-nested-v1,46480973,432,1b459fa27e8ef82f_LE,LE,900,3079,recordings/sub_900_ses_0_run_1.npy,0,39,39,39,0,0.325000000,112b0b0e3ba1694b1a669224e6ee3cc509f129e5f2bb41fc6f6b261272079858
0,1000,S2P-D1-nested-v1,46480973,433,1b459fa27e8ef82f_LE,LE,505,1868,recordings/sub_505_ses_5_run_4.npy,0,6,6,6,0,0.050000000,2f4cb6d38f45a25f0894bc0c4b9eabb03b9631f1ef30813ddfa7110171956d22
0,1000,S2P-D1-nested-v1,46480973,434,1b459fa27e8ef82f_LE,LE,1956,5624,recordings/sub_1956_ses_133_run_0.npy,0,42,42,42,0,0.350000000,dd373132213d778b024f80f85f38a3b157b8d2fae7a592bddf2700050d37d594
0,1000,S2P-D1-nested-v1,46480973,435,1b459fa27e8ef82f_LE,LE,676,2379,recordings/sub_676_ses_0_run_0.npy,0,20,20,20,0,0.166666667,e9a9120940ca4e53162066c9ca423ed2dc0daf6b16b79efab0887411542c8e4f
0,1000,S2P-D1-nested-v1,46480973,436,1b459fa27e8ef82f_LE,LE,454,1719,recordings/sub_454_ses_4_run_16.npy,0,22,22,22,0,0.183333333,7fe47da8d1f4a0971e453d27a510be1c73d07962871d5d0b66cc8c77c6ad09a3
0,1000,S2P-D1-nested-v1,46480973,437,1b459fa27e8ef82f_LE,LE,303,997,recordings/sub_303_ses_0_run_2.npy,0,25,25,25,0,0.208333333,4128a1703c53e90cd628606d029797cf06916573ffae657d0eb2ddd24bf8eb99
0,1000,S2P-D1-nested-v1,46480973,438,1b459fa27e8ef82f_LE,LE,811,2828,recordings/sub_811_ses_0_run_0.npy,0,42,42,42,0,0.350000000,3067b3bf9d4ef1c76d2028e948f1965d34830cc067e762e9bd444ef099a3463a
0,1000,S2P-D1-nested-v1,46480973,439,1b459fa27e8ef82f_LE,LE,872,3022,recordings/sub_872_ses_5_run_5.npy,0,6,6,6,0,0.050000000,ffc352a0d5b6b5500d764eda7a7e222dab0fe2dd87377523fe16f71c1d79c91d
0,1000,S2P-D1-nested-v1,46480973,440,1b459fa27e8ef82f_LE,LE,1382,4420,recordings/sub_1382_ses_133_run_0.npy,0,47,47,47,0,0.391666667,e3e22377665924ed69779d01fedcf40c2225326eec759a1f0cfcf84a1f97686e
0,1000,S2P-D1-nested-v1,46480973,441,1b459fa27e8ef82f_LE,LE,1921,5534,recordings/sub_1921_ses_133_run_1.npy,0,1,1,1,0,0.008333333,4d360258b04f1c039d43d2e9d21c1c2e0e8b3fc173cc4a495f13a7380467e6b2
0,1000,S2P-D1-nested-v1,46480973,442,1b459fa27e8ef82f_LE,LE,806,2809,recordings/sub_806_ses_0_run_0.npy,0,40,40,40,0,0.333333333,e846cc9d8d2e1da6182d5c88b3d09758ad24d008e0904865706bd0d15e1e7cd5
0,1000,S2P-D1-nested-v1,46480973,443,1b459fa27e8ef82f_LE,LE,5066,13619,recordings/sub_5066_ses_0_run_0.npy,0,120,120,120,0,1.000000000,0265915db340852d67c5ca26f9f0fea3b885d27f91b90db1a33f95e455b1dac5
0,1000,S2P-D1-nested-v1,46480973,444,1b459fa27e8ef82f_LE,LE,10,10,recordings/sub_10_ses_0_run_0.npy,0,41,41,41,0,0.341666667,41e96f7b2d8bdac297b34d688d8af9bb1ca04183203ca132a01a86e6fe7245bc
0,1000,S2P-D1-nested-v1,46480973,445,1b459fa27e8ef82f_LE,LE,244,681,recordings/sub_244_ses_0_run_0.npy,0,40,40,40,0,0.333333333,5d2b690ed83ff60ce04b207674eff98fa7ee54ea04d964574ca8fe697e779b27
0,1000,S2P-D1-nested-v1,46480973,446,1b459fa27e8ef82f_LE,LE,1296,4191,recordings/sub_1296_ses_133_run_0.npy,0,44,44,44,0,0.366666667,930db69436f059ff18f60393cdeebd777a7af54b8309b7e71fc9d8ec8dfcc6d8
0,1000,S2P-D1-nested-v1,46480973,447,1b459fa27e8ef82f_LE,LE,1395,4436,recordings/sub_1395_ses_0_run_0.npy,0,48,48,48,0,0.400000000,aeb4f2190e41deb9cdb2f83e3dd191744dc578b5c8454c5560f989a2ba299f27
0,1000,S2P-D1-nested-v1,46480973,448,1b459fa27e8ef82f_LE,LE,595,2180,recordings/sub_595_ses_0_run_1.npy,0,113,113,113,0,0.941666667,542b1ea986ea87afe6b1bd55647134b0d5932ff67575febe6aa61ab09e7ba88b
0,1000,S2P-D1-nested-v1,46480973,449,1b459fa27e8ef82f_LE,LE,839,2893,recordings/sub_839_ses_0_run_0.npy,0,39,39,39,0,0.325000000,063f7ea463e82f53b870698e420e9d5dde74515242d810dc953558b4788fd05a
0,1000,S2P-D1-nested-v1,46480973,450,1b459fa27e8ef82f_LE,LE,1801,5231,recordings/sub_1801_ses_133_run_1.npy,0,14,14,14,0,0.116666667,a00e3eb5f71b09a399a0c6feb6c8a263e3b68e4b0870f775be51758a0be15e94
0,1000,S2P-D1-nested-v1,46480973,451,1b459fa27e8ef82f_LE,LE,484,1807,recordings/sub_484_ses_0_run_0.npy,0,40,40,40,0,0.333333333,345b403d5e48e2d240903b120bdfa02b8d0ac04ce6039c32498024cee608083f
0,1000,S2P-D1-nested-v1,46480973,452,1b459fa27e8ef82f_LE,LE,643,2295,recordings/sub_643_ses_0_run_1.npy,0,10,10,10,0,0.083333333,739bf3a19f6b2437d18585d993160d50e27a44f94f6512063ff1324b91b076bc
0,1000,S2P-D1-nested-v1,46480973,453,1b459fa27e8ef82f_LE,LE,985,3428,recordings/sub_985_ses_0_run_0.npy,0,40,40,40,0,0.333333333,58a8f215957cc380e6f8418909e018d9a5b1e1752d8bef33ce953eec01b8f286
0,1000,S2P-D1-nested-v1,46480973,454,1b459fa27e8ef82f_LE,LE,863,2988,recordings/sub_863_ses_5_run_7.npy,0,1,1,1,0,0.008333333,e883f0e7a93688455e27be44aeb125c367b9e807952cf317de560fd7d0e1eaf5
0,1000,S2P-D1-nested-v1,46480973,455,1b459fa27e8ef82f_LE,LE,2067,5879,recordings/sub_2067_ses_133_run_0.npy,0,6,6,6,0,0.050000000,13209ef11000c9177eebb36a515eb83ba3bde67b2cd0ba175c37e199457f5c64
0,1000,S2P-D1-nested-v1,46480973,456,1b459fa27e8ef82f_LE,LE,2124,6131,recordings/sub_2124_ses_133_run_0.npy,0,15,15,15,0,0.125000000,cdeb544b2ee20c2162a3b97c44c5fd48ed306a41ccd3900a2c7a6c25b7462705
0,1000,S2P-D1-nested-v1,46480973,457,1b459fa27e8ef82f_LE,LE,1899,5421,recordings/sub_1899_ses_133_run_0.npy,0,41,41,41,0,0.341666667,a247d019e44b4cfd5211061fbfdf876a95aeb671c3d8e25976457d311a68360d
0,1000,S2P-D1-nested-v1,46480973,458,1b459fa27e8ef82f_LE,LE,960,3351,recordings/sub_960_ses_0_run_0.npy,0,28,28,28,0,0.233333333,b3f32761e6c0f26b1d9cbb278645043405e5b709633894c055d6004be6cf4e5c
0,1000,S2P-D1-nested-v1,46480973,459,1b459fa27e8ef82f_LE,LE,424,1596,recordings/sub_424_ses_5_run_0.npy,0,40,40,40,0,0.333333333,af50db589d0afbcc128df1187aa881783d7bf8b7feebf3837cdf2747bbf9e138
0,1000,S2P-D1-nested-v1,46480973,460,1b459fa27e8ef82f_LE,LE,1917,5497,recordings/sub_1917_ses_133_run_0.npy,0,41,41,41,0,0.341666667,72c4a6f831d3c42450e31a24a0c272effd4bc8726a48b7f62f9cd5d8d4d02aa8
0,1000,S2P-D1-nested-v1,46480973,461,1b459fa27e8ef82f_LE,LE,379,1506,recordings/sub_379_ses_0_run_0.npy,0,41,41,41,0,0.341666667,2e301ff6156d1985d09a2efd7966e15dc7bab9de9a8ab894bed00b6c1badfe5f
0,1000,S2P-D1-nested-v1,46480973,462,1b459fa27e8ef82f_LE,LE,1720,5123,recordings/sub_1720_ses_133_run_0.npy,0,43,43,43,0,0.358333333,26be8fe4779b7e4a29924ad55e479f856e1e9424f5f4d8d659263058b70d9ed0
0,1000,S2P-D1-nested-v1,46480973,463,1b459fa27e8ef82f_LE,LE,364,1466,recordings/sub_364_ses_0_run_0.npy,0,40,40,40,0,0.333333333,6366a69b4e00fe41fac7ef810ad5e4db36a520cd19475b3ad998488feeeb7ec2
0,1000,S2P-D1-nested-v1,46480973,464,1b459fa27e8ef82f_LE,LE,1000,3451,recordings/sub_1000_ses_133_run_0.npy,0,46,46,46,0,0.383333333,dadd86d17f9eedab53687918a6dc3cc319cf5e287fe19222e3fc97be908b006e
0,1000,S2P-D1-nested-v1,46480973,465,1b459fa27e8ef82f_LE,LE,895,3072,recordings/sub_895_ses_5_run_1.npy,0,45,45,45,0,0.375000000,a6b7f104f8adddaa92d16e1e3175f46294078c1d67da5e6ca34b2aaeeba9f4bd
0,1000,S2P-D1-nested-v1,46480973,466,1b459fa27e8ef82f_LE,LE,2221,6438,recordings/sub_2221_ses_28_run_0.npy,0,40,40,40,0,0.333333333,c56cfa21473c3206026b39cb95ff1e983c9b0a15dcc564ed4d15b9d26302ac44
0,1000,S2P-D1-nested-v1,46480973,467,1b459fa27e8ef82f_LE,LE,397,1542,recordings/sub_397_ses_0_run_1.npy,0,1,1,1,0,0.008333333,95f2db8296f8e0be4557d7f4aa7fac13802dfae9c27a8b85434d16884f98719f
0,1000,S2P-D1-nested-v1,46480973,468,1b459fa27e8ef82f_LE,LE,1015,3470,recordings/sub_1015_ses_133_run_0.npy,0,40,40,40,0,0.333333333,ac464d94f914b20b5d08c761dd6e2d97df09cdbf17300793301ff32cea222a91
0,1000,S2P-D1-nested-v1,46480973,469,1b459fa27e8ef82f_LE,LE,440,1651,recordings/sub_440_ses_5_run_3.npy,0,6,6,6,0,0.050000000,5b58b1ea7894e732ecee8db2aeb10ddc03eda4ca5e541f771d1578e41d870769
0,1000,S2P-D1-nested-v1,46480973,470,1b459fa27e8ef82f_LE,LE,1555,4755,recordings/sub_1555_ses_133_run_1.npy,0,11,11,11,0,0.091666667,1fdac20374413a33569574718bb0250bb7474e39dc08ac21ba076fefcd908de5
0,1000,S2P-D1-nested-v1,46480973,471,1b459fa27e8ef82f_LE,LE,440,1649,recordings/sub_440_ses_5_run_1.npy,0,4,4,4,0,0.033333333,9af85d8fa18e439b457781a07f7ee5bb3d5b1c8df8711133401260a5ca98d52e
0,1000,S2P-D1-nested-v1,46480973,472,1b459fa27e8ef82f_LE,LE,2027,5818,recordings/sub_2027_ses_133_run_0.npy,0,43,43,43,0,0.358333333,53a6dd5b8234a7a12f2b12239d1592e41b0dce155f8905abaa1b66e057d94d2b
0,1000,S2P-D1-nested-v1,46480973,473,1b459fa27e8ef82f_LE,LE,1379,4416,recordings/sub_1379_ses_0_run_0.npy,0,45,45,54,0,0.375000000,a934f536bc04ef0784dcce250d4f059162feeba2eaad52ed441992b57837bef8
0,200,S2P-D1-nested-v1,736615761,0,4ac580a294689373_LE,LE,2045,5844,recordings/sub_2045_ses_133_run_0.npy,0,46,46,46,46,0.383333333,c015a1a333780a46343753369c91b389e845c738180a4a2b5c3413f328290a3d
0,200,S2P-D1-nested-v1,736615761,1,4ac580a294689373_LE,LE,2044,5843,recordings/sub_2044_ses_133_run_0.npy,0,121,121,121,121,1.008333333,bdf9ae510e39caeb26ced8ed65aa509b4f1f4753a445bc84554c6e5a7f7b71e2
0,200,S2P-D1-nested-v1,736615761,2,4ac580a294689373_LE,LE,3438,9900,recordings/sub_3438_ses_2_run_0.npy,0,42,42,42,42,0.350000000,c441fb8f30230dce9e4ea7a10199d22539b215bb65d6d2f0a18678794cd81ca7
0,200,S2P-D1-nested-v1,736615761,3,4ac580a294689373_LE,LE,2607,7606,recordings/sub_2607_ses_2_run_0.npy,0,27,27,27,27,0.225000000,5698dce02a70a27430015b8802723e6c507c505671003925e293681da4077269
0,200,S2P-D1-nested-v1,736615761,4,4ac580a294689373_LE,LE,2106,6089,recordings/sub_2106_ses_133_run_1.npy,0,7,7,7,7,0.058333333,bdebffe39721e3d7df89c9fffc95441cfeafc391687b2362a55b565239509260
0,200,S2P-D1-nested-v1,736615761,5,4ac580a294689373_LE,LE,2375,6905,recordings/sub_2375_ses_2_run_1.npy,0,3,3,3,3,0.025000000,16d449b95b2bfa9674743a14876d38168d0ab26e67c16ab76d8de5cdd1053c87
0,200,S2P-D1-nested-v1,736615761,6,4ac580a294689373_LE,LE,2517,7351,recordings/sub_2517_ses_2_run_0.npy,0,15,15,15,15,0.125000000,ec61c4d1fe5adb016130a164276136f23816fabb055e5c2a1cd379b38d695c5e
0,200,S2P-D1-nested-v1,736615761,7,4ac580a294689373_LE,LE,1973,5664,recordings/sub_1973_ses_133_run_1.npy,0,30,30,30,30,0.250000000,c5c2422f08a27badddde9b2bc00e2e6480b73542fc5a93b010cb2bff57775688
0,200,S2P-D1-nested-v1,736615761,8,4ac580a294689373_LE,LE,2141,6171,recordings/sub_2141_ses_133_run_0.npy,0,15,15,15,15,0.125000000,7de2b6270725e36753eb22754ac57037db31890b052ef5f96931a3a212b3e3b3
0,200,S2P-D1-nested-v1,736615761,9,4ac580a294689373_LE,LE,2790,8109,recordings/sub_2790_ses_2_run_0.npy,0,4,4,39,4,0.033333333,6b51defac3881573e7e8d6b0c23faf9df8e2045db4cc07ea884e50e5c65a7de5
0,1000,S2P-D1-nested-v1,736615761,0,4ac580a294689373_LE,LE,2045,5844,recordings/sub_2045_ses_133_run_0.npy,0,46,46,46,46,0.383333333,ff9796ae92233d76c04926b56ca22f7dcd42285a4cb583bac6ee9cb5a39c3cab
0,1000,S2P-D1-nested-v1,736615761,1,4ac580a294689373_LE,LE,2044,5843,recordings/sub_2044_ses_133_run_0.npy,0,121,121,121,121,1.008333333,87f17eeda7eca2d87c7d945f025f314b6bdb690f9035ca6495ed24a9057bee46
0,1000,S2P-D1-nested-v1,736615761,2,4ac580a294689373_LE,LE,3438,9900,recordings/sub_3438_ses_2_run_0.npy,0,42,42,42,42,0.350000000,14654080375a66f2a563418c4ffb9c3d831ac5989b7561635721c6e74f99a00b
0,1000,S2P-D1-nested-v1,736615761,3,4ac580a294689373_LE,LE,2607,7606,recordings/sub_2607_ses_2_run_0.npy,0,27,27,27,27,0.225000000,8bbb65be71c607a4344349bd1de2d2b16a99d397cf1e980a8ae0915b861cd49a
0,1000,S2P-D1-nested-v1,736615761,4,4ac580a294689373_LE,LE,2106,6089,recordings/sub_2106_ses_133_run_1.npy,0,7,7,7,7,0.058333333,e12ad43dff882c321907a6c6b774c42d9fc69522f34debc8d8e0f3d01834843b
0,1000,S2P-D1-nested-v1,736615761,5,4ac580a294689373_LE,LE,2375,6905,recordings/sub_2375_ses_2_run_1.npy,0,3,3,3,3,0.025000000,1b14efd6f7788ff03bc9e8080a28ae15bfb0183532e4b8257cc7ac0b5b1d57a0
0,1000,S2P-D1-nested-v1,736615761,6,4ac580a294689373_LE,LE,2517,7351,recordings/sub_2517_ses_2_run_0.npy,0,15,15,15,15,0.125000000,1f39e67ab71a173c7b25e9d1be7df3ac44f027841e42dec80795d2d61fa04083
0,1000,S2P-D1-nested-v1,736615761,7,4ac580a294689373_LE,LE,1973,5664,recordings/sub_1973_ses_133_run_1.npy,0,30,30,30,30,0.250000000,bb1c767799dd420b258e70d74698a379f441a710ba1b9f2d5d7e971bc9f09543
0,1000,S2P-D1-nested-v1,736615761,8,4ac580a294689373_LE,LE,2141,6171,recordings/sub_2141_ses_133_run_0.npy,0,15,15,15,15,0.125000000,4b8513c0b5cd3f9543b40758259ad96964293c47b07edbf941ff3da1a0d29ca6
0,1000,S2P-D1-nested-v1,736615761,9,4ac580a294689373_LE,LE,2790,8109,recordings/sub_2790_ses_2_run_0.npy,0,39,39,39,4,0.325000000,d3e6c75a14a1dd11d1ffaed136195e222b15f67177442dfe71bb23cab1ef91cd
0,1000,S2P-D1-nested-v1,736615761,10,4ac580a294689373_LE,LE,2141,6173,recordings/sub_2141_ses_133_run_2.npy,0,35,35,35,0,0.291666667,6f71279cde141f54edbc8cc3d73e59cba34fe0266a875befd9e707e3c911dcb0
0,1000,S2P-D1-nested-v1,736615761,11,4ac580a294689373_LE,LE,2080,5918,recordings/sub_2080_ses_133_run_0.npy,0,18,18,18,0,0.150000000,36c64e2f6593fdc3ca9bf5deeb9c2847ce4f2a544484c35ae55091a51c37852a
0,1000,S2P-D1-nested-v1,736615761,12,4ac580a294689373_LE,LE,1350,4308,recordings/sub_1350_ses_133_run_2.npy,0,3,3,3,0,0.025000000,d6c78febcf5782c05e7bea42582e3fa091dcc9d2946599a79d53a017f524f877
0,1000,S2P-D1-nested-v1,736615761,13,4ac580a294689373_LE,LE,2768,8037,recordings/sub_2768_ses_2_run_0.npy,0,40,40,40,0,0.333333333,a81b63882fe7d7fc55fa93aa5a6c5f29357b4db2989b9627b57dc629d72b8a0f
0,1000,S2P-D1-nested-v1,736615761,14,4ac580a294689373_LE,LE,3027,8835,recordings/sub_3027_ses_2_run_0.npy,0,54,54,54,0,0.450000000,8d49a8c2898bb40b1ace8a1442b911b49bf1a5f7562717baafa7cbebfb9b685f
0,1000,S2P-D1-nested-v1,736615761,15,4ac580a294689373_LE,LE,2116,6111,recordings/sub_2116_ses_133_run_1.npy,0,21,21,21,0,0.175000000,8f92c5259d37c231e3a198b7e575343b6136c5d5c18998f9161ab7dbe099bfd1
0,1000,S2P-D1-nested-v1,736615761,16,4ac580a294689373_LE,LE,2373,6902,recordings/sub_2373_ses_2_run_0.npy,0,42,42,42,0,0.350000000,c15f53d4d0ef188ca030b1eb03ee80e609a96f815e7d31edf79f5a633f0bdcec
0,1000,S2P-D1-nested-v1,736615761,17,4ac580a294689373_LE,LE,2116,6112,recordings/sub_2116_ses_133_run_2.npy,0,9,9,9,0,0.075000000,9b848f631e7bbf719da0c6e29a0ac2b52e9f06930819c5dd759070e6403f1b14
0,1000,S2P-D1-nested-v1,736615761,18,4ac580a294689373_LE,LE,2133,6156,recordings/sub_2133_ses_133_run_3.npy,0,10,10,10,0,0.083333333,e754cfbac5bcfee3af6ef34158a03fc3dd291e55a40eedccda43a7d9387f3238
0,1000,S2P-D1-nested-v1,736615761,19,4ac580a294689373_LE,LE,2134,6158,recordings/sub_2134_ses_133_run_1.npy,0,14,14,14,0,0.116666667,231d221c7449dc5544e03440db33edb1db22f96697b4e0205682ea72ef0816e9
0,1000,S2P-D1-nested-v1,736615761,20,4ac580a294689373_LE,LE,2370,6896,recordings/sub_2370_ses_2_run_2.npy,0,27,27,27,0,0.225000000,983d7cc0b76af745a47e200f91a99573e3931c11ba665bad22b843f36c59ce9c
0,1000,S2P-D1-nested-v1,736615761,21,4ac580a294689373_LE,LE,2269,6601,recordings/sub_2269_ses_28_run_2.npy,0,39,39,39,0,0.325000000,b627583a5155659afc7af96fafe1d5995fb0e2565b41512394bd086f9500d34c
0,1000,S2P-D1-nested-v1,736615761,22,4ac580a294689373_LE,LE,2663,7787,recordings/sub_2663_ses_2_run_2.npy,0,2,2,2,0,0.016666667,ad1ae3b71a239deaa2817673cb14a1d5e68f9e0c74c134058125f080cbc4b919
0,1000,S2P-D1-nested-v1,736615761,23,4ac580a294689373_LE,LE,2569,7481,recordings/sub_2569_ses_2_run_0.npy,0,39,39,39,0,0.325000000,6c6f1f403907bb96ed5f2b4ba983b36959b955498b6f29c5cff42681d832ae3a
0,1000,S2P-D1-nested-v1,736615761,24,4ac580a294689373_LE,LE,2984,8696,recordings/sub_2984_ses_2_run_0.npy,0,71,71,71,0,0.591666667,4e86587820750db0bc31e54224521b00f1575b86f1b3a8bbbfafd0506b4f252a
0,1000,S2P-D1-nested-v1,736615761,25,4ac580a294689373_LE,LE,2841,8238,recordings/sub_2841_ses_2_run_0.npy,0,11,11,11,0,0.091666667,e336d010e5eba9262e861c9e7a3484c9d093806e83837a65f1632fd6897e16a2
0,1000,S2P-D1-nested-v1,736615761,26,4ac580a294689373_LE,LE,2113,6104,recordings/sub_2113_ses_133_run_2.npy,0,14,14,14,0,0.116666667,16d14f32f81d0e3948a1377af1c215c3a5829ca7f6bba3275f1106d0b60c023f
0,1000,S2P-D1-nested-v1,736615761,27,4ac580a294689373_LE,LE,2133,6153,recordings/sub_2133_ses_133_run_0.npy,0,17,17,17,0,0.141666667,e1e7aa39fea6b07d79d04e144403cada839958622f54998c587ef812c79492b4
