group_scope,source_space,neighborhood,neighborhood_kind,neighborhood_value,min_neighbor_count,label,n_groups,n_evaluable_groups,mean_n_candidates,mean_coverage,mean_empty_fraction,mean_neighbor_count,mean_group_base_rate,mean_covered_base_rate,mean_local_purity_all,mean_local_purity_covered,mean_local_bayes_top1_hit,mean_local_bayes_gain_vs_covered_random,mean_local_bayes_enrichment,mean_c47_actual_strict_source_top1_hit,mean_gap_vs_c47_actual_top1,target_labels_diagnostic_only,coverage_threshold,passes_reliability_with_coverage
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,preference_robust_better_candidate,9,4,422.6666666666667,0.03539669374422215,0.8579774309313367,0.47852850669011243,0.029953996679582928,0.0,0.027226287452450496,0.0,0.0,0.0,,0.0,0.0,1,0.25,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,preference_robust_better_candidate,9,4,422.6666666666667,0.03539669374422215,0.8579774309313367,0.47852850669011243,0.029953996679582928,0.0,0.027226287452450496,0.0,0.0,0.0,,0.0,0.0,1,0.5,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,preference_robust_better_candidate,9,4,422.6666666666667,0.03539669374422215,0.8579774309313367,0.47852850669011243,0.029953996679582928,0.0,0.027226287452450496,0.0,0.0,0.0,,0.0,0.0,1,0.75,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,primary_joint_good,9,4,422.6666666666667,0.03539669374422215,0.8579774309313367,0.47852850669011243,0.42378127071295635,0.5277704831932772,0.4272558774003486,0.5277704831932772,1.0,0.47222951680672276,1.8947630302276406,0.4444444444444444,0.5555555555555556,1,0.25,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,primary_joint_good,9,4,422.6666666666667,0.03539669374422215,0.8579774309313367,0.47852850669011243,0.42378127071295635,0.5277704831932772,0.4272558774003486,0.5277704831932772,1.0,0.47222951680672276,1.8947630302276406,0.4444444444444444,0.5555555555555556,1,0.5,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,3,primary_joint_good,9,4,422.6666666666667,0.03539669374422215,0.8579774309313367,0.47852850669011243,0.42378127071295635,0.5277704831932772,0.4272558774003486,0.5277704831932772,1.0,0.47222951680672276,1.8947630302276406,0.4444444444444444,0.5555555555555556,1,0.75,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,pareto_good,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.13700920344731196,0.06349206349206349,0.1292333353888647,0.07337018140589568,0.0,-0.06349206349206349,0.0,0.2222222222222222,-0.2222222222222222,1,0.25,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,pareto_good,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.13700920344731196,0.06349206349206349,0.1292333353888647,0.07337018140589568,0.0,-0.06349206349206349,0.0,0.2222222222222222,-0.2222222222222222,1,0.5,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,pareto_good,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.13700920344731196,0.06349206349206349,0.1292333353888647,0.07337018140589568,0.0,-0.06349206349206349,0.0,0.2222222222222222,-0.2222222222222222,1,0.75,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,preference_robust_better_candidate,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.029953996679582928,0.0,0.027226287452450496,0.0,0.0,0.0,,0.0,0.0,1,0.25,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,preference_robust_better_candidate,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.029953996679582928,0.0,0.027226287452450496,0.0,0.0,0.0,,0.0,0.0,1,0.5,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,preference_robust_better_candidate,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.029953996679582928,0.0,0.027226287452450496,0.0,0.0,0.0,,0.0,0.0,1,0.75,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,primary_joint_good,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.42378127071295635,0.3764880952380952,0.4272558774003486,0.3764880952380952,1.0,0.6235119047619049,2.656126482213439,0.4444444444444444,0.5555555555555556,1,0.25,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,primary_joint_good,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.42378127071295635,0.3764880952380952,0.4272558774003486,0.3764880952380952,1.0,0.6235119047619049,2.656126482213439,0.4444444444444444,0.5555555555555556,1,0.5,0
within_target,all_source_objectives,eps_q01,epsilon,0.03462955414672538,5,primary_joint_good,9,3,422.6666666666667,0.022697831804226423,0.8579774309313367,0.47852850669011243,0.42378127071295635,0.3764880952380952,0.4272558774003486,0.3764880952380952,1.0,0.6235119047619049,2.656126482213439,0.4444444444444444,0.5555555555555556,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,pareto_good,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.12260611979931318,0.13189722343706156,0.1211181562244428,0.9947089947089948,0.8721028749096815,8.113045224309976,0.2222222222222222,0.7724867724867726,1,0.25,1
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,pareto_good,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.12260611979931318,0.13189722343706156,0.1211181562244428,0.9947089947089948,0.8721028749096815,8.113045224309976,0.2222222222222222,0.7724867724867726,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,pareto_good,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.12260611979931318,0.13189722343706156,0.1211181562244428,0.9947089947089948,0.8721028749096815,8.113045224309976,0.2222222222222222,0.7724867724867726,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,preference_robust_better_candidate,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.028749960028327033,0.02843495871809197,0.028348509626876628,0.7777777777777778,0.7490278177494507,27.053177709166953,0.0,0.7777777777777778,1,0.25,1
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,preference_robust_better_candidate,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.028749960028327033,0.02843495871809197,0.028348509626876628,0.7777777777777778,0.7490278177494507,27.053177709166953,0.0,0.7777777777777778,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,preference_robust_better_candidate,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.028749960028327033,0.02843495871809197,0.028348509626876628,0.7777777777777778,0.7490278177494507,27.053177709166953,0.0,0.7777777777777778,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,primary_joint_good,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.4328446786009412,0.42537373669020523,0.4328446786009412,1.0,0.5671553213990588,2.3102975488395563,0.4444444444444444,0.5555555555555556,1,0.25,1
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,primary_joint_good,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.4328446786009412,0.42537373669020523,0.4328446786009412,1.0,0.5671553213990588,2.3102975488395563,0.4444444444444444,0.5555555555555556,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,1,primary_joint_good,9,9,422.6666666666667,0.3450859066899949,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.4328446786009412,0.42537373669020523,0.4328446786009412,1.0,0.5671553213990588,2.3102975488395563,0.4444444444444444,0.5555555555555556,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,pareto_good,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.1615164585533421,0.13189722343706156,0.16080992472759292,0.6507936507936508,0.48927719224030874,4.02927142300313,0.2222222222222222,0.4285714285714286,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,pareto_good,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.1615164585533421,0.13189722343706156,0.16080992472759292,0.6507936507936508,0.48927719224030874,4.02927142300313,0.2222222222222222,0.4285714285714286,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,pareto_good,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.1615164585533421,0.13189722343706156,0.16080992472759292,0.6507936507936508,0.48927719224030874,4.02927142300313,0.2222222222222222,0.4285714285714286,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,preference_robust_better_candidate,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.006819238688281374,0.02843495871809197,0.006791391292012925,0.2222222222222222,0.21540298353394083,32.58754127555374,0.0,0.2222222222222222,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,preference_robust_better_candidate,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.006819238688281374,0.02843495871809197,0.006791391292012925,0.2222222222222222,0.21540298353394083,32.58754127555374,0.0,0.2222222222222222,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,preference_robust_better_candidate,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.006819238688281374,0.02843495871809197,0.006791391292012925,0.2222222222222222,0.21540298353394083,32.58754127555374,0.0,0.2222222222222222,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,primary_joint_good,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.4986604449410086,0.42537373669020523,0.4986604449410086,0.7777777777777778,0.2791173328367692,1.55973425538051,0.4444444444444444,0.33333333333333337,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,primary_joint_good,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.4986604449410086,0.42537373669020523,0.4986604449410086,0.7777777777777778,0.2791173328367692,1.55973425538051,0.4444444444444444,0.33333333333333337,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,2,primary_joint_good,9,9,422.6666666666667,0.1259073789813181,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.4986604449410086,0.42537373669020523,0.4986604449410086,0.7777777777777778,0.2791173328367692,1.55973425538051,0.4444444444444444,0.33333333333333337,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,pareto_good,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.05899948501390462,0.13189722343706156,0.055304234984068126,0.2857142857142857,0.22671480070038108,4.842657281617804,0.2222222222222222,0.06349206349206349,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,pareto_good,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.05899948501390462,0.13189722343706156,0.055304234984068126,0.2857142857142857,0.22671480070038108,4.842657281617804,0.2222222222222222,0.06349206349206349,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,pareto_good,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.05899948501390462,0.13189722343706156,0.055304234984068126,0.2857142857142857,0.22671480070038108,4.842657281617804,0.2222222222222222,0.06349206349206349,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,preference_robust_better_candidate,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.003913894324853229,0.02843495871809197,0.002870189171559035,0.0,-0.003913894324853229,0.0,0.0,0.0,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,preference_robust_better_candidate,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.003913894324853229,0.02843495871809197,0.002870189171559035,0.0,-0.003913894324853229,0.0,0.0,0.0,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,preference_robust_better_candidate,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.003913894324853229,0.02843495871809197,0.002870189171559035,0.0,-0.003913894324853229,0.0,0.0,0.0,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,primary_joint_good,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.5060364610155526,0.42537373669020523,0.5060364610155526,0.8571428571428571,0.35110639612730454,1.693836162364027,0.4444444444444444,0.4126984126984127,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,primary_joint_good,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.5060364610155526,0.42537373669020523,0.5060364610155526,0.8571428571428571,0.35110639612730454,1.693836162364027,0.4444444444444444,0.4126984126984127,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,3,primary_joint_good,9,7,422.6666666666667,0.08174676383312454,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.5060364610155526,0.42537373669020523,0.5060364610155526,0.8571428571428571,0.35110639612730454,1.693836162364027,0.4444444444444444,0.4126984126984127,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,pareto_good,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.03981481481481481,0.13189722343706156,0.04851230559563893,0.16666666666666666,0.12685185185185185,4.186046511627907,0.2222222222222222,-0.05555555555555555,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,pareto_good,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.03981481481481481,0.13189722343706156,0.04851230559563893,0.16666666666666666,0.12685185185185185,4.186046511627907,0.2222222222222222,-0.05555555555555555,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,pareto_good,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.13700920344731196,0.03981481481481481,0.13189722343706156,0.04851230559563893,0.16666666666666666,0.12685185185185185,4.186046511627907,0.2222222222222222,-0.05555555555555555,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,preference_robust_better_candidate,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.0,0.02843495871809197,0.0022222222222222222,0.0,0.0,,0.0,0.0,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,preference_robust_better_candidate,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.0,0.02843495871809197,0.0022222222222222222,0.0,0.0,,0.0,0.0,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,preference_robust_better_candidate,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.029953996679582928,0.0,0.02843495871809197,0.0022222222222222222,0.0,0.0,,0.0,0.0,1,0.75,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,primary_joint_good,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.575997150997151,0.42537373669020523,0.575997150997151,1.0,0.424002849002849,1.7361196982811922,0.4444444444444444,0.5555555555555556,1,0.25,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,primary_joint_good,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.575997150997151,0.42537373669020523,0.575997150997151,1.0,0.424002849002849,1.7361196982811922,0.4444444444444444,0.5555555555555556,1,0.5,0
within_target,all_source_objectives,eps_q02,epsilon,0.11422509412362998,5,primary_joint_good,9,6,422.6666666666667,0.06603648103615872,0.6549140933100052,1.2747740581303715,0.42378127071295635,0.575997150997151,0.42537373669020523,0.575997150997151,1.0,0.424002849002849,1.7361196982811922,0.4444444444444444,0.5555555555555556,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,pareto_good,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.13700920344731196,0.12646452453697055,0.1305361609815354,0.1259925672562331,1.0,0.8735354754630295,7.907355866487765,0.2222222222222222,0.7777777777777778,1,0.25,1
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,pareto_good,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.13700920344731196,0.12646452453697055,0.1305361609815354,0.1259925672562331,1.0,0.8735354754630295,7.907355866487765,0.2222222222222222,0.7777777777777778,1,0.5,1
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,pareto_good,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.13700920344731196,0.12646452453697055,0.1305361609815354,0.1259925672562331,1.0,0.8735354754630295,7.907355866487765,0.2222222222222222,0.7777777777777778,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,preference_robust_better_candidate,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.029953996679582928,0.028789585416657652,0.02962144434403687,0.029029321498952914,1.0,0.9712104145833423,34.734782926794075,0.0,1.0,1,0.25,1
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,preference_robust_better_candidate,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.029953996679582928,0.028789585416657652,0.02962144434403687,0.029029321498952914,1.0,0.9712104145833423,34.734782926794075,0.0,1.0,1,0.5,1
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,preference_robust_better_candidate,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.029953996679582928,0.028789585416657652,0.02962144434403687,0.029029321498952914,1.0,0.9712104145833423,34.734782926794075,0.0,1.0,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,primary_joint_good,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.42378127071295635,0.42052534692487425,0.4222426262536865,0.42026286107033645,1.0,0.5794746530751258,2.377977944284646,0.4444444444444444,0.5555555555555556,1,0.25,1
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,primary_joint_good,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.42378127071295635,0.42052534692487425,0.4222426262536865,0.42026286107033645,1.0,0.5794746530751258,2.377977944284646,0.4444444444444444,0.5555555555555556,1,0.5,1
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,1,primary_joint_good,9,9,422.6666666666667,0.6882366473433857,0.31176335265661437,3.727875515008039,0.42378127071295635,0.42052534692487425,0.4222426262536865,0.42026286107033645,1.0,0.5794746530751258,2.377977944284646,0.4444444444444444,0.5555555555555556,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,pareto_good,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.13700920344731196,0.12255611009981093,0.1305361609815354,0.12180275723234756,0.8888888888888888,0.7663327787890779,7.252913691246962,0.2222222222222222,0.6666666666666666,1,0.25,1
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,pareto_good,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.13700920344731196,0.12255611009981093,0.1305361609815354,0.12180275723234756,0.8888888888888888,0.7663327787890779,7.252913691246962,0.2222222222222222,0.6666666666666666,1,0.5,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,pareto_good,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.13700920344731196,0.12255611009981093,0.1305361609815354,0.12180275723234756,0.8888888888888888,0.7663327787890779,7.252913691246962,0.2222222222222222,0.6666666666666666,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,preference_robust_better_candidate,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.029953996679582928,0.020441663145109153,0.02962144434403687,0.02086127589675942,0.5555555555555556,0.5351138924104464,27.1776103349241,0.0,0.5555555555555556,1,0.25,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,preference_robust_better_candidate,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.029953996679582928,0.020441663145109153,0.02962144434403687,0.02086127589675942,0.5555555555555556,0.5351138924104464,27.1776103349241,0.0,0.5555555555555556,1,0.5,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,preference_robust_better_candidate,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.029953996679582928,0.020441663145109153,0.02962144434403687,0.02086127589675942,0.5555555555555556,0.5351138924104464,27.1776103349241,0.0,0.5555555555555556,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,primary_joint_good,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.42378127071295635,0.4350386776581593,0.4222426262536865,0.43464921308698595,1.0,0.5649613223418407,2.2986461925249113,0.4444444444444444,0.5555555555555556,1,0.25,1
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,primary_joint_good,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.42378127071295635,0.4350386776581593,0.4222426262536865,0.43464921308698595,1.0,0.5649613223418407,2.2986461925249113,0.4444444444444444,0.5555555555555556,1,0.5,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,2,primary_joint_good,9,9,422.6666666666667,0.3489510480320573,0.31176335265661437,3.727875515008039,0.42378127071295635,0.4350386776581593,0.4222426262536865,0.43464921308698595,1.0,0.5649613223418407,2.2986461925249113,0.4444444444444444,0.5555555555555556,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,pareto_good,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.13700920344731196,0.05148481055865286,0.1305361609815354,0.05103836171967648,0.14285714285714285,0.09137233229848998,2.7747434885556435,0.2222222222222222,-0.07936507936507936,1,0.25,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,pareto_good,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.13700920344731196,0.05148481055865286,0.1305361609815354,0.05103836171967648,0.14285714285714285,0.09137233229848998,2.7747434885556435,0.2222222222222222,-0.07936507936507936,1,0.5,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,pareto_good,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.13700920344731196,0.05148481055865286,0.1305361609815354,0.05103836171967648,0.14285714285714285,0.09137233229848998,2.7747434885556435,0.2222222222222222,-0.07936507936507936,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,preference_robust_better_candidate,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.029953996679582928,0.015479876160990712,0.02962144434403687,0.0171250607635146,0.0,-0.015479876160990712,0.0,0.0,0.0,1,0.25,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,preference_robust_better_candidate,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.029953996679582928,0.015479876160990712,0.02962144434403687,0.0171250607635146,0.0,-0.015479876160990712,0.0,0.0,0.0,1,0.5,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,preference_robust_better_candidate,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.029953996679582928,0.015479876160990712,0.02962144434403687,0.0171250607635146,0.0,-0.015479876160990712,0.0,0.0,0.0,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,primary_joint_good,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.42378127071295635,0.49020718998021134,0.4222426262536865,0.48946545187789264,0.8571428571428571,0.36693566716264575,1.7485317936227296,0.4444444444444444,0.4126984126984127,1,0.25,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,primary_joint_good,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.42378127071295635,0.49020718998021134,0.4222426262536865,0.48946545187789264,0.8571428571428571,0.36693566716264575,1.7485317936227296,0.4444444444444444,0.4126984126984127,1,0.5,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,3,primary_joint_good,9,7,422.6666666666667,0.14057209774007615,0.31176335265661437,3.727875515008039,0.42378127071295635,0.49020718998021134,0.4222426262536865,0.48946545187789264,0.8571428571428571,0.36693566716264575,1.7485317936227296,0.4444444444444444,0.4126984126984127,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,5,pareto_good,9,7,422.6666666666667,0.13283463097387407,0.31176335265661437,3.727875515008039,0.13700920344731196,0.0527873950650733,0.1305361609815354,0.05220779223151976,0.14285714285714285,0.09006974779206955,2.706273773900695,0.2222222222222222,-0.07936507936507936,1,0.25,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,5,pareto_good,9,7,422.6666666666667,0.13283463097387407,0.31176335265661437,3.727875515008039,0.13700920344731196,0.0527873950650733,0.1305361609815354,0.05220779223151976,0.14285714285714285,0.09006974779206955,2.706273773900695,0.2222222222222222,-0.07936507936507936,1,0.5,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,5,pareto_good,9,7,422.6666666666667,0.13283463097387407,0.31176335265661437,3.727875515008039,0.13700920344731196,0.0527873950650733,0.1305361609815354,0.05220779223151976,0.14285714285714285,0.09006974779206955,2.706273773900695,0.2222222222222222,-0.07936507936507936,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,5,preference_robust_better_candidate,9,7,422.6666666666667,0.13283463097387407,0.31176335265661437,3.727875515008039,0.029953996679582928,0.01610644257703081,0.02962144434403687,0.017798036608796208,0.0,-0.01610644257703081,0.0,0.0,0.0,1,0.25,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,5,preference_robust_better_candidate,9,7,422.6666666666667,0.13283463097387407,0.31176335265661437,3.727875515008039,0.029953996679582928,0.01610644257703081,0.02962144434403687,0.017798036608796208,0.0,-0.01610644257703081,0.0,0.0,0.0,1,0.5,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,5,preference_robust_better_candidate,9,7,422.6666666666667,0.13283463097387407,0.31176335265661437,3.727875515008039,0.029953996679582928,0.01610644257703081,0.02962144434403687,0.017798036608796208,0.0,-0.01610644257703081,0.0,0.0,0.0,1,0.75,0
within_target,all_source_objectives,eps_q05,epsilon,0.33442145137782736,5,primary_joint_good,9,7,422.6666666666667,0.13283463097387407,0.31176335265661437,3.727875515008039,0.42378127071295635,0.48594042708691243,0.4222426262536865,0.4851567828771181,0.8571428571428571,0.37120243005594467,1.76388464380543,0.4444444444444444,0.4126984126984127,1,0.25,0
