dataset,backbone,feature_object,training_method,heldout_subject,seed,eraser,eraser_rank,primary_mlp_small_kl,linear_kl,mlp_large_kl,familywise_max_kl,familywise_max_perm_p,primary_perm_p,config_hash,git_sha
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,random_k,10,0.7315669059753418,0.4122445583343506,1.312305212020874,1.312305212020874,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,full,0,0.8329079151153564,0.47912418842315674,1.3826537132263184,1.3826537132263184,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,whitening_only,0,0.28662824630737305,0.20264382660388947,1.407367467880249,1.407367467880249,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,lw_leace_full,10,0.14121249318122864,0.0917077362537384,0.5154064297676086,0.5154064297676086,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,random_k,10,0.7974203824996948,0.454782634973526,1.3670681715011597,1.3670681715011597,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,full,0,0.9101653099060059,0.4888124465942383,1.4657024145126343,1.4657024145126343,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,whitening_only,0,0.293856680393219,0.17751474678516388,1.4229110479354858,1.4229110479354858,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,lw_leace_full,10,0.2045997530221939,0.08986228704452515,0.6294087767601013,0.6294087767601013,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,random_k,10,0.8512910008430481,0.41794517636299133,1.4455283880233765,1.4455283880233765,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,full,0,0.8341204524040222,0.46729931235313416,1.4141474962234497,1.4141474962234497,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,whitening_only,0,0.2817242443561554,0.1856016218662262,1.3792996406555176,1.3792996406555176,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,lw_leace_full,10,0.1481000781059265,0.08281652629375458,0.5452829003334045,0.5452829003334045,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,random_k,10,0.7672484517097473,0.4324369728565216,1.3870097398757935,1.3870097398757935,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,full,0,0.8417173027992249,0.5942803621292114,1.4852899312973022,1.4852899312973022,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,whitening_only,0,0.2850359082221985,0.23096251487731934,1.4159598350524902,1.4159598350524902,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,lw_leace_full,10,0.18412049114704132,0.12872596085071564,0.6433463096618652,0.6433463096618652,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,random_k,10,0.81169593334198,0.5620619058609009,1.445597529411316,1.445597529411316,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,full,0,0.7535760998725891,0.4380212724208832,1.2921119928359985,1.2921119928359985,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,whitening_only,0,0.2878950536251068,0.1861526221036911,1.3236333131790161,1.3236333131790161,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,lw_leace_full,10,0.17390823364257812,0.0778702050447464,0.5811397433280945,0.5811397433280945,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,random_k,10,0.7048043608665466,0.37371158599853516,1.268929123878479,1.268929123878479,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,full,0,0.7685898542404175,0.4407622218132019,1.361290454864502,1.361290454864502,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,whitening_only,0,0.2705877125263214,0.19788233935832977,1.3347628116607666,1.3347628116607666,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,lw_leace_full,10,0.16638779640197754,0.08760856837034225,0.5639972686767578,0.5639972686767578,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,random_k,10,0.7215943932533264,0.4053068459033966,1.3343286514282227,1.3343286514282227,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,full,0,0.833617627620697,0.5945329666137695,1.4193806648254395,1.4193806648254395,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,whitening_only,0,0.270053505897522,0.20945388078689575,1.3321665525436401,1.3321665525436401,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,lw_leace_full,10,0.20482325553894043,0.12060551345348358,0.6380200386047363,0.6380200386047363,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,random_k,10,0.8199422955513,0.5805820822715759,1.4018927812576294,1.4018927812576294,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,full,0,0.7950748801231384,0.44205528497695923,1.321009635925293,1.321009635925293,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,whitening_only,0,0.29920506477355957,0.18907469511032104,1.3758827447891235,1.3758827447891235,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,lw_leace_full,10,0.17155592143535614,0.08882889151573181,0.568095862865448,0.568095862865448,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,random_k,10,0.733731210231781,0.3657380938529968,1.3017843961715698,1.3017843961715698,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,0,full,0,0.7668891549110413,0.459837406873703,1.414353609085083,1.414353609085083,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,0,whitening_only,0,0.27543994784355164,0.1824033260345459,1.4537631273269653,1.4537631273269653,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,0,lw_leace_full,10,0.1695081889629364,0.07813365012407303,0.5429369211196899,0.5429369211196899,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,0,random_k,10,0.7264586687088013,0.37476056814193726,1.3963521718978882,1.3963521718978882,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,1,full,0,0.9033808708190918,0.613580584526062,1.4647769927978516,1.4647769927978516,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,1,whitening_only,0,0.2638689875602722,0.2102924883365631,1.3551002740859985,1.3551002740859985,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,1,lw_leace_full,10,0.17081743478775024,0.13107174634933472,0.606139063835144,0.606139063835144,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,1,random_k,10,0.8827733397483826,0.5788020491600037,1.4124629497528076,1.4124629497528076,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,2,full,0,0.8202559351921082,0.4202190637588501,1.3834950923919678,1.3834950923919678,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,2,whitening_only,0,0.29614347219467163,0.19114913046360016,1.391810655593872,1.391810655593872,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,2,lw_leace_full,10,0.1556565910577774,0.08257696777582169,0.5768362283706665,0.5768362283706665,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
BNCI2015_001,dgcnn_forward_graph_adapter,graph_z,erm,10,2,random_k,10,0.7747563123703003,0.3951927423477173,1.3635411262512207,1.3635411262512207,0.047619047619047616,0.047619047619047616,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56
