unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,checkpoint_id,checkpoint_file_sha256,sidecar_sha256,optimizer_state_hash,checkpoint_state_hash_match,checkpoint_file_hash_match,sidecar_hash_match,optimizer_state_hash_match,target_outcome_used_for_retention,parent_campaign,all_hashes_passed
c78f_2b2747ef9f1c1d88aab4,BNCI2014_001,2,3,0,OACI,139,28,7bc4d67ada6e03ad7dc87a87969680aff5d36c951bafd09d71f147f6779f00f7,55ebd50f4080d59c6e8567d90cbd4812b2e86fb59d723083df0e132dcbb8d9ad,9d7cb0094571293c8789834bb4a125322d184a79904dcfc49e063bf2b9f6a8ed,849194f596da03e07b2c123e633156ead204bd823efc1b96a0302a747b2a9710,1,1,1,1,0,C78F,1
c78f_334b5be50872c6e1b2ce,BNCI2014_001,2,3,0,OACI,144,29,e0a085558116ac96165133999689b170e5f9a4d6765f773af041dd93933cb34f,b5ec3c6ca9646c2e262cd09d666275e100986e7555bae42aa6c334c3f36f3b95,9ecec8ce82b988c49c441849019b3c085aa23a377985b7683615ba076d1b9e58,a431a83af2c28875c0a575f1bc149679cd0a7ef8ef8527b477e4f6cfc78ce94e,1,1,1,1,0,C78F,1
c78f_7163c51e0493d0ea2430,BNCI2014_001,2,3,0,OACI,149,30,327bc8e06b515e5f7e5951d46fba35e9effa56e171fee046715dd30ada687a91,f21d0d5d8ac0b013d057490a42e30b91f617deabb3c1946211a1871cbc61d118,33e74272382ca8627e3fc94ada5d1c7b08b106385afcb599cd66deaff341ba75,324f5c952951b816a5424a91d2b04da76145ee2df769c366b1b55429ddb20d23,1,1,1,1,0,C78F,1
c78f_94b1fcf3f96851a6468e,BNCI2014_001,2,3,0,OACI,154,31,baf9f9dd08be0f85c1cb47c123a6f819c4f455cd340fe4a39928c2c855e0974a,85e42fa31c56ce5a53b79dd558be4d1ecc49f66de5757880e74438c492128c99,b80e4f7534016ac9a1ae258dd8e7677337e502073ead32255fdc05e04db76a31,4ac25b40170c1160fc47918391d8b9243a964a29ba2052ce960e1170d50d938a,1,1,1,1,0,C78F,1
c78f_0c5225a4e60a304ec932,BNCI2014_001,2,3,0,OACI,159,32,ca0d0d93e6a7dce9ae54a42204fab320f9990cd251fceb4d90cad995f55f8603,19b379ca7fb1f255d541277403579d318517158e40b873550d4aa2e004873262,b4b94fb469345d388fdc02ce1596cf1ec0337fba1b99a2043b425011bebe20f4,6a47843b4ee0a456f71bc720fd707fc77c026029bb520e0803f55a7f0739a40d,1,1,1,1,0,C78F,1
c78f_ce5c3c0a149f9bcf1d74,BNCI2014_001,2,3,0,OACI,164,33,913e7c6433d9b98dfacf7a6d9c936a0e94acd4f6c97679e7f4de5c1144e6d00e,c8a33228537f80914f0294ce76a88dc10e3f019cc77e6db28008d42a0e6d16c7,94126fee8a6886d26429e3fed32c1cdcee531c2323e7a8209211d78f12d02ea9,9629fbf582a90f5bc34b8c2fc34b8eb1a5afbf7eae9c11806b6b21c3bc89e8ec,1,1,1,1,0,C78F,1
c78f_d99210947ab2d812b022,BNCI2014_001,2,3,0,OACI,169,34,fed706520108f27fd02b562b0350510d3545e736c217518c8222a74be5c3d6ef,45715afc3294922dfa1c8a1c089534416314da0ff5eb59c5325ae8e8b055c5ff,bf70e06eeff38e862303bd7e1443481a2cfc36f086b50135b65c69378cf4e79e,84b9ec44321fbbe41b551f9df9bf639082cff03ffc3de6b4b5da0199c7e8b081,1,1,1,1,0,C78F,1
c78f_beec056a92f126906b1a,BNCI2014_001,2,3,0,OACI,174,35,47dbb8265fbf3dfd9eb39e1ebc0d618c1f9adcb7d28274ab9c78aafb90270e12,4178159f8b0c5ff6988780a04766c966c501fffd58bf6dafa4c7c0af3c1abb9d,5462ef36ff54ae23b08ba61c9748c49ea357e0b41d3a02232fd0795360c1cf7a,13f57c7b2c8ccb46c78f750c62406b3e37f38642c27dca67ff94bc6336ff8be0,1,1,1,1,0,C78F,1
c78f_48ae2b8374ec3eef498b,BNCI2014_001,2,3,0,OACI,179,36,cb8ccf7e012da601b68b2114d8e8408c40fefb3d4bd9d8cdc208c9d62a0b5384,2aa1e9ef6d0c1d93059080206e31428f0fc5b07e21853d1672f02069fe609ef5,0150b6881cd9228a5852e82b124c9bc2e8f57600dc2d6cb17ed403493c814b29,7c8e1c6b65d5a9b0b9a0de18ef048195000a1ed03d68cf07f4d4280d1155a39b,1,1,1,1,0,C78F,1
c78f_b5ae062cac0cab84c26f,BNCI2014_001,2,3,0,OACI,184,37,2635ccf5416ad0b133e520ce815832cafbbdc770d4471f1bc4ce663654c32a3d,3b501532c37dbb0030e898ad4aa95b75147326f11f101647be1a1ecc589d4bbd,079d0c3d287ba8c20ad116008ab5dacec7b8f7fbb90b0b7fa955344338a1fbc2,49b384c3ebdeb65f93dcc7a1f27531dab733e0e9f9fa49641e5c3efb26d53fd9,1,1,1,1,0,C78F,1
c78f_541653c74f1149c5e219,BNCI2014_001,2,3,0,OACI,189,38,7acb2b737b744552ca684b42d01559200d2b271f33d22219504a186db5b3496b,1b6a7aaa766e07675b632eddca30153fbb7dc0ceedfb044599ae5ec5f2e954fb,c8abc745a0e80e49730a4efbb27a29b4f4d15ee021d3df865188bd5d4415262a,46f804447f626bc9cf52c6c15bfac70cdbf4d96bae2993648548dee201b27990,1,1,1,1,0,C78F,1
c78f_6299cd4ce6f82a8adceb,BNCI2014_001,2,3,0,OACI,194,39,6ee5cb33f5c7767a58ef29bc758c18d0f6eef1bbf281e7a2b36bb345e958ce40,4539d26688975fdecadbc0a59747f0b8593aa868abbc67d83a1e3067ad3d28ce,2e25d6ab29c0d99a35df726b2619acf7efbe6317295dd987611369133db940c6,ded23838c478b561e6c26fa0cfdce164f657c67cd670e8f0cd20e874783d087a,1,1,1,1,0,C78F,1
c78f_e2bd50380c53c52805a7,BNCI2014_001,2,3,0,OACI,199,40,3e0530d58549909f86f864792a4c64b313529fafface1a5818cdef6213594e5f,28b4b25c0c6818f93d19487f0eb0f20a120719af92311306cb354baced0df03c,a6b10d1a2668563952c359b092d53a0df0ea9c7e618f89940a16e648376b5ad8,d733b51bbc8599de8d848cdc3967bbb47bbf50b687cc367159b1a35d077f0611,1,1,1,1,0,C78F,1
c78f_4ca22376506ea14b7da4,BNCI2014_001,2,3,0,SRC,4,1,f1c354191d15460ee85512616f14339e037d39a1b8fa9784977e4acf5eb2ff38,a643778563ef87fef041a2cbfe700e88d7b7fa7254b9fb5bbc6d44eed6b5934d,284af4ecef228a1c214d329702ed7f3df5475d3401eb0ecd6b1a39c3bb678c64,f183da9c66146a3d7b9f2641b31670e8022e63b427641f2ff4b921bbffa5b6c9,1,1,1,1,0,C78F,1
c78f_4d59c06f8780ce754b43,BNCI2014_001,2,3,0,SRC,9,2,11c28be43c644a96756f6591853489fb13597c36dc450e1fbc67d11ea35715b5,bc6de96a9368436eb90affb579e3a902ee05e8df7b84e55e6f7118ae44b519a0,8b082cf66709a958c1dff9c3b24916e75b8aa901a64b7585ae62f7142b165033,eef9bb97bf7d14b247e1ac697ac785785aea983a10daf124040f099096c5ccce,1,1,1,1,0,C78F,1
c78f_68934a2cced58d206c58,BNCI2014_001,2,3,0,SRC,14,3,71452f886d70905bd1439b678e974bfa5f1bc77851ddaeda1ea19320f1caeea4,f41cfdc639688b62fdddabb7c00ebaedaea93abe6850caef6c8040286a756f21,545d7f8655c2adcfba5d04ce7fd007a31f766b8e4714da2824025cb95a59cf92,3c4feb21eb1ed1b21d57099baf3cfbf34fb67a3c607111242ea4ab5bbc4728ec,1,1,1,1,0,C78F,1
c78f_29ef3c53a07ae5557b82,BNCI2014_001,2,3,0,SRC,19,4,8572db3d1d24a20816d53943ab0dd1ad856fbc3c070e00baf851ac4c173388b0,ea1eeb72c53f277234892e077e684727a7b81e17c48a0a46bd33c5b13df8970e,d0155343c6126cb3a01a3a714fcbd7ceeee928aeb1926691b057ee4f11fe85b8,df868f48d0d876c8140f70fbf2c2947a0f371f6c90b4c5d8273a8c014b30b695,1,1,1,1,0,C78F,1
c78f_223c4440c8b131c3edf1,BNCI2014_001,2,3,0,SRC,24,5,ed9d88d1051cc46cb9e18a0c69a8198c6b366252028eeaccd1dcc5279fb2fb61,92b3fc40ebf81f5d32b83b485adaeb179b8bbfd87784b43c845e3fd06ac3ceb4,663b16a7254569f3095f7dd746630877b610fc3e3fb87d98c09aeeea7540d4c6,9c7ed9124c1c90537b34d08ecfcef8d91dfaf3243f6fc1efe3a449906a683b35,1,1,1,1,0,C78F,1
c78f_8c3d5f5dfc9feba6a05f,BNCI2014_001,2,3,0,SRC,29,6,e5fbb2a57f161e7c4867512944f4a4e4e32a5a016600a72f6cb58194c957c44c,c0d66a847fcb64ae5c37d0eef6bf740a96b68686fe3c67774bcfd347a023ce17,ac8c8b9d03cabf1185919911b8c2d8e9813995faafcea95a5913064db867e572,db5a17924bc9bd56faa1c34e8ed868789d5dfddc116ceb77b9e76e8e2264b48a,1,1,1,1,0,C78F,1
c78f_9e9164d95c423284cb93,BNCI2014_001,2,3,0,SRC,34,7,a47b43fd2502c5e70f290758d32e0b9c69152dd68138c2f5bd95f5937917c23d,4d260a3a98a362752bcd33a0350cc6a244334214fdc74af462b0f0e515bd9e97,66bfa2818d61aa0ddd9368bfc7a54cff77d0a8b9782cfcfc6264534137522ce9,7d25c412256fc4d6b921b7cf1077da829494ea6fb9502c5b34fe71bacd2e9bd8,1,1,1,1,0,C78F,1
c78f_0b9749871dd579705009,BNCI2014_001,2,3,0,SRC,39,8,387f340b5146b72c3108e380e7d5fe1a18b32a449c29e906199f09bd32c63ea2,805e4d294628b6266a34884a3d8f36ed6f37feeee1e67cb59473ec3b70e2f69d,10b9cb523856ab61598f700a529d3f2ca6797650aad2a4fddc404186fae3c7bf,b6306bfdb7bfc105eab795ab01ad424c94ec49f76fed6b67ab634e531f1f203d,1,1,1,1,0,C78F,1
c78f_97e93c6d7df4c5fcffa3,BNCI2014_001,2,3,0,SRC,44,9,6a2308c27a2dccb73b82f6b05a21cc86db00fc6b5f510e3dd0c244ac8617abc0,5a1c30aef27de98456e09afb6a04f4f451133ede4f7113cd04de9d7ad1267cd9,9e28dc3e9306d1b8fb0651f5f0e1efaf1ab02a55728ea810b1def8c6becb2f09,7093017c9867ab6aec7cc1c81d7da68fd0cbcef7c17e2e3b7a1351504186671f,1,1,1,1,0,C78F,1
c78f_367890125803f6f8746d,BNCI2014_001,2,3,0,SRC,49,10,cbd4130408c8173b6aafabddb3daec05d402976af1bab5367eca455bc22cf198,43ebfbf4bb33d710c906da8524fbe22d2ca4b1f654c1477eb2998845443d6ca5,fb6827a0f29665570be351a1718d109841c0cd1338d85c0bf1c45d10ae64cb4a,e5aba2073f91dfd5479be726420cc28329bf6c26ac00734d0b6cb80ff68600d8,1,1,1,1,0,C78F,1
c78f_f79676ccc2fccbfb59bd,BNCI2014_001,2,3,0,SRC,54,11,caa44ad570eee14db662aa895c38ede93433abebee3da9e72cfd44ccbab44028,e441f2542ece35a460a4a89aa049be5becbcb84bc2c863842d00db7b918a1663,910164d0295ae0d69150182191f9870b8f74490e9b9697d277b2ef5f679d9246,18728e4be77ad3bd43891463da2015122dcd8719909837c988a6aba2e350a618,1,1,1,1,0,C78F,1
c78f_1d9cb839999846d93ce8,BNCI2014_001,2,3,0,SRC,59,12,b369596f480e82b92b42b6160ffc7a517a210527c8806a5c25a90a26e9243ad9,530f25dc658b0182049d51bd69771f11daf6f5dfbd2a114cef25a743d7fc7361,25916b522b9b83c66dea61652c0574425980e6fc43b8d0b9ba706dbd9a3b85f8,fedafa15df1572a92b5093d4540f89b3e0e2aa6d376ff6e495694cc9ed837604,1,1,1,1,0,C78F,1
c78f_040630f4c9791f1a71a9,BNCI2014_001,2,3,0,SRC,64,13,849844a2102539be4a4a36325c9bdd4efbcdb87f09ec5a3f91688b2858265fe2,3b870e41581b9a89d51bc751c1e37c9856af528b524f7e8a7d8218fcc5c79c76,d066662db66920f5cab12c9ff225d4a476f578edfd42829688d6b3615acf8b2c,be22733c78a0c6dd7218c17566df99a19ce194739e9706492dc74bd5b1d2603a,1,1,1,1,0,C78F,1
c78f_96c7a050a74577180624,BNCI2014_001,2,3,0,SRC,69,14,545f628140f453f264665bc5556e1161031af210f711814fc55a60743163fb79,051b2eed11a3597a051a52d01d27d4a50ee12466552a940eb89b481eb0078464,cdd3bfc3f9c4f36962c827cc86f930950060fb75c772a9c6f910283c13d3e81e,12a35c2ebcedb1d9fa3cb99acc7a12b82984d7b407930ce9a8fcbe5a85027387,1,1,1,1,0,C78F,1
c78f_0fbca18ec3b8d2a454c3,BNCI2014_001,2,3,0,SRC,74,15,7f64a06a7a5737b284053c50a160328dca18f1d1c37588699e20142b464162d0,cb451fe31762db7a1d8f609cbbe2734c1df85f3336527f072b0c92c70a8babf9,956e04cca1cdcd131c42cfa25edc366859a865e87e8291d4d797ddd1ab0804b2,c5a7291dec5708982f97ddc080d3e411711cece76eafe0ca38355f920cca83c6,1,1,1,1,0,C78F,1
c78f_c54f93f1a50e95792bed,BNCI2014_001,2,3,0,SRC,79,16,fd67b52eb7d0f7ad2338c6f4bf33133751a49836ee3a875fc87d06f24e93a3e0,3eb134cc95e3da177e75983256a22d4250cbdfa64b8c9e72dfc0e53811a29f16,f2f14537a6d0cd4a3b7bd76f54090f5344509ec60b7d16f02d2830cd7b5f9130,04f1b918f1e9883a86441d6b414da8238505d37ff968e6f961e4fa7980a14c37,1,1,1,1,0,C78F,1
c78f_ea0326c76bcb853aa399,BNCI2014_001,2,3,0,SRC,84,17,3518e68ea0d85fa277cc68e0380557f424dff8e72a38763d2082f5c555297217,7c7d341c4f824981a647c4ef4f6bc9dc53b9d2f789a229c7e5c2a3964d6dbe81,d6d8444194326a6bbff4345c52bb0a5c84d6c58ecbbe9a99110ccf10209ce3db,ebc8cfb7d46f099c6c4ead40a1331dfb83edd188b3e1b905b8b2fdcd26bf76f3,1,1,1,1,0,C78F,1
c78f_49169c6a427b6acc999a,BNCI2014_001,2,3,0,SRC,89,18,8c7a21bba23d0c6f6336fb38ebab68156035f0160a51982e18a81e297b458013,56fcbd44f1552fab9db7409faf125ad13fba732137033bd92d4fc29464e26a90,c07aa03fa1de555c2ecca2fec50e244b8f4f96b613fc9829f9597ac28f0b2a65,657469e3792dc99590d3a0dfe41411e88ea8b8ed5b053607ba2757f59aa3d115,1,1,1,1,0,C78F,1
c78f_be51a35a4cb503374bee,BNCI2014_001,2,3,0,SRC,94,19,d125941f8fdfcc4a1e2fe08cc306ae19b145130a66cb6869aa4439916d2c9174,af3362dce3c0f41de193744422f886403d3e9d7800f5e475356468d28daaf721,1c14f262de38b3889f68fde9482556d1b397dd608d407f785fef446350a3cdbe,85d8693bcfcb617b80cdac109f33ad18f7dd4903f22462c5eb243a38cb2ad488,1,1,1,1,0,C78F,1
c78f_d045e10223db5fed02c6,BNCI2014_001,2,3,0,SRC,99,20,5146082ce41c500b55ca8d1588b26bdd24dc0143a98110c8339eb499cc37460b,cb499a06435fa254738cc9442df184770f115e0a31b143830d7c98a579aaf4a5,859c1e7cc618a7d101b3ea6861f1c67053ee3b915cddb13d7732608779fa36c3,9010692a0a148cd13647e444c0f061f675f2b88770cb455c88c99273f4e5e782,1,1,1,1,0,C78F,1
c78f_7bfb7da24a54c888f145,BNCI2014_001,2,3,0,SRC,104,21,182366980e0e6bcedb3307aa5f082cda9c5d37967359a8481bf84296b4f13fc7,f8af932b92324895771ab87b3ff7701173c3829e66dd506a54daa59f1fa9b013,c328d923881651b6cca4794e8ad3f5474b92bbc732db86e0ed82bb1dd4e4bfba,255c89bb41f7e70773c25247466244774a24c425e589afed10061d7936c54ad0,1,1,1,1,0,C78F,1
c78f_8a58057ea8ab1a22ae6a,BNCI2014_001,2,3,0,SRC,109,22,ab37117edb726be016b6d4c4667f457f952402b43b1cbd19aad6993188021d11,e9dbf2f65e4f620c483a88aae779a6aabe03dce7a28e1c7789f3c8d2defa8ca3,f409abbaf39e70e2089a406b588b64b439cf2d097cdeea7fca5a7bf86000e9df,eaba3cd551635c46e95f978a0377602207ad13c6fb117ecc643937114af50d2f,1,1,1,1,0,C78F,1
c78f_9e4a02732f6b043e7ade,BNCI2014_001,2,3,0,SRC,114,23,d742ea041fe3292aa5453d46c98728f9ed74c8ce19bff7e61fcf3e2515e65629,e39c7653c8562bbf9a4105f0889dacdd4630985f74d76e197a4aaa96140fa264,63f97b56ba60972691fc27c335787fdc8ac0f9be51fce1b0935ccafa620dbb04,4d25bc3a5409a7f11c6eba0783a403edd631b562fcc057c7f549ea4a17e4591e,1,1,1,1,0,C78F,1
c78f_f89ceb9b4f73b8e0b43f,BNCI2014_001,2,3,0,SRC,119,24,a8f07d40d4b015d4a1859e6b7f6b5f4cc67752ac931a186d9e32014f909d85f5,d8e97440781a78df659338cabca3fb203ad7fed2c4d237b37f28f5529946c81e,d6e0e84fa3c1706c9ab339487f3014251ab030e5d23af4810b0a954e86a47f7f,df62253fc856ecb7c64e649cf6f76dfc58a399a6f18cf8c8e38d8a0596491940,1,1,1,1,0,C78F,1
c78f_493cb42f39e44b4b96b1,BNCI2014_001,2,3,0,SRC,124,25,c3bf31c0c9b3a670cf20977f07bd52f43a2c172a7f6d388e97f68473d507ddc3,fdd6380f7ca95811f22df43e19e717ff9a32a8455b6668d41835ae820e6d0855,8a0a664587e58d9837a7d5d0a112bcbac3227f119eb7be55dea5742def559b6e,cd7025dabcecc4e0c0579d337f6aee24c23eb60323eac3b6ba755517fd8258ec,1,1,1,1,0,C78F,1
c78f_24489b1517c9dc183369,BNCI2014_001,2,3,0,SRC,129,26,f5deda5d956cd820c33eb2c603067fa00eef036cbf98aa3a250b5da3a7ce0354,c0cda464d025d82b4586412fcfe6b3ab7a32a73a57370aaa1ddaff1822ebe7d6,94c9b1aa67df61a0135afb39f2ad1a18f755c14aafc923395c9f45dedf35ff38,e5c287c5baf9b8d6944f82e5d291374e44dc12f672a977a16f714afb1126c980,1,1,1,1,0,C78F,1
c78f_5d9df48600b6649e8728,BNCI2014_001,2,3,0,SRC,134,27,bd93386de122261a61046e8ffbc056dce565ae34bc6038c4b7c571aea8a1f02d,14f926dd886b574f3b40720f1b0f8caa5ca888da40385a17331268f69ef1845a,4aeae78b6c75f7abcbbe52454c3269075fa55bc366a992bbb0033f9bae833589,87d97e88ae0147bbfb573bb9add62e10ade6895ba74790136f7b7cfb20c5e176,1,1,1,1,0,C78F,1
c78f_6776ee018e4c510890d4,BNCI2014_001,2,3,0,SRC,139,28,8a3f88ce1b5f32aa2e279e8f1a4a8d5a73eac5b8fef93bdaee40b44b9b32f6ac,f79efd4d3837262847a46b11e93fae8d5b0cfac9194d2fe7e1b47e7748463ea3,ec7bcc7410093cecb7078b4f0ded5ba4da016aaf68cba7e4150a621856e37776,f7c30c7a6efb08eac827133897041c64810ca8b8c6da00568d2cc125251e0566,1,1,1,1,0,C78F,1
c78f_cd81be96c80c81cf2778,BNCI2014_001,2,3,0,SRC,144,29,7c679eec820dc31464c371b0db6a09ee3bd027a65abd24030e4032d22891ff86,12cbc3b3f5133d588a83c48bf7199be304d95b4b8c1f10026775229a2e6ff6b1,a76ce6649bf10b79b8e08c9ab7a17e9cd22f2be829be3019bfb61224859db90b,ba61e2e8e0b9ea7db618e0913a81e9d80d54f2a07ca9aa0ec96168ea7b78de94,1,1,1,1,0,C78F,1
c78f_d6b3088e5fcd2d84081b,BNCI2014_001,2,3,0,SRC,149,30,85a32bda5358965aece670af6616865d43ebdc1f0aecaa3bbe0f66f14e01e8ad,b109b57937d5550eb9f7cd370414c8957cadb043d9e5815e649659dd93402faf,cd91e1d5f32b0843d1f9a23f5405a3508cdd942a15db4ad33eab561c5efe2d66,1fe4dfadc9f5d1d32fd6e9d600735b3cff2780e46fbe6b7f30c71db141022ace,1,1,1,1,0,C78F,1
c78f_1b1df52f325268600aba,BNCI2014_001,2,3,0,SRC,154,31,99bf25b7d8d17156e5e49573a18bbde5e50f560aa8d6726c45f13eff5374767c,783379127b4fa18d60cf591734eb72aace396a8fd46d3e8b77f41d850f060c35,ba39965d5ddc1f5384de8d73c5080d70a731e5969d2d5c0b7dd35bf6a7a4689a,50e41e4a0272085a9e849e4b2552c4ed90a5b8176df4b11735b8af645e37da5c,1,1,1,1,0,C78F,1
c78f_2e7af0a271431fe62295,BNCI2014_001,2,3,0,SRC,159,32,9c4a9966c028956a2fd6a774d1768ef3f94f2083877e8fbe30bf76a01dac9c4b,e459ed7f09953cd518caacc4db906ad00d6e116ffd6ce83a92979491d014ad6b,0afd893e9a5c652fc5eb51a44070259614d56d399d5b68ad99baee8a8f8a48ce,c976168258985be2e1d25733e77d9a370e7d46e52ba4714c18aa3f79200815a5,1,1,1,1,0,C78F,1
c78f_f669a849d789e9c841ed,BNCI2014_001,2,3,0,SRC,164,33,862bb5f3dcd3fee80ae6d94f5e79384a0a6f58abc2d33c899adca5e95c3784b8,272940b21e46e2f42fcf802d96c75d70bcea4343b008904cbb06bf1b12ca16d8,1f51e9bf61b5eed81cd3aa9f934e820a467f1dd922cd25f0ac10d812153f41e1,4b739ffc4d2894747a18c8c4e5039ee8ed0be400798f2ee49cd1fd736a878657,1,1,1,1,0,C78F,1
c78f_24b98467331941b089db,BNCI2014_001,2,3,0,SRC,169,34,d3bd1bc9f0c5843ffcad81a29c7a3d7d29e9a46cd05c447093caed53e9cd0517,1bb85878c158b05af559ddd1b4734328d0df79c452b0441298921ed794600e4b,275ec0ba588bd5d2311f22120b26d2fad16711ead187d3df3be8d258b23818f8,f51e6ec624be730f569b77554400f9af191150cfc4fa94e489ff55d2ac20ea26,1,1,1,1,0,C78F,1
c78f_20615a38a53298722da5,BNCI2014_001,2,3,0,SRC,174,35,8a8acca47528c9134e5f7fbdcd094d851c3e4bbe353f6e526ec8dceb2221c5f9,0d203f6bf7404660a89ba5006e8c10675d5b95a3e097ec70aa93b217248b6a87,2a04583c6f324c7c10c7c7e65b57382996eb1737d29f6d3d8f8662101707f4cb,815126e6e4c78fb8c040c569852e62af0f63bd988bdb27cf9bd78e5afe9ea9a1,1,1,1,1,0,C78F,1
c78f_accba17089e5463dad39,BNCI2014_001,2,3,0,SRC,179,36,eb4b753a237acb9fcf618e98d84f8cd7d6bf9fc6474d66edb38f7634df8156e0,50fc788bb7178380c2ddf87f3972e52ba697cde26eb4e75686b37ec9ad37e0f1,84c6307a3a1286a084172e1ff0ac2377454bec66618933f7b3d7c44c81203a79,6b648bfa30cfb2b926b9e43e8701669fa5b6253da78a586c90fc2fc7ceb18a23,1,1,1,1,0,C78F,1
c78f_cb031a0683f803ad676c,BNCI2014_001,2,3,0,SRC,184,37,4d92142b90389df4f972938340e5357c3b5c7eba6f5c928fc87d9424bbf25eb9,9f04b597d9de480bc60573c1257ddfd5e2884050ca379a7fd384943a5dce0831,0b59403e3caced342e60e998b50f1acdfd4723cf363b7f76636e299f9dc1cae6,189f94edeb8613c9d9af689780f251bdbb345115c32218a2ecc21529063d9804,1,1,1,1,0,C78F,1
c78f_d72cc3c251f00548e988,BNCI2014_001,2,3,0,SRC,189,38,987ed59e8c7b4d439f1f344149fc51cf0643c426fc4e3045b839946b1da8d065,fcf0673594ae5e79498881bc0e3910083dbbd02874d46d948df01caf2f06b5fe,219a21c1c1d3173e2872e4cd56b7aaa130ca98fb461a8a44a2b2fa844508ccd3,66ca36dc03aa0e8dd724f951fb215e8bde65e5fd33fea4a9a8181f7c826eedff,1,1,1,1,0,C78F,1
c78f_c95f9bb4f7259e98eb80,BNCI2014_001,2,3,0,SRC,194,39,f861cff804d480a9fbdf7c498518efb98f25f1fcfbe5612a92008bdb4a35f085,2d743f1e7d0b6a75b91bd026625c1ef34df2b404bf42f7134a6c9310e84833c7,e694db1265c9f9fba71616fe911f7b075266946b0360be2a49b72ad39e796f09,acf7ade5f583efc4259b1f047e04038b19daff71c6d26538e376b426aa7a1514,1,1,1,1,0,C78F,1
c78f_52db9f235f19cb8aa6c8,BNCI2014_001,2,3,0,SRC,199,40,d58b3299af6eeb19847195b6a294924a95abaa81cd95742f721720348df1f0ef,5023ca2980114ab1adc08bfa299427f775fb45fcdb6dc17003cf4360762e90f7,879d9107caac7f8944319e933acb1038b4d09e0d90bdcfd752bfc69aa1a8ba5b,095d7eb6d6c1ce2f1961f2143df624a2805672250cbbed62ab651afd281eb847,1,1,1,1,0,C78F,1
c78f_b336f44e6cba92a62797,BNCI2014_001,2,3,1,ERM,199,0,2a7507013559aba5f50fc61e4ce24719ac8de1b497eeeaeba92ee7c598e93f30,15778b638da44db5f5872597f9291dbd831e2d0cedc5d059a5b227e4f48f3ad4,277a2ff4dd47278cf00668b75c0fcfe4380b706e50a7ccc6292eef488677c21f,0f2ce13736f9a17f9cd2e95e1aa32db255aef42b66d46dccefc49c03b2e1861b,1,1,1,1,0,C78F,1
c78f_f7970c04c92bf4c70b65,BNCI2014_001,2,3,1,OACI,4,1,16af3a30378aa69d3ccb05a851ddc8fc79f0f145f95175183451451507e18453,1566e196c51bc6ffcb936964859a22acc9cb887ad37b92ee5cbbfa3e1e951647,106eed5c92c9e51a61489afb820b644f9775697af2554459d08659f5ade74a25,6cec9722bf4451e144f508984dd2230d0423cbbd71ad37d95cc210aea9b1d71d,1,1,1,1,0,C78F,1
c78f_8d9cc3e8477eb394cf94,BNCI2014_001,2,3,1,OACI,9,2,9800016a15aafdff2b4b5db2840594f8542d80b0f94b29ab8f8a05cb169eb182,d6dbf3afac2e161a17187806996d22b8394fdd34b050a00140679ec2d5c33872,40cadfa815d797652428a8936e83f887c387eba829fef583417254c987ec197e,36926dc72ab6f4c1fb09a8387890a89fc722a7bb5cc9801199509f5be5b8d6d9,1,1,1,1,0,C78F,1
c78f_485602bae5ed8aceae3b,BNCI2014_001,2,3,1,OACI,14,3,40fcf74b5416d15da0265a6fcc220535a5af9e5c72c46b000cf5d5b31f3539ff,716378eb3567f875613a6c244d00a1f235d65d79be4eb4b5e479096f4efdc579,48515298f7d0e763050e8fe34360d6daad947a8fea8de2fa5a616d5c4edc0d70,679f2fa2c84eb62dd5fd3c270168948b0252d249d734ed614c181bd4e4a43e6f,1,1,1,1,0,C78F,1
c78f_f2af3d0da83a6a4d4253,BNCI2014_001,2,3,1,OACI,19,4,f73eacebf421c4e29ec17cfc5dc2b47e801239804161ae27ee1d4f4dd60459e1,24e2b5e3e8f43f58598621586d6c9315b5aed0de698df2d336d7ab4b0b6ca62c,a3c55794ceb0ba997bad3c600a9e1de26903f19a00f308e45f68088b0d57c93f,c4d1959ae18215e6132b5c6b9a9f25cc7447b43c4d3508a4bdcbfff6d894fecf,1,1,1,1,0,C78F,1
c78f_7b2946400b33e9abf46c,BNCI2014_001,2,3,1,OACI,24,5,d61f2cdd1610334cb5cd6bc64ba960fd6e69c63e6b28a0efe9d545e21b23a29d,5a1b3e0f2fdd5da4ddc14a82428a44039e74a0cc1fe989e7eac37c118c369f79,03404a82be1065b1fa619b62d07cc2e2dd9374f576615fde41046bbfd006cd58,b2734f77bf127e66586c216a41f52614907b641bcbba97b3e1cfecf1796a6919,1,1,1,1,0,C78F,1
c78f_2714074d254ad112b951,BNCI2014_001,2,3,1,OACI,29,6,0f7d358222854363689afa04c5dd906981485d46fca4094776676dcad86bd3ba,1735297ec963ed7b7f48d6b986cd109a28cac050cc0367461d85b9c98e75695b,eaa1334b2b0fac7d974e6fcbb41f850982777e151f789a3174a253fb353d77d7,5d034a29bc80141c52fff3d23fc9b2bea14413fa6d0678f899ddd4fef262a00b,1,1,1,1,0,C78F,1
