group_scope,score,label,top_k,n_groups,mean_n_candidates,mean_base_rate,mean_any_hit,mean_random_any_hit,mean_any_hit_gain_vs_random,mean_any_hit_enrichment,mean_precision_at_k,mean_random_precision_at_k,mean_precision_gain_vs_random,mean_precision_enrichment,mean_regret_vs_oracle,mean_random_expected_regret,mean_absolute_regret_reduction_vs_random,mean_relative_regret_reduction_vs_random,source_only,hindsight_diagnostic_only,target_label_used,diagnostic_ceiling,target_labels_diagnostic_only
within_target,C30_source_rank,preference_robust_better_candidate,5,9,422.6666666666667,0.029953996679582928,0.0,0.1413995577436207,-0.1413995577436207,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.1057548828107886,0.7863043036978389,-0.3194505791129497,-0.4238619745667546,1,0,0,0,1
within_target,C30_source_rank,preference_robust_better_candidate,10,9,422.6666666666667,0.029953996679582928,0.0,0.2635348873254412,-0.2635348873254412,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,0.8164511134428941,0.5709791692453763,-0.24547194419751783,-0.4025041921882261,1,0,0,0,1
within_target,C43_best_hindsight_scalarization,primary_joint_good,1,9,422.6666666666667,0.42378127071295635,0.5555555555555556,0.42378127071295635,0.13177428484259923,1.310948817112437,0.5555555555555556,0.42378127071295635,0.13177428484259923,1.099683137536245,1.3198773543789797,1.6169401687295937,0.297062814350614,0.2000530044789754,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,primary_joint_good,3,9,422.6666666666667,0.42378127071295635,0.5555555555555556,0.7647597261696675,-0.2092041706141119,0.7264445767013384,0.48148148148148145,0.42378127071295635,0.057700210768525134,0.985279845355175,1.3198773543789797,0.9846644006207801,-0.3352129537581996,-0.3750148463214324,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,primary_joint_good,5,9,422.6666666666667,0.42378127071295635,0.7777777777777778,0.8834043580451839,-0.10562658026740612,0.8804323531965148,0.5777777777777777,0.42378127071295635,0.15399650706482143,1.2245195007396927,1.0046826923027234,0.7863043036978389,-0.21837838860488457,-0.25899666567730467,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,primary_joint_good,10,9,422.6666666666667,0.42378127071295635,1.0,0.9690071796829263,0.030992820317073733,1.0319840977104164,0.5666666666666668,0.42378127071295635,0.14288539595371033,1.245838551746263,0.9051791129525919,0.5709791692453763,-0.3341999437072156,-0.6085699293789,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,pareto_good,1,9,422.6666666666667,0.13700920344731196,0.1111111111111111,0.13700920344731202,-0.025898092336200912,0.8109755280333395,0.1111111111111111,0.13700920344731196,-0.025898092336200877,0.6018518518518517,1.3198773543789797,1.6169401687295937,0.297062814350614,0.2000530044789754,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,pareto_good,3,9,422.6666666666667,0.13700920344731196,0.1111111111111111,0.35417722199305834,-0.24306611088194724,0.31371614042782464,0.1111111111111111,0.13700920344731196,-0.025898092336200877,0.6018518518518517,1.3198773543789797,0.9846644006207801,-0.3352129537581996,-0.3750148463214324,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,pareto_good,5,9,422.6666666666667,0.13700920344731196,0.5555555555555556,0.5136548583844732,0.04190069717108236,1.0815736413023849,0.15555555555555556,0.13700920344731196,0.018546352108243576,1.141058201058201,1.0046826923027234,0.7863043036978389,-0.21837838860488457,-0.25899666567730467,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,pareto_good,10,9,422.6666666666667,0.13700920344731196,0.7777777777777778,0.7544089187874579,0.02336885899031993,1.0309763821825968,0.18888888888888888,0.13700920344731196,0.051879685441576916,1.438085132185302,0.9051791129525919,0.5709791692453763,-0.3341999437072156,-0.6085699293789,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,preference_robust_better_candidate,1,9,422.6666666666667,0.029953996679582928,0.0,0.029953996679582946,-0.029953996679582946,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.3198773543789797,1.6169401687295937,0.297062814350614,0.2000530044789754,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,preference_robust_better_candidate,3,9,422.6666666666667,0.029953996679582928,0.0,0.08730446567282972,-0.08730446567282972,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.3198773543789797,0.9846644006207801,-0.3352129537581996,-0.3750148463214324,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,preference_robust_better_candidate,5,9,422.6666666666667,0.029953996679582928,0.2222222222222222,0.1413995577436207,0.08082266447860151,1.5715906454611797,0.08888888888888889,0.029953996679582928,0.05893489220930596,2.92,1.0046826923027234,0.7863043036978389,-0.21837838860488457,-0.25899666567730467,1,1,0,0,1
within_target,C43_best_hindsight_scalarization,preference_robust_better_candidate,10,9,422.6666666666667,0.029953996679582928,0.2222222222222222,0.2635348873254412,-0.041312665103219015,0.8432364476578704,0.06666666666666667,0.029953996679582928,0.03671266998708374,2.1899999999999995,0.9051791129525919,0.5709791692453763,-0.3341999437072156,-0.6085699293789,1,1,0,0,1
within_target,R_src,primary_joint_good,1,9,422.6666666666667,0.42378127071295635,0.4444444444444444,0.42378127071295635,0.02066317373148807,1.0487590536899496,0.4444444444444444,0.42378127071295635,0.02066317373148812,0.8048985570373787,1.6850101375452833,1.6169401687295937,-0.06806996881568961,-0.02375003987852322,1,0,0,0,1
within_target,R_src,primary_joint_good,3,9,422.6666666666667,0.42378127071295635,0.4444444444444444,0.7647597261696675,-0.32031528172522306,0.5811556613610707,0.4444444444444444,0.42378127071295635,0.02066317373148812,0.8048985570373787,1.6850101375452833,0.9846644006207801,-0.7003457369245032,-0.7963354316771264,1,0,0,0,1
within_target,R_src,primary_joint_good,5,9,422.6666666666667,0.42378127071295635,0.5555555555555556,0.8834043580451839,-0.32784880248962833,0.6288802522832249,0.48888888888888893,0.42378127071295635,0.06510761817593255,0.9495608664055705,1.4546293919465405,0.7863043036978389,-0.6683250882487016,-1.0697099725915213,1,0,0,0,1
within_target,R_src,primary_joint_good,10,9,422.6666666666667,0.42378127071295635,0.6666666666666666,0.9690071796829263,-0.30234051301625964,0.6879893984736108,0.5333333333333333,0.42378127071295635,0.10955206262037699,1.0875360564816008,1.1924302670622662,0.5709791692453763,-0.6214510978168899,-1.2982203624486144,1,0,0,0,1
within_target,R_src,pareto_good,1,9,422.6666666666667,0.13700920344731196,0.0,0.13700920344731202,-0.13700920344731202,0.0,0.0,0.13700920344731196,-0.13700920344731196,0.0,1.6850101375452833,1.6169401687295937,-0.06806996881568961,-0.02375003987852322,1,0,0,0,1
within_target,R_src,pareto_good,3,9,422.6666666666667,0.13700920344731196,0.0,0.35417722199305834,-0.35417722199305834,0.0,0.0,0.13700920344731196,-0.13700920344731196,0.0,1.6850101375452833,0.9846644006207801,-0.7003457369245032,-0.7963354316771264,1,0,0,0,1
within_target,R_src,pareto_good,5,9,422.6666666666667,0.13700920344731196,0.1111111111111111,0.5136548583844732,-0.4025437472733621,0.21631472826047696,0.044444444444444446,0.13700920344731196,-0.09256475900286754,0.4918518518518519,1.4546293919465405,0.7863043036978389,-0.6683250882487016,-1.0697099725915213,1,0,0,0,1
within_target,R_src,pareto_good,10,9,422.6666666666667,0.13700920344731196,0.3333333333333333,0.7544089187874579,-0.42107558545412455,0.4418470209353986,0.12222222222222223,0.13700920344731196,-0.014786981225089764,1.223148148148148,1.1924302670622662,0.5709791692453763,-0.6214510978168899,-1.2982203624486144,1,0,0,0,1
within_target,R_src,preference_robust_better_candidate,1,9,422.6666666666667,0.029953996679582928,0.0,0.029953996679582946,-0.029953996679582946,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.6850101375452833,1.6169401687295937,-0.06806996881568961,-0.02375003987852322,1,0,0,0,1
within_target,R_src,preference_robust_better_candidate,3,9,422.6666666666667,0.029953996679582928,0.0,0.08730446567282972,-0.08730446567282972,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.6850101375452833,0.9846644006207801,-0.7003457369245032,-0.7963354316771264,1,0,0,0,1
within_target,R_src,preference_robust_better_candidate,5,9,422.6666666666667,0.029953996679582928,0.0,0.1413995577436207,-0.1413995577436207,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.4546293919465405,0.7863043036978389,-0.6683250882487016,-1.0697099725915213,1,0,0,0,1
within_target,R_src,preference_robust_better_candidate,10,9,422.6666666666667,0.029953996679582928,0.0,0.2635348873254412,-0.2635348873254412,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.1924302670622662,0.5709791692453763,-0.6214510978168899,-1.2982203624486144,1,0,0,0,1
within_target,selection_leakage,primary_joint_good,1,9,422.6666666666667,0.42378127071295635,0.4444444444444444,0.42378127071295635,0.02066317373148807,1.0487590536899496,0.4444444444444444,0.42378127071295635,0.02066317373148811,0.8452749990531649,1.5104394386186644,1.6169401687295937,0.10650073011092931,-0.02975134563841115,1,0,0,0,1
within_target,selection_leakage,primary_joint_good,3,9,422.6666666666667,0.42378127071295635,0.4444444444444444,0.7647597261696675,-0.32031528172522306,0.5811556613610707,0.4444444444444444,0.42378127071295635,0.02066317373148811,0.8452749990531649,1.5104394386186644,0.9846644006207801,-0.5257750379978843,-0.8745328449208468,1,0,0,0,1
within_target,selection_leakage,primary_joint_good,5,9,422.6666666666667,0.42378127071295635,0.6666666666666666,0.8834043580451839,-0.21673769137851728,0.7546563027398698,0.4444444444444444,0.42378127071295635,0.02066317373148811,0.9288856675225904,1.2901208267084576,0.7863043036978389,-0.5038165230106187,-1.1301056205576407,1,0,0,0,1
within_target,selection_leakage,primary_joint_good,10,9,422.6666666666667,0.42378127071295635,0.7777777777777778,0.9690071796829263,-0.19122940190514848,0.8026542982192127,0.43333333333333335,0.42378127071295635,0.009552062620376988,0.9806835320863028,0.8435393890478432,0.5709791692453763,-0.2725602198024669,-0.6780654065357906,1,0,0,0,1
within_target,selection_leakage,pareto_good,1,9,422.6666666666667,0.13700920344731196,0.0,0.13700920344731202,-0.13700920344731202,0.0,0.0,0.13700920344731196,-0.13700920344731196,0.0,1.5104394386186644,1.6169401687295937,0.10650073011092931,-0.02975134563841115,1,0,0,0,1
within_target,selection_leakage,pareto_good,3,9,422.6666666666667,0.13700920344731196,0.0,0.35417722199305834,-0.35417722199305834,0.0,0.0,0.13700920344731196,-0.13700920344731196,0.0,1.5104394386186644,0.9846644006207801,-0.5257750379978843,-0.8745328449208468,1,0,0,0,1
within_target,selection_leakage,pareto_good,5,9,422.6666666666667,0.13700920344731196,0.2222222222222222,0.5136548583844732,-0.291432636162251,0.4326294565209539,0.08888888888888889,0.13700920344731196,-0.04812031455842308,0.8733333333333335,1.2901208267084576,0.7863043036978389,-0.5038165230106187,-1.1301056205576407,1,0,0,0,1
within_target,selection_leakage,pareto_good,10,9,422.6666666666667,0.13700920344731196,0.4444444444444444,0.7544089187874579,-0.30996447434301344,0.5891293612471982,0.13333333333333333,0.13700920344731196,-0.0036758701139786485,1.0482539682539682,0.8435393890478432,0.5709791692453763,-0.2725602198024669,-0.6780654065357906,1,0,0,0,1
within_target,selection_leakage,preference_robust_better_candidate,1,9,422.6666666666667,0.029953996679582928,0.0,0.029953996679582946,-0.029953996679582946,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.5104394386186644,1.6169401687295937,0.10650073011092931,-0.02975134563841115,1,0,0,0,1
within_target,selection_leakage,preference_robust_better_candidate,3,9,422.6666666666667,0.029953996679582928,0.0,0.08730446567282972,-0.08730446567282972,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.5104394386186644,0.9846644006207801,-0.5257750379978843,-0.8745328449208468,1,0,0,0,1
within_target,selection_leakage,preference_robust_better_candidate,5,9,422.6666666666667,0.029953996679582928,0.0,0.1413995577436207,-0.1413995577436207,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,1.2901208267084576,0.7863043036978389,-0.5038165230106187,-1.1301056205576407,1,0,0,0,1
within_target,selection_leakage,preference_robust_better_candidate,10,9,422.6666666666667,0.029953996679582928,0.1111111111111111,0.2635348873254412,-0.15242377621433012,0.4216182238289352,0.03333333333333333,0.029953996679582928,0.0033793366537503994,1.0999999999999999,0.8435393890478432,0.5709791692453763,-0.2725602198024669,-0.6780654065357906,1,0,0,0,1
within_target,target_utility_oracle_ceiling,primary_joint_good,1,9,422.6666666666667,0.42378127071295635,1.0,0.42378127071295635,0.5762187292870437,2.3597078708023864,1.0,0.42378127071295635,0.5762187292870435,2.8753095949878054,0.0,1.6169401687295937,1.6169401687295937,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,primary_joint_good,3,9,422.6666666666667,0.42378127071295635,1.0,0.7647597261696675,0.23524027383033252,1.3076002380624092,1.0,0.42378127071295635,0.5762187292870435,2.8753095949878054,0.0,0.9846644006207801,0.9846644006207801,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,primary_joint_good,5,9,422.6666666666667,0.42378127071295635,1.0,0.8834043580451839,0.11659564195481609,1.1319844541098047,1.0,0.42378127071295635,0.5762187292870435,2.8753095949878054,0.0,0.7863043036978389,0.7863043036978389,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,primary_joint_good,10,9,422.6666666666667,0.42378127071295635,1.0,0.9690071796829263,0.030992820317073733,1.0319840977104164,1.0,0.42378127071295635,0.5762187292870435,2.8753095949878054,0.0,0.5709791692453763,0.5709791692453763,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,pareto_good,1,9,422.6666666666667,0.13700920344731196,1.0,0.13700920344731202,0.862990796552688,7.298779752300056,1.0,0.13700920344731196,0.8629907965526881,7.921358635889744,0.0,1.6169401687295937,1.6169401687295937,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,pareto_good,3,9,422.6666666666667,0.13700920344731196,1.0,0.35417722199305834,0.6458227780069417,2.8234452638504215,1.0,0.13700920344731196,0.8629907965526881,7.921358635889744,0.0,0.9846644006207801,0.9846644006207801,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,pareto_good,5,9,422.6666666666667,0.13700920344731196,1.0,0.5136548583844732,0.4863451416155268,1.9468325543442928,0.8222222222222223,0.13700920344731196,0.6852130187749103,6.639625217376142,0.0,0.7863043036978389,0.7863043036978389,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,pareto_good,10,9,422.6666666666667,0.13700920344731196,1.0,0.7544089187874579,0.24559108121254214,1.3255410628061959,0.7111111111111111,0.13700920344731196,0.5741019076637991,5.645656257975743,0.0,0.5709791692453763,0.5709791692453763,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,preference_robust_better_candidate,1,9,422.6666666666667,0.029953996679582928,0.0,0.029953996679582946,-0.029953996679582946,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,0.0,1.6169401687295937,1.6169401687295937,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,preference_robust_better_candidate,3,9,422.6666666666667,0.029953996679582928,0.0,0.08730446567282972,-0.08730446567282972,0.0,0.0,0.029953996679582928,-0.029953996679582928,0.0,0.0,0.9846644006207801,0.9846644006207801,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,preference_robust_better_candidate,5,9,422.6666666666667,0.029953996679582928,0.1111111111111111,0.1413995577436207,-0.030288446632509597,0.7857953227305898,0.044444444444444446,0.029953996679582928,0.014490447764861518,2.266666666666667,0.0,0.7863043036978389,0.7863043036978389,1.0,0,1,1,1,1
within_target,target_utility_oracle_ceiling,preference_robust_better_candidate,10,9,422.6666666666667,0.029953996679582928,0.2222222222222222,0.2635348873254412,-0.041312665103219015,0.8432364476578704,0.044444444444444446,0.029953996679582928,0.014490447764861513,2.0666666666666664,0.0,0.5709791692453763,0.5709791692453763,1.0,0,1,1,1,1
within_trajectory,C19_robust_core,primary_joint_good,1,162,23.48148148148148,0.4297233780360411,0.5061728395061729,0.42972337803604116,0.07644946147013171,1.1779038920794294,0.5061728395061729,0.4297233780360411,0.07644946147013176,1.1542183729112576,0.6568196494026767,0.8640146794041716,0.20719503000149497,0.23702927621258768,1,0,0,0,1
within_trajectory,C19_robust_core,primary_joint_good,3,162,23.48148148148148,0.4297233780360411,0.6728395061728395,0.657863664562552,0.014975841610287532,1.0227643544050207,0.5288065843621399,0.4297233780360411,0.09908320632609885,1.216145667036694,0.297346000898257,0.4219106383344609,0.12456463743620388,0.3217315757262712,1,0,0,0,1
within_trajectory,C19_robust_core,primary_joint_good,5,162,23.48148148148148,0.4297233780360411,0.8148148148148148,0.7504321455540054,0.06438266926080938,1.0857941249482044,0.5320987654320988,0.4297233780360411,0.1023753873960577,1.527847408707476,0.1766355408749307,0.28184685718669705,0.10521131631176636,0.38536042511608676,1,0,0,0,1
within_trajectory,C19_robust_core,primary_joint_good,10,162,23.48148148148148,0.4297233780360411,0.8888888888888888,0.8519258556220983,0.03696303326679051,1.0433876176228964,0.49814814814814806,0.4297233780360411,0.06842477011210708,1.3105463905402337,0.08573524751929185,0.13105958632095183,0.04532433880165998,0.3954537002055429,1,0,0,0,1
within_trajectory,C19_robust_core,pareto_good,1,162,23.48148148148148,0.1377191744332418,0.2037037037037037,0.1377191744332418,0.06598452927046189,1.4791237642979578,0.2037037037037037,0.1377191744332418,0.06598452927046193,1.255195473251029,0.6568196494026767,0.8640146794041716,0.20719503000149497,0.23702927621258768,1,0,0,0,1
within_trajectory,C19_robust_core,pareto_good,3,162,23.48148148148148,0.1377191744332418,0.5370370370370371,0.35565906537350855,0.18137797166352854,1.5099770800810257,0.2222222222222222,0.1377191744332418,0.08450304778898042,1.7288751714677641,0.297346000898257,0.4219106383344609,0.12456463743620388,0.3217315757262712,1,0,0,0,1
within_trajectory,C19_robust_core,pareto_good,5,162,23.48148148148148,0.1377191744332418,0.691358024691358,0.5167599114097635,0.17459811328159447,1.3378708553557812,0.20740740740740743,0.1377191744332418,0.06968823297416561,1.7340329218106998,0.1766355408749307,0.28184685718669705,0.10521131631176636,0.38536042511608676,1,0,0,0,1
within_trajectory,C19_robust_core,pareto_good,10,162,23.48148148148148,0.1377191744332418,0.8518518518518519,0.7653263995097564,0.08652545234209541,1.1130569289097054,0.17901234567901234,0.1377191744332418,0.04129317124577057,1.4191836815447927,0.08573524751929185,0.13105958632095183,0.04532433880165998,0.3954537002055429,1,0,0,0,1
within_trajectory,C19_robust_core,preference_robust_better_candidate,1,162,23.48148148148148,0.03019713146878921,0.006172839506172839,0.030197131468789214,-0.024024291962616375,0.2044180756888411,0.006172839506172839,0.03019713146878921,-0.02402429196261637,0.17543859649122806,0.6568196494026767,0.8640146794041716,0.20719503000149497,0.23702927621258768,1,0,0,0,1
within_trajectory,C19_robust_core,preference_robust_better_candidate,3,162,23.48148148148148,0.03019713146878921,0.037037037037037035,0.09059139440636764,-0.053554357369330605,0.4088361513776822,0.012345679012345678,0.03019713146878921,-0.017851452456443536,0.3742690058479532,0.297346000898257,0.4219106383344609,0.12456463743620388,0.3217315757262712,1,0,0,0,1
within_trajectory,C19_robust_core,preference_robust_better_candidate,5,162,23.48148148148148,0.03019713146878921,0.1111111111111111,0.1509856573439461,-0.039874546232834984,0.7359050724798278,0.022222222222222223,0.03019713146878921,-0.00797490924656699,0.7403508771929825,0.1766355408749307,0.28184685718669705,0.10521131631176636,0.38536042511608676,1,0,0,0,1
within_trajectory,C19_robust_core,preference_robust_better_candidate,10,162,23.48148148148148,0.03019713146878921,0.30864197530864196,0.3019713146878922,0.00667066062074978,1.0220903784442055,0.030864197530864196,0.03019713146878921,0.000667066062074986,1.0438596491228072,0.08573524751929185,0.13105958632095183,0.04532433880165998,0.3954537002055429,1,0,0,0,1
within_trajectory,C30_source_rank,primary_joint_good,1,162,23.48148148148148,0.4297233780360411,0.5061728395061729,0.42972337803604116,0.07644946147013171,1.1779038920794294,0.5061728395061729,0.4297233780360411,0.07644946147013176,1.1542183729112576,0.6568196494026767,0.8640146794041716,0.20719503000149497,0.23702927621258768,1,0,0,0,1
within_trajectory,C30_source_rank,primary_joint_good,3,162,23.48148148148148,0.4297233780360411,0.6728395061728395,0.657863664562552,0.014975841610287532,1.0227643544050207,0.5288065843621399,0.4297233780360411,0.09908320632609885,1.216145667036694,0.297346000898257,0.4219106383344609,0.12456463743620388,0.3217315757262712,1,0,0,0,1
within_trajectory,C30_source_rank,primary_joint_good,5,162,23.48148148148148,0.4297233780360411,0.8148148148148148,0.7504321455540054,0.06438266926080938,1.0857941249482044,0.5320987654320988,0.4297233780360411,0.1023753873960577,1.527847408707476,0.1766355408749307,0.28184685718669705,0.10521131631176636,0.38536042511608676,1,0,0,0,1
within_trajectory,C30_source_rank,primary_joint_good,10,162,23.48148148148148,0.4297233780360411,0.8888888888888888,0.8519258556220983,0.03696303326679051,1.0433876176228964,0.49814814814814806,0.4297233780360411,0.06842477011210708,1.3105463905402337,0.08573524751929185,0.13105958632095183,0.04532433880165998,0.3954537002055429,1,0,0,0,1
within_trajectory,C30_source_rank,pareto_good,1,162,23.48148148148148,0.1377191744332418,0.2037037037037037,0.1377191744332418,0.06598452927046189,1.4791237642979578,0.2037037037037037,0.1377191744332418,0.06598452927046193,1.255195473251029,0.6568196494026767,0.8640146794041716,0.20719503000149497,0.23702927621258768,1,0,0,0,1
within_trajectory,C30_source_rank,pareto_good,3,162,23.48148148148148,0.1377191744332418,0.5370370370370371,0.35565906537350855,0.18137797166352854,1.5099770800810257,0.2222222222222222,0.1377191744332418,0.08450304778898042,1.7288751714677641,0.297346000898257,0.4219106383344609,0.12456463743620388,0.3217315757262712,1,0,0,0,1
within_trajectory,C30_source_rank,pareto_good,5,162,23.48148148148148,0.1377191744332418,0.691358024691358,0.5167599114097635,0.17459811328159447,1.3378708553557812,0.20740740740740743,0.1377191744332418,0.06968823297416561,1.7340329218106998,0.1766355408749307,0.28184685718669705,0.10521131631176636,0.38536042511608676,1,0,0,0,1
within_trajectory,C30_source_rank,pareto_good,10,162,23.48148148148148,0.1377191744332418,0.8518518518518519,0.7653263995097564,0.08652545234209541,1.1130569289097054,0.17901234567901234,0.1377191744332418,0.04129317124577057,1.4191836815447927,0.08573524751929185,0.13105958632095183,0.04532433880165998,0.3954537002055429,1,0,0,0,1
within_trajectory,C30_source_rank,preference_robust_better_candidate,1,162,23.48148148148148,0.03019713146878921,0.006172839506172839,0.030197131468789214,-0.024024291962616375,0.2044180756888411,0.006172839506172839,0.03019713146878921,-0.02402429196261637,0.17543859649122806,0.6568196494026767,0.8640146794041716,0.20719503000149497,0.23702927621258768,1,0,0,0,1
within_trajectory,C30_source_rank,preference_robust_better_candidate,3,162,23.48148148148148,0.03019713146878921,0.037037037037037035,0.09059139440636764,-0.053554357369330605,0.4088361513776822,0.012345679012345678,0.03019713146878921,-0.017851452456443536,0.3742690058479532,0.297346000898257,0.4219106383344609,0.12456463743620388,0.3217315757262712,1,0,0,0,1
within_trajectory,C30_source_rank,preference_robust_better_candidate,5,162,23.48148148148148,0.03019713146878921,0.1111111111111111,0.1509856573439461,-0.039874546232834984,0.7359050724798278,0.022222222222222223,0.03019713146878921,-0.00797490924656699,0.7403508771929825,0.1766355408749307,0.28184685718669705,0.10521131631176636,0.38536042511608676,1,0,0,0,1
within_trajectory,C30_source_rank,preference_robust_better_candidate,10,162,23.48148148148148,0.03019713146878921,0.30864197530864196,0.3019713146878922,0.00667066062074978,1.0220903784442055,0.030864197530864196,0.03019713146878921,0.000667066062074986,1.0438596491228072,0.08573524751929185,0.13105958632095183,0.04532433880165998,0.3954537002055429,1,0,0,0,1
within_trajectory,C43_best_hindsight_scalarization,primary_joint_good,1,162,23.48148148148148,0.4297233780360411,0.5740740740740741,0.42972337803604116,0.1443506960380329,1.3359153897974017,0.5740740740740741,0.4297233780360411,0.144350696038033,1.989645037749687,0.6476149164364777,0.8640146794041716,0.21639976296769392,0.2192270943347575,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,primary_joint_good,3,162,23.48148148148148,0.4297233780360411,0.7407407407407407,0.657863664562552,0.08287707617818874,1.1259791057669952,0.4876543209876543,0.4297233780360411,0.057930942951613246,1.4301420903574662,0.3432584561668994,0.4219106383344609,0.07865218216756154,0.2493256876055607,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,primary_joint_good,5,162,23.48148148148148,0.4297233780360411,0.7901234567901234,0.7504321455540054,0.03969131123611802,1.0528912726770465,0.4790123456790124,0.4297233780360411,0.049288967642971276,1.2731315200495636,0.2674904365090601,0.28184685718669705,0.014356420677636927,0.15200972879263094,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,primary_joint_good,10,162,23.48148148148148,0.4297233780360411,0.8950617283950617,0.8519258556220983,0.04313587277296338,1.0506333649675,0.46728395061728395,0.4297233780360411,0.03756057258124288,1.2072724832576958,0.15876317591663222,0.13105958632095183,-0.027703589595680395,-0.08927657644285591,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,pareto_good,1,162,23.48148148148148,0.1377191744332418,0.2037037037037037,0.1377191744332418,0.06598452927046189,1.4791237642979578,0.2037037037037037,0.1377191744332418,0.06598452927046192,1.6606481481481483,0.6476149164364777,0.8640146794041716,0.21639976296769392,0.2192270943347575,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,pareto_good,3,162,23.48148148148148,0.1377191744332418,0.41358024691358025,0.35565906537350855,0.0579211815400717,1.1628559122463071,0.1707818930041152,0.1377191744332418,0.03306271857087343,1.299159807956104,0.3432584561668994,0.4219106383344609,0.07865218216756154,0.2493256876055607,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,pareto_good,5,162,23.48148148148148,0.1377191744332418,0.5555555555555556,0.5167599114097635,0.03879564414579206,1.0750747944823242,0.1691358024691358,0.1377191744332418,0.031416628035894026,1.1671082621082622,0.2674904365090601,0.28184685718669705,0.014356420677636927,0.15200972879263094,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,pareto_good,10,162,23.48148148148148,0.1377191744332418,0.7654320987654321,0.7653263995097564,0.00010569925567560645,1.0001381100348077,0.15617283950617283,0.1377191744332418,0.018453665072931055,1.1256754510921179,0.15876317591663222,0.13105958632095183,-0.027703589595680395,-0.08927657644285591,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,preference_robust_better_candidate,1,162,23.48148148148148,0.03019713146878921,0.07407407407407407,0.030197131468789214,0.04387694260528485,2.4530169082660933,0.07407407407407407,0.03019713146878921,0.04387694260528486,2.736842105263158,0.6476149164364777,0.8640146794041716,0.21639976296769392,0.2192270943347575,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,preference_robust_better_candidate,3,162,23.48148148148148,0.03019713146878921,0.11728395061728394,0.09059139440636764,0.026692556210916304,1.2946478126959937,0.03909465020576131,0.03019713146878921,0.008897518736972101,1.4239766081871343,0.3432584561668994,0.4219106383344609,0.07865218216756154,0.2493256876055607,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,preference_robust_better_candidate,5,162,23.48148148148148,0.03019713146878921,0.16049382716049382,0.1509856573439461,0.009508169816547729,1.0629739935819735,0.032098765432098775,0.03019713146878921,0.001901633963309555,1.1473684210526316,0.2674904365090601,0.28184685718669705,0.014356420677636927,0.15200972879263094,1,1,0,0,1
within_trajectory,C43_best_hindsight_scalarization,preference_robust_better_candidate,10,162,23.48148148148148,0.03019713146878921,0.3765432098765432,0.3019713146878922,0.07457189518865104,1.2469502617019306,0.037654320987654324,0.03019713146878921,0.007457189518865109,1.3008771929824563,0.15876317591663222,0.13105958632095183,-0.027703589595680395,-0.08927657644285591,1,1,0,0,1
within_trajectory,R_src,primary_joint_good,1,162,23.48148148148148,0.4297233780360411,0.48148148148148145,0.42972337803604116,0.051758103445440296,1.1204451656365302,0.48148148148148145,0.4297233780360411,0.051758103445440413,0.9057335244264088,0.7490703306616757,0.8640146794041716,0.11494434874249593,0.10944744084130742,1,0,0,0,1
