candidate_count,rank_snr,gauge_sd,gauge_shape,label_budget,outcome_type,replicates,mean_spearman,mean_pairwise_accuracy,mean_top1,mean_top3,mean_regret,mean_gauge_recovery,high_reliability_poor_top1,common_offset_rank_flip_rate,candidate_specific_rank_flip_rate
4,1.0,0.0,skewed,16,multiclass4,128,0.8627214954735734,0.8988281250000001,0.80859375,1.0,0.010009765625,0.0,0,0.0,0.3203125
4,1.0,0.0,skewed,32,binary,128,0.8664495624806932,0.903515625,0.828125,0.9921875,0.00922393798828125,0.0,0,0.0,0.375
4,1.0,0.0,skewed,32,multiclass4,128,0.8922946539338963,0.9186197916666667,0.83203125,1.0,0.005523681640625,0.0,0,0.0,0.421875
4,1.0,0.0,skewed,64,binary,128,0.8664724218895383,0.9024739583333334,0.82421875,1.0,0.00896453857421875,0.0,0,0.0,0.40625
4,1.0,0.0,skewed,64,multiclass4,128,0.9242632355501637,0.9388020833333333,0.89453125,1.0,0.003376007080078125,0.0,0,0.0,0.421875
4,1.0,0.0,skewed,256,binary,128,0.9023231765320392,0.92578125,0.828125,1.0,0.005096435546875,0.0,0,0.0,0.453125
4,1.0,0.0,skewed,256,multiclass4,128,0.9409847647980589,0.9524739583333335,0.953125,1.0,0.00096893310546875,0.0,0,0.0,0.40625
4,1.0,0.0,heteroskedastic,4,binary,128,0.6408508616613757,0.7657552083333332,0.6119791666666667,0.96875,0.038787841796875,0.0,0,0.0,0.4140625
4,1.0,0.0,heteroskedastic,4,multiclass4,128,0.6761966434526583,0.7868489583333333,0.6901041666666666,0.984375,0.02879460652669271,0.0,0,0.0,0.3125
4,1.0,0.0,heteroskedastic,8,binary,128,0.7093514737407254,0.8071614583333333,0.6588541666666667,0.9765625,0.02970123291015625,0.0,0,0.0,0.3515625
4,1.0,0.0,heteroskedastic,8,multiclass4,128,0.7566576394297799,0.8337239583333333,0.7174479166666667,0.9921875,0.02417882283528646,0.0,0,0.0,0.328125
4,1.0,0.0,heteroskedastic,16,binary,128,0.7792193556521314,0.8483072916666666,0.7447916666666666,1.0,0.02208709716796875,0.0,0,0.0,0.375
4,1.0,0.0,heteroskedastic,16,multiclass4,128,0.80730983379763,0.869140625,0.76171875,0.984375,0.010204315185546875,0.0,0,0.0,0.4609375
4,1.0,0.0,heteroskedastic,32,binary,128,0.8369756474582553,0.87890625,0.75390625,0.9921875,0.01316070556640625,0.0,0,0.0,0.3828125
4,1.0,0.0,heteroskedastic,32,multiclass4,128,0.9026417943941767,0.9264322916666667,0.89453125,1.0,0.005542755126953125,0.0,0,0.0,0.359375
4,1.0,0.0,heteroskedastic,64,binary,128,0.8650355884401308,0.904296875,0.8671875,1.0,0.007904052734375,0.0,0,0.0,0.359375
4,1.0,0.0,heteroskedastic,64,multiclass4,128,0.9183079413300981,0.9375,0.890625,1.0,0.00433349609375,0.0,0,0.0,0.3984375
4,1.0,0.0,heteroskedastic,256,binary,128,0.9370990882660195,0.9505208333333335,0.875,1.0,0.0032958984375,0.0,0,0.0,0.3671875
4,1.0,0.0,heteroskedastic,256,multiclass4,128,0.9515624999999999,0.9596354166666667,0.9375,1.0,0.00124359130859375,0.0,0,0.0,0.4140625
4,1.0,0.25,gaussian,4,binary,128,0.5510114069863438,0.72578125,0.564453125,0.9375,0.052738189697265625,0.3153124999999999,0,0.0,0.4140625
4,1.0,0.25,gaussian,4,multiclass4,128,0.6796069545786494,0.7930989583333333,0.6380208333333333,0.9765625,0.03757476806640625,0.35843749999999985,0,0.0,0.3515625
4,1.0,0.25,gaussian,8,binary,128,0.7029545358659101,0.8044270833333333,0.6080729166666666,0.953125,0.043500264485677086,0.3721874999999999,0,0.0,0.296875
4,1.0,0.25,gaussian,8,multiclass4,128,0.7649760937790768,0.8407552083333334,0.7109375,0.9921875,0.0208587646484375,0.33156249999999987,0,0.0,0.34375
4,1.0,0.25,gaussian,16,binary,128,0.7759662479998322,0.8463541666666667,0.7057291666666666,0.9921875,0.023396809895833332,0.34999999999999987,0,0.0,0.3984375
4,1.0,0.25,gaussian,16,multiclass4,128,0.837085312422656,0.8837239583333334,0.8125,0.9921875,0.008851369222005209,0.3299999999999999,0,0.0,0.3984375
4,1.0,0.25,gaussian,32,binary,128,0.8211224536795689,0.8770833333333334,0.8046875,0.9921875,0.011566162109375,0.3178124999999999,0,0.0,0.375
4,1.0,0.25,gaussian,32,multiclass4,128,0.8564692697307452,0.89765625,0.80078125,1.0,0.009548187255859375,0.30312499999999987,0,0.0,0.46875
4,1.0,0.25,gaussian,64,binary,128,0.8684575199628936,0.8998697916666667,0.78515625,1.0,0.009521484375,0.35781249999999987,0,0.0,0.3984375
4,1.0,0.25,gaussian,64,multiclass4,128,0.889675823642072,0.9235677083333333,0.80859375,1.0,0.009685516357421875,0.3274999999999999,0,0.0,0.34375
4,1.0,0.25,gaussian,256,binary,128,0.8749805394034533,0.9180989583333334,0.8671875,0.9921875,0.0068359375,0.3574999999999998,0,0.0,0.40625
4,1.0,0.25,gaussian,256,multiclass4,128,0.9001062059540457,0.9251302083333334,0.87890625,1.0,0.003551483154296875,0.3331249999999999,0,0.0,0.390625
4,1.0,0.25,skewed,4,binary,128,0.5435457686040649,0.7231770833333333,0.5592447916666666,0.9453125,0.0692609151204427,0.36593749999999986,0,0.0,0.375
4,1.0,0.25,skewed,4,multiclass4,128,0.7191495212265036,0.8079427083333335,0.671875,0.9765625,0.03546905517578125,0.2956249999999999,0,0.0,0.421875
4,1.0,0.25,skewed,8,binary,128,0.6752921932374303,0.79296875,0.6354166666666666,0.9609375,0.04050445556640625,0.33124999999999993,0,0.0,0.359375
4,1.0,0.25,skewed,8,multiclass4,128,0.7676466981614758,0.8423177083333333,0.7083333333333333,1.0,0.02179845174153646,0.3937499999999998,0,0.0,0.421875
4,1.0,0.25,skewed,16,binary,128,0.7089852326827659,0.808203125,0.66015625,0.984375,0.02382659912109375,0.3906249999999999,0,0.0,0.421875
4,1.0,0.25,skewed,16,multiclass4,128,0.8481689320450965,0.8880208333333334,0.7578125,0.984375,0.013881683349609375,0.3021874999999999,0,0.0,0.2890625
4,1.0,0.25,skewed,32,binary,128,0.7856974840584275,0.85546875,0.74609375,0.984375,0.01638031005859375,0.3415624999999999,0,0.0,0.421875
4,1.0,0.25,skewed,32,multiclass4,128,0.8762266472841439,0.9049479166666667,0.79296875,0.9921875,0.0094757080078125,0.3481249999999999,0,0.0,0.2734375
4,1.0,0.25,skewed,64,binary,128,0.8937033408540725,0.9177083333333333,0.9140625,1.0,0.0029296875,0.40468749999999987,0,0.0,0.328125
4,1.0,0.25,skewed,64,multiclass4,128,0.8849883236420719,0.9173177083333334,0.8984375,0.9921875,0.003345489501953125,0.3362499999999999,0,0.0,0.3203125
4,1.0,0.25,skewed,256,binary,128,0.9092276471100327,0.93359375,0.86328125,1.0,0.0038604736328125,0.31718749999999996,0,0.0,0.296875
4,1.0,0.25,skewed,256,multiclass4,128,0.9182017353760523,0.9375000000000001,0.8984375,1.0,0.00258636474609375,0.34999999999999987,0,0.0,0.3125
4,1.0,0.25,heteroskedastic,4,binary,128,0.5991369198392748,0.73828125,0.5592447916666666,0.953125,0.05369440714518229,0.41843749999999985,0,0.0,0.3984375
4,1.0,0.25,heteroskedastic,4,multiclass4,128,0.688353232341384,0.7890625,0.6412760416666666,0.953125,0.036280949910481766,0.41593749999999985,0,0.0,0.40625
4,1.0,0.25,heteroskedastic,8,binary,128,0.696046674315549,0.7981770833333334,0.6471354166666667,1.0,0.04349517822265625,0.3806249999999998,0,0.0,0.34375
4,1.0,0.25,heteroskedastic,8,multiclass4,128,0.792966246621109,0.8483072916666666,0.7174479166666667,0.984375,0.019336700439453125,0.37593749999999987,0,0.0,0.390625
4,1.0,0.25,heteroskedastic,16,binary,128,0.7673836250342236,0.8408854166666666,0.6901041666666667,0.984375,0.026692708333333332,0.4531249999999998,0,0.0,0.4296875
4,1.0,0.25,heteroskedastic,16,multiclass4,128,0.8579859907149983,0.892578125,0.76171875,1.0,0.01666259765625,0.39593749999999983,0,0.0,0.3359375
4,1.0,0.25,heteroskedastic,32,binary,128,0.8347780772787521,0.8824218750000001,0.77734375,0.9921875,0.0142059326171875,0.3999999999999998,0,0.0,0.390625
4,1.0,0.25,heteroskedastic,32,multiclass4,128,0.8237700662486781,0.8763020833333335,0.7447916666666666,1.0,0.013844807942708334,0.38781249999999984,0,0.0,0.359375
4,1.0,0.25,heteroskedastic,64,binary,128,0.8722586768802617,0.9072916666666667,0.84765625,0.9921875,0.0077056884765625,0.3893749999999999,0,0.0,0.3046875
4,1.0,0.25,heteroskedastic,64,multiclass4,128,0.893667706128157,0.9225260416666667,0.84375,0.984375,0.0055694580078125,0.38624999999999987,0,0.0,0.3828125
4,1.0,0.25,heteroskedastic,256,binary,128,0.9172937059540457,0.9368489583333334,0.91015625,1.0,0.003662109375,0.3709374999999998,0,0.0,0.3203125
4,1.0,0.25,heteroskedastic,256,multiclass4,128,0.903738323642072,0.9398437500000001,0.9296875,0.9921875,0.00434112548828125,0.4465624999999998,0,0.0,0.40625
4,1.0,0.5,gaussian,4,binary,128,0.5491383202710134,0.7200520833333333,0.5442708333333334,0.9453125,0.06446329752604166,0.33781249999999985,0,0.0,0.5625
4,1.0,0.5,gaussian,4,multiclass4,128,0.6107989222806494,0.7565104166666666,0.5709635416666666,0.953125,0.040747324625651046,0.30124999999999985,0,0.0,0.6015625
4,1.0,0.5,gaussian,8,binary,128,0.6087356572173207,0.762890625,0.5963541666666666,0.9765625,0.04753367106119792,0.3249999999999999,0,0.0,0.59375
4,1.0,0.5,gaussian,8,multiclass4,128,0.7839373928157544,0.8541666666666666,0.765625,1.0,0.02587127685546875,0.33343749999999983,0,0.0,0.484375
4,1.0,0.5,gaussian,16,binary,128,0.7648081674211489,0.8447916666666666,0.7734375,0.984375,0.0245208740234375,0.27562499999999995,0,0.0,0.578125
4,1.0,0.5,gaussian,16,multiclass4,128,0.8004795136545455,0.8597656250000001,0.70703125,1.0,0.020999908447265625,0.3243749999999999,0,0.0,0.5859375
4,1.0,0.5,gaussian,32,binary,128,0.7854976670729262,0.8548177083333334,0.671875,0.984375,0.02265167236328125,0.3653124999999998,0,0.0,0.546875
4,1.0,0.5,gaussian,32,multiclass4,128,0.859039147284144,0.8972656250000002,0.81640625,1.0,0.01110076904296875,0.33749999999999986,0,0.0,0.46875
4,1.0,0.5,gaussian,64,binary,128,0.8199983336235188,0.8799479166666667,0.78125,1.0,0.015838623046875,0.36593749999999986,0,0.0,0.5390625
4,1.0,0.5,gaussian,64,multiclass4,128,0.8997052942200654,0.9303385416666667,0.84375,1.0,0.008697509765625,0.36374999999999985,0,0.0,0.4921875
4,1.0,0.5,gaussian,256,binary,128,0.8366787159354925,0.8860677083333334,0.796875,0.9921875,0.0095977783203125,0.2996874999999999,0,0.0,0.625
4,1.0,0.5,gaussian,256,multiclass4,128,0.8882606765320393,0.9186197916666667,0.83984375,1.0,0.00739288330078125,0.3196874999999999,0,0.0,0.5078125
4,1.0,0.5,skewed,4,binary,128,0.54150657881562,0.7192708333333333,0.544921875,0.9375,0.06393814086914062,0.3465624999999999,0,0.0,0.546875
4,1.0,0.5,skewed,4,multiclass4,128,0.5974182605124212,0.75390625,0.5677083333333334,0.953125,0.050546010335286454,0.33218749999999986,0,0.0,0.5703125
4,1.0,0.5,skewed,8,binary,128,0.6426381066244296,0.7708333333333334,0.5885416666666667,0.9765625,0.047709147135416664,0.33437499999999987,0,0.0,0.5078125
4,1.0,0.5,skewed,8,multiclass4,128,0.7235648127541437,0.8118489583333334,0.7083333333333333,0.9921875,0.03244527180989583,0.3512499999999999,0,0.0,0.6171875
4,1.0,0.5,skewed,16,binary,128,0.7038607289591443,0.8131510416666667,0.7005208333333333,0.9765625,0.024996439615885418,0.35062499999999985,0,0.0,0.5546875
4,1.0,0.5,skewed,16,multiclass4,128,0.7853914611188805,0.8489583333333334,0.671875,0.9921875,0.0218048095703125,0.3468749999999998,0,0.0,0.53125
4,1.0,0.5,skewed,32,binary,128,0.7026454861457652,0.8015625,0.6666666666666667,0.9921875,0.02191925048828125,0.3303124999999999,0,0.0,0.640625
4,1.0,0.5,skewed,32,multiclass4,128,0.7615941963208215,0.8391927083333334,0.6484375,0.984375,0.021549224853515625,0.33937499999999987,0,0.0,0.546875
4,1.0,0.5,skewed,64,binary,128,0.8243694415042093,0.8766927083333333,0.76953125,0.9921875,0.0153350830078125,0.30374999999999985,0,0.0,0.5078125
4,1.0,0.5,skewed,64,multiclass4,128,0.8108118334494074,0.872265625,0.7890625,1.0,0.016979217529296875,0.3749999999999999,0,0.0,0.5390625
4,1.0,0.5,skewed,256,binary,128,0.829267127669473,0.8805989583333333,0.75390625,0.9921875,0.01569366455078125,0.38812499999999983,0,0.0,0.578125
4,1.0,0.5,skewed,256,multiclass4,128,0.8441097647980589,0.8997395833333335,0.83984375,0.984375,0.0088653564453125,0.35281249999999986,0,0.0,0.515625
4,1.0,0.5,heteroskedastic,4,binary,128,0.5960194690353164,0.7425781250000001,0.5950520833333334,0.9609375,0.04282124837239583,0.3324999999999999,0,0.0,0.6640625
4,1.0,0.5,heteroskedastic,4,multiclass4,128,0.6521748133850374,0.77734375,0.609375,0.984375,0.03780873616536458,0.4559374999999998,0,0.0,0.6171875
4,1.0,0.5,heteroskedastic,8,binary,128,0.6041549419438265,0.758203125,0.6393229166666667,0.9453125,0.04421234130859375,0.3643749999999999,0,0.0,0.546875
4,1.0,0.5,heteroskedastic,8,multiclass4,128,0.758297966113361,0.8416666666666667,0.7239583333333334,0.984375,0.025202433268229168,0.3990624999999999,0,0.0,0.5390625
4,1.0,0.5,heteroskedastic,16,binary,128,0.6939184518387623,0.801171875,0.65625,0.9609375,0.0276641845703125,0.41499999999999987,0,0.0,0.640625
4,1.0,0.5,heteroskedastic,16,multiclass4,128,0.7763762259169393,0.8541666666666667,0.78125,0.984375,0.01737213134765625,0.4143749999999998,0,0.0,0.609375
4,1.0,0.5,heteroskedastic,32,binary,128,0.7273150078614476,0.82421875,0.6979166666666666,0.9609375,0.02301788330078125,0.39406249999999987,0,0.0,0.6328125
4,1.0,0.5,heteroskedastic,32,multiclass4,128,0.7793927942200654,0.8506510416666666,0.7890625,0.9921875,0.01104736328125,0.3665624999999999,0,0.0,0.59375
4,1.0,0.5,heteroskedastic,64,binary,128,0.8050061178621373,0.8682291666666667,0.7578125,0.9921875,0.0194854736328125,0.3912499999999999,0,0.0,0.5859375
4,1.0,0.5,heteroskedastic,64,multiclass4,128,0.8541392353760523,0.8951822916666667,0.875,1.0,0.00473785400390625,0.37406249999999985,0,0.0,0.578125
4,1.0,0.5,heteroskedastic,256,binary,128,0.8495990882660196,0.8938802083333334,0.80078125,0.9921875,0.009124755859375,0.40062499999999984,0,0.0,0.546875
4,1.0,0.5,heteroskedastic,256,multiclass4,128,0.8202713530640785,0.8873697916666667,0.859375,0.9921875,0.00632476806640625,0.48281249999999987,0,0.0,0.5546875
4,1.0,1.0,gaussian,4,binary,128,0.5778925369575516,0.7434895833333333,0.5885416666666667,0.96875,0.07006327311197917,0.35843749999999985,0,0.0,0.640625
4,1.0,1.0,gaussian,4,multiclass4,128,0.6037997159425762,0.7574218749999999,0.6197916666666667,0.9609375,0.04723485310872396,0.3303124999999999,0,0.0,0.7109375
4,1.0,1.0,gaussian,8,binary,128,0.6044384857249708,0.75234375,0.5768229166666667,0.9765625,0.05578104654947917,0.3503124999999999,0,0.0,0.609375
4,1.0,1.0,gaussian,8,multiclass4,128,0.6622201401191414,0.7910156250000001,0.6705729166666666,0.9765625,0.04101308186848958,0.34593749999999984,0,0.0,0.7109375
4,1.0,1.0,gaussian,16,binary,128,0.6347087043537498,0.7815104166666667,0.6432291666666666,0.9453125,0.04631296793619792,0.3390624999999999,0,0.0,0.75
4,1.0,1.0,gaussian,16,multiclass4,128,0.7165980884401308,0.8157552083333333,0.6953125,0.984375,0.034954071044921875,0.34749999999999986,0,0.0,0.6875
4,1.0,1.0,gaussian,32,binary,128,0.748186166898815,0.8324218750000001,0.7421875,0.984375,0.0249176025390625,0.31999999999999984,0,0.0,0.6796875
4,1.0,1.0,gaussian,32,multiclass4,128,0.7445129022748673,0.8298177083333333,0.62109375,0.9765625,0.0357818603515625,0.3374999999999999,0,0.0,0.7109375
4,1.0,1.0,gaussian,64,binary,128,0.8295822420258047,0.8756510416666667,0.79296875,1.0,0.01709747314453125,0.33156249999999987,0,0.0,0.6640625
4,1.0,1.0,gaussian,64,multiclass4,128,0.7525139021007561,0.8385416666666667,0.72265625,0.9921875,0.028072357177734375,0.30656249999999985,0,0.0,0.75
4,1.0,1.0,gaussian,256,binary,128,0.7660692844127299,0.844921875,0.71484375,0.9921875,0.02565765380859375,0.32718749999999985,0,0.0,0.71875
4,1.0,1.0,gaussian,256,multiclass4,128,0.7830032255687167,0.8549479166666667,0.7734375,0.984375,0.018260955810546875,0.29093749999999985,0,0.0,0.65625
4,1.0,1.0,skewed,4,binary,128,0.5452078450870502,0.7259114583333333,0.5221354166666666,0.9296875,0.09806060791015625,0.33718749999999986,0,0.0,0.75
4,1.0,1.0,skewed,4,multiclass4,128,0.6366778958036794,0.765234375,0.5833333333333334,0.96875,0.05853780110677083,0.3403124999999999,0,0.0,0.7265625
4,1.0,1.0,skewed,8,binary,128,0.6647683991828355,0.7877604166666666,0.6315104166666666,0.984375,0.05855305989583333,0.32749999999999985,0,0.0,0.6953125
4,1.0,1.0,skewed,8,multiclass4,128,0.7227246476323665,0.8190104166666667,0.6796875,0.9921875,0.0498504638671875,0.33593749999999994,0,0.0,0.734375
4,1.0,1.0,skewed,16,binary,128,0.6967984353767909,0.8057291666666666,0.65234375,0.9609375,0.04569244384765625,0.34999999999999987,0,0.0,0.5859375
4,1.0,1.0,skewed,16,multiclass4,128,0.72829626497217,0.8252604166666666,0.69921875,0.9765625,0.039642333984375,0.3437499999999999,0,0.0,0.703125
4,1.0,1.0,skewed,32,binary,128,0.7567670813836884,0.8424479166666667,0.69140625,0.984375,0.03515625,0.3365624999999999,0,0.0,0.6953125
4,1.0,1.0,skewed,32,multiclass4,128,0.7774099218895383,0.8493489583333333,0.77734375,0.9921875,0.021366119384765625,0.3228124999999999,0,0.0,0.7578125
4,1.0,1.0,skewed,64,binary,128,0.7789507355501636,0.8470052083333334,0.67578125,0.984375,0.03623199462890625,0.3253124999999999,0,0.0,0.703125
4,1.0,1.0,skewed,64,multiclass4,128,0.746792706128157,0.8343750000000001,0.703125,0.984375,0.031955718994140625,0.3906249999999999,0,0.0,0.734375
4,1.0,1.0,skewed,256,binary,128,0.7549627451833878,0.8424479166666667,0.73046875,0.96875,0.02902984619140625,0.35062499999999985,0,0.0,0.625
4,1.0,1.0,skewed,256,multiclass4,128,0.7885770686513485,0.8548177083333334,0.69140625,0.984375,0.025981903076171875,0.36468749999999983,0,0.0,0.6875
4,1.0,1.0,heteroskedastic,4,binary,128,0.49231753706439946,0.708203125,0.5260416666666667,0.9375,0.08213551839192708,0.42468749999999983,0,0.0,0.7109375
4,1.0,1.0,heteroskedastic,4,multiclass4,128,0.5485506398451108,0.728515625,0.6328125,0.9140625,0.05743153889973958,0.4140624999999998,0,0.0,0.71875
4,1.0,1.0,heteroskedastic,8,binary,128,0.6078918603171456,0.7503906250000001,0.625,0.96875,0.0545806884765625,0.3671874999999999,0,0.0,0.6171875
4,1.0,1.0,heteroskedastic,8,multiclass4,128,0.609617068941534,0.7619791666666667,0.60546875,0.96875,0.060756683349609375,0.33906249999999993,0,0.0,0.6796875
4,1.0,1.0,heteroskedastic,16,binary,128,0.6357103849459445,0.7764322916666667,0.6354166666666666,0.953125,0.0408782958984375,0.4040624999999998,0,0.0,0.7109375
4,1.0,1.0,heteroskedastic,16,multiclass4,128,0.7034024709262159,0.8154947916666667,0.74609375,0.9609375,0.0274658203125,0.39593749999999983,0,0.0,0.7265625
4,1.0,1.0,heteroskedastic,32,binary,128,0.6753301756142864,0.7993489583333334,0.6796875,0.96875,0.0355072021484375,0.4243749999999998,0,0.0,0.6953125
4,1.0,1.0,heteroskedastic,32,multiclass4,128,0.7446385688254598,0.837890625,0.72265625,0.96875,0.02141571044921875,0.42593749999999986,0,0.0,0.6953125
4,1.0,1.0,heteroskedastic,64,binary,128,0.7163445295961178,0.8170572916666667,0.69921875,0.984375,0.0309600830078125,0.44281249999999983,0,0.0,0.7265625
4,1.0,1.0,heteroskedastic,64,multiclass4,128,0.7356427942200654,0.8346354166666666,0.76171875,0.9921875,0.0265655517578125,0.4112499999999999,0,0.0,0.7265625
4,1.0,1.0,heteroskedastic,256,binary,128,0.7153302942200654,0.8210937500000001,0.68359375,0.9765625,0.02738189697265625,0.3284374999999999,0,0.0,0.7265625
4,1.0,1.0,heteroskedastic,256,multiclass4,128,0.7290547157613814,0.8281250000000001,0.703125,0.953125,0.025707244873046875,0.3909374999999999,0,0.0,0.7265625
4,2.0,0.0,gaussian,4,binary,128,0.6953136171315895,0.7916666666666667,0.6666666666666666,0.9765625,0.04706319173177083,0.0,0,0.0,0.21875
4,2.0,0.0,gaussian,4,multiclass4,128,0.8469845619506428,0.8833333333333333,0.82421875,1.0,0.01470947265625,0.0,0,0.0,0.2578125
4,2.0,0.0,gaussian,8,binary,128,0.8412846202873505,0.877734375,0.7682291666666666,1.0,0.019793192545572918,0.0,0,0.0,0.1640625
4,2.0,0.0,gaussian,8,multiclass4,128,0.8543266744775914,0.8860677083333334,0.7604166666666667,1.0,0.012747446695963543,0.0,0,0.0,0.2109375
4,2.0,0.0,gaussian,16,binary,128,0.9107431581809782,0.9242187500000001,0.82421875,1.0,0.014007568359375,0.0,0,0.0,0.1953125
4,2.0,0.0,gaussian,16,multiclass4,128,0.9145306964949327,0.9303385416666667,0.90234375,1.0,0.00540924072265625,0.0,0,0.0,0.1953125
4,2.0,0.0,gaussian,32,binary,128,0.9130080656678765,0.9296875,0.84375,1.0,0.0078125,0.0,0,0.0,0.21875
4,2.0,0.0,gaussian,32,multiclass4,128,0.933848421715427,0.9479166666666667,0.90234375,1.0,0.0028839111328125,0.0,0,0.0,0.1953125
4,2.0,0.0,gaussian,64,binary,128,0.9318004903667757,0.9473958333333334,0.91015625,1.0,0.0029144287109375,0.0,0,0.0,0.1875
4,2.0,0.0,gaussian,64,multiclass4,128,0.9326651471100327,0.9479166666666667,0.9296875,1.0,0.00142669677734375,0.0,0,0.0,0.234375
4,2.0,0.0,gaussian,256,binary,128,0.9503597647980588,0.9615885416666667,0.9453125,1.0,0.0008544921875,0.0,0,0.0,0.2421875
4,2.0,0.0,gaussian,256,multiclass4,128,0.9765213530640785,0.98046875,0.96875,1.0,0.00034332275390625,0.0,0,0.0,0.296875
4,2.0,0.0,skewed,4,binary,128,0.7458821641636462,0.822265625,0.6588541666666666,0.984375,0.05182393391927083,0.0,0,0.0,0.2109375
4,2.0,0.0,skewed,4,multiclass4,128,0.8086042470277994,0.8567708333333335,0.7526041666666667,1.0,0.022252400716145832,0.0,0,0.0,0.21875
4,2.0,0.0,skewed,8,binary,128,0.8163972359639375,0.8623697916666667,0.7252604166666666,1.0,0.024510701497395836,0.0,0,0.0,0.203125
4,2.0,0.0,skewed,8,multiclass4,128,0.8714617356157148,0.9029947916666667,0.8033854166666667,0.9921875,0.010480244954427082,0.0,0,0.0,0.1875
4,2.0,0.0,skewed,16,binary,128,0.8371252260910507,0.8828125,0.7734375,0.9921875,0.01184844970703125,0.0,0,0.0,0.21875
4,2.0,0.0,skewed,16,multiclass4,128,0.9134947747795057,0.9342447916666667,0.86328125,1.0,0.00521087646484375,0.0,0,0.0,0.1953125
4,2.0,0.0,skewed,32,binary,128,0.9197950052809087,0.9360677083333334,0.8359375,1.0,0.010223388671875,0.0,0,0.0,0.2421875
4,2.0,0.0,skewed,32,multiclass4,128,0.9615725099814467,0.9661458333333333,0.8984375,1.0,0.003673553466796875,0.0,0,0.0,0.21875
4,2.0,0.0,skewed,64,binary,128,0.929688612871414,0.9463541666666667,0.875,1.0,0.00421142578125,0.0,0,0.0,0.1953125
4,2.0,0.0,skewed,64,multiclass4,128,0.9487972647980588,0.958984375,0.921875,1.0,0.001861572265625,0.0,0,0.0,0.234375
4,2.0,0.0,skewed,256,binary,128,0.934988323642072,0.9489583333333333,0.953125,1.0,0.00091552734375,0.0,0,0.0,0.25
4,2.0,0.0,skewed,256,multiclass4,128,0.9695106765320392,0.9772135416666667,0.94921875,1.0,0.000812530517578125,0.0,0,0.0,0.2734375
4,2.0,0.0,heteroskedastic,4,binary,128,0.7511193579525172,0.8216145833333333,0.703125,0.9921875,0.04296875,0.0,0,0.0,0.234375
4,2.0,0.0,heteroskedastic,4,multiclass4,128,0.8340216583482711,0.873046875,0.75,0.9921875,0.026584625244140625,0.0,0,0.0,0.140625
4,2.0,0.0,heteroskedastic,8,binary,128,0.8302907472019105,0.86796875,0.72265625,0.9921875,0.03057098388671875,0.0,0,0.0,0.2109375
4,2.0,0.0,heteroskedastic,8,multiclass4,128,0.886227641549779,0.9134114583333335,0.83984375,1.0,0.013034820556640625,0.0,0,0.0,0.21875
4,2.0,0.0,heteroskedastic,16,binary,128,0.8840070839137042,0.9119791666666668,0.83203125,1.0,0.01250457763671875,0.0,0,0.0,0.1953125
4,2.0,0.0,heteroskedastic,16,multiclass4,128,0.9172330984215776,0.9322916666666667,0.8671875,1.0,0.00753021240234375,0.0,0,0.0,0.203125
4,2.0,0.0,heteroskedastic,32,binary,128,0.9112136931632383,0.931640625,0.88671875,0.9921875,0.00493621826171875,0.0,0,0.0,0.2109375
4,2.0,0.0,heteroskedastic,32,multiclass4,128,0.9419144805594402,0.9544270833333334,0.9296875,1.0,0.002681732177734375,0.0,0,0.0,0.1953125
4,2.0,0.0,heteroskedastic,64,binary,128,0.948270686513486,0.9563802083333333,0.890625,1.0,0.00507354736328125,0.0,0,0.0,0.15625
4,2.0,0.0,heteroskedastic,64,multiclass4,128,0.9419990001741112,0.955078125,0.91015625,1.0,0.00305938720703125,0.0,0,0.0,0.2265625
4,2.0,0.0,heteroskedastic,256,binary,128,0.9463267353760523,0.9593750000000001,0.93359375,1.0,0.00104522705078125,0.0,0,0.0,0.125
4,2.0,0.0,heteroskedastic,256,multiclass4,128,0.9718749999999998,0.9765625,0.9375,1.0,0.00130462646484375,0.0,0,0.0,0.2578125
4,2.0,0.25,gaussian,4,binary,128,0.746248755912386,0.8192708333333334,0.6627604166666666,0.984375,0.04790242513020833,0.3103124999999999,0,0.0,0.2265625
4,2.0,0.25,gaussian,4,multiclass4,128,0.8299962063135395,0.8723958333333334,0.7395833333333333,1.0,0.031068166097005207,0.2693749999999999,0,0.0,0.21875
4,2.0,0.25,gaussian,8,binary,128,0.7907378831825302,0.849609375,0.734375,0.984375,0.02082061767578125,0.3390624999999999,0,0.0,0.203125
4,2.0,0.25,gaussian,8,multiclass4,128,0.8583163312208484,0.89453125,0.82421875,0.9921875,0.01595306396484375,0.3074999999999999,0,0.0,0.2578125
4,2.0,0.25,gaussian,16,binary,128,0.874605765494504,0.9020833333333333,0.82421875,0.9921875,0.0130462646484375,0.31843749999999993,0,0.0,0.1796875
4,2.0,0.25,gaussian,16,multiclass4,128,0.8898037159354927,0.9166666666666667,0.80859375,0.9921875,0.01104736328125,0.3706249999999998,0,0.0,0.2421875
4,2.0,0.25,gaussian,32,binary,128,0.8788319268222247,0.909375,0.8203125,1.0,0.009307861328125,0.3496874999999999,0,0.0,0.25
4,2.0,0.25,gaussian,32,multiclass4,128,0.9397820295961177,0.9485677083333335,0.86328125,1.0,0.005153656005859375,0.3318749999999998,0,0.0,0.1875
4,2.0,0.25,gaussian,64,binary,128,0.9190686178621374,0.9329427083333334,0.8359375,1.0,0.00766754150390625,0.3346874999999999,0,0.0,0.3515625
