seed,target,level,budget,MC_chains,expected_standardized_regret,MC_standard_error,source_standardized_regret,regret_reduction_vs_source,top1,top5,top10,source_top1,source_top5,source_top10,delta_top1_vs_source,delta_top5_vs_source,delta_top10_vs_source,coverage_top1,coverage_top5,coverage_top10,source_coverage_top1,source_coverage_top5,source_coverage_top10,reliability,probability_beats_random_expectation,random_expected_regret,evaluation_best_local_index,same_label_oracle_accessed,target4_primary,material_topk_component,material_regret_component,material_actionability
3,8,0,32,2048,0.0896183894230769,0.001469070528019224,0.6043956043956044,0.5147772149725275,0.08447265625,0.3671875,0.72119140625,0,0,0,0.08447265625,0.3671875,0.72119140625,0.0,0.0,0.0,0,0,0,0.8407063970732319,1.0,0.46153846153846145,7,0,0,1,1,1
3,8,0,FULL,2048,0.10989010989010994,0.0,0.6043956043956044,0.4945054945054944,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.8810836149847318,1.0,0.46153846153846145,7,0,0,1,1,1
3,8,1,1,2048,0.3973606057363014,0.004974995397786602,0.8447488584474887,0.4473882527111873,0.0126953125,0.0791015625,0.1767578125,0,0,0,0.0126953125,0.0791015625,0.1767578125,0.03173828125,0.17626953125,0.3525390625,0,0,0,0.2855865973168077,0.59130859375,0.4520547945205481,65,0,0,1,1,1
3,8,1,2,2048,0.35116786172945214,0.004753802691390341,0.8447488584474887,0.49358099671803657,0.01953125,0.11669921875,0.248046875,0,0,0,0.01953125,0.11669921875,0.248046875,0.04541015625,0.24365234375,0.46044921875,0,0,0,0.3755183199732717,0.67822265625,0.4520547945205481,65,0,0,1,1,1
3,8,1,4,2048,0.28292665525114163,0.0041338534989783715,0.8447488584474887,0.5618222031963471,0.0380859375,0.18310546875,0.34130859375,0,0,0,0.0380859375,0.18310546875,0.34130859375,0.08154296875,0.3623046875,0.587890625,0,0,0,0.4862167812752976,0.80712890625,0.4520547945205481,65,0,0,1,1,1
3,8,1,8,2048,0.21585375642123295,0.003333346977288376,0.8447488584474887,0.6288951020262558,0.05078125,0.24658203125,0.45068359375,0,0,0,0.05078125,0.24658203125,0.45068359375,0.12548828125,0.47412109375,0.72119140625,0,0,0,0.6054891939364566,0.92529296875,0.4520547945205481,65,0,0,1,1,1
3,8,1,16,2048,0.17325957833904118,0.002687311860343324,0.8447488584474887,0.6714892801084476,0.076171875,0.396484375,0.66650390625,0,0,0,0.076171875,0.396484375,0.66650390625,0.1728515625,0.650390625,0.88134765625,0,0,0,0.7198615468365023,0.982421875,0.4520547945205481,65,0,0,1,1,1
3,8,1,32,2048,0.16641472246004574,0.0023627204977327803,0.8447488584474887,0.678334135987443,0.11376953125,0.6279296875,0.9072265625,0,0,0,0.11376953125,0.6279296875,0.9072265625,0.19287109375,0.82470703125,0.9873046875,0,0,0,0.8109280746252878,0.99951171875,0.4520547945205481,65,0,0,1,1,1
3,8,1,FULL,2048,0.16438356164383566,6.134671572157401e-19,0.8447488584474887,0.6803652968036531,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.873139302013625,1.0,0.4520547945205481,65,0,0,1,1,1
3,9,0,1,2048,0.38094910189636755,0.0056264005022717825,0.7094017094017094,0.3284526075053419,0.025390625,0.154296875,0.291015625,0,0,0,0.025390625,0.154296875,0.291015625,0.224609375,0.5966796875,0.75537109375,0,0,0,0.28771799847825597,0.6318359375,0.4871794871794872,37,0,0,1,1,1
3,9,0,2,2048,0.297137920673077,0.005325368635342635,0.7094017094017094,0.41226378872863245,0.0498046875,0.19140625,0.33837890625,0,0,0,0.0498046875,0.19140625,0.33837890625,0.330078125,0.71337890625,0.8662109375,0,0,0,0.40011763808216116,0.7666015625,0.4871794871794872,37,0,0,1,1,1
3,9,0,4,2048,0.21041374532585472,0.0045140755265142985,0.7094017094017094,0.4989879640758547,0.0634765625,0.25390625,0.4462890625,0,0,0,0.0634765625,0.25390625,0.4462890625,0.4609375,0.86865234375,0.95703125,0,0,0,0.5405703225052643,0.88232421875,0.4871794871794872,37,0,0,1,1,1
3,9,0,8,2048,0.1222873263888889,0.0030391663915637327,0.7094017094017094,0.5871143830128205,0.076171875,0.35546875,0.5732421875,0,0,0,0.076171875,0.35546875,0.5732421875,0.67724609375,0.9619140625,0.99609375,0,0,0,0.6791038510049516,0.9755859375,0.4871794871794872,37,0,0,1,1,1
3,9,0,16,2048,0.08118406116452992,0.0019846671853931733,0.7094017094017094,0.6282176482371795,0.06884765625,0.421875,0.70703125,0,0,0,0.06884765625,0.421875,0.70703125,0.82373046875,0.9931640625,0.99951171875,0,0,0,0.7878416471162646,0.99560546875,0.4871794871794872,37,0,0,1,1,1
3,9,0,32,2048,0.06022552751068376,0.001101799390183539,0.7094017094017094,0.6491761818910257,0.04638671875,0.5224609375,0.84619140625,0,0,0,0.04638671875,0.5224609375,0.84619140625,0.9609375,1.0,1.0,0,0,0,0.8590942763120507,1.0,0.4871794871794872,37,0,0,1,1,1
3,9,0,FULL,2048,0.08119658119658114,0.0,0.7094017094017094,0.6282051282051283,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.8960524915720266,1.0,0.4871794871794872,37,0,0,1,1,1
3,9,1,1,2048,0.39599609375,0.005402022195241221,0.7245762711864407,0.32858017743644075,0.02783203125,0.12744140625,0.24658203125,0,0,0,0.02783203125,0.12744140625,0.24658203125,0.146484375,0.494140625,0.75048828125,0,0,0,0.32904844329904825,0.65625,0.49152542372881364,25,0,0,1,1,1
3,9,1,2,2048,0.3046895689883475,0.005171832832730429,0.7245762711864407,0.41988670219809326,0.04150390625,0.18115234375,0.326171875,0,0,0,0.04150390625,0.18115234375,0.326171875,0.2548828125,0.6748046875,0.87548828125,0,0,0,0.437084316275963,0.78515625,0.49152542372881364,25,0,0,1,1,1
3,9,1,4,2048,0.21714653403072037,0.004429952376780763,0.7245762711864407,0.5074297371557204,0.06201171875,0.251953125,0.42138671875,0,0,0,0.06201171875,0.251953125,0.42138671875,0.3701171875,0.8203125,0.95703125,0,0,0,0.5473920040879572,0.89599609375,0.49152542372881364,25,0,0,1,1,1
3,9,1,8,2048,0.12371929621292375,0.0033103237251473775,0.7245762711864407,0.600856974973517,0.109375,0.349609375,0.56005859375,0,0,0,0.109375,0.349609375,0.56005859375,0.5732421875,0.93994140625,0.990234375,0,0,0,0.6558150687640312,0.9755859375,0.49152542372881364,25,0,0,1,1,1
3,9,1,16,2048,0.062744140625,0.0022897469264428053,0.7245762711864407,0.6618321305614407,0.08837890625,0.474609375,0.72607421875,0,0,0,0.08837890625,0.474609375,0.72607421875,0.74560546875,0.994140625,0.99951171875,0,0,0,0.7461836654308648,0.9951171875,0.49152542372881364,25,0,0,1,1,1
3,9,1,32,2048,0.012891866393008471,0.001002817144868121,0.7245762711864407,0.7116844047934323,0.0439453125,0.63623046875,0.9013671875,0,0,0,0.0439453125,0.63623046875,0.9013671875,0.9375,1.0,1.0,0,0,0,0.8095800590542978,1.0,0.49152542372881364,25,0,0,1,1,1
3,9,1,FULL,2048,0.0,0.0,0.7245762711864407,0.7245762711864407,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.8321033109467249,1.0,0.49152542372881364,25,0,0,1,1,1
4,1,0,1,2048,0.36421498081140347,0.006030468371546213,0.8333333333333334,0.4691183525219299,0.0439453125,0.15869140625,0.2802734375,0,0,0,0.0439453125,0.15869140625,0.2802734375,0.25927734375,0.64404296875,0.82763671875,0,0,0,0.2862428970034777,0.669921875,0.47807017543859637,40,0,0,1,1,1
4,1,0,2,2048,0.30020516378837714,0.005569735724731341,0.8333333333333334,0.5331281695449562,0.04443359375,0.22119140625,0.37646484375,0,0,0,0.04443359375,0.22119140625,0.37646484375,0.32958984375,0.77099609375,0.91796875,0,0,0,0.4173392527647263,0.771484375,0.47807017543859637,40,0,0,1,1,1
4,1,0,4,2048,0.2072454084429824,0.004539748903239782,0.8333333333333334,0.626087924890351,0.0751953125,0.2919921875,0.4814453125,0,0,0,0.0751953125,0.2919921875,0.4814453125,0.46142578125,0.88232421875,0.97509765625,0,0,0,0.5430509640036577,0.90283203125,0.47807017543859637,40,0,0,1,1,1
4,1,0,8,2048,0.14308782209429818,0.003461990629035918,0.8333333333333334,0.6902455112390352,0.1083984375,0.40380859375,0.63037109375,0,0,0,0.1083984375,0.40380859375,0.63037109375,0.5771484375,0.95263671875,0.99365234375,0,0,0,0.6615478472044412,0.9755859375,0.47807017543859637,40,0,0,1,1,1
4,1,0,16,2048,0.09640984786184204,0.002732215288914615,0.8333333333333334,0.7369234854714913,0.1640625,0.5419921875,0.791015625,0,0,0,0.1640625,0.5419921875,0.791015625,0.703125,0.99267578125,1.0,0,0,0,0.7450811523488909,0.9951171875,0.47807017543859637,40,0,0,1,1,1
4,1,0,32,2048,0.07818710594846481,0.002365547681205509,0.8333333333333334,0.7551462273848686,0.189453125,0.72265625,0.95703125,0,0,0,0.189453125,0.72265625,0.95703125,0.73193359375,0.9990234375,1.0,0,0,0,0.8004542237094053,0.9990234375,0.47807017543859637,40,0,0,1,1,1
4,1,0,FULL,2048,0.2499999999999999,1.2269343144314802e-18,0.8333333333333334,0.5833333333333335,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.8299375435355448,1.0,0.47807017543859637,40,0,0,1,1,1
4,1,1,1,2048,0.383582998853211,0.005738337555023713,0.8256880733944953,0.44210507454128434,0.0380859375,0.1357421875,0.2529296875,0,0,0,0.0380859375,0.1357421875,0.2529296875,0.1669921875,0.509765625,0.748046875,0,0,0,0.27463002083539656,0.64111328125,0.4678899082568807,59,0,0,1,1,1
4,1,1,2,2048,0.31429633744266056,0.005132663740880022,0.8256880733944953,0.5113917359518347,0.056640625,0.21435546875,0.34521484375,0,0,0,0.056640625,0.21435546875,0.34521484375,0.203125,0.61767578125,0.8291015625,0,0,0,0.38388026133297903,0.765625,0.4678899082568807,59,0,0,1,1,1
4,1,1,4,2048,0.24662682769495411,0.0045110716177314755,0.8256880733944953,0.5790612456995412,0.08837890625,0.291015625,0.4677734375,0,0,0,0.08837890625,0.291015625,0.4677734375,0.29052734375,0.73046875,0.91650390625,0,0,0,0.4992949659936936,0.85107421875,0.4678899082568807,59,0,0,1,1,1
4,1,1,8,2048,0.18721330275229356,0.003675499067602699,0.8256880733944953,0.6384747706422018,0.12939453125,0.39208984375,0.60693359375,0,0,0,0.12939453125,0.39208984375,0.60693359375,0.388671875,0.85498046875,0.970703125,0,0,0,0.6256920848956928,0.9404296875,0.4678899082568807,59,0,0,1,1,1
4,1,1,16,2048,0.11882704988532106,0.0028958029531294138,0.8256880733944953,0.7068610235091743,0.2138671875,0.56640625,0.78515625,0,0,0,0.2138671875,0.56640625,0.78515625,0.5888671875,0.95458984375,0.99658203125,0,0,0,0.7368646114407718,0.9931640625,0.4678899082568807,59,0,0,1,1,1
4,1,1,32,2048,0.058548953555045816,0.0020044502903761997,0.8256880733944953,0.7671391198394495,0.2666015625,0.84326171875,0.9609375,0,0,0,0.2666015625,0.84326171875,0.9609375,0.84033203125,0.99755859375,1.0,0,0,0,0.8265243518436537,1.0,0.4678899082568807,59,0,0,1,1,1
4,1,1,FULL,2048,0.03211009174311917,3.0673357860787005e-19,0.8256880733944953,0.7935779816513762,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.8748079964416106,1.0,0.4678899082568807,59,0,0,1,1,1
4,2,0,1,2048,0.4588997718131188,0.00492106356438365,0.707920792079208,0.2490210202660892,0.02197265625,0.08935546875,0.17626953125,0,0,0,0.02197265625,0.08935546875,0.17626953125,0.02197265625,0.08935546875,0.17626953125,0,0,0,0.40277654573644206,0.6298828125,0.5247524752475248,68,0,0,1,1,1
4,2,0,2,2048,0.3944732363861386,0.004346078620320258,0.707920792079208,0.31344755569306937,0.02490234375,0.11181640625,0.20458984375,0,0,0,0.02490234375,0.11181640625,0.20458984375,0.02490234375,0.11181640625,0.20458984375,0,0,0,0.4887395229702024,0.7587890625,0.5247524752475248,68,0,0,1,1,1
4,2,0,4,2048,0.35641872292698024,0.0037894661525102766,0.707920792079208,0.35150206915222776,0.025390625,0.1220703125,0.212890625,0,0,0,0.025390625,0.1220703125,0.212890625,0.025390625,0.1220703125,0.212890625,0,0,0,0.5739961382123231,0.84326171875,0.5247524752475248,68,0,0,1,1,1
4,2,0,8,2048,0.32410030553836633,0.003082266466342473,0.707920792079208,0.38382048654084167,0.0234375,0.11328125,0.2099609375,0,0,0,0.0234375,0.11328125,0.2099609375,0.0234375,0.11328125,0.2099609375,0,0,0,0.6420314884985862,0.91845703125,0.5247524752475248,68,0,0,1,1,1
4,2,0,16,2048,0.30471167233910895,0.0023313199174623757,0.707920792079208,0.40320911974009904,0.0224609375,0.10302734375,0.20263671875,0,0,0,0.0224609375,0.10302734375,0.20263671875,0.0224609375,0.10302734375,0.20263671875,0,0,0,0.6949937301123102,0.97265625,0.5247524752475248,68,0,0,1,1,1
4,2,0,32,2048,0.2974623878403465,0.0015794026077140307,0.707920792079208,0.4104584042388615,0.0029296875,0.046875,0.1220703125,0,0,0,0.0029296875,0.046875,0.1220703125,0.0029296875,0.046875,0.1220703125,0,0,0,0.7487826683970329,0.99755859375,0.5247524752475248,68,0,0,1,1,1
4,2,0,FULL,2048,0.34653465346534656,0.0,0.707920792079208,0.36138613861386143,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8063425040501836,1.0,0.5247524752475248,68,0,0,0,1,1
4,2,1,1,2048,0.365234375,0.005545930251459914,0.9078947368421053,0.5426603618421053,0.07470703125,0.31005859375,0.4833984375,0,0,0,0.07470703125,0.31005859375,0.4833984375,0.17724609375,0.6083984375,0.81982421875,0,0,0,0.37642427038068216,0.66748046875,0.4912280701754387,62,0,0,1,1,1
4,2,1,2,2048,0.29074578536184215,0.004975531316707041,0.9078947368421053,0.6171489514802632,0.13671875,0.41455078125,0.6044921875,0,0,0,0.13671875,0.41455078125,0.6044921875,0.25537109375,0.697265625,0.89013671875,0,0,0,0.4642884440937502,0.78955078125,0.4912280701754387,62,0,0,1,1,1
4,2,1,4,2048,0.22954144394188597,0.004313495248267406,0.9078947368421053,0.6783532929002194,0.20458984375,0.53369140625,0.72900390625,0,0,0,0.20458984375,0.53369140625,0.72900390625,0.330078125,0.802734375,0.94091796875,0,0,0,0.5483735269520843,0.88427734375,0.4912280701754387,62,0,0,1,1,1
4,2,1,8,2048,0.19695509525767546,0.004088066505174319,0.9078947368421053,0.7109396415844298,0.28857421875,0.650390625,0.81689453125,0,0,0,0.28857421875,0.650390625,0.81689453125,0.40478515625,0.87255859375,0.9765625,0,0,0,0.6273179452116759,0.93408203125,0.4912280701754387,62,0,0,1,1,1
4,2,1,16,2048,0.15097527754934215,0.003685059737626693,0.9078947368421053,0.7569194592927632,0.40283203125,0.74755859375,0.89599609375,0,0,0,0.40283203125,0.74755859375,0.89599609375,0.51220703125,0.92138671875,0.99267578125,0,0,0,0.6940344902282671,0.97705078125,0.4912280701754387,62,0,0,1,1,1
4,2,1,32,2048,0.0869568941885965,0.00318152080835809,0.9078947368421053,0.8209378426535088,0.6298828125,0.89501953125,0.97314453125,0,0,0,0.6298828125,0.89501953125,0.97314453125,0.71142578125,0.97705078125,0.9990234375,0,0,0,0.752431217098052,0.9931640625,0.4912280701754387,62,0,0,1,1,1
4,2,1,FULL,2048,0.0,0.0,0.9078947368421053,0.9078947368421053,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.8152383221608962,1.0,0.4912280701754387,62,0,0,1,1,1
4,3,0,1,2048,0.31527628940818575,0.005220260856932918,0.6858407079646017,0.370564418556416,0.0234375,0.1318359375,0.2734375,0,0,0,0.0234375,0.1318359375,0.2734375,0.2470703125,0.7470703125,0.90185546875,0,0,0,0.45726240471496227,0.689453125,0.47345132743362833,4,0,0,1,1,1
4,3,0,2,2048,0.2202883019911504,0.004500700061606123,0.6858407079646017,0.4655524059734513,0.04150390625,0.21728515625,0.369140625,0,0,0,0.04150390625,0.21728515625,0.369140625,0.37353515625,0.86962890625,0.96728515625,0,0,0,0.6000723627599005,0.83935546875,0.47345132743362833,4,0,0,1,1,1
4,3,0,4,2048,0.1403246854258849,0.0031057061818224644,0.6858407079646017,0.5455160225387168,0.06396484375,0.27001953125,0.46728515625,0,0,0,0.06396484375,0.27001953125,0.46728515625,0.48486328125,0.9560546875,0.99560546875,0,0,0,0.7385956765901462,0.95361328125,0.47345132743362833,4,0,0,1,1,1
4,3,0,8,2048,0.08793383573008844,0.0018549019350497017,0.6858407079646017,0.5979068722345133,0.08447265625,0.3525390625,0.603515625,0,0,0,0.08447265625,0.3525390625,0.603515625,0.548828125,0.990234375,1.0,0,0,0,0.839539958691458,0.99365234375,0.47345132743362833,4,0,0,1,1,1
4,3,0,16,2048,0.06313735826880526,0.001005753687461873,0.6858407079646017,0.6227033496957964,0.10009765625,0.46240234375,0.732421875,0,0,0,0.10009765625,0.46240234375,0.732421875,0.56396484375,0.9951171875,1.0,0,0,0,0.8968439171075562,1.0,0.47345132743362833,4,0,0,1,1,1
4,3,0,32,2048,0.05234331789269906,0.0007338953784194194,0.6858407079646017,0.6334973900719026,0.09326171875,0.62451171875,0.884765625,0,0,0,0.09326171875,0.62451171875,0.884765625,0.513671875,1.0,1.0,0,0,0,0.928643815414784,1.0,0.47345132743362833,4,0,0,1,1,1
4,3,0,FULL,2048,0.07079646017699102,0.0,0.6858407079646017,0.6150442477876107,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.9455776623423251,1.0,0.47345132743362833,4,0,0,1,1,1
4,3,1,1,2048,0.34528548869680853,0.005879034908345104,0.7319148936170212,0.3866294049202127,0.0361328125,0.1787109375,0.32177734375,0,0,0,0.0361328125,0.1787109375,0.32177734375,0.31201171875,0.744140625,0.876953125,0,0,0,0.34984773288582605,0.66650390625,0.48936170212765956,0,0,0,1,1,1
4,3,1,2,2048,0.25353848071808505,0.005150020043261943,0.7319148936170212,0.4783764128989362,0.06640625,0.2548828125,0.4267578125,0,0,0,0.06640625,0.2548828125,0.4267578125,0.41015625,0.8681640625,0.95751953125,0,0,0,0.4832276025429657,0.810546875,0.48936170212765956,0,0,0,1,1,1
4,3,1,4,2048,0.15870802859042552,0.003671124516095901,0.7319148936170212,0.5732068650265957,0.10400390625,0.3740234375,0.58349609375,0,0,0,0.10400390625,0.3740234375,0.58349609375,0.5126953125,0.962890625,0.9921875,0,0,0,0.6262750663495698,0.93896484375,0.48936170212765956,0,0,0,1,1,1
4,3,1,8,2048,0.09874916888297869,0.002058731142375952,0.7319148936170212,0.6331657247340425,0.12548828125,0.494140625,0.7490234375,0,0,0,0.12548828125,0.494140625,0.7490234375,0.56298828125,0.99365234375,1.0,0,0,0,0.7484289742709904,0.98828125,0.48936170212765956,0,0,0,1,1,1
4,3,1,16,2048,0.07752451795212764,0.0010193959595652146,0.7319148936170212,0.6543903756648936,0.1396484375,0.63134765625,0.9013671875,0,0,0,0.1396484375,0.63134765625,0.9013671875,0.5107421875,0.99951171875,1.0,0,0,0,0.8370278010873098,1.0,0.48936170212765956,0,0,0,1,1,1
4,3,1,32,2048,0.07949842087765957,0.0007201184062398002,0.7319148936170212,0.6524164727393617,0.1044921875,0.783203125,0.986328125,0,0,0,0.1044921875,0.783203125,0.986328125,0.353515625,1.0,1.0,0,0,0,0.8968650061582266,1.0,0.48936170212765956,0,0,0,1,1,1
4,3,1,FULL,2048,0.09787234042553193,3.0673357860787005e-19,0.7319148936170212,0.6340425531914893,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.9391478672179582,1.0,0.48936170212765956,0,0,0,1,1,1
4,5,0,1,2048,0.28916648582175936,0.004723472316485638,0.9907407407407408,0.7015742549189814,0.12109375,0.3916015625,0.56640625,0,0,0,0.12109375,0.3916015625,0.56640625,0.376953125,0.83154296875,0.953125,0,0,0,0.5209827202517374,0.85791015625,0.5370370370370371,73,0,0,1,1,1
4,5,0,2,2048,0.22164803964120378,0.004287590115238207,0.9907407407407408,0.769092701099537,0.1728515625,0.46044921875,0.61572265625,0,0,0,0.1728515625,0.46044921875,0.61572265625,0.5029296875,0.91015625,0.98486328125,0,0,0,0.5955936714879362,0.9248046875,0.5370370370370371,73,0,0,1,1,1
4,5,0,4,2048,0.18103027343750006,0.0037911789506817717,0.9907407407407408,0.8097104673032407,0.2041015625,0.4794921875,0.65576171875,0,0,0,0.2041015625,0.4794921875,0.65576171875,0.5830078125,0.94970703125,0.9931640625,0,0,0,0.6555447151876517,0.96142578125,0.5370370370370371,73,0,0,1,1,1
4,5,0,8,2048,0.15347629123263895,0.0033444568909662318,0.9907407407407408,0.8372644495081019,0.21337890625,0.49951171875,0.6767578125,0,0,0,0.21337890625,0.49951171875,0.6767578125,0.6552734375,0.9736328125,0.99560546875,0,0,0,0.6987759978593981,0.986328125,0.5370370370370371,73,0,0,1,1,1
4,5,0,16,2048,0.13730423538773157,0.003036791566517013,0.9907407407407408,0.8534365053530093,0.232421875,0.5009765625,0.69873046875,0,0,0,0.232421875,0.5009765625,0.69873046875,0.7001953125,0.9892578125,0.99951171875,0,0,0,0.7288281472747538,0.99560546875,0.5370370370370371,73,0,0,1,1,1
4,5,0,32,2048,0.12863950376157413,0.002761067023198187,0.9907407407407408,0.8621012369791667,0.212890625,0.548828125,0.74560546875,0,0,0,0.212890625,0.548828125,0.74560546875,0.74072265625,0.9951171875,1.0,0,0,0,0.749292520790161,0.99951171875,0.5370370370370371,73,0,0,1,1,1
4,5,0,FULL,2048,0.08333333333333341,0.0,0.9907407407407408,0.9074074074074074,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.7753385055434486,1.0,0.5370370370370371,73,0,0,1,1,1
4,5,1,1,2048,0.27071306346792035,0.004171294324049396,0.9247787610619469,0.6540656975940266,0.0322265625,0.16845703125,0.361328125,0,0,0,0.0322265625,0.16845703125,0.361328125,0.22802734375,0.64404296875,0.86474609375,0,0,0,0.5769753776521027,0.8447265625,0.495575221238938,72,0,0,1,1,1
4,5,1,2,2048,0.2331975076050885,0.003089597351677187,0.9247787610619469,0.6915812534568584,0.0322265625,0.17724609375,0.37646484375,0,0,0,0.0322265625,0.17724609375,0.37646484375,0.2431640625,0.697265625,0.90283203125,0,0,0,0.6413309742352137,0.91845703125,0.495575221238938,72,0,0,1,1,1
4,5,1,4,2048,0.21220465465984512,0.0025656816805626446,0.9247787610619469,0.7125741064021018,0.03662109375,0.16796875,0.357421875,0,0,0,0.03662109375,0.16796875,0.357421875,0.2802734375,0.77392578125,0.943359375,0,0,0,0.6951836869430796,0.9580078125,0.495575221238938,72,0,0,1,1,1
4,5,1,8,2048,0.1910692063053097,0.0022592129405091567,0.9247787610619469,0.7337095547566372,0.0302734375,0.154296875,0.29833984375,0,0,0,0.0302734375,0.154296875,0.29833984375,0.34130859375,0.8427734375,0.96728515625,0,0,0,0.7293672836461951,0.98681640625,0.495575221238938,72,0,0,1,1,1
4,5,1,16,2048,0.18634627350663716,0.0021777386508476364,0.9247787610619469,0.7384324875553098,0.0087890625,0.099609375,0.23779296875,0,0,0,0.0087890625,0.099609375,0.23779296875,0.380859375,0.92333984375,0.990234375,0,0,0,0.7579447621432107,0.99365234375,0.495575221238938,72,0,0,1,1,1
4,5,1,32,2048,0.17048577502765483,0.002162399495364369,0.9247787610619469,0.7542929860342921,0.0,0.029296875,0.1298828125,0,0,0,0.0,0.029296875,0.1298828125,0.50537109375,0.98583984375,0.99951171875,0,0,0,0.7822876115909221,0.9990234375,0.495575221238938,72,0,0,1,1,1
4,5,1,FULL,2048,0.10619469026548668,6.134671572157401e-19,0.9247787610619469,0.8185840707964602,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.8135125230972968,1.0,0.495575221238938,72,0,0,0,1,1
4,6,0,1,2048,0.3134378441629957,0.006029095494011435,0.9118942731277533,0.5984564289647576,0.03466796875,0.1630859375,0.296875,0,0,0,0.03466796875,0.1630859375,0.296875,0.37744140625,0.79541015625,0.908203125,0,0,0,0.38618784394113986,0.7294921875,0.5022026431718062,71,0,0,1,1,1
4,6,0,2,2048,0.2370401121971366,0.005167161230340556,0.9118942731277533,0.6748541609306167,0.04931640625,0.228515625,0.384765625,0,0,0,0.04931640625,0.228515625,0.384765625,0.47802734375,0.89111328125,0.9736328125,0,0,0,0.48319214206782524,0.8388671875,0.5022026431718062,71,0,0,1,1,1
4,6,0,4,2048,0.16317843130506615,0.003972084527354375,0.9118942731277533,0.7487158418226871,0.06640625,0.28662109375,0.4541015625,0,0,0,0.06640625,0.28662109375,0.4541015625,0.59228515625,0.95947265625,0.9951171875,0,0,0,0.5801310214190794,0.93994140625,0.5022026431718062,71,0,0,1,1,1
4,6,0,8,2048,0.1084543639867842,0.0029030101916788413,0.9118942731277533,0.8034399091409691,0.08349609375,0.31591796875,0.50927734375,0,0,0,0.08349609375,0.31591796875,0.50927734375,0.74072265625,0.98681640625,0.99853515625,0,0,0,0.6558856629752632,0.98095703125,0.5022026431718062,71,0,0,1,1,1
4,6,0,16,2048,0.06555874862334808,0.001889794868111879,0.9118942731277533,0.8463355245044052,0.0732421875,0.33544921875,0.57470703125,0,0,0,0.0732421875,0.33544921875,0.57470703125,0.873046875,0.99755859375,1.0,0,0,0,0.7198853759551633,0.998046875,0.5022026431718062,71,0,0,1,1,1
4,6,0,32,2048,0.03568755162444939,0.0010228913818941046,0.9118942731277533,0.8762067215033039,0.05859375,0.34033203125,0.67919921875,0,0,0,0.05859375,0.34033203125,0.67919921875,0.96875,1.0,1.0,0,0,0,0.7720319716269235,1.0,0.5022026431718062,71,0,0,1,1,1
4,6,0,FULL,2048,0.013215859030837078,7.668339465196751e-20,0.9118942731277533,0.8986784140969162,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0.8178927998949347,1.0,0.5022026431718062,71,0,0,1,1,1
4,6,1,1,2048,0.35075292545995673,0.005114197932412073,0.6363636363636364,0.2856107109036796,0.01611328125,0.0859375,0.1875,0,0,0,0.01611328125,0.0859375,0.1875,0.19677734375,0.6162109375,0.81640625,0,0,0,0.3818453974738934,0.71728515625,0.48051948051948057,67,0,0,1,1,1
4,6,1,2,2048,0.28955289502164505,0.004503575012469297,0.6363636363636364,0.3468107413419913,0.01708984375,0.091796875,0.1953125,0,0,0,0.01708984375,0.091796875,0.1953125,0.255859375,0.73779296875,0.91064453125,0,0,0,0.478411567553662,0.826171875,0.48051948051948057,67,0,0,1,1,1
4,6,1,4,2048,0.22306420792748918,0.0035534911592415954,0.6363636363636364,0.4132994284361472,0.0185546875,0.1142578125,0.22314453125,0,0,0,0.0185546875,0.1142578125,0.22314453125,0.3330078125,0.85888671875,0.9775390625,0,0,0,0.5775400057550267,0.93310546875,0.48051948051948057,67,0,0,1,1,1
4,6,1,8,2048,0.17686350108225107,0.0028927207720008115,0.6363636363636364,0.4595001352813853,0.01416015625,0.0859375,0.19384765625,0,0,0,0.01416015625,0.0859375,0.19384765625,0.4462890625,0.921875,0.99462890625,0,0,0,0.6559493681315698,0.974609375,0.48051948051948057,67,0,0,1,1,1
4,6,1,16,2048,0.138764880952381,0.0023298568797602203,0.6363636363636364,0.49759875541125537,0.00439453125,0.04248046875,0.1396484375,0,0,0,0.00439453125,0.04248046875,0.1396484375,0.5888671875,0.97021484375,0.99951171875,0,0,0,0.7136428870822553,0.9921875,0.48051948051948057,67,0,0,1,1,1
