path,new_block,outcome,holdout_level,holdout_group,row_count,prior_rho,full_rho,increment_residual_rho
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|3|1|S0_full_support,4,0.7999999999999999,0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|4|0|S0_full_support,4,0.0,0.6000000000000001,0.6000000000000001
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|4|1|S0_full_support,4,0.39999999999999997,0.19999999999999998,-0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|5|0|S0_full_support,4,0.7999999999999999,-0.39999999999999997,-1.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|5|1|S0_full_support,4,-0.39999999999999997,-0.19999999999999998,0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|6|0|S0_full_support,4,0.0,0.0,0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|6|1|S0_full_support,4,-0.6000000000000001,0.39999999999999997,1.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|7|0|S0_full_support,4,1.0,0.39999999999999997,-0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|7|1|S0_full_support,4,0.6000000000000001,0.6000000000000001,1.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|8|0|S0_full_support,4,0.6000000000000001,0.19999999999999998,-0.6000000000000001
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|8|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,1.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|9|0|S0_full_support,4,0.7999999999999999,1.0,1.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,0|9|1|S0_full_support,4,0.6000000000000001,-0.19999999999999998,-0.19999999999999998
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|1|0|S0_full_support,4,0.39999999999999997,0.7999999999999999,0.6000000000000001
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|1|1|S0_full_support,4,0.6000000000000001,0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|2|0|S0_full_support,4,0.19999999999999998,0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|2|1|S0_full_support,4,0.19999999999999998,0.19999999999999998,0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|3|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,-0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|3|1|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|4|0|S0_full_support,4,0.0,-0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|4|1|S0_full_support,4,1.0,0.7999999999999999,-0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|5|0|S0_full_support,4,0.0,0.0,0.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|5|1|S0_full_support,4,-1.0,-1.0,-0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|6|0|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|6|1|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,-1.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|7|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.19999999999999998
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|7|1|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|8|0|S0_full_support,4,-0.7999999999999999,1.0,1.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|8|1|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|9|0|S0_full_support,4,-0.7999999999999999,-0.6000000000000001,0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,1|9|1|S0_full_support,4,1.0,0.7999999999999999,0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|1|0|S0_full_support,4,-1.0,-0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|1|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|2|0|S0_full_support,4,0.6000000000000001,0.6000000000000001,0.6000000000000001
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|2|1|S0_full_support,4,0.39999999999999997,-0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|3|0|S0_full_support,4,0.0,-0.39999999999999997,0.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|3|1|S0_full_support,4,0.7999999999999999,-0.6000000000000001,-0.6000000000000001
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|4|0|S0_full_support,4,-0.7999999999999999,-0.7999999999999999,1.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|4|1|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|5|0|S0_full_support,4,0.7999999999999999,0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|5|1|S0_full_support,4,-1.0,-0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|6|0|S0_full_support,4,0.39999999999999997,0.19999999999999998,0.39999999999999997
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|6|1|S0_full_support,4,1.0,0.0,0.0
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|7|0|S0_full_support,4,0.39999999999999997,-0.6000000000000001,-0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|7|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|8|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|8|1|S0_full_support,4,1.0,1.0,0.7999999999999999
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|9|0|S0_full_support,4,0.7999999999999999,0.39999999999999997,0.19999999999999998
P_F2_strict_architecture,F2,bAcc,target_x_trajectory_cell,2|9|1|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,negNLL,trajectory_template,seed-0|level-0|S0_full_support,36,0.216988416988417,0.4151866151866152,0.27696267696267696
P_F2_strict_architecture,F2,negNLL,trajectory_template,seed-0|level-1|S0_full_support,36,0.41621621621621624,0.424967824967825,0.11763191763191765
P_F2_strict_architecture,F2,negNLL,trajectory_template,seed-1|level-0|S0_full_support,36,0.3894465894465895,0.501930501930502,0.38223938223938225
P_F2_strict_architecture,F2,negNLL,trajectory_template,seed-1|level-1|S0_full_support,36,0.5428571428571429,0.40772200772200773,-0.24864864864864866
P_F2_strict_architecture,F2,negNLL,trajectory_template,seed-2|level-0|S0_full_support,36,0.13642213642213644,0.07181467181467181,0.04633204633204633
P_F2_strict_architecture,F2,negNLL,trajectory_template,seed-2|level-1|S0_full_support,36,0.5492921492921493,0.4687258687258687,0.16756756756756758
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|1|0|S0_full_support,4,-0.7999999999999999,-0.19999999999999998,0.6000000000000001
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|1|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|2|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|2|1|S0_full_support,4,0.7999999999999999,1.0,0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|3|0|S0_full_support,4,-0.19999999999999998,0.19999999999999998,0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|3|1|S0_full_support,4,0.7999999999999999,0.39999999999999997,-0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|4|0|S0_full_support,4,-0.6000000000000001,0.0,0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|4|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|5|0|S0_full_support,4,-0.19999999999999998,0.7999999999999999,1.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|5|1|S0_full_support,4,0.39999999999999997,0.19999999999999998,0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|6|0|S0_full_support,4,0.19999999999999998,0.19999999999999998,-0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|6|1|S0_full_support,4,-0.39999999999999997,-0.19999999999999998,0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|7|0|S0_full_support,4,0.39999999999999997,0.0,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|7|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|8|0|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|8|1|S0_full_support,4,-1.0,-0.7999999999999999,0.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|9|0|S0_full_support,4,0.19999999999999998,0.19999999999999998,0.19999999999999998
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,0|9|1|S0_full_support,4,1.0,0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|1|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|1|1|S0_full_support,4,0.7999999999999999,0.39999999999999997,0.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|2|0|S0_full_support,4,1.0,0.7999999999999999,-0.6000000000000001
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|2|1|S0_full_support,4,0.7999999999999999,0.39999999999999997,-1.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|3|0|S0_full_support,4,-0.19999999999999998,-0.19999999999999998,0.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|3|1|S0_full_support,4,1.0,1.0,1.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|4|0|S0_full_support,4,-0.19999999999999998,0.6000000000000001,0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|4|1|S0_full_support,4,1.0,0.7999999999999999,-0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|5|0|S0_full_support,4,0.7999999999999999,0.39999999999999997,-0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|5|1|S0_full_support,4,0.39999999999999997,0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|6|0|S0_full_support,4,1.0,1.0,1.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|6|1|S0_full_support,4,0.39999999999999997,0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|7|0|S0_full_support,4,0.39999999999999997,0.19999999999999998,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|7|1|S0_full_support,4,0.39999999999999997,0.19999999999999998,0.19999999999999998
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|8|0|S0_full_support,4,-0.7999999999999999,-0.19999999999999998,0.19999999999999998
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|8|1|S0_full_support,4,0.0,-0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|9|0|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,1|9|1|S0_full_support,4,0.19999999999999998,-0.6000000000000001,-0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|1|0|S0_full_support,4,0.0,0.0,-0.6000000000000001
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|1|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|2|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.19999999999999998
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|2|1|S0_full_support,4,0.6000000000000001,-0.39999999999999997,-1.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|3|0|S0_full_support,4,-0.19999999999999998,-0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|3|1|S0_full_support,4,-0.6000000000000001,-0.7999999999999999,-0.6000000000000001
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|4|0|S0_full_support,4,0.0,0.0,-0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|4|1|S0_full_support,4,0.6000000000000001,0.0,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|5|0|S0_full_support,4,-0.19999999999999998,-1.0,-0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|5|1|S0_full_support,4,0.7999999999999999,0.19999999999999998,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|6|0|S0_full_support,4,0.39999999999999997,0.19999999999999998,0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|6|1|S0_full_support,4,0.39999999999999997,0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|7|0|S0_full_support,4,0.19999999999999998,0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|7|1|S0_full_support,4,0.0,0.6000000000000001,0.7999999999999999
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|8|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|8|1|S0_full_support,4,1.0,1.0,1.0
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|9|0|S0_full_support,4,0.19999999999999998,0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,negNLL,target_x_trajectory_cell,2|9|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,negECE,trajectory_template,seed-0|level-0|S0_full_support,36,0.24658944658944662,0.43320463320463326,0.17760617760617764
P_F2_strict_architecture,F2,negECE,trajectory_template,seed-0|level-1|S0_full_support,36,0.5127413127413128,0.5544401544401545,-0.15675675675675677
P_F2_strict_architecture,F2,negECE,trajectory_template,seed-1|level-0|S0_full_support,36,0.4283140283140284,0.6404118404118405,0.0731016731016731
P_F2_strict_architecture,F2,negECE,trajectory_template,seed-1|level-1|S0_full_support,36,0.46924066924066926,0.28725868725868725,-0.0731016731016731
P_F2_strict_architecture,F2,negECE,trajectory_template,seed-2|level-0|S0_full_support,36,0.26692406692406695,0.07438867438867439,-0.004633204633204633
P_F2_strict_architecture,F2,negECE,trajectory_template,seed-2|level-1|S0_full_support,36,0.4797940797940798,0.47129987129987133,-0.15752895752895751
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|1|0|S0_full_support,4,0.39999999999999997,1.0,0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|1|1|S0_full_support,4,1.0,0.7999999999999999,-1.0
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|2|0|S0_full_support,4,0.39999999999999997,-0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|2|1|S0_full_support,4,0.6000000000000001,0.6000000000000001,0.0
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|3|0|S0_full_support,4,-0.39999999999999997,0.39999999999999997,0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|3|1|S0_full_support,4,0.0,0.6000000000000001,0.0
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|4|0|S0_full_support,4,0.39999999999999997,0.7999999999999999,0.0
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|4|1|S0_full_support,4,1.0,1.0,-0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|5|0|S0_full_support,4,-0.39999999999999997,-0.19999999999999998,1.0
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|5|1|S0_full_support,4,-0.39999999999999997,0.0,-0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|6|0|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|6|1|S0_full_support,4,0.0,0.7999999999999999,0.6000000000000001
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|7|0|S0_full_support,4,0.7999999999999999,-0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|7|1|S0_full_support,4,0.39999999999999997,0.19999999999999998,-0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|8|0|S0_full_support,4,0.39999999999999997,0.7999999999999999,-0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|8|1|S0_full_support,4,0.39999999999999997,1.0,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|9|0|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,0|9|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.6000000000000001
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|1|0|S0_full_support,4,0.7999999999999999,0.6000000000000001,-0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|1|1|S0_full_support,4,-0.19999999999999998,-0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|2|0|S0_full_support,4,1.0,0.7999999999999999,-0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|2|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|3|0|S0_full_support,4,-0.39999999999999997,-0.39999999999999997,0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|3|1|S0_full_support,4,0.7999999999999999,1.0,-0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|4|0|S0_full_support,4,0.39999999999999997,0.7999999999999999,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|4|1|S0_full_support,4,1.0,0.7999999999999999,-1.0
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|5|0|S0_full_support,4,0.39999999999999997,0.39999999999999997,0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|5|1|S0_full_support,4,0.39999999999999997,0.39999999999999997,-0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|6|0|S0_full_support,4,1.0,1.0,-0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|6|1|S0_full_support,4,1.0,0.7999999999999999,-0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|7|0|S0_full_support,4,0.39999999999999997,0.19999999999999998,1.0
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|7|1|S0_full_support,4,0.39999999999999997,0.19999999999999998,0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|8|0|S0_full_support,4,0.7999999999999999,1.0,0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|8|1|S0_full_support,4,-0.19999999999999998,-0.19999999999999998,0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|9|0|S0_full_support,4,0.19999999999999998,0.19999999999999998,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,1|9|1|S0_full_support,4,0.39999999999999997,0.0,0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|1|0|S0_full_support,4,-0.19999999999999998,-0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|1|1|S0_full_support,4,1.0,0.7999999999999999,-0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|2|0|S0_full_support,4,1.0,1.0,0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|2|1|S0_full_support,4,0.39999999999999997,-0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|3|0|S0_full_support,4,0.19999999999999998,0.39999999999999997,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|3|1|S0_full_support,4,-0.7999999999999999,-0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|4|0|S0_full_support,4,0.6000000000000001,0.0,-0.6000000000000001
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|4|1|S0_full_support,4,0.0,-0.19999999999999998,0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|5|0|S0_full_support,4,-0.39999999999999997,-0.7999999999999999,0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|5|1|S0_full_support,4,0.0,-0.19999999999999998,0.0
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|6|0|S0_full_support,4,0.39999999999999997,0.19999999999999998,-0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|6|1|S0_full_support,4,0.6000000000000001,0.7999999999999999,-0.6000000000000001
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|7|0|S0_full_support,4,-0.19999999999999998,-0.19999999999999998,-0.19999999999999998
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|7|1|S0_full_support,4,-0.39999999999999997,0.6000000000000001,0.39999999999999997
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|8|0|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|8|1|S0_full_support,4,0.7999999999999999,0.7999999999999999,-0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|9|0|S0_full_support,4,0.7999999999999999,0.39999999999999997,-0.7999999999999999
P_F2_strict_architecture,F2,negECE,target_x_trajectory_cell,2|9|1|S0_full_support,4,1.0,0.39999999999999997,-0.7999999999999999
P_F2_strict_architecture,F2,primary_joint_good,trajectory_template,seed-0|level-0|S0_full_support,36,-0.09853856374435341,-0.10617925451597442,-0.03732303732303732
P_F2_strict_architecture,F2,primary_joint_good,trajectory_template,seed-0|level-1|S0_full_support,36,0.11032490161874646,0.09382895341020182,0.11325611325611327
P_F2_strict_architecture,F2,primary_joint_good,trajectory_template,seed-1|level-0|S0_full_support,36,0.3247903189666099,0.329887631819607,0.19871299871299875
P_F2_strict_architecture,F2,primary_joint_good,trajectory_template,seed-1|level-1|S0_full_support,36,0.025319124833749602,-0.17670363038423148,-0.24555984555984559
P_F2_strict_architecture,F2,primary_joint_good,trajectory_template,seed-2|level-0|S0_full_support,36,0.19604911143274706,0.11930577188726288,-0.09884169884169886
P_F2_strict_architecture,F2,primary_joint_good,trajectory_template,seed-2|level-1|S0_full_support,36,0.023101589236450604,0.055785087644838104,0.010553410553410554
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|1|0|S0_full_support,4,nan,nan,-0.39999999999999997
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|1|1|S0_full_support,4,0.7745966692414834,0.7745966692414834,0.39999999999999997
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|2|0|S0_full_support,4,-0.2581988897471611,-0.2581988897471611,0.0
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|2|1|S0_full_support,4,nan,nan,0.0
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|3|0|S0_full_support,4,nan,nan,-0.7999999999999999
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|3|1|S0_full_support,4,0.2581988897471611,-0.2581988897471611,0.39999999999999997
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|4|0|S0_full_support,4,nan,nan,1.0
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|4|1|S0_full_support,4,nan,nan,0.7999999999999999
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|5|0|S0_full_support,4,nan,nan,0.39999999999999997
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|5|1|S0_full_support,4,nan,nan,-0.19999999999999998
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|6|0|S0_full_support,4,nan,nan,1.0
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|6|1|S0_full_support,4,nan,nan,0.19999999999999998
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|7|0|S0_full_support,4,nan,nan,0.6000000000000001
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|7|1|S0_full_support,4,nan,nan,0.7999999999999999
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|8|0|S0_full_support,4,nan,nan,0.39999999999999997
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|8|1|S0_full_support,4,nan,nan,0.7999999999999999
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|9|0|S0_full_support,4,0.7745966692414834,0.7745966692414834,0.39999999999999997
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,0|9|1|S0_full_support,4,nan,nan,-0.7999999999999999
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,1|1|0|S0_full_support,4,0.7745966692414834,0.7745966692414834,0.7999999999999999
P_F2_strict_architecture,F2,primary_joint_good,target_x_trajectory_cell,1|1|1|S0_full_support,4,nan,nan,-0.19999999999999998
