replicate,null_family,mean_pairwise_rank_flip_fraction,target_count
148,trajectory_preserving_shuffle,0.37815949248742803,9
149,candidate_permutation,0.5164718796536099,9
149,magnitude_matched_random,0.462606147617121,9
149,random_target_common_replacement,0.24098074183578375,9
149,trajectory_preserving_shuffle,0.3762341989009811,9
150,candidate_permutation,0.4669100837321348,9
150,magnitude_matched_random,0.5358584557966426,9
150,random_target_common_replacement,0.2557919064853162,9
150,trajectory_preserving_shuffle,0.39654672453515905,9
151,candidate_permutation,0.5064389989085418,9
151,magnitude_matched_random,0.5030755702149251,9
151,random_target_common_replacement,0.2670369021086237,9
151,trajectory_preserving_shuffle,0.4017718108787129,9
152,candidate_permutation,0.5203713675050434,9
152,magnitude_matched_random,0.5113373020212857,9
152,random_target_common_replacement,0.2709823715948693,9
152,trajectory_preserving_shuffle,0.38437126676771505,9
153,candidate_permutation,0.49234654816872475,9
153,magnitude_matched_random,0.4817023539615908,9
153,random_target_common_replacement,0.2687591739665761,9
153,trajectory_preserving_shuffle,0.38167352279548217,9
154,candidate_permutation,0.541843024456727,9
154,magnitude_matched_random,0.5064476458649607,9
154,random_target_common_replacement,0.2598982212787778,9
154,trajectory_preserving_shuffle,0.3982910711420052,9
155,candidate_permutation,0.48137679402902417,9
155,magnitude_matched_random,0.4947190273995278,9
155,random_target_common_replacement,0.24730708383308928,9
155,trajectory_preserving_shuffle,0.350540621413237,9
156,candidate_permutation,0.4495262076189598,9
156,magnitude_matched_random,0.525034926284288,9
156,random_target_common_replacement,0.2752161742121648,9
156,trajectory_preserving_shuffle,0.36978474201718364,9
157,candidate_permutation,0.5267213098453069,9
157,magnitude_matched_random,0.5057765154029527,9
157,random_target_common_replacement,0.2762194880488525,9
157,trajectory_preserving_shuffle,0.38038475588108245,9
158,candidate_permutation,0.5198079826623379,9
158,magnitude_matched_random,0.47865690781381176,9
158,random_target_common_replacement,0.2776978147094719,9
158,trajectory_preserving_shuffle,0.3899825948687177,9
159,candidate_permutation,0.5638093862522999,9
159,magnitude_matched_random,0.4944026326818075,9
159,random_target_common_replacement,0.26635883535832416,9
159,trajectory_preserving_shuffle,0.3923234069067807,9
160,candidate_permutation,0.5062924966428065,9
160,magnitude_matched_random,0.43859682093473495,9
160,random_target_common_replacement,0.29674415807569904,9
160,trajectory_preserving_shuffle,0.3808873387647868,9
161,candidate_permutation,0.47042387998251606,9
161,magnitude_matched_random,0.5084264397866965,9
161,random_target_common_replacement,0.25503079272520013,9
161,trajectory_preserving_shuffle,0.4100994948256696,9
162,candidate_permutation,0.5157266019823528,9
162,magnitude_matched_random,0.5080424748529644,9
162,random_target_common_replacement,0.278834662940127,9
162,trajectory_preserving_shuffle,0.4098404870100219,9
163,candidate_permutation,0.47721703439082996,9
163,magnitude_matched_random,0.47504366183601754,9
163,random_target_common_replacement,0.2577550896527228,9
163,trajectory_preserving_shuffle,0.37291650109904845,9
164,candidate_permutation,0.5024233532334167,9
164,magnitude_matched_random,0.5119627961404682,9
164,random_target_common_replacement,0.26399880116547647,9
164,trajectory_preserving_shuffle,0.3755593195278688,9
165,candidate_permutation,0.48725894534414205,9
165,magnitude_matched_random,0.4667752682861281,9
165,random_target_common_replacement,0.2611849013271895,9
165,trajectory_preserving_shuffle,0.34435422966638335,9
166,candidate_permutation,0.5269056267469849,9
166,magnitude_matched_random,0.5066031029110738,9
166,random_target_common_replacement,0.2503712686632681,9
166,trajectory_preserving_shuffle,0.36087595016039886,9
167,candidate_permutation,0.49682735389064564,9
167,magnitude_matched_random,0.4748883363709371,9
167,random_target_common_replacement,0.26394448323933273,9
167,trajectory_preserving_shuffle,0.44347237109025295,9
168,candidate_permutation,0.464826731811167,9
168,magnitude_matched_random,0.5103695043752717,9
168,random_target_common_replacement,0.2604768547441239,9
168,trajectory_preserving_shuffle,0.3774705934110679,9
169,candidate_permutation,0.48435528396661837,9
169,magnitude_matched_random,0.4811726936988395,9
169,random_target_common_replacement,0.2626606197565814,9
169,trajectory_preserving_shuffle,0.42484734740582314,9
170,candidate_permutation,0.5068415268082787,9
170,magnitude_matched_random,0.510548411093291,9
170,random_target_common_replacement,0.27608520891858856,9
170,trajectory_preserving_shuffle,0.40932328254653516,9
171,candidate_permutation,0.5029177180694533,9
171,magnitude_matched_random,0.5162362422117914,9
171,random_target_common_replacement,0.26406375964101203,9
171,trajectory_preserving_shuffle,0.4001491933952552,9
172,candidate_permutation,0.47780652008275293,9
172,magnitude_matched_random,0.4695159620436986,9
172,random_target_common_replacement,0.27300794397602757,9
172,trajectory_preserving_shuffle,0.43374092219312604,9
173,candidate_permutation,0.534854883301271,9
173,magnitude_matched_random,0.4999224242838265,9
173,random_target_common_replacement,0.27599923817440775,9
173,trajectory_preserving_shuffle,0.3941841443267249,9
174,candidate_permutation,0.49115165834834684,9
174,magnitude_matched_random,0.5385669165772196,9
174,random_target_common_replacement,0.26050521680837657,9
174,trajectory_preserving_shuffle,0.3708098038232004,9
175,candidate_permutation,0.5145577302887465,9
175,magnitude_matched_random,0.5090473892480589,9
175,random_target_common_replacement,0.27091744223253555,9
175,trajectory_preserving_shuffle,0.34213515987203524,9
176,candidate_permutation,0.533322385082114,9
176,magnitude_matched_random,0.4875947146634497,9
176,random_target_common_replacement,0.2872195689193049,9
176,trajectory_preserving_shuffle,0.3649983358874129,9
177,candidate_permutation,0.4971178291897348,9
177,magnitude_matched_random,0.4867247851698606,9
177,random_target_common_replacement,0.2638842217566326,9
177,trajectory_preserving_shuffle,0.43196408933114994,9
178,candidate_permutation,0.5043807275137563,9
178,magnitude_matched_random,0.4835569403329722,9
178,random_target_common_replacement,0.24686948398267225,9
178,trajectory_preserving_shuffle,0.41308917416463103,9
179,candidate_permutation,0.5214866713633837,9
179,magnitude_matched_random,0.5161890526528022,9
179,random_target_common_replacement,0.273371095294106,9
179,trajectory_preserving_shuffle,0.37468822995006884,9
180,candidate_permutation,0.5196754915128377,9
180,magnitude_matched_random,0.4777367745860498,9
180,random_target_common_replacement,0.266700389215348,9
180,trajectory_preserving_shuffle,0.3940684572652529,9
181,candidate_permutation,0.5510367691899223,9
181,magnitude_matched_random,0.5290435484928827,9
181,random_target_common_replacement,0.25531904711895714,9
181,trajectory_preserving_shuffle,0.42425157345222003,9
182,candidate_permutation,0.47282320820910567,9
182,magnitude_matched_random,0.4909339056609482,9
182,random_target_common_replacement,0.2703503302747498,9
182,trajectory_preserving_shuffle,0.391918873502119,9
183,candidate_permutation,0.503124291534003,9
183,magnitude_matched_random,0.496461950057303,9
183,random_target_common_replacement,0.26204959548544426,9
183,trajectory_preserving_shuffle,0.35301949225873713,9
184,candidate_permutation,0.5137573613244264,9
184,magnitude_matched_random,0.48350222815296157,9
184,random_target_common_replacement,0.26513270954930107,9
184,trajectory_preserving_shuffle,0.3930632968316183,9
185,candidate_permutation,0.5366671602689309,9
185,magnitude_matched_random,0.5219529839404661,9
185,random_target_common_replacement,0.2784940578187925,9
185,trajectory_preserving_shuffle,0.42381876724417816,9
186,candidate_permutation,0.4615738188181673,9
186,magnitude_matched_random,0.5468564191746531,9
186,random_target_common_replacement,0.24808241887007043,9
186,trajectory_preserving_shuffle,0.4311758506206512,9
187,candidate_permutation,0.47931957065946595,9
187,magnitude_matched_random,0.5357791949137698,9
187,random_target_common_replacement,0.2617265419793305,9
187,trajectory_preserving_shuffle,0.37323663358686576,9
188,candidate_permutation,0.524558023928696,9
188,magnitude_matched_random,0.5085052679292645,9
188,random_target_common_replacement,0.27157354231945924,9
188,trajectory_preserving_shuffle,0.3584672427675615,9
189,candidate_permutation,0.5115859423288763,9
189,magnitude_matched_random,0.502795008918033,9
189,random_target_common_replacement,0.26450852556163373,9
189,trajectory_preserving_shuffle,0.40177437098068375,9
190,candidate_permutation,0.5365436459573505,9
190,magnitude_matched_random,0.5438650134080084,9
190,random_target_common_replacement,0.25253482419375894,9
190,trajectory_preserving_shuffle,0.4513607988746952,9
191,candidate_permutation,0.4944431904878121,9
191,magnitude_matched_random,0.4767917548706143,9
191,random_target_common_replacement,0.2701252008994893,9
191,trajectory_preserving_shuffle,0.4023037417597908,9
192,candidate_permutation,0.47189083291541334,9
192,magnitude_matched_random,0.5419397134215035,9
192,random_target_common_replacement,0.2621006206220831,9
192,trajectory_preserving_shuffle,0.3790514040801251,9
193,candidate_permutation,0.4721579565914872,9
193,magnitude_matched_random,0.49499630851052767,9
193,random_target_common_replacement,0.25583195518406815,9
193,trajectory_preserving_shuffle,0.4135467051699092,9
194,candidate_permutation,0.5325783773368366,9
194,magnitude_matched_random,0.5333138139524747,9
194,random_target_common_replacement,0.27770167151856495,9
194,trajectory_preserving_shuffle,0.38006835405288364,9
195,candidate_permutation,0.5375334319200449,9
195,magnitude_matched_random,0.5166626389216,9
195,random_target_common_replacement,0.28915141264367805,9
195,trajectory_preserving_shuffle,0.3549803205233873,9
196,candidate_permutation,0.47927023870026225,9
196,magnitude_matched_random,0.4600239943631561,9
196,random_target_common_replacement,0.2621300366475092,9
196,trajectory_preserving_shuffle,0.3263280510258322,9
197,candidate_permutation,0.49278322906462346,9
197,magnitude_matched_random,0.463059422721319,9
197,random_target_common_replacement,0.28567614138684116,9
197,trajectory_preserving_shuffle,0.396797018501734,9
198,candidate_permutation,0.5553841991656047,9
198,magnitude_matched_random,0.4808807033455873,9
198,random_target_common_replacement,0.2599845517238002,9
198,trajectory_preserving_shuffle,0.3795921624343343,9
199,candidate_permutation,0.5034446424709896,9
199,magnitude_matched_random,0.5088186814010788,9
199,random_target_common_replacement,0.2532791145029735,9
199,trajectory_preserving_shuffle,0.40143494046284023,9
200,candidate_permutation,0.522146246114736,9
200,magnitude_matched_random,0.522856390427721,9
200,random_target_common_replacement,0.28105764973850045,9
200,trajectory_preserving_shuffle,0.3832172254098229,9
201,candidate_permutation,0.4959295645683539,9
201,magnitude_matched_random,0.4547199534763797,9
201,random_target_common_replacement,0.2547685229217898,9
201,trajectory_preserving_shuffle,0.4337690510950204,9
202,candidate_permutation,0.5172114152255561,9
202,magnitude_matched_random,0.5013837767172248,9
202,random_target_common_replacement,0.2550279505787486,9
202,trajectory_preserving_shuffle,0.38538740919202197,9
203,candidate_permutation,0.5009717391820169,9
203,magnitude_matched_random,0.4987411635276613,9
203,random_target_common_replacement,0.2602965727573206,9
203,trajectory_preserving_shuffle,0.39109698017462297,9
204,candidate_permutation,0.5133245161507163,9
204,magnitude_matched_random,0.5068688771210423,9
204,random_target_common_replacement,0.28461876563263333,9
204,trajectory_preserving_shuffle,0.38950972767551867,9
205,candidate_permutation,0.5069182206816383,9
205,magnitude_matched_random,0.49752295637110755,9
205,random_target_common_replacement,0.27941304747314166,9
205,trajectory_preserving_shuffle,0.41865010620927456,9
206,candidate_permutation,0.5090952561848628,9
206,magnitude_matched_random,0.4679359687427315,9
206,random_target_common_replacement,0.2696300155590646,9
206,trajectory_preserving_shuffle,0.41999390971571615,9
207,candidate_permutation,0.4911815905240895,9
207,magnitude_matched_random,0.5084039856091975,9
207,random_target_common_replacement,0.26796954381953114,9
207,trajectory_preserving_shuffle,0.3956473507793014,9
208,candidate_permutation,0.5008325265090064,9
208,magnitude_matched_random,0.49892625710832494,9
208,random_target_common_replacement,0.25981550596966757,9
208,trajectory_preserving_shuffle,0.42793359986727075,9
209,candidate_permutation,0.4954231507894439,9
209,magnitude_matched_random,0.5213231232192943,9
209,random_target_common_replacement,0.2632006022686127,9
209,trajectory_preserving_shuffle,0.37814021725844016,9
210,candidate_permutation,0.46970932682734406,9
210,magnitude_matched_random,0.48837168122636104,9
210,random_target_common_replacement,0.26046658808581047,9
210,trajectory_preserving_shuffle,0.3938738188279195,9
211,candidate_permutation,0.47110314251747276,9
211,magnitude_matched_random,0.4897784644629254,9
211,random_target_common_replacement,0.25902589597129855,9
211,trajectory_preserving_shuffle,0.3941957879887465,9
212,candidate_permutation,0.5043779735333487,9
212,magnitude_matched_random,0.49019064957238023,9
212,random_target_common_replacement,0.29065243584421396,9
212,trajectory_preserving_shuffle,0.3785078109254007,9
213,candidate_permutation,0.512543423472566,9
213,magnitude_matched_random,0.494297124568285,9
213,random_target_common_replacement,0.27642443307378195,9
213,trajectory_preserving_shuffle,0.37773930821961926,9
214,candidate_permutation,0.4700164798487186,9
214,magnitude_matched_random,0.4956161743822689,9
214,random_target_common_replacement,0.27057914207418626,9
214,trajectory_preserving_shuffle,0.3874543734568172,9
215,candidate_permutation,0.5424416263068363,9
215,magnitude_matched_random,0.4865624132262441,9
215,random_target_common_replacement,0.2829919179478169,9
215,trajectory_preserving_shuffle,0.40785390587931913,9
216,candidate_permutation,0.49006647104618684,9
216,magnitude_matched_random,0.5167832398343073,9
216,random_target_common_replacement,0.25046803246643345,9
216,trajectory_preserving_shuffle,0.3886603004196429,9
217,candidate_permutation,0.4774536226645448,9
217,magnitude_matched_random,0.5171085360996039,9
217,random_target_common_replacement,0.26759143874882296,9
217,trajectory_preserving_shuffle,0.3799298419482761,9
218,candidate_permutation,0.5099887370447028,9
218,magnitude_matched_random,0.531237161623131,9
218,random_target_common_replacement,0.2634137727871545,9
218,trajectory_preserving_shuffle,0.4278986994983297,9
219,candidate_permutation,0.4911945956620431,9
219,magnitude_matched_random,0.5151483413695221,9
219,random_target_common_replacement,0.2787519574319408,9
219,trajectory_preserving_shuffle,0.41089538789547636,9
220,candidate_permutation,0.4918649320046018,9
220,magnitude_matched_random,0.5431451514132528,9
220,random_target_common_replacement,0.29248644874603663,9
220,trajectory_preserving_shuffle,0.392905048579045,9
221,candidate_permutation,0.5259089238109096,9
221,magnitude_matched_random,0.4963367711347188,9
221,random_target_common_replacement,0.2659725418144205,9
221,trajectory_preserving_shuffle,0.33766659406134747,9
222,candidate_permutation,0.5260637166262612,9
222,magnitude_matched_random,0.5007725959163136,9
222,random_target_common_replacement,0.2704689748611232,9
222,trajectory_preserving_shuffle,0.3723650036548559,9
223,candidate_permutation,0.4981430336467059,9
223,magnitude_matched_random,0.5068145335537078,9
223,random_target_common_replacement,0.2849027463965296,9
223,trajectory_preserving_shuffle,0.3874975170236422,9
224,candidate_permutation,0.537294874389397,9
224,magnitude_matched_random,0.4876037069515758,9
224,random_target_common_replacement,0.27129691903585457,9
224,trajectory_preserving_shuffle,0.4362117226846366,9
225,candidate_permutation,0.499514817888111,9
225,magnitude_matched_random,0.5050114531468183,9
225,random_target_common_replacement,0.24621026863228831,9
225,trajectory_preserving_shuffle,0.40530573003488013,9
226,candidate_permutation,0.5037491784845328,9
226,magnitude_matched_random,0.5163931127220108,9
226,random_target_common_replacement,0.27048130224112965,9
226,trajectory_preserving_shuffle,0.38213751487589775,9
227,candidate_permutation,0.5154827546025753,9
227,magnitude_matched_random,0.5000547886151175,9
227,random_target_common_replacement,0.27535736484523343,9
227,trajectory_preserving_shuffle,0.39602272443310693,9
228,candidate_permutation,0.5071491029864665,9
228,magnitude_matched_random,0.48318971293170637,9
228,random_target_common_replacement,0.2692255796189763,9
228,trajectory_preserving_shuffle,0.4016514556519334,9
229,candidate_permutation,0.4803298871360092,9
229,magnitude_matched_random,0.5080355854240697,9
229,random_target_common_replacement,0.25407297239260884,9
229,trajectory_preserving_shuffle,0.3699631232027544,9
230,candidate_permutation,0.5114858564213365,9
230,magnitude_matched_random,0.5157625956972719,9
230,random_target_common_replacement,0.2751260854421257,9
230,trajectory_preserving_shuffle,0.4103542277203742,9
231,candidate_permutation,0.5250851185872306,9
231,magnitude_matched_random,0.5331455161016222,9
231,random_target_common_replacement,0.29234932089376886,9
231,trajectory_preserving_shuffle,0.3975481791427722,9
232,candidate_permutation,0.5281484148358336,9
232,magnitude_matched_random,0.47573581908090634,9
232,random_target_common_replacement,0.28805602733029556,9
232,trajectory_preserving_shuffle,0.40933024574126853,9
233,candidate_permutation,0.5061428704861377,9
233,magnitude_matched_random,0.48416689888218717,9
233,random_target_common_replacement,0.27055626231041136,9
233,trajectory_preserving_shuffle,0.38791617624297803,9
234,candidate_permutation,0.5353232698467603,9
234,magnitude_matched_random,0.5258358512643871,9
234,random_target_common_replacement,0.2722857951658003,9
234,trajectory_preserving_shuffle,0.43964666241556083,9
235,candidate_permutation,0.4884065257373407,9
235,magnitude_matched_random,0.49453760816851866,9
235,random_target_common_replacement,0.2821862453562069,9
235,trajectory_preserving_shuffle,0.3878421581005861,9
236,candidate_permutation,0.4706149764220787,9
236,magnitude_matched_random,0.4961260563092618,9
236,random_target_common_replacement,0.2696955443194525,9
236,trajectory_preserving_shuffle,0.4055802156755303,9
237,candidate_permutation,0.4428238455310547,9
237,magnitude_matched_random,0.5362612499271301,9
237,random_target_common_replacement,0.2740379915563922,9
237,trajectory_preserving_shuffle,0.37954853811410494,9
238,candidate_permutation,0.4912233241065058,9
238,magnitude_matched_random,0.4987178191118822,9
238,random_target_common_replacement,0.27217663446091056,9
238,trajectory_preserving_shuffle,0.3760277831598503,9
239,candidate_permutation,0.4963301098614634,9
239,magnitude_matched_random,0.5195690113841961,9
239,random_target_common_replacement,0.26689181824777997,9
239,trajectory_preserving_shuffle,0.40466649513011804,9
240,candidate_permutation,0.5030755608870794,9
240,magnitude_matched_random,0.5228466736492525,9
240,random_target_common_replacement,0.27673157481276844,9
240,trajectory_preserving_shuffle,0.3510846769501353,9
241,candidate_permutation,0.49425286746929026,9
241,magnitude_matched_random,0.4726362989984726,9
241,random_target_common_replacement,0.27323526365988193,9
241,trajectory_preserving_shuffle,0.36661751472287335,9
242,candidate_permutation,0.45761739712049515,9
242,magnitude_matched_random,0.5260655948000326,9
242,random_target_common_replacement,0.2823157863197818,9
242,trajectory_preserving_shuffle,0.4122379739370725,9
243,candidate_permutation,0.4661792423538341,9
243,magnitude_matched_random,0.510720629384243,9
243,random_target_common_replacement,0.2906994851195153,9
243,trajectory_preserving_shuffle,0.4123067812725491,9
244,candidate_permutation,0.5285820154868791,9
244,magnitude_matched_random,0.4839407752382269,9
244,random_target_common_replacement,0.2615007244057283,9
244,trajectory_preserving_shuffle,0.4475864232145207,9
245,candidate_permutation,0.5004050299655058,9
245,magnitude_matched_random,0.4714904120937867,9
245,random_target_common_replacement,0.2521371331058222,9
245,trajectory_preserving_shuffle,0.4144118720181078,9
246,candidate_permutation,0.47752984669703064,9
246,magnitude_matched_random,0.4898961830017938,9
246,random_target_common_replacement,0.2570720428663894,9
246,trajectory_preserving_shuffle,0.3753663073900532,9
247,candidate_permutation,0.5279898437636882,9
247,magnitude_matched_random,0.5517027331400587,9
247,random_target_common_replacement,0.2747798690953028,9
247,trajectory_preserving_shuffle,0.3795209923710756,9
248,candidate_permutation,0.502140253739665,9
248,magnitude_matched_random,0.508294987960796,9
248,random_target_common_replacement,0.25373345430070526,9
248,trajectory_preserving_shuffle,0.3769762474478185,9
249,candidate_permutation,0.4951335840019086,9
249,magnitude_matched_random,0.5417188550094054,9
249,random_target_common_replacement,0.2556399663440416,9
249,trajectory_preserving_shuffle,0.41284435411676734,9
250,candidate_permutation,0.5319428604033724,9
250,magnitude_matched_random,0.5347352180292217,9
250,random_target_common_replacement,0.283796633045119,9
250,trajectory_preserving_shuffle,0.34241995785214335,9
251,candidate_permutation,0.4868857461103669,9
251,magnitude_matched_random,0.5356821596552659,9
251,random_target_common_replacement,0.2688590871311377,9
251,trajectory_preserving_shuffle,0.4101140852655789,9
252,candidate_permutation,0.5099328594566875,9
252,magnitude_matched_random,0.5375953901487047,9
252,random_target_common_replacement,0.24291363968303337,9
252,trajectory_preserving_shuffle,0.37294366020259606,9
253,candidate_permutation,0.5387657645743746,9
253,magnitude_matched_random,0.4640460247351206,9
253,random_target_common_replacement,0.2781777455937251,9
253,trajectory_preserving_shuffle,0.3960640858080016,9
254,candidate_permutation,0.483101115332041,9
254,magnitude_matched_random,0.4946936932770881,9
254,random_target_common_replacement,0.2696122697086886,9
254,trajectory_preserving_shuffle,0.3732827836299021,9
255,candidate_permutation,0.5111271512333007,9
255,magnitude_matched_random,0.5132185028342597,9
255,random_target_common_replacement,0.288263627956822,9
255,trajectory_preserving_shuffle,0.3870769806056876,9
256,candidate_permutation,0.49606698257068405,9
256,magnitude_matched_random,0.5386641522632284,9
256,random_target_common_replacement,0.24291820803602304,9
256,trajectory_preserving_shuffle,0.39402026705929866,9
257,candidate_permutation,0.5140402079768815,9
257,magnitude_matched_random,0.45123339840863647,9
257,random_target_common_replacement,0.2603777257348084,9
257,trajectory_preserving_shuffle,0.4236822492261686,9
258,candidate_permutation,0.49819119257396377,9
258,magnitude_matched_random,0.5355735149699593,9
258,random_target_common_replacement,0.2688901506840251,9
258,trajectory_preserving_shuffle,0.4459089042040444,9
259,candidate_permutation,0.5462045762735719,9
259,magnitude_matched_random,0.5181725090703094,9
259,random_target_common_replacement,0.29172919688532234,9
259,trajectory_preserving_shuffle,0.373287472151053,9
260,candidate_permutation,0.5048684216283087,9
260,magnitude_matched_random,0.45398680381807477,9
260,random_target_common_replacement,0.27613368008220673,9
260,trajectory_preserving_shuffle,0.3992037475982817,9
261,candidate_permutation,0.5187734161135432,9
261,magnitude_matched_random,0.5284255556012908,9
261,random_target_common_replacement,0.29147710774538044,9
261,trajectory_preserving_shuffle,0.46729075059759406,9
262,candidate_permutation,0.5019768107131921,9
262,magnitude_matched_random,0.538462099341928,9
262,random_target_common_replacement,0.2701833084976661,9
262,trajectory_preserving_shuffle,0.37193772900257405,9
263,candidate_permutation,0.5070588135361299,9
263,magnitude_matched_random,0.5009791899302476,9
263,random_target_common_replacement,0.26948684009191637,9
263,trajectory_preserving_shuffle,0.41393003877565054,9
264,candidate_permutation,0.5189415632201464,9
264,magnitude_matched_random,0.5162823344816375,9
264,random_target_common_replacement,0.2764847126566299,9
264,trajectory_preserving_shuffle,0.38087784160000854,9
265,candidate_permutation,0.48693634101758865,9
265,magnitude_matched_random,0.508148594755885,9
265,random_target_common_replacement,0.2599737362260411,9
265,trajectory_preserving_shuffle,0.4207836316818232,9
266,candidate_permutation,0.45232857124577236,9
266,magnitude_matched_random,0.5353701647359208,9
266,random_target_common_replacement,0.27040666473069813,9
266,trajectory_preserving_shuffle,0.4363370498899709,9
267,candidate_permutation,0.49992720063732676,9
267,magnitude_matched_random,0.48269025823270784,9
267,random_target_common_replacement,0.2466788506308817,9
267,trajectory_preserving_shuffle,0.40212602582130574,9
268,candidate_permutation,0.4621462511361045,9
268,magnitude_matched_random,0.5121444750298804,9
268,random_target_common_replacement,0.28540329041333257,9
268,trajectory_preserving_shuffle,0.36726480371837433,9
269,candidate_permutation,0.5003435404543737,9
269,magnitude_matched_random,0.4739595263024214,9
269,random_target_common_replacement,0.27476010459431094,9
269,trajectory_preserving_shuffle,0.400036376003878,9
270,candidate_permutation,0.4554338402042721,9
270,magnitude_matched_random,0.5067630824432299,9
270,random_target_common_replacement,0.2622016320635472,9
270,trajectory_preserving_shuffle,0.43665655464418635,9
271,candidate_permutation,0.5341290335699626,9
271,magnitude_matched_random,0.48703943968360996,9
271,random_target_common_replacement,0.29016691608107836,9
271,trajectory_preserving_shuffle,0.39629024460340756,9
272,candidate_permutation,0.5372635775817494,9
272,magnitude_matched_random,0.49679338483167995,9
272,random_target_common_replacement,0.2661854174514577,9
272,trajectory_preserving_shuffle,0.4004213111845175,9
273,candidate_permutation,0.5207454844935301,9
273,magnitude_matched_random,0.5260868076890499,9
273,random_target_common_replacement,0.26832765697034655,9
273,trajectory_preserving_shuffle,0.4213722640253577,9
274,candidate_permutation,0.4824889674876575,9
274,magnitude_matched_random,0.49392363153484986,9
274,random_target_common_replacement,0.258589915024674,9
274,trajectory_preserving_shuffle,0.35524784976572,9
275,candidate_permutation,0.505064411310695,9
275,magnitude_matched_random,0.4863237896785056,9
275,random_target_common_replacement,0.25070400565061135,9
275,trajectory_preserving_shuffle,0.4120873119315096,9
276,candidate_permutation,0.48200911309419187,9
276,magnitude_matched_random,0.5126747329120726,9
276,random_target_common_replacement,0.2700173195629901,9
276,trajectory_preserving_shuffle,0.4142064857164037,9
277,candidate_permutation,0.47513688653099745,9
277,magnitude_matched_random,0.47213242834824715,9
277,random_target_common_replacement,0.2636768405737866,9
277,trajectory_preserving_shuffle,0.3690638069704134,9
278,candidate_permutation,0.4900838855778296,9
278,magnitude_matched_random,0.4582218717778788,9
278,random_target_common_replacement,0.2638539356136045,9
278,trajectory_preserving_shuffle,0.3600770132666009,9
279,candidate_permutation,0.5296539675348152,9
279,magnitude_matched_random,0.4934764988836313,9
279,random_target_common_replacement,0.26235898883915676,9
279,trajectory_preserving_shuffle,0.3930819743304087,9
280,candidate_permutation,0.5502051920971366,9
280,magnitude_matched_random,0.4868431792394003,9
280,random_target_common_replacement,0.26604819914152045,9
280,trajectory_preserving_shuffle,0.4193540707430794,9
281,candidate_permutation,0.4961931888349081,9
281,magnitude_matched_random,0.4819784198239867,9
281,random_target_common_replacement,0.2831352001506195,9
281,trajectory_preserving_shuffle,0.3601964200341029,9
282,candidate_permutation,0.5184368002643617,9
282,magnitude_matched_random,0.4797445408057077,9
282,random_target_common_replacement,0.28243851672756454,9
282,trajectory_preserving_shuffle,0.3864474998446592,9
283,candidate_permutation,0.523835043182528,9
283,magnitude_matched_random,0.49045773710700513,9
283,random_target_common_replacement,0.27718065042234635,9
283,trajectory_preserving_shuffle,0.4016027038234924,9
284,candidate_permutation,0.4804049710628375,9
284,magnitude_matched_random,0.5034558865681154,9
284,random_target_common_replacement,0.2700197235947969,9
284,trajectory_preserving_shuffle,0.45395054394910794,9
285,candidate_permutation,0.4584618313149116,9
285,magnitude_matched_random,0.5489248344144617,9
285,random_target_common_replacement,0.26076108389935054,9
285,trajectory_preserving_shuffle,0.369637228325747,9
286,candidate_permutation,0.47673640670220824,9
286,magnitude_matched_random,0.5072180158225824,9
286,random_target_common_replacement,0.2622731372811607,9
286,trajectory_preserving_shuffle,0.4127132402316752,9
287,candidate_permutation,0.47189400260888487,9
287,magnitude_matched_random,0.48352802758033736,9
287,random_target_common_replacement,0.2888699371063594,9
287,trajectory_preserving_shuffle,0.40090805368480387,9
288,candidate_permutation,0.47866795067706264,9
288,magnitude_matched_random,0.48903427565071245,9
288,random_target_common_replacement,0.2809405088808552,9
288,trajectory_preserving_shuffle,0.3849977726439872,9
289,candidate_permutation,0.4644847157579195,9
289,magnitude_matched_random,0.5093627580624323,9
289,random_target_common_replacement,0.2704311334889186,9
289,trajectory_preserving_shuffle,0.4167822624132386,9
290,candidate_permutation,0.5023648404126183,9
290,magnitude_matched_random,0.5086749702423137,9
290,random_target_common_replacement,0.2747708321513398,9
290,trajectory_preserving_shuffle,0.38994778123407287,9
291,candidate_permutation,0.5023077563633307,9
291,magnitude_matched_random,0.4897701654817529,9
291,random_target_common_replacement,0.2635973742648481,9
291,trajectory_preserving_shuffle,0.36480128467792333,9
292,candidate_permutation,0.5177764110904283,9
292,magnitude_matched_random,0.5164244788583732,9
292,random_target_common_replacement,0.2706779598169288,9
292,trajectory_preserving_shuffle,0.42199325205485505,9
293,candidate_permutation,0.5341796114131033,9
293,magnitude_matched_random,0.48147195949614524,9
293,random_target_common_replacement,0.26673957146288835,9
293,trajectory_preserving_shuffle,0.3804120123975885,9
294,candidate_permutation,0.5429643508339596,9
294,magnitude_matched_random,0.5071751823180727,9
294,random_target_common_replacement,0.2536924500253268,9
294,trajectory_preserving_shuffle,0.3984984252785348,9
295,candidate_permutation,0.44261732262604336,9
295,magnitude_matched_random,0.5074614055756185,9
295,random_target_common_replacement,0.2808084580574335,9
295,trajectory_preserving_shuffle,0.44313900599068284,9
296,candidate_permutation,0.49781533410699574,9
296,magnitude_matched_random,0.45391388900494056,9
296,random_target_common_replacement,0.26255123055007734,9
296,trajectory_preserving_shuffle,0.4034756158371407,9
297,candidate_permutation,0.5155747971796933,9
297,magnitude_matched_random,0.5351732911128803,9
297,random_target_common_replacement,0.2771419030746729,9
