candidate_id,seed,target,level,regime,candidate_order,raw_replay_index,candidate_role,origin,is_erm,selected_oaci,epoch,lambda,R_src,shared_tau,risk_slack_to_tau,feasible,balanced_err,train_surrogate,selection_leakage_point,audit_leakage_point,source_guard_worst_bacc,source_guard_worst_nll,source_guard_worst_ece,source_audit_worst_bacc,source_audit_worst_nll,source_audit_worst_ece,target_worst_bacc,target_worst_nll,target_worst_ece,actual_selector_score_name,actual_selector_score_ucl,actual_selector_score_available,per_candidate_selector_ucl_available,actual_selector_rank_known,actual_selector_rank,actual_selector_relation,selection_reason,selection_status,n_feasible,checkpoint_hash_available,checkpoint_hash_emitted,tie_break_metadata_available
s0_t003_l000_S3_nonestimable_cells_o020,0,3,0,S3_nonestimable_cells,20,21,OACI,OACI,0,0,189,0.0,0.6912553092237499,0.8290597553120165,0.13780444608826659,1,0.2583912037037037,1.7917513022918288,1.4453628840492203,0.6333660960939786,0.5121527777777777,1.1530607232153889,0.1421023306506993,0.2760416666666667,2.1334716506690614,0.3753696897823024,0.6684027777777778,0.8295136930040599,0.0718952977491393,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s0_t003_l000_S0_full_support_o021,0,3,0,S0_full_support,21,22,OACI,OACI,0,0,194,0.0,0.6913209739824298,0.8290597553120165,0.13773878132958672,1,0.2583912037037037,1.7917529017675522,1.445478647871754,0.6333281846572137,0.5121527777777777,1.1531634107095268,0.14209966453093864,0.2760416666666667,2.1329665850561472,0.37517150198808225,0.6684027777777778,0.8295242039722006,0.07194025861310745,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s0_t003_l000_S2_rare_cells_o021,0,3,0,S2_rare_cells,21,22,OACI,OACI,0,0,194,0.0,0.6913209739824298,0.8290597553120165,0.13773878132958672,1,0.2583912037037037,1.7917529017675522,1.445478647871754,0.6333281846572137,0.5121527777777777,1.1531634107095268,0.14209966453093864,0.2760416666666667,2.1329665850561472,0.37517150198808225,0.6684027777777778,0.8295242039722006,0.07194025861310745,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s0_t003_l000_S3_nonestimable_cells_o021,0,3,0,S3_nonestimable_cells,21,22,OACI,OACI,0,0,194,0.0,0.6913209739824298,0.8290597553120165,0.13773878132958672,1,0.2583912037037037,1.7917529017675522,1.445478647871754,0.6333281846572137,0.5121527777777777,1.1531634107095268,0.14209966453093864,0.2760416666666667,2.1329665850561472,0.37517150198808225,0.6684027777777778,0.8295242039722006,0.07194025861310745,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s0_t003_l000_S0_full_support_o022,0,3,0,S0_full_support,22,23,OACI,OACI,0,0,199,0.0,0.6913883856597278,0.8290597553120165,0.13767136965228866,1,0.2586805555555556,1.7917541922305846,1.4456926312142002,0.6333198357375709,0.5121527777777777,1.1532444878976718,0.14210052242623342,0.2760416666666667,2.132341311926303,0.37497919904204063,0.6684027777777778,0.8295698352008973,0.07197685270560744,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s0_t003_l000_S2_rare_cells_o022,0,3,0,S2_rare_cells,22,23,OACI,OACI,0,0,199,0.0,0.6913883856597278,0.8290597553120165,0.13767136965228866,1,0.2586805555555556,1.7917541922305846,1.4456926312142002,0.6333198357375709,0.5121527777777777,1.1532444878976718,0.14210052242623342,0.2760416666666667,2.132341311926303,0.37497919904204063,0.6684027777777778,0.8295698352008973,0.07197685270560744,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s0_t003_l000_S3_nonestimable_cells_o022,0,3,0,S3_nonestimable_cells,22,23,OACI,OACI,0,0,199,0.0,0.6913883856597278,0.8290597553120165,0.13767136965228866,1,0.2586805555555556,1.7917541922305846,1.4456926312142002,0.6333198357375709,0.5121527777777777,1.1532444878976718,0.14210052242623342,0.2760416666666667,2.132341311926303,0.37497919904204063,0.6684027777777778,0.8295698352008973,0.07197685270560744,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,23,1,0,0
s0_t003_l001_S0_full_support_erm,0,3,1,S0_full_support,-1,0,ERM,ERM,1,0,199,0.0,0.7658924084666203,0.7958924084666203,0.030000000000000027,1,0.31018518518518523,0.0,1.4815969150840682,0.6467936041688118,,1.3826653621049134,0.22692387111278353,0.2586805555555555,2.773438287317784,0.42522067888570636,0.65625,0.9148630203964745,0.04171433588317877,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_erm,0,3,1,S2_rare_cells,-1,0,ERM,ERM,1,0,199,0.0,0.7658924084666203,0.7958924084666203,0.030000000000000027,1,0.31018518518518523,0.0,1.4815969150840682,0.6467936041688118,,1.3826653621049134,0.22692387111278353,0.2586805555555555,2.773438287317784,0.42522067888570636,0.65625,0.9148630203964745,0.04171433588317877,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_erm,0,3,1,S3_nonestimable_cells,-1,0,ERM,ERM,1,0,199,0.0,0.7658924084666203,0.7958924084666203,0.030000000000000027,1,0.31018518518518523,0.0,1.4815969150840682,0.6467936041688118,,1.3826653621049134,0.22692387111278353,0.2586805555555555,2.773438287317784,0.42522067888570636,0.65625,0.9148630203964745,0.04171433588317877,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o000,0,3,1,S0_full_support,0,1,OACI,OACI,0,0,4,14.081762358281647,0.7125117655825122,0.7958924084666203,0.08338064288410818,1,0.2767939814814815,1.3435216829381775,1.3367190247269356,0.657230117335983,,1.1375518668971007,0.13475498428331628,0.27083333333333337,2.175239128101267,0.3882669603620242,0.5920138888888888,0.9685109122021218,0.0442909358149168,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o000,0,3,1,S2_rare_cells,0,1,OACI,OACI,0,0,4,14.081762358281647,0.7125117655825122,0.7958924084666203,0.08338064288410818,1,0.2767939814814815,1.3435216829381775,1.3367190247269356,0.657230117335983,,1.1375518668971007,0.13475498428331628,0.27083333333333337,2.175239128101267,0.3882669603620242,0.5920138888888888,0.9685109122021218,0.0442909358149168,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o000,0,3,1,S3_nonestimable_cells,0,1,OACI,OACI,0,0,4,14.081762358281647,0.7125117655825122,0.7958924084666203,0.08338064288410818,1,0.2767939814814815,1.3435216829381775,1.3367190247269356,0.657230117335983,,1.1375518668971007,0.13475498428331628,0.27083333333333337,2.175239128101267,0.3882669603620242,0.5920138888888888,0.9685109122021218,0.0442909358149168,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o001,0,3,1,S0_full_support,1,2,OACI,OACI,0,0,9,10.895292864678744,0.6782998562353407,0.7958924084666203,0.11759255223127962,1,0.2689814814814815,1.3600919837333154,1.2511983846051777,0.6594599624000842,,1.0848692525336494,0.11547648415946304,0.2465277777777778,2.337743378041456,0.4523515745459606,0.5364583333333333,1.0846459921370757,0.13067569570383009,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o001,0,3,1,S2_rare_cells,1,2,OACI,OACI,0,0,9,10.895292864678744,0.6782998562353407,0.7958924084666203,0.11759255223127962,1,0.2689814814814815,1.3600919837333154,1.2511983846051777,0.6594599624000842,,1.0848692525336494,0.11547648415946304,0.2465277777777778,2.337743378041456,0.4523515745459606,0.5364583333333333,1.0846459921370757,0.13067569570383009,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o001,0,3,1,S3_nonestimable_cells,1,2,OACI,OACI,0,0,9,10.895292864678744,0.6782998562353407,0.7958924084666203,0.11759255223127962,1,0.2689814814814815,1.3600919837333154,1.2511983846051777,0.6594599624000842,,1.0848692525336494,0.11547648415946304,0.2465277777777778,2.337743378041456,0.4523515745459606,0.5364583333333333,1.0846459921370757,0.13067569570383009,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o002,0,3,1,S0_full_support,2,3,OACI,OACI,0,0,14,4.047606802725423,0.6349361447246551,0.7958924084666203,0.16095626374196526,1,0.25497685185185187,1.6689169280432057,1.1859812033678843,0.6589839301732933,,1.112908066047063,0.10908866956949739,0.2743055555555555,2.4901209845061265,0.43258863456829927,0.5677083333333334,1.1231542334776603,0.11795547319596235,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o002,0,3,1,S2_rare_cells,2,3,OACI,OACI,0,0,14,4.047606802725423,0.6349361447246551,0.7958924084666203,0.16095626374196526,1,0.25497685185185187,1.6689169280432057,1.1859812033678843,0.6589839301732933,,1.112908066047063,0.10908866956949739,0.2743055555555555,2.4901209845061265,0.43258863456829927,0.5677083333333334,1.1231542334776603,0.11795547319596235,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o002,0,3,1,S3_nonestimable_cells,2,3,OACI,OACI,0,0,14,4.047606802725423,0.6349361447246551,0.7958924084666203,0.16095626374196526,1,0.25497685185185187,1.6689169280432057,1.1859812033678843,0.6589839301732933,,1.112908066047063,0.10908866956949739,0.2743055555555555,2.4901209845061265,0.43258863456829927,0.5677083333333334,1.1231542334776603,0.11795547319596235,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o003,0,3,1,S0_full_support,3,4,OACI,OACI,0,0,19,1.8059066004685063,0.7417765288403542,0.7958924084666203,0.05411587962626618,1,0.27881944444444445,1.124825111051638,1.3453900900942586,0.6624988694666628,,1.1641667263904312,0.16005936144904737,0.25520833333333337,2.0608865067635325,0.4071963943940308,0.5069444444444444,1.0955640348594615,0.05320698996590813,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o003,0,3,1,S2_rare_cells,3,4,OACI,OACI,0,0,19,1.8059066004685063,0.7417765288403542,0.7958924084666203,0.05411587962626618,1,0.27881944444444445,1.124825111051638,1.3453900900942586,0.6624988694666628,,1.1641667263904312,0.16005936144904737,0.25520833333333337,2.0608865067635325,0.4071963943940308,0.5069444444444444,1.0955640348594615,0.05320698996590813,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o003,0,3,1,S3_nonestimable_cells,3,4,OACI,OACI,0,0,19,1.8059066004685063,0.7417765288403542,0.7958924084666203,0.05411587962626618,1,0.27881944444444445,1.124825111051638,1.3453900900942586,0.6624988694666628,,1.1641667263904312,0.16005936144904737,0.25520833333333337,2.0608865067635325,0.4071963943940308,0.5069444444444444,1.0955640348594615,0.05320698996590813,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o004,0,3,1,S0_full_support,4,5,OACI,OACI,0,1,34,2.1439096565760347,0.7415058198498392,0.7958924084666203,0.05438658861678114,1,0.2973958333333333,0.884407928606112,1.1808153170446576,0.6546796446951704,,1.1885917700545143,0.08955413707711002,0.2690972222222222,2.161174852954487,0.37151821591624995,0.607638888888889,0.9355250512305862,0.05518319367276537,selection_bootstrap_ucl,1.452763084310707,1,0,1,1,selected_by_actual_rule,stage2_best,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o004,0,3,1,S2_rare_cells,4,5,OACI,OACI,0,1,34,2.1439096565760347,0.7415058198498392,0.7958924084666203,0.05438658861678114,1,0.2973958333333333,0.884407928606112,1.1808153170446576,0.6546796446951704,,1.1885917700545143,0.08955413707711002,0.2690972222222222,2.161174852954487,0.37151821591624995,0.607638888888889,0.9355250512305862,0.05518319367276537,selection_bootstrap_ucl,1.452763084310707,1,0,1,1,selected_by_actual_rule,stage2_best,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o004,0,3,1,S3_nonestimable_cells,4,5,OACI,OACI,0,1,34,2.1439096565760347,0.7415058198498392,0.7958924084666203,0.05438658861678114,1,0.2973958333333333,0.884407928606112,1.1808153170446576,0.6546796446951704,,1.1885917700545143,0.08955413707711002,0.2690972222222222,2.161174852954487,0.37151821591624995,0.607638888888889,0.9355250512305862,0.05518319367276537,selection_bootstrap_ucl,1.452763084310707,1,0,1,1,selected_by_actual_rule,stage2_best,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o005,0,3,1,S0_full_support,5,6,OACI,OACI,0,0,44,2.470786261017841,0.7295601860083412,0.7958924084666203,0.06633222245827919,1,0.29311342592592593,0.7637597717545819,1.2005037497670152,0.6457790983579773,,1.1460528977182143,0.11001293083880893,0.26215277777777773,2.360059215936376,0.444188117003546,0.5746527777777777,0.9603711343654319,0.04752676125990472,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o005,0,3,1,S2_rare_cells,5,6,OACI,OACI,0,0,44,2.470786261017841,0.7295601860083412,0.7958924084666203,0.06633222245827919,1,0.29311342592592593,0.7637597717545819,1.2005037497670152,0.6457790983579773,,1.1460528977182143,0.11001293083880893,0.26215277777777773,2.360059215936376,0.444188117003546,0.5746527777777777,0.9603711343654319,0.04752676125990472,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o005,0,3,1,S3_nonestimable_cells,5,6,OACI,OACI,0,0,44,2.470786261017841,0.7295601860083412,0.7958924084666203,0.06633222245827919,1,0.29311342592592593,0.7637597717545819,1.2005037497670152,0.6457790983579773,,1.1460528977182143,0.11001293083880893,0.26215277777777773,2.360059215936376,0.444188117003546,0.5746527777777777,0.9603711343654319,0.04752676125990472,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o006,0,3,1,S0_full_support,6,7,OACI,OACI,0,0,54,2.845338334920873,0.7599843935655254,0.7958924084666203,0.035908014901094965,1,0.3032986111111111,0.7684110239349198,1.248568202012807,0.6504635401259933,,1.1597047580675652,0.09966256982544976,0.2847222222222222,2.2222803771903332,0.3720160392602319,0.5798611111111112,0.962836197335807,0.041590097990887434,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o006,0,3,1,S2_rare_cells,6,7,OACI,OACI,0,0,54,2.845338334920873,0.7599843935655254,0.7958924084666203,0.035908014901094965,1,0.3032986111111111,0.7684110239349198,1.248568202012807,0.6504635401259933,,1.1597047580675652,0.09966256982544976,0.2847222222222222,2.2222803771903332,0.3720160392602319,0.5798611111111112,0.962836197335807,0.041590097990887434,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o006,0,3,1,S3_nonestimable_cells,6,7,OACI,OACI,0,0,54,2.845338334920873,0.7599843935655254,0.7958924084666203,0.035908014901094965,1,0.3032986111111111,0.7684110239349198,1.248568202012807,0.6504635401259933,,1.1597047580675652,0.09966256982544976,0.2847222222222222,2.2222803771903332,0.3720160392602319,0.5798611111111112,0.962836197335807,0.041590097990887434,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o007,0,3,1,S0_full_support,7,8,OACI,OACI,0,0,59,2.52441714251581,0.7558060115366094,0.7958924084666203,0.040086396930010926,1,0.2992476851851852,0.9577587157688927,1.204253754843755,0.6525854203230643,,1.1374106341722137,0.11445977073461998,0.2725694444444444,2.3911863610264588,0.40921923481707834,0.6041666666666666,0.9666703055167815,0.07124384609883218,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o007,0,3,1,S2_rare_cells,7,8,OACI,OACI,0,0,59,2.52441714251581,0.7558060115366094,0.7958924084666203,0.040086396930010926,1,0.2992476851851852,0.9577587157688927,1.204253754843755,0.6525854203230643,,1.1374106341722137,0.11445977073461998,0.2725694444444444,2.3911863610264588,0.40921923481707834,0.6041666666666666,0.9666703055167815,0.07124384609883218,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o007,0,3,1,S3_nonestimable_cells,7,8,OACI,OACI,0,0,59,2.52441714251581,0.7558060115366094,0.7958924084666203,0.040086396930010926,1,0.2992476851851852,0.9577587157688927,1.204253754843755,0.6525854203230643,,1.1374106341722137,0.11445977073461998,0.2725694444444444,2.3911863610264588,0.40921923481707834,0.6041666666666666,0.9666703055167815,0.07124384609883218,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o008,0,3,1,S0_full_support,8,9,OACI,OACI,0,0,109,19.342848784214805,0.7677418586452269,0.7958924084666203,0.028150549821393422,1,0.30682870370370374,1.6796882724590492,1.320000126277618,0.6408147456356851,,1.1737258582619319,0.10400067779600135,0.2743055555555555,1.8629759593516928,0.3034737602924092,0.5989583333333333,0.9266102855691088,0.06114522842523963,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o008,0,3,1,S2_rare_cells,8,9,OACI,OACI,0,0,109,19.342848784214805,0.7677418586452269,0.7958924084666203,0.028150549821393422,1,0.30682870370370374,1.6796882724590492,1.320000126277618,0.6408147456356851,,1.1737258582619319,0.10400067779600135,0.2743055555555555,1.8629759593516928,0.3034737602924092,0.5989583333333333,0.9266102855691088,0.06114522842523963,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o008,0,3,1,S3_nonestimable_cells,8,9,OACI,OACI,0,0,109,19.342848784214805,0.7677418586452269,0.7958924084666203,0.028150549821393422,1,0.30682870370370374,1.6796882724590492,1.320000126277618,0.6408147456356851,,1.1737258582619319,0.10400067779600135,0.2743055555555555,1.8629759593516928,0.3034737602924092,0.5989583333333333,0.9266102855691088,0.06114522842523963,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o009,0,3,1,S0_full_support,9,10,OACI,OACI,0,0,114,16.472410888581575,0.7185283354739147,0.7958924084666203,0.07736407299270565,1,0.27748842592592593,1.7289880158929978,1.3082000588891147,0.6426959467136927,,1.1648508346653115,0.11062424498018181,0.2708333333333333,1.9813623699496976,0.3521880229254055,0.5954861111111112,0.897784358506714,0.053574663418882014,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o009,0,3,1,S2_rare_cells,9,10,OACI,OACI,0,0,114,16.472410888581575,0.7185283354739147,0.7958924084666203,0.07736407299270565,1,0.27748842592592593,1.7289880158929978,1.3082000588891147,0.6426959467136927,,1.1648508346653115,0.11062424498018181,0.2708333333333333,1.9813623699496976,0.3521880229254055,0.5954861111111112,0.897784358506714,0.053574663418882014,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o009,0,3,1,S3_nonestimable_cells,9,10,OACI,OACI,0,0,114,16.472410888581575,0.7185283354739147,0.7958924084666203,0.07736407299270565,1,0.27748842592592593,1.7289880158929978,1.3082000588891147,0.6426959467136927,,1.1648508346653115,0.11062424498018181,0.2708333333333333,1.9813623699496976,0.3521880229254055,0.5954861111111112,0.897784358506714,0.053574663418882014,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o010,0,3,1,S0_full_support,10,11,OACI,OACI,0,0,119,11.710925383251992,0.6789178480309871,0.7958924084666203,0.11697456043563326,1,0.2564814814814815,1.7393010891716645,1.3924069728716608,0.651480403722913,,1.135397935111383,0.14132930887844733,0.2586805555555556,2.174350672953301,0.44456222958576136,0.6215277777777777,0.8897568453458246,0.05346163802125256,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o010,0,3,1,S2_rare_cells,10,11,OACI,OACI,0,0,119,11.710925383251992,0.6789178480309871,0.7958924084666203,0.11697456043563326,1,0.2564814814814815,1.7393010891716645,1.3924069728716608,0.651480403722913,,1.135397935111383,0.14132930887844733,0.2586805555555556,2.174350672953301,0.44456222958576136,0.6215277777777777,0.8897568453458246,0.05346163802125256,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o010,0,3,1,S3_nonestimable_cells,10,11,OACI,OACI,0,0,119,11.710925383251992,0.6789178480309871,0.7958924084666203,0.11697456043563326,1,0.2564814814814815,1.7393010891716645,1.3924069728716608,0.651480403722913,,1.135397935111383,0.14132930887844733,0.2586805555555556,2.174350672953301,0.44456222958576136,0.6215277777777777,0.8897568453458246,0.05346163802125256,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o011,0,3,1,S0_full_support,11,12,OACI,OACI,0,0,124,5.095477020714132,0.6453747364150516,0.7958924084666203,0.15051767205156874,1,0.24224537037037036,1.7423720366784496,1.420595689249832,0.6503711533069526,,1.0771574691580612,0.13600514634113114,0.26041666666666663,2.1859252189531406,0.4467131065847669,0.5885416666666666,0.9048981813696693,0.04018877222267949,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o011,0,3,1,S2_rare_cells,11,12,OACI,OACI,0,0,124,5.095477020714132,0.6453747364150516,0.7958924084666203,0.15051767205156874,1,0.24224537037037036,1.7423720366784496,1.420595689249832,0.6503711533069526,,1.0771574691580612,0.13600514634113114,0.26041666666666663,2.1859252189531406,0.4467131065847669,0.5885416666666666,0.9048981813696693,0.04018877222267949,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o011,0,3,1,S3_nonestimable_cells,11,12,OACI,OACI,0,0,124,5.095477020714132,0.6453747364150516,0.7958924084666203,0.15051767205156874,1,0.24224537037037036,1.7423720366784496,1.420595689249832,0.6503711533069526,,1.0771574691580612,0.13600514634113114,0.26041666666666663,2.1859252189531406,0.4467131065847669,0.5885416666666666,0.9048981813696693,0.04018877222267949,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o012,0,3,1,S0_full_support,12,13,OACI,OACI,0,0,129,0.0,0.6375740151941904,0.7958924084666203,0.1583183932724299,1,0.2435763888888889,1.745899426208513,1.4034725509765777,0.6536819754335919,,1.075169966384418,0.12900564461458022,0.2638888888888889,2.294866006634349,0.4472646578241089,0.6180555555555556,0.9061251302760809,0.04591361457170311,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o012,0,3,1,S2_rare_cells,12,13,OACI,OACI,0,0,129,0.0,0.6375740151941904,0.7958924084666203,0.1583183932724299,1,0.2435763888888889,1.745899426208513,1.4034725509765777,0.6536819754335919,,1.075169966384418,0.12900564461458022,0.2638888888888889,2.294866006634349,0.4472646578241089,0.6180555555555556,0.9061251302760809,0.04591361457170311,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o012,0,3,1,S3_nonestimable_cells,12,13,OACI,OACI,0,0,129,0.0,0.6375740151941904,0.7958924084666203,0.1583183932724299,1,0.2435763888888889,1.745899426208513,1.4034725509765777,0.6536819754335919,,1.075169966384418,0.12900564461458022,0.2638888888888889,2.294866006634349,0.4472646578241089,0.6180555555555556,0.9061251302760809,0.04591361457170311,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o013,0,3,1,S0_full_support,13,14,OACI,OACI,0,0,134,0.0,0.6464078918635534,0.7958924084666203,0.14948451660306694,1,0.2455439814814815,1.7459393570995476,1.401449256379884,0.6538422121383309,,1.0902291454361053,0.1206258722634796,0.2621527777777778,2.319018666307924,0.44735161616727914,0.6180555555555556,0.9127549169787371,0.06351817811915789,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o013,0,3,1,S2_rare_cells,13,14,OACI,OACI,0,0,134,0.0,0.6464078918635534,0.7958924084666203,0.14948451660306694,1,0.2455439814814815,1.7459393570995476,1.401449256379884,0.6538422121383309,,1.0902291454361053,0.1206258722634796,0.2621527777777778,2.319018666307924,0.44735161616727914,0.6180555555555556,0.9127549169787371,0.06351817811915789,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o013,0,3,1,S3_nonestimable_cells,13,14,OACI,OACI,0,0,134,0.0,0.6464078918635534,0.7958924084666203,0.14948451660306694,1,0.2455439814814815,1.7459393570995476,1.401449256379884,0.6538422121383309,,1.0902291454361053,0.1206258722634796,0.2621527777777778,2.319018666307924,0.44735161616727914,0.6180555555555556,0.9127549169787371,0.06351817811915789,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S0_full_support_o014,0,3,1,S0_full_support,14,15,OACI,OACI,0,0,139,0.0,0.6632917318219571,0.7958924084666203,0.13260067664466324,1,0.25711805555555556,1.745917228664172,1.3993905616405309,0.6537079837216577,,1.1180828945382828,0.11512951417633988,0.2673611111111111,2.3528092666693343,0.4445626857399106,0.6180555555555556,0.937139269537973,0.04641649340659421,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S2_rare_cells_o014,0,3,1,S2_rare_cells,14,15,OACI,OACI,0,0,139,0.0,0.6632917318219571,0.7958924084666203,0.13260067664466324,1,0.25711805555555556,1.745917228664172,1.3993905616405309,0.6537079837216577,,1.1180828945382828,0.11512951417633988,0.2673611111111111,2.3528092666693343,0.4445626857399106,0.6180555555555556,0.937139269537973,0.04641649340659421,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
s0_t003_l001_S3_nonestimable_cells_o014,0,3,1,S3_nonestimable_cells,14,15,OACI,OACI,0,0,139,0.0,0.6632917318219571,0.7958924084666203,0.13260067664466324,1,0.25711805555555556,1.745917228664172,1.3993905616405309,0.6537079837216577,,1.1180828945382828,0.11512951417633988,0.2673611111111111,2.3528092666693343,0.4445626857399106,0.6180555555555556,0.937139269537973,0.04641649340659421,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,25,1,0,0
