subject_id,microblock_id,trial_id,C,Y_design
11,3,1359,0,0
11,3,1360,0,1
11,3,1361,1,1
11,3,1362,0,1
11,3,1363,1,1
11,3,1364,1,0
11,3,1365,1,0
11,3,1366,0,0
11,3,1367,0,0
11,4,1368,1,0
11,4,1369,1,1
11,4,1370,0,1
11,4,1371,1,1
11,4,1372,1,0
11,4,1373,0,1
11,4,1374,1,1
11,4,1375,0,0
11,4,1376,1,0
11,4,1377,0,1
11,4,1378,0,0
11,4,1379,0,0
11,5,1380,0,1
11,5,1381,0,0
11,5,1382,1,1
11,5,1383,1,0
11,5,1384,0,0
11,5,1385,1,1
11,5,1386,1,0
11,5,1387,1,0
11,5,1388,1,1
11,5,1389,0,0
11,5,1390,0,1
11,5,1391,0,1
11,6,1392,0,0
11,6,1393,1,0
11,6,1394,0,0
11,6,1395,1,1
11,6,1396,0,0
11,6,1397,1,0
11,6,1398,0,1
11,6,1399,0,1
11,6,1400,1,1
11,6,1401,0,1
11,6,1402,1,0
11,6,1403,1,1
11,7,1404,1,1
11,7,1405,0,0
11,7,1406,0,1
11,7,1407,0,0
11,7,1408,1,0
11,7,1409,0,0
11,7,1410,0,1
11,7,1411,1,1
11,7,1412,1,1
11,7,1413,0,1
11,7,1414,1,0
11,7,1415,1,0
11,8,1416,0,1
11,8,1417,0,1
11,8,1418,0,0
11,8,1419,0,0
11,8,1420,1,1
11,8,1421,1,0
11,8,1422,1,0
11,8,1423,1,1
11,8,1424,0,0
11,8,1425,1,0
11,8,1426,1,1
11,8,1427,0,1
11,9,1428,1,1
11,9,1429,1,0
11,9,1430,1,0
11,9,1431,0,1
11,9,1432,0,0
11,9,1433,1,1
11,9,1434,0,1
11,9,1435,1,0
11,9,1436,0,0
11,9,1437,0,1
11,9,1438,1,1
11,9,1439,0,0
12,0,1440,0,0
12,0,1441,1,1
12,0,1442,0,0
12,0,1443,1,0
12,0,1444,1,1
12,0,1445,0,1
12,0,1446,0,0
12,0,1447,0,1
12,0,1448,1,1
12,0,1449,1,0
12,0,1450,1,0
12,0,1451,0,1
12,1,1452,1,1
12,1,1453,1,1
12,1,1454,1,0
12,1,1455,1,1
12,1,1456,0,0
12,1,1457,1,0
12,1,1458,1,0
12,1,1459,0,0
12,1,1460,0,0
12,1,1461,0,1
12,1,1462,0,1
12,1,1463,0,1
12,2,1464,1,0
12,2,1465,0,0
12,2,1466,1,0
12,2,1467,0,1
12,2,1468,1,1
12,2,1469,1,0
12,2,1470,1,1
12,2,1471,0,0
12,2,1472,0,0
12,2,1473,0,1
12,2,1474,1,1
12,2,1475,0,1
12,3,1476,0,0
12,3,1477,0,1
12,3,1478,0,0
12,3,1479,1,1
12,3,1480,0,1
12,3,1481,1,1
12,3,1482,1,1
12,3,1483,1,0
12,3,1484,1,0
12,3,1485,1,0
12,3,1486,0,1
12,3,1487,0,0
12,4,1488,1,1
12,4,1489,0,0
12,4,1490,1,0
12,4,1491,0,0
12,4,1492,1,1
12,4,1493,0,1
12,4,1494,1,0
12,4,1495,1,1
12,4,1496,1,0
12,4,1497,0,1
12,4,1498,0,0
12,4,1499,0,1
12,5,1500,0,0
12,5,1501,0,0
12,5,1502,0,1
12,5,1503,1,1
12,5,1504,1,1
12,5,1505,1,0
12,5,1506,0,1
12,5,1507,1,0
12,5,1508,0,0
12,5,1509,0,1
12,5,1510,1,0
12,5,1511,1,1
12,6,1512,1,1
12,6,1513,0,1
12,6,1514,1,1
12,6,1515,0,0
12,6,1516,1,0
12,6,1517,1,1
12,6,1518,0,0
12,6,1519,1,0
12,6,1520,1,0
12,6,1521,0,0
12,6,1522,0,1
12,6,1523,0,1
12,7,1524,0,1
12,7,1525,0,1
12,7,1526,0,0
12,7,1527,1,0
12,7,1528,1,1
12,7,1529,0,1
12,7,1530,1,1
12,7,1531,1,0
12,7,1532,1,1
12,7,1533,0,0
12,7,1534,0,0
12,7,1535,1,0
12,8,1536,1,0
12,8,1537,1,0
12,8,1538,0,1
12,8,1539,0,1
12,8,1540,0,0
12,8,1541,1,1
12,8,1542,0,0
12,8,1543,1,1
12,8,1544,1,1
12,8,1545,1,0
12,8,1546,0,1
12,8,1547,0,0
12,9,1548,0,1
12,9,1549,1,1
12,9,1550,1,0
12,9,1551,0,0
12,9,1552,1,1
12,9,1553,1,1
12,9,1554,0,1
12,9,1555,1,0
12,9,1556,0,0
12,9,1557,0,0
12,9,1558,0,1
12,9,1559,1,0
13,0,1560,0,1
13,0,1561,1,0
13,0,1562,1,1
13,0,1563,1,0
13,0,1564,0,0
13,0,1565,0,0
13,0,1566,0,1
13,0,1567,0,0
13,0,1568,1,1
13,0,1569,1,0
13,0,1570,1,1
13,0,1571,0,1
13,1,1572,1,1
13,1,1573,0,0
13,1,1574,0,1
13,1,1575,1,1
13,1,1576,0,0
13,1,1577,1,1
13,1,1578,1,0
13,1,1579,1,0
13,1,1580,0,1
13,1,1581,0,1
13,1,1582,0,0
13,1,1583,1,0
13,2,1584,0,1
13,2,1585,1,1
13,2,1586,0,1
13,2,1587,1,0
13,2,1588,1,1
13,2,1589,0,0
13,2,1590,1,1
13,2,1591,0,0
13,2,1592,1,0
13,2,1593,1,0
13,2,1594,0,0
13,2,1595,0,1
13,3,1596,0,0
13,3,1597,1,0
13,3,1598,0,0
13,3,1599,1,0
13,3,1600,1,1
13,3,1601,0,1
13,3,1602,0,1
13,3,1603,1,0
13,3,1604,0,0
13,3,1605,0,1
13,3,1606,1,1
13,3,1607,1,1
13,4,1608,0,1
13,4,1609,1,1
13,4,1610,1,0
13,4,1611,0,1
13,4,1612,0,1
13,4,1613,1,1
13,4,1614,1,1
13,4,1615,0,0
13,4,1616,1,0
13,4,1617,0,0
13,4,1618,1,0
13,4,1619,0,0
13,5,1620,1,1
13,5,1621,0,1
13,5,1622,1,1
13,5,1623,1,1
13,5,1624,0,0
13,5,1625,0,1
13,5,1626,0,0
13,5,1627,0,0
13,5,1628,0,1
13,5,1629,1,0
13,5,1630,1,0
13,5,1631,1,0
13,6,1632,0,0
13,6,1633,0,1
13,6,1634,1,1
13,6,1635,1,0
13,6,1636,0,1
13,6,1637,1,1
13,6,1638,1,1
13,6,1639,0,0
13,6,1640,0,0
13,6,1641,1,0
13,6,1642,1,0
13,6,1643,0,1
13,7,1644,0,0
13,7,1645,1,0
13,7,1646,0,1
13,7,1647,1,1
13,7,1648,0,1
13,7,1649,1,1
13,7,1650,1,1
13,7,1651,0,0
13,7,1652,1,0
13,7,1653,0,0
13,7,1654,0,1
13,7,1655,1,0
13,8,1656,0,0
13,8,1657,1,1
13,8,1658,1,0
13,8,1659,0,0
13,8,1660,1,0
13,8,1661,0,0
13,8,1662,1,1
13,8,1663,0,1
13,8,1664,0,1
13,8,1665,1,0
13,8,1666,1,1
13,8,1667,0,1
13,9,1668,0,0
13,9,1669,0,0
13,9,1670,1,0
13,9,1671,1,0
13,9,1672,1,0
13,9,1673,1,1
13,9,1674,1,1
13,9,1675,0,1
13,9,1676,0,1
13,9,1677,0,1
13,9,1678,0,0
13,9,1679,1,1
14,0,1680,0,0
14,0,1681,0,0
14,0,1682,1,0
14,0,1683,1,0
14,0,1684,1,1
14,0,1685,0,0
14,0,1686,1,0
14,0,1687,0,1
14,0,1688,1,1
14,0,1689,0,1
14,0,1690,0,1
14,0,1691,1,1
14,1,1692,1,1
14,1,1693,0,1
14,1,1694,1,0
14,1,1695,0,1
14,1,1696,0,0
14,1,1697,0,0
14,1,1698,0,1
14,1,1699,1,0
14,1,1700,1,0
14,1,1701,1,1
14,1,1702,0,0
14,1,1703,1,1
14,2,1704,1,1
14,2,1705,1,1
14,2,1706,0,1
14,2,1707,1,1
14,2,1708,1,0
14,2,1709,0,1
14,2,1710,0,0
14,2,1711,1,0
14,2,1712,0,1
14,2,1713,0,0
14,2,1714,0,0
14,2,1715,1,0
14,3,1716,1,1
14,3,1717,0,1
14,3,1718,0,1
14,3,1719,1,1
14,3,1720,1,1
14,3,1721,1,0
14,3,1722,0,0
14,3,1723,0,1
14,3,1724,1,0
14,3,1725,1,0
14,3,1726,0,0
14,3,1727,0,0
14,4,1728,1,0
14,4,1729,1,0
14,4,1730,1,1
14,4,1731,1,1
14,4,1732,0,0
14,4,1733,1,1
14,4,1734,0,1
14,4,1735,0,0
14,4,1736,1,0
14,4,1737,0,1
14,4,1738,0,1
14,4,1739,0,0
14,5,1740,0,1
14,5,1741,0,0
14,5,1742,0,0
14,5,1743,1,1
14,5,1744,1,1
14,5,1745,1,0
14,5,1746,0,1
14,5,1747,1,1
14,5,1748,1,0
14,5,1749,0,1
14,5,1750,1,0
14,5,1751,0,0
14,6,1752,1,1
14,6,1753,1,0
14,6,1754,1,1
14,6,1755,0,0
14,6,1756,0,0
14,6,1757,0,1
14,6,1758,0,0
14,6,1759,1,1
14,6,1760,1,0
14,6,1761,1,0
14,6,1762,0,1
14,6,1763,0,1
14,7,1764,1,0
14,7,1765,0,0
14,7,1766,0,1
14,7,1767,0,1
14,7,1768,1,0
14,7,1769,1,1
14,7,1770,0,0
14,7,1771,0,1
14,7,1772,1,1
14,7,1773,0,0
14,7,1774,1,1
14,7,1775,1,0
14,8,1776,0,1
14,8,1777,1,1
14,8,1778,0,1
14,8,1779,0,0
14,8,1780,1,0
14,8,1781,1,0
14,8,1782,1,1
14,8,1783,1,1
14,8,1784,0,0
14,8,1785,0,1
14,8,1786,1,0
14,8,1787,0,0
14,9,1788,0,0
14,9,1789,0,1
14,9,1790,1,1
14,9,1791,0,0
14,9,1792,0,1
14,9,1793,1,0
14,9,1794,1,1
14,9,1795,1,1
14,9,1796,1,0
14,9,1797,0,0
14,9,1798,0,1
14,9,1799,1,0
15,0,1800,1,0
15,0,1801,1,1
15,0,1802,1,1
15,0,1803,0,1
15,0,1804,0,0
15,0,1805,1,1
15,0,1806,1,0
15,0,1807,0,1
15,0,1808,0,0
15,0,1809,1,0
15,0,1810,0,1
15,0,1811,0,0
15,1,1812,1,1
15,1,1813,0,1
15,1,1814,1,0
15,1,1815,0,1
15,1,1816,1,1
15,1,1817,1,0
15,1,1818,1,1
15,1,1819,0,0
15,1,1820,1,0
15,1,1821,0,0
15,1,1822,0,1
15,1,1823,0,0
15,2,1824,0,1
15,2,1825,0,0
15,2,1826,1,1
15,2,1827,1,0
15,2,1828,0,1
15,2,1829,1,0
15,2,1830,1,1
15,2,1831,0,0
15,2,1832,0,1
15,2,1833,1,0
15,2,1834,0,0
15,2,1835,1,1
15,3,1836,0,0
15,3,1837,0,0
15,3,1838,0,1
15,3,1839,0,1
15,3,1840,1,1
15,3,1841,1,1
15,3,1842,1,1
15,3,1843,0,1
15,3,1844,1,0
15,3,1845,1,0
15,3,1846,0,0
15,3,1847,1,0
15,4,1848,0,1
15,4,1849,1,0
15,4,1850,0,1
15,4,1851,1,1
15,4,1852,1,1
15,4,1853,0,0
15,4,1854,1,0
15,4,1855,1,0
15,4,1856,1,1
15,4,1857,0,0
15,4,1858,0,1
15,4,1859,0,0
15,5,1860,1,0
15,5,1861,0,0
15,5,1862,1,1
15,5,1863,0,1
15,5,1864,0,1
15,5,1865,1,1
15,5,1866,1,0
15,5,1867,1,0
15,5,1868,1,1
15,5,1869,0,1
15,5,1870,0,0
15,5,1871,0,0
15,6,1872,0,1
15,6,1873,1,0
15,6,1874,0,0
15,6,1875,1,0
15,6,1876,1,1
15,6,1877,1,0
15,6,1878,0,0
15,6,1879,1,1
15,6,1880,0,1
15,6,1881,0,0
15,6,1882,0,1
15,6,1883,1,1
15,7,1884,1,1
15,7,1885,0,0
15,7,1886,0,1
15,7,1887,1,0
15,7,1888,1,0
15,7,1889,0,1
15,7,1890,0,1
15,7,1891,1,1
15,7,1892,0,0
15,7,1893,1,0
15,7,1894,1,1
15,7,1895,0,0
15,8,1896,0,0
15,8,1897,1,1
15,8,1898,0,1
15,8,1899,1,0
15,8,1900,0,0
15,8,1901,1,0
15,8,1902,1,1
15,8,1903,0,1
15,8,1904,1,0
15,8,1905,1,1
15,8,1906,0,1
15,8,1907,0,0
15,9,1908,0,0
15,9,1909,1,1
15,9,1910,0,0
15,9,1911,0,0
15,9,1912,1,1
15,9,1913,1,1
15,9,1914,0,1
15,9,1915,0,1
15,9,1916,0,1
15,9,1917,1,0
15,9,1918,1,0
15,9,1919,1,0
16,0,1920,1,0
16,0,1921,1,0
16,0,1922,0,1
16,0,1923,0,1
16,0,1924,1,1
16,0,1925,1,1
16,0,1926,1,0
16,0,1927,1,1
16,0,1928,0,0
16,0,1929,0,0
16,0,1930,0,0
16,0,1931,0,1
16,1,1932,0,1
16,1,1933,1,0
16,1,1934,0,0
16,1,1935,1,1
16,1,1936,1,1
16,1,1937,0,0
16,1,1938,0,1
16,1,1939,0,1
16,1,1940,1,1
16,1,1941,1,0
16,1,1942,0,0
16,1,1943,1,0
16,2,1944,1,0
16,2,1945,0,0
16,2,1946,0,1
16,2,1947,0,1
16,2,1948,0,0
16,2,1949,1,1
16,2,1950,1,0
16,2,1951,1,1
16,2,1952,1,1
16,2,1953,0,0
16,2,1954,0,1
16,2,1955,1,0
16,3,1956,1,0
16,3,1957,0,0
16,3,1958,0,1
16,3,1959,0,1
16,3,1960,0,0
16,3,1961,0,0
16,3,1962,1,1
16,3,1963,1,1
16,3,1964,0,1
16,3,1965,1,0
16,3,1966,1,1
16,3,1967,1,0
16,4,1968,1,0
16,4,1969,1,1
16,4,1970,0,1
16,4,1971,0,1
16,4,1972,0,0
16,4,1973,1,0
16,4,1974,0,1
16,4,1975,0,0
16,4,1976,0,0
16,4,1977,1,1
16,4,1978,1,1
16,4,1979,1,0
16,5,1980,0,0
16,5,1981,1,1
16,5,1982,0,1
16,5,1983,1,1
16,5,1984,1,0
16,5,1985,0,0
16,5,1986,0,1
16,5,1987,0,0
16,5,1988,0,1
16,5,1989,1,1
16,5,1990,1,0
16,5,1991,1,0
16,6,1992,0,1
16,6,1993,0,0
16,6,1994,1,0
16,6,1995,1,0
16,6,1996,0,0
16,6,1997,1,1
16,6,1998,0,0
16,6,1999,1,1
16,6,2000,0,1
16,6,2001,0,1
16,6,2002,1,1
16,6,2003,1,0
16,7,2004,0,0
16,7,2005,0,1
16,7,2006,0,1
16,7,2007,1,1
16,7,2008,0,1
16,7,2009,1,1
16,7,2010,1,0
16,7,2011,0,0
16,7,2012,1,1
16,7,2013,1,0
16,7,2014,1,0
16,7,2015,0,0
16,8,2016,1,0
16,8,2017,0,1
16,8,2018,0,1
16,8,2019,1,1
16,8,2020,0,0
16,8,2021,1,0
16,8,2022,0,0
16,8,2023,0,1
16,8,2024,1,1
16,8,2025,1,1
16,8,2026,0,0
16,8,2027,1,0
16,9,2028,0,0
16,9,2029,0,0
16,9,2030,1,0
16,9,2031,1,0
16,9,2032,1,1
16,9,2033,0,1
16,9,2034,0,1
16,9,2035,1,1
16,9,2036,1,0
16,9,2037,0,1
16,9,2038,1,1
16,9,2039,0,0
17,0,2040,0,0
17,0,2041,1,0
17,0,2042,1,1
17,0,2043,1,0
17,0,2044,1,0
17,0,2045,0,0
17,0,2046,0,1
17,0,2047,0,1
17,0,2048,1,1
17,0,2049,1,1
17,0,2050,0,1
17,0,2051,0,0
17,1,2052,0,0
17,1,2053,1,0
17,1,2054,1,1
17,1,2055,1,1
17,1,2056,1,0
17,1,2057,0,1
17,1,2058,0,0
17,1,2059,1,0
17,1,2060,0,1
17,1,2061,0,0
17,1,2062,0,1
17,1,2063,1,1
17,2,2064,1,1
17,2,2065,1,0
17,2,2066,0,0
17,2,2067,0,0
17,2,2068,0,1
17,2,2069,0,0
17,2,2070,1,0
17,2,2071,0,1
17,2,2072,1,1
17,2,2073,1,0
17,2,2074,1,1
17,2,2075,0,1
17,3,2076,0,0
17,3,2077,0,1
17,3,2078,1,0
17,3,2079,0,0
17,3,2080,1,1
17,3,2081,0,0
17,3,2082,0,1
17,3,2083,1,1
17,3,2084,1,0
17,3,2085,0,1
17,3,2086,1,1
17,3,2087,1,0
17,4,2088,0,0
17,4,2089,1,0
17,4,2090,1,0
17,4,2091,0,1
17,4,2092,1,1
17,4,2093,0,0
17,4,2094,1,1
17,4,2095,0,0
17,4,2096,1,1
17,4,2097,1,0
17,4,2098,0,1
17,4,2099,0,1
17,5,2100,0,0
17,5,2101,0,1
17,5,2102,0,0
17,5,2103,1,1
17,5,2104,0,0
17,5,2105,1,0
17,5,2106,1,1
17,5,2107,0,1
17,5,2108,1,1
17,5,2109,1,0
17,5,2110,0,1
17,5,2111,1,0
17,6,2112,1,1
17,6,2113,1,0
17,6,2114,1,1
17,6,2115,0,0
17,6,2116,0,1
17,6,2117,0,0
17,6,2118,1,1
17,6,2119,1,0
17,6,2120,1,0
17,6,2121,0,1
17,6,2122,0,0
17,6,2123,0,1
17,7,2124,0,0
17,7,2125,1,1
17,7,2126,0,0
17,7,2127,1,1
17,7,2128,0,1
17,7,2129,0,1
17,7,2130,1,0
17,7,2131,1,1
17,7,2132,1,0
17,7,2133,0,1
17,7,2134,0,0
17,7,2135,1,0
17,8,2136,0,0
17,8,2137,1,1
17,8,2138,0,0
17,8,2139,1,0
17,8,2140,1,0
17,8,2141,0,0
17,8,2142,0,1
17,8,2143,1,0
17,8,2144,0,1
17,8,2145,1,1
17,8,2146,0,1
17,8,2147,1,1
17,9,2148,1,1
17,9,2149,1,1
17,9,2150,1,0
17,9,2151,1,0
17,9,2152,0,0
17,9,2153,0,1
17,9,2154,0,1
17,9,2155,1,1
17,9,2156,0,0
17,9,2157,0,1
17,9,2158,1,0
17,9,2159,0,0
18,0,2160,0,0
18,0,2161,1,0
18,0,2162,0,0
18,0,2163,1,0
18,0,2164,0,1
18,0,2165,0,0
18,0,2166,1,1
18,0,2167,1,0
18,0,2168,0,1
18,0,2169,0,1
18,0,2170,1,1
18,0,2171,1,1
18,1,2172,1,1
18,1,2173,0,0
18,1,2174,1,1
18,1,2175,0,1
18,1,2176,1,0
18,1,2177,0,1
18,1,2178,0,0
18,1,2179,1,0
18,1,2180,0,1
18,1,2181,0,0
18,1,2182,1,1
18,1,2183,1,0
18,2,2184,0,0
18,2,2185,1,1
18,2,2186,0,1
18,2,2187,1,1
18,2,2188,0,1
18,2,2189,1,0
18,2,2190,1,0
18,2,2191,0,0
18,2,2192,0,0
18,2,2193,1,0
18,2,2194,0,1
18,2,2195,1,1
18,3,2196,1,1
18,3,2197,0,0
18,3,2198,1,0
18,3,2199,1,1
18,3,2200,1,0
18,3,2201,1,0
18,3,2202,0,1
18,3,2203,0,1
18,3,2204,0,0
18,3,2205,0,0
18,3,2206,1,1
18,3,2207,0,1
18,4,2208,1,0
18,4,2209,1,1
18,4,2210,0,1
18,4,2211,1,0
18,4,2212,0,0
18,4,2213,0,0
18,4,2214,1,1
18,4,2215,1,0
18,4,2216,0,0
18,4,2217,0,1
18,4,2218,0,1
18,4,2219,1,1
18,5,2220,0,1
18,5,2221,1,0
18,5,2222,0,0
18,5,2223,1,0
18,5,2224,0,1
18,5,2225,1,1
18,5,2226,1,1
18,5,2227,1,1
18,5,2228,0,0
18,5,2229,0,1
18,5,2230,0,0
18,5,2231,1,0
18,6,2232,0,1
18,6,2233,1,1
18,6,2234,1,0
18,6,2235,1,0
18,6,2236,0,0
18,6,2237,0,1
18,6,2238,0,0
18,6,2239,1,1
18,6,2240,0,1
18,6,2241,0,0
18,6,2242,1,0
18,6,2243,1,1
18,7,2244,0,1
18,7,2245,1,1
18,7,2246,1,0
18,7,2247,1,0
18,7,2248,1,0
18,7,2249,0,0
18,7,2250,1,1
18,7,2251,0,1
18,7,2252,0,1
18,7,2253,0,0
18,7,2254,1,1
18,7,2255,0,0
18,8,2256,1,1
18,8,2257,0,0
18,8,2258,0,0
18,8,2259,1,0
18,8,2260,0,0
18,8,2261,1,0
18,8,2262,0,1
18,8,2263,0,1
18,8,2264,0,1
18,8,2265,1,0
18,8,2266,1,1
18,8,2267,1,1
18,9,2268,0,0
18,9,2269,1,1
18,9,2270,0,1
18,9,2271,0,1
18,9,2272,1,0
18,9,2273,1,1
18,9,2274,1,1
18,9,2275,0,1
18,9,2276,0,0
18,9,2277,1,0
18,9,2278,0,0
18,9,2279,1,0
19,0,2280,0,0
19,0,2281,1,0
19,0,2282,1,0
19,0,2283,0,1
19,0,2284,0,0
19,0,2285,0,1
19,0,2286,0,0
19,0,2287,1,1
19,0,2288,1,1
19,0,2289,1,0
19,0,2290,0,1
19,0,2291,1,1
19,1,2292,1,0
19,1,2293,0,0
19,1,2294,1,0
19,1,2295,1,1
19,1,2296,0,1
19,1,2297,1,1
19,1,2298,0,1
19,1,2299,1,0
19,1,2300,0,1
19,1,2301,0,0
19,1,2302,1,1
19,1,2303,0,0
19,2,2304,1,1
19,2,2305,0,1
19,2,2306,0,1
19,2,2307,0,0
19,2,2308,0,1
19,2,2309,1,0
19,2,2310,0,0
19,2,2311,0,0
19,2,2312,1,1
19,2,2313,1,0
19,2,2314,1,0
19,2,2315,1,1
19,3,2316,0,0
19,3,2317,1,1
19,3,2318,0,0
19,3,2319,0,1
19,3,2320,1,1
19,3,2321,0,0
19,3,2322,1,0
19,3,2323,0,1
19,3,2324,1,0
19,3,2325,1,0
19,3,2326,1,1
19,3,2327,0,1
19,4,2328,0,0
19,4,2329,0,1
19,4,2330,1,0
19,4,2331,0,0
19,4,2332,1,1
19,4,2333,0,1
19,4,2334,1,0
19,4,2335,0,1
19,4,2336,1,0
19,4,2337,1,1
19,4,2338,0,0
19,4,2339,1,1
19,5,2340,1,0
19,5,2341,0,0
19,5,2342,0,1
19,5,2343,0,0
19,5,2344,1,1
19,5,2345,1,0
19,5,2346,1,1
19,5,2347,0,1
19,5,2348,0,0
19,5,2349,1,0
19,5,2350,0,1
19,5,2351,1,1
19,6,2352,0,0
19,6,2353,0,1
19,6,2354,1,0
19,6,2355,0,1
19,6,2356,1,0
19,6,2357,1,1
19,6,2358,1,1
19,6,2359,0,0
19,6,2360,1,1
19,6,2361,0,0
19,6,2362,0,1
19,6,2363,1,0
19,7,2364,0,0
19,7,2365,0,1
19,7,2366,1,0
19,7,2367,1,1
19,7,2368,1,1
19,7,2369,0,0
19,7,2370,1,0
19,7,2371,1,0
19,7,2372,1,1
19,7,2373,0,0
19,7,2374,0,1
19,7,2375,0,1
19,8,2376,1,1
19,8,2377,0,0
19,8,2378,0,1
19,8,2379,0,0
19,8,2380,0,0
19,8,2381,1,0
19,8,2382,1,1
19,8,2383,0,1
19,8,2384,1,1
19,8,2385,0,1
19,8,2386,1,0
19,8,2387,1,0
19,9,2388,0,0
19,9,2389,0,1
19,9,2390,1,1
19,9,2391,1,1
19,9,2392,0,0
19,9,2393,0,1
19,9,2394,0,0
19,9,2395,1,0
19,9,2396,0,1
19,9,2397,1,1
19,9,2398,1,0
19,9,2399,1,0
20,0,2400,0,1
20,0,2401,1,1
20,0,2402,0,0
20,0,2403,0,0
20,0,2404,1,0
20,0,2405,1,1
20,0,2406,0,1
20,0,2407,0,0
20,0,2408,1,1
20,0,2409,0,1
20,0,2410,1,0
20,0,2411,1,0
20,1,2412,0,1
20,1,2413,1,0
20,1,2414,0,0
20,1,2415,1,1
20,1,2416,1,1
20,1,2417,1,0
20,1,2418,0,0
20,1,2419,0,1
20,1,2420,1,0
20,1,2421,1,1
20,1,2422,0,1
20,1,2423,0,0
20,2,2424,1,1
20,2,2425,0,0
20,2,2426,1,0
20,2,2427,0,0
20,2,2428,1,1
20,2,2429,0,1
20,2,2430,1,0
20,2,2431,1,0
20,2,2432,0,0
20,2,2433,0,1
20,2,2434,0,1
20,2,2435,1,1
20,3,2436,0,0
20,3,2437,0,0
20,3,2438,1,1
20,3,2439,0,1
20,3,2440,1,0
20,3,2441,0,1
20,3,2442,0,0
20,3,2443,0,1
20,3,2444,1,1
20,3,2445,1,0
20,3,2446,1,1
20,3,2447,1,0
20,4,2448,1,1
20,4,2449,0,1
20,4,2450,0,0
20,4,2451,1,0
20,4,2452,0,0
20,4,2453,0,1
20,4,2454,0,1
20,4,2455,1,0
20,4,2456,1,0
20,4,2457,1,1
20,4,2458,1,1
20,4,2459,0,0
20,5,2460,0,0
20,5,2461,0,0
20,5,2462,1,0
20,5,2463,1,1
20,5,2464,0,1
20,5,2465,0,1
20,5,2466,1,1
20,5,2467,1,0
20,5,2468,1,1
20,5,2469,1,0
20,5,2470,0,1
20,5,2471,0,0
20,6,2472,0,0
20,6,2473,1,0
20,6,2474,0,0
20,6,2475,0,1
20,6,2476,1,0
20,6,2477,1,0
20,6,2478,1,1
20,6,2479,0,0
20,6,2480,0,1
20,6,2481,1,1
20,6,2482,1,1
20,6,2483,0,1
20,7,2484,0,0
20,7,2485,1,1
20,7,2486,1,0
20,7,2487,0,1
20,7,2488,1,1
20,7,2489,1,0
20,7,2490,0,0
20,7,2491,0,1
20,7,2492,0,1
20,7,2493,1,0
20,7,2494,0,0
20,7,2495,1,1
20,8,2496,1,1
20,8,2497,0,1
20,8,2498,1,0
20,8,2499,1,0
20,8,2500,1,1
20,8,2501,1,0
20,8,2502,0,1
20,8,2503,1,1
20,8,2504,0,0
20,8,2505,0,0
20,8,2506,0,0
20,8,2507,0,1
20,9,2508,0,1
20,9,2509,0,1
20,9,2510,1,1
20,9,2511,1,0
20,9,2512,1,0
20,9,2513,1,1
20,9,2514,1,0
20,9,2515,0,0
20,9,2516,1,1
20,9,2517,0,1
20,9,2518,0,0
20,9,2519,0,0
21,0,2520,0,1
21,0,2521,1,0
21,0,2522,1,1
21,0,2523,1,0
21,0,2524,0,1
21,0,2525,0,0
21,0,2526,1,1
21,0,2527,1,1
21,0,2528,0,1
21,0,2529,1,0
21,0,2530,0,0
21,0,2531,0,0
21,1,2532,0,0
21,1,2533,0,1
21,1,2534,0,1
21,1,2535,1,0
21,1,2536,0,1
21,1,2537,0,0
21,1,2538,1,0
21,1,2539,0,0
21,1,2540,1,0
21,1,2541,1,1
21,1,2542,1,1
21,1,2543,1,1
21,2,2544,1,1
21,2,2545,0,0
21,2,2546,1,0
21,2,2547,0,1
21,2,2548,1,1
21,2,2549,1,0
21,2,2550,0,1
21,2,2551,0,0
21,2,2552,0,0
21,2,2553,0,1
21,2,2554,1,0
21,2,2555,1,1
21,3,2556,0,1
21,3,2557,1,1
21,3,2558,0,0
21,3,2559,1,1
21,3,2560,0,0
21,3,2561,0,1
21,3,2562,0,1
21,3,2563,1,0
21,3,2564,0,0
21,3,2565,1,0
21,3,2566,1,1
21,3,2567,1,0
21,4,2568,0,1
21,4,2569,1,1
21,4,2570,0,0
21,4,2571,1,0
21,4,2572,0,1
21,4,2573,0,0
21,4,2574,0,1
21,4,2575,1,0
21,4,2576,1,1
21,4,2577,1,0
21,4,2578,1,1
21,4,2579,0,0
21,5,2580,0,0
21,5,2581,1,1
21,5,2582,1,0
21,5,2583,1,1
21,5,2584,1,1
21,5,2585,0,0
21,5,2586,0,1
21,5,2587,0,0
21,5,2588,0,1
21,5,2589,1,0
21,5,2590,1,0
21,5,2591,0,1
21,6,2592,1,0
21,6,2593,0,1
21,6,2594,1,1
21,6,2595,0,1
21,6,2596,1,0
21,6,2597,1,0
21,6,2598,0,0
21,6,2599,0,1
21,6,2600,1,1
21,6,2601,0,0
21,6,2602,0,0
21,6,2603,1,1
21,7,2604,0,1
21,7,2605,0,0
21,7,2606,1,1
21,7,2607,0,1
21,7,2608,1,0
21,7,2609,1,1
21,7,2610,0,0
21,7,2611,0,1
21,7,2612,1,0
21,7,2613,0,0
21,7,2614,1,0
21,7,2615,1,1
21,8,2616,0,0
21,8,2617,0,1
21,8,2618,0,0
21,8,2619,1,0
21,8,2620,1,1
21,8,2621,1,0
21,8,2622,0,0
21,8,2623,0,1
21,8,2624,1,0
21,8,2625,1,1
21,8,2626,1,1
21,8,2627,0,1
21,9,2628,0,1
