dataset,target_subject_id,adverse_rank_1_is_worst,primary_Q1_effect,level0_Q1_effect,level1_Q1_effect,primary_Q2_excess,favorable,registered_Q1_floor_breached,LOTO_category_frozen,LOTO_category_changed,analysis_status,source_artifacts,source_row_keys,confirmatory_gate_changed
PhysionetMI,85,12,-0.07737440857854161,-0.36658601648985617,0.21183719933277295,-0.0006492833305053736,0,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=85|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=85,0
PhysionetMI,1,13,-0.06842516184255432,-0.15669617713355177,0.01984585344844314,0.07638032869996839,0,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=1|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=1,0
PhysionetMI,20,14,-0.06774539105169597,-0.07192342899551357,-0.06356735310787837,0.016115733637548146,0,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=20|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=20,0
PhysionetMI,33,15,-0.06476275895613448,0.11813379833580373,-0.2476593162480727,-0.07442996212995787,0,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=33|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=33,0
PhysionetMI,53,16,-0.05668574664572543,-0.3198407977888713,0.20646930449742046,-0.044039553304844326,0,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=53|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=53,0
PhysionetMI,77,17,-0.04159057001939334,-0.18255292084802088,0.0993717808092342,-0.07207020998433009,0,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=77|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=77,0
PhysionetMI,12,18,-0.03350664654960771,-0.07962942303518467,0.01261612993596925,-0.022566609914127456,0,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=12|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=12,0
PhysionetMI,22,19,-0.03220616333713716,-0.06743997042759642,0.0030276437533220957,0.06770431890332962,0,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=22|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=22,0
PhysionetMI,48,20,0.0030638749745137694,-0.10744620857192433,0.11357395852095187,0.015534057521698924,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=48|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=48,0
PhysionetMI,95,21,0.0033258871331692808,-0.2323142921305682,0.23896606639690676,-0.00971962339145166,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=95|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=95,0
PhysionetMI,45,22,0.004844958661991458,0.148213419800387,-0.13852350247640408,-0.05617154204172134,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=45|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=45,0
PhysionetMI,67,23,0.020122709242866937,-0.003560643304533484,0.04380606179026736,-0.07632789484331681,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=67|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=67,0
PhysionetMI,80,24,0.022701282471272233,-0.0938715767502567,0.13927414169280117,0.09543497459834199,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=80|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=80,0
PhysionetMI,108,25,0.024268276886830586,-0.008917409250447927,0.0574539630241091,0.035203450874809084,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=108|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=108,0
PhysionetMI,82,26,0.025206726329068625,-0.05180600369264532,0.10221945635078257,-0.08630979323173901,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=82|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=82,0
PhysionetMI,104,27,0.029286182915164355,-0.23679336181353156,0.29536572764386027,-0.11357806269487629,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=104|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=104,0
PhysionetMI,36,28,0.0362440114505595,0.010630778683549391,0.06185724421756961,-0.08229961783179421,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=36|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=36,0
PhysionetMI,60,29,0.0366720246401816,0.13538503242941458,-0.062040983149051376,-0.030772107057679104,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=60|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=60,0
PhysionetMI,97,30,0.056305918223233886,0.17179432307398285,-0.059182486627515074,-0.10434399309813577,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=97|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=97,0
PhysionetMI,43,31,0.062177566073121124,0.18030140507135972,-0.055946272925117474,-0.05327242227708931,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=43|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=43,0
PhysionetMI,98,32,0.06595901464111803,0.2585393568774139,-0.12662132759517786,-0.013441360752073,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=98|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=98,0
PhysionetMI,16,33,0.06809204698566501,0.06226795496726922,0.0739161390040608,-0.057848081547182406,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=16|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=16,0
PhysionetMI,42,34,0.07005630099858504,0.05361477508052859,0.08649782691664148,-0.02880812565289667,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=42|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=42,0
PhysionetMI,55,35,0.08306154006001981,0.1691452612842015,-0.0030221811641618634,-0.05873296250485366,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=55|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=55,0
PhysionetMI,15,36,0.08935193191071146,0.172164729015756,0.006539134805666924,-0.1919984676702568,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=15|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=15,0
PhysionetMI,50,37,0.0893915778145915,0.14754060855639445,0.031242547072788562,-0.0545302631219933,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=50|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=50,0
PhysionetMI,35,38,0.10292761328813946,0.19852104290280953,0.0073341836734693855,-0.09986603382918077,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=35|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=35,0
PhysionetMI,106,39,0.12004970909289744,0.32574923047112125,-0.08564981228532637,-0.022219618334858637,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=106|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=106,0
PhysionetMI,8,40,0.12214479233147926,0.15488941501214135,0.08940016965081718,-0.2459568057778092,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=8|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=8,0
PhysionetMI,54,41,0.1241700936866107,0.2597635831508047,-0.011423395777583334,-0.12236790057339626,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=54|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=54,0
PhysionetMI,56,42,0.1245395786507501,0.11297945776364138,0.13609969953785883,-0.0490651852186306,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=56|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=56,0
PhysionetMI,47,43,0.13519028850358322,0.2757139628502307,-0.005333385843064253,-0.05498361200132651,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=47|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=47,0
PhysionetMI,76,44,0.13522682829703975,0.06950605421257333,0.2009476023815062,-0.1246728828709454,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=76|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=76,0
PhysionetMI,75,45,0.13916211611231127,0.28510800696052496,-0.006783774735902415,-0.2068792773904092,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=75|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=75,0
PhysionetMI,79,46,0.13925290237959892,0.006459791108986701,0.27204601365021114,-0.05677352246969877,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=79|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=79,0
PhysionetMI,3,47,0.1421761832202273,0.026811024894231816,0.25754134154622277,-0.0778248720201038,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=3|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=3,0
PhysionetMI,32,48,0.14954029249419976,0.38324517856757695,-0.08416459357917744,-0.05705420442457665,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=32|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=32,0
PhysionetMI,69,49,0.16779742072158083,0.05079377097093629,0.28480107047222536,-0.14398108419835454,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=69|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=69,0
PhysionetMI,30,50,0.1742026229121159,0.12536808294117197,0.22303716288305986,-0.07520641043656914,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=30|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=30,0
PhysionetMI,70,51,0.18699660513753935,0.13833189717389716,0.23566131310118155,-0.0930448870057134,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=70|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=70,0
PhysionetMI,4,52,0.18714603739360602,0.1547141182697771,0.21957795651743495,-0.056392782863796426,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=4|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=4,0
PhysionetMI,78,53,0.18904008015943646,0.2863867787536616,0.09169338156521134,0.07724229820478473,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=78|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=78,0
PhysionetMI,92,54,0.18977867049721173,0.26564388735497274,0.11391345363945071,-0.1090752285573722,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=92|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=92,0
PhysionetMI,63,55,0.19131179176453572,0.19499131836852968,0.18763226516054177,-0.08630568573098432,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=63|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=63,0
PhysionetMI,44,56,0.19695164445784827,0.17613338154432578,0.21776990737137075,-0.157239769230288,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=44|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=44,0
PhysionetMI,96,57,0.19728909402818384,0.37524925847307744,0.019328929583290244,-0.06771010182993686,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=96|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=96,0
PhysionetMI,10,58,0.19895974188773224,0.27615407166118,0.12176541211428452,-0.13303991466384962,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=10|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=10,0
PhysionetMI,93,59,0.21527630617730945,0.15715342924709674,0.27339918310752215,-0.2389332612308216,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=93|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=93,0
PhysionetMI,52,60,0.2223697264834325,0.09114431740242002,0.353595135564445,-0.1226069706281176,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=52|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=52,0
PhysionetMI,29,61,0.22527459079044804,0.2289824043020115,0.22156677727888457,-0.1517351890226737,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=29|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=29,0
PhysionetMI,107,62,0.25866724462744306,0.3640987629604454,0.15323572629444066,-0.10242754765418376,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=107|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=107,0
PhysionetMI,71,63,0.2689547441628407,0.1763454887538462,0.3615639995718352,-0.14556323410565228,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=71|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=71,0
PhysionetMI,23,64,0.2744004535464618,0.282382087102941,0.2664188199899826,-0.10731328875459814,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=23|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=23,0
PhysionetMI,37,65,0.2823525008262635,0.3932936800763423,0.17141132157618474,-0.17284485176971714,1,0,C,0,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=37|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=37,0
