dataset,left_out_target,target_Q1_effect,full_panel_mean_Q1_effect,descriptive_mean_without_target,descriptive_mean_shift_after_omission,full_category_frozen,LOTO_category_frozen,category_changed_frozen,same_method_preserved_frozen,analysis_status,source_artifacts,source_row_keys,confirmatory_gate_changed
PhysionetMI,58,-0.11391518740445195,0.09664007199525672,0.09944747545391949,0.0028074034586627744,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=58|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=58,0
PhysionetMI,87,0.2970339242425211,0.09664007199525672,0.09396815396529319,-0.002671918029963527,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=87|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=87,0
PhysionetMI,7,0.2957987585296545,0.09664007199525672,0.09398462284146475,-0.0026554491537919694,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=7|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=7,0
PhysionetMI,102,-0.10084954632598697,0.09664007199525672,0.09927326690620662,0.002633194910949904,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=102|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=102,0
PhysionetMI,90,0.29169021567134235,0.09664007199525672,0.0940394034129089,-0.002600668582347823,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=90|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=90,0
PhysionetMI,64,0.2888810977242191,0.09664007199525672,0.09407685831887054,-0.002563213676386178,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=64|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=64,0
PhysionetMI,100,0.2879856614760058,0.09664007199525672,0.09408879746884673,-0.002551274526409991,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=100|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=100,0
PhysionetMI,34,0.28451329666566105,0.09664007199525672,0.09413509566631799,-0.0025049763289387295,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=34|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=34,0
PhysionetMI,61,-0.09109563010789347,0.09664007199525672,0.09914321468996538,0.0025031426947086655,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=61|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=61,0
PhysionetMI,37,0.2823525008262635,0.09664007199525672,0.09416390627750997,-0.0024761657177467533,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=37|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=37,0
PhysionetMI,13,-0.0845337552856672,0.09664007199525672,0.09905572302566902,0.0024156510304123024,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=13|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=13,0
PhysionetMI,23,0.2744004535464618,0.09664007199525672,0.09426993357457397,-0.0023701384206827464,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=23|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=23,0
PhysionetMI,85,-0.07737440857854161,0.09664007199525672,0.09896026506957402,0.0023201930743173005,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=85|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=85,0
PhysionetMI,71,0.2689547441628407,0.09664007199525672,0.09434254303302225,-0.002297528962234466,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=71|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=71,0
PhysionetMI,1,-0.06842516184255432,0.09664007199525672,0.09884094177976085,0.0022008697845041364,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=1|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=1,0
PhysionetMI,20,-0.06774539105169597,0.09664007199525672,0.09883187816921608,0.0021918061739593653,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=20|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=20,0
PhysionetMI,107,0.25866724462744306,0.09664007199525672,0.09447970969349423,-0.002160362301762489,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=107|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=107,0
PhysionetMI,33,-0.06476275895613448,0.09664007199525672,0.09879210974127527,0.002152037746018548,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=33|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=33,0
PhysionetMI,53,-0.05668574664572543,0.09664007199525672,0.09868441624380314,0.002044344248546423,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=53|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=53,0
PhysionetMI,77,-0.04159057001939334,0.09664007199525672,0.0984831472221187,0.001843075226861987,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=77|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=77,0
PhysionetMI,12,-0.03350664654960771,0.09664007199525672,0.09837536157585491,0.0017352895805981955,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=12|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=12,0
PhysionetMI,22,-0.03220616333713716,0.09664007199525672,0.09835802179968864,0.0017179498044319202,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=22|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=22,0
PhysionetMI,29,0.22527459079044804,0.09664007199525672,0.09492494507798749,-0.0017151269172692302,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=29|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=29,0
PhysionetMI,52,0.2223697264834325,0.09664007199525672,0.09496367660208103,-0.0016763953931756836,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=52|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=52,0
PhysionetMI,93,0.21527630617730945,0.09664007199525672,0.09505825553949601,-0.0015818164557607067,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=93|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=93,0
PhysionetMI,10,0.19895974188773224,0.09664007199525672,0.0952758097300237,-0.001364262265233021,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=10|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=10,0
PhysionetMI,96,0.19728909402818384,0.09664007199525672,0.09529808503481768,-0.0013419869604390372,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=96|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=96,0
PhysionetMI,44,0.19695164445784827,0.09664007199525672,0.09530258436242216,-0.0013374876328345608,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=44|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=44,0
PhysionetMI,63,0.19131179176453572,0.09664007199525672,0.09537778239833299,-0.0012622895969237324,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=63|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=63,0
PhysionetMI,48,0.0030638749745137694,0.09664007199525672,0.09788775462219995,0.0012476826269432334,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=48|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=48,0
PhysionetMI,95,0.0033258871331692808,0.09664007199525672,0.0978842611267512,0.0012441891314944886,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=95|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=95,0
PhysionetMI,92,0.18977867049721173,0.09664007199525672,0.09539822401523064,-0.0012418479800260784,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=92|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=92,0
PhysionetMI,78,0.18904008015943646,0.09664007199525672,0.09540807188640098,-0.0012320001088557408,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=78|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=78,0
PhysionetMI,45,0.004844958661991458,0.09664007199525672,0.09786400683970024,0.001223934844443525,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=45|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=45,0
PhysionetMI,4,0.18714603739360602,0.09664007199525672,0.09543332578994539,-0.001206746205311332,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=4|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=4,0
PhysionetMI,70,0.18699660513753935,0.09664007199525672,0.09543531822002628,-0.0012047537752304383,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=70|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=70,0
PhysionetMI,30,0.1742026229121159,0.09664007199525672,0.09560590464969858,-0.0010341673455581402,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=30|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=30,0
PhysionetMI,67,0.020122709242866937,0.09664007199525672,0.0976603034986219,0.0010202315033651793,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=67|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=67,0
PhysionetMI,80,0.022701282471272233,0.09664007199525672,0.09762592252224317,0.000985850526986451,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=80|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=80,0
PhysionetMI,108,0.024268276886830586,0.09664007199525672,0.09760502926336906,0.0009649572681123403,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=108|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=108,0
PhysionetMI,82,0.025206726329068625,0.09664007199525672,0.09759251660413923,0.0009524446088825106,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=82|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=82,0
PhysionetMI,69,0.16779742072158083,0.09664007199525672,0.0956913073455724,-0.0009487646496843249,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=69|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=69,0
PhysionetMI,104,0.029286182915164355,0.09664007199525672,0.09753812384965795,0.0008980518544012273,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=104|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=104,0
PhysionetMI,36,0.0362440114505595,0.09664007199525672,0.09744535280251934,0.0008052808072626233,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=36|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=36,0
PhysionetMI,60,0.0366720246401816,0.09664007199525672,0.09743964595999105,0.000799573964734332,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=60|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=60,0
PhysionetMI,32,0.14954029249419976,0.09664007199525672,0.09593473572193746,-0.000705336273319257,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=32|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=32,0
PhysionetMI,3,0.1421761832202273,0.09664007199525672,0.09603292384559044,-0.0006071481496662812,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=3|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=3,0
PhysionetMI,79,0.13925290237959892,0.09664007199525672,0.09607190092346549,-0.0005681710717912319,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=79|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=79,0
PhysionetMI,75,0.13916211611231127,0.09664007199525672,0.09607311140702932,-0.0005669605882274026,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=75|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=75,0
PhysionetMI,97,0.056305918223233886,0.09664007199525672,0.09717786071221701,0.0005377887169602941,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=97|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=97,0
PhysionetMI,76,0.13522682829703975,0.09664007199525672,0.09612558191123294,-0.0005144900840237804,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=76|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=76,0
PhysionetMI,47,0.13519028850358322,0.09664007199525672,0.09612606910847903,-0.0005140028867776925,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=47|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=47,0
PhysionetMI,43,0.062177566073121124,0.09664007199525672,0.09709957207421852,0.000459500078961797,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=43|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=43,0
PhysionetMI,98,0.06595901464111803,0.09664007199525672,0.09704915275997855,0.00040908076472183363,C,C,0,1,POST_C84S_EXPLORATORY_DESCRIPTIVE,/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/target_level_method_effects.csv|/projects/EEG-foundation-model/yinghao/oaci-c84s-analysis-v5/stage_c_scientific_result/leave_one_target_out.csv,dataset=PhysionetMI|target_subject_id=98|method_id=U13|levels=0|1||dataset=PhysionetMI|left_out_target=98,0
