dataset,subject,seed,src_subject,cls_a,cls_b,weight,excess_risk,l_hold,l_ref
BNCI2014_001,2,2,6,0,2,0.0,0.0,0.2724032919997443,0.34809800961809867
BNCI2014_001,2,2,6,0,3,0.0,0.0,0.3093378784122468,0.48164211993978717
BNCI2014_001,2,2,6,1,2,0.0,0.0,0.1428097820745803,0.3953490182924507
BNCI2014_001,2,2,6,1,3,0.0,0.0,0.2037616381289915,0.3185896609267713
BNCI2014_001,2,2,6,2,3,0.0,0.0,0.291080086358167,0.2928140488242895
BNCI2014_001,2,2,7,0,1,0.0,0.0,0.13690288600112974,0.34489658520189664
BNCI2014_001,2,2,7,0,2,1.1775583081738594,0.13352019822067002,0.46172310538009864,0.3282029071594286
BNCI2014_001,2,2,7,0,3,0.0,0.0,0.3592833727426657,0.4746993400343778
BNCI2014_001,2,2,7,1,2,0.47971873569357987,0.0543940289286457,0.4172690442050352,0.3628750152763895
BNCI2014_001,2,2,7,1,3,0.0,0.0,0.19297979830027645,0.3226189377155793
BNCI2014_001,2,2,7,2,3,1.7647569155972687,0.20010108335718702,0.4789805203135502,0.2788794369563632
BNCI2014_001,3,0,0,0,1,0.0,0.0,0.20287571646046987,0.4149058415733006
BNCI2014_001,3,0,0,0,2,0.0,0.0,0.1396374548914397,0.4522363628604746
BNCI2014_001,3,0,0,0,3,0.48231172445270687,0.0462479182787805,0.5951854100027497,0.5489374917239692
BNCI2014_001,3,0,0,1,2,0.0,0.0,0.23767537048451587,0.43659095335955245
BNCI2014_001,3,0,0,1,3,0.0,0.0,0.17987462467488402,0.39105302858367447
BNCI2014_001,3,0,0,2,3,0.0,0.0,0.03448536269944845,0.4148868905600521
BNCI2014_001,3,0,1,0,1,3.472075986318022,0.3714258487369136,0.7168225892175609,0.34539674048064734
BNCI2014_001,3,0,1,0,2,2.7296533505147518,0.26174106637622113,0.6438736151081583,0.3821325487319372
BNCI2014_001,3,0,1,0,3,1.865549703268682,0.1788838749870224,0.7058116013219302,0.5269277263349078
BNCI2014_001,3,0,1,1,2,3.403550547145225,0.3263597370366343,0.7010761090089704,0.37471637197233615
BNCI2014_001,3,0,1,1,3,3.472075986318022,0.43009353723456295,0.7410920112879165,0.3109984740533535
BNCI2014_001,3,0,1,2,3,3.472075986318022,0.3524126342558435,0.6787743831192538,0.32636174886341024
BNCI2014_001,3,0,2,0,1,1.4027268015716827,0.13450470141516013,0.505618849982841,0.3711141485676809
BNCI2014_001,3,0,2,0,2,0.8731691354530849,0.0837264631412612,0.4866996574516731,0.4029731943104119
BNCI2014_001,3,0,2,0,3,1.9617967880201659,0.18811281777336752,0.7132809126828082,0.5251680949094407
BNCI2014_001,3,0,2,1,2,0.7968239848817006,0.07640587750007016,0.4801107006322017,0.4037048231321315
BNCI2014_001,3,0,2,1,3,1.2500485189075918,0.11986468256095167,0.46861904936816745,0.3487543668072158
BNCI2014_001,3,0,2,2,3,0.9848379429327943,0.0944341644488973,0.4525001751021801,0.3580660106532828
BNCI2014_001,3,0,3,0,1,0.8711103643867791,0.08352905165155033,0.4616098218343948,0.37808077018284447
BNCI2014_001,3,0,3,0,2,0.6926067614219946,0.06641269386084786,0.47176227691741773,0.4053495830565699
BNCI2014_001,3,0,3,0,3,1.0109542737534,0.09693840780915053,0.6306403288222711,0.5337019210131205
BNCI2014_001,3,0,3,1,2,0.22047181458747925,0.021140606680018603,0.43387371605856107,0.41273310937854246
BNCI2014_001,3,0,3,1,3,1.6058673689578138,0.1539834490451073,0.5012228729915525,0.34723942394644525
BNCI2014_001,3,0,3,2,3,0.774683697482074,0.07428288908736147,0.4347725148932004,0.36048962580583893
BNCI2014_001,3,0,4,0,1,2.4783571105316464,0.23764476644967214,0.6009529211166814,0.3633081546670093
BNCI2014_001,3,0,4,0,2,2.3956724910534755,0.22971630166089324,0.6151377239300437,0.3854214222691505
BNCI2014_001,3,0,4,0,3,0.4515453815727185,0.043297794449911886,0.5844342037812953,0.5411364093313834
BNCI2014_001,3,0,4,1,2,3.421282030483819,0.32805997393909686,0.707974932529318,0.3799149585902211
BNCI2014_001,3,0,4,1,3,1.9744840888407973,0.18932937798076593,0.5350099958865536,0.3456806179057877
BNCI2014_001,3,0,4,2,3,2.0100723021050038,0.19274186143345096,0.5391388353991474,0.34639697396569646
BNCI2014_001,3,0,5,0,1,0.0,0.0,0.3403774458424098,0.39908274357008683
BNCI2014_001,3,0,5,0,2,0.0,0.0,0.33662051332831294,0.4246092052653837
BNCI2014_001,3,0,5,0,3,0.6557430005177781,0.062877900665262,0.6024297747676933,0.5395518741024313
BNCI2014_001,3,0,5,1,2,0.7385674693770025,0.07081977533486772,0.47617103863599797,0.40535126330113025
BNCI2014_001,3,0,5,1,3,0.0,0.0,0.2819342566494661,0.37678081658820883
BNCI2014_001,3,0,5,2,3,0.0,0.0,0.27125741195199826,0.3847680533640899
BNCI2014_001,3,0,6,0,1,0.0,0.0,0.2867912794361238,0.40230930035184137
BNCI2014_001,3,0,6,0,2,0.0,0.0,0.2853220775089407,0.4330497289724294
BNCI2014_001,3,0,6,0,3,0.0,0.0,0.3585401422891308,0.5727641026107336
BNCI2014_001,3,0,6,1,2,0.0,0.0,0.12842798532965258,0.4521823082514943
BNCI2014_001,3,0,6,1,3,0.0,0.0,0.23832205699681883,0.3818948329713528
BNCI2014_001,3,0,6,2,3,0.0,0.0,0.27459076258755744,0.38130971733622865
BNCI2014_001,3,0,7,0,1,0.0,0.0,0.22793708367448481,0.41210258822537493
BNCI2014_001,3,0,7,0,2,1.447535493309853,0.13880131833036674,0.5419621693305148,0.40316085100014803
BNCI2014_001,3,0,7,0,3,0.0,0.0,0.43866319477347887,0.5605627112736719
BNCI2014_001,3,0,7,1,2,0.0,0.0,0.36394814849923196,0.42430152592301296
BNCI2014_001,3,0,7,1,3,0.0,0.0,0.2071048094597989,0.3874566354926664
BNCI2014_001,3,0,7,2,3,1.084349394932019,0.10397612096070546,0.46984926117292947,0.365873140212224
BNCI2014_001,3,1,0,0,1,0.0,0.0,0.1750493436816651,0.4023858788169174
BNCI2014_001,3,1,0,0,2,0.0,0.0,0.14909172527236328,0.4253681896982903
BNCI2014_001,3,1,0,0,3,0.0,0.0,0.5056238331002073,0.5184850633343847
BNCI2014_001,3,1,0,1,2,0.0,0.0,0.3204849771150992,0.46519093864449246
BNCI2014_001,3,1,0,1,3,0.0,0.0,0.14723768870369547,0.3948344072755116
BNCI2014_001,3,1,0,2,3,0.0,0.0,0.04298430576420176,0.3793967921276031
BNCI2014_001,3,1,1,0,1,2.690863885005747,0.25791777822050815,0.603831532433021,0.34591375421251286
BNCI2014_001,3,1,1,0,2,3.1017886553266623,0.29870194086363683,0.6550843918004086,0.35638245093677173
BNCI2014_001,3,1,1,0,3,1.118546003648209,0.10721200046793089,0.6149535731834658,0.5077415727155349
BNCI2014_001,3,1,1,1,2,2.7613367388634344,0.2646725613193918,0.6784378752293028,0.41376531390991095
BNCI2014_001,3,1,1,1,3,3.1017886553266623,0.3857247680246467,0.7040651547857322,0.31834038676108545
BNCI2014_001,3,1,1,2,3,3.1017886553266623,0.360245739970349,0.6576559099863643,0.2974101700160153
BNCI2014_001,3,1,2,0,1,0.846715027878674,0.08115715551175745,0.44669997235403436,0.3655428168422769
BNCI2014_001,3,1,2,0,2,0.19192724238867215,0.018396117400330536,0.4079022780409279,0.38950616064059734
BNCI2014_001,3,1,2,0,3,0.8819719165585707,0.08453650830844017,0.5917455595096031,0.5072090512011629
BNCI2014_001,3,1,2,1,2,0.9894647508653901,0.09483963555078334,0.5295512054963996,0.4347115699456162
BNCI2014_001,3,1,2,1,3,0.8331160961629475,0.07985370561455646,0.4356788586809363,0.35582515306637985
BNCI2014_001,3,1,2,2,3,0.36844901158982957,0.03531562892732054,0.3689371135197292,0.33362148459240865
BNCI2014_001,3,1,3,0,1,2.0168987463402845,0.1933186016767635,0.5446158201284532,0.3512972184516897
BNCI2014_001,3,1,3,0,2,1.4381790401213213,0.13784864584876688,0.5109879748221949,0.37313932897342805
BNCI2014_001,3,1,3,0,3,1.8254898057760223,0.1749721632125339,0.6687099142645961,0.49373775105206225
BNCI2014_001,3,1,3,1,2,0.5709912879490756,0.05472919131722542,0.4976178230271681,0.4428886317099427
BNCI2014_001,3,1,3,1,3,2.122971605957489,0.2034856251499359,0.5417493968024669,0.338263771652531
BNCI2014_001,3,1,3,2,3,0.7572481120794615,0.07258180234144096,0.4008478031342208,0.32826600079277984
BNCI2014_001,3,1,4,0,1,1.7156227793943768,0.16444147100548923,0.5214440664263784,0.3570025954208892
BNCI2014_001,3,1,4,0,2,3.10016892011682,0.29714943384551556,0.6563681900322429,0.35921875618672733
BNCI2014_001,3,1,4,0,3,1.1028091313204524,0.1057036301748322,0.6088264148800437,0.5031227847052115
BNCI2014_001,3,1,4,1,2,2.6273085813489687,0.2518260383875768,0.6688654924761972,0.4170394540886204
BNCI2014_001,3,1,4,1,3,1.7943994343109915,0.1719921687293518,0.516772499302304,0.34478033057295215
BNCI2014_001,3,1,4,2,3,2.8832391412248843,0.27635683749255857,0.5887842126868781,0.3124273751943195
BNCI2014_001,3,1,5,0,1,0.49205309719739,0.04716301047512833,0.4192418674049734,0.37207885692984505
BNCI2014_001,3,1,5,0,2,0.544019927508075,0.05214400170607847,0.44389975152633765,0.3917557498202592
BNCI2014_001,3,1,5,0,3,2.1318225905877717,0.20433398701009053,0.7080877807064019,0.5037537936963113
BNCI2014_001,3,1,5,1,2,1.046947583685238,0.10034933249581646,0.5372452840649339,0.4368959515691174
BNCI2014_001,3,1,5,1,3,0.0,0.0,0.35464146978208305,0.3751746599097784
BNCI2014_001,3,1,5,2,3,0.0,0.0,0.21975591765625221,0.355223156179765
BNCI2014_001,3,1,6,0,1,0.0,0.0,0.28208514207479074,0.390899318925147
BNCI2014_001,3,1,6,0,2,0.0,0.0,0.22722828186968244,0.41487562279708623
BNCI2014_001,3,1,6,0,3,0.0,0.0,0.33172891844844643,0.5424153083970567
BNCI2014_001,3,1,6,1,2,0.0,0.0,0.15296041443323566,0.48765287932906504
BNCI2014_001,3,1,6,1,3,0.0,0.0,0.24854331750222597,0.382881535005349
BNCI2014_001,3,1,6,2,3,0.0,0.0,0.22909327001008759,0.35475390312197025
BNCI2014_001,3,1,7,0,1,0.0,0.0,0.21759430073639816,0.39837528521070187
BNCI2014_001,3,1,7,0,2,1.0084734199631296,0.0966616057098601,0.47820366895234223,0.38154206324248213
BNCI2014_001,3,1,7,0,3,0.0,0.0,0.5126770605976091,0.5188119447939228
BNCI2014_001,3,1,7,1,2,0.0,0.0,0.42821680998840783,0.45514734084313746
BNCI2014_001,3,1,7,1,3,0.0,0.0,0.23187223164085252,0.3856417876442543
BNCI2014_001,3,1,7,2,3,0.833599655391357,0.07990005449252252,0.40699482376551854,0.327094769272996
BNCI2014_001,3,2,0,0,1,0.0,0.0,0.21463873016079188,0.43913392234189264
BNCI2014_001,3,2,0,0,2,0.0,0.0,0.13933202224879257,0.4196590630505292
BNCI2014_001,3,2,0,0,3,0.0,0.0,0.512540361604569,0.5474358407739749
BNCI2014_001,3,2,0,1,2,0.0,0.0,0.2739681986984254,0.44566489189943964
BNCI2014_001,3,2,0,1,3,0.0,0.0,0.1388511627821268,0.42427786126183265
BNCI2014_001,3,2,0,2,3,0.0,0.0,0.029537571624205096,0.3826450616057103
BNCI2014_001,3,2,1,0,1,3.412768649572632,0.38853030645541475,0.7540124956866543,0.36548218923123954
BNCI2014_001,3,2,1,0,2,2.729302254513611,0.27371642678450686,0.6238682428511257,0.3501518160666189
BNCI2014_001,3,2,1,0,3,1.9215674513835106,0.19271027082042191,0.7111905922102034,0.5184803213897815
BNCI2014_001,3,2,1,1,2,3.1321035167696967,0.3141125837241394,0.7006787984753221,0.3865662147511827
BNCI2014_001,3,2,1,1,3,3.412768649572632,0.4039973908043818,0.7461233920446606,0.3421260012402788
BNCI2014_001,3,2,1,2,3,2.690097443085653,0.2697846523249084,0.5741848838496343,0.3044002315247259
BNCI2014_001,3,2,2,0,1,2.117038829492541,0.2123137160109151,0.600334967166658,0.38802125115574293
BNCI2014_001,3,2,2,0,2,1.23430824553061,0.12378637871953124,0.49490535676133934,0.3711189780418081
BNCI2014_001,3,2,2,0,3,1.785803787376501,0.17909479641200265,0.7006982017746115,0.5216034053626089
BNCI2014_001,3,2,2,1,2,1.118605599092421,0.11218278483387856,0.5220554404341405,0.409872655600262
BNCI2014_001,3,2,2,1,3,1.1194139513468648,0.11226385291283669,0.489325667961174,0.3770618150483373
BNCI2014_001,3,2,2,2,3,1.1235658537137636,0.11268023914427966,0.43906482110116407,0.3263845819568844
BNCI2014_001,3,2,3,0,1,1.4276788741053639,0.1431791438158207,0.5359373197587624,0.39275817594294166
BNCI2014_001,3,2,3,0,2,1.0655244692350914,0.10685938132655176,0.47791084612566703,0.37105146479911527
BNCI2014_001,3,2,3,0,3,1.0441635718696596,0.10471713838145202,0.6336348485604985,0.5289177101790464
BNCI2014_001,3,2,3,1,2,0.6221108704353281,0.06239029196482426,0.4808418095448178,0.41845151757999355
BNCI2014_001,3,2,3,1,3,2.0044095895300083,0.20101834809663727,0.5661237328210332,0.36510538472439596
BNCI2014_001,3,2,3,2,3,0.9365916294115461,0.09392895702000342,0.42048266834799675,0.3265537113279933
BNCI2014_001,3,2,4,0,1,2.124892285754198,0.21310132389944936,0.603819653663138,0.3907183297636886
BNCI2014_001,3,2,4,0,2,2.219463436050149,0.22258568104351412,0.5809148176193564,0.35832913657584226
BNCI2014_001,3,2,4,0,3,1.0240880254736053,0.102703800790796,0.6339131659386318,0.5312093651478358
BNCI2014_001,3,2,4,1,2,2.3105592800958434,0.23172150646771206,0.6287098548516408,0.3969883483839287
BNCI2014_001,3,2,4,1,3,3.412768649572632,0.384480987541243,0.7365417623739838,0.35206077483274084
BNCI2014_001,3,2,4,2,3,2.3425130665839196,0.2349260897069949,0.5461334612755379,0.31120737156854295
BNCI2014_001,3,2,5,0,1,0.0,0.0,0.3885183701703787,0.4217193642006475
BNCI2014_001,3,2,5,0,2,0.0,0.0,0.30694414397774994,0.3967484670689488
BNCI2014_001,3,2,5,0,3,0.0,0.0,0.5105523246106124,0.548033024758866
BNCI2014_001,3,2,5,1,2,0.31005109591590907,0.031094422742799888,0.4525074994871211,0.4214130767443212
BNCI2014_001,3,2,5,1,3,0.0,0.0,0.2726980943062933,0.40501280787071653
BNCI2014_001,3,2,5,2,3,0.0,0.0,0.19681568984160708,0.359566743710442
BNCI2014_001,3,2,6,0,1,0.0,0.0,0.3227976618046621,0.4240434049158144
BNCI2014_001,3,2,6,0,2,0.0,0.0,0.25544797467497354,0.4038924621727274
BNCI2014_001,3,2,6,0,3,0.0,0.0,0.36110925597320576,0.5688479327562391
BNCI2014_001,3,2,6,1,2,0.0,0.0,0.18507073158760673,0.45782241233335214
BNCI2014_001,3,2,6,1,3,0.0,0.0,0.2749994287579278,0.4071682284042271
BNCI2014_001,3,2,6,2,3,0.0,0.0,0.2544601864198228,0.3503103884925197
BNCI2014_001,3,2,7,0,1,0.0,0.0,0.14701135370506838,0.4476788351457717
BNCI2014_001,3,2,7,0,2,0.3662698828013708,0.036732495784728536,0.41808194751799876,0.38134945173327023
BNCI2014_001,3,2,7,0,3,0.0,0.0,0.4629153461316923,0.5544842538027168
BNCI2014_001,3,2,7,1,2,0.0,0.0,0.3920205169272426,0.4339809876805247
BNCI2014_001,3,2,7,1,3,0.0,0.0,0.16834565441619417,0.42122782412679793
BNCI2014_001,3,2,7,2,3,0.9915705630936458,0.09944268759015185,0.4306058756054402,0.3311631880152884
BNCI2014_001,4,0,0,0,1,0.0,0.0,0.1326190281769714,0.3763674492498041
BNCI2014_001,4,0,0,0,2,0.0,0.0,0.1092595460156387,0.3800784882804633
BNCI2014_001,4,0,0,0,3,0.0,0.0,0.4878938310358034,0.49790733110158847
BNCI2014_001,4,0,0,1,2,0.0,0.0,0.27061813802603085,0.3995123808280915
BNCI2014_001,4,0,0,1,3,0.0,0.0,0.14193649385724888,0.3790383891859999
BNCI2014_001,4,0,0,2,3,0.0,0.0,0.024740502848095675,0.35825311191592474
BNCI2014_001,4,0,1,0,1,3.9349991847456707,0.43351472452087164,0.7278701125252587,0.29435538800438704
BNCI2014_001,4,0,1,0,2,3.184914245814553,0.3452305391622741,0.6515411635563695,0.3063106243940954
BNCI2014_001,4,0,1,0,3,2.854467739774274,0.3094116075868028,0.7698406209373918,0.460429013350589
BNCI2014_001,4,0,1,1,2,2.9379302779734418,0.3184585755232916,0.664799087997795,0.34634051247450337
BNCI2014_001,4,0,1,1,3,3.9349991847456707,0.5112768749729484,0.8021124499329519,0.2908355749600036
BNCI2014_001,4,0,1,2,3,3.9349991847456707,0.4265364104977402,0.6927181093631232,0.26618169886538295
BNCI2014_001,4,0,2,0,1,0.0,0.0,0.19589772884786566,0.3687879649430937
BNCI2014_001,4,0,2,0,2,0.0,0.0,0.17851176080252815,0.3709636490224179
BNCI2014_001,4,0,2,0,3,0.0,0.0,0.4490820904112327,0.5020903087723578
BNCI2014_001,4,0,2,1,2,0.0,0.0,0.20923536137442045,0.4090922433429605
BNCI2014_001,4,0,2,1,3,0.0,0.0,0.20888144481958154,0.3695697981541305
BNCI2014_001,4,0,2,2,3,0.0,0.0,0.19153773830548318,0.33602677060529235
BNCI2014_001,4,0,3,0,1,2.0673240689044503,0.22408873452996142,0.541976500942376,0.3178877664124146
BNCI2014_001,4,0,3,0,2,1.071337410566401,0.1161282104724175,0.4495876179110894,0.3334594074386719
BNCI2014_001,4,0,3,0,3,1.6099160485605564,0.17450773947240544,0.646977230510149,0.47246949103774355
BNCI2014_001,4,0,3,1,2,0.8320461050724093,0.09019009721831722,0.4629660556490207,0.3727759584307035
BNCI2014_001,4,0,3,1,3,2.304022373060634,0.2497457779715616,0.5696160201127717,0.31987024214121007
BNCI2014_001,4,0,3,2,3,1.445418093318854,0.15667689273805002,0.4550969222826865,0.2984200295446365
BNCI2014_001,4,0,4,0,1,3.0367596538886663,0.3291712403233317,0.6422165171458882,0.3130452768225565
BNCI2014_001,4,0,4,0,2,3.400771136229392,0.36862846604766436,0.6746886266695163,0.306060160621852
BNCI2014_001,4,0,4,0,3,1.1222317174626972,0.12164492698470303,0.6006164542410555,0.47897152725635245
BNCI2014_001,4,0,4,1,2,3.2379666381627956,0.350981182539345,0.6977724576957235,0.3467912751563785
BNCI2014_001,4,0,4,1,3,2.807981307237182,0.3043726850507876,0.6251593576429816,0.320786672592194
BNCI2014_001,4,0,4,2,3,2.7833868174617855,0.30170675174450173,0.5851673112035797,0.28346055945907794
BNCI2014_001,4,0,5,0,1,0.0,0.0,0.3000604991866418,0.35792896871484015
BNCI2014_001,4,0,5,0,2,0.0,0.0,0.2571415746811998,0.36258763429090735
BNCI2014_001,4,0,5,0,3,0.0,0.0,0.47054876167888604,0.49961647454936126
BNCI2014_001,4,0,5,1,2,0.951343532411002,0.1031214077598484,0.4745669991101319,0.3714455913502835
BNCI2014_001,4,0,5,1,3,0.0,0.0,0.29233851801874666,0.3621779282654371
BNCI2014_001,4,0,5,2,3,0.0,0.0,0.2265327372185662,0.33062156125553305
BNCI2014_001,4,0,6,0,1,0.0,0.0,0.281060240737554,0.3558378495231354
BNCI2014_001,4,0,6,0,2,0.0,0.0,0.2715039472127314,0.35822342441024585
BNCI2014_001,4,0,6,0,3,0.0,0.0,0.3749567105091964,0.5091417771502889
BNCI2014_001,4,0,6,1,2,0.0,0.0,0.15540044330962416,0.4165964547675832
BNCI2014_001,4,0,6,1,3,0.0,0.0,0.2682097204144439,0.36165779076240534
BNCI2014_001,4,0,6,2,3,0.1268256481665554,0.013747336197099669,0.33271420018167386,0.3189668639845742
BNCI2014_001,4,0,7,0,1,0.0,0.0,0.18564643654915253,0.37083709390226266
BNCI2014_001,4,0,7,0,2,0.4203591888747431,0.04556506650304759,0.39040919760564613,0.34484413110259854
BNCI2014_001,4,0,7,0,3,0.0,0.0,0.4190329933827218,0.5056309954862745
BNCI2014_001,4,0,7,1,2,0.0,0.0,0.3492890633892347,0.39708421174209535
BNCI2014_001,4,0,7,1,3,0.0,0.0,0.21816499867481087,0.3726244352529214
BNCI2014_001,4,0,7,2,3,0.0,0.0,0.24339326823406027,0.3280230812453931
BNCI2014_001,4,1,0,0,1,0.0,0.0,0.18591417056954673,0.36750295026768204
BNCI2014_001,4,1,0,0,2,0.0,0.0,0.10340837625164492,0.3906448094656181
BNCI2014_001,4,1,0,0,3,0.19002765588084047,0.019834683649265328,0.5242868044269041,0.5044521207776388
BNCI2014_001,4,1,0,1,2,0.0,0.0,0.2934018309812202,0.41782146751664645
BNCI2014_001,4,1,0,1,3,0.0,0.0,0.14962012223621296,0.3820736826064543
BNCI2014_001,4,1,0,2,3,0.0,0.0,0.03657807715424731,0.35823041231964275
BNCI2014_001,4,1,1,0,1,4.0,0.49758978295317674,0.7883004994839463,0.2907107165307696
BNCI2014_001,4,1,1,0,2,3.4111876037892888,0.356052526543205,0.666866096236451,0.310813569693246
BNCI2014_001,4,1,1,0,3,1.5189204211174725,0.15854169174283606,0.6460277207001917,0.4874860289573556
BNCI2014_001,4,1,1,1,2,4.0,0.4413020302373884,0.7973919593903849,0.3560899291529965
BNCI2014_001,4,1,1,1,3,4.0,0.4705319346634607,0.770351836525626,0.2998199018621653
BNCI2014_001,4,1,1,2,3,4.0,0.4210814640638065,0.6902852625481241,0.2692037984843176
BNCI2014_001,4,1,2,0,1,0.0,0.0,0.1622146786403768,0.3720789103498859
BNCI2014_001,4,1,2,0,2,0.0,0.0,0.16102698524842657,0.3843642813778087
BNCI2014_001,4,1,2,0,3,0.0,0.0,0.43251078934707987,0.5172691374196912
BNCI2014_001,4,1,2,1,2,0.0,0.0,0.21808192164570292,0.4289013003681856
BNCI2014_001,4,1,2,1,3,0.0,0.0,0.21522117426199588,0.3738422601267768
BNCI2014_001,4,1,2,2,3,0.0,0.0,0.15625159803586444,0.3407769082475235
BNCI2014_001,4,1,3,0,1,2.351656083839342,0.24546087388497034,0.5591878700325631,0.31372699614759275
BNCI2014_001,4,1,3,0,2,1.179465376741447,0.12311009423595631,0.46379542646560334,0.34068533222964703
BNCI2014_001,4,1,3,0,3,2.3961498738862703,0.2501050413133738,0.7272707298231742,0.4771656885098004
BNCI2014_001,4,1,3,1,2,0.6754944113333826,0.07050667384986264,0.4657130638755367,0.39520639002567404
BNCI2014_001,4,1,3,1,3,2.020008905815425,0.2108442449064975,0.5392191198508682,0.32837487494437073
BNCI2014_001,4,1,3,2,3,0.9721811532361351,0.10147420666130985,0.4069468462639041,0.30547263960259424
BNCI2014_001,4,1,4,0,1,1.9521328302414735,0.20375948411143108,0.5253172875206813,0.3215578034092502
BNCI2014_001,4,1,4,0,2,3.7173630394181854,0.38801046907912334,0.7003433407710877,0.3123328716919644
BNCI2014_001,4,1,4,0,3,0.8008748248281482,0.0835936154634675,0.5799537016383332,0.49636008617486566
BNCI2014_001,4,1,4,1,2,3.259301397777134,0.3401989665286178,0.7067707247877115,0.3665717582590937
BNCI2014_001,4,1,4,1,3,1.9915637724958104,0.20787520222615458,0.5387537858308069,0.33087858360465233
BNCI2014_001,4,1,4,2,3,2.8522956976210696,0.2977165748545056,0.5813400251970157,0.2836234503425101
BNCI2014_001,4,1,5,0,1,0.0,0.0,0.3384836365171564,0.3490056190313443
BNCI2014_001,4,1,5,0,2,0.0,0.0,0.30979284015242115,0.3644065716313644
BNCI2014_001,4,1,5,0,3,0.0,0.0,0.4747552888356479,0.5095873067750418
BNCI2014_001,4,1,5,1,2,0.6515651584547518,0.06800898919122256,0.46330704010933893,0.3952980509181164
BNCI2014_001,4,1,5,1,3,0.0,0.0,0.32401263053237417,0.36397654643915256
BNCI2014_001,4,1,5,2,3,0.0,0.0,0.22059860245079388,0.33181540964832656
BNCI2014_001,4,1,6,0,1,0.0,0.0,0.2801586077490484,0.35340205002826847
BNCI2014_001,4,1,6,0,2,0.0,0.0,0.28340110363467824,0.3652012086428961
BNCI2014_001,4,1,6,0,3,0.0,0.0,0.41136021639578635,0.5189382979018392
BNCI2014_001,4,1,6,1,2,0.0,0.0,0.1483220929133235,0.44046463208882614
BNCI2014_001,4,1,6,1,3,0.0,0.0,0.28695617640185483,0.3653673125717255
BNCI2014_001,4,1,6,2,3,0.0,0.0,0.30554797417911383,0.3236003441504382
BNCI2014_001,4,1,7,0,1,0.0,0.0,0.17740048976786127,0.36943173134516905
BNCI2014_001,4,1,7,0,2,0.4031612738233405,0.042081118607994406,0.39417905749932924,0.35209793889133484
BNCI2014_001,4,1,7,0,3,0.0,0.0,0.48622525464848754,0.5090369394448057
BNCI2014_001,4,1,7,1,2,0.016227144961205097,0.001693754971319017,0.407826958088671,0.40613320311735196
BNCI2014_001,4,1,7,1,3,0.0,0.0,0.26762371161018234,0.3721493677709206
BNCI2014_001,4,1,7,2,3,1.0386751721904368,0.10841471131792602,0.41878078364855564,0.3103660723306296
BNCI2014_001,4,2,0,0,1,0.0,0.0,0.15632845883631757,0.375044079475725
BNCI2014_001,4,2,0,0,2,0.0,0.0,0.09406196728396166,0.38769587545342726
BNCI2014_001,4,2,0,0,3,0.0,0.0,0.4715770467002195,0.4797267434932296
BNCI2014_001,4,2,0,1,2,0.0,0.0,0.3034546517403167,0.4020567720353478
BNCI2014_001,4,2,0,1,3,0.0,0.0,0.17298930677932417,0.3792314445785835
BNCI2014_001,4,2,0,2,3,0.0,0.0,0.031823826024961546,0.37853684359044887
BNCI2014_001,4,2,1,0,1,3.415264704573817,0.4394386887666599,0.7400589912560791,0.3006203024894192
BNCI2014_001,4,2,1,0,2,2.331173279410247,0.26773069850566583,0.5888212156170974,0.3210905171114316
BNCI2014_001,4,2,1,0,3,0.36832328388765256,0.04230120984231989,0.5183186096827334,0.47601739984041347
BNCI2014_001,4,2,1,1,2,3.3767450970279667,0.38781257982314954,0.731250414717646,0.3434378348944964
BNCI2014_001,4,2,1,1,3,3.415264704573817,0.4255112226492034,0.7297856721136537,0.30427444946445037
BNCI2014_001,4,2,1,2,3,2.9398780444450816,0.3376392520078457,0.6328675783716344,0.2952283263637887
BNCI2014_001,4,2,2,0,1,0.0,0.0,0.1535048708169582,0.3772934735711389
BNCI2014_001,4,2,2,0,2,0.0,0.0,0.15917934009970774,0.38096536034844025
BNCI2014_001,4,2,2,0,3,0.0,0.0,0.349612777424154,0.4965133900043102
BNCI2014_001,4,2,2,1,2,0.0,0.0,0.21224794514563267,0.4168078351649657
BNCI2014_001,4,2,2,1,3,0.0,0.0,0.16178610522008122,0.3808378095389906
BNCI2014_001,4,2,2,2,3,0.0,0.0,0.16733393014122278,0.3602688615592906
BNCI2014_001,4,2,3,0,1,2.3754286364542074,0.2728133398342395,0.58931728140546,0.3165039415712205
BNCI2014_001,4,2,3,0,2,1.1489863988097526,0.13195884400522456,0.4689940963499056,0.337035252344681
BNCI2014_001,4,2,3,0,3,2.0893725003267107,0.23996035124961496,0.6913498935775046,0.4513895423278897
BNCI2014_001,4,2,3,1,2,0.30421216512010935,0.03493817305684488,0.42225216744431243,0.38731399438746755
BNCI2014_001,4,2,3,1,3,2.336995025796231,0.268399314708592,0.5922426011813998,0.3238432864728078
BNCI2014_001,4,2,3,2,3,1.2518974959376474,0.14377798253147178,0.4679952625112903,0.32421727997981853
BNCI2014_001,4,2,4,0,1,2.609875620299239,0.299739118068647,0.619270440379053,0.319531322310406
BNCI2014_001,4,2,4,0,2,3.374457029761052,0.3875497997659957,0.6971129112459014,0.3095631114799057
BNCI2014_001,4,2,4,0,3,1.2874013121474992,0.14785552648645617,0.6069704148300679,0.4591148883436117
BNCI2014_001,4,2,4,1,2,2.7849833910535877,0.31984990356533566,0.6735189634565177,0.3536690598911821
