unit_id,target_id,stage,view_kind,external_path,sha256,size_bytes,row_count,fields,git_tracked
c74u_1838277ac7e17726,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_1838277ac7e17726/target_unlabeled_representation_sha256_df36a86bb5bc7022.npz,df36a86bb5bc70223497040ee6e5c4f24a57199420f52c893607be8aa157ec24,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_1838277ac7e17726,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_1838277ac7e17726/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_1838277ac7e17726,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_1838277ac7e17726/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_1838277ac7e17726,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_1838277ac7e17726/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_e353e3efe8d27f0b,3,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_e353e3efe8d27f0b/checkpoint_Wb_sha256_6d21ecbd1e385ecb.npz,6d21ecbd1e385ecb88b52d2b1313492108b6fda095f0119ecc3ebbf4dcd2abfe,13266,4,W;b,0
c74u_e353e3efe8d27f0b,3,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_e353e3efe8d27f0b/strict_source_trial_sha256_ac43fb8b1185030d.npz,ac43fb8b1185030dd5ba18ce071d451bae2389867dcc6a3d4679efe64db51673,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_e353e3efe8d27f0b,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_e353e3efe8d27f0b/target_unlabeled_representation_sha256_773a20ba9e2dbe86.npz,773a20ba9e2dbe863f138379977b922d3f8bb4663330b0b7132da0def5c669f8,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_e353e3efe8d27f0b,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_e353e3efe8d27f0b/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_e353e3efe8d27f0b,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_e353e3efe8d27f0b/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_e353e3efe8d27f0b,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_e353e3efe8d27f0b/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_3d87b488e4fc1e00,3,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_3d87b488e4fc1e00/checkpoint_Wb_sha256_f2d881a9f13a44a7.npz,f2d881a9f13a44a7a620419ef5e8ee07ae9bfbfcafc27e5062c81cd1895238bf,13266,4,W;b,0
c74u_3d87b488e4fc1e00,3,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_3d87b488e4fc1e00/strict_source_trial_sha256_7e56520a6afdfb49.npz,7e56520a6afdfb49edfa263195b12fb97110ac789265fb668858a7dba7b26f04,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_3d87b488e4fc1e00,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_3d87b488e4fc1e00/target_unlabeled_representation_sha256_be86f45f90c65667.npz,be86f45f90c656673b1031b05685f5108a51acc7cda9438c542203f9377c8a26,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_3d87b488e4fc1e00,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_3d87b488e4fc1e00/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_3d87b488e4fc1e00,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_3d87b488e4fc1e00/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_3d87b488e4fc1e00,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_3d87b488e4fc1e00/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_9e5f2c0578969e4e,3,P0_pilot,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_9e5f2c0578969e4e/checkpoint_Wb_sha256_b1ddcc2132522067.npz,b1ddcc213252206772f2ffee4a85f6f0b6effcec40bf7b39b97e83608c4644c2,13266,4,W;b,0
c74u_9e5f2c0578969e4e,3,P0_pilot,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_9e5f2c0578969e4e/strict_source_trial_sha256_a9a888fac5f87076.npz,a9a888fac5f870760efe694b54b09328f80bf988d419ac378622aa41834e07e0,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_9e5f2c0578969e4e,3,P0_pilot,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_9e5f2c0578969e4e/target_unlabeled_representation_sha256_bb193fb66db5e445.npz,bb193fb66db5e4452e2f8c2b77aa3b5bc8b6d650297b8bff8766842b5344c56e,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_9e5f2c0578969e4e,3,P0_pilot,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_9e5f2c0578969e4e/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_9e5f2c0578969e4e,3,P0_pilot,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_9e5f2c0578969e4e/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_9e5f2c0578969e4e,3,P0_pilot,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_9e5f2c0578969e4e/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_2e4767debd8f414b,3,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_2e4767debd8f414b/checkpoint_Wb_sha256_6cb284d9cab29605.npz,6cb284d9cab296050257a99832fd504f4c2eecb55d4006cbfce6ee6bf50e5684,13266,4,W;b,0
c74u_2e4767debd8f414b,3,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_2e4767debd8f414b/strict_source_trial_sha256_c071454673fb4580.npz,c071454673fb45801af07b6c3eb41b173c366b976d79b51906399f0f9a11e1f6,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_2e4767debd8f414b,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_2e4767debd8f414b/target_unlabeled_representation_sha256_697612a2727fea64.npz,697612a2727fea64a0bd8cede87171e8b25cc583ea6a3ab262d9f623b9749b3b,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_2e4767debd8f414b,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_2e4767debd8f414b/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_2e4767debd8f414b,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_2e4767debd8f414b/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_2e4767debd8f414b,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_2e4767debd8f414b/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_c0e50cf0a8266eb3,3,P0_pilot,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_c0e50cf0a8266eb3/checkpoint_Wb_sha256_d522de28c462ab70.npz,d522de28c462ab708a843659eb12758d0e2616de29656307585ea31e65fc6e62,13266,4,W;b,0
c74u_c0e50cf0a8266eb3,3,P0_pilot,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_c0e50cf0a8266eb3/strict_source_trial_sha256_14c71a34b0b89597.npz,14c71a34b0b895971a2e5916923454534fae5967f8b9cee8a93fa4b0cd5c533a,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_c0e50cf0a8266eb3,3,P0_pilot,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_c0e50cf0a8266eb3/target_unlabeled_representation_sha256_a4e7334e137a72bb.npz,a4e7334e137a72bbce668f786422cde6b4692b5a339c7b3e87cf622e8511a03b,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_c0e50cf0a8266eb3,3,P0_pilot,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_c0e50cf0a8266eb3/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_c0e50cf0a8266eb3,3,P0_pilot,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_c0e50cf0a8266eb3/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_c0e50cf0a8266eb3,3,P0_pilot,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P0_pilot/target-003/units/c74u_c0e50cf0a8266eb3/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_4f23ac0fde02923d,3,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_4f23ac0fde02923d/checkpoint_Wb_sha256_a1a34e087e5e8ce6.npz,a1a34e087e5e8ce671946452f942517193823adb0301fad45f7f654e5e58a00b,13266,4,W;b,0
c74u_4f23ac0fde02923d,3,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_4f23ac0fde02923d/strict_source_trial_sha256_e2ffb7481ec128cd.npz,e2ffb7481ec128cdddbbc7e0214f73d20f4dad5fd6ef5189d4646a370675a9da,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_4f23ac0fde02923d,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_4f23ac0fde02923d/target_unlabeled_representation_sha256_ec636a76284f449f.npz,ec636a76284f449fb4162aec1dccb55445bfa225e198d5f66658c588402eb247,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_4f23ac0fde02923d,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_4f23ac0fde02923d/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_4f23ac0fde02923d,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_4f23ac0fde02923d/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_4f23ac0fde02923d,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_4f23ac0fde02923d/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_43f5bddef9a506cf,3,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_43f5bddef9a506cf/checkpoint_Wb_sha256_8addc6743f0220c4.npz,8addc6743f0220c4750865a6ff2f9b5bfafe06c6e8dfa39cb0f9c5bce110e1a6,13266,4,W;b,0
c74u_43f5bddef9a506cf,3,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_43f5bddef9a506cf/strict_source_trial_sha256_a93edc7a8ccfff81.npz,a93edc7a8ccfff8133ba2a73c29d5b72dc4a1aac508054b5a116a7c2db5ae859,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_43f5bddef9a506cf,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_43f5bddef9a506cf/target_unlabeled_representation_sha256_c96d8a2539e65595.npz,c96d8a2539e65595375c5a22fe912ae2bd6ae409984d27627165f9878d085f1a,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_43f5bddef9a506cf,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_43f5bddef9a506cf/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_43f5bddef9a506cf,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_43f5bddef9a506cf/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_43f5bddef9a506cf,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_43f5bddef9a506cf/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_f681fbd47e0d6aa6,3,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_f681fbd47e0d6aa6/checkpoint_Wb_sha256_cb356545f0c3ece6.npz,cb356545f0c3ece6ad6976e69a6ed0a31ac6a1eb59c9bd3b38e3707bc73052b5,13266,4,W;b,0
c74u_f681fbd47e0d6aa6,3,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_f681fbd47e0d6aa6/strict_source_trial_sha256_f2c7f655116a4278.npz,f2c7f655116a42789da0824be91e2778a50e9d22fed5676cf55037db37a9c36f,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_f681fbd47e0d6aa6,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_f681fbd47e0d6aa6/target_unlabeled_representation_sha256_42d5ecfd96086005.npz,42d5ecfd96086005a85dcf6bff1e59467cd42bb1734c43c94f247bcbc411744b,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_f681fbd47e0d6aa6,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_f681fbd47e0d6aa6/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_f681fbd47e0d6aa6,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_f681fbd47e0d6aa6/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_f681fbd47e0d6aa6,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_f681fbd47e0d6aa6/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_cf7bf722370e82a9,3,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_cf7bf722370e82a9/checkpoint_Wb_sha256_93f679cc1138c5bb.npz,93f679cc1138c5bbea5d9ee9882e9f92af462385096ca350c60d125c31b6ac26,13266,4,W;b,0
c74u_cf7bf722370e82a9,3,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_cf7bf722370e82a9/strict_source_trial_sha256_14264f9fa4ca48f1.npz,14264f9fa4ca48f12472751f96b9bdab596f369ca4c21645266bbe05eb7c73df,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_cf7bf722370e82a9,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_cf7bf722370e82a9/target_unlabeled_representation_sha256_57ce28ce48ef742f.npz,57ce28ce48ef742f6704169e352dbbdeeedb7217db742478cdfa594b54504960,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_cf7bf722370e82a9,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_cf7bf722370e82a9/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_cf7bf722370e82a9,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_cf7bf722370e82a9/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_cf7bf722370e82a9,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_cf7bf722370e82a9/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
c74u_062bb7c3204c56e4,3,P1_expansion,checkpoint_Wb,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_062bb7c3204c56e4/checkpoint_Wb_sha256_89911cbe5533ea45.npz,89911cbe5533ea4558d7e5afced1f7284e9130c2ed81ba52327b6ea616818a76,13266,4,W;b,0
c74u_062bb7c3204c56e4,3,P1_expansion,strict_source_trial,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_062bb7c3204c56e4/strict_source_trial_sha256_b2576822f846aae7.npz,b2576822f846aae72aac51cbfa76ae52c5ff28c5bcd097359e30c29ff78658b6,16738610,4608,Wz;Wz_plus_b;logits;predicted_class;probabilities;source_class_label;source_domain_id;source_role;source_trial_id;z,0
c74u_062bb7c3204c56e4,3,P1_expansion,target_unlabeled_representation,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_062bb7c3204c56e4/target_unlabeled_representation_sha256_e2ca6d1020418107.npz,e2ca6d1020418107ff1655994be5fbf7a677b9cf6c97da744c44fc31df151e14,2010946,576,Wz;Wz_plus_b;logits;predicted_class;probabilities;target_id;target_trial_id;z,0
c74u_062bb7c3204c56e4,3,P1_expansion,target_construction_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_062bb7c3204c56e4/target_construction_labels_sha256_b18b803301b61ef8.npz,b18b803301b61ef86f9297abbbbe7f3465bd031b3c34398c24d6d8d84ad395d3,78250,271,split_role;target_class_label;target_trial_id,0
c74u_062bb7c3204c56e4,3,P1_expansion,target_evaluation_labels,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_062bb7c3204c56e4/target_evaluation_labels_sha256_50d2fd855cce9998.npz,50d2fd855cce99981768290d272bbe2df4d48588285d9fc7d13339831e41acdc,87974,305,split_role;target_class_label;target_trial_id,0
c74u_062bb7c3204c56e4,3,P1_expansion,same_label_oracle,/projects/EEG-foundation-model/yinghao/oaci-c74-t2-source-wz/protocol_76d0f4d9d96d0128/P1_expansion/target-003/units/c74u_062bb7c3204c56e4/same_label_oracle_sha256_28af43b438793e07.npz,28af43b438793e07551960158b1bbce016ab50131ac41e49c83e0144c9113c7b,165480,576,split_role;target_class_label;target_trial_id,0
