seed,target,level,regime,candidate_order,neighbor_order,source_equivalent_radius_q10,source_distance,source_distance_primary,source_distance_rank_l1,source_distance_family_block,target_utility_gap,joint_good_disagreement,pareto_good_disagreement,preference_robust_disagreement,target_gauge_gap,endpoint_vector_gap_raw,endpoint_vector_gap_z,target_divergent,target_labels_diagnostic_only
0,3,0,S0_full_support,14,18,1.269009511962666,0.2817508087546562,0.2817508087546562,0.19919786096256686,0.03819950451051218,0.011970346260050724,0,1,0,1.1102230246251565e-16,0.0011474849079745777,0.012094401835049636,1,1
0,3,0,S3_nonestimable_cells,14,19,1.269009511962666,0.28188831705270745,0.28188831705270745,0.23128342245989303,0.03688741010087839,0.008624440875635742,0,1,0,0.0017361111111110494,0.001948920231755383,0.04157779054192271,1,1
0,3,0,S2_rare_cells,14,19,1.269009511962666,0.28191066053082386,0.28191066053082386,0.24197860962566842,0.037032992288026784,0.008624440875635742,0,1,0,0.0017361111111110494,0.001948920231755383,0.04157779054192271,1,1
0,3,0,S2_rare_cells,14,20,1.269009511962666,0.28270266675736233,0.28270266675736233,0.2339572192513369,0.03552920714173663,0.009095196903566083,0,1,0,0.0017361111111110494,0.001972353980324754,0.04168262284182859,1,1
0,3,0,S3_nonestimable_cells,14,20,1.269009511962666,0.28325085581577253,0.28325085581577253,0.2393048128342246,0.037917485556121386,0.009095196903566083,0,1,0,0.0017361111111110494,0.001972353980324754,0.04168262284182859,1,1
1,2,1,S3_nonestimable_cells,13,16,1.269009511962666,0.2836430114051542,0.2836430114051542,0.17331932773109246,0.05181255339290507,0.00970576467218609,0,1,0,0.0004985223344637912,0.004364030527788681,0.08204865431876637,1,1
0,3,0,S2_rare_cells,14,21,1.269009511962666,0.2838629313484282,0.2838629313484282,0.2553475935828877,0.037063544086738426,0.009607620112673965,0,1,0,0.0017361111111110494,0.0019935783698696403,0.041799163440938696,1,1
1,2,1,S0_full_support,13,17,1.269009511962666,0.28489447002324075,0.28489447002324075,0.1670168067226891,0.049498172650631854,0.011239799200448597,0,1,0,0.0005847629872500204,0.004630021048628294,0.08231796880841637,1,1
1,2,1,S2_rare_cells,13,17,1.269009511962666,0.2854449793554297,0.2854449793554297,0.19852941176470587,0.05004602453744696,0.011239799200448597,0,1,0,0.0005847629872500204,0.004630021048628294,0.08231796880841637,1,1
0,3,0,S3_nonestimable_cells,14,21,1.269009511962666,0.28561005853204763,0.28561005853204763,0.2660427807486631,0.040604273816087603,0.009607620112673965,0,1,0,0.0017361111111110494,0.0019935783698696403,0.041799163440938696,1,1
0,3,0,S0_full_support,14,19,1.269009511962666,0.286989452950567,0.286989452950567,0.22593582887700533,0.0436664750904404,0.008624440875635742,0,1,0,0.0017361111111110494,0.001948920231755383,0.04157779054192271,1,1
2,9,1,S3_nonestimable_cells,23,27,1.269009511962666,0.2877216204746021,0.2877216204746021,0.17038539553752535,0.050986940156190964,0.03673592581992545,0,0,1,0.00347222222222221,0.004906967759417352,0.08931877555097448,1,1
1,2,1,S3_nonestimable_cells,13,17,1.269009511962666,0.2881813617530061,0.2881813617530061,0.1859243697478992,0.05145554544113323,0.011239799200448597,0,1,0,0.0005847629872500204,0.004630021048628294,0.08231796880841637,1,1
0,3,0,S2_rare_cells,14,22,1.269009511962666,0.2884030781835925,0.2884030781835925,0.2954545454545454,0.038597108397982506,0.01002468643787896,0,1,0,0.0017361111111110494,0.00202115598418867,0.04190494553839999,1,1
0,3,0,S3_nonestimable_cells,14,22,1.269009511962666,0.2884115936977332,0.2884115936977332,0.2954545454545454,0.03835766695462006,0.01002468643787896,0,1,0,0.0017361111111110494,0.00202115598418867,0.04190494553839999,1,1
2,4,0,S2_rare_cells,22,28,1.269009511962666,0.2886933694672259,0.2886933694672259,0.19215686274509802,0.053426315018916704,0.0,0,1,0,0.0,0.000511044075540609,0.005757202331471414,1,1
2,9,1,S2_rare_cells,23,27,1.269009511962666,0.2889508423058083,0.2889508423058083,0.17849898580121704,0.05134545956934772,0.03673592581992545,0,0,1,0.00347222222222221,0.004906967759417352,0.08931877555097448,1,1
2,4,0,S3_nonestimable_cells,22,28,1.269009511962666,0.2893477115816813,0.2893477115816813,0.19215686274509802,0.05431676974032583,0.0,0,1,0,0.0,0.000511044075540609,0.005757202331471414,1,1
0,3,0,S0_full_support,14,20,1.269009511962666,0.2902092171160767,0.2902092171160767,0.24732620320855617,0.0450192733274649,0.009095196903566083,0,1,0,0.0017361111111110494,0.001972353980324754,0.04168262284182859,1,1
2,4,0,S0_full_support,22,28,1.269009511962666,0.2903286701878097,0.2903286701878097,0.1843137254901961,0.05491779135869155,0.0,0,1,0,0.0,0.000511044075540609,0.005757202331471414,1,1
0,3,0,S0_full_support,14,22,1.269009511962666,0.2960763708209517,0.2960763708209517,0.3141711229946524,0.04766341635708219,0.01002468643787896,0,1,0,0.0017361111111110494,0.00202115598418867,0.04190494553839999,1,1
2,4,0,S0_full_support,19,21,1.269009511962666,0.2961835358991236,0.2961835358991236,0.07450980392156865,0.059273710159083504,0.0812742149983704,0,1,1,0.00347222222222221,0.005535054034900004,0.09483109801524958,1,1
0,3,0,S0_full_support,14,21,1.269009511962666,0.29712551085004396,0.29712551085004396,0.27406417112299464,0.04906120605925529,0.009607620112673965,0,1,0,0.0017361111111110494,0.0019935783698696403,0.041799163440938696,1,1
0,2,1,S2_rare_cells,13,14,1.269009511962666,0.2976040826394085,0.2976040826394085,0.058823529411764705,0.04623844854651528,0.04063710749918515,1,0,0,0.001736111111111105,0.01659650980763819,0.11334903231299627,1,1
2,9,1,S0_full_support,23,28,1.269009511962666,0.3001723406069058,0.3001723406069058,0.18965517241379312,0.05681640306822945,0.036490989580027555,0,0,1,0.00347222222222221,0.004960940206108612,0.08927083287610446,1,1
0,2,1,S0_full_support,13,14,1.269009511962666,0.30080766087152583,0.30080766087152583,0.08061002178649238,0.048701728946194914,0.04063710749918515,1,0,0,0.001736111111111105,0.01659650980763819,0.11334903231299627,1,1
2,4,0,S3_nonestimable_cells,19,21,1.269009511962666,0.30140010265762696,0.30140010265762696,0.07058823529411767,0.060719250659043565,0.0812742149983704,0,1,1,0.00347222222222221,0.005535054034900004,0.09483109801524958,1,1
2,4,0,S2_rare_cells,19,21,1.269009511962666,0.30165924724639315,0.30165924724639315,0.07058823529411767,0.06084426271148308,0.0812742149983704,0,1,1,0.00347222222222221,0.005535054034900004,0.09483109801524958,1,1
0,2,1,S3_nonestimable_cells,13,14,1.269009511962666,0.3036053734389839,0.3036053734389839,0.05446623093681917,0.05172391726993085,0.04063710749918515,1,0,0,0.001736111111111105,0.01659650980763819,0.11334903231299627,1,1
2,4,0,S0_full_support,24,27,1.269009511962666,0.3037498873781616,0.3037498873781616,0.13137254901960785,0.04454601132826268,0.04063710749918392,0,1,0,0.0017361111111110494,0.0023521179217865862,0.04448005187671104,1,1
2,4,0,S2_rare_cells,24,27,1.269009511962666,0.3045984367635971,0.3045984367635971,0.12549019607843137,0.04455519871445228,0.04063710749918392,0,1,0,0.0017361111111110494,0.0023521179217865862,0.04448005187671104,1,1
2,4,0,S3_nonestimable_cells,24,27,1.269009511962666,0.30488255797535824,0.30488255797535824,0.12941176470588234,0.04583144766063232,0.04063710749918392,0,1,0,0.0017361111111110494,0.0023521179217865862,0.04448005187671104,1,1
2,9,1,S2_rare_cells,23,29,1.269009511962666,0.3121925867372142,0.3121925867372142,0.23833671399594317,0.059594638865040794,0.03606428810890088,0,0,1,0.00347222222222221,0.004970275236269503,0.08912322474243593,1,1
2,4,0,S2_rare_cells,21,28,1.269009511962666,0.31309535034645203,0.31309535034645203,0.21274509803921568,0.06010428068392311,0.0812742149983704,0,0,1,0.00347222222222221,0.004407721041887052,0.0869373207135625,1,1
2,4,0,S3_nonestimable_cells,21,28,1.269009511962666,0.31398797433211256,0.31398797433211256,0.21274509803921568,0.061023188038783,0.0812742149983704,0,0,1,0.00347222222222221,0.004407721041887052,0.0869373207135625,1,1
2,9,1,S0_full_support,23,29,1.269009511962666,0.3141428845740256,0.3141428845740256,0.21196754563894524,0.06042300995413814,0.03606428810890088,0,0,1,0.00347222222222221,0.004970275236269503,0.08912322474243593,1,1
2,9,1,S2_rare_cells,17,23,1.269009511962666,0.31471896611843,0.31471896611843,0.21095334685598374,0.06379360996371639,0.03242325071705876,0,0,1,0.0,0.00782639346533592,0.04235868170925747,1,1
2,4,0,S0_full_support,21,28,1.269009511962666,0.31559235753307696,0.31559235753307696,0.2049019607843137,0.061902971701484975,0.0812742149983704,0,0,1,0.00347222222222221,0.004407721041887052,0.0869373207135625,1,1
2,9,1,S3_nonestimable_cells,23,28,1.269009511962666,0.31795035088692475,0.31795035088692475,0.1997971602434077,0.06112739657265759,0.036490989580027555,0,0,1,0.00347222222222221,0.004960940206108612,0.08927083287610446,1,1
2,9,1,S3_nonestimable_cells,17,23,1.269009511962666,0.32523335362349043,0.32523335362349043,0.2150101419878296,0.07227506170258205,0.03242325071705876,0,0,1,0.0,0.00782639346533592,0.04235868170925747,1,1
0,3,0,S2_rare_cells,15,16,1.269009511962666,0.3266409835672089,0.3266409835672089,0.08021390374331551,0.03599665972215854,0.025337163280068853,0,1,0,0.0,0.002226350340539814,0.025341121435370213,1,1
0,3,0,S0_full_support,15,16,1.269009511962666,0.32671944348209025,0.32671944348209025,0.07754010695187166,0.03645166458177351,0.025337163280068853,0,1,0,0.0,0.002226350340539814,0.025341121435370213,1,1
0,3,0,S3_nonestimable_cells,15,16,1.269009511962666,0.3267333048953556,0.3267333048953556,0.08021390374331551,0.03675334313175146,0.025337163280068853,0,1,0,0.0,0.002226350340539814,0.025341121435370213,1,1
2,9,1,S2_rare_cells,23,28,1.269009511962666,0.32677164895636157,0.32677164895636157,0.22210953346855983,0.06321974493285877,0.036490989580027555,0,0,1,0.00347222222222221,0.004960940206108612,0.08927083287610446,1,1
2,9,1,S3_nonestimable_cells,23,29,1.269009511962666,0.3273569190054266,0.3273569190054266,0.22413793103448276,0.0633451471567846,0.03606428810890088,0,0,1,0.00347222222222221,0.004970275236269503,0.08912322474243593,1,1
2,4,0,S0_full_support,23,25,1.269009511962666,0.33055674273019103,0.33055674273019103,0.13627450980392156,0.04616440173574474,2.55351295663786e-15,0,1,0,1.1102230246251565e-16,0.00027706620965419864,0.002931532220068479,1,1
2,4,0,S2_rare_cells,23,25,1.269009511962666,0.33088194416188216,0.33088194416188216,0.1303921568627451,0.046185029239020924,2.55351295663786e-15,0,1,0,1.1102230246251565e-16,0.00027706620965419864,0.002931532220068479,1,1
2,4,0,S3_nonestimable_cells,23,25,1.269009511962666,0.3308868949210123,0.3308868949210123,0.12647058823529414,0.046157320011822524,2.55351295663786e-15,0,1,0,1.1102230246251565e-16,0.00027706620965419864,0.002931532220068479,1,1
2,4,0,S0_full_support,23,26,1.269009511962666,0.33879914282502455,0.33879914282502455,0.11372549019607843,0.04673147660999619,2.55351295663786e-15,0,1,0,1.1102230246251565e-16,0.00030660317814983193,0.003397008543717096,1,1
0,2,0,S0_full_support,17,20,1.269009511962666,0.3389476257600782,0.3389476257600782,0.13461538461538464,0.08374821796333255,0.024690692062892317,1,0,0,0.0013451510261932031,0.006959960642492042,0.04996037042476427,1,1
2,4,0,S2_rare_cells,23,26,1.269009511962666,0.33959403410005123,0.33959403410005123,0.11960784313725492,0.04801517816490407,2.55351295663786e-15,0,1,0,1.1102230246251565e-16,0.00030660317814983193,0.003397008543717096,1,1
2,4,0,S3_nonestimable_cells,23,26,1.269009511962666,0.3396000408916439,0.3396000408916439,0.12745098039215688,0.04797449713966959,2.55351295663786e-15,0,1,0,1.1102230246251565e-16,0.00030660317814983193,0.003397008543717096,1,1
1,2,1,S0_full_support,12,18,1.269009511962666,0.34539055195140245,0.34539055195140245,0.21323529411764705,0.05634569946451534,0.02631801461532135,0,1,0,0.0037905845027785263,0.011801572124722099,0.20938811580189082,1,1
1,2,1,S2_rare_cells,12,18,1.269009511962666,0.3462998217990507,0.3462998217990507,0.20483193277310924,0.05737016288203678,0.02631801461532135,0,1,0,0.0037905845027785263,0.011801572124722099,0.20938811580189082,1,1
2,4,0,S2_rare_cells,20,24,1.269009511962666,0.3464334236267366,0.3464334236267366,0.17843137254901964,0.06926785982116349,0.0,0,1,0,0.0,0.0010326552520940262,0.01108022237544289,1,1
1,2,1,S3_nonestimable_cells,12,18,1.269009511962666,0.3467776340416012,0.3467776340416012,0.20063025210084032,0.057655108418360655,0.02631801461532135,0,1,0,0.0037905845027785263,0.011801572124722099,0.20938811580189082,1,1
1,2,1,S2_rare_cells,12,19,1.269009511962666,0.3471246472757767,0.3471246472757767,0.22584033613445376,0.05752915030827484,0.027264561636268336,0,1,0,0.0037246764375821746,0.011933589838922197,0.20935558977356686,1,1
1,2,1,S0_full_support,12,19,1.269009511962666,0.34712758785166964,0.34712758785166964,0.23424369747899157,0.05700743959799838,0.027264561636268336,0,1,0,0.0037246764375821746,0.011933589838922197,0.20935558977356686,1,1
1,2,1,S3_nonestimable_cells,12,19,1.269009511962666,0.34844858647569116,0.34844858647569116,0.22584033613445376,0.058365493082927114,0.027264561636268336,0,1,0,0.0037246764375821746,0.011933589838922197,0.20935558977356686,1,1
2,4,0,S3_nonestimable_cells,20,24,1.269009511962666,0.3503361827429337,0.3503361827429337,0.17843137254901964,0.07181855190555017,0.0,0,1,0,0.0,0.0010326552520940262,0.01108022237544289,1,1
0,2,0,S3_nonestimable_cells,17,20,1.269009511962666,0.3503749760451909,0.3503749760451909,0.1346153846153846,0.08647481632937504,0.024690692062892317,1,0,0,0.0013451510261932031,0.006959960642492042,0.04996037042476427,1,1
1,2,1,S0_full_support,12,20,1.269009511962666,0.3507511157986609,0.3507511157986609,0.25735294117647056,0.05740334558328451,0.02814273247543253,0,1,0,0.0036687993161322314,0.01206145651948868,0.20934363503926898,1,1
1,2,1,S3_nonestimable_cells,12,20,1.269009511962666,0.3520316819460416,0.3520316819460416,0.25315126050420167,0.05874163199978144,0.02814273247543253,0,1,0,0.0036687993161322314,0.01206145651948868,0.20934363503926898,1,1
2,4,0,S0_full_support,20,24,1.269009511962666,0.35271843124359276,0.35271843124359276,0.18627450980392157,0.07221469726884634,0.0,0,1,0,0.0,0.0010326552520940262,0.01108022237544289,1,1
1,2,1,S2_rare_cells,12,20,1.269009511962666,0.35300006756559105,0.35300006756559105,0.26155462184873945,0.05932052512483653,0.02814273247543253,0,1,0,0.0036687993161322314,0.01206145651948868,0.20934363503926898,1,1
1,2,1,S2_rare_cells,12,21,1.269009511962666,0.3531220758439307,0.3531220758439307,0.2468487394957983,0.057746691604404,0.028675521146638294,0,1,0,0.0036373373402799887,0.012141448157394099,0.20934462390970157,1,1
1,2,1,S0_full_support,12,21,1.269009511962666,0.3532039826232703,0.3532039826232703,0.26785714285714285,0.05725104913104936,0.028675521146638294,0,1,0,0.0036373373402799887,0.012141448157394099,0.20934462390970157,1,1
1,2,1,S3_nonestimable_cells,12,21,1.269009511962666,0.3541246051719888,0.3541246051719888,0.2552521008403361,0.05836613182649684,0.028675521146638294,0,1,0,0.0036373373402799887,0.012141448157394099,0.20934462390970157,1,1
1,2,1,S0_full_support,12,25,1.269009511962666,0.35761860369430015,0.35761860369430015,0.35294117647058826,0.05809997224435611,0.030492989632698753,0,1,0,0.003523708853536533,0.012421556429597252,0.20934902450592469,1,1
1,2,1,S3_nonestimable_cells,12,25,1.269009511962666,0.3586727037394578,0.3586727037394578,0.34663865546218486,0.05933006779571785,0.030492989632698753,0,1,0,0.003523708853536533,0.012421556429597252,0.20934902450592469,1,1
2,9,1,S0_full_support,17,23,1.269009511962666,0.3589331941043218,0.3589331941043218,0.2393509127789047,0.08412265661189032,0.03242325071705876,0,0,1,0.0,0.00782639346533592,0.04235868170925747,1,1
1,2,1,S2_rare_cells,12,25,1.269009511962666,0.35962659477413006,0.35962659477413006,0.35084033613445376,0.059899667994076644,0.030492989632698753,0,1,0,0.003523708853536533,0.012421556429597252,0.20934902450592469,1,1
1,2,1,S0_full_support,12,22,1.269009511962666,0.36150193170198636,0.36150193170198636,0.3602941176470588,0.0611593567381266,0.029212810717912263,0,1,0,0.003605273243285356,0.012223250951648477,0.20934686388611048,1,1
2,4,0,S0_full_support,23,29,1.269009511962666,0.36187539074108954,0.36187539074108954,0.15588235294117647,0.050995105745442616,0.040637107499186476,0,1,0,0.0017361111111111605,0.0026991958988771885,0.0469703956747448,1,1
1,2,1,S2_rare_cells,12,23,1.269009511962666,0.3619379440733007,0.3619379440733007,0.34138655462184875,0.06133883703172568,0.029727385083514246,0,1,0,0.0035718271016196286,0.012301942555228195,0.2093448303981718,1,1
2,4,0,S2_rare_cells,23,29,1.269009511962666,0.36253525600496456,0.36253525600496456,0.146078431372549,0.050903982495533816,0.040637107499186476,0,1,0,0.0017361111111111605,0.0026991958988771885,0.0469703956747448,1,1
2,4,0,S3_nonestimable_cells,23,29,1.269009511962666,0.3625432750157186,0.3625432750157186,0.146078431372549,0.05076079052094741,0.040637107499186476,0,1,0,0.0017361111111111605,0.0026991958988771885,0.0469703956747448,1,1
1,2,1,S3_nonestimable_cells,12,22,1.269009511962666,0.3625674663518885,0.3625674663518885,0.3602941176470589,0.06230617902438734,0.029212810717912263,0,1,0,0.003605273243285356,0.012223250951648477,0.20934686388611048,1,1
1,2,1,S0_full_support,12,23,1.269009511962666,0.3628435310764913,0.3628435310764913,0.3707983193277311,0.06129647830054206,0.029727385083514246,0,1,0,0.0035718271016196286,0.012301942555228195,0.2093448303981718,1,1
1,2,1,S2_rare_cells,12,22,1.269009511962666,0.3634641776573677,0.3634641776573677,0.3602941176470589,0.06280268740363935,0.029212810717912263,0,1,0,0.003605273243285356,0.012223250951648477,0.20934686388611048,1,1
1,2,1,S3_nonestimable_cells,12,23,1.269009511962666,0.36379700564707856,0.36379700564707856,0.3707983193277311,0.06240613194968092,0.029727385083514246,0,1,0,0.0035718271016196286,0.012301942555228195,0.2093448303981718,1,1
1,2,1,S0_full_support,12,24,1.269009511962666,0.36417267779351176,0.36417267779351176,0.4128151260504202,0.06205534455307554,0.03011059747410083,0,1,0,0.003547516264888417,0.012361445919157327,0.2093459028098849,1,1
0,2,0,S2_rare_cells,17,20,1.269009511962666,0.3646703845348948,0.3646703845348948,0.13009049773755654,0.08978771145865434,0.024690692062892317,1,0,0,0.0013451510261932031,0.006959960642492042,0.04996037042476427,1,1
1,2,1,S0_full_support,12,26,1.269009511962666,0.3647414060669789,0.3647414060669789,0.425420168067227,0.06142180709460916,0.030818898038320053,0,1,0,0.0035025794187271138,0.012473021670674723,0.20935069118279467,1,1
1,2,1,S3_nonestimable_cells,12,24,1.269009511962666,0.365072635983011,0.365072635983011,0.4128151260504202,0.06314419313445636,0.03011059747410083,0,1,0,0.003547516264888417,0.012361445919157327,0.2093459028098849,1,1
1,2,1,S0_full_support,12,27,1.269009511962666,0.3652318030746336,0.3652318030746336,0.45273109243697474,0.0614718420032616,0.030994478490912192,0,1,0,0.003492059838494987,0.012501168346750791,0.20935378537206356,1,1
1,2,1,S0_full_support,12,28,1.269009511962666,0.3657080690381492,0.3657080690381492,0.48214285714285715,0.06173417213272425,0.03115255218906665,0,1,0,0.0034820302034159196,0.012526457274304502,0.20935554806755638,1,1
1,2,1,S3_nonestimable_cells,12,26,1.269009511962666,0.3657145060905074,0.3657145060905074,0.4233193277310925,0.06258323551618927,0.030818898038320053,0,1,0,0.0035025794187271138,0.012473021670674723,0.20935069118279467,1,1
1,2,1,S2_rare_cells,12,26,1.269009511962666,0.3658817749167778,0.3658817749167778,0.4233193277310925,0.06268475617402675,0.030818898038320053,0,1,0,0.0035025794187271138,0.012473021670674723,0.20935069118279467,1,1
1,2,1,S2_rare_cells,12,24,1.269009511962666,0.3662212242252613,0.3662212242252613,0.4128151260504202,0.06377705051006842,0.03011059747410083,0,1,0,0.003547516264888417,0.012361445919157327,0.2093459028098849,1,1
1,2,1,S3_nonestimable_cells,12,27,1.269009511962666,0.3662223888488046,0.3662223888488046,0.45063025210084034,0.06265320101146807,0.030994478490912192,0,1,0,0.003492059838494987,0.012501168346750791,0.20935378537206356,1,1
1,2,1,S3_nonestimable_cells,12,28,1.269009511962666,0.36662988578680966,0.36662988578680966,0.48004201680672265,0.0628783228212946,0.03115255218906665,0,1,0,0.0034820302034159196,0.012526457274304502,0.20935554806755638,1,1
1,2,1,S2_rare_cells,12,28,1.269009511962666,0.36681069335364214,0.36681069335364214,0.47584033613445376,0.06298735108613399,0.03115255218906665,0,1,0,0.0034820302034159196,0.012526457274304502,0.20935554806755638,1,1
2,4,0,S0_full_support,23,30,1.269009511962666,0.3669724453226107,0.3669724453226107,0.18333333333333335,0.053996851963212654,0.040637107499186476,0,1,0,0.0017361111111111605,0.002702405456510851,0.04699416511332348,1,1
1,2,1,S2_rare_cells,12,27,1.269009511962666,0.36706555030582017,0.36706555030582017,0.45903361344537813,0.06312839722734807,0.030994478490912192,0,1,0,0.003492059838494987,0.012501168346750791,0.20935378537206356,1,1
2,4,0,S2_rare_cells,23,30,1.269009511962666,0.3678929403195184,0.3678929403195184,0.1754901960784314,0.054400318144372004,0.040637107499186476,0,1,0,0.0017361111111111605,0.002702405456510851,0.04699416511332348,1,1
2,4,0,S3_nonestimable_cells,23,30,1.269009511962666,0.36791467415662804,0.36791467415662804,0.1754901960784314,0.05450903903947235,0.040637107499186476,0,1,0,0.0017361111111111605,0.002702405456510851,0.04699416511332348,1,1
2,4,0,S2_rare_cells,20,28,1.269009511962666,0.3698731456250422,0.3698731456250422,0.22450980392156863,0.07350284318552872,0.0,0,1,0,0.0,0.0011575467045829664,0.012715796030698865,1,1
2,4,0,S3_nonestimable_cells,20,28,1.269009511962666,0.3717958531979807,0.3717958531979807,0.22450980392156863,0.07499586515862959,0.0,0,1,0,0.0,0.0011575467045829664,0.012715796030698865,1,1
2,4,0,S0_full_support,20,28,1.269009511962666,0.374738769891641,0.374738769891641,0.22058823529411764,0.07632147717342334,0.0,0,1,0,0.0,0.0011575467045829664,0.012715796030698865,1,1
2,9,1,S3_nonestimable_cells,19,23,1.269009511962666,0.37628581735415906,0.37628581735415906,0.16328600405679514,0.05467667983813629,0.017594356598987886,0,0,1,0.0017361111111111605,0.003924495682647583,0.045834098204631385,1,1
2,4,0,S2_rare_cells,20,25,1.269009511962666,0.3764415258771221,0.3764415258771221,0.1941176470588235,0.07241689900973097,0.04063710749918392,0,1,0,0.0017361111111110494,0.0019119035188911865,0.04141614855623989,1,1
2,9,1,S2_rare_cells,19,23,1.269009511962666,0.37752955799420657,0.37752955799420657,0.17139959432048682,0.05666839588099273,0.017594356598987886,0,0,1,0.0017361111111111605,0.003924495682647583,0.045834098204631385,1,1
2,4,0,S2_rare_cells,22,25,1.269009511962666,0.3780669284326632,0.3780669284326632,0.16568627450980394,0.05974120852106759,0.04063710749918392,0,1,0,0.0017361111111110494,0.002171938681629658,0.043237528524552,1,1
2,4,0,S3_nonestimable_cells,20,25,1.269009511962666,0.3785589049195897,0.3785589049195897,0.1980392156862745,0.07411678347280667,0.04063710749918392,0,1,0,0.0017361111111110494,0.0019119035188911865,0.04141614855623989,1,1
2,4,0,S3_nonestimable_cells,22,25,1.269009511962666,0.37866150497556544,0.37866150497556544,0.16960784313725494,0.0608389794009606,0.04063710749918392,0,1,0,0.0017361111111110494,0.002171938681629658,0.043237528524552,1,1
2,4,0,S0_full_support,22,25,1.269009511962666,0.37929135499348676,0.37929135499348676,0.16960784313725494,0.061072733560216454,0.04063710749918392,0,1,0,0.0017361111111110494,0.002171938681629658,0.043237528524552,1,1
2,4,0,S2_rare_cells,21,25,1.269009511962666,0.3794894982983871,0.3794894982983871,0.1784313725490196,0.06454108009410597,0.12191132249755432,0,0,1,0.005208333333333259,0.00689328195806133,0.13229255249176636,1,1
2,4,0,S3_nonestimable_cells,21,25,1.269009511962666,0.3803694795850179,0.3803694795850179,0.1823529411764706,0.06566667368644943,0.12191132249755432,0,0,1,0.005208333333333259,0.00689328195806133,0.13229255249176636,1,1
2,4,0,S0_full_support,20,25,1.269009511962666,0.3811203568934121,0.3811203568934121,0.20588235294117646,0.07510540005588809,0.04063710749918392,0,1,0,0.0017361111111110494,0.0019119035188911865,0.04141614855623989,1,1
2,4,0,S0_full_support,21,25,1.269009511962666,0.3814646225029549,0.3814646225029549,0.18627450980392157,0.0661957844069834,0.12191132249755432,0,0,1,0.005208333333333259,0.00689328195806133,0.13229255249176636,1,1
2,9,1,S0_full_support,19,23,1.269009511962666,0.3842115943680827,0.3842115943680827,0.17139959432048682,0.062148338973596805,0.017594356598987886,0,0,1,0.0017361111111111605,0.003924495682647583,0.045834098204631385,1,1
2,4,0,S2_rare_cells,22,26,1.269009511962666,0.38565505428426494,0.38565505428426494,0.16274509803921572,0.06025340815876388,0.04063710749918392,0,1,0,0.0017361111111110494,0.0021447277673614313,0.04307383433294444,1,1
2,4,0,S3_nonestimable_cells,22,26,1.269009511962666,0.3860429050411512,0.3860429050411512,0.16274509803921572,0.061442370166742886,0.04063710749918392,0,1,0,0.0017361111111110494,0.0021447277673614313,0.04307383433294444,1,1
2,4,0,S0_full_support,22,26,1.269009511962666,0.3869045058064366,0.3869045058064366,0.1627450980392157,0.06249751588948614,0.04063710749918392,0,1,0,0.0017361111111110494,0.0021447277673614313,0.04307383433294444,1,1
2,4,0,S2_rare_cells,21,26,1.269009511962666,0.39069659138960744,0.39069659138960744,0.18725490196078431,0.06589541194004543,0.12191132249755432,0,0,1,0.005208333333333259,0.006864402787511392,0.13210522122403062,1,1
2,4,0,S2_rare_cells,21,27,1.269009511962666,0.39110447684944166,0.39110447684944166,0.21372549019607842,0.06853186816011367,0.12191132249755432,0,1,1,0.005208333333333259,0.006848042728186096,0.13199937286705915,1,1
2,4,0,S3_nonestimable_cells,21,26,1.269009511962666,0.3913761609231505,0.3913761609231505,0.18725490196078431,0.06711297625992171,0.12191132249755432,0,0,1,0.005208333333333259,0.006864402787511392,0.13210522122403062,1,1
2,4,0,S3_nonestimable_cells,21,27,1.269009511962666,0.3916485000040022,0.3916485000040022,0.20980392156862743,0.06924770305123835,0.12191132249755432,0,1,1,0.005208333333333259,0.006848042728186096,0.13199937286705915,1,1
2,4,0,S2_rare_cells,20,26,1.269009511962666,0.3918741656557641,0.3918741656557641,0.19901960784313727,0.07381908735707335,0.04063710749918392,0,1,0,0.0017361111111110494,0.0018902596811623085,0.04132315530518762,1,1
2,4,0,S0_full_support,21,27,1.269009511962666,0.39261000716764805,0.39261000716764805,0.20784313725490194,0.06991813804564906,0.12191132249755432,0,1,1,0.005208333333333259,0.006848042728186096,0.13199937286705915,1,1
2,4,0,S0_full_support,21,26,1.269009511962666,0.3928138532165436,0.3928138532165436,0.19117647058823528,0.0684272019742027,0.12191132249755432,0,0,1,0.005208333333333259,0.006864402787511392,0.13210522122403062,1,1
2,4,0,S3_nonestimable_cells,20,26,1.269009511962666,0.39365872402308133,0.39365872402308133,0.19901960784313727,0.07561084380404669,0.04063710749918392,0,1,0,0.0017361111111110494,0.0018902596811623085,0.04132315530518762,1,1
2,4,0,S0_full_support,20,26,1.269009511962666,0.39675644118059644,0.39675644118059644,0.2068627450980392,0.07737114026236554,0.04063710749918392,0,1,0,0.0017361111111110494,0.0018902596811623085,0.04132315530518762,1,1
2,4,0,S2_rare_cells,20,29,1.269009511962666,0.408131983009238,0.408131983009238,0.2333333333333333,0.07838770243238646,0.0,0,1,0,0.0,0.0011649115168855372,0.01285597975017563,1,1
2,4,0,S2_rare_cells,22,29,1.269009511962666,0.4088859822092602,0.4088859822092602,0.19705882352941173,0.06549409479807372,0.0,0,1,0,0.0,0.0005212224655695475,0.005901055043369169,1,1
