seed,target,level,regime,order,epoch,selected_oaci,primary_joint_good,target_bacc_delta,target_nll_delta,target_ece_delta,target_bacc_z,target_nll_z,target_ece_z,continuous_joint_min_margin,pareto_distance,dominated_hypervolume_regret,endpoint_vector_norm_regret
0,9,0,S0_full_support,17,144,0,0,-0.038194444444444475,-0.10958910797548227,-0.0077600619041727215,-0.8873823892310275,-0.5585364587633969,-0.35561576805059214,-0.8873823892310275,2.4538840721916872,16.273377712779613,3.1080409970210088
0,9,0,S0_full_support,18,149,0,0,-0.017361111111111105,-0.09068940590145136,0.008611496252730472,-0.3997370992408031,-0.48787906049376684,-0.16902757493223977,-0.48787906049376684,1.9537056692388821,12.268773915235952,2.5987043783858685
0,9,0,S0_full_support,19,154,1,0,-0.020833333333333315,-0.17054699663371298,0.013369977190123783,-0.4810113142391734,-0.7864303059642248,-0.11479471868318679,-0.7864303059642248,2.1494542935994105,14.271152072637658,2.7671086248080203
0,9,0,S0_full_support,20,159,0,0,-0.036458333333333315,-0.20095516749869646,-0.03618843724651327,-0.846745281731841,-0.9001126397408151,-0.6796166443007862,-0.9001126397408151,2.7156598705214647,21.682159106032984,3.3552017210673415
0,9,0,S0_full_support,21,164,0,0,-0.00868055555555558,0.03943083876374809,0.0006038449127945267,-0.19655156174487728,-0.0014185906811958323,-0.2602915328475949,-0.2602915328475949,1.6556939047809063,8.7555328375297,2.331430480397343
0,9,0,S0_full_support,22,194,0,0,-0.020833333333333315,-0.07921558106093185,-0.02791648939338523,-0.4810113142391734,-0.44498364297570364,-0.5853404740858217,-0.5853404740858217,2.197038474270312,14.899047294015585,2.855225789455212
0,9,0,S0_full_support,23,199,0,0,-0.017361111111111105,-0.04881344737977833,-0.01460256396976814,-0.3997370992408031,-0.3313238794862337,-0.43360040974394864,-0.43360040974394864,2.0112155240034446,12.724012731205999,2.6737972514135335
0,9,1,S0_full_support,0,4,0,0,-0.02430555555555547,0.23600484842429803,0.0899922391364206,-0.5622855292375424,0.7334823107001167,0.7584764307200392,-0.5622855292375424,2.81015351901341,10.044464177803155,2.81015351901341
0,9,1,S0_full_support,1,9,0,1,0.006944444444444531,0.27943526827660414,0.09530676797573401,0.16918240574779303,0.8958489162953527,0.8190466173754087,0.16918240574779303,2.0771632525932664,6.719283715339468,2.0771632525932664
0,9,1,S0_full_support,2,19,0,0,-0.04861111111111105,0.009290602723909469,0.030570148449776735,-1.131205034226137,-0.11409923789275944,0.08123725615432204,-1.131205034226137,3.8291001594122367,25.294474887165254,3.8291001594122367
0,9,1,S0_full_support,3,24,0,1,0.015625000000000056,0.2269331200307272,0.10099503847056948,0.37236794324371875,0.6995672403150026,0.8838763729446583,0.37236794324371875,1.9493423942905845,6.72343178496491,1.9493423942905845
0,9,1,S0_full_support,4,29,0,0,-0.02604166666666663,-0.015939047104093884,-0.012626827647349348,-0.6029226367367289,-0.20842143456643067,-0.4110827564488054,-0.6029226367367289,3.677343084832842,27.679631004945712,3.677343084832842
0,9,1,S0_full_support,5,54,0,1,0.05729166666666674,0.3560252311522629,0.14049710771069265,1.3476585232241665,1.1821839859786711,1.3340851834507463,1.1821839859786711,0.7823911623920929,1.5811057047997958,0.7823911623920929
0,9,1,S0_full_support,6,59,0,1,0.08680555555555558,0.4469162024307498,0.15272586251260956,2.0384893507103152,1.5219840278831331,1.4734574558214697,1.4734574558214697,0.0,0.0,0.0
0,9,1,S0_full_support,7,64,0,1,0.05729166666666674,0.3462134643157748,0.09493241368991054,1.3476585232241665,1.1455022481195818,0.8147800662561764,0.8147800662561764,1.026080730850978,2.860402151666069,1.026080730850978
0,9,1,S0_full_support,8,79,0,0,0.0,0.15644049348787137,0.05311687317467115,0.006633975751049796,0.43602734062765525,0.3382044053307146,0.006633975751049796,2.5683725742178285,12.504021424616006,2.5683725742178285
0,9,1,S0_full_support,9,99,0,0,-0.01909722222222221,0.018001329970896318,0.03305715889579097,-0.4403742067399882,-0.08153378676037557,0.10958194887940607,-0.4403742067399882,3.2521055205467637,20.410290025923043,3.2521055205467637
0,9,1,S0_full_support,10,104,0,0,0.0,0.07955896719101041,0.06922598291810067,0.006633975751049796,0.14860224779518635,0.5218014491163333,0.006633975751049796,2.6306392633210587,13.043629308997092,2.6306392633210587
0,9,1,S0_full_support,11,124,0,0,-0.0017361111111110494,0.10834639520484646,0.052763955651586786,-0.03400313174813406,0.2562253604963539,0.33418217101917175,-0.03400313174813406,2.6824090419756823,13.89262152735353,2.6824090419756823
0,9,1,S0_full_support,12,129,1,0,0.0,0.15870263374023352,0.10362201836019702,0.006633975751049796,0.444484455143367,0.9138163106259821,0.006633975751049796,2.366989608215666,8.82367775294447,2.366989608215666
0,9,1,S0_full_support,13,139,0,1,0.0434027777777779,0.21388500700364732,0.12579759652557382,1.0225616632306853,0.6507862746039966,1.166553467442528,0.6507862746039966,1.3730566811276312,3.929902388002242,1.3730566811276312
0,9,1,S0_full_support,14,144,0,1,0.03125,0.26451156318481095,0.11646245482618442,0.7381019107363852,0.8400559640996549,1.060159976639797,0.7381019107363852,1.525400991384023,4.468169763115806,1.525400991384023
0,9,1,S0_full_support,15,149,0,1,0.03993055555555558,0.28428891059481365,0.12402682791319691,0.9412874482323124,0.9139944794895621,1.1463718504792837,0.9139944794895621,1.296336491416959,3.475302573129458,1.296336491416959
0,9,1,S0_full_support,16,169,0,1,0.04166666666666674,0.25360611450933956,0.10847012019165059,0.9819245557314987,0.7992854467997783,0.9690705846611792,0.7992854467997783,1.375873729993923,4.329803869447589,1.375873729993923
0,9,1,S0_full_support,17,174,0,1,0.02951388888888895,0.21746489589615914,0.07166244397534002,0.6974648032372013,0.6641698525169412,0.5495700256877595,0.5495700256877595,1.8405868574842432,7.36734925799624,1.8405868574842432
0,9,1,S0_full_support,18,194,0,0,-0.04166666666666663,-0.13373748698281251,-0.0300648110357169,-0.9686566042293965,-0.648816275154333,-0.6098250985569931,-0.9686566042293965,4.2538649427732755,38.175755268462794,4.2538649427732755
1,1,0,S0_full_support,0,4,0,1,0.08506944444444448,0.4907029871804167,0.20069509391128096,1.99785224321113,1.6856829199019068,2.0201673124016257,1.6856829199019068,0.0,0.17591555855874064,0.13930552686652142
1,1,0,S0_full_support,1,9,0,1,0.053819444444444475,0.27646902261715667,0.11940402148351031,1.2663843082257948,0.8847594715991253,1.0936852893966773,0.8847594715991253,1.1639984560212817,5.556916635867276,1.5368689449217026
1,1,0,S0_full_support,2,14,0,1,0.04166666666666674,0.36166822425740675,0.16129785408049768,0.9819245557314987,1.203280573094231,1.5711532525653846,0.9819245557314987,0.6274626320750252,3.848721377530949,1.2813449525125797
1,1,0,S0_full_support,3,19,0,1,0.02951388888888895,0.3777678138455087,0.19097797578148132,0.6974648032372013,1.2634696231146103,1.9094204001785893,0.6974648032372013,0.6128869644451946,3.1785119684214242,1.4005733036697714
1,1,0,S0_full_support,4,24,0,0,-0.012152777777777679,0.3507891400083303,0.1637871156360892,-0.277825776743245,1.162608620404984,1.5995236013987333,-0.277825776743245,1.5210966606647431,6.9446959150883085,2.408322507321996
1,1,0,S0_full_support,5,29,0,1,0.046875000000000056,0.5004880338594593,0.1903325755421789,1.1038358782290543,1.7222647632336083,1.9020647127519277,1.1038358782290543,0.0,1.3722916939011771,0.9289947052234248
1,1,0,S0_full_support,6,34,1,1,0.019097222222222265,0.3142446930469913,0.158481184397923,0.4536421582420891,1.0259855385502346,1.5390514024148998,0.4536421582420891,1.019477952541405,5.972138263542778,1.802295676935984
1,1,0,S0_full_support,7,39,0,1,0.0017361111111111605,0.25953391116224855,0.11822409808433759,0.04727108325023625,0.8214467849693085,1.0802375910798943,0.04727108325023625,1.6134441464979665,10.634007593996117,2.40217811984423
1,1,0,S0_full_support,8,54,0,1,0.06770833333333337,0.4841475208514072,0.18598570348563487,1.5914811682192773,1.6611750100185854,1.8525230017569232,1.5914811682192773,0.07865328395041721,0.9430470538098954,0.5100099496976331
1,1,0,S0_full_support,9,64,0,1,0.02256944444444453,0.40048513094645255,0.16906066946900472,0.5349163732404607,1.348399349293967,1.6596267920398249,0.5349163732404607,0.7226485288824253,4.05854950747856,1.5890057176550367
1,1,0,S0_full_support,10,114,0,1,0.034722222222222265,0.38981016160761883,0.19240805412916867,0.8193761257347568,1.308490489506888,1.9257191380479683,0.8193761257347568,0.5021219975137434,2.7847477696483613,1.2698008322073355
1,1,0,S0_full_support,11,119,0,1,0.0798611111111111,0.4476506905692239,0.20386653774290875,1.8759409207135733,1.5247299452907834,2.056312557005009,1.5247299452907834,0.0,0.475558057313066,0.2520706582351428
1,1,0,S0_full_support,12,124,0,1,0.06423611111111116,0.4175985013494248,0.21248902201517064,1.510206953220907,1.412378465131988,2.1545838238651136,1.412378465131988,0.0,0.9486461817936047,0.5777780253702758
1,1,0,S0_full_support,13,129,0,1,0.06597222222222232,0.38438491531279495,0.19396059187290757,1.5508440607200935,1.2882079587737225,1.9434135572092952,1.2882079587737225,0.23651913702243557,1.5132896464482712,0.6578863931039741
1,1,0,S0_full_support,14,134,0,1,0.0642361111111111,0.41348645403859274,0.19399084767643307,1.5102069532209057,1.3970053886989873,1.9437583854569833,1.3970053886989873,0.21138518623355615,1.3871615634340837,0.6229277285948052
1,1,0,S0_full_support,15,139,0,1,0.07291666666666669,0.4138090178221576,0.20554068748714938,1.7133924907168328,1.3982113081168397,2.0753929996112426,1.3982113081168397,0.0,0.8353726832791493,0.438405268225919
1,1,0,S0_full_support,16,144,0,1,0.05555555555555558,0.4133850092780631,0.21156867984969568,1.30702141572498,1.3966261328345808,2.144094597362614,1.30702141572498,0.20406499575610082,1.2649415362926004,0.7638048007743693
1,1,0,S0_full_support,17,149,0,1,0.048611111111111105,0.414619995934856,0.20827382151475554,1.144472985728238,1.4012431867820392,2.106542786019709,1.144472985728238,0.32102157645156915,1.5659754551023326,0.913027354993686
1,1,0,S0_full_support,18,154,0,1,0.048611111111111105,0.415114091530393,0.2094121380929989,1.144472985728238,1.4030903857029735,2.1195162874723814,1.144472985728238,0.3191743775306348,1.5306681150909305,0.9117884472194062
1,1,0,S0_full_support,19,159,0,1,0.04340277777777779,0.41518678318117797,0.2048293545269965,1.0225616632306826,1.4033621467550934,2.0672858707437016,1.0225616632306826,0.32909630326158984,1.8326459309941927,1.0298114035174735
1,1,0,S0_full_support,20,164,0,1,0.046875,0.4152429968204212,0.2023185500122362,1.103835878229053,1.4035723040094583,2.038669994771934,1.103835878229053,0.31869245922415,1.7871343869146803,0.95617266233518
1,1,0,S0_full_support,21,169,0,1,0.04861111111111116,0.41536240900034027,0.20383060604817135,1.1444729857282394,1.4040187318907942,2.0559030400896074,1.1444729857282394,0.31824603134281415,1.6843077137499511,0.916119310272439
1,1,0,S0_full_support,22,174,0,1,0.04687500000000011,0.41531600685035586,0.20406636736121556,1.1038358782290556,1.4038452553365515,2.0585900340205776,1.1038358782290556,0.31841950789705686,1.7368149963303687,0.9538716116720753
1,1,0,S0_full_support,23,179,0,1,0.046875000000000056,0.4152106653202994,0.20415876783122217,1.1038358782290543,1.403451431221527,2.0596431308960605,1.1038358782290543,0.3188133320120814,1.7350020260337797,0.9538977600905947
1,1,0,S0_full_support,24,184,0,1,0.04861111111111116,0.4151504782225548,0.20908913500133583,1.1444729857282394,1.4032264190113146,2.1158349907584433,1.1444729857282394,0.3190383442222937,1.539406738723856,0.9118898476533672
1,1,0,S0_full_support,25,189,0,1,0.050347222222222265,0.41515412549593833,0.21091668540463793,1.1851100932274246,1.4032400545092207,2.1366637551507357,1.1851100932274246,0.3190247087243876,1.4338994968941403,0.8732970262170509
1,1,0,S0_full_support,26,194,0,1,0.050347222222222265,0.4151228428377871,0.21214175170781469,1.1851100932274246,1.4031231028648368,2.150625951404093,1.1851100932274246,0.31914166036877156,1.4007280062538703,0.8731648564260303
1,1,0,S0_full_support,27,199,0,1,0.050347222222222265,0.41514568458595447,0.21064575439461464,1.1851100932274246,1.4032084977822337,2.1335759288647167,1.1851100932274246,0.31905626545137467,1.4413410550917023,0.8733773723518728
1,1,1,S0_full_support,0,4,0,0,-0.00347222222222221,0.06264025461044986,0.006220302748996709,-0.07464023924732052,0.08535086910511444,-0.1962802329249608,-0.1962802329249608,0.5831912446465655,3.4200980288123946,1.3632797755037471
1,1,1,S0_full_support,1,9,0,0,0.03125,-0.028965710841351466,-0.009350087730756518,0.7381019107363852,-0.2571222111290766,-0.3737374424294409,-0.3737374424294409,0.9093167173883185,2.948682115906286,1.0396873685391854
1,1,1,S0_full_support,2,14,0,0,0.001736111111111105,-0.03295017871621608,-0.05450138948257441,0.04727108325023495,-0.2720183260214745,-0.8883310889273377,-0.8883310889273377,1.355551828237849,6.731861300339805,1.769889917192526
1,1,1,S0_full_support,3,34,0,0,-0.06250000000000006,-0.011229922322575137,-0.021687668145657618,-1.4563018942196222,-0.19081615677497027,-0.514350010580023,-1.4563018942196222,1.764831884952534,9.50089945214876,2.7960191001271357
1,1,1,S0_full_support,4,49,0,0,-0.02951388888888884,-0.03145351387670248,0.00572121804863851,-0.6841968517350991,-0.2664229762520742,-0.2019683483480847,-0.6841968517350991,1.0493307732984294,6.183771865694611,2.0144972379970936
1,1,1,S0_full_support,5,59,0,0,-0.031249999999999944,-0.025503366141341743,-0.011969968543957182,-0.7248339592342844,-0.24417807754130558,-0.4035964712668659,-0.7248339592342844,1.1791806535750604,7.132477068433229,2.1063687906957207
1,1,1,S0_full_support,6,94,0,0,-0.010416666666666685,0.0869569939517596,0.018287024607136354,-0.23718866924406243,0.1762601082839972,-0.05875466530373604,-0.23718866924406243,0.48242074966139475,3.0160000263082285,1.45180594693166
1,1,1,S0_full_support,7,99,0,1,0.048611111111111105,0.14326339321026538,0.0482401600633882,1.144472985728238,0.38676415019710453,0.2826240458395698,0.2826240458395698,0.0,0.05160936382027703,0.05160936382027709
1,1,1,S0_full_support,8,104,0,1,0.027777777777777735,0.11647717286921333,0.04364944140580873,0.6568276957380136,0.2866226436610643,0.2303031921234389,0.2303031921234389,0.10735471494744504,0.806714637496655,0.5085545598046713
1,1,1,S0_full_support,9,109,0,1,0.019097222222222265,0.09316389758360755,0.03261921769644789,0.4536421582420891,0.1994649006251051,0.10459069170679212,0.10459069170679212,0.25640723428264545,1.4685350207007097,0.7517074025206202
1,1,1,S0_full_support,10,114,0,0,-0.06944444444444448,-0.07215977855901978,-0.06247340158482023,-1.618850324216363,-0.41860520348831737,-0.979188863087855,-1.618850324216363,2.2143366237753126,14.717827167212928,3.1638036566273513
1,1,1,S0_full_support,11,119,0,0,-0.03819444444444442,0.02676251030473753,0.022740713573512344,-0.8873823892310262,-0.04877971446148668,-0.007995551908238098,-0.8873823892310262,1.023546795334664,4.841865498204642,2.1060046023046968
1,1,1,S0_full_support,12,134,0,1,0.005208333333333315,0.0569494078490973,0.03643911893203716,0.12854529824860528,0.06407537891308504,0.14812646653092687,0.06407537891308504,0.31122198936291046,2.162688828278951,1.0820688072305271
1,1,1,S0_full_support,13,139,0,0,-0.038194444444444475,0.04589743805659574,0.02966263696280047,-0.8873823892310275,0.022757085733971835,0.07089426210536216,-0.8873823892310275,0.9762974297635353,4.224503860558342,2.0809336640951934
1,1,1,S0_full_support,14,149,0,0,0.0,0.12367215965937262,0.05276845141507361,0.006633975751049796,0.31352142995862975,0.3342334096598469,0.006633975751049796,0.0,1.2944201544998455,1.1401938908333966
1,1,1,S0_full_support,15,159,0,0,-0.015625,0.08602289886404102,0.024759777325732188,-0.3590999917416179,0.17276795119199073,0.01501590819268142,-0.3590999917416179,0.505443063070192,3.0095347939637307,1.551910398511829
1,1,1,S0_full_support,16,194,1,0,-0.029513888888888895,0.09585726459600341,0.011834362636615192,-0.6841968517351005,0.2095341760526066,-0.13229626264860322,-0.6841968517351005,0.840065780950721,3.883536358259544,1.8955457718893738
1,1,1,S0_full_support,17,199,0,0,-0.057291666666666685,-0.023357527013982304,-0.02402779802924432,-1.3343905717220654,-0.23615576008622127,-0.5410206916756151,-1.3343905717220654,1.6930923164687812,9.587528883554675,2.701640888976014
1,2,0,S0_full_support,0,4,0,1,0.01215277777777779,0.09938156598325554,0.043370455004622055,0.2910937282453472,0.22270993754164328,0.2271235577842319,0.22270993754164328,0.0,0.2438226449951122,0.2438226449951122
1,2,0,S0_full_support,1,9,0,0,0.02083333333333337,-0.02766577248843416,-0.0034374579084878454,0.49427926574127423,-0.25226233230303674,-0.30635064243510973,-0.30635064243510973,0.0,1.3537462287989133,0.7154332630839679
1,2,0,S0_full_support,2,14,0,1,0.008680555555555636,0.05086206066431265,0.038339685761358516,0.20981951324697817,0.041317553802611984,0.1697874060203192,0.041317553802611984,0.2068722533381979,0.6552167523030741,0.3766677575201301
1,2,0,S0_full_support,3,29,0,0,0.0017361111111111605,-0.1916586692409743,-0.0673335517587332,0.04727108325023625,-0.8653572569662177,-1.0345804532189318,-1.0345804532189318,1.05167502545983,6.025538694278073,1.7359680757419842
1,2,0,S0_full_support,4,34,0,0,-0.03819444444444442,-0.10646864653544053,-0.04958516156384321,-0.8873823892310262,-0.5468704713372242,-0.8323003754471268,-0.8873823892310262,1.5074501670242355,7.827622732310507,1.9332787811801706
1,2,0,S0_full_support,5,44,0,0,0.0,-0.16868503723852113,-0.02271546778643027,0.006633975751049796,-0.7794692858363614,-0.5260639400680722,-0.7794692858363614,0.7296825478737633,4.364570121069681,1.360417911595078
1,2,0,S0_full_support,6,49,0,0,-0.00347222222222221,-0.3706599746211072,-0.09925224788573264,-0.07464023924732052,-1.5345618018572378,-1.3983608447951197,-1.5345618018572378,1.7578493396731139,10.651860292871799,2.4701746442197763
1,2,0,S0_full_support,7,84,0,0,-0.008680555555555525,0.05779590718285732,0.0077285556769397246,-0.19655156174487598,0.06724005528344126,-0.1790905319879313,-0.19655156174487598,0.6534360717533545,1.8133549463061276,0.8510147536503213
1,2,0,S0_full_support,8,89,0,0,-0.00694444444444442,-0.12358302871893656,-0.050112696654968286,-0.1559144542456908,-0.6108533697628834,-0.8383127426583716,-0.8383127426583716,0.9134128758294142,5.403359315369429,1.5189567241335356
1,2,0,S0_full_support,9,94,0,1,0.022569444444444475,-0.06067255609235822,0.003649718496787885,0.5349163732404594,-0.37565969833382057,-0.2255774242051867,-0.37565969833382057,0.0,1.3219531396183557,0.7503228639938404
1,2,0,S0_full_support,10,99,0,0,0.0034722222222222654,-0.09001530912447309,-0.024537282729306636,0.08790819074942141,-0.48535891894568,-0.5468273368767005,-0.5468273368767005,0.5265933059430584,3.3844786027240907,1.1402533964376798
1,2,0,S0_full_support,11,104,0,0,-0.006944444444444364,-0.06258096719395412,-0.027503143266770697,-0.15591445424568953,-0.3827943802848618,-0.5806295292778618,-0.5806295292778618,0.7176485190039167,3.907391960393592,1.223252942269129
1,2,0,S0_full_support,12,119,0,0,-0.008680555555555525,-0.0563564503579852,-0.011260112335257727,-0.19655156174487598,-0.3595237401767624,-0.3955061730749844,-0.3955061730749844,0.7047701401648132,3.4453351195260318,1.1232582860282097
1,2,0,S0_full_support,13,124,0,0,-0.02777777777777779,0.016826053009952657,-0.0032323703027517803,-0.6435597442359153,-0.0859276132863831,-0.30401323964067106,-0.6435597442359153,1.1184545359473432,3.3650193685215735,1.3289730602318828
1,2,0,S0_full_support,14,129,0,0,-0.005208333333333315,-0.010320345237359696,0.010887274444400713,-0.11527734674650567,-0.1874156613536533,-0.14309031614158205,-0.1874156613536533,0.6095566124877799,2.1884608389702156,0.8532368913888289
1,2,0,S0_full_support,15,149,0,0,-0.013888888888888895,0.010982499899434561,0.012328110623823302,-0.31846288424243274,-0.10777400313011208,-0.12666897024881793,-0.31846288424243274,0.7784266514974459,2.3383052684004544,0.9811447115670557
1,2,0,S0_full_support,16,154,0,0,0.0,0.06837994502066236,0.026568615926140265,0.006633975751049796,0.1068089635062959,0.03563141240176367,0.006633975751049796,0.361966335885866,1.0319847833582054,0.573746084102263
1,2,0,S0_full_support,17,159,0,0,-0.02256944444444442,-0.13585516790844365,-0.03266629638336163,-0.5216484217383586,-0.6567333218878854,-0.639474472537699,-0.6567333218878854,1.1430998791819023,6.214768811156066,1.6250359253575029
1,2,0,S0_full_support,18,174,1,0,-0.005208333333333315,-0.18405146731197375,-0.059700706996382885,-0.11527734674650567,-0.8369173855698613,-0.9475882012347001,-0.9475882012347001,1.0604557520015954,6.391375692338006,1.7104121299184867
1,2,0,S0_full_support,19,179,0,0,-0.015624999999999944,0.07865137233487784,0.03163019559909394,-0.3590999917416166,0.14520916302771048,0.09331871354009671,-0.3590999917416166,0.6683277488657365,1.3138735749716757,0.9072901229756782
1,2,0,S0_full_support,20,189,0,0,-0.02604166666666663,-0.29929431053177336,-0.10156098052851861,-0.6029226367367289,-1.2677580114808091,-1.424673688574693,-1.424673688574693,1.8670109599991616,13.118750700645437,2.4989210597311775
1,2,0,S0_full_support,21,194,0,0,-0.024305555555555525,-0.16134391984662955,-0.04438664568030473,-0.5622855292375437,-0.752024183618813,-0.7730523993955926,-0.7730523993955926,1.258531526807813,7.283561023479125,1.776037884471042
1,2,0,S0_full_support,22,199,0,0,0.006944444444444475,-0.2505379686176239,-0.03872783277306155,0.16918240574779173,-1.0854802033278488,-0.7085583747317213,-1.0854802033278488,0.9332079526340418,5.101992774625206,1.6494312530332564
1,2,1,S0_full_support,0,4,0,0,-0.017361111111111105,-0.14841859577832506,-0.04026954957277906,-0.3997370992408031,-0.7037022700309209,-0.7261294665729828,-0.7261294665729828,0.9879006404616065,5.1907619355284575,1.476834119471326
1,2,1,S0_full_support,1,9,0,0,-0.010416666666666685,-0.20668699132792034,-0.03956052791795445,-0.23718866924406243,-0.9215413245701549,-0.7180486798703607,-0.9215413245701549,0.9159675318431412,5.402243234963775,1.4854348671158455
1,2,1,S0_full_support,2,14,1,0,-0.01909722222222221,-0.2432791382803574,-0.08090173929030364,-0.4403742067399882,-1.0583427350173484,-1.1892183667970715,-1.1892183667970715,1.3931994213198897,8.586104253084477,1.963494358524413
1,2,1,S0_full_support,3,19,0,0,-0.024305555555555525,-0.4725946589083241,-0.1455785514665094,-0.5622855292375437,-1.915649268578069,-1.9263460980096774,-1.9263460980096774,2.3925133578927404,18.078063535750278,3.013828954386503
1,2,1,S0_full_support,4,24,0,0,0.01041666666666663,-0.09008454468939386,-0.01140759440892647,0.25045662074616076,-0.4856177592631553,-0.3971870401848505,-0.4856177592631553,0.24605854860036708,1.993156802704473,0.7723438439021605
1,2,1,S0_full_support,5,29,0,0,5.551115123125783e-17,0.0328395291563921,0.03259997115689933,0.006633975751051096,-0.02606050229552328,0.10437133707947265,-0.02606050229552328,0.0,0.60955661248778,0.6095566124877799
1,2,1,S0_full_support,6,34,0,0,5.551115123125783e-17,-0.3302790251051817,-0.04055183820731478,0.006633975751051096,-1.3835957802090435,-0.7293467367772645,-1.3835957802090435,1.0696018843848871,5.958201840049163,1.7057394646553452
1,2,1,S0_full_support,7,94,0,1,0.01736111111111116,-0.012217461388615458,0.008513900066565327,0.41300505074290395,-0.1945081166176551,-0.17013988787504405,-0.1945081166176551,0.0,0.7917834214352955,0.38080884186735436
1,2,1,S0_full_support,8,99,0,0,0.006944444444444475,-0.12567477158712181,-0.026033424007107953,0.16918240574779173,-0.6186734458855703,-0.5638790001942217,-0.6186734458855703,0.42598648043894155,2.8445228750533227,0.9987817225954871
1,2,1,S0_full_support,9,104,0,0,0.010416666666666685,-0.23193455908804794,-0.01803598564992287,0.25045662074616204,-1.0159305082503574,-0.47273144060696515,-1.0159305082503574,0.5655406249708317,3.2859866445474326,1.2027682984184254
1,2,1,S0_full_support,10,109,0,1,0.001736111111111105,-0.10219981551541024,0.0012240491941004072,0.04727108325023495,-0.5309112518560624,-0.2532230061316857,-0.5309112518560624,0.40637107499185415,2.2052662517082964,0.8404864048781081
1,2,1,S0_full_support,11,114,0,0,0.01388888888888895,-0.14294955860831915,-0.005168374956427246,0.33173083574453366,-0.6832560251134686,-0.32607806735810546,-0.6832560251134686,0.20452543730680728,2.0448559627482013,0.8355297695365109
1,2,1,S0_full_support,12,119,0,1,0.02604166666666674,-0.10809003297643427,0.006694256721099356,0.616190588238831,-0.5529320985026434,-0.19087853478307623,-0.5529320985026434,0.0,0.9776802393378377,0.60395874505192
1,2,1,S0_full_support,13,124,0,1,0.02083333333333337,-0.10423845661263198,0.0022848713749936134,0.49427926574127423,-0.5385328045858885,-0.24113271563790814,-0.5385328045858885,0.0,1.2831317390088777,0.6299708577482179
1,2,1,S0_full_support,14,129,0,1,0.019097222222222265,-0.10292641384422363,0.0007693699155905676,0.4536421582420891,-0.5336276728504207,-0.25840502877195193,-0.5336276728504207,0.0,1.3884289061452026,0.6447116536405066
1,2,1,S0_full_support,15,134,0,1,0.01736111111111116,-0.1022300126829414,0.002651707197296127,0.41300505074290395,-0.531024145344251,-0.23695185315685896,-0.531024145344251,0.04063710749918514,1.4288016236648726,0.6424750295860989
1,2,1,S0_full_support,16,139,0,1,0.01736111111111116,-0.10164232280078433,0.0027833937094574046,0.41300505074290395,-0.5288270399137024,-0.23545100955194712,-0.5288270399137024,0.04063710749918514,1.4225421158623694,0.6399513897681335
1,2,1,S0_full_support,17,144,0,1,0.01736111111111116,-0.10123199357461043,0.0028696343622436338,0.41300505074290395,-0.5272930053854399,-0.23446811669455928,-0.5272930053854399,0.04063710749918514,1.4182938067623296,0.638224537474999
1,2,1,S0_full_support,18,149,0,1,0.01736111111111116,-0.10105039314266251,0.0029036722183208297,0.41300505074290395,-0.526614083887322,-0.23408018403706884,-0.526614083887322,0.04063710749918514,1.4164997601175142,0.6374854373536598
1,2,1,S0_full_support,19,154,0,1,0.01736111111111116,-0.10079720724659125,0.0029695802835171814,0.41300505074290395,-0.525667536866375,-0.2333290235990058,-0.525667536866375,0.04063710749918514,1.413620112670095,0.6363435276975508
1,2,1,S0_full_support,20,159,0,1,0.01736111111111116,-0.10056231086437561,0.0030254574049671246,0.41300505074290395,-0.5247893660272108,-0.2326921867733306,-0.5247893660272108,0.04063710749918514,1.4110583198862257,0.6353161900020163
1,2,1,S0_full_support,21,164,0,1,0.01736111111111116,-0.10041979858114969,0.0030569193808193673,0.41300505074290395,-0.5242565773560051,-0.23233361166582148,-0.5242565773560051,0.04063710749918514,1.4095548335361738,0.6347077393279124
1,2,1,S0_full_support,22,169,0,1,0.01736111111111116,-0.10027608238053598,0.003088983477814,0.41300505074290395,-0.5237192877847311,-0.23196817412683698,-0.5237192877847311,0.04063710749918514,1.4080322042001003,0.6340921827468002
1,2,1,S0_full_support,23,174,0,1,0.01736111111111116,-0.1001384421271021,0.0031224296194797274,0.41300505074290395,-0.5232047134191291,-0.23158698529432767,-0.5232047134191291,0.04063710749918514,1.4065181868564123,0.6334861669156159
1,2,1,S0_full_support,24,179,0,1,0.01736111111111116,-0.10003593906032449,0.003146740456210939,0.41300505074290395,-0.5228215010285425,-0.2313099123941554,-0.5228215010285425,0.04063710749918514,1.4054032336898596,0.633038508905984
1,2,1,S0_full_support,25,184,0,1,0.01736111111111116,-0.0999336553922312,0.003170547867562823,0.41300505074290395,-0.5224391088699446,-0.23103857708053407,-0.5224391088699446,0.04063710749918514,1.4043001839970146,0.6325945733478086
1,2,1,S0_full_support,26,189,0,1,0.01736111111111116,-0.09984648020717612,0.0031916773023722422,0.41300505074290395,-0.5221132004643233,-0.23079776291825843,-0.5221132004643233,0.04063710749918514,1.403343059535597,0.6322111732651872
1,2,1,S0_full_support,27,194,0,1,0.01736111111111116,-0.09979951529868414,0.003202196882604369,0.41300505074290395,-0.5219376200117312,-0.23067787026973563,-0.5219376200117312,0.04063710749918514,1.4028452123249164,0.6320098495018693
