dataset,method,seed,fold,target_bacc,graph_kl,node_kl,R3_task_drop_k2,R3_task_drop_k8,random_subspace_task_drop_k2,task_head_alignment_k2,mean_logit_norm,mean_margin,prediction_entropy,target_nll,removed_vs_original_agreement,removed_target_bacc,head_replay_ok
BNCI2015_001,cigl_graph_node,0,2,0.6675,0.3076334595680237,0.2828074097633362,0.2675,0.135,-0.0024999999999999467,0.689026203490529,1.873523765139725,2.5771972521407194,0.3667908450164898,0.7748539056815151,0.5975,0.39999999999999997,True
BNCI2015_001,cigl_graph_node,0,3,0.705,0.47944849729537964,0.3161131739616394,0.15499999999999992,0.20499999999999996,-0.022500000000000075,0.4376167721739031,1.5218255257789925,2.058066919144315,0.42781425772787146,0.5644112681665324,0.565,0.55,True
BNCI2015_001,cigl_graph_node,0,4,0.58,0.21702484786510468,0.20196843147277832,0.05499999999999994,0.05999999999999994,-0.0025000000000000577,0.7082557313447353,1.0306900626095006,1.2964421375362725,0.5124064264639978,0.8181954549184992,0.715,0.525,True
BNCI2015_001,cigl_graph_node,0,5,0.64,0.44816750288009644,0.34637540578842163,0.09750000000000003,0.10999999999999999,0.012500000000000067,0.3181647343278579,1.658130260090089,2.060786887288387,0.40243253041114907,0.8441875782755639,0.5075,0.5425,True
BNCI2015_001,cigl_graph_node,0,6,0.49750000000000005,0.17968539893627167,0.2318708896636963,5.551115123125783e-17,-0.03499999999999992,-0.010000000000000009,0.7310906212352857,1.0817061194573057,1.478037297406405,0.47671155094478407,0.9675293108905757,0.685,0.4975,True
BNCI2015_001,cigl_graph_node,0,7,0.5116666666666667,0.2995750606060028,0.20330244302749634,0.01333333333333342,0.03833333333333333,-0.0016666666666665941,0.4490198676583057,1.1085071300179414,1.5163444735055347,0.4742002535151502,0.9877388031543781,0.29,0.4983333333333333,True
BNCI2015_001,cigl_graph_node,0,8,0.57,0.22782187163829803,0.1821269392967224,0.05666666666666664,0.08333333333333326,-0.0016666666666667052,0.43231333895326546,1.330763364520609,1.8505017935656236,0.4189323100662905,1.0257347890400321,0.6166666666666667,0.5133333333333333,True
BNCI2015_001,cigl_graph_node,0,9,0.5449999999999999,0.34535038471221924,0.2891031503677368,0.02833333333333321,0.04166666666666663,-0.0033333333333334103,0.5292984104163645,1.0817791805378894,1.4500490263520522,0.4940607423121094,0.8678781131214393,0.5416666666666666,0.5166666666666667,True
BNCI2015_001,fcigl_align_eta0.01,0,0,0.565,0.22581472992897034,0.39666426181793213,0.0024999999999999467,0.1524999999999999,-0.007500000000000062,0.6424955845618726,4.221909715050307,5.8499305824705425,0.17998001721889495,1.272572820863876,0.4775,0.5625,True
BNCI2015_001,fcigl_align_eta0.01,0,10,0.4966666666666667,0.6545822024345398,0.5383442640304565,-0.015000000000000013,0.03666666666666668,-0.018333333333333313,0.11385303923554899,1.7666375830683985,2.396258364047773,0.3417346849268804,1.369831393448848,0.7116666666666667,0.5116666666666667,True
BNCI2015_001,fcigl_align_eta0.01,0,11,0.455,0.33123651146888733,0.3782816231250763,-0.05250000000000005,-0.04999999999999999,0.0,0.5500042467295743,1.5600889453014417,2.183868178393072,0.37908588805888743,1.3470695562478745,0.2525,0.5075000000000001,True
BNCI2015_001,fcigl_align_eta0.01,0,1,0.7725,0.4340316355228424,0.4125789701938629,0.23249999999999993,0.27499999999999997,-0.01750000000000007,0.20738269740619472,2.8979991642986125,3.970873796517934,0.301420959305966,0.4632306709215358,0.7175,0.54,True
BNCI2015_001,fcigl_align_eta0.01,0,2,0.6625,0.3998914659023285,0.4102828800678253,0.17249999999999993,-0.010000000000000009,0.019999999999999907,0.39639050842036305,2.357332530153249,3.143201260054931,0.31560798486941144,0.8391476145576278,0.7625,0.49000000000000005,True
BNCI2015_001,fcigl_align_eta0.01,0,3,0.7175,0.5397432446479797,0.48875924944877625,0.1825,0.22250000000000003,0.010000000000000009,0.24773955513526316,1.6576864950467853,2.2346532794969374,0.40308639618640385,0.6132451082098475,0.5875,0.535,True
BNCI2015_001,fcigl_align_eta0.01,0,4,0.5625,0.3268625736236572,0.3935531675815582,0.040000000000000036,0.09250000000000003,0.0,0.453907435989969,1.1129570689792037,1.4825597122818228,0.48075796461476583,0.8789235754024227,0.695,0.5225,True
BNCI2015_001,fcigl_align_eta0.01,0,5,0.6325000000000001,0.5675466060638428,0.49781402945518494,0.11250000000000004,0.21250000000000002,0.01000000000000012,0.12709586571935003,1.6136119127643502,2.2034695220166958,0.3924837112298885,0.8840287630919164,0.5275,0.52,True
BNCI2015_001,fcigl_align_eta0.01,0,6,0.5025,0.2918471693992615,0.39246582984924316,-0.012500000000000067,-0.07250000000000001,-0.0025000000000000577,0.5581942858123525,1.2230130188235002,1.6976865988840462,0.44510630139343166,1.0134942628592998,0.6975,0.515,True
BNCI2015_001,fcigl_align_eta0.01,0,7,0.515,0.31962403655052185,0.29705584049224854,0.00666666666666671,-0.011666666666666603,0.0033333333333332993,0.3075593202214345,1.1097012441487855,1.4715550455927184,0.4795310598004839,0.9660190963510168,0.23666666666666666,0.5083333333333333,True
BNCI2015_001,fcigl_align_eta0.01,0,8,0.55,0.3716156482696533,0.3810589015483856,0.056666666666666754,0.05166666666666675,0.011666666666666714,0.28360289621016743,1.5401049102863396,2.0763153127123233,0.3922067166714204,1.12931017661745,0.6866666666666666,0.4933333333333333,True
BNCI2015_001,fcigl_align_eta0.01,0,9,0.5466666666666666,0.4902099072933197,0.47089827060699463,0.030000000000000027,0.013333333333333308,-0.00666666666666671,0.22126616186163645,1.228123890619452,1.619227204355939,0.47139612454889496,0.9231784048468121,0.63,0.5166666666666666,True
BNCI2015_001,dcigl_consistency_beta0.1,1,0,0.6075,0.5112478137016296,0.48864683508872986,0.10000000000000009,0.135,-0.0050000000000000044,0.6302706696841665,2.6188239677717244,3.6756799299346916,0.24240923991133062,1.0445175408597354,0.89,0.5075,True
BNCI2015_001,dcigl_consistency_beta0.1,1,10,0.5133333333333333,0.9131046533584595,0.6014608144760132,-0.015000000000000013,0.044999999999999984,-0.00666666666666671,0.27010192655745136,1.7680267606030091,2.278626569793124,0.3649222963509281,1.3565201673070306,0.6783333333333333,0.5283333333333333,True
BNCI2015_001,dcigl_consistency_beta0.1,1,11,0.48,0.8372026085853577,0.5250267386436462,-0.022499999999999964,-0.04249999999999998,-0.020000000000000018,0.2664818096655005,1.5395064639366058,2.069878908950815,0.39913973155502264,1.2158652047107996,0.6525,0.5025,True
BNCI2015_001,dcigl_consistency_beta0.1,1,1,0.8049999999999999,0.8068100214004517,0.5451342463493347,0.0724999999999999,0.23249999999999993,0.0024999999999999467,0.19703083028842414,2.84275635841164,3.8293098348022054,0.27279349044253487,0.440062262584524,0.8125,0.7325,True
BNCI2015_001,dcigl_consistency_beta0.1,1,2,0.64,0.677334725856781,0.4945410490036011,0.28,0.18000000000000005,0.007499999999999951,0.5884937940406834,2.0243659931356386,2.7227609825508354,0.3309783095268177,0.8660019820387979,0.43,0.36,True
BNCI2015_001,dcigl_consistency_beta0.1,1,3,0.735,0.9519202709197998,0.6095373630523682,0.09499999999999997,0.08999999999999997,-0.007499999999999951,0.22818851171517723,2.1338104227430796,2.8425008246473022,0.32622287158337626,0.7022246236818603,0.8,0.64,True
BNCI2015_001,dcigl_consistency_beta0.1,1,4,0.575,0.5819514393806458,0.5059748291969299,-0.0050000000000000044,0.014999999999999902,0.010000000000000009,0.707742823906521,1.1362444679320836,1.5556103115172284,0.47236999341259706,0.8508509328625632,0.705,0.58,True
BNCI2015_001,dcigl_consistency_beta0.1,1,5,0.6225,1.003354787826538,0.6719518899917603,0.03249999999999997,0.08500000000000008,-0.014999999999999902,0.1470075927860754,2.3259514107984267,3.0419159851066446,0.3013918121400632,1.1519140500258218,0.8275,0.5900000000000001,True
BNCI2015_001,dcigl_consistency_beta0.1,1,6,0.54,0.43817633390426636,0.44355320930480957,-0.010000000000000009,0.012500000000000067,-0.0024999999999999467,0.5791143399947323,1.147295246504118,1.5926301200413153,0.4628525320943362,0.9600802550044797,0.665,0.55,True
BNCI2015_001,dcigl_consistency_beta0.1,1,7,0.5383333333333333,0.5961734056472778,0.4478183388710022,-0.0016666666666667052,0.03999999999999998,-0.00666666666666671,0.7629765042256605,1.1961725879249752,1.4513028487847381,0.483008067015467,0.9599700554505383,0.8083333333333333,0.54,True
BNCI2015_001,dcigl_consistency_beta0.1,1,8,0.5349999999999999,0.4460360109806061,0.37509840726852417,0.03499999999999992,0.04666666666666658,0.004999999999999893,0.7248624669986561,2.187484327510693,2.947217185588693,0.313854439295164,1.4939381787226227,0.38166666666666665,0.5,True
BNCI2015_001,dcigl_consistency_beta0.1,1,9,0.5583333333333333,0.6597548127174377,0.5285589694976807,0.01333333333333342,0.010000000000000009,-0.00666666666666671,0.45447705878620603,1.379096026042078,1.8481072558452631,0.43305850437729815,1.009917067136206,0.7366666666666667,0.5449999999999999,True
BNCI2015_001,cigl_graph_node,1,0,0.5775,0.16606837511062622,0.20089443027973175,-0.04499999999999993,0.07500000000000007,-0.025000000000000022,0.7349731659628034,2.8414375893494945,3.990908261531165,0.22213223576051944,1.068238028247385,0.38,0.6224999999999999,True
BNCI2015_001,cigl_graph_node,1,10,0.48333333333333334,0.5125119090080261,0.30844876170158386,-0.006666666666666654,-0.02999999999999997,0.015000000000000013,0.3277202837221378,1.6708483354296246,2.106557488750293,0.3767732653451264,1.3022649867550333,0.16666666666666666,0.49,True
BNCI2015_001,cigl_graph_node,1,11,0.4825,0.6008962988853455,0.34551382064819336,-0.044999999999999984,-0.0025000000000000022,-0.007500000000000007,0.23615723700996594,1.4686547753381278,1.6955345006908242,0.4467885227107496,1.079157534716059,0.41,0.5275,True
BNCI2015_001,cigl_graph_node,1,1,0.8175,0.5560231804847717,0.37620094418525696,0.08250000000000002,0.38,1.1102230246251565e-16,0.15792264609973525,2.346065112911662,3.1189563001025307,0.3268114397833439,0.39454172886826044,0.8125,0.735,True
BNCI2015_001,cigl_graph_node,1,2,0.6225,0.3786247670650482,0.3171278238296509,0.21250000000000002,0.22000000000000008,0.007500000000000062,0.5399558451392477,1.443645887135782,1.9302068280566018,0.4272181498785132,0.8241275670719471,0.7075,0.41000000000000003,True
BNCI2015_001,cigl_graph_node,1,3,0.7024999999999999,0.7655822038650513,0.466705322265625,0.08999999999999986,0.21749999999999992,0.0024999999999999467,0.08466137882230261,1.7544065349107267,2.31605638322789,0.3940935263951981,0.6404076496984858,0.775,0.6125,True
BNCI2015_001,cigl_graph_node,1,4,0.6,0.3654026389122009,0.25582167506217957,0.11499999999999999,0.10999999999999999,-0.0025000000000000577,0.5435208766535199,1.0980547398756701,1.2608248431958298,0.5166458302240575,0.7477500938755878,0.575,0.485,True
BNCI2015_001,cigl_graph_node,1,5,0.6174999999999999,0.7399107217788696,0.459331214427948,0.03749999999999987,0.057499999999999885,0.029999999999999916,0.12794351244192195,1.6825474920341168,2.2621608357972547,0.3753889637950676,0.9583396176070983,0.7475,0.5800000000000001,True
BNCI2015_001,cigl_graph_node,1,6,0.5225,0.27283743023872375,0.23169416189193726,0.014999999999999902,0.022499999999999964,-0.012500000000000067,0.7732375627821669,0.970635252969387,1.3208781920149975,0.5046038138345978,0.8883141403616455,0.69,0.5075000000000001,True
BNCI2015_001,cigl_graph_node,1,7,0.5183333333333333,0.20607134699821472,0.20234639942646027,0.013333333333333308,-0.01666666666666672,0.0,0.7476949349639254,0.9050567230136217,1.272841286492795,0.5129670413526853,0.893430848633332,0.21333333333333335,0.505,True
BNCI2015_001,cigl_graph_node,1,8,0.5233333333333333,0.31375613808631897,0.2542334794998169,0.010000000000000009,0.026666666666666616,-0.0016666666666667052,0.609540533467112,1.6300571019652978,2.2781888364572906,0.3747315196269394,1.2359369511068135,0.5233333333333333,0.5133333333333333,True
BNCI2015_001,cigl_graph_node,1,9,0.5516666666666666,0.46907782554626465,0.3555375933647156,0.0,0.053333333333333344,-0.0050000000000000044,0.29203962371968917,1.3709987922820592,1.8770738004512046,0.43056593657852604,0.9939687293253553,0.7466666666666667,0.5516666666666666,True
BNCI2015_001,fcigl_align_eta0.01,1,0,0.6075,0.49460896849632263,0.45890235900878906,0.09750000000000003,-0.022499999999999964,-0.022499999999999964,0.15328144040335856,2.8456236814175413,3.9993914774405472,0.23248906414148002,1.0207643927262593,0.8975,0.51,True
BNCI2015_001,fcigl_align_eta0.01,1,10,0.51,0.8817451000213623,0.5963921546936035,-0.010000000000000009,0.020000000000000018,0.010000000000000009,0.13618414334564122,1.9754072047263271,2.0902351120162317,0.38789408809125225,1.2946380802263548,0.6866666666666666,0.52,True
BNCI2015_001,fcigl_align_eta0.01,1,11,0.48,0.7380831241607666,0.5321953892707825,-0.03249999999999997,0.0050000000000000044,-0.012500000000000067,0.05085330066463237,1.6027531662102643,1.8221322516186973,0.43119732908461145,1.1299236137006494,0.4225,0.5125,True
BNCI2015_001,fcigl_align_eta0.01,1,1,0.8125,0.6929030418395996,0.5176171660423279,0.050000000000000044,0.315,-0.007500000000000062,0.06650712020706118,2.710451654427858,3.6180599612195947,0.29258894651584627,0.4147155966196932,0.85,0.7625,True
BNCI2015_001,fcigl_align_eta0.01,1,2,0.6575,0.49675437808036804,0.4828625023365021,0.2575,0.26749999999999996,0.030000000000000027,0.423364857786829,1.9487325103423734,2.6597010714461,0.3427535385822506,0.8138765309385744,0.4375,0.39999999999999997,True
BNCI2015_001,fcigl_align_eta0.01,1,3,0.7324999999999999,0.8685184717178345,0.5967439413070679,0.1924999999999999,0.1775,0.0024999999999999467,0.14474916485387915,2.2473525813225517,2.6010083288956283,0.3572976580323521,0.6811818738426919,0.7125,0.54,True
BNCI2015_001,fcigl_align_eta0.01,1,4,0.5775,0.5314527153968811,0.4911307096481323,0.07250000000000001,0.09500000000000003,0.022500000000000075,0.2784755868241835,1.1492776451962305,1.451569628910698,0.4862867226365981,0.7913806101813831,0.6825,0.505,True
BNCI2015_001,fcigl_align_eta0.01,1,5,0.615,0.866298496723175,0.6632776260375977,0.050000000000000044,0.10999999999999999,0.0050000000000000044,0.163115908583917,2.05985589670667,2.7957736128426878,0.32198680450350914,1.1218374526300583,0.69,0.565,True
BNCI2015_001,fcigl_align_eta0.01,1,6,0.5349999999999999,0.4142095744609833,0.4461430013179779,0.05999999999999994,0.08999999999999991,-0.01000000000000012,0.26768959953207816,1.1131690889371089,1.4460642545792661,0.4879376795326433,0.9246991245256456,0.61,0.475,True
BNCI2015_001,fcigl_align_eta0.01,1,7,0.53,0.5218313932418823,0.4247187077999115,0.03999999999999998,0.023333333333333317,-0.010000000000000009,0.3604613981965034,1.0299876685611677,1.2827181901165174,0.5097380979436997,0.9033899341397558,0.29333333333333333,0.49000000000000005,True
BNCI2015_001,fcigl_align_eta0.01,1,8,0.5366666666666666,0.40300095081329346,0.367864191532135,0.043333333333333335,0.03499999999999992,0.010000000000000009,0.28628686354928934,1.8568546297789892,2.4703849066699255,0.35657639158530174,1.338461006355381,0.6433333333333333,0.4933333333333333,True
BNCI2015_001,fcigl_align_eta0.01,1,9,0.5566666666666666,0.6403355598449707,0.5102188587188721,0.036666666666666625,0.07166666666666666,0.0,0.19577097032537943,1.3788149337431697,1.876738599806729,0.4320591738664971,1.0126492641175902,0.7733333333333333,0.52,True
BNCI2015_001,dcigl_consistency_beta0.1,2,0,0.5700000000000001,0.5133139491081238,0.4107755422592163,0.03500000000000014,0.07250000000000012,0.007500000000000062,0.44665356997936007,3.446541985271738,4.77897642972315,0.2056245749134224,1.1984893347117205,0.885,0.5349999999999999,True
BNCI2015_001,dcigl_consistency_beta0.1,2,10,0.5383333333333333,0.7729815244674683,0.5814480781555176,0.025000000000000022,0.023333333333333317,-0.010000000000000009,0.619871553354536,2.127803608944762,2.920847309657945,0.3071715935975586,1.4787358746783286,0.8183333333333334,0.5133333333333333,True
BNCI2015_001,dcigl_consistency_beta0.1,2,11,0.505,0.745048999786377,0.4748160243034363,0.0050000000000000044,-0.030000000000000027,-0.007499999999999951,0.6624788299956852,1.741268060482041,2.4209978192756823,0.35938377526216525,1.2755072146076087,0.775,0.5,True
BNCI2015_001,dcigl_consistency_beta0.1,2,1,0.7525,0.7231020927429199,0.4936607778072357,0.039999999999999925,0.1349999999999999,-0.007500000000000062,0.14617947488079375,2.721320900990573,3.7048012438792615,0.29026568617005494,0.5213958037647142,0.795,0.7125,True
BNCI2015_001,dcigl_consistency_beta0.1,2,2,0.62,0.56040358543396,0.4754725992679596,0.11750000000000005,0.185,0.010000000000000009,0.7306307893586421,2.073857411969636,2.7350727359808022,0.34122446761545994,1.0012697582504853,0.4625,0.5025,True
BNCI2015_001,dcigl_consistency_beta0.1,2,3,0.7549999999999999,0.9115716814994812,0.5106450319290161,0.10499999999999987,0.11499999999999999,0.0024999999999999467,0.2936521277311558,1.9937002593202215,2.703366502286029,0.3310436643386295,0.6210731648846334,0.72,0.65,True
BNCI2015_001,dcigl_consistency_beta0.1,2,4,0.5675,0.69819575548172,0.5038450360298157,0.08750000000000002,0.13,0.02749999999999997,0.3835731851401676,1.3581730492773745,1.8559772759621473,0.4362904776203589,1.042089392053999,0.5925,0.48,True
BNCI2015_001,dcigl_consistency_beta0.1,2,5,0.63,1.113599419593811,0.6478347778320312,0.0025000000000000577,0.06500000000000006,0.0050000000000000044,0.22765463572602862,2.3836906694654356,3.1708505798538646,0.2929258084616386,1.148789496676239,0.7725,0.6275,True
BNCI2015_001,dcigl_consistency_beta0.1,2,6,0.5125,0.8329216837882996,0.5025545954704285,0.007499999999999951,0.052499999999999936,0.0024999999999999467,0.27224125287716205,1.5778378884910773,2.097770916917421,0.3918430911760041,1.208447629719613,0.7925,0.505,True
BNCI2015_001,dcigl_consistency_beta0.1,2,7,0.5433333333333333,0.6921073794364929,0.44781407713890076,0.008333333333333304,0.03833333333333333,-0.0050000000000000044,0.5410618990385145,1.3338139202848538,1.8294985433105202,0.4251878402945161,1.0549548620387257,0.6816666666666666,0.535,True
BNCI2015_001,dcigl_consistency_beta0.1,2,8,0.5416666666666667,0.5055112242698669,0.37064459919929504,0.015000000000000124,0.036666666666666736,0.0016666666666667052,0.7426340685690036,1.1658401874005468,1.5107058248596998,0.47805163166315084,0.9658850243201429,0.6783333333333333,0.5266666666666666,True
BNCI2015_001,dcigl_consistency_beta0.1,2,9,0.5633333333333334,0.7702469825744629,0.5008988976478577,0.04166666666666674,0.043333333333333335,0.0033333333333332993,0.5761350295102585,1.5838180034742815,2.0889111802732607,0.40749962707761955,1.0583558147891117,0.7116666666666667,0.5216666666666666,True
BNCI2015_001,cigl_graph_node,2,0,0.5675,0.4123309850692749,0.27339082956314087,0.04500000000000004,0.010000000000000009,0.0,0.11781716863772736,3.690754744366593,5.150738360817626,0.19646544378058187,1.206849387397572,0.955,0.5225,True
BNCI2015_001,cigl_graph_node,2,10,0.515,0.3676920235157013,0.289273202419281,-0.029999999999999916,-0.033333333333333326,0.008333333333333304,0.4812841276929023,1.7470889860283993,1.9388990279677092,0.40734046148437575,1.1247125040731945,0.3466666666666667,0.5449999999999999,True
BNCI2015_001,cigl_graph_node,2,11,0.475,0.39265984296798706,0.20297782123088837,-0.04500000000000004,-0.025000000000000022,0.0024999999999999467,0.4768251485859667,1.4593232405752394,2.0286934999472512,0.3928632740725086,1.1833182292670985,0.38,0.52,True
BNCI2015_001,cigl_graph_node,2,1,0.7625,0.5076134204864502,0.30037593841552734,0.11250000000000004,0.26999999999999996,0.007499999999999951,0.07541777172768756,2.987144275073132,3.8392958813178524,0.3052883209198213,0.4803815839285953,0.8275,0.6499999999999999,True
BNCI2015_001,cigl_graph_node,2,2,0.6375,0.31787344813346863,0.26838231086730957,0.17999999999999994,0.22249999999999998,0.009999999999999898,0.6850513625275928,1.992777984903322,2.6160291395742648,0.35788646891974507,0.9242193283624058,0.29,0.4575,True
BNCI2015_001,cigl_graph_node,2,3,0.7375,0.43473222851753235,0.31332117319107056,0.1050000000000001,0.22250000000000003,0.022499999999999964,0.2304453234256994,1.5386067433612525,2.0812300249336775,0.41139164742221096,0.5510878749746942,0.785,0.6325,True
BNCI2015_001,cigl_graph_node,2,4,0.5700000000000001,0.2911510765552521,0.2968696355819702,0.06750000000000012,0.06750000000000012,0.007500000000000062,0.6595941667658471,0.8925249951227443,1.2358395889741907,0.523287679345801,0.8231791227149418,0.5925,0.5025,True
BNCI2015_001,cigl_graph_node,2,5,0.6375,0.823771595954895,0.4445101022720337,0.02499999999999991,0.039999999999999925,0.007499999999999951,0.09307200967583576,2.3085518524265063,2.593243015245123,0.3404282249408155,0.935089283255093,0.835,0.6125,True
BNCI2015_001,cigl_graph_node,2,6,0.49,0.5219250917434692,0.30000290274620056,0.012500000000000011,0.02749999999999997,-0.0050000000000000044,0.14021437332840983,1.3302275595992388,1.6802925807358475,0.4440524842317963,1.088397880738043,0.6575,0.4775,True
BNCI2015_001,cigl_graph_node,2,7,0.5366666666666666,0.48928526043891907,0.2694266140460968,0.023333333333333317,0.03166666666666662,0.010000000000000009,0.20637317070080344,1.1369743524949294,1.3876503803892422,0.49428824134151284,0.9352890494718984,0.41333333333333333,0.5133333333333333,True
BNCI2015_001,cigl_graph_node,2,8,0.52,0.30018123984336853,0.17224198579788208,0.020000000000000018,0.031666666666666676,0.010000000000000009,0.7213791458806984,1.2257775086937301,1.6587641588902597,0.45321440221003534,1.0948457872654331,0.4033333333333333,0.5,True
BNCI2015_001,cigl_graph_node,2,9,0.54,0.4009351432323456,0.30370858311653137,0.015000000000000013,0.036666666666666736,-0.0016666666666665941,0.42025764707874114,1.2903085720743168,1.5812171002547843,0.47428594958479986,0.9099791767893994,0.7316666666666667,0.525,True
BNCI2015_001,fcigl_align_eta0.01,2,0,0.5625,0.48264309763908386,0.395018070936203,0.025000000000000022,0.040000000000000036,0.0050000000000000044,0.17642738446820577,3.4490040411708147,4.802887456050941,0.20910532004331478,1.1889134866697983,0.94,0.5375,True
BNCI2015_001,fcigl_align_eta0.01,2,10,0.5233333333333333,0.6707320809364319,0.5723296999931335,0.0050000000000000044,0.015000000000000013,-0.008333333333333304,0.01862972101310651,2.0601865236980785,2.6287110627286863,0.3320601755495527,1.3925813644642744,0.845,0.5183333333333333,True
BNCI2015_001,fcigl_align_eta0.01,2,11,0.505,0.6425778269767761,0.45280760526657104,0.015000000000000013,0.007500000000000007,-0.007500000000000062,0.26198076296929945,1.5515376525229618,2.112291870432312,0.3916227504749385,1.1589968942018627,0.81,0.49,True
BNCI2015_001,fcigl_align_eta0.01,2,1,0.77,0.6483637690544128,0.4727728068828583,0.07750000000000001,0.13,0.010000000000000009,0.10119004112661904,3.087559949362715,3.8802760734628468,0.29040322575393285,0.5009612808965729,0.8225,0.6925,True
BNCI2015_001,fcigl_align_eta0.01,2,2,0.6125,0.4011053442955017,0.4530494213104248,0.17500000000000004,0.12250000000000005,0.007500000000000062,0.5615711463401558,2.1233438578942367,2.676672599182065,0.354525552044471,0.9418858535918327,0.515,0.4375,True
BNCI2015_001,fcigl_align_eta0.01,2,3,0.73,0.7125810384750366,0.48708030581474304,0.12250000000000005,0.16749999999999998,0.0,0.0911701758883092,1.8873429755019648,2.453566424471321,0.3661092642871118,0.60011592985083,0.7775,0.6074999999999999,True
BNCI2015_001,fcigl_align_eta0.01,2,4,0.5575,0.6262490153312683,0.4816240966320038,0.019999999999999907,0.10249999999999998,0.03500000000000003,0.14121864769094292,1.4222762834374894,1.6046299343200827,0.4712335698435686,0.9874633870244515,0.73,0.5375000000000001,True
BNCI2015_001,fcigl_align_eta0.01,2,5,0.6224999999999999,0.9928461909294128,0.6347559690475464,0.03749999999999998,0.08499999999999996,-1.1102230246251565e-16,0.058055537507540396,2.5825373503399396,2.918904092197599,0.3179536225751839,1.068427258933127,0.6475,0.585,True
BNCI2015_001,fcigl_align_eta0.01,2,6,0.525,0.6870949864387512,0.4858594536781311,-0.007499999999999951,0.040000000000000036,-0.022499999999999964,0.055204686975133664,1.59262996911779,2.0951274009211853,0.39334375592867693,1.2176049803583497,0.8175,0.5325,True
BNCI2015_001,fcigl_align_eta0.01,2,7,0.54,0.595403254032135,0.44621217250823975,0.020000000000000018,0.03833333333333333,0.010000000000000009,0.16339950788802385,1.360560751205345,1.6088392791307384,0.4583736491235899,0.9877112659709841,0.5033333333333333,0.52,True
BNCI2015_001,fcigl_align_eta0.01,2,8,0.5566666666666666,0.47616273164749146,0.36173325777053833,0.05666666666666664,0.05166666666666664,0.026666666666666616,0.3683514339918229,1.075832683680978,1.4848967575337346,0.480684762806653,0.9517947664918264,0.6166666666666667,0.5,True
BNCI2015_001,fcigl_align_eta0.01,2,9,0.56,0.6656776666641235,0.48624712228775024,0.015000000000000013,0.0616666666666667,0.01333333333333342,0.1963539696325433,1.3381684879789637,1.7898697758918718,0.44792260706651377,0.9729532353542216,0.8083333333333333,0.545,True
