unit_id,dataset,panel,training_seed,level,level_intervention_id,regime,epoch,trajectory_order,checkpoint_path,checkpoint_sha256,optimizer_path,optimizer_sha256,sidecar_path,sidecar_sha256,source_audit_path,source_audit_sha256,canary_target_path,canary_target_sha256,model_state_hash,parent_ERM_model_state_hash,previous_trajectory_model_state_hash,reuse_source,model_state_source_audit_reusable,canary_target_slice_only,complete_target_artifact_reusable,byte_hash_manifest_replay_pass,failed_artifact_reused
c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,134,27,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0.pt,0ae71ea7def114ae5654482d70e51803a11c1f6ea22fce2cc03e2f07e72847ad,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_27_74b8cc154a4740c7.pt,671ea37fe302d4769964176789ea9403389963d7ad9fef807a3c8f56bcbc2923,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0.json,e9566b73763f0d8bacd85a5ef612f2421e7fa7f431557c62fed90fee84aae3e4,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0.npz,c847b7f2c27f50d4b7a728f1cf25c0cf0672207dcffd0eb98709041eae5b2583,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_9a3d98a4b4b096c948fd63f9b2e2ace0.npz,f3b1462776adaac6bd7bf5bb4b4fe1d15aefeb28ae6a9b7a44f3422932145b95,d1a926086603ab1b3ca1cab664f52cdb2c37cf6fd41b30dcd3363e7428ec09ef,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,876f7b15f34904382fa13e0c2d30a658d403bb299140e295905f8af99cd6a64d,C84C,1,1,0,1,0
c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,139,28,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303.pt,8859577efd52f070a56fa5e74c0644d5cfffdcb02626cc5406f2187c7f5e3e0a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_28_285348aa07c33039.pt,e808b5791528ce6fd2d33a4a5ad8af8674aea107784b033f49fc32574faf8886,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303.json,f8f6faf015c6d669d62d3022c987cc4d2962952e74279efe3670cb48d75be170,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303.npz,6fd42ab202139f9ae206275b51f7cf9b45e43c2b9ec59293a1ab930e24b13ed6,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_f9d6e5a8ef9bed4fc4e3372e90b4c303.npz,71ca551876352a5628c6a1e3daa8c82a78e9c0ba124f69ba551bd7ceeaa05761,50eb1b9f3a03cf3961a5b79dee02fcd6d5140a2549395b42c91681773c49dd96,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,d1a926086603ab1b3ca1cab664f52cdb2c37cf6fd41b30dcd3363e7428ec09ef,C84C,1,1,0,1,0
c84v2_e6252c607c7bf2804802abb54f949c77,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,144,29,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_e6252c607c7bf2804802abb54f949c77.pt,4810cb25305590c6f4d66f1b919050a72fbce663393aa8eb22e7f115844a91e0,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_29_b772bd37a374901a.pt,34b980e8026f5d0a87bf24d6c7052bb2710ae382732a43eaa21ad5656b51793b,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_e6252c607c7bf2804802abb54f949c77.json,150f9040bf71cb466a440e0d871424c1bf9e836b6a11ed2e217f835e1a413b6d,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_e6252c607c7bf2804802abb54f949c77.npz,0a99161851ad2cd93e31f996fe83c276873c88a0568eb0ac049b8e2de8fe1c0e,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_e6252c607c7bf2804802abb54f949c77.npz,5377ff1edd98293e5e393a927cd20b607890556caa940974f4b7e0655582add3,2e0a41d6fda1b836e8800125267bcea8ce7d20de845f1c46f0ddc2db4b7fbf72,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,50eb1b9f3a03cf3961a5b79dee02fcd6d5140a2549395b42c91681773c49dd96,C84C,1,1,0,1,0
c84v2_ed50c2e7d26d7beaf4e55085dda3f88d,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,149,30,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.pt,dad66446e4ffc26126c94334325e10885077cfae8ae544d91d43726d711ffe10,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_30_68c7296059842bd0.pt,4336513a5a9921e866f68d0b6b5d0c7d68e449f9f49e86ec563a24b97043268d,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.json,60f3bacf86e1e2328fdbd5eb216d95deb36ffdad62cf58afe5d5e6256c5b84a2,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.npz,674b9068d2b1afa5027f0a9acc695706ddce18c3993788718f3351baaa19a6fd,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_ed50c2e7d26d7beaf4e55085dda3f88d.npz,335f6bea2e3dd274192c5b1fdee6c062d22987fd45f3c47441b4b19b6850faf2,5aebc1806a6bea14ad3935a9ac170b57a99b730b0e6b3002c18fec15b55f2039,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,2e0a41d6fda1b836e8800125267bcea8ce7d20de845f1c46f0ddc2db4b7fbf72,C84C,1,1,0,1,0
c84v2_259bef65ecefce04fdd43e9cae5b7ec6,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,154,31,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.pt,e6d93be818e0d3d1d8caa19eb06b6e9ae7a43de06fdb31e5016fca36cc2711b2,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_31_b36eda901dfc7299.pt,08c28cc4a0d39b933a06ff1f0675410316ca56d0233190152a253fd99c268713,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.json,3c82c129941fcddaaeff9d81c9fa67ea239bb550b35348099985c31a282f03ef,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.npz,f360f26527f634eb95c5892d3b6f3509f73b218aaf05f7610e0864cb641d75e3,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_259bef65ecefce04fdd43e9cae5b7ec6.npz,7eaa468bae5995cfab386de3752dbafd8ad7957d8ed696753af9e0008dd92447,bbcba24a4b38409eb4e7e02138fa57336f4e37b22212f5cafbf8ead746596257,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,5aebc1806a6bea14ad3935a9ac170b57a99b730b0e6b3002c18fec15b55f2039,C84C,1,1,0,1,0
c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,159,32,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.pt,4cb0ae33f7d1110f188c1cf3ed5b407048782f940c4ee4a32d5db851310d9b2f,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_32_0ee53c48f33151f2.pt,1bdf789656b3ccc91a954e84ca437ae725538f0d91aeea36d0e61944c5ab1f5d,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.json,cffd3250b43b3ce5ca8adf9fa169d4fbe76097bc474dd279ef526a89ca964ee5,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.npz,2c2004112da2217112cd5f54d4aa96aea554371d32ed3489cc45852e943a4679,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_0ef2c08ae3882b07cf8b4b1040b4ef69.npz,522ebba1de62ee1f1c8864a1e176fe1d24e4cb9b805d5e4982ced2ec8cc1313a,288dfe953f24df5bb96dad7ffdeb098391b90a300e7f5d85c1ba9d66121fcb71,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,bbcba24a4b38409eb4e7e02138fa57336f4e37b22212f5cafbf8ead746596257,C84C,1,1,0,1,0
c84v2_c17fa626c767ee61aafd2cd9f614a979,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,164,33,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_c17fa626c767ee61aafd2cd9f614a979.pt,3522b66fb06639bacffc5764b2c342b8ca0ed8989b8b9a1a51da8131494b9fd3,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_33_f71324d84f27859b.pt,3e776175bef963b30d7b8ed6fd72298ce10a9c1b4eabc4289dcc200dd9cddf23,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_c17fa626c767ee61aafd2cd9f614a979.json,985f313be7ab23ce30aa30ed2586b702d4438876bf975e866e0158e51ffce04b,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_c17fa626c767ee61aafd2cd9f614a979.npz,c56a3901470091aa23de38997a8ee622310b20f9382357b544876b2b7179b8f1,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_c17fa626c767ee61aafd2cd9f614a979.npz,5136d26f740564b56366374af22c69d11d534f313810620dca7fe5024076cc52,ab5ad61880f5210a0e0b6ce87b4c48549ee5a2c510213d4d6b8ce47568032cad,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,288dfe953f24df5bb96dad7ffdeb098391b90a300e7f5d85c1ba9d66121fcb71,C84C,1,1,0,1,0
c84v2_1f93c0896400ce636ea3fbf6c7ce3f83,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,169,34,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_1f93c0896400ce636ea3fbf6c7ce3f83.pt,d340eb010c23cf775a7e1d983def713c3e69b1442054b5341169abbb2ec0f7b5,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_34_e3b068aac98751ba.pt,a00a8bcbc9adde641af86632c2d2e2b6b409835aa1e953e21572af98808dd515,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_1f93c0896400ce636ea3fbf6c7ce3f83.json,43e39b4d99e7da472fd3104c038cf49060d9e10e194ef918196dd6a9753e48e8,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_1f93c0896400ce636ea3fbf6c7ce3f83.npz,a97fb4cd712091021d42e059c56dc28f8276e6609405f33c9aebf71bfddd4009,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_1f93c0896400ce636ea3fbf6c7ce3f83.npz,c85ebc5415fad514a2f8bb636e4130eb9d7c8901066c2b770976a486cdaa0b79,305a79c28a46d6a2c6987e956b3e3af3a05cc70e620dd03fa8421f4c8f6028d6,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,ab5ad61880f5210a0e0b6ce87b4c48549ee5a2c510213d4d6b8ce47568032cad,C84C,1,1,0,1,0
c84v2_eade79e9efe6a74f27e9fc8b8bf45c4c,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,174,35,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_eade79e9efe6a74f27e9fc8b8bf45c4c.pt,290c63caad6b3e0ae5582ee97b9486a1261e3df57f3192d4346a18d74ad0863a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_35_b5d55189e22c54af.pt,a49098b45f144668975635a2271c8780c4fa932b030586a1e26016b736494d42,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_eade79e9efe6a74f27e9fc8b8bf45c4c.json,f2b80757d9f3eb9ed785779f0a2586b9c509a1faaffaf068f44906206ac81207,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_eade79e9efe6a74f27e9fc8b8bf45c4c.npz,9945e6109334071d99c47be9cca3928630fb5e8a600dc46ed897bd78628eef93,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_eade79e9efe6a74f27e9fc8b8bf45c4c.npz,8047ffe922cbb93cc7f2752cc289019791bb92119d5db4ca44c384a7abbf128f,9fc9413747d43f39334066031d597db96c6578bba404d970ea2ef5da495718b1,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,305a79c28a46d6a2c6987e956b3e3af3a05cc70e620dd03fa8421f4c8f6028d6,C84C,1,1,0,1,0
c84v2_52be622de7332716a878573b12e20935,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,179,36,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_52be622de7332716a878573b12e20935.pt,e6f0f9302aff4354886a4c1e068b803a0e055193dc3d42b80058c5bdf3c98c73,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_36_2c2e57d276b84092.pt,c29ad8c454b57c197d191bd39d3b6456f744c33629f0b61cb0f35eace283fc3c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_52be622de7332716a878573b12e20935.json,c97e07002e2a42ad564368e3aceb91c1c688b1e75af904f9655d10fbd9862cf7,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_52be622de7332716a878573b12e20935.npz,27d6d5c87024920e2073253317a3146f31051b547c9cec1e41c997b34c2e6a25,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_52be622de7332716a878573b12e20935.npz,bd9fd0d92dbbe3c43bd25cdfa96b89d3fd49b2718719c021643bf727b9e09405,a6375b2b4bcb39f14159d6284efc9fba0041c4a4edc9665f0b15df2cb8d37731,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,9fc9413747d43f39334066031d597db96c6578bba404d970ea2ef5da495718b1,C84C,1,1,0,1,0
c84v2_ade9ade233a703c394a0ea63e1d7f206,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,184,37,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_ade9ade233a703c394a0ea63e1d7f206.pt,2b9962d52d8a99023005b978b311c9ad697f0974b71ef3593d34b016be0f88cd,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_37_edb71d5bae2b0300.pt,fd19f261f061d71a32d99260c7c74ff4dd36f352ccf52fd3036d90f36c6bf30a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_ade9ade233a703c394a0ea63e1d7f206.json,6fbb83ce4f133fd55ee5e4cea68a82fa2dc9428f50a2b0453ecfbe20bbf847db,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_ade9ade233a703c394a0ea63e1d7f206.npz,f40021c05bfb5faf57938ce0578a36c0c3c51922e0907cf15210a70ac777a60a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_ade9ade233a703c394a0ea63e1d7f206.npz,2a6b40ac17ef777755187e803a509da19394802cb20521d1fb5f1b82516cbfd5,42cb5072f03c81acd56e59fa9cb33dcb53b9c5f02aa9c0d1893437121b7b2e9d,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,a6375b2b4bcb39f14159d6284efc9fba0041c4a4edc9665f0b15df2cb8d37731,C84C,1,1,0,1,0
c84v2_b1681194bba023babd59f6a78561dd5f,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,189,38,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_b1681194bba023babd59f6a78561dd5f.pt,a8c381af291ee5adc74d84df058ee3963d2ecd7525dd4cc7fa15c5991a8b832e,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_38_d4702be17935f128.pt,a53cecc2f48069aaeb5dfd56facb919afe054d1f89e2269059650b6f7583c17c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_b1681194bba023babd59f6a78561dd5f.json,055d012d0e6cc80f19a44a983a50b7059f339f2fbd9dba260172da243ac8fd7a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_b1681194bba023babd59f6a78561dd5f.npz,865fcb2e5d099c21c5b95c39647470a3ff460dfad888a0cb9df693beacbe72c4,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_b1681194bba023babd59f6a78561dd5f.npz,02ad0f44380b420757f29b373f39f82263aa8b296fb4bb6501933fa136ed85f8,37f939d25d0d6b57201805593d4d6a4427eac4db77c01c5dc2d33d8491f9ef41,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,42cb5072f03c81acd56e59fa9cb33dcb53b9c5f02aa9c0d1893437121b7b2e9d,C84C,1,1,0,1,0
c84v2_728c78f7a830c9eeb33dc2276652ca56,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,194,39,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_728c78f7a830c9eeb33dc2276652ca56.pt,3bffbadd42478fa3e81863522a88a39158ec65e53f8c1f751931244d93850c89,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_39_35b37a8c548fe846.pt,d6fefd2c08590fc31ea7336944b7d8c83fc3428d4af11a4c2563b5ac9ba4170a,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_728c78f7a830c9eeb33dc2276652ca56.json,1ced7164ad1e60e2da6401dd717c1bcbc2fb96db5fb9ea09f44baa40769d20e9,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_728c78f7a830c9eeb33dc2276652ca56.npz,1af276e7c8164acd29f24595edd91708038df670963dd394bc8f21058be0b6bf,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_728c78f7a830c9eeb33dc2276652ca56.npz,9d383181460a0b31b996480d0cc95c3e7b91fb35869e40404bc75d0584573290,9d4278d95671d6fd24eb34f501a8da285b775ead72d29243129709631e6e5aa7,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,37f939d25d0d6b57201805593d4d6a4427eac4db77c01c5dc2d33d8491f9ef41,C84C,1,1,0,1,0
c84v2_424d99ed2a164f925a91706766795406,Lee2019_MI,A,5,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,SRC,199,40,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/checkpoints/c84v2_424d99ed2a164f925a91706766795406.pt,e20c8f02aedcca909a247643eb576b9abea0431183c29bd018a85de7dc0e9855,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/optimizer_states/src_40_c90fc52c8ed804bd.pt,af3ec6898e2d51f5abe0fd7083692ef03bc2493198f6912466768b173ee95136,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/sidecars/c84v2_424d99ed2a164f925a91706766795406.json,51c626edf02b97829623dc77c04bdc952e99d6ae926c24d54db9d3d005da5f1f,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/source_audit/c84v2_424d99ed2a164f925a91706766795406.npz,e0b154f35420d1f010adbd4c817933ca8e98a03e963129d42a8024023119cb1c,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/Lee2019_MI/target_unlabeled/c84v2_424d99ed2a164f925a91706766795406.npz,63087ef789aa050b82d439890b8b6d777ab3166d85a24fe9bb7b3bada7005ba0,024a124e9221773bf7a238468bc5f34fec29835d9e26223c61b1c46b6eb6083b,f8d427094ac1d0c61de6d874cb942bfac7e147a6a12a63adae7485883138047a,9d4278d95671d6fd24eb34f501a8da285b775ead72d29243129709631e6e5aa7,C84C,1,1,0,1,0
c84l1_3fdfe3b8b23edb81c10193f37b706caf,Lee2019_MI,A,5,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ERM,199,0,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Lee2019_MI/checkpoints/c84l1_3fdfe3b8b23edb81c10193f37b706caf.pt,11042c9881d694b6e5d306259130cc6b313567fdab259898b02f8644320b5552,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Lee2019_MI/optimizer_states/erm_00_22a65516fb0eb700.pt,ecce37c23e86c4b93a39e4ca16cb3abd00379cd987481cab5e19e54133b5c61e,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Lee2019_MI/sidecars/c84l1_3fdfe3b8b23edb81c10193f37b706caf.json,35c36c0605eda9c5ebf2e4becef2fdc03d04006ea74fdfc40dcaca631019d338,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Lee2019_MI/source_audit/c84l1_3fdfe3b8b23edb81c10193f37b706caf.npz,466b384f5e6ec9be26542b2dc66d00e23859bf02cc612cf7cc9350e5019ba9ff,/projects/EEG-foundation-model/yinghao/oaci-c84-level1-canary-v2/lock_f9ebd88c72915bb41ba2/Lee2019_MI/target_unlabeled/c84l1_3fdfe3b8b23edb81c10193f37b706caf.npz,61594ceb7765dff08aaccbeba317535d75f645d54188693ddf632376c9d8456e,ce99b0f44efc06b74d4113e98496d1e98ab4c1d54d79f628950fa14982d58175,ce99b0f44efc06b74d4113e98496d1e98ab4c1d54d79f628950fa14982d58175,ce99b0f44efc06b74d4113e98496d1e98ab4c1d54d79f628950fa14982d58175,C84L1C,1,1,0,1,0
