dataset,panel,training_seed,level,regime,epoch,trajectory_order,unit_id,historical_planned_unit_id,identity_status,level_intervention_id,deleted_source_subject,deleted_class,level_intervention_registry_sha256,C84C_reusable,C84L1C_canary,reuse_source,wave,wave_order,train_in_C84F,target_subject_contexts,complete_target_artifact_required
Lee2019_MI,B,5,0,SRC,189,38,c84v2_4e461b7687b7ccd3090b36f5376b605d,c84v2_4e461b7687b7ccd3090b36f5376b605d,UNCHANGED_LEVEL0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,NONE,NONE,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,0,SRC,194,39,c84v2_b128d776f1816f98d9c2c0d25c9e09ad,c84v2_b128d776f1816f98d9c2c0d25c9e09ad,UNCHANGED_LEVEL0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,NONE,NONE,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,0,SRC,199,40,c84v2_cf042989e7560db3f652489025913f02,c84v2_cf042989e7560db3f652489025913f02,UNCHANGED_LEVEL0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,NONE,NONE,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,ERM,199,0,c84l1_5157598aa6330adde3ed403549626197,c84v2_1c074e19b685a60327afb935bd70d9e9,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,4,1,c84l1_1bb99f75a2820dc7508a63f5d340f8bc,c84v2_b67abdccacf18a9fa6f92f874ab86f63,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,9,2,c84l1_7e68e142fcdb67d8dd6ad915d140d309,c84v2_17fcec56086557790a5f28af6e353f0e,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,14,3,c84l1_ec50967052ebd8c1a7cd78efb3b003fa,c84v2_1084105cd2d03a362543c3db07881611,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,19,4,c84l1_e3686bc1741e30701047c489fb946c69,c84v2_f1b8c41e1cbe99b85047b3e78baf7c63,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,24,5,c84l1_da20ab067c58835385874f7e1445fde9,c84v2_bee64b8667db7d35b038f54159b40109,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,29,6,c84l1_6ab51ca6956535167e3e77fbb4ba5ada,c84v2_15794a76f37dfe6621a39236b6236faf,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,34,7,c84l1_7fe7652ce6b6d1ad2f1ff9aa6e75e8d0,c84v2_4c59a541024328040e188dbc2495b406,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,39,8,c84l1_12e8a14bf547de52d0e17535e346a998,c84v2_2a6ce1c99e515ab0c479f086435c2bc2,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,44,9,c84l1_5e8707771c90d33ee81093ff9bdafe90,c84v2_2acb080681e53abee23e21e6d6ed3bf4,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,49,10,c84l1_b5384ffd05715b2cf0ab915fa8e12489,c84v2_86e148ee5eaabc9af6ee58588bdb4e17,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,54,11,c84l1_eb67b79d60f915ecc34e5126fbb06343,c84v2_a138e2e579cd67050eec31d6a9b62113,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,59,12,c84l1_4bf64bd82938a12b02f3df9190ace17e,c84v2_6dc2289e52212e95fab85b434daa6d8f,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,64,13,c84l1_25b47b5a0c3d1d2bfba7130c983f909e,c84v2_51b938a2c63b1ebee9ec6a8b0a0d594b,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,69,14,c84l1_0d5604b035e059ab82b8ebad9c7e035e,c84v2_4a187c868fd02a3b43ae813d01d54b20,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,74,15,c84l1_67e3c3fa40df0ac700c44b6fe0ea8428,c84v2_14b523f21cf520a3ebd8ad41e8acbbad,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,79,16,c84l1_9a05d2034e7158b8011652e65aea5b56,c84v2_8f774efec868729666fedcabd5c8c9f8,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,84,17,c84l1_46793e54883e4f67f33d43041588139d,c84v2_56c5978c6b796874b862d8fa076fdf88,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,89,18,c84l1_7fb71d56f5f82ddadf1ad3d7d8395499,c84v2_ea5f5ce339a526dd51418e8c790ebb85,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,94,19,c84l1_cb1ec2188f582d74fcfe4c7bc1f5859f,c84v2_7dd54d2b71ea0dcdb8584c606bfe9684,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,99,20,c84l1_fd2d9eadbf1277c0879ccba751f441a2,c84v2_29413e7978ec8e578951130d4860602e,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,104,21,c84l1_5ef0c3d971c91f88e98a12cbea9569bf,c84v2_f091e6d1c2ae172225a2ca8cbac8d3ec,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,109,22,c84l1_5efad41cd284fd601d3affe97622310c,c84v2_85284e4bad9e920a5c0d288953c69738,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,114,23,c84l1_c33b74b0404a834d6c31de343ee94fca,c84v2_fbe5f5b0522b340aa3bf6d9fe950620a,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,119,24,c84l1_dc2175f67d0640c2a14e71a7a274ebe4,c84v2_ef930c20c06327ac99dd1f7a7a4c63c4,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,124,25,c84l1_6c51203a6e1f06ccf7361a6f96492bb7,c84v2_17fa13aaf3f3353c987653a8e58b5b1a,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,129,26,c84l1_e895ebe7f9c939f961ccd2f562bf3ac6,c84v2_852961b906e0432199aeb444357252b4,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,134,27,c84l1_ea1db786e42933c805642423ce0223a9,c84v2_27d83675c8c33dfef49dd2a921c956d8,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,139,28,c84l1_0f436e98a2d5031d01ce1e9907a719e3,c84v2_d93136a3f9c9e82405106880a7b2b8bd,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,144,29,c84l1_e8ec81069a0ece73a8f0bfd5bf0af27a,c84v2_4cbc5e895884857152b1ab41fc02fd82,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,149,30,c84l1_101e2df8b56ecf0e1615860c58e10d46,c84v2_da29e0798c7901f3674a48f76e2a19a0,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,154,31,c84l1_1c6b60382cb76cf9241ade999f908e4a,c84v2_47cc6179e339321aa5d2b570d1ca43ec,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,159,32,c84l1_83f6b5270ac61ffeaf135c6d15111cd8,c84v2_af398467b19df5825ff21e1844b4a2b0,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,164,33,c84l1_0d3b3f82a713173af5cdd1d7168936b7,c84v2_5c626eefe966eb20bbf6b0f3a69d19b5,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,169,34,c84l1_353addc7de4852f85c12b4250fb05126,c84v2_e5dcabe04f773c561e3fc51c31db22d7,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,174,35,c84l1_6922e87adfd80bbba0ee2c256fff7214,c84v2_e8aae166ba7316bbacbf0491b92ef54d,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,179,36,c84l1_79e1bd91d29858bd909d22b4955e723a,c84v2_18f5c8a269b2b4e2d420200020e95a7e,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,184,37,c84l1_37324debd24992f60ec72f6fe8b06a4c,c84v2_408e7819125191d9a034cc71cb1c0bb7,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,189,38,c84l1_f39c8e9994e435246c0f5e0860c55b8d,c84v2_b9fd4e294c135045688321f0308f708d,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,194,39,c84l1_12d25562bbbf282653d7d74ef1379f30,c84v2_7370f725afc747050fdb7e251b01b25f,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,OACI,199,40,c84l1_dcc49727e8cb090a850540f63ab3aae1,c84v2_59da6c9a2c8da7903a0d68b17a6a141d,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,4,1,c84l1_91b9804cbbc17ff9e21f2a51e057a94a,c84v2_31e1f33dd2ba8fc75ddd80f5d47ec454,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,9,2,c84l1_fb90650a02efe471a6a18c8e197bdb64,c84v2_d0e0aecc65d989c2bfe6c8b56177c2b1,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,14,3,c84l1_17f615e2526ba26128ce7b9783bcde59,c84v2_f91e43b9a3ba8d0d63cc466142c8a488,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,19,4,c84l1_57980aee9c32e0ce324cdf7f4496d39a,c84v2_000df2bfbfc4d98c522824a160e99832,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,24,5,c84l1_aca6d26136959e613e89fcbc3c0d14f3,c84v2_d4df39881f391c40eb079436b23a8bea,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,29,6,c84l1_574485a86667c7efe7af5898821842f1,c84v2_8b6ebd648ab8a1ac35033de5fb250e94,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,34,7,c84l1_3aeb686aac90a7459c5409575bfb11cf,c84v2_ec8057c304b14306a533bd8b9d11b4dd,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,39,8,c84l1_961e6a678c07ab28a0150c513b99bf76,c84v2_68345b00a0b3f2b69551697491a244ab,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,44,9,c84l1_7d1daa40c7a5f1aafbf1370c7fd24341,c84v2_eec27424dd4a756df6b7de2d52406843,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,49,10,c84l1_5fe2df8c2dbdffc4340e160d67ece1f4,c84v2_8191ad7d8ad91cf68e65d5fe32ffe072,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,54,11,c84l1_9e6dfbadf69c59759fe751ff483ebaf0,c84v2_4a27c95a8cedb3926cfc8859a2d21675,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,59,12,c84l1_80283612340b959ab44aab06a85d808d,c84v2_663104a9b85bcb799c7805e5143c7d11,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,64,13,c84l1_33cd7331d36c9a0033323c8424e5946a,c84v2_abbe486bfd185467464e4f8c1ebba5ac,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,69,14,c84l1_656a691465abc8c41bb11a99c2e8b25f,c84v2_29566e3c28e1444aa0e9281e9090f25e,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,74,15,c84l1_351f0b3beccb511ca8aac971f9f0b592,c84v2_e5be1927452d5ef6df4890d423780ed8,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,79,16,c84l1_7ad2bce2305812c15580dc81ec1bdb67,c84v2_fcf69226edd71386b3314349a697db3e,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,84,17,c84l1_b6f1f51d3433f7c1fc49eadb70bc53e6,c84v2_3fe2b649b010584ac3a8ad866e83b20e,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,89,18,c84l1_9497449f56243ff1cfeda27981b5bc37,c84v2_af4125a2bdc03e7aabf1f77259829ae1,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,94,19,c84l1_b3caed31f92aeb85bd984b931b234577,c84v2_4ca3d6c7e4645e1ab2cafe3b6dc874ba,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,99,20,c84l1_bf5b4c924c963ef4cff390ef7b49a40e,c84v2_eb43dc366d139928e5d106020c92ffc2,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,104,21,c84l1_d33c4c50bbee77c20d64ef06a7acb290,c84v2_c8a14ae75d2112fc3b06de7fdba0d81b,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,109,22,c84l1_a1b038cc7ae395af0ace8adb02a7e44a,c84v2_3a3b14a9e99bfa8507cd586433690264,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
Lee2019_MI,B,5,1,SRC,114,23,c84l1_1dedb4d3a612b5a0248e38059cd68169,c84v2_d06c3c393a1fee18ce8fa30821866036,SUPERSEDED_LEVEL1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0,0,NONE,B0,2,1,22,1
