stage,field_level,target_id,trajectory,candidate_count,k_definition,k,observed_hit,random_hit,enrichment,continuous_regret,regret_to_utility_range
T2,trajectory_cell,9,0|9|0|S0_full_support,4,top10pct,1,1.0,0.25,4.0,0.0,0.0
T2,trajectory_cell,9,0|9|1|S0_full_support,4,top1,1,1.0,0.25,4.0,0.0,0.0
T2,trajectory_cell,9,0|9|1|S0_full_support,4,top3,3,1.0,0.75,1.3333333333333333,0.0,0.0
T2,trajectory_cell,9,0|9|1|S0_full_support,4,top5,4,1.0,1.0,1.0,0.0,0.0
T2,trajectory_cell,9,0|9|1|S0_full_support,4,top10pct,1,1.0,0.25,4.0,0.0,0.0
T2,trajectory_cell,9,1|9|0|S0_full_support,4,top1,1,0.0,0.25,0.0,0.05729539062872402,0.49444672974084775
T2,trajectory_cell,9,1|9|0|S0_full_support,4,top3,3,1.0,0.75,1.3333333333333333,0.05729539062872402,0.49444672974084775
T2,trajectory_cell,9,1|9|0|S0_full_support,4,top5,4,1.0,1.0,1.0,0.05729539062872402,0.49444672974084775
T2,trajectory_cell,9,1|9|0|S0_full_support,4,top10pct,1,0.0,0.25,0.0,0.05729539062872402,0.49444672974084775
T2,trajectory_cell,9,1|9|1|S0_full_support,4,top1,1,1.0,0.25,4.0,0.0,0.0
T2,trajectory_cell,9,1|9|1|S0_full_support,4,top3,3,1.0,0.75,1.3333333333333333,0.0,0.0
T2,trajectory_cell,9,1|9|1|S0_full_support,4,top5,4,1.0,1.0,1.0,0.0,0.0
T2,trajectory_cell,9,1|9|1|S0_full_support,4,top10pct,1,1.0,0.25,4.0,0.0,0.0
T2,trajectory_cell,9,2|9|0|S0_full_support,4,top1,1,1.0,0.25,4.0,0.0,0.0
T2,trajectory_cell,9,2|9|0|S0_full_support,4,top3,3,1.0,0.75,1.3333333333333333,0.0,0.0
T2,trajectory_cell,9,2|9|0|S0_full_support,4,top5,4,1.0,1.0,1.0,0.0,0.0
T2,trajectory_cell,9,2|9|0|S0_full_support,4,top10pct,1,1.0,0.25,4.0,0.0,0.0
T2,trajectory_cell,9,2|9|1|S0_full_support,4,top1,1,1.0,0.25,4.0,0.0,0.0
T2,trajectory_cell,9,2|9|1|S0_full_support,4,top3,3,1.0,0.75,1.3333333333333333,0.0,0.0
T2,trajectory_cell,9,2|9|1|S0_full_support,4,top5,4,1.0,1.0,1.0,0.0,0.0
T2,trajectory_cell,9,2|9|1|S0_full_support,4,top10pct,1,1.0,0.25,4.0,0.0,0.0
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,top1,1,0.0,0.00909090909090909,0.0,0.08342505401328931,0.42448019366257245
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,top3,3,0.0,0.02727272727272727,0.0,0.08342505401328931,0.42448019366257245
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,top5,5,0.0,0.045454545454545456,0.0,0.08342505401328931,0.42448019366257245
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,top10pct,11,1.0,0.1,10.0,0.08342505401328931,0.42448019366257245
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,top1,1,1.0,0.0625,16.0,0.0,0.0
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,top3,3,1.0,0.1875,5.333333333333333,0.0,0.0
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,top5,5,1.0,0.3125,3.2,0.0,0.0
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,top10pct,2,1.0,0.125,8.0,0.0,0.0
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,top1,1,0.0,0.0625,0.0,0.04062434964137751,0.29631582190514655
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,top3,3,0.0,0.1875,0.0,0.04062434964137751,0.29631582190514655
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,top5,5,1.0,0.3125,3.2,0.04062434964137751,0.29631582190514655
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,top10pct,2,0.0,0.125,0.0,0.04062434964137751,0.29631582190514655
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,top1,1,0.0,0.041666666666666664,0.0,0.030040668198562936,0.35261637744461494
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,top3,3,1.0,0.125,8.0,0.030040668198562936,0.35261637744461494
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,top5,5,1.0,0.20833333333333334,4.8,0.030040668198562936,0.35261637744461494
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,top10pct,3,1.0,0.125,8.0,0.030040668198562936,0.35261637744461494
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,top1,1,1.0,0.07142857142857142,14.0,0.0,0.0
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,top3,3,1.0,0.21428571428571427,4.666666666666667,0.0,0.0
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,top5,5,1.0,0.35714285714285715,2.8,0.0,0.0
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,top10pct,2,1.0,0.14285714285714285,7.0,0.0,0.0
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,top1,1,1.0,0.058823529411764705,17.0,0.0,0.0
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,top3,3,1.0,0.17647058823529413,5.666666666666666,0.0,0.0
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,top5,5,1.0,0.29411764705882354,3.4,0.0,0.0
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,top10pct,2,1.0,0.11764705882352941,8.5,0.0,0.0
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,top1,1,0.0,0.043478260869565216,0.0,0.08342505401328931,0.42448019366257245
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,top3,3,0.0,0.13043478260869565,0.0,0.08342505401328931,0.42448019366257245
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,top5,5,1.0,0.21739130434782608,4.6000000000000005,0.08342505401328931,0.42448019366257245
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,top10pct,3,0.0,0.13043478260869565,0.0,0.08342505401328931,0.42448019366257245
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,top1,1,0.0,0.007042253521126761,0.0,0.041618273325590316,0.37844003497212014
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,top3,3,1.0,0.02112676056338028,47.333333333333336,0.041618273325590316,0.37844003497212014
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,top5,5,1.0,0.035211267605633804,28.4,0.041618273325590316,0.37844003497212014
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,top10pct,15,1.0,0.1056338028169014,9.466666666666667,0.041618273325590316,0.37844003497212014
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,top1,1,0.0,0.043478260869565216,0.0,0.051079171506000776,1.0
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,top3,3,0.0,0.13043478260869565,0.0,0.051079171506000776,1.0
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,top5,5,0.0,0.21739130434782608,0.0,0.051079171506000776,1.0
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,top10pct,3,0.0,0.13043478260869565,0.0,0.051079171506000776,1.0
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,top1,1,0.0,0.041666666666666664,0.0,0.041618273325590316,0.4650567090264823
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,top3,3,1.0,0.125,8.0,0.041618273325590316,0.4650567090264823
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,top5,5,1.0,0.20833333333333334,4.8,0.041618273325590316,0.4650567090264823
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,top10pct,3,1.0,0.125,8.0,0.041618273325590316,0.4650567090264823
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,top1,1,0.0,0.05263157894736842,0.0,0.042402118100128394,0.5312235748360646
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,top3,3,1.0,0.15789473684210525,6.333333333333334,0.042402118100128394,0.5312235748360646
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,top5,5,1.0,0.2631578947368421,3.8000000000000003,0.042402118100128394,0.5312235748360646
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,top10pct,2,0.0,0.10526315789473684,0.0,0.042402118100128394,0.5312235748360646
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,top1,1,0.0,0.04,0.0,0.024319564154288154,0.960854361116002
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,top3,3,0.0,0.12,0.0,0.024319564154288154,0.960854361116002
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,top5,5,0.0,0.2,0.0,0.024319564154288154,0.960854361116002
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,top10pct,3,0.0,0.12,0.0,0.024319564154288154,0.960854361116002
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,top1,1,0.0,0.045454545454545456,0.0,0.018493260590500604,0.21916267978689652
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,top3,3,0.0,0.13636363636363635,0.0,0.018493260590500604,0.21916267978689652
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,top5,5,0.0,0.22727272727272727,0.0,0.018493260590500604,0.21916267978689652
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,top10pct,3,0.0,0.13636363636363635,0.0,0.018493260590500604,0.21916267978689652
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,top1,1,0.0,0.034482758620689655,0.0,0.005409229374248703,0.14102159730407382
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,top3,3,0.0,0.10344827586206896,0.0,0.005409229374248703,0.14102159730407382
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,top5,5,0.0,0.1724137931034483,0.0,0.005409229374248703,0.14102159730407382
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,top10pct,3,0.0,0.10344827586206896,0.0,0.005409229374248703,0.14102159730407382
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,top1,1,0.0,0.0078125,0.0,0.016417637041878486,0.0522840150205359
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,top3,3,0.0,0.0234375,0.0,0.016417637041878486,0.0522840150205359
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,top5,5,0.4444444444444444,0.0390625,11.377777777777776,0.016417637041878486,0.0522840150205359
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,top10pct,13,1.0,0.1015625,9.846153846153847,0.016417637041878486,0.0522840150205359
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,top1,1,0.0,0.05263157894736842,0.0,0.016417637041878486,0.13925395384549885
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,top3,3,0.0,0.15789473684210525,0.0,0.016417637041878486,0.13925395384549885
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,top5,5,0.7222222222222222,0.2631578947368421,2.7444444444444445,0.016417637041878486,0.13925395384549885
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,top10pct,2,0.0,0.10526315789473684,0.0,0.016417637041878486,0.13925395384549885
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,top1,1,0.0,0.047619047619047616,0.0,0.0148136612823625,0.27660387884765303
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,top3,3,0.0,0.14285714285714285,0.0,0.0148136612823625,0.27660387884765303
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,top5,5,1.0,0.23809523809523808,4.2,0.0148136612823625,0.27660387884765303
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,top10pct,3,0.0,0.14285714285714285,0.0,0.0148136612823625,0.27660387884765303
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,top1,1,1.0,0.041666666666666664,24.0,0.0,0.0
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,top3,3,1.0,0.125,8.0,0.0,0.0
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,top5,5,1.0,0.20833333333333334,4.8,0.0,0.0
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,top10pct,3,1.0,0.125,8.0,0.0,0.0
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,top1,1,0.0,0.0625,0.0,0.040740730860377106,0.32111564409862664
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,top3,3,0.0,0.1875,0.0,0.040740730860377106,0.32111564409862664
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,top5,5,1.0,0.3125,3.2,0.040740730860377106,0.32111564409862664
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,top10pct,2,0.0,0.125,0.0,0.040740730860377106,0.32111564409862664
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,top1,1,0.0,0.05555555555555555,0.0,0.0020892078270263736,0.008740634519581472
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,top3,3,1.0,0.16666666666666666,6.0,0.0020892078270263736,0.008740634519581472
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,top5,5,1.0,0.2777777777777778,3.5999999999999996,0.0020892078270263736,0.008740634519581472
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,top10pct,2,1.0,0.1111111111111111,9.0,0.0020892078270263736,0.008740634519581472
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,top1,1,1.0,0.03333333333333333,30.0,0.0,0.0
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,top3,3,1.0,0.1,10.0,0.0,0.0
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,top5,5,1.0,0.16666666666666666,6.0,0.0,0.0
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,top10pct,3,1.0,0.1,10.0,0.0,0.0
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,top1,1,1.0,0.007751937984496124,129.0,0.0,0.0
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,top3,3,1.0,0.023255813953488372,43.0,0.0,0.0
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,top5,5,1.0,0.03875968992248062,25.8,0.0,0.0
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,top10pct,13,1.0,0.10077519379844961,9.923076923076923,0.0,0.0
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,top1,1,1.0,0.05,20.0,0.0,0.0
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,top3,3,1.0,0.15,6.666666666666667,0.0,0.0
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,top5,5,1.0,0.25,4.0,0.0,0.0
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,top10pct,2,1.0,0.1,10.0,0.0,0.0
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,top1,1,1.0,0.03125,32.0,0.0,0.0
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,top3,3,1.0,0.09375,10.666666666666666,0.0,0.0
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,top5,5,1.0,0.15625,6.4,0.0,0.0
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,top10pct,4,1.0,0.125,8.0,0.0,0.0
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,top1,1,0.0,0.07142857142857142,0.0,0.034598576528956204,0.38207542681982715
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,top3,3,0.0,0.21428571428571427,0.0,0.034598576528956204,0.38207542681982715
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,top5,5,0.0,0.35714285714285715,0.0,0.034598576528956204,0.38207542681982715
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,top10pct,2,0.0,0.14285714285714285,0.0,0.034598576528956204,0.38207542681982715
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,top1,1,0.0,0.05,0.0,0.04385986348011661,0.3572985861519584
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,top3,3,1.0,0.15,6.666666666666667,0.04385986348011661,0.3572985861519584
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,top5,5,1.0,0.25,4.0,0.04385986348011661,0.3572985861519584
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,top10pct,2,0.0,0.1,0.0,0.04385986348011661,0.3572985861519584
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,top1,1,1.0,0.037037037037037035,27.0,0.0,0.0
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,top3,3,1.0,0.1111111111111111,9.0,0.0,0.0
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,top5,5,1.0,0.18518518518518517,5.4,0.0,0.0
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,top10pct,3,1.0,0.1111111111111111,9.0,0.0,0.0
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,top1,1,1.0,0.0625,16.0,0.0,0.0
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,top3,3,1.0,0.1875,5.333333333333333,0.0,0.0
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,top5,5,1.0,0.3125,3.2,0.0,0.0
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,top10pct,2,1.0,0.125,8.0,0.0,0.0
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,top1,1,1.0,0.00980392156862745,102.0,0.0,0.0
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,top3,3,1.0,0.029411764705882353,34.0,0.0,0.0
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,top5,5,1.0,0.049019607843137254,20.4,0.0,0.0
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,top10pct,11,1.0,0.10784313725490197,9.272727272727272,0.0,0.0
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,top1,1,0.0,0.0625,0.0,0.0018236520102191678,0.03577262900321846
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,top3,3,1.0,0.1875,5.333333333333333,0.0018236520102191678,0.03577262900321846
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,top5,5,1.0,0.3125,3.2,0.0018236520102191678,0.03577262900321846
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,top10pct,2,1.0,0.125,8.0,0.0018236520102191678,0.03577262900321846
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,top1,1,0.0,0.05555555555555555,0.0,0.015317556362332507,0.3917045739460583
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,top3,3,0.0,0.16666666666666666,0.0,0.015317556362332507,0.3917045739460583
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,top5,5,0.0,0.2777777777777778,0.0,0.015317556362332507,0.3917045739460583
T3-HO,trajectory_cell,5,0|5|1|S0_full_support,18,top10pct,2,0.0,0.1111111111111111,0.0,0.015317556362332507,0.3917045739460583
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,top1,1,0.0,0.07142857142857142,0.0,0.0038153825467258096,0.10369242481918481
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,top3,3,0.0,0.21428571428571427,0.0,0.0038153825467258096,0.10369242481918481
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,top5,5,0.0,0.35714285714285715,0.0,0.0038153825467258096,0.10369242481918481
T3-HO,trajectory_cell,5,1|5|0|S0_full_support,14,top10pct,2,0.0,0.14285714285714285,0.0,0.0038153825467258096,0.10369242481918481
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,top1,1,1.0,0.06666666666666667,15.0,0.0,0.0
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,top3,3,1.0,0.2,5.0,0.0,0.0
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,top5,5,1.0,0.3333333333333333,3.0,0.0,0.0
T3-HO,trajectory_cell,5,1|5|1|S0_full_support,15,top10pct,2,1.0,0.13333333333333333,7.5,0.0,0.0
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,top1,1,0.0,0.05555555555555555,0.0,0.024189301241540062,0.5330905050006172
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,top3,3,0.0,0.16666666666666666,0.0,0.024189301241540062,0.5330905050006172
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,top5,5,1.0,0.2777777777777778,3.5999999999999996,0.024189301241540062,0.5330905050006172
T3-HO,trajectory_cell,5,2|5|0|S0_full_support,18,top10pct,2,0.0,0.1111111111111111,0.0,0.024189301241540062,0.5330905050006172
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,top1,1,0.0,0.047619047619047616,0.0,0.024503047823943414,0.5553121924896052
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,top3,3,0.0,0.14285714285714285,0.0,0.024503047823943414,0.5553121924896052
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,top5,5,0.0,0.23809523809523808,0.0,0.024503047823943414,0.5553121924896052
T3-HO,trajectory_cell,5,2|5|1|S0_full_support,21,top10pct,3,0.0,0.14285714285714285,0.0,0.024503047823943414,0.5553121924896052
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,top1,1,0.0,0.009259259259259259,0.0,0.014791072584233289,0.11412152368459859
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,top3,3,0.0,0.027777777777777776,0.0,0.014791072584233289,0.11412152368459859
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,top5,5,0.0,0.046296296296296294,0.0,0.014791072584233289,0.11412152368459859
T3-HO,target_universe,6,ALL_TARGET_CANDIDATES,108,top10pct,11,0.0,0.10185185185185185,0.0,0.014791072584233289,0.11412152368459859
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,top1,1,0.0,0.05555555555555555,0.0,0.04319374292157108,0.5373619871879299
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,top3,3,1.0,0.16666666666666666,6.0,0.04319374292157108,0.5373619871879299
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,top5,5,1.0,0.2777777777777778,3.5999999999999996,0.04319374292157108,0.5373619871879299
T3-HO,trajectory_cell,6,0|6|0|S0_full_support,18,top10pct,2,1.0,0.1111111111111111,9.0,0.04319374292157108,0.5373619871879299
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,top1,1,1.0,0.058823529411764705,17.0,0.0,0.0
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,top3,3,1.0,0.17647058823529413,5.666666666666666,0.0,0.0
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,top5,5,1.0,0.29411764705882354,3.4,0.0,0.0
T3-HO,trajectory_cell,6,0|6|1|S0_full_support,17,top10pct,2,1.0,0.11764705882352941,8.5,0.0,0.0
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,top1,1,1.0,0.058823529411764705,17.0,0.0,0.0
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,top3,3,1.0,0.17647058823529413,5.666666666666666,0.0,0.0
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,top5,5,1.0,0.29411764705882354,3.4,0.0,0.0
T3-HO,trajectory_cell,6,1|6|0|S0_full_support,17,top10pct,2,1.0,0.11764705882352941,8.5,0.0,0.0
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,top1,1,0.0,0.047619047619047616,0.0,0.0034322480584880743,0.07575086567934519
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,top3,3,0.0,0.14285714285714285,0.0,0.0034322480584880743,0.07575086567934519
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,top5,5,1.0,0.23809523809523808,4.2,0.0034322480584880743,0.07575086567934519
T3-HO,trajectory_cell,6,1|6|1|S0_full_support,21,top10pct,3,0.0,0.14285714285714285,0.0,0.0034322480584880743,0.07575086567934519
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,top1,1,1.0,0.05263157894736842,19.0,0.0,0.0
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,top3,3,1.0,0.15789473684210525,6.333333333333334,0.0,0.0
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,top5,5,1.0,0.2631578947368421,3.8000000000000003,0.0,0.0
T3-HO,trajectory_cell,6,2|6|0|S0_full_support,19,top10pct,2,1.0,0.10526315789473684,9.5,0.0,0.0
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,top1,1,0.0,0.0625,0.0,0.016133130081300795,0.2326919045058017
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,top3,3,0.0,0.1875,0.0,0.016133130081300795,0.2326919045058017
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,top5,5,0.0,0.3125,0.0,0.016133130081300795,0.2326919045058017
T3-HO,trajectory_cell,6,2|6|1|S0_full_support,16,top10pct,2,0.0,0.125,0.0,0.016133130081300795,0.2326919045058017
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,top1,1,0.0,0.008928571428571428,0.0,0.070894720478973,0.5217733979889067
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,top3,3,0.0,0.026785714285714284,0.0,0.070894720478973,0.5217733979889067
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,top5,5,0.0,0.044642857142857144,0.0,0.070894720478973,0.5217733979889067
T3-HO,target_universe,7,ALL_TARGET_CANDIDATES,112,top10pct,12,0.0,0.10714285714285714,0.0,0.070894720478973,0.5217733979889067
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,top1,1,0.0,0.058823529411764705,0.0,0.04204179276298742,0.47255048825593277
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,top3,3,0.0,0.17647058823529413,0.0,0.04204179276298742,0.47255048825593277
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,top5,5,1.0,0.29411764705882354,3.4,0.04204179276298742,0.47255048825593277
T3-HO,trajectory_cell,7,0|7|0|S0_full_support,17,top10pct,2,0.0,0.11764705882352941,0.0,0.04204179276298742,0.47255048825593277
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,top1,1,1.0,0.05,20.0,0.0,0.0
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,top3,3,1.0,0.15,6.666666666666667,0.0,0.0
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,top5,5,1.0,0.25,4.0,0.0,0.0
T3-HO,trajectory_cell,7,0|7|1|S0_full_support,20,top10pct,2,1.0,0.1,10.0,0.0,0.0
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,top1,1,0.0,0.045454545454545456,0.0,0.0007641892081057255,0.006555522886535361
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,top3,3,0.0,0.13636363636363635,0.0,0.0007641892081057255,0.006555522886535361
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,top5,5,0.0,0.22727272727272727,0.0,0.0007641892081057255,0.006555522886535361
T3-HO,trajectory_cell,7,1|7|0|S0_full_support,22,top10pct,3,0.0,0.13636363636363635,0.0,0.0007641892081057255,0.006555522886535361
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,top1,1,0.0,0.058823529411764705,0.0,0.04338965656065036,0.42688196292152253
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,top3,3,1.0,0.17647058823529413,5.666666666666666,0.04338965656065036,0.42688196292152253
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,top5,5,1.0,0.29411764705882354,3.4,0.04338965656065036,0.42688196292152253
T3-HO,trajectory_cell,7,1|7|1|S0_full_support,17,top10pct,2,1.0,0.11764705882352941,8.5,0.04338965656065036,0.42688196292152253
