stage,field_level,target_id,trajectory,candidate_count,epsilon,epsilon_source,epsilon_optimal_count,epsilon_optimal_fraction,effective_candidate_multiplicity
T2,trajectory_cell,7,2|7|0|S0_full_support,4,0.02,T2_locked_rule,2,0.5,2.621536219424591
T2,trajectory_cell,7,2|7|0|S0_full_support,4,0.025454384114,T2_locked_rule,2,0.5,2.621536219424591
T2,trajectory_cell,7,2|7|1|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.7530252992240647
T2,trajectory_cell,7,2|7|1|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.7530252992240647
T2,trajectory_cell,7,2|7|1|S0_full_support,4,0.015601977635,T2_locked_rule,1,0.25,1.7530252992240647
T2,trajectory_cell,7,2|7|1|S0_full_support,4,0.02,T2_locked_rule,1,0.25,1.7530252992240647
T2,trajectory_cell,7,2|7|1|S0_full_support,4,0.025454384114,T2_locked_rule,2,0.5,1.7530252992240647
T2,target_universe,8,ALL_TARGET_CANDIDATES,24,0.0,T2_locked_rule,1,0.041666666666666664,3.2394555268268173
T2,target_universe,8,ALL_TARGET_CANDIDATES,24,0.012149053816,T2_locked_rule,1,0.041666666666666664,3.2394555268268173
T2,target_universe,8,ALL_TARGET_CANDIDATES,24,0.015601977635,T2_locked_rule,2,0.08333333333333333,3.2394555268268173
T2,target_universe,8,ALL_TARGET_CANDIDATES,24,0.02,T2_locked_rule,2,0.08333333333333333,3.2394555268268173
T2,target_universe,8,ALL_TARGET_CANDIDATES,24,0.025454384114,T2_locked_rule,2,0.08333333333333333,3.2394555268268173
T2,trajectory_cell,8,0|8|0|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.0739933396433363
T2,trajectory_cell,8,0|8|0|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.0739933396433363
T2,trajectory_cell,8,0|8|0|S0_full_support,4,0.015601977635,T2_locked_rule,1,0.25,1.0739933396433363
T2,trajectory_cell,8,0|8|0|S0_full_support,4,0.02,T2_locked_rule,1,0.25,1.0739933396433363
T2,trajectory_cell,8,0|8|0|S0_full_support,4,0.025454384114,T2_locked_rule,1,0.25,1.0739933396433363
T2,trajectory_cell,8,0|8|1|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.2765099512646234
T2,trajectory_cell,8,0|8|1|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.2765099512646234
T2,trajectory_cell,8,0|8|1|S0_full_support,4,0.015601977635,T2_locked_rule,1,0.25,1.2765099512646234
T2,trajectory_cell,8,0|8|1|S0_full_support,4,0.02,T2_locked_rule,1,0.25,1.2765099512646234
T2,trajectory_cell,8,0|8|1|S0_full_support,4,0.025454384114,T2_locked_rule,1,0.25,1.2765099512646234
T2,trajectory_cell,8,1|8|0|S0_full_support,4,0.0,T2_locked_rule,1,0.25,2.02681235208171
T2,trajectory_cell,8,1|8|0|S0_full_support,4,0.012149053816,T2_locked_rule,2,0.5,2.02681235208171
T2,trajectory_cell,8,1|8|0|S0_full_support,4,0.015601977635,T2_locked_rule,2,0.5,2.02681235208171
T2,trajectory_cell,8,1|8|0|S0_full_support,4,0.02,T2_locked_rule,2,0.5,2.02681235208171
T2,trajectory_cell,8,1|8|0|S0_full_support,4,0.025454384114,T2_locked_rule,2,0.5,2.02681235208171
T2,trajectory_cell,8,1|8|1|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.2706031100239066
T2,trajectory_cell,8,1|8|1|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.2706031100239066
T2,trajectory_cell,8,1|8|1|S0_full_support,4,0.015601977635,T2_locked_rule,1,0.25,1.2706031100239066
T2,trajectory_cell,8,1|8|1|S0_full_support,4,0.02,T2_locked_rule,1,0.25,1.2706031100239066
T2,trajectory_cell,8,1|8|1|S0_full_support,4,0.025454384114,T2_locked_rule,1,0.25,1.2706031100239066
T2,trajectory_cell,8,2|8|0|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.2449227060955914
T2,trajectory_cell,8,2|8|0|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.2449227060955914
T2,trajectory_cell,8,2|8|0|S0_full_support,4,0.015601977635,T2_locked_rule,1,0.25,1.2449227060955914
T2,trajectory_cell,8,2|8|0|S0_full_support,4,0.02,T2_locked_rule,1,0.25,1.2449227060955914
T2,trajectory_cell,8,2|8|0|S0_full_support,4,0.025454384114,T2_locked_rule,1,0.25,1.2449227060955914
T2,trajectory_cell,8,2|8|1|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.7405471053517099
T2,trajectory_cell,8,2|8|1|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.7405471053517099
T2,trajectory_cell,8,2|8|1|S0_full_support,4,0.015601977635,T2_locked_rule,2,0.5,1.7405471053517099
T2,trajectory_cell,8,2|8|1|S0_full_support,4,0.02,T2_locked_rule,2,0.5,1.7405471053517099
T2,trajectory_cell,8,2|8|1|S0_full_support,4,0.025454384114,T2_locked_rule,2,0.5,1.7405471053517099
T2,target_universe,9,ALL_TARGET_CANDIDATES,24,0.0,T2_locked_rule,1,0.041666666666666664,3.5644029035274576
T2,target_universe,9,ALL_TARGET_CANDIDATES,24,0.012149053816,T2_locked_rule,2,0.08333333333333333,3.5644029035274576
T2,target_universe,9,ALL_TARGET_CANDIDATES,24,0.015601977635,T2_locked_rule,3,0.125,3.5644029035274576
T2,target_universe,9,ALL_TARGET_CANDIDATES,24,0.02,T2_locked_rule,3,0.125,3.5644029035274576
T2,target_universe,9,ALL_TARGET_CANDIDATES,24,0.025454384114,T2_locked_rule,3,0.125,3.5644029035274576
T2,trajectory_cell,9,0|9|0|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.054561745378513
T2,trajectory_cell,9,0|9|0|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.054561745378513
T2,trajectory_cell,9,0|9|0|S0_full_support,4,0.015601977635,T2_locked_rule,1,0.25,1.054561745378513
T2,trajectory_cell,9,0|9|0|S0_full_support,4,0.02,T2_locked_rule,1,0.25,1.054561745378513
T2,trajectory_cell,9,0|9|0|S0_full_support,4,0.025454384114,T2_locked_rule,1,0.25,1.054561745378513
T2,trajectory_cell,9,0|9|1|S0_full_support,4,0.0,T2_locked_rule,1,0.25,2.260922684594551
T2,trajectory_cell,9,0|9|1|S0_full_support,4,0.012149053816,T2_locked_rule,2,0.5,2.260922684594551
T2,trajectory_cell,9,0|9|1|S0_full_support,4,0.015601977635,T2_locked_rule,2,0.5,2.260922684594551
T2,trajectory_cell,9,0|9|1|S0_full_support,4,0.02,T2_locked_rule,2,0.5,2.260922684594551
T2,trajectory_cell,9,0|9|1|S0_full_support,4,0.025454384114,T2_locked_rule,2,0.5,2.260922684594551
T2,trajectory_cell,9,1|9|0|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.292442995577594
T2,trajectory_cell,9,1|9|0|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.292442995577594
T2,trajectory_cell,9,1|9|0|S0_full_support,4,0.015601977635,T2_locked_rule,1,0.25,1.292442995577594
T2,trajectory_cell,9,1|9|0|S0_full_support,4,0.02,T2_locked_rule,1,0.25,1.292442995577594
T2,trajectory_cell,9,1|9|0|S0_full_support,4,0.025454384114,T2_locked_rule,1,0.25,1.292442995577594
T2,trajectory_cell,9,1|9|1|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.7013060151204265
T2,trajectory_cell,9,1|9|1|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.7013060151204265
T2,trajectory_cell,9,1|9|1|S0_full_support,4,0.015601977635,T2_locked_rule,2,0.5,1.7013060151204265
T2,trajectory_cell,9,1|9|1|S0_full_support,4,0.02,T2_locked_rule,2,0.5,1.7013060151204265
T2,trajectory_cell,9,1|9|1|S0_full_support,4,0.025454384114,T2_locked_rule,2,0.5,1.7013060151204265
T2,trajectory_cell,9,2|9|0|S0_full_support,4,0.0,T2_locked_rule,1,0.25,2.006213430847708
T2,trajectory_cell,9,2|9|0|S0_full_support,4,0.012149053816,T2_locked_rule,2,0.5,2.006213430847708
T2,trajectory_cell,9,2|9|0|S0_full_support,4,0.015601977635,T2_locked_rule,2,0.5,2.006213430847708
T2,trajectory_cell,9,2|9|0|S0_full_support,4,0.02,T2_locked_rule,2,0.5,2.006213430847708
T2,trajectory_cell,9,2|9|0|S0_full_support,4,0.025454384114,T2_locked_rule,2,0.5,2.006213430847708
T2,trajectory_cell,9,2|9|1|S0_full_support,4,0.0,T2_locked_rule,1,0.25,1.0988712231677542
T2,trajectory_cell,9,2|9|1|S0_full_support,4,0.012149053816,T2_locked_rule,1,0.25,1.0988712231677542
T2,trajectory_cell,9,2|9|1|S0_full_support,4,0.015601977635,T2_locked_rule,1,0.25,1.0988712231677542
T2,trajectory_cell,9,2|9|1|S0_full_support,4,0.02,T2_locked_rule,1,0.25,1.0988712231677542
T2,trajectory_cell,9,2|9|1|S0_full_support,4,0.025454384114,T2_locked_rule,1,0.25,1.0988712231677542
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,0.0,T2_locked_rule,1,0.00909090909090909,6.457020318047742
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,0.012149053816,T2_locked_rule,2,0.01818181818181818,6.457020318047742
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,0.015601977635,T2_locked_rule,2,0.01818181818181818,6.457020318047742
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,0.02,T2_locked_rule,4,0.03636363636363636,6.457020318047742
T3-HO,target_universe,1,ALL_TARGET_CANDIDATES,110,0.025454384114,T2_locked_rule,4,0.03636363636363636,6.457020318047742
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,0.0,T2_locked_rule,1,0.0625,3.496412508046352
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,0.012149053816,T2_locked_rule,1,0.0625,3.496412508046352
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,0.015601977635,T2_locked_rule,3,0.1875,3.496412508046352
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,0.02,T2_locked_rule,3,0.1875,3.496412508046352
T3-HO,trajectory_cell,1,0|1|0|S0_full_support,16,0.025454384114,T2_locked_rule,3,0.1875,3.496412508046352
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,0.0,T2_locked_rule,1,0.0625,4.085823010164626
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,0.012149053816,T2_locked_rule,3,0.1875,4.085823010164626
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,0.015601977635,T2_locked_rule,3,0.1875,4.085823010164626
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,0.02,T2_locked_rule,3,0.1875,4.085823010164626
T3-HO,trajectory_cell,1,0|1|1|S0_full_support,16,0.025454384114,T2_locked_rule,4,0.25,4.085823010164626
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,0.0,T2_locked_rule,1,0.041666666666666664,7.208096551365743
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,0.012149053816,T2_locked_rule,2,0.08333333333333333,7.208096551365743
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,0.015601977635,T2_locked_rule,2,0.08333333333333333,7.208096551365743
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,0.02,T2_locked_rule,3,0.125,7.208096551365743
T3-HO,trajectory_cell,1,1|1|0|S0_full_support,24,0.025454384114,T2_locked_rule,4,0.16666666666666666,7.208096551365743
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,0.0,T2_locked_rule,1,0.07142857142857142,1.7919922565692397
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,0.012149053816,T2_locked_rule,1,0.07142857142857142,1.7919922565692397
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,0.015601977635,T2_locked_rule,1,0.07142857142857142,1.7919922565692397
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,0.02,T2_locked_rule,1,0.07142857142857142,1.7919922565692397
T3-HO,trajectory_cell,1,1|1|1|S0_full_support,14,0.025454384114,T2_locked_rule,1,0.07142857142857142,1.7919922565692397
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,0.0,T2_locked_rule,1,0.058823529411764705,2.4371663296993966
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,0.012149053816,T2_locked_rule,2,0.11764705882352941,2.4371663296993966
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,0.015601977635,T2_locked_rule,2,0.11764705882352941,2.4371663296993966
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,0.02,T2_locked_rule,2,0.11764705882352941,2.4371663296993966
T3-HO,trajectory_cell,1,2|1|0|S0_full_support,17,0.025454384114,T2_locked_rule,2,0.11764705882352941,2.4371663296993966
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,0.0,T2_locked_rule,1,0.043478260869565216,1.2992670737666816
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,0.012149053816,T2_locked_rule,1,0.043478260869565216,1.2992670737666816
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,0.015601977635,T2_locked_rule,1,0.043478260869565216,1.2992670737666816
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,0.02,T2_locked_rule,1,0.043478260869565216,1.2992670737666816
T3-HO,trajectory_cell,1,2|1|1|S0_full_support,23,0.025454384114,T2_locked_rule,1,0.043478260869565216,1.2992670737666816
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,0.0,T2_locked_rule,1,0.007042253521126761,43.00888752707828
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,0.012149053816,T2_locked_rule,1,0.007042253521126761,43.00888752707828
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,0.015601977635,T2_locked_rule,2,0.014084507042253521,43.00888752707828
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,0.02,T2_locked_rule,2,0.014084507042253521,43.00888752707828
T3-HO,target_universe,2,ALL_TARGET_CANDIDATES,142,0.025454384114,T2_locked_rule,5,0.035211267605633804,43.00888752707828
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,0.0,T2_locked_rule,1,0.043478260869565216,19.510197583017856
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,0.012149053816,T2_locked_rule,5,0.21739130434782608,19.510197583017856
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,0.015601977635,T2_locked_rule,14,0.6086956521739131,19.510197583017856
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,0.02,T2_locked_rule,20,0.8695652173913043,19.510197583017856
T3-HO,trajectory_cell,2,0|2|0|S0_full_support,23,0.025454384114,T2_locked_rule,22,0.9565217391304348,19.510197583017856
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,0.0,T2_locked_rule,1,0.041666666666666664,12.114114610787494
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,0.012149053816,T2_locked_rule,1,0.041666666666666664,12.114114610787494
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,0.015601977635,T2_locked_rule,1,0.041666666666666664,12.114114610787494
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,0.02,T2_locked_rule,1,0.041666666666666664,12.114114610787494
T3-HO,trajectory_cell,2,0|2|1|S0_full_support,24,0.025454384114,T2_locked_rule,3,0.125,12.114114610787494
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,0.0,T2_locked_rule,1,0.05263157894736842,4.418988288266012
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,0.012149053816,T2_locked_rule,1,0.05263157894736842,4.418988288266012
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,0.015601977635,T2_locked_rule,1,0.05263157894736842,4.418988288266012
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,0.02,T2_locked_rule,2,0.10526315789473684,4.418988288266012
T3-HO,trajectory_cell,2,1|2|0|S0_full_support,19,0.025454384114,T2_locked_rule,2,0.10526315789473684,4.418988288266012
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,0.0,T2_locked_rule,1,0.04,21.650419377027738
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,0.012149053816,T2_locked_rule,5,0.2,21.650419377027738
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,0.015601977635,T2_locked_rule,21,0.84,21.650419377027738
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,0.02,T2_locked_rule,23,0.92,21.650419377027738
T3-HO,trajectory_cell,2,1|2|1|S0_full_support,25,0.025454384114,T2_locked_rule,25,1.0,21.650419377027738
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,0.0,T2_locked_rule,1,0.045454545454545456,7.741462667818828
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,0.012149053816,T2_locked_rule,4,0.18181818181818182,7.741462667818828
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,0.015601977635,T2_locked_rule,5,0.22727272727272727,7.741462667818828
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,0.02,T2_locked_rule,6,0.2727272727272727,7.741462667818828
T3-HO,trajectory_cell,2,2|2|0|S0_full_support,22,0.025454384114,T2_locked_rule,7,0.3181818181818182,7.741462667818828
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,0.0,T2_locked_rule,1,0.034482758620689655,13.19798168405506
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,0.012149053816,T2_locked_rule,3,0.10344827586206896,13.19798168405506
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,0.015601977635,T2_locked_rule,5,0.1724137931034483,13.19798168405506
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,0.02,T2_locked_rule,6,0.20689655172413793,13.19798168405506
T3-HO,trajectory_cell,2,2|2|1|S0_full_support,29,0.025454384114,T2_locked_rule,7,0.2413793103448276,13.19798168405506
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,0.0,T2_locked_rule,4,0.03125,13.17035392540974
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,0.012149053816,T2_locked_rule,11,0.0859375,13.17035392540974
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,0.015601977635,T2_locked_rule,11,0.0859375,13.17035392540974
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,0.02,T2_locked_rule,12,0.09375,13.17035392540974
T3-HO,target_universe,3,ALL_TARGET_CANDIDATES,128,0.025454384114,T2_locked_rule,12,0.09375,13.17035392540974
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,0.0,T2_locked_rule,4,0.21052631578947367,12.343929179862274
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,0.012149053816,T2_locked_rule,11,0.5789473684210527,12.343929179862274
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,0.015601977635,T2_locked_rule,11,0.5789473684210527,12.343929179862274
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,0.02,T2_locked_rule,12,0.631578947368421,12.343929179862274
T3-HO,trajectory_cell,3,0|3|0|S0_full_support,19,0.025454384114,T2_locked_rule,12,0.631578947368421,12.343929179862274
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,0.0,T2_locked_rule,1,0.047619047619047616,11.078321301952283
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,0.012149053816,T2_locked_rule,6,0.2857142857142857,11.078321301952283
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,0.015601977635,T2_locked_rule,7,0.3333333333333333,11.078321301952283
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,0.02,T2_locked_rule,9,0.42857142857142855,11.078321301952283
T3-HO,trajectory_cell,3,0|3|1|S0_full_support,21,0.025454384114,T2_locked_rule,10,0.47619047619047616,11.078321301952283
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,0.0,T2_locked_rule,1,0.041666666666666664,1.7262552852781323
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,0.012149053816,T2_locked_rule,1,0.041666666666666664,1.7262552852781323
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,0.015601977635,T2_locked_rule,1,0.041666666666666664,1.7262552852781323
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,0.02,T2_locked_rule,1,0.041666666666666664,1.7262552852781323
T3-HO,trajectory_cell,3,1|3|0|S0_full_support,24,0.025454384114,T2_locked_rule,1,0.041666666666666664,1.7262552852781323
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,0.0,T2_locked_rule,1,0.0625,2.4203437495808693
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,0.012149053816,T2_locked_rule,1,0.0625,2.4203437495808693
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,0.015601977635,T2_locked_rule,1,0.0625,2.4203437495808693
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,0.02,T2_locked_rule,2,0.125,2.4203437495808693
T3-HO,trajectory_cell,3,1|3|1|S0_full_support,16,0.025454384114,T2_locked_rule,2,0.125,2.4203437495808693
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,0.0,T2_locked_rule,1,0.05555555555555555,2.137773200405672
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,0.012149053816,T2_locked_rule,2,0.1111111111111111,2.137773200405672
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,0.015601977635,T2_locked_rule,2,0.1111111111111111,2.137773200405672
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,0.02,T2_locked_rule,2,0.1111111111111111,2.137773200405672
T3-HO,trajectory_cell,3,2|3|0|S0_full_support,18,0.025454384114,T2_locked_rule,2,0.1111111111111111,2.137773200405672
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,0.0,T2_locked_rule,1,0.03333333333333333,1.5195841643535295
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,0.012149053816,T2_locked_rule,1,0.03333333333333333,1.5195841643535295
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,0.015601977635,T2_locked_rule,1,0.03333333333333333,1.5195841643535295
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,0.02,T2_locked_rule,1,0.03333333333333333,1.5195841643535295
T3-HO,trajectory_cell,3,2|3|1|S0_full_support,30,0.025454384114,T2_locked_rule,1,0.03333333333333333,1.5195841643535295
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,0.0,T2_locked_rule,1,0.007751937984496124,7.655007125160022
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,0.012149053816,T2_locked_rule,1,0.007751937984496124,7.655007125160022
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,0.015601977635,T2_locked_rule,1,0.007751937984496124,7.655007125160022
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,0.02,T2_locked_rule,1,0.007751937984496124,7.655007125160022
T3-HO,target_universe,4,ALL_TARGET_CANDIDATES,129,0.025454384114,T2_locked_rule,2,0.015503875968992248,7.655007125160022
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,0.0,T2_locked_rule,1,0.05,6.701801393721882
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,0.012149053816,T2_locked_rule,4,0.2,6.701801393721882
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,0.015601977635,T2_locked_rule,5,0.25,6.701801393721882
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,0.02,T2_locked_rule,6,0.3,6.701801393721882
T3-HO,trajectory_cell,4,0|4|0|S0_full_support,20,0.025454384114,T2_locked_rule,6,0.3,6.701801393721882
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,0.0,T2_locked_rule,1,0.03125,9.455456831454136
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,0.012149053816,T2_locked_rule,3,0.09375,9.455456831454136
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,0.015601977635,T2_locked_rule,3,0.09375,9.455456831454136
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,0.02,T2_locked_rule,4,0.125,9.455456831454136
T3-HO,trajectory_cell,4,0|4|1|S0_full_support,32,0.025454384114,T2_locked_rule,6,0.1875,9.455456831454136
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,0.0,T2_locked_rule,1,0.07142857142857142,7.328314370081298
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,0.012149053816,T2_locked_rule,3,0.21428571428571427,7.328314370081298
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,0.015601977635,T2_locked_rule,5,0.35714285714285715,7.328314370081298
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,0.02,T2_locked_rule,6,0.42857142857142855,7.328314370081298
T3-HO,trajectory_cell,4,1|4|0|S0_full_support,14,0.025454384114,T2_locked_rule,8,0.5714285714285714,7.328314370081298
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,0.0,T2_locked_rule,1,0.05,4.220779694549877
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,0.012149053816,T2_locked_rule,3,0.15,4.220779694549877
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,0.015601977635,T2_locked_rule,3,0.15,4.220779694549877
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,0.02,T2_locked_rule,3,0.15,4.220779694549877
T3-HO,trajectory_cell,4,1|4|1|S0_full_support,20,0.025454384114,T2_locked_rule,3,0.15,4.220779694549877
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,0.0,T2_locked_rule,1,0.037037037037037035,12.071668385363523
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,0.012149053816,T2_locked_rule,3,0.1111111111111111,12.071668385363523
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,0.015601977635,T2_locked_rule,4,0.14814814814814814,12.071668385363523
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,0.02,T2_locked_rule,6,0.2222222222222222,12.071668385363523
T3-HO,trajectory_cell,4,2|4|0|S0_full_support,27,0.025454384114,T2_locked_rule,6,0.2222222222222222,12.071668385363523
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,0.0,T2_locked_rule,1,0.0625,2.0567155839616045
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,0.012149053816,T2_locked_rule,1,0.0625,2.0567155839616045
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,0.015601977635,T2_locked_rule,1,0.0625,2.0567155839616045
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,0.02,T2_locked_rule,1,0.0625,2.0567155839616045
T3-HO,trajectory_cell,4,2|4|1|S0_full_support,16,0.025454384114,T2_locked_rule,2,0.125,2.0567155839616045
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,0.0,T2_locked_rule,1,0.00980392156862745,35.78797124829565
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,0.012149053816,T2_locked_rule,1,0.00980392156862745,35.78797124829565
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,0.015601977635,T2_locked_rule,2,0.0196078431372549,35.78797124829565
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,0.02,T2_locked_rule,3,0.029411764705882353,35.78797124829565
T3-HO,target_universe,5,ALL_TARGET_CANDIDATES,102,0.025454384114,T2_locked_rule,4,0.0392156862745098,35.78797124829565
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,0.0,T2_locked_rule,1,0.0625,11.995208446071826
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,0.012149053816,T2_locked_rule,6,0.375,11.995208446071826
T3-HO,trajectory_cell,5,0|5|0|S0_full_support,16,0.015601977635,T2_locked_rule,10,0.625,11.995208446071826
