candidate_count,requested_near_tie_count,gauge_tail,candidate_dependence,label_budget,replicates,mean_spearman,mean_pairwise_accuracy,mean_top1,mean_top3,mean_regret,mean_effective_M,mean_realized_near_tie_M,common_offset_rank_flip_rate,candidate_specific_rank_flip_rate,high_reliability_poor_top1,raw_draws_persisted
32,16,gaussian,0.9,8,256,0.8549146008980939,0.8495463709677419,0.0390625,0.16796875,0.00565924631596702,14.853053510210103,16.0,0.0,1.0,1,0
32,16,gaussian,0.9,64,256,0.8592318090175953,0.8553506174395161,0.046875,0.17578125,0.005586594792814182,14.855756420040947,16.0,0.0,1.0,1,0
32,16,gaussian,0.9,256,256,0.865265877016129,0.8597451486895161,0.09375,0.2421875,0.005111250219784635,14.858489686497085,16.0,0.0,1.0,1,0
32,16,skewed,0.0,8,256,0.8577039612353373,0.8532006048387097,0.09375,0.21484375,0.005210863445150802,14.871857880384802,16.0,0.0,1.0,1,0
32,16,skewed,0.0,64,256,0.8650324757148093,0.8625409526209677,0.0703125,0.16796875,0.005231283555293021,14.853676419660442,16.0,0.0,1.0,1,0
32,16,skewed,0.0,256,256,0.8602785350989737,0.8603594380040323,0.078125,0.19921875,0.0053408864572,14.87956029931665,16.0,0.0,1.0,1,0
32,16,skewed,0.5,8,256,0.8565183399010264,0.8522476688508065,0.0703125,0.1796875,0.005405094032958038,14.851982760589458,16.0,0.0,1.0,1,0
32,16,skewed,0.5,64,256,0.8666433742668622,0.8627220892137097,0.07421875,0.1875,0.004849205810783889,14.855249548682233,16.0,0.0,1.0,1,0
32,16,skewed,0.5,256,256,0.8639972049120235,0.8622968119959677,0.0546875,0.171875,0.005075219496652867,14.87263078074357,16.0,0.0,1.0,1,0
32,16,skewed,0.9,8,256,0.8581392618218475,0.8526414440524194,0.07421875,0.234375,0.005137095072208834,14.871276076129531,16.0,0.0,1.0,1,0
32,16,skewed,0.9,64,256,0.8640530493951613,0.8598239037298387,0.0546875,0.20703125,0.005597187574712354,14.871280006205893,16.0,0.0,1.0,1,0
32,16,skewed,0.9,256,256,0.863617748808651,0.860658707157258,0.0703125,0.1953125,0.005327227977205991,14.853338950438687,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.0,8,256,0.8540654783724341,0.8496172505040323,0.05859375,0.2109375,0.005284830307447224,14.845725759270293,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.0,64,256,0.8651656433284457,0.8590678553427419,0.046875,0.1796875,0.0051165027796419415,14.865923605921513,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.0,256,256,0.8603945197947214,0.8564295614919355,0.06640625,0.17578125,0.005506490493722264,14.859930902567768,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.5,8,256,0.8588466252749267,0.8527044480846775,0.078125,0.19921875,0.005218269466654469,14.857386666749566,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.5,64,256,0.8607353143328446,0.8569808467741935,0.0546875,0.18359375,0.005395624279285619,14.860995775859138,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.5,256,256,0.86639135813783,0.860745337701613,0.0546875,0.18359375,0.005365631799081023,14.896250775678203,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.9,8,256,0.8569608000366569,0.8515861265120968,0.05859375,0.1640625,0.005189537735189964,14.861559487452377,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.9,64,256,0.8614054481304986,0.8567367061491935,0.07421875,0.19140625,0.005271332601626527,14.848832989765041,16.0,0.0,1.0,1,0
32,16,heteroskedastic,0.9,256,256,0.8638253757331378,0.8585086945564516,0.05859375,0.19140625,0.005475471076161995,14.857323673815197,16.0,0.0,1.0,1,0
32,32,gaussian,0.0,8,256,0.006906101081378301,0.5020712575604839,0.0390625,0.09375,0.005469317156983805,29.644180061513204,32.0,0.0,1.0,0,0
32,32,gaussian,0.0,64,256,-0.0063175861436950125,0.49819650957661293,0.02734375,0.109375,0.005733445024655063,29.61752498329819,32.0,0.0,1.0,0,0
32,32,gaussian,0.0,256,256,-0.012108229472140762,0.4968025453629032,0.02734375,0.07421875,0.005454065379661374,29.615126419969496,32.0,0.0,1.0,0,0
32,32,gaussian,0.5,8,256,-0.00028495005498533656,0.5006300403225806,0.0234375,0.0546875,0.005443251839432247,29.693862220580904,32.0,0.0,1.0,0,0
32,32,gaussian,0.5,64,256,0.003130154875366568,0.5012600806451613,0.03125,0.10546875,0.0055506398432268915,29.683880630213462,32.0,0.0,1.0,0,0
32,32,gaussian,0.5,256,256,0.0011097301136363657,0.5000078755040323,0.0625,0.10546875,0.005234645977271331,29.62342839600842,32.0,0.0,1.0,0,0
32,32,gaussian,0.9,8,256,0.018122250733137828,0.5058987525201613,0.03515625,0.109375,0.005774629957266054,29.613417879371212,32.0,0.0,1.0,0,0
32,32,gaussian,0.9,64,256,0.0005455576429618768,0.499543220766129,0.0234375,0.08203125,0.005416162498007948,29.651839436807727,32.0,0.0,1.0,0,0
32,32,gaussian,0.9,256,256,-0.021776484604105577,0.49291204637096775,0.04296875,0.0859375,0.005392956537394767,29.65075347089295,32.0,0.0,1.0,0,0
32,32,skewed,0.0,8,256,0.0159972965542522,0.5054655997983871,0.046875,0.1015625,0.005422464003998378,29.648206425423624,32.0,0.0,1.0,0,0
32,32,skewed,0.0,64,256,0.000661542338709676,0.500063004032258,0.0390625,0.109375,0.0059370964767390556,29.662846565282475,32.0,0.0,1.0,0,0
32,32,skewed,0.0,256,256,0.006414956011730204,0.5018979964717741,0.02734375,0.07421875,0.005897497843190853,29.663784805408618,32.0,0.0,1.0,0,0
32,32,skewed,0.5,8,256,-0.01706263746334311,0.4949202998991936,0.0390625,0.1015625,0.005644697908649378,29.63694291502206,32.0,0.0,1.0,0,0
32,32,skewed,0.5,64,256,0.005663203354105573,0.502291771673387,0.0390625,0.10546875,0.005799055943176209,29.63764622841088,32.0,0.0,1.0,0,0
32,32,skewed,0.5,256,256,-0.0014276140945747814,0.4993699596774194,0.0234375,0.0859375,0.0058255302481384,29.66168568979515,32.0,0.0,1.0,0,0
32,32,skewed,0.9,8,256,-0.017021112078445748,0.4945501512096774,0.02734375,0.08984375,0.005656572620231789,29.664679860005073,32.0,0.0,1.0,0,0
32,32,skewed,0.9,64,256,-0.004857038123167156,0.4991494455645161,0.0546875,0.14453125,0.00551466767483917,29.641049637104643,32.0,0.0,1.0,0,0
32,32,skewed,0.9,256,256,0.010064894153225807,0.503142326108871,0.05078125,0.12890625,0.005591755713783875,29.625451588835546,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.0,8,256,0.007155253390762465,0.5020240045362903,0.04296875,0.125,0.0055538759267373585,29.67343365473668,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.0,64,256,-0.011512554985337244,0.4957157258064516,0.03515625,0.08984375,0.006064935048582425,29.615599377532355,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.0,256,256,0.009318869134897363,0.5036227318548387,0.04296875,0.08203125,0.005205834479853914,29.633272434564105,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.5,8,256,-0.011456710502199416,0.4955897177419355,0.0546875,0.14453125,0.005499406956419892,29.600584160897075,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.5,64,256,-0.001145527859237535,0.5001890120967742,0.0390625,0.12890625,0.005505392684078719,29.636494917962093,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.5,256,256,-0.010332661290322584,0.4961882560483871,0.04296875,0.1015625,0.005735861191271939,29.66996215321741,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.9,8,256,0.00477112353372434,0.5019373739919355,0.03515625,0.1328125,0.005348784539427173,29.64414092328402,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.9,64,256,-0.010670592008797653,0.49687342489919356,0.01953125,0.09765625,0.005524969705545274,29.627364300790255,32.0,0.0,1.0,0,0
32,32,heteroskedastic,0.9,256,256,-0.011980789497800588,0.4952825730846774,0.0234375,0.078125,0.005681525631411604,29.626487796769435,32.0,0.0,1.0,0,0
128,2,gaussian,0.0,8,256,0.9826520672867838,0.9469272883858267,0.4296875,0.92578125,0.02165349931843176,1.9351909678889454,2.0,0.0,1.0,0,0
128,2,gaussian,0.0,64,256,0.9899811143077049,0.960625595933809,0.4765625,0.9453125,0.012726721467639127,1.9301000382217082,2.0,0.0,1.0,0,0
128,2,gaussian,0.0,256,256,0.9908188640187239,0.9624518447034941,0.48828125,0.95703125,0.009060037388567116,1.9238340065297732,2.0,0.0,1.0,0,0
128,2,gaussian,0.5,8,256,0.9833442535707748,0.9478019654281497,0.5078125,0.9296875,0.015970621227841788,1.930776261399564,2.0,0.0,1.0,0,0
128,2,gaussian,0.5,64,256,0.9899157538254214,0.9604593111774115,0.48828125,0.984375,0.007919260857508303,1.919758044752663,2.0,0.0,1.0,0,0
128,2,gaussian,0.5,256,256,0.9907029631635119,0.9621851162647638,0.484375,0.953125,0.0059878638743469225,1.9191637405109427,2.0,0.0,1.0,0,0
128,2,gaussian,0.9,8,256,0.9828608452979081,0.9469830370324803,0.52734375,0.9609375,0.009877451167729347,1.9270963522655575,2.0,0.0,1.0,0,0
128,2,gaussian,0.9,64,256,0.990050453642877,0.9603857806348426,0.515625,0.94140625,0.010245907666038563,1.9304706606872712,2.0,0.0,1.0,0,0
128,2,gaussian,0.9,256,256,0.9908009144745127,0.9618948388287402,0.5234375,0.9609375,0.010711304991926626,1.9268511748392225,2.0,0.0,1.0,0,0
128,2,skewed,0.0,8,256,0.9839594334041958,0.9508844811146653,0.44921875,0.796875,0.03920357451295173,1.9291701275934954,2.0,0.0,1.0,0,0
128,2,skewed,0.0,64,256,0.9911393181480042,0.9679796113742618,0.4140625,0.91015625,0.02448571161008114,1.9431295626300114,2.0,0.0,1.0,0,0
128,2,skewed,0.0,256,256,0.991970496045825,0.971076064222441,0.48828125,0.890625,0.01384607088241631,1.9180219011404755,2.0,0.0,1.0,0,0
128,2,skewed,0.5,8,256,0.9834089211067686,0.9493730199618602,0.45703125,0.85546875,0.03599407453170459,1.9251487341292202,2.0,0.0,1.0,0,0
128,2,skewed,0.5,64,256,0.9906586816602959,0.9655521422859252,0.4765625,0.875,0.014723175797507013,1.932548418033421,2.0,0.0,1.0,0,0
128,2,skewed,0.5,256,256,0.9913837046571715,0.9680954339936023,0.48046875,0.9140625,0.011021565303724137,1.93034435426393,2.0,0.0,1.0,0,0
128,2,skewed,0.9,8,256,0.9830725292128275,0.9479615218996063,0.484375,0.89453125,0.024663032127992,1.9374250346184447,2.0,0.0,1.0,0,0
128,2,skewed,0.9,64,256,0.9903533605838563,0.9625792015255905,0.51171875,0.94140625,0.008491202906063991,1.927232093272099,2.0,0.0,1.0,0,0
128,2,skewed,0.9,256,256,0.9910797024139926,0.9644275575172244,0.45703125,0.91796875,0.01166528171170542,1.929187007630798,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.0,8,256,0.9831086741854171,0.9478327233021654,0.49609375,0.9375,0.01817057089379343,1.9317241709729172,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.0,64,256,0.9900827538812147,0.9614132858636811,0.484375,0.96484375,0.012249568623753664,1.9309059184690334,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.0,256,256,0.9908595466718553,0.963437057855561,0.5234375,0.96484375,0.005084682982849134,1.9269413991495776,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.5,8,256,0.982910715077653,0.9476116510826771,0.515625,0.8984375,0.022572971940226158,1.927259359121699,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.5,64,256,0.9901273706810225,0.9617511418860729,0.45703125,0.953125,0.012172258582739992,1.9297628472005892,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.5,256,256,0.9910646587735765,0.963855653297244,0.4453125,0.93359375,0.008425465445494863,1.9255070046935634,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.9,8,256,0.9833009332511217,0.9480225570558563,0.421875,0.87890625,0.02768288601771156,1.9157024820443422,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.9,64,256,0.9900767856018817,0.9613080362635336,0.50390625,0.9609375,0.005103115868145788,1.9370308399372749,2.0,0.0,1.0,0,0
128,2,heteroskedastic,0.9,256,256,0.9908483477656911,0.9631410133181594,0.515625,0.9453125,0.008985061589861724,1.9283272169346082,2.0,0.0,1.0,0,0
128,4,gaussian,0.0,8,256,0.9826059975350785,0.946590393546998,0.25390625,0.7109375,0.007320360784390139,3.7746805681012527,4.0,0.0,1.0,0,0
128,4,gaussian,0.0,64,256,0.9899394704710106,0.9601993110236221,0.23828125,0.73046875,0.004903646760194032,3.765209536961126,4.0,0.0,1.0,1,0
128,4,gaussian,0.0,256,256,0.9908421559552969,0.9622134711798721,0.26953125,0.6953125,0.00637736749318844,3.774981139361777,4.0,0.0,1.0,0,0
128,4,gaussian,0.5,8,256,0.9833199333913205,0.9475140909510334,0.2734375,0.6875,0.01168053788908844,3.785687664080335,4.0,0.0,1.0,0,0
128,4,gaussian,0.5,64,256,0.9900023497585151,0.9603064829908956,0.21875,0.62890625,0.00541289669585867,3.7780136918343956,4.0,0.0,1.0,1,0
128,4,gaussian,0.5,256,256,0.9906854159752108,0.9618640809547243,0.2734375,0.70703125,0.005941730913424393,3.7731527228681183,4.0,0.0,1.0,0,0
128,4,gaussian,0.9,8,256,0.9830442748866968,0.9471723901943898,0.2421875,0.66015625,0.006169167824501902,3.7904404306021404,4.0,0.0,1.0,1,0
128,4,gaussian,0.9,64,256,0.9898497451030606,0.9599397914616141,0.21875,0.70703125,0.0038710265828153364,3.780575242061923,4.0,0.0,1.0,1,0
128,4,gaussian,0.9,256,256,0.9906600228466629,0.9614930640994095,0.30078125,0.77734375,0.00445803361377301,3.7706345501095813,4.0,0.0,1.0,0,0
128,4,skewed,0.0,8,256,0.984342453877495,0.9513463298166831,0.265625,0.69921875,0.0049404685190773436,3.7833030603074196,4.0,0.0,1.0,0,0
128,4,skewed,0.0,64,256,0.9909737710441084,0.9673759880967027,0.2109375,0.7109375,0.0038146414543407158,3.776031450665777,4.0,0.0,1.0,1,0
128,4,skewed,0.0,256,256,0.9919701160430211,0.9705978753998523,0.25,0.65625,0.0034132647799243786,3.770939443683283,4.0,0.0,1.0,1,0
128,4,skewed,0.5,8,256,0.9834173035215622,0.9495253675565944,0.28125,0.734375,0.005169327386633811,3.7940536983342814,4.0,0.0,1.0,0,0
128,4,skewed,0.5,64,256,0.9908753279647731,0.965704009288878,0.25,0.66015625,0.0058332466858908106,3.7870346739180327,4.0,0.0,1.0,1,0
128,4,skewed,0.5,256,256,0.9914796665417278,0.9682194266732282,0.234375,0.70703125,0.005754431154092049,3.771319990131409,4.0,0.0,1.0,1,0
128,4,skewed,0.9,8,256,0.9829070044620378,0.9476236658772146,0.19921875,0.6875,0.011954456576898094,3.763440994911708,4.0,0.0,1.0,1,0
128,4,skewed,0.9,64,256,0.990172702780226,0.9619207907849409,0.23046875,0.7109375,0.006042797603665036,3.76478120029761,4.0,0.0,1.0,1,0
128,4,skewed,0.9,256,256,0.990863726702699,0.964038758765994,0.26171875,0.7109375,0.003468444567128184,3.7727127583664397,4.0,0.0,1.0,0,0
128,4,heteroskedastic,0.0,8,256,0.9831985783782161,0.9477149783156988,0.234375,0.70703125,0.009455683356239369,3.7736911987489936,4.0,0.0,1.0,1,0
128,4,heteroskedastic,0.0,64,256,0.9899942579341012,0.9612518070250984,0.25,0.703125,0.004861876368001669,3.7819966398407048,4.0,0.0,1.0,1,0
128,4,heteroskedastic,0.0,256,256,0.9907501282174169,0.9630621962659941,0.234375,0.71875,0.005612169040929693,3.770070857198902,4.0,0.0,1.0,1,0
128,4,heteroskedastic,0.5,8,256,0.9830760162973815,0.9474660317728838,0.25,0.70703125,0.008846137291701799,3.7837651883065644,4.0,0.0,1.0,1,0
128,4,heteroskedastic,0.5,64,256,0.9900557513290265,0.9615122877706693,0.24609375,0.66796875,0.004587267067486401,3.774525779631376,4.0,0.0,1.0,1,0
128,4,heteroskedastic,0.5,256,256,0.9907633389031315,0.9632034902497539,0.234375,0.73046875,0.00479766580959858,3.764343525078912,4.0,0.0,1.0,1,0
128,4,heteroskedastic,0.9,8,256,0.9828309144888185,0.9470301350270669,0.27734375,0.66015625,0.006261063836666498,3.775121470039293,4.0,0.0,1.0,0,0
128,4,heteroskedastic,0.9,64,256,0.9900011203376788,0.9609802726685531,0.25390625,0.72265625,0.005521618532652725,3.7745066758908083,4.0,0.0,1.0,0,0
128,4,heteroskedastic,0.9,256,256,0.9908764903262912,0.9630208653727854,0.2734375,0.75,0.0035064055904164794,3.771230153024404,4.0,0.0,1.0,0,0
128,8,gaussian,0.0,8,256,0.9827564115861336,0.9462578240342028,0.140625,0.3984375,0.004727222805953829,7.476799592313775,8.0,0.0,1.0,1,0
128,8,gaussian,0.0,64,256,0.9897243441777492,0.9593270369402067,0.10546875,0.3359375,0.004717082529592571,7.477096498786209,8.0,0.0,1.0,1,0
128,8,gaussian,0.0,256,256,0.9905228641875345,0.9610081469918799,0.17578125,0.3984375,0.004708653003993258,7.473169016713308,8.0,0.0,1.0,1,0
128,8,gaussian,0.5,8,256,0.9826388566010691,0.9461371954970472,0.1484375,0.3984375,0.007235428340674724,7.471847503654085,8.0,0.0,1.0,1,0
128,8,gaussian,0.5,64,256,0.9898565180942138,0.9594837098609744,0.12890625,0.37109375,0.0045383217297573315,7.473716936943535,8.0,0.0,1.0,1,0
128,8,gaussian,0.5,256,256,0.9906283261421903,0.9611028235728346,0.1484375,0.3984375,0.004615403802803774,7.47308943969462,8.0,0.0,1.0,1,0
128,8,gaussian,0.9,8,256,0.9824925555215394,0.9456883227731299,0.1015625,0.30859375,0.004787229345147125,7.494680859807845,8.0,0.0,1.0,1,0
128,8,gaussian,0.9,64,256,0.9896296787733476,0.95881088136688,0.08203125,0.296875,0.004997625918823347,7.468292408855051,8.0,0.0,1.0,1,0
128,8,gaussian,0.9,256,256,0.9904593813661648,0.9605265940268208,0.12109375,0.375,0.004447300316304938,7.4714845486776245,8.0,0.0,1.0,1,0
128,8,skewed,0.0,8,256,0.9835962624891276,0.9496801181102362,0.14453125,0.37890625,0.004439694866340027,7.472668208039282,8.0,0.0,1.0,1,0
128,8,skewed,0.0,64,256,0.9909200341770054,0.9667814960629921,0.1171875,0.3984375,0.005217649882747414,7.466910470401624,8.0,0.0,1.0,1,0
128,8,skewed,0.0,256,256,0.9916043968738557,0.9693396861158956,0.12890625,0.375,0.0045247872463003045,7.492201286397529,8.0,0.0,1.0,1,0
128,8,skewed,0.5,8,256,0.983241853991657,0.9485877329908957,0.11328125,0.3203125,0.004643001136828131,7.474665093466486,8.0,0.0,1.0,1,0
128,8,skewed,0.5,64,256,0.9903225803567343,0.9640978715551181,0.1171875,0.40625,0.004608768316668625,7.466510984823383,8.0,0.0,1.0,1,0
128,8,skewed,0.5,256,256,0.9914039565713126,0.9673428272637796,0.14453125,0.40234375,0.004826860419047508,7.450528776363388,8.0,0.0,1.0,1,0
128,8,skewed,0.9,8,256,0.9826803663191268,0.9466970849224902,0.1640625,0.3828125,0.004562737588607015,7.479227941294216,8.0,0.0,1.0,1,0
128,8,skewed,0.9,64,256,0.9899228844662725,0.9611369455893208,0.12109375,0.33203125,0.004798515919628717,7.467601251110919,8.0,0.0,1.0,1,0
128,8,skewed,0.9,256,256,0.9906499192426984,0.9630722886934056,0.1875,0.45703125,0.0051352068341703715,7.46242228466644,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.0,8,256,0.9827767976189115,0.946638933316929,0.12890625,0.421875,0.004545439019303305,7.480603599528208,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.0,64,256,0.989753939690247,0.9600575364480807,0.11328125,0.33203125,0.004662206392779867,7.482973473023179,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.0,256,256,0.9905801551985101,0.9620515117495079,0.15625,0.40234375,0.004455058256374921,7.463077215928118,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.5,8,256,0.9826734592093368,0.9463938315083662,0.109375,0.375,0.004532245866820902,7.476712117513996,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.5,64,256,0.9899417504878345,0.9603598286786418,0.1171875,0.296875,0.004999638320991137,7.4687182832527865,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.5,256,256,0.9905238700773098,0.962095245601624,0.1015625,0.375,0.004553130849318589,7.480831009872307,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.9,8,256,0.9826373365898532,0.9461766040231299,0.11328125,0.37109375,0.004800698542847189,7.454568019826828,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.9,64,256,0.9897474572894733,0.9600032295767716,0.15625,0.39453125,0.004218462316412199,7.475733777022816,8.0,0.0,1.0,1,0
128,8,heteroskedastic,0.9,256,256,0.9906041847875849,0.9617766132504921,0.11328125,0.3671875,0.004750198983821758,7.464325575957462,8.0,0.0,1.0,1,0
128,16,gaussian,0.0,8,256,0.9809873867681058,0.9420689860666831,0.05859375,0.171875,0.00515830532636598,14.845674219020617,16.0,0.0,1.0,1,0
128,16,gaussian,0.0,64,256,0.9877764721576865,0.9543879952017716,0.05078125,0.16015625,0.005443892786670698,14.848312740445293,16.0,0.0,1.0,1,0
128,16,gaussian,0.0,256,256,0.9886090806542989,0.9562531719057579,0.04296875,0.1640625,0.005655716138022068,14.846425244025218,16.0,0.0,1.0,1,0
128,16,gaussian,0.5,8,256,0.9808232926161076,0.9419824795460138,0.0703125,0.1796875,0.005041856477895394,14.869765614794547,16.0,0.0,1.0,1,0
128,16,gaussian,0.5,64,256,0.9880162762801,0.9547926534817913,0.0703125,0.1953125,0.005076400180183497,14.846413807534391,16.0,0.0,1.0,1,0
128,16,gaussian,0.5,256,256,0.9888077103552466,0.9564463698019193,0.0703125,0.2109375,0.005174565297958886,14.84876530986809,16.0,0.0,1.0,1,0
128,16,gaussian,0.9,8,256,0.98084376806131,0.9416917215182087,0.0390625,0.1953125,0.005449235688322402,14.859669653276963,16.0,0.0,1.0,1,0
128,16,gaussian,0.9,64,256,0.9878138912573249,0.9542553518700787,0.06640625,0.171875,0.005240170157787314,14.877294642058324,16.0,0.0,1.0,1,0
128,16,gaussian,0.9,256,256,0.9888318070036397,0.9562930610236221,0.0625,0.18359375,0.005019113391559494,14.846455223476823,16.0,0.0,1.0,1,0
128,16,skewed,0.0,8,256,0.9822044463368089,0.9463731660617618,0.06640625,0.19921875,0.0052409847564619215,14.839319345547688,16.0,0.0,1.0,1,0
128,16,skewed,0.0,64,256,0.989205774468962,0.9623802365280512,0.078125,0.1875,0.005345405288068237,14.856150581202556,16.0,0.0,1.0,1,0
128,16,skewed,0.0,256,256,0.990219107828523,0.9655449334092028,0.046875,0.16015625,0.005462587034641035,14.852887637868335,16.0,0.0,1.0,1,0
128,16,skewed,0.5,8,256,0.9816233102840026,0.9446161225086122,0.05078125,0.17578125,0.005160578467748027,14.8690490736926,16.0,0.0,1.0,1,0
128,16,skewed,0.5,64,256,0.9887455910733498,0.9601363535002461,0.04296875,0.15234375,0.0054437136213139874,14.849731992502058,16.0,0.0,1.0,1,0
128,16,skewed,0.5,256,256,0.9894307808351266,0.962407149667815,0.078125,0.1953125,0.005031840118893907,14.854560251928548,16.0,0.0,1.0,1,0
128,16,skewed,0.9,8,256,0.9812137343206374,0.9430926465612697,0.0859375,0.20703125,0.005064350329657189,14.855111592443137,16.0,0.0,1.0,1,0
128,16,skewed,0.9,64,256,0.9880574283484598,0.9566371647391733,0.0703125,0.19140625,0.005020103758233011,14.869199851043765,16.0,0.0,1.0,1,0
128,16,skewed,0.9,256,256,0.9890037470958847,0.9586580531803641,0.05078125,0.19921875,0.005613040387425718,14.885957075188832,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.0,8,256,0.9808290373643793,0.9421679879736713,0.0703125,0.21484375,0.005512450311575469,14.851321245311672,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.0,64,256,0.988010129175918,0.9555692898006889,0.09765625,0.234375,0.0051724665916754635,14.848464634084538,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.0,256,256,0.9890767299873537,0.9578761303518701,0.0625,0.21484375,0.00522847955612793,14.862151534842253,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.5,8,256,0.9814059039739176,0.9430181548351378,0.09375,0.23046875,0.005351186311112488,14.865539798012733,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.5,64,256,0.9881742456810225,0.9561291792261319,0.0546875,0.16015625,0.0049741319270910946,14.867855313662986,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.5,256,256,0.9888542942283924,0.9575824887733759,0.046875,0.1875,0.005274758334739415,14.855822393937256,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.9,8,256,0.9810766650739335,0.9424534594918799,0.05078125,0.19140625,0.005052479061170768,14.864471585505488,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.9,64,256,0.9881068957722947,0.9556932824803149,0.06640625,0.19140625,0.0050894745187861894,14.879434111506006,16.0,0.0,1.0,1,0
128,16,heteroskedastic,0.9,256,256,0.9888878685937789,0.9573542076771653,0.05859375,0.1875,0.005356803185388092,14.855910030500887,16.0,0.0,1.0,1,0
128,32,gaussian,0.0,8,256,0.9673171658979585,0.9246172567052166,0.02734375,0.08203125,0.005353940547334819,29.65027594023599,32.0,0.0,1.0,1,0
128,32,gaussian,0.0,64,256,0.9742137473748514,0.9358188899483268,0.02734375,0.1171875,0.005848614703994701,29.66672837605946,32.0,0.0,1.0,1,0
128,32,gaussian,0.0,256,256,0.9751393224398006,0.9374750092273623,0.02734375,0.07421875,0.005637830938487883,29.624788241291263,32.0,0.0,1.0,1,0
128,32,gaussian,0.5,8,256,0.9676851203777355,0.9247907503383366,0.0234375,0.09765625,0.0054540627994223495,29.64637074358186,32.0,0.0,1.0,1,0
128,32,gaussian,0.5,64,256,0.9741788541762042,0.9357487235482284,0.03125,0.1015625,0.005507482534838239,29.601295264201504,32.0,0.0,1.0,1,0
128,32,gaussian,0.5,256,256,0.974927616171775,0.9372544175996554,0.03515625,0.12109375,0.005460958647038377,29.67311351908768,32.0,0.0,1.0,1,0
128,32,gaussian,0.9,8,256,0.9673768486912885,0.9242323026882382,0.03125,0.109375,0.005538238516412838,29.678474011593185,32.0,0.0,1.0,1,0
128,32,gaussian,0.9,64,256,0.9742740337020463,0.9356713482714075,0.0234375,0.07421875,0.00588308205329545,29.682183363363265,32.0,0.0,1.0,1,0
128,32,gaussian,0.9,256,256,0.9747227052480087,0.936648391363189,0.02734375,0.08984375,0.005656782899674492,29.63741072238404,32.0,0.0,1.0,1,0
128,32,skewed,0.0,8,256,0.9679812543275615,0.9277310108575295,0.0234375,0.1015625,0.006048534760262791,29.638157116674357,32.0,0.0,1.0,1,0
128,32,skewed,0.0,64,256,0.9754467894144275,0.9431488757997046,0.03515625,0.11328125,0.005385682180044997,29.63095817357494,32.0,0.0,1.0,1,0
128,32,skewed,0.0,256,256,0.976579801304134,0.9459776390255905,0.03515625,0.12890625,0.005345409071070193,29.676793646780048,32.0,0.0,1.0,1,0
128,32,skewed,0.5,8,256,0.9681379719545415,0.9274998462106299,0.0234375,0.09375,0.005575393840433702,29.635493565441216,32.0,0.0,1.0,1,0
128,32,skewed,0.5,64,256,0.975416657427383,0.9415850301427166,0.0234375,0.09375,0.005386411140329349,29.639335271732683,32.0,0.0,1.0,1,0
128,32,skewed,0.5,256,256,0.9759957369944265,0.9437443290169784,0.03515625,0.10546875,0.00549859267624586,29.67196481970285,32.0,0.0,1.0,1,0
128,32,skewed,0.9,8,256,0.9672985457605637,0.925230011226624,0.0390625,0.08984375,0.0057006641936958756,29.63879947024505,32.0,0.0,1.0,1,0
