grouping,group_id,n_rows,target_utility_variance,joint_good_entropy,pareto_good_entropy,preference_robust_entropy,target_gauge_variance,endpoint_vector_trace_variance,target_utility_range,target_labels_diagnostic_only
trajectory,2|8|1|S2_rare_cells,18,0.3212164955074616,0.7642045065086203,0.8524051786494786,0.0,0.001156976973026523,1.0756982371176087,2.0412138946172735,1
trajectory,2|8|1|S3_nonestimable_cells,18,0.3212164955074616,0.7642045065086203,0.8524051786494786,0.0,0.001156976973026523,1.0756982371176087,2.0412138946172735,1
trajectory,2|9|0|S0_full_support,24,0.717036236598279,0.954434002924965,0.41381685030363374,0.0,0.0021218664852189427,1.5478002492128802,3.0526892414598565,1
trajectory,2|9|0|S2_rare_cells,24,0.717036236598279,0.954434002924965,0.41381685030363374,0.0,0.0021218664852189427,1.5478002492128802,3.0526892414598565,1
trajectory,2|9|0|S3_nonestimable_cells,24,0.717036236598279,0.954434002924965,0.41381685030363374,0.0,0.0021218664852189427,1.5478002492128802,3.0526892414598565,1
trajectory,2|9|1|S0_full_support,30,0.1892211195691935,0.4689955935892811,0.21084230031853213,0.21084230031853213,0.0012668744243977419,0.6297778608101133,2.180675892515934,1
trajectory,2|9|1|S2_rare_cells,30,0.1892211195691935,0.4689955935892811,0.21084230031853213,0.21084230031853213,0.0012668744243977419,0.6297778608101133,2.180675892515934,1
trajectory,2|9|1|S3_nonestimable_cells,30,0.1892211195691935,0.4689955935892811,0.21084230031853213,0.21084230031853213,0.0012668744243977419,0.6297778608101133,2.180675892515934,1
seed,0,1260,0.5005354505985868,0.9229843053165989,0.572903913618866,0.19914574401803517,0.0018418474877514317,1.740301378475066,5.286360922625089,1
seed,1,1215,0.9222742936442427,0.9987286651756442,0.5530201493570157,0.2048102577003925,0.0031289301868898433,2.832228984290156,5.336388619077535,1
seed,2,1329,1.1476917699460802,0.9803227032396293,0.5958254608646261,0.17957137732238815,0.005132943857135113,4.264060085626728,7.870943754233185,1
level,0,1863,0.7416176157382459,0.9996838597646971,0.651888566369443,0.18105279017925208,0.003357538559198546,2.5539035381103945,5.973927238455735,1
level,1,1941,0.9533725738310412,0.9440600680222639,0.4897158247079851,0.20657018010970526,0.003371810136785396,3.2966832727193047,7.395602902482977,1
regime,S0_full_support,1268,0.868960934265508,0.9833972412548246,0.574826587279707,0.19423363282901535,0.0034457779063144112,3.0,7.870943754233185,1
regime,S2_rare_cells,1268,0.868960934265508,0.9833972412548246,0.574826587279707,0.19423363282901535,0.0034457779063144112,3.0,7.870943754233185,1
regime,S3_nonestimable_cells,1268,0.868960934265508,0.9833972412548246,0.574826587279707,0.19423363282901535,0.0034457779063144112,3.0,7.870943754233185,1
target_regime,1|S0_full_support,134,0.9918659755329252,0.9942073218788372,0.6263959917169503,0.22983578430824558,0.0025606279677501224,2.934939262151263,3.9953640716044188,1
target_regime,1|S2_rare_cells,134,0.9918659755329252,0.9942073218788372,0.6263959917169503,0.22983578430824558,0.0025606279677501224,2.934939262151263,3.9953640716044188,1
target_regime,1|S3_nonestimable_cells,134,0.9918659755329252,0.9942073218788372,0.6263959917169503,0.22983578430824558,0.0025606279677501224,2.934939262151263,3.9953640716044188,1
target_regime,2|S0_full_support,166,0.7892128945682753,0.8899487789424102,0.437675126695029,0.19499570935361069,0.00462710589806695,2.039852701242013,3.5594858587286113,1
target_regime,2|S2_rare_cells,166,0.7892128945682753,0.8899487789424102,0.437675126695029,0.19499570935361069,0.00462710589806695,2.039852701242013,3.5594858587286113,1
target_regime,2|S3_nonestimable_cells,166,0.7892128945682753,0.8899487789424102,0.437675126695029,0.19499570935361069,0.00462710589806695,2.039852701242013,3.5594858587286113,1
target_regime,3|S0_full_support,152,0.5818637101377727,0.821539952334744,0.729752925731618,0.23987382528036544,0.0031773339665706365,2.0532012922061558,4.094393204161692,1
target_regime,3|S2_rare_cells,152,0.5818637101377727,0.821539952334744,0.729752925731618,0.23987382528036544,0.0031773339665706365,2.0532012922061558,4.094393204161692,1
target_regime,3|S3_nonestimable_cells,152,0.5818637101377727,0.821539952334744,0.729752925731618,0.23987382528036544,0.0031773339665706365,2.0532012922061558,4.094393204161692,1
target_regime,4|S0_full_support,153,0.9190747413090254,0.942248306959667,0.5594066281867337,0.13923299905509887,0.001880219991707826,3.9906121350464208,5.160912652396533,1
target_regime,4|S2_rare_cells,153,0.9190747413090254,0.942248306959667,0.5594066281867337,0.13923299905509887,0.001880219991707826,3.9906121350464208,5.160912652396533,1
target_regime,4|S3_nonestimable_cells,153,0.9190747413090254,0.942248306959667,0.5594066281867337,0.13923299905509887,0.001880219991707826,3.9906121350464208,5.160912652396533,1
target_regime,5|S0_full_support,126,0.8521138473663359,0.611822857624116,0.611822857624116,0.1623261801753929,0.005167980935550532,2.8760837344642916,4.730430733973807,1
target_regime,5|S2_rare_cells,126,0.8521138473663359,0.611822857624116,0.611822857624116,0.1623261801753929,0.005167980935550532,2.8760837344642916,4.730430733973807,1
target_regime,5|S3_nonestimable_cells,126,0.8521138473663359,0.611822857624116,0.611822857624116,0.1623261801753929,0.005167980935550532,2.8760837344642916,4.730430733973807,1
target_regime,6|S0_full_support,132,0.3000711668154282,0.9940302114769565,0.41381685030363374,0.19590927087360493,0.0009977368437030139,1.3027582916938554,2.7214125366358504,1
target_regime,6|S2_rare_cells,132,0.3000711668154282,0.9940302114769565,0.41381685030363374,0.19590927087360493,0.0009977368437030139,1.3027582916938554,2.7214125366358504,1
target_regime,6|S3_nonestimable_cells,132,0.3000711668154282,0.9940302114769565,0.41381685030363374,0.19590927087360493,0.0009977368437030139,1.3027582916938554,2.7214125366358504,1
target_regime,7|S0_full_support,136,0.21864904329336265,0.9873267857661039,0.5008024688653857,0.19143325481419343,0.0013777925559036092,0.7597454657058232,2.14521109720817,1
target_regime,7|S2_rare_cells,136,0.21864904329336265,0.9873267857661039,0.5008024688653857,0.19143325481419343,0.0013777925559036092,0.7597454657058232,2.14521109720817,1
target_regime,7|S3_nonestimable_cells,136,0.21864904329336265,0.9873267857661039,0.5008024688653857,0.19143325481419343,0.0013777925559036092,0.7597454657058232,2.14521109720817,1
target_regime,8|S0_full_support,130,0.7350351481350523,0.9558398699876868,0.6900703653284017,0.19823496409776623,0.00310202171140319,2.375873050415072,4.195324358606694,1
target_regime,8|S2_rare_cells,130,0.7350351481350523,0.9558398699876868,0.6900703653284017,0.19823496409776623,0.00310202171140319,2.375873050415072,4.195324358606694,1
target_regime,8|S3_nonestimable_cells,130,0.7350351481350523,0.9558398699876868,0.6900703653284017,0.19823496409776623,0.00310202171140319,2.375873050415072,4.195324358606694,1
target_regime,9|S0_full_support,139,0.4630454063736018,0.9362967487572058,0.5359423426233068,0.18822088853744873,0.002163190435089614,1.792173141200512,3.4580417475304976,1
target_regime,9|S2_rare_cells,139,0.4630454063736018,0.9362967487572058,0.5359423426233068,0.18822088853744873,0.002163190435089614,1.792173141200512,3.4580417475304976,1
target_regime,9|S3_nonestimable_cells,139,0.4630454063736018,0.9362967487572058,0.5359423426233068,0.18822088853744873,0.002163190435089614,1.792173141200512,3.4580417475304976,1
