dataset,method,seed,fold,target_subject,representation,total_subject_energy,effective_rank,top1_energy_fraction,top2_energy_fraction,top4_energy_fraction,top8_energy_fraction
BNCI2015_001,erm,0,7,8,node_z,130321.19627604277,12.356513888677018,0.440633145668071,0.6925749793547479,0.8569838093818667,0.9587870633635206
BNCI2015_001,erm,0,8,9,graph_z,62129.29460064714,10.882840921099964,0.4870673913706638,0.7437350111992089,0.8900825999960947,0.9769319914589711
BNCI2015_001,erm,0,8,9,node_z,116137.47420190832,12.537885248286885,0.47682712095584423,0.6578387579218155,0.852175081479781,0.9572948965678754
BNCI2015_001,erm,0,9,10,graph_z,46050.24167561775,11.528563625251934,0.35612973767834266,0.5859947557546562,0.8459418587953322,0.9719050525292868
BNCI2015_001,erm,0,9,10,node_z,129503.25313808814,11.947616590810341,0.3087016952491535,0.5990693694338208,0.8787235650194088,0.9648106448137632
BNCI2015_001,erm,1,0,1,graph_z,75855.4345099937,10.56671316865657,0.47174655418795725,0.8055219170910969,0.9057817036527028,0.9793657380069216
BNCI2015_001,erm,1,0,1,node_z,206101.97459040437,11.438630485426595,0.4129259031294,0.6834287464710831,0.8867726575313306,0.9734417853042072
BNCI2015_001,erm,1,10,11,graph_z,98249.37209242512,10.980152500674599,0.3788747889643682,0.6560626924428747,0.881264872397884,0.9789618835277285
BNCI2015_001,erm,1,10,11,node_z,280593.60281120264,11.959680577841993,0.3418663715512345,0.6254808999258364,0.8739924990982105,0.9680681128149692
BNCI2015_001,erm,1,11,12,graph_z,77142.83277192025,11.486620474966202,0.37948424700337546,0.65059112925309,0.8586113208708507,0.9701347688190635
BNCI2015_001,erm,1,11,12,node_z,202220.34060174733,11.875112651055472,0.4205543629169928,0.6652991918757608,0.859213847001725,0.9684337353761489
BNCI2015_001,erm,1,1,2,graph_z,73847.97695409333,11.232829752721088,0.3884385115153875,0.652662406063465,0.8582282184978655,0.9743722923798858
BNCI2015_001,erm,1,1,2,node_z,265309.0019048997,11.253690606526279,0.53646009325241,0.7031750102908721,0.884294133338639,0.9762082506236935
BNCI2015_001,erm,1,2,3,graph_z,114347.73535015335,10.999993548165493,0.4901025521516428,0.6817728007592607,0.884670989631981,0.9743364442196965
BNCI2015_001,erm,1,2,3,node_z,285235.6049548919,11.828337792878104,0.4058991211262624,0.6105297359849757,0.873006560570586,0.96763066236917
BNCI2015_001,erm,1,3,4,graph_z,101391.06030891174,10.83899199338279,0.4197669298644293,0.6768458238881402,0.8984215006716638,0.9793391453281628
BNCI2015_001,erm,1,3,4,node_z,236821.27283135685,11.692555895015184,0.3994030965908844,0.6261036902252372,0.8794633290842302,0.9705998643922712
BNCI2015_001,erm,1,4,5,graph_z,77801.05676729351,11.253579940270875,0.3945804910509172,0.6403171623041657,0.8999950159574094,0.9721842402759825
BNCI2015_001,erm,1,4,5,node_z,215662.80736018388,12.005310065164423,0.33783225348060414,0.6255711330742938,0.8785655682601495,0.964780461889572
BNCI2015_001,erm,1,5,6,graph_z,73181.79971857039,11.770684453659499,0.39237907709126046,0.6198097767624258,0.8680499189588153,0.9683566056322099
BNCI2015_001,erm,1,5,6,node_z,309656.73582039354,11.098964506503199,0.45849910904745245,0.7182972993542704,0.9058991276080987,0.9768009215699939
BNCI2015_001,erm,1,6,7,graph_z,60578.684433335024,10.82331624442261,0.4046418641171048,0.6433745223719911,0.8962950067754872,0.9787060356833394
BNCI2015_001,erm,1,6,7,node_z,139388.13318116651,11.712411121006594,0.3404220727102929,0.6235880510969778,0.8914860000797477,0.9686638155182141
BNCI2015_001,erm,1,7,8,graph_z,65078.51900052084,12.015092716118481,0.39914100385598633,0.6342875731654352,0.8573836746944118,0.9660380758033993
BNCI2015_001,erm,1,7,8,node_z,237700.90619874347,12.05190061339514,0.4051675195583336,0.6744599444508597,0.8695649190739181,0.9644040727437584
BNCI2015_001,erm,1,8,9,graph_z,77790.44220247977,10.96826168644751,0.45430101209830837,0.6870482079511024,0.8999320544372267,0.976884177003584
BNCI2015_001,erm,1,8,9,node_z,152335.11046164186,12.829293521859025,0.35883049500177283,0.5731645793748117,0.846605117917576,0.951306810182186
BNCI2015_001,erm,1,9,10,graph_z,97239.79594486229,11.365330963194797,0.3885907164595476,0.6582731331499813,0.8819536769801587,0.9692955579552722
BNCI2015_001,erm,1,9,10,node_z,307948.3910302899,11.83192177816725,0.430448715616643,0.6782982113834457,0.8842021801378757,0.969680508170302
BNCI2015_001,erm,2,0,1,graph_z,50069.449919205676,10.648543309509654,0.44130510574456744,0.747446111302062,0.9016825442692934,0.9795393296565261
BNCI2015_001,erm,2,0,1,node_z,148290.24954035768,11.215047969458888,0.38396753451034193,0.6945790741444248,0.8971470419463916,0.9744283658833445
BNCI2015_001,erm,2,10,11,graph_z,89428.87202563493,10.805662557043402,0.3723578421534856,0.6797795947932154,0.8941852889602919,0.9787547636868501
BNCI2015_001,erm,2,10,11,node_z,210278.89454530305,11.853534848230124,0.37182215197882773,0.6466761148428003,0.8697281071945285,0.9695277340497112
BNCI2015_001,erm,2,11,12,graph_z,71549.98160193652,11.739790892540636,0.38766604381609315,0.6518913477329069,0.8765308413928119,0.9647548840477859
BNCI2015_001,erm,2,11,12,node_z,209849.3513659042,12.654233148392631,0.3385958711198503,0.6134932774349081,0.8413533656734751,0.9536310048541079
BNCI2015_001,erm,2,1,2,graph_z,57441.82066065483,11.784891047981981,0.3768449452686394,0.6723353432623457,0.8495583593674049,0.9670623479072301
BNCI2015_001,erm,2,1,2,node_z,209663.35694133127,11.995998640422942,0.395279079606199,0.6666973648452189,0.8739608932535491,0.9644287391380094
BNCI2015_001,erm,2,2,3,graph_z,55434.033910754406,11.628168121029475,0.38193227564945537,0.6870014412982329,0.849544179985736,0.9695260687131811
BNCI2015_001,erm,2,2,3,node_z,185623.74062555798,12.058826630670337,0.44586615588581446,0.6784075950575941,0.870943759003692,0.9657955351512157
BNCI2015_001,erm,2,3,4,graph_z,71035.83605004055,11.449899331952084,0.47767033544962423,0.6573298470380344,0.8748547350160926,0.9687601161478029
BNCI2015_001,erm,2,3,4,node_z,223869.73276395784,11.936714371628367,0.3513603956355842,0.6927309375406713,0.8671744252328625,0.9645486648100663
BNCI2015_001,erm,2,4,5,graph_z,61225.83767320687,11.21024014994383,0.44397030269767385,0.6878982079858044,0.8928920611898908,0.9712672692993942
BNCI2015_001,erm,2,4,5,node_z,167978.75362137196,12.259554578650656,0.3687976770740242,0.6529386509211852,0.870398540483071,0.9600707974230069
BNCI2015_001,erm,2,5,6,graph_z,82043.87978408017,11.901927949338669,0.3803679483258464,0.6330404569253542,0.8618275518871451,0.96290584953494
BNCI2015_001,erm,2,5,6,node_z,297427.487552854,11.891384793667529,0.3891435120628922,0.677596390118487,0.8812197777950641,0.9673327767241585
BNCI2015_001,erm,2,6,7,graph_z,76505.603851683,11.742046140389213,0.4406700659043548,0.6492320061115601,0.8649395859588601,0.9647671380339972
BNCI2015_001,erm,2,6,7,node_z,213965.14396448535,12.277050835072021,0.4120036647112643,0.6492017743093511,0.8623196153231129,0.9597282127601702
BNCI2015_001,erm,2,7,8,graph_z,44797.56248348152,11.665922109021219,0.38988791236993736,0.6474361360417382,0.8583420200185576,0.9688380675459383
BNCI2015_001,erm,2,7,8,node_z,112043.71482257138,12.518157956977491,0.3772574400968882,0.6467516893172031,0.8522410417959269,0.9571157855339287
BNCI2015_001,erm,2,8,9,graph_z,49082.023094047734,11.412843995843076,0.47132820480895343,0.6644483304296824,0.8771741723244398,0.9715375181187657
BNCI2015_001,erm,2,8,9,node_z,130134.6320530344,12.525995224386694,0.4294319755346021,0.6372906002478439,0.8490483622459043,0.9542164227945492
BNCI2015_001,erm,2,9,10,graph_z,50274.259578450394,11.529950590927555,0.4290521588902355,0.6449119659540627,0.8668010769140675,0.9715066585072373
BNCI2015_001,erm,2,9,10,node_z,195439.01120103564,11.364337159718954,0.39252463497358697,0.7099925423810652,0.8894616581066052,0.974668622915714
BNCI2015_001,cigl_graph_node,0,0,1,graph_z,813.1119721518126,8.134910009762775,0.7588547441824373,0.9236288067688642,0.9763711345698576,0.9898438620691732
BNCI2015_001,cigl_graph_node,0,0,1,node_z,8888.381292274365,12.414594355232444,0.41708745719048174,0.714832952921059,0.853422907311132,0.9563108352368428
BNCI2015_001,cigl_graph_node,0,10,11,graph_z,4659.940628602668,8.856868803243138,0.6385437931503339,0.7956200815229532,0.9543905789224523,0.9926806480730026
BNCI2015_001,cigl_graph_node,0,10,11,node_z,17681.177690522753,13.3289545863964,0.33333078741535266,0.5318089885253521,0.797378933196994,0.9445245372277207
BNCI2015_001,cigl_graph_node,0,11,12,graph_z,2431.4916228064735,7.01865446415049,0.6729918338634735,0.952097174501011,0.9847900381254671,0.9937485404681896
BNCI2015_001,cigl_graph_node,0,11,12,node_z,15357.504427697204,12.412271433408213,0.5215432794590183,0.6656717723419573,0.8353997643420156,0.960431691225685
BNCI2015_001,cigl_graph_node,0,1,2,graph_z,1987.2633025440093,8.375345338388364,0.6413727338727081,0.8902241515676864,0.9744825651171515,0.9913744226128239
BNCI2015_001,cigl_graph_node,0,1,2,node_z,13694.873565735028,12.82101329775142,0.4145202719015266,0.6681994256880375,0.8482240887007158,0.951608850596955
BNCI2015_001,cigl_graph_node,0,2,3,graph_z,3463.4176716892566,7.951784180967934,0.6379960636249676,0.8931094382529328,0.975029815759589,0.993267282832114
BNCI2015_001,cigl_graph_node,0,2,3,node_z,18888.168459744607,12.559371274162505,0.4178857655006145,0.6806815521801524,0.845370723922338,0.958610712296094
BNCI2015_001,cigl_graph_node,0,3,4,graph_z,3920.0988795777403,7.715492868640588,0.5042034800686674,0.8844422590458498,0.9737734159793644,0.9948933748173853
BNCI2015_001,cigl_graph_node,0,3,4,node_z,20531.762728720845,11.705635008510082,0.5046845270107317,0.7014469109645973,0.8784781077377054,0.9655370307746479
BNCI2015_001,cigl_graph_node,0,4,5,graph_z,1420.089753209015,7.174191352205445,0.7664842723271155,0.9604390393083483,0.9806758224310707,0.9929981927890149
BNCI2015_001,cigl_graph_node,0,4,5,node_z,11917.541488649584,12.097719557203018,0.49649911106607075,0.7125701616060532,0.8681961898162254,0.9629665875798097
BNCI2015_001,cigl_graph_node,0,5,6,graph_z,5388.639493155072,7.609579181842842,0.6154393945986881,0.8978561762166841,0.9752728818698181,0.9950370945413652
BNCI2015_001,cigl_graph_node,0,5,6,node_z,25663.019692377035,11.972115484900426,0.4016748435125676,0.6606228941728796,0.877989605300591,0.9682464350943965
BNCI2015_001,cigl_graph_node,0,6,7,graph_z,1689.9149619539824,7.317132319464965,0.8480763312572914,0.939810381034537,0.9801119135822577,0.99394091289791
BNCI2015_001,cigl_graph_node,0,6,7,node_z,11770.446080659109,12.425431228983367,0.43316129301618567,0.6779594782079965,0.8413987007871141,0.9582881006168815
BNCI2015_001,cigl_graph_node,0,7,8,graph_z,2545.75210286396,8.354042227716995,0.6671363371555501,0.9060290217363004,0.965610549258812,0.9917595351389441
BNCI2015_001,cigl_graph_node,0,7,8,node_z,12908.633538046768,13.469979303994219,0.3880939939739408,0.63622839364457,0.8081559445544767,0.9440022710213785
BNCI2015_001,cigl_graph_node,0,8,9,graph_z,1933.1952498023654,7.852044040213462,0.7995516645808095,0.9061429268748306,0.977303060277497,0.991624657925112
BNCI2015_001,cigl_graph_node,0,8,9,node_z,9580.264927526048,13.968294949812796,0.4509380610047691,0.6161385292888129,0.7803230770997841,0.9258451905577962
BNCI2015_001,cigl_graph_node,0,9,10,graph_z,3380.560243891335,8.403813348118826,0.7122669560630737,0.8858229974257935,0.9597618389121007,0.9920878223981255
BNCI2015_001,cigl_graph_node,0,9,10,node_z,19305.393259686334,12.567877919783516,0.37894696612109474,0.6941994661725387,0.8593600422108698,0.9564160932828878
BNCI2015_001,cigl_graph_node,1,0,1,graph_z,730.3083560000669,9.03788984847584,0.7242412859972488,0.9196733996959756,0.9622718950000044,0.9852755268559931
BNCI2015_001,cigl_graph_node,1,0,1,node_z,10892.498936599637,12.39041824782788,0.5174968943739477,0.7012106776915731,0.8449494799054597,0.9575410011176149
BNCI2015_001,cigl_graph_node,1,10,11,graph_z,7873.213881564545,9.182486172241694,0.5638209924525162,0.7974475563697292,0.9351714794526425,0.9909915644051306
BNCI2015_001,cigl_graph_node,1,10,11,node_z,26929.347628012125,12.513457062641164,0.47761672993000115,0.6852887933881117,0.8382117305595082,0.9565664035682454
BNCI2015_001,cigl_graph_node,1,11,12,graph_z,8947.40876107985,8.857059343969466,0.5071516779746459,0.7990498143439972,0.9446740869083246,0.9925077116580026
BNCI2015_001,cigl_graph_node,1,11,12,node_z,31576.49131543232,12.390636280188428,0.36985199937682034,0.658731413249187,0.8441367959848078,0.956317761937699
BNCI2015_001,cigl_graph_node,1,1,2,graph_z,6958.2403752326345,9.064588457656576,0.4686538357514401,0.8103761437077344,0.9513476792141656,0.9899002461449008
BNCI2015_001,cigl_graph_node,1,1,2,node_z,40334.27224415018,11.930900349342517,0.4640839336374707,0.7302785054045559,0.8666818214435587,0.9596904291872959
BNCI2015_001,cigl_graph_node,1,2,3,graph_z,7747.504202550533,7.423285015926932,0.7495360560386087,0.9127585246421205,0.9796507236694173,0.9943725869155949
BNCI2015_001,cigl_graph_node,1,2,3,node_z,25913.952913314144,12.488209393821503,0.35487916450829504,0.6515032039449156,0.8486477836577702,0.9533042484335589
BNCI2015_001,cigl_graph_node,1,3,4,graph_z,16840.637173418185,10.251499862100413,0.4544865438945871,0.7209201209500808,0.9202942945829871,0.982630497702881
BNCI2015_001,cigl_graph_node,1,3,4,node_z,82681.33583132295,11.589108265475094,0.5070216333679006,0.7677026729441239,0.8851660975618211,0.9660338768931902
BNCI2015_001,cigl_graph_node,1,4,5,graph_z,3086.954270262012,7.907865029757137,0.630852020607523,0.805583354006274,0.9772304112058607,0.994212602814071
BNCI2015_001,cigl_graph_node,1,4,5,node_z,17245.69643219618,11.815481316295308,0.5982199943154946,0.7541793099518579,0.8762897199059555,0.9616504733138364
BNCI2015_001,cigl_graph_node,1,5,6,graph_z,16420.10606521418,9.0520285569773,0.4738923481389518,0.7818626929352926,0.9462104163429497,0.9911917293184811
BNCI2015_001,cigl_graph_node,1,5,6,node_z,60420.81958217351,11.657293560168773,0.4157531728801489,0.7105936756564779,0.8912820386573399,0.9686021516434361
BNCI2015_001,cigl_graph_node,1,6,7,graph_z,2372.3620944996683,7.435310859085819,0.8012149149998786,0.9259349147532729,0.9804487766629987,0.9936051455007303
BNCI2015_001,cigl_graph_node,1,6,7,node_z,11890.911949451338,13.004051832652072,0.49924610991387086,0.6360137698625953,0.8194760521309223,0.9450186138011509
BNCI2015_001,cigl_graph_node,1,7,8,graph_z,1075.7872424447003,7.242943941140438,0.8112440372890777,0.9637535541358349,0.9805816317782096,0.9927390533899202
BNCI2015_001,cigl_graph_node,1,7,8,node_z,8747.898234176891,12.09647005603636,0.5917150313539736,0.7313220963741237,0.8639053710642045,0.9606138399632488
BNCI2015_001,cigl_graph_node,1,8,9,graph_z,3466.0572318218747,7.849638725878743,0.7028381247543917,0.8735749653697751,0.9745707036981055,0.993448483713903
BNCI2015_001,cigl_graph_node,1,8,9,node_z,15769.901783656718,12.983666908679592,0.4632243097582898,0.6749451314382635,0.844490264168332,0.9493037632456988
BNCI2015_001,cigl_graph_node,1,9,10,graph_z,8414.852690701591,7.802140520590791,0.6817375606137356,0.8998575994264134,0.9732071805110251,0.9943122127452696
BNCI2015_001,cigl_graph_node,1,9,10,node_z,29555.39385627783,12.228380939437493,0.4182387073493003,0.7300442977112009,0.8726455402044259,0.9602098300305619
BNCI2015_001,cigl_graph_node,2,0,1,graph_z,7112.995901618677,7.38285490170998,0.7685108664332871,0.8725406024649096,0.9759708449739657,0.995665901756268
BNCI2015_001,cigl_graph_node,2,0,1,node_z,17656.628979457473,12.65736158716545,0.3942903116531226,0.6400001498391472,0.8445743900672649,0.9542531716842312
BNCI2015_001,cigl_graph_node,2,10,11,graph_z,15019.222098284845,6.207040839229142,0.8632321888845909,0.9520937754579514,0.9841466057646217,0.9974978810831592
BNCI2015_001,cigl_graph_node,2,10,11,node_z,23405.678860564036,12.937183448235004,0.5065750463145682,0.6610128727227305,0.8302088011936537,0.9493367555175202
BNCI2015_001,cigl_graph_node,2,11,12,graph_z,4050.2909413188977,7.850765730649619,0.5464595487270506,0.9090962556949957,0.9743298351042429,0.9928721321247902
BNCI2015_001,cigl_graph_node,2,11,12,node_z,13513.199998426353,13.56901580331694,0.4002228458959253,0.6052233708947274,0.8053025797544932,0.932856252896002
BNCI2015_001,cigl_graph_node,2,1,2,graph_z,9839.735154430939,8.358204224675262,0.6742680416199349,0.8607546458548422,0.9581118276192064,0.9920239294976261
BNCI2015_001,cigl_graph_node,2,1,2,node_z,23439.25788277376,12.936238266408942,0.33536061327028505,0.5692371112452399,0.8488734888677321,0.9494640610440899
BNCI2015_001,cigl_graph_node,2,2,3,graph_z,2694.455303305622,9.126830216047592,0.5942694543812717,0.8872332173460716,0.9568241053831565,0.9877106990327985
BNCI2015_001,cigl_graph_node,2,2,3,node_z,16203.736707299391,13.312875957913816,0.4463968465915493,0.6481615413039102,0.8083025649092908,0.9396925898333913
BNCI2015_001,cigl_graph_node,2,3,4,graph_z,4722.956017229197,9.215589732451567,0.6019590366112852,0.7630148259916456,0.9401243580102271,0.99041910980017
BNCI2015_001,cigl_graph_node,2,3,4,node_z,25509.43114752015,12.664747446038477,0.44714761965352684,0.6575298072232969,0.843401259539365,0.9501825429612993
BNCI2015_001,cigl_graph_node,2,4,5,graph_z,1822.3885109945916,8.94726837457455,0.5921409491659524,0.89046600592108,0.9604394015563692,0.9889655806595454
BNCI2015_001,cigl_graph_node,2,4,5,node_z,19561.731038312926,12.236372623352588,0.42411509709556433,0.72085282647453,0.8800710548938709,0.9573663546853577
BNCI2015_001,cigl_graph_node,2,5,6,graph_z,25391.144202000065,9.73800217669526,0.5392305882723322,0.7991036328448402,0.9200362229651552,0.9877035417838873
BNCI2015_001,cigl_graph_node,2,5,6,node_z,62891.58572138668,12.587118990636224,0.4057017775035312,0.6272330682151707,0.8569548224512071,0.9546327077863871
BNCI2015_001,cigl_graph_node,2,6,7,graph_z,7059.425196007906,8.570570306797066,0.5564468436985976,0.8043352254666699,0.9639987872703915,0.9922762423926285
BNCI2015_001,cigl_graph_node,2,6,7,node_z,22924.455507037364,12.328084647082425,0.461472520413088,0.6640456089996728,0.8699531146021425,0.961196654927071
BNCI2015_001,cigl_graph_node,2,7,8,graph_z,5112.804214073988,8.372344684108963,0.4142576100998525,0.8073989775033606,0.9714562069958735,0.9929812646348211
BNCI2015_001,cigl_graph_node,2,7,8,node_z,20314.25533222391,13.159370047345844,0.3650676347644703,0.6247169743755654,0.8273627394780085,0.9440076022512439
BNCI2015_001,cigl_graph_node,2,8,9,graph_z,1680.9348172758246,8.035577925120545,0.702825165271597,0.9021138078631668,0.9768342858505096,0.9921458027039406
BNCI2015_001,cigl_graph_node,2,8,9,node_z,9474.119781769386,13.879625106301717,0.412595265393692,0.571882858052502,0.7758021862793752,0.9275797978832495
BNCI2015_001,cigl_graph_node,2,9,10,graph_z,4608.2638493491595,8.213216122328312,0.5324126416822123,0.8694710473382145,0.972976397291099,0.9926575500226822
BNCI2015_001,cigl_graph_node,2,9,10,node_z,21800.591938779522,12.55073313268174,0.4500718842522643,0.6889587501668062,0.8525666299594544,0.9559703410831457
BNCI2015_001,cdan,0,0,1,graph_z,505864.0094571386,6.782405963416956,0.7935983526996533,0.9078569713727325,0.9760876472483616,0.9967031712285173
BNCI2015_001,cdan,0,0,1,node_z,119323.46399344751,13.562665821387961,0.37643577341571055,0.6178627022619815,0.7980759983001986,0.9398351843460264
BNCI2015_001,cdan,0,10,11,graph_z,1605151.8242683127,5.797484831985493,0.8439213983233526,0.9649112235902381,0.9876865823733553,0.997408516331671
BNCI2015_001,cdan,0,10,11,node_z,381785.14701217116,12.929030629677081,0.42727302787685684,0.6415516137799313,0.8371554790332849,0.9476556468742646
BNCI2015_001,cdan,0,11,12,graph_z,804037.527593751,7.832678304027093,0.792185317318563,0.8771016161701849,0.9724363051272139,0.9929841396710698
BNCI2015_001,cdan,0,11,12,node_z,358735.19051680045,13.088203776118126,0.31898643340249133,0.6237349482918235,0.834083763137197,0.9500198316153294
BNCI2015_001,cdan,0,1,2,graph_z,1788252.9744801393,6.712809296183612,0.7658072330228615,0.9484666038570799,0.9796626386973675,0.9964268073944371
BNCI2015_001,cdan,0,1,2,node_z,460881.48599233426,13.715461194534459,0.2888794491816732,0.501368221146646,0.7834636053621733,0.9416431088545466
BNCI2015_001,cdan,0,2,3,graph_z,747731.687218789,7.185789058596501,0.7452716997655666,0.9240820915500563,0.9744110727418726,0.9951807644533772
BNCI2015_001,cdan,0,2,3,node_z,226770.8774245809,13.623794553962522,0.2762856847908306,0.49900552562508027,0.7894127417577937,0.9452132119682355
BNCI2015_001,cdan,0,3,4,graph_z,3148736.3134304397,6.006448742593209,0.9003644474826026,0.9410582709229455,0.987896661240498,0.9968002985027026
BNCI2015_001,cdan,0,3,4,node_z,914818.6659122697,12.765283597223956,0.4820896554577781,0.6941913834060218,0.8460291124617637,0.9549567189051811
BNCI2015_001,cdan,0,4,5,graph_z,67511225.00053436,3.197940197042267,0.9814556809445287,0.9926156266106948,0.997669840267582,0.9996135943060818
BNCI2015_001,cdan,0,4,5,node_z,4250519.02106542,9.05285192822489,0.7994033053655154,0.8799431960796791,0.946000054529135,0.9863321893023397
BNCI2015_001,cdan,0,5,6,graph_z,667000.1857888789,8.604905602641374,0.6467603787041798,0.8480620829679948,0.9609233611046979,0.9924451676501631
BNCI2015_001,cdan,0,5,6,node_z,302116.3058275581,13.258762658231545,0.3565653460935767,0.6209627602750832,0.8263558931268087,0.9454707981166661
BNCI2015_001,cdan,0,6,7,graph_z,25870948.907866266,2.476109135550805,0.9941853587887771,0.9969603450833788,0.9987059762473959,0.9997737230741114
BNCI2015_001,cdan,0,6,7,node_z,2845752.056392872,10.389792863702874,0.6514414817721865,0.8179529241332715,0.9230934497066092,0.977451780572726
BNCI2015_001,cdan,0,7,8,graph_z,318371.8410708864,8.980715506960424,0.7654097306480989,0.8721756781768166,0.9588247339002327,0.9879257776598666
BNCI2015_001,cdan,0,7,8,node_z,186002.65983409507,13.94522306252739,0.3624712526371757,0.5773651050124401,0.7943521462542628,0.9319057052527385
BNCI2015_001,cdan,0,8,9,graph_z,675219.7000826421,8.877573666500588,0.6860895447584943,0.8744364225781056,0.9577830332784827,0.9894496470289187
BNCI2015_001,cdan,0,8,9,node_z,431100.195767759,14.171570239394233,0.36840398237370525,0.5494935910648118,0.7648588128257272,0.9177135780149278
BNCI2015_001,cdan,0,9,10,graph_z,1025661.3922381832,7.4020584785989065,0.6536944676102724,0.9036810458043141,0.9766902971329979,0.9947889191799867
BNCI2015_001,cdan,0,9,10,node_z,475933.8207482554,12.645500763924677,0.5180415011251894,0.6907983779135073,0.8515656619706441,0.9563200673160004
BNCI2015_001,cdan,1,0,1,graph_z,1656260.7257057587,5.516442824671491,0.8842020731894108,0.9494026479645888,0.993014966171004,0.9980492809610635
BNCI2015_001,cdan,1,0,1,node_z,510381.1470628437,12.753468360107275,0.45448311088357596,0.6308345933073263,0.8415738753952646,0.9544744114906667
BNCI2015_001,cdan,1,10,11,graph_z,2363221.2640896267,8.093322735674919,0.7958368120153063,0.9041351822874386,0.9661542614658463,0.9915040435541926
BNCI2015_001,cdan,1,10,11,node_z,851476.1012818936,13.669177907106816,0.4624394682579346,0.6399198737706607,0.8103053207170537,0.9346454595703827
BNCI2015_001,cdan,1,11,12,graph_z,879535.1483389954,8.866007657342113,0.7550476018390715,0.8817769077853913,0.9501890575891468,0.988703184774841
BNCI2015_001,cdan,1,11,12,node_z,445819.76015264157,14.019105869090122,0.3040815821597693,0.5654785427393548,0.7734273327126824,0.935638502714623
BNCI2015_001,cdan,1,1,2,graph_z,1228398.8470827874,8.132073967691444,0.7848076840176912,0.8766839279449579,0.9669461003927456,0.9910687824054604
BNCI2015_001,cdan,1,1,2,node_z,515936.6778269752,13.702296639742213,0.3428317463094109,0.5825378352790196,0.8018653266571025,0.9403814850664399
BNCI2015_001,cdan,1,2,3,graph_z,462263.9455254895,9.779949021801508,0.4824076986077681,0.7859191893991004,0.9253909769417773,0.9871340830098384
BNCI2015_001,cdan,1,2,3,node_z,327088.36261935474,13.57934039900342,0.4627982989185045,0.6167780881446396,0.809929223901104,0.9374272404735678
BNCI2015_001,cdan,1,3,4,graph_z,1092515.8122600485,8.236979265455211,0.7764776815516788,0.8895153659408273,0.9626800476629183,0.9924439438488596
BNCI2015_001,cdan,1,3,4,node_z,528464.9479867445,13.033770529413273,0.4147889482358778,0.627369077389281,0.8510266834532703,0.9522288742194894
BNCI2015_001,cdan,1,4,5,graph_z,1631441.2998543251,6.932823082467903,0.8191847131191383,0.9148255767475766,0.9790831768374352,0.9962669006870994
BNCI2015_001,cdan,1,4,5,node_z,471919.98468896624,13.530523713218885,0.3048583144664706,0.5357019809189385,0.8158380199148941,0.9433290490951096
BNCI2015_001,cdan,1,5,6,graph_z,2097214.3742854,7.671518937108924,0.5920726781201759,0.9095554496374587,0.9717852088958553,0.994148496373591
BNCI2015_001,cdan,1,5,6,node_z,758219.4733117429,13.723600768124664,0.4007392860337119,0.5847030365174357,0.77705439321338,0.9409917489455536
BNCI2015_001,cdan,1,6,7,graph_z,493184.73951947584,9.701821147038125,0.5248236677380023,0.8080863433494583,0.9203510814337039,0.9872699544813651
BNCI2015_001,cdan,1,6,7,node_z,419772.4534611692,13.380434600663442,0.4490191067613347,0.6635397051549098,0.8067087595768204,0.9394919342614497
BNCI2015_001,cdan,1,7,8,graph_z,2567862.9822207745,6.189068630368368,0.9342515290441501,0.958716634452731,0.9811641577570491,0.9957765527249349
BNCI2015_001,cdan,1,7,8,node_z,620086.6596934908,13.442138650848957,0.37746387399919457,0.6288167601098175,0.8198178982152916,0.942610582665996
BNCI2015_001,cdan,1,8,9,graph_z,421279.5970324233,9.954552454995591,0.6268283273158155,0.7955086695049342,0.9357684598588185,0.9850670982733731
BNCI2015_001,cdan,1,8,9,node_z,349573.80185896927,14.086641338950399,0.2805327954106225,0.518093551940017,0.7607513413810321,0.9336706538222908
BNCI2015_001,cdan,1,9,10,graph_z,9759829201096.467,2.2398870628053715,0.9902910275293746,0.9960551647268783,0.9988348525266705,0.999983950580984
BNCI2015_001,cdan,1,9,10,node_z,166643630779.72296,7.2069606828869786,0.8139080244367803,0.8901074342855132,0.964351812064167,0.9950690246490854
BNCI2015_001,cdan,2,0,1,graph_z,1074596.2221970109,5.727013736157853,0.8716906944290863,0.9640290897343604,0.9867006689574374,0.998014781565394
BNCI2015_001,cdan,2,0,1,node_z,351608.9444137983,12.682181489917832,0.3483832652348959,0.6272734746548912,0.8488659582994783,0.9527732958498762
BNCI2015_001,cdan,2,10,11,graph_z,6332615.672399669,3.995584556788401,0.9559485464735356,0.986080649050581,0.9961750395269928,0.9993213583971654
BNCI2015_001,cdan,2,10,11,node_z,900401.1550615493,12.247592621411254,0.432865194048007,0.6900571030828637,0.8561059931256432,0.9627403599756827
BNCI2015_001,cdan,2,11,12,graph_z,1150788.0715940355,7.659357470138501,0.6202988390411794,0.8665127120597248,0.9768022013274087,0.9955286522203478
BNCI2015_001,cdan,2,11,12,node_z,289994.62493147625,13.300079259107683,0.45190038700328256,0.6122780370808555,0.8351049555635334,0.9488010261367581
BNCI2015_001,cdan,2,1,2,graph_z,1050170.2160862326,8.044665638224503,0.7940765589727823,0.9018237350403897,0.9650103424600783,0.9922088660142901
BNCI2015_001,cdan,2,1,2,node_z,524527.7652433468,12.68032286743485,0.40878676227477767,0.70000143752019,0.8394577240115044,0.9531770917437747
