tag,subject_left,subject_right,pairwise_auc,pairwise_standardized_margin,pairwise_bacc_diagnostic,heldout_items
random,44,62,0.898236331569665,0.6573177022593362,0.8333333333333334,168
random,44,63,0.8843033509700176,0.6589085693870272,0.7857142857142857,168
random,44,64,0.9886684303350971,0.8474841096571514,0.9404761904761905,168
random,44,65,0.9787918871252205,0.8090917468070984,0.9047619047619048,168
random,44,66,0.7593915343915343,0.4559690366898264,0.6547619047619048,168
random,44,67,0.9038359788359788,0.6809550672769547,0.7976190476190477,168
random,44,68,0.8906084656084656,0.6620092434542519,0.8214285714285714,168
random,44,69,0.8628306878306878,0.6303178008113589,0.7797619047619048,168
random,44,70,0.8265432098765432,0.5242551575813975,0.7738095238095238,168
random,44,71,0.9561287477954146,0.7506115649427686,0.875,168
random,44,72,0.7121252204585538,0.379668296447822,0.6726190476190477,168
random,44,73,0.7333774250440918,0.4338575175830296,0.6488095238095238,168
random,44,74,0.7209876543209875,0.38931513258389067,0.6488095238095238,168
random,44,75,0.8651234567901234,0.6157592790467399,0.7916666666666666,168
random,44,76,0.8078483245149912,0.5174547231623104,0.7142857142857143,168
random,44,77,0.8738095238095237,0.636750727891922,0.7678571428571429,168
random,44,78,0.8895061728395062,0.6673567167350224,0.8154761904761905,168
random,44,79,0.9328483245149912,0.7154500952788762,0.8273809523809523,168
random,44,80,0.8175925925925925,0.554133021405765,0.7202380952380952,168
random,45,46,0.6681657848324515,0.3093678780964443,0.6190476190476191,168
random,45,47,0.944973544973545,0.7379654773644039,0.875,168
random,45,48,0.8426366843033509,0.5759572067431041,0.7559523809523809,168
random,45,49,0.6837742504409171,0.3187110030225345,0.6428571428571429,168
random,45,50,0.6604056437389771,0.29648881033062935,0.6190476190476191,168
random,45,51,0.9380511463844798,0.746364604149546,0.8571428571428571,168
random,45,52,0.7097442680776014,0.353097140789032,0.6547619047619048,168
random,45,53,0.8945326278659612,0.6740503566605704,0.7857142857142857,168
random,45,54,0.661552028218695,0.2801610848733357,0.6071428571428571,168
random,45,55,0.7993827160493826,0.5205253586173058,0.7202380952380952,168
random,45,56,0.6178571428571429,0.1797859658088003,0.5892857142857143,168
random,45,57,0.9106701940035273,0.6977557412215641,0.8452380952380952,168
random,45,58,0.7858024691358025,0.49010925207819256,0.6964285714285714,168
random,45,59,0.95652557319224,0.7947030301604953,0.8690476190476191,168
random,45,60,0.7160493827160493,0.377981821341174,0.6547619047619048,168
random,45,61,0.9945767195767194,0.8583781527621406,0.9107142857142857,168
random,45,62,0.8802028218694884,0.6441914226327624,0.7619047619047619,168
random,45,63,0.7875220458553793,0.4679006614855358,0.7321428571428571,168
random,45,64,0.934700176366843,0.7403205228703362,0.8630952380952381,168
random,45,65,0.9470899470899471,0.758510165980884,0.8630952380952381,168
random,45,66,0.9320987654320989,0.72374669781753,0.8690476190476191,168
random,45,67,0.7468253968253968,0.43154346091406687,0.6726190476190477,168
random,45,68,0.775705467372134,0.48874248351369587,0.6964285714285714,168
random,45,69,0.8071428571428572,0.5347759170191628,0.7380952380952381,168
random,45,70,0.8024250440917106,0.519674294761249,0.6726190476190477,168
random,45,71,0.8791887125220458,0.6308495998382568,0.7738095238095238,168
random,45,72,0.857716049382716,0.5795422558273587,0.7619047619047619,168
random,45,73,0.7475308641975309,0.4327339029737881,0.6785714285714286,168
random,45,74,0.7141534391534392,0.3664390646985599,0.6666666666666666,168
random,45,75,0.8668430335097002,0.6088403314352036,0.7559523809523809,168
random,45,76,0.7867724867724868,0.48612370022705625,0.7083333333333334,168
random,45,77,0.8595238095238096,0.5989001797778266,0.7797619047619048,168
random,45,78,0.7861992945326277,0.48756308960063116,0.7083333333333334,168
random,45,79,0.9000440917107584,0.666708841919899,0.8392857142857143,168
random,45,80,0.6938271604938272,0.3688816577196121,0.6488095238095238,168
random,46,47,0.8392416225749558,0.5798362472227642,0.7559523809523809,168
random,46,48,0.8126543209876542,0.5416608665670667,0.7440476190476191,168
random,46,49,0.7061728395061728,0.37331442534923553,0.6547619047619048,168
random,46,50,0.8420194003527337,0.5745843829853194,0.7678571428571429,168
random,46,51,0.9136243386243386,0.6902932545968464,0.8273809523809523,168
random,46,52,0.7359347442680776,0.40720239175217493,0.6428571428571429,168
random,46,53,0.8172839506172839,0.5495428400380271,0.7440476190476191,168
random,46,54,0.6591269841269841,0.27772622661931173,0.5952380952380952,168
random,46,55,0.6465167548500882,0.27417468731956823,0.6011904761904762,168
random,46,56,0.6889329805996472,0.3362387408103262,0.6547619047619048,168
random,46,57,0.7328483245149912,0.40036477042096,0.6488095238095238,168
random,46,58,0.7622134038800706,0.4571212764297213,0.6964285714285714,168
random,46,59,0.894268077601411,0.6586093306541443,0.8035714285714286,168
random,46,60,0.6507495590828924,0.2652761196451528,0.5714285714285714,168
random,46,61,0.9404761904761905,0.7476091640336173,0.8452380952380952,168
random,46,62,0.7503086419753087,0.44961317841495785,0.6488095238095238,168
random,46,63,0.7671075837742505,0.4629307421190398,0.7023809523809523,168
random,46,64,0.951851851851852,0.7620269358158112,0.8571428571428571,168
random,46,65,0.8956349206349207,0.6648393103054592,0.8214285714285714,168
random,46,66,0.9123456790123456,0.701630385858672,0.8035714285714286,168
random,46,67,0.7229276895943562,0.40757299959659576,0.6547619047619048,168
random,46,68,0.717989417989418,0.37613592935459955,0.6726190476190477,168
random,46,69,0.782583774250441,0.4987444185784885,0.6785714285714286,168
random,46,70,0.7295855379188712,0.407008884208543,0.6488095238095238,168
random,46,71,0.7879188712522045,0.5098231743488993,0.7321428571428571,168
random,46,72,0.7477513227513227,0.42957000753709246,0.7023809523809523,168
random,46,73,0.7075396825396825,0.37298921389239176,0.6607142857142857,168
random,46,74,0.6783068783068783,0.3289870566555432,0.6011904761904762,168
random,46,75,0.743694885361552,0.4472454807588032,0.6785714285714286,168
random,46,76,0.6681657848324515,0.31501178230558124,0.6130952380952381,168
random,46,77,0.8508377425044092,0.6045519603150231,0.7440476190476191,168
random,46,78,0.7862874779541446,0.4903270772525242,0.6904761904761905,168
random,46,79,0.7870811287477953,0.5090600145714623,0.7023809523809523,168
random,46,80,0.772089947089947,0.4665458809052195,0.7023809523809523,168
random,47,48,0.8091269841269841,0.526939081294196,0.7202380952380952,168
random,47,49,0.9166225749559083,0.7194695855890002,0.8392857142857143,168
random,47,50,0.8139770723104056,0.5338738475527082,0.7440476190476191,168
random,47,51,0.9368606701940035,0.7521522045135498,0.8928571428571429,168
random,47,52,0.8751763668430335,0.6209754624537059,0.7738095238095238,168
random,47,53,0.9512345679012345,0.7543146418673652,0.8452380952380952,168
random,47,54,0.9190035273368606,0.713987872004509,0.8571428571428571,168
random,47,55,0.8928571428571429,0.672390592949731,0.7857142857142857,168
random,47,56,0.9060846560846559,0.6902259417942592,0.8273809523809523,168
random,47,57,0.966358024691358,0.8147863915988377,0.9047619047619048,168
random,47,58,0.9235449735449734,0.7081473746470043,0.8452380952380952,168
random,47,59,0.9824514991181656,0.8231454278741565,0.9285714285714286,168
random,47,60,0.9021604938271605,0.6801268437079021,0.7916666666666666,168
random,47,61,0.9718253968253969,0.798899090715817,0.8690476190476191,168
random,47,62,0.9151675485008818,0.6793201267719269,0.8571428571428571,168
random,47,63,0.9543650793650793,0.7698421904018947,0.8928571428571429,168
random,47,64,0.9996031746031746,0.903678970677512,0.9821428571428571,168
random,47,65,0.971031746031746,0.8089537024497986,0.9166666666666666,168
random,47,66,0.8521164021164022,0.5986894943884441,0.7559523809523809,168
random,47,67,0.9747354497354498,0.8090628151382718,0.8988095238095238,168
random,47,68,0.9414462081128748,0.7414171780858722,0.8571428571428571,168
random,47,69,0.953042328042328,0.7665262711899621,0.8571428571428571,168
random,47,70,0.9429894179894179,0.7522851484162467,0.8690476190476191,168
random,47,71,0.968827160493827,0.7893026747873851,0.9107142857142857,168
random,47,72,0.8434303350970017,0.5758229068347386,0.7738095238095238,168
random,47,73,0.8881834215167549,0.6578059302909034,0.8035714285714286,168
random,47,74,0.8506172839506173,0.5926985293626785,0.7559523809523809,168
random,47,75,0.8986331569664904,0.6705823285239083,0.8333333333333334,168
random,47,76,0.875,0.6229531019926071,0.7976190476190477,168
random,47,77,0.9595679012345679,0.7862297977719989,0.8988095238095238,168
random,47,78,0.9731040564373897,0.8108542071921485,0.8988095238095238,168
random,47,79,0.975132275132275,0.8169244527816772,0.8988095238095238,168
random,47,80,0.9336860670194004,0.7324246402297702,0.8154761904761905,168
random,48,49,0.8653880070546739,0.6365317063672202,0.7738095238095238,168
random,48,50,0.740079365079365,0.40579527403627125,0.6726190476190477,168
random,48,51,0.7502645502645503,0.45057122090033125,0.6785714285714286,168
random,48,52,0.8622134038800705,0.6181078489337649,0.7678571428571429,168
random,48,53,0.8761463844797177,0.6405328554766518,0.8095238095238095,168
random,48,54,0.7807319223985891,0.49714647765670505,0.6845238095238095,168
random,48,55,0.8718253968253968,0.6302783063479832,0.7857142857142857,168
random,48,56,0.7833333333333333,0.506973150585379,0.6964285714285714,168
random,48,57,0.9571869488536157,0.766362088067191,0.8690476190476191,168
random,48,58,0.9360670194003526,0.7224583412919726,0.8214285714285714,168
random,48,59,0.9780423280423282,0.8027960956096649,0.8869047619047619,168
random,48,60,0.8389329805996473,0.5766018522637231,0.7440476190476191,168
random,48,61,0.9782186948853616,0.8241194103445325,0.9107142857142857,168
random,48,62,0.91005291005291,0.6924846512930733,0.8273809523809523,168
random,48,63,0.9462522045855379,0.7542686057942254,0.875,168
random,48,64,0.9974426807760141,0.8671593495777675,0.9642857142857143,168
random,48,65,0.9779982363315696,0.8200864898306983,0.8928571428571429,168
random,48,66,0.9191798941798941,0.7107826088156018,0.8392857142857143,168
random,48,67,0.9073192239858907,0.6720294313771384,0.8392857142857143,168
random,48,68,0.9011463844797176,0.6737285937581744,0.8095238095238095,168
random,48,69,0.9377425044091711,0.7374304511717388,0.8452380952380952,168
random,48,70,0.9464285714285714,0.7353895647185189,0.8809523809523809,168
random,48,71,0.9574955908289242,0.7708339499575751,0.8630952380952381,168
random,48,72,0.8729276895943563,0.641675238098417,0.7857142857142857,168
random,48,73,0.8655202821869489,0.6266910433769226,0.7619047619047619,168
random,48,74,0.8186948853615521,0.5588903895446232,0.7321428571428571,168
random,48,75,0.9221340388007054,0.6962240615061351,0.8392857142857143,168
random,48,76,0.8208112874779542,0.5513341362987246,0.7440476190476191,168
random,48,77,0.9481922398589065,0.7624236302716392,0.8869047619047619,168
random,48,78,0.9268077601410935,0.7195428056376321,0.8333333333333334,168
random,48,79,0.9580687830687831,0.7822347070489611,0.8988095238095238,168
random,48,80,0.9160052910052909,0.7078209114926202,0.8511904761904762,168
random,49,50,0.7556437389770724,0.4355020033461707,0.6666666666666666,168
random,49,51,0.9724867724867726,0.8242742419242859,0.9345238095238095,168
random,49,52,0.6806878306878307,0.30158862684454235,0.6488095238095238,168
random,49,53,0.899647266313933,0.6705335208347866,0.8214285714285714,168
random,49,54,0.7820105820105819,0.49225559192044394,0.6964285714285714,168
random,49,55,0.8100529100529101,0.5498810091188976,0.7321428571428571,168
random,49,56,0.7009700176366843,0.35690057064805714,0.6547619047619048,168
random,49,57,0.9228395061728395,0.7197362716708865,0.8511904761904762,168
random,49,58,0.7744268077601411,0.4760856692280088,0.7202380952380952,168
random,49,59,0.9772927689594356,0.8323347036327634,0.9285714285714286,168
random,49,60,0.7059082892416226,0.3695630005427769,0.6309523809523809,168
random,49,61,0.9883156966490302,0.8424351066350937,0.9107142857142857,168
random,49,62,0.8937389770723103,0.6739468595811299,0.8035714285714286,168
random,49,63,0.6180335097001765,0.21288469832922732,0.5833333333333334,168
random,49,64,0.952910052910053,0.7655565781252724,0.8869047619047619,168
random,49,65,0.9707671957671958,0.7956014680010932,0.8928571428571429,168
random,49,66,0.9036155202821871,0.6725016640765327,0.8333333333333334,168
random,49,67,0.8142416225749559,0.5369516547237124,0.7440476190476191,168
random,49,68,0.8133597883597884,0.5386239034788949,0.7261904761904762,168
random,49,69,0.7873456790123456,0.5074212966220719,0.7380952380952381,168
random,49,70,0.7617283950617284,0.4395681396126747,0.7083333333333334,168
random,49,71,0.8964726631393299,0.6749576564346041,0.8214285714285714,168
random,49,72,0.813447971781305,0.5322473879371371,0.7559523809523809,168
random,49,73,0.7322751322751322,0.3908370765192168,0.6547619047619048,168
random,49,74,0.7370811287477954,0.42090552513088497,0.625,168
random,49,75,0.8664462081128748,0.6095209547451564,0.7738095238095238,168
random,49,76,0.7335097001763667,0.3757736108132771,0.6666666666666666,168
random,49,77,0.8476190476190476,0.6001600601843425,0.7797619047619048,168
random,49,78,0.7865079365079365,0.4970610940030643,0.7083333333333334,168
random,49,79,0.8223985890652559,0.5553321093320847,0.7440476190476191,168
random,49,80,0.7175044091710758,0.37899456173181534,0.6488095238095238,168
random,50,51,0.941005291005291,0.7583303643124444,0.8690476190476191,168
random,50,52,0.7748236331569665,0.47715142156396595,0.7261904761904762,168
random,50,53,0.9542328042328043,0.7766025534697941,0.8928571428571429,168
random,50,54,0.7283509700176366,0.3818856669323785,0.7023809523809523,168
random,50,55,0.8525573192239859,0.5756007220063891,0.7738095238095238,168
random,50,56,0.7398148148148148,0.4172065992440496,0.7083333333333334,168
random,50,57,0.9665343915343915,0.8026741572788784,0.8988095238095238,168
random,50,58,0.7899029982363315,0.5134479328989983,0.6904761904761905,168
random,50,59,0.9770282186948853,0.827331719653947,0.9285714285714286,168
random,50,60,0.644047619047619,0.26539170848471777,0.5714285714285714,168
random,50,61,0.9889770723104057,0.8364228648798806,0.9166666666666666,168
random,50,62,0.8216049382716049,0.5694600961038044,0.7440476190476191,168
random,50,63,0.889594356261023,0.6626143753528595,0.7916666666666666,168
random,50,64,0.9897707231040564,0.8678944770778928,0.9642857142857143,168
random,50,65,0.908641975308642,0.706043175288609,0.8214285714285714,168
random,50,66,0.9167107583774251,0.6945512975965228,0.8452380952380952,168
random,50,67,0.8664021164021165,0.6153257297618049,0.7797619047619048,168
random,50,68,0.7590388007054673,0.4627869203686714,0.6845238095238095,168
random,50,69,0.8033068783068784,0.5300860990371022,0.7559523809523808,168
random,50,70,0.7454585537918872,0.43057300789015635,0.6488095238095238,168
random,50,71,0.919620811287478,0.6826090067625046,0.8392857142857143,168
random,50,72,0.8360229276895943,0.5578893550804683,0.7976190476190477,168
random,50,73,0.7513668430335096,0.42576040646859575,0.6666666666666666,168
random,50,74,0.817636684303351,0.5541686883994511,0.7202380952380952,168
random,50,75,0.91168430335097,0.6855941457407815,0.8392857142857143,168
random,50,76,0.7693121693121693,0.46193758717605043,0.7321428571428571,168
random,50,77,0.9359347442680775,0.7274057929004941,0.8511904761904762,168
random,50,78,0.8241622574955908,0.5412838246141162,0.7976190476190477,168
random,50,79,0.940299823633157,0.7421767541340419,0.8809523809523809,168
random,50,80,0.8745590828924162,0.6305152411971774,0.7797619047619048,168
random,51,52,0.9666666666666667,0.7973093454326902,0.9107142857142857,168
random,51,53,0.8715608465608465,0.6227550911051887,0.7916666666666666,168
random,51,54,0.9615079365079365,0.7902048592056546,0.9047619047619048,168
random,51,55,0.9719135802469135,0.8159707997526441,0.9226190476190477,168
random,51,56,0.8648589065255733,0.6171478927135468,0.7857142857142857,168
random,51,57,0.9938271604938271,0.8712211826017925,0.9642857142857143,168
random,51,58,0.9679894179894178,0.8090756641966956,0.9226190476190477,168
random,51,59,0.9965608465608465,0.9005648408617292,0.9642857142857143,168
random,51,60,0.9654320987654321,0.8072984623057502,0.9226190476190477,168
random,51,61,0.9885802469135803,0.8702691325119564,0.9464285714285714,168
random,51,62,0.9562169312169312,0.7757536917924881,0.8809523809523809,168
random,51,63,0.9846119929453264,0.875070795416832,0.9523809523809523,168
random,51,64,0.9969135802469135,0.9187614342996052,0.9821428571428571,168
random,51,65,0.9916225749559082,0.8746494799852371,0.9523809523809523,168
random,51,66,0.9751322751322752,0.8200562936919076,0.9166666666666666,168
random,51,67,0.9735449735449735,0.8276163424764361,0.9345238095238095,168
random,51,68,0.9806878306878305,0.8286573035376412,0.9404761904761905,168
random,51,69,0.9691358024691358,0.7956012253250394,0.8928571428571429,168
random,51,70,0.9642857142857143,0.8064710732017245,0.9285714285714286,168
random,51,71,0.9657407407407407,0.8064299119370324,0.9107142857142857,168
random,51,72,0.9581128747795414,0.7910360842943192,0.9285714285714286,168
random,51,73,0.9418430335097002,0.763834508402007,0.9107142857142857,168
random,51,74,0.9389329805996474,0.7354560111250196,0.8452380952380952,168
random,51,75,0.9823192239858907,0.8373402931860515,0.9285714285714286,168
random,51,76,0.96494708994709,0.8021198660135269,0.8809523809523809,168
random,51,77,0.9803350970017638,0.8364438180412564,0.9464285714285714,168
random,51,78,0.9637125220458552,0.8199568177972522,0.9047619047619048,168
random,51,79,0.9903439153439154,0.8633403905800411,0.9464285714285714,168
random,51,80,0.9752204585537918,0.8274172331605639,0.9166666666666666,168
random,52,53,0.8681657848324514,0.6220560435737882,0.7738095238095238,168
random,52,54,0.7635361552028218,0.46540637633630205,0.6904761904761905,168
random,52,55,0.7623456790123457,0.46749367990664076,0.6964285714285714,168
random,52,56,0.739241622574956,0.4389022099120276,0.6726190476190477,168
random,52,57,0.9321869488536155,0.7506394514015743,0.8869047619047619,168
random,52,58,0.7454144620811287,0.4301530931677137,0.7023809523809523,168
random,52,59,0.9785273368606704,0.8219728554998126,0.9107142857142857,168
random,52,60,0.8142416225749559,0.5316956607358796,0.7440476190476191,168
random,52,61,0.9704144620811289,0.8044209331274033,0.8869047619047619,168
random,52,62,0.8168430335097002,0.5340787810938699,0.7083333333333334,168
random,52,63,0.7671957671957672,0.44792133889028,0.7261904761904762,168
random,52,64,0.9625220458553791,0.7812677579266685,0.8928571428571429,168
random,52,65,0.9258377425044092,0.7290182965142387,0.8571428571428571,168
random,52,66,0.861904761904762,0.6108918828623635,0.7738095238095238,168
random,52,67,0.8336860670194003,0.5645008172307696,0.7380952380952381,168
random,52,68,0.8055114638447972,0.5324817491429192,0.7023809523809523,168
random,52,69,0.8129188712522046,0.543542355298996,0.6904761904761905,168
random,52,70,0.7797178130511464,0.4919923884528024,0.7142857142857143,168
random,52,71,0.8857142857142856,0.6529032524142947,0.7857142857142857,168
random,52,72,0.7457671957671957,0.41649963919605526,0.6845238095238095,168
random,52,73,0.6591710758377426,0.29812453580754145,0.6071428571428571,168
random,52,74,0.7478835978835978,0.41110106983355116,0.7023809523809523,168
random,52,75,0.8411816578483245,0.5794035792350769,0.7440476190476191,168
random,52,76,0.6860229276895944,0.3214162769062178,0.6428571428571429,168
random,52,77,0.8718253968253968,0.626652751650129,0.8035714285714286,168
random,52,78,0.7803350970017636,0.4807795211672783,0.7142857142857143,168
random,52,79,0.8401675485008818,0.5807520215000425,0.7738095238095238,168
random,52,80,0.7979717813051147,0.5149159814630236,0.7380952380952381,168
random,53,54,0.8791005291005292,0.6528924767460141,0.7916666666666666,168
random,53,55,0.8212522045855378,0.5544810103518623,0.7559523809523809,168
random,53,56,0.7520282186948852,0.45837102085351944,0.6607142857142857,168
random,53,57,0.9601410934744269,0.7627547085285187,0.8690476190476191,168
random,53,58,0.8910934744268078,0.6655502425772803,0.8154761904761905,168
random,53,59,0.9914462081128748,0.8609398433140346,0.9523809523809523,168
random,53,60,0.9415784832451499,0.725362948008946,0.8511904761904762,168
random,53,61,0.9939153439153439,0.8602419069835118,0.9404761904761905,168
random,53,62,0.822310405643739,0.5311026658330645,0.7738095238095238,168
random,53,63,0.9177248677248677,0.7110757827758789,0.8452380952380952,168
random,53,64,0.9694444444444444,0.8139946162700653,0.9226190476190477,168
random,53,65,0.9342151675485008,0.7430961238486427,0.875,168
random,53,66,0.9108465608465609,0.6988159737416676,0.8154761904761905,168
random,53,67,0.8904320987654321,0.6657792116914477,0.8273809523809523,168
random,53,68,0.9280864197530864,0.7097373157739639,0.8511904761904762,168
random,53,69,0.9150793650793652,0.6872587821313313,0.8392857142857143,168
random,53,70,0.9221340388007054,0.7198208613055093,0.8690476190476191,168
random,53,71,0.9079365079365079,0.6926717609167099,0.8333333333333334,168
random,53,72,0.8772045855379189,0.6333490439823696,0.7678571428571429,168
random,53,73,0.8787918871252204,0.6448667155844825,0.8214285714285714,168
random,53,74,0.7754409171075837,0.48164581081696917,0.7261904761904762,168
random,53,75,0.882936507936508,0.6355590373277664,0.7738095238095238,168
random,53,76,0.7494268077601409,0.42875659678663525,0.6964285714285714,168
random,53,77,0.848941798941799,0.5918218067714146,0.7559523809523809,168
random,53,78,0.8813492063492063,0.6523762387888772,0.7916666666666666,168
random,53,79,0.8635802469135803,0.6184829835380826,0.7559523809523809,168
random,53,80,0.9000440917107584,0.6839530063526971,0.7976190476190477,168
random,54,55,0.6906525573192239,0.31610817249332157,0.6785714285714286,168
random,54,56,0.7307760141093474,0.3963533490896225,0.6607142857142857,168
random,54,57,0.8956349206349207,0.6909281143120357,0.8273809523809523,168
random,54,58,0.7655643738977073,0.4527085168021066,0.6964285714285714,168
random,54,59,0.9187389770723103,0.7007540081228528,0.8392857142857143,168
random,54,60,0.5861992945326279,0.13547573717577116,0.5357142857142857,168
random,54,61,0.986331569664903,0.8515394159725734,0.9226190476190477,168
random,54,62,0.8100529100529101,0.534634917974472,0.7380952380952381,168
random,54,63,0.8117724867724869,0.5363911177430835,0.7380952380952381,168
random,54,64,0.9659171075837742,0.7835527254002435,0.9047619047619048,168
random,54,65,0.8845238095238095,0.6571632006338665,0.7797619047619048,168
random,54,66,0.9577601410934743,0.7872292165245328,0.8988095238095238,168
random,54,67,0.840432098765432,0.5977270922490528,0.7797619047619048,168
random,54,68,0.7179453262786597,0.3719658447163446,0.6369047619047619,168
random,54,69,0.7750440917107584,0.48396966074194225,0.6904761904761905,168
random,54,70,0.8238095238095239,0.5533397740551403,0.7440476190476191,168
random,54,71,0.7624779541446209,0.47600660047360827,0.6904761904761905,168
random,54,72,0.8555996472663139,0.6091049547706332,0.7559523809523809,168
random,54,73,0.798589065255732,0.5142345609409469,0.7202380952380952,168
random,54,74,0.8071428571428572,0.5253462376339095,0.75,168
random,54,75,0.8531746031746033,0.6036348640918732,0.7619047619047619,168
random,54,76,0.7406966490299824,0.4356041465486799,0.6785714285714286,168
random,54,77,0.8953262786596121,0.6765201666525432,0.8273809523809523,168
random,54,78,0.7804232804232802,0.488121751163687,0.6904761904761905,168
random,54,79,0.8607142857142859,0.6253378923450198,0.7797619047619048,168
random,54,80,0.8330687830687831,0.5610304112945285,0.7738095238095238,168
random,55,56,0.8229717813051147,0.557027590061937,0.7440476190476191,168
random,55,57,0.9209876543209877,0.7044116258621216,0.8333333333333334,168
random,55,58,0.801278659611993,0.5124354064464569,0.6904761904761905,168
random,55,59,0.9504850088183422,0.7671359692301069,0.8809523809523809,168
random,55,60,0.6701940035273368,0.29687695098774775,0.6369047619047619,168
random,55,61,0.9870811287477954,0.8527039183037621,0.9345238095238095,168
random,55,62,0.7535714285714286,0.45038452425173353,0.6904761904761905,168
random,55,63,0.8429894179894178,0.5908978176968438,0.7559523809523809,168
random,55,64,0.9596560846560847,0.7969163507223129,0.8928571428571429,168
random,55,65,0.8667107583774251,0.6216577291488647,0.7797619047619048,168
random,55,66,0.9239858906525572,0.71561142376491,0.8690476190476191,168
random,55,67,0.7694003527336861,0.48156693684203283,0.6845238095238095,168
random,55,68,0.7561287477954144,0.47438527962991167,0.6369047619047619,168
random,55,69,0.8940917107583773,0.6665377340146473,0.7976190476190477,168
random,55,70,0.8797178130511464,0.6518194739307676,0.8154761904761905,168
random,55,71,0.794400352733686,0.5111107006669044,0.6964285714285714,168
random,55,72,0.8635802469135803,0.6197840720415115,0.7440476190476191,168
random,55,73,0.7992504409171077,0.5150143099682671,0.7321428571428571,168
random,55,74,0.6645061728395062,0.31837305213723865,0.5833333333333334,168
random,55,75,0.782231040564374,0.4782203712633678,0.7083333333333334,168
random,55,76,0.6906966490299824,0.329682965363775,0.6190476190476191,168
random,55,77,0.8649470899470899,0.627132705279759,0.7738095238095238,168
random,55,78,0.8638447971781305,0.6168714676584516,0.7857142857142857,168
random,55,79,0.8817019400352732,0.6398213910205024,0.7857142857142857,168
random,55,80,0.7898589065255732,0.4977866081254823,0.7083333333333334,168
random,56,57,0.928968253968254,0.7289881472076688,0.8571428571428571,168
random,56,58,0.7024250440917108,0.3532503140824182,0.6369047619047619,168
random,56,59,0.9711640211640212,0.7991735679762704,0.8928571428571429,168
random,56,60,0.8043209876543209,0.5251222423144749,0.7440476190476191,168
random,56,61,0.9879188712522046,0.8452569501740592,0.9226190476190477,168
random,56,62,0.7541887125220459,0.4448674778853144,0.6666666666666666,168
random,56,63,0.8438271604938272,0.5875067902462823,0.7738095238095238,168
random,56,64,0.9760141093474426,0.8073202392884663,0.9226190476190477,168
random,56,65,0.9256172839506173,0.7212555514914649,0.8452380952380952,168
random,56,66,0.9082010582010582,0.6852272238050189,0.8273809523809523,168
random,56,67,0.872663139329806,0.6144631164414542,0.7857142857142857,168
random,56,68,0.7324955908289241,0.4198106495397432,0.6726190476190477,168
random,56,69,0.7401675485008818,0.4314747154712677,0.6845238095238095,168
random,56,70,0.7127865961199294,0.39206566342285704,0.6547619047619048,168
random,56,71,0.8459435626102293,0.5860889319862638,0.7440476190476191,168
random,56,72,0.7714726631393298,0.4635443761944771,0.7142857142857143,168
random,56,73,0.7369047619047618,0.3975309708288738,0.6726190476190477,168
random,56,74,0.7717813051146384,0.4513436555862427,0.7023809523809523,168
random,56,75,0.8448412698412698,0.5748901643923351,0.7619047619047619,168
random,56,76,0.6953703703703704,0.3244138988001006,0.6607142857142857,168
random,56,77,0.8212522045855379,0.5522618783371789,0.7321428571428571,168
random,56,78,0.7584656084656084,0.43816489992397173,0.6904761904761905,168
random,56,79,0.8516313932980599,0.6105470827647618,0.7619047619047619,168
random,56,80,0.8024691358024691,0.5053608385579926,0.7023809523809523,168
random,57,58,0.9325837742504409,0.7358612162726266,0.875,168
random,57,59,0.8571869488536156,0.6143400881971631,0.7619047619047619,168
random,57,60,0.8910052910052909,0.664768534047263,0.8214285714285714,168
random,57,61,0.9129629629629631,0.7072898979697909,0.8571428571428571,168
random,57,62,0.9164462081128748,0.686096327645438,0.8273809523809523,168
random,57,63,0.9048059964726631,0.6903592986719949,0.7738095238095238,168
random,57,64,0.9815255731922399,0.8335674085787365,0.9345238095238095,168
random,57,65,0.917063492063492,0.7137980077947889,0.8988095238095238,168
random,57,66,0.9635361552028218,0.7994625419378281,0.9345238095238095,168
random,57,67,0.9351410934744268,0.7371099442243576,0.8690476190476191,168
random,57,68,0.9279982363315697,0.7169820091554097,0.8571428571428571,168
random,57,69,0.9461199294532628,0.7430003966603961,0.8571428571428571,168
random,57,70,0.8783068783068783,0.6469104417732784,0.7797619047619048,168
random,57,71,0.9639770723104057,0.782970837184361,0.8690476190476191,168
random,57,72,0.907716049382716,0.7037850362913949,0.8511904761904762,168
random,57,73,0.9363315696649029,0.7525538418974195,0.8630952380952381,168
random,57,74,0.8987654320987656,0.6725495819534574,0.7916666666666666,168
random,57,75,0.8955908289241622,0.6735020897218159,0.8214285714285714,168
random,57,76,0.9168430335097002,0.6875283058200564,0.8511904761904762,168
random,57,77,0.9653880070546738,0.7938044837542942,0.8988095238095238,168
random,57,78,0.9388007054673722,0.7545199415513447,0.8571428571428571,168
random,57,79,0.9700176366843033,0.7851982861757278,0.8809523809523809,168
random,57,80,0.8821869488536155,0.6484105608292988,0.7857142857142857,168
random,58,59,0.9743386243386242,0.8285326680966786,0.9226190476190477,168
random,58,60,0.7638007054673721,0.44183479462351116,0.7083333333333334,168
random,58,61,0.9881834215167549,0.8604847341775894,0.9226190476190477,168
random,58,62,0.8357142857142857,0.5676034241914749,0.7380952380952381,168
random,58,63,0.8708994708994708,0.6480836697987148,0.75,168
random,58,64,0.9787037037037036,0.8221137119191033,0.9226190476190477,168
