tag,subject,heldout_clip_subject_nll,heldout_clip_subject_accuracy_diagnostic,heldout_clip_true_subject_probability,true_subject_probability_gt_0p999999_frac,retrieval_map,class_conditional_subject_nll_macro
H200_s1,21,0.48836130520896065,0.8690476190476191,0.767800928796504,0.0,0.18742555452672482,1.8241641791296002
H200_s1,22,0.03190850365403333,1.0,0.9718421850747158,0.0,0.8865227901684725,0.49386891551680256
H200_s1,23,0.13777418474855133,0.9880952380952381,0.8968328630711524,0.0,0.27545526540436327,1.2752680951797306
H200_s1,24,0.05862036878639766,1.0,0.9436907481358044,0.0,0.8650272476322698,0.12717519656192466
H200_s1,25,0.20623979531121306,0.9523809523809523,0.8611729170236826,0.0,0.28366473414643395,1.3829948666776462
H200_s1,26,0.12450587560575122,0.9880952380952381,0.9339535005298771,0.0,0.6648660130066966,0.6995604290588935
H200_s1,27,0.13061230615258188,0.9523809523809523,0.9115398033794093,0.0,0.4664612453753537,0.8464769231111945
H200_s1,28,1.0456961829012115,0.6904761904761905,0.5790049606237907,0.0,0.051318476445185904,2.8291143557088794
H200_s1,29,0.23235094537366147,0.9404761904761905,0.8846254928215864,0.0,0.7017555741741197,0.7746468415047643
H200_s1,30,0.22802911814551846,0.9285714285714286,0.8814710922460025,0.0,0.3477270980672301,1.1869563434689323
H200_s1,31,1.4579173567768196,0.6547619047619048,0.5959861102463432,0.011904761904761904,0.21037873296817722,3.2609302348374
H200_s1,32,0.10886164278998832,0.9880952380952381,0.913120678895711,0.0,0.3693745792869298,1.0224486442548306
H200_s1,33,0.5074825688130636,0.8809523809523809,0.735396249705975,0.0,0.05928029269267206,2.703391512276267
H200_s1,34,0.1862413279358678,0.9761904761904762,0.8617181679675608,0.0,0.1405087045963066,1.7143472535581958
H200_s1,35,0.4113982591286432,0.9047619047619048,0.794110467719886,0.0,0.14858528285751094,2.101065700789916
H200_s1,36,0.5513560694421076,0.8571428571428571,0.7053896777428563,0.0,0.06916780809975154,2.376752521159832
H200_s1,37,0.5212719227637551,0.8333333333333334,0.7241450671965276,0.0,0.07926262745112973,2.2757263727054093
H200_s1,38,0.835789511084098,0.75,0.616695127205511,0.0,0.04431980908726626,3.002621131356503
H200_s1,39,1.040115543185825,0.7142857142857143,0.6005926924039303,0.0,0.04726735733285315,3.0223675085362043
H200_s1,40,0.3546249553784802,0.8928571428571429,0.8153718478039932,0.0,0.30492564370820546,1.37114279477557
H200_s1,41,1.1026127877229999,0.7261904761904762,0.6359339884278797,0.0,0.10842170508523982,2.3272707004254842
H200_s1,42,0.7249605255229455,0.7738095238095238,0.6732491721923798,0.0,0.0959735154810845,2.1406998283764485
H200_s1,43,1.4256013026099448,0.6071428571428571,0.5181638116786051,0.0,0.05995799896602271,2.567827904968579
H200_s1,44,1.1457353299194009,0.7142857142857143,0.5360005706899571,0.0,0.042351151743054705,3.0537240012354627
H200_s1,45,0.8134770078466472,0.8214285714285714,0.6497423620154203,0.0,0.06000989397547924,2.606206565791754
H200_s1,46,1.0601586307647275,0.6547619047619048,0.5475160642613113,0.0,0.04089467959931917,2.762816755890067
H200_s1,47,0.9826219708218279,0.7380952380952381,0.6453016891249674,0.0,0.07199764912101154,2.702587342916315
H200_s1,48,0.6342543130533117,0.7857142857142857,0.6547714581841345,0.0,0.05988382897035427,2.7819019799789846
H200_s1,49,0.8693262560889798,0.7380952380952381,0.5998073155381672,0.0,0.04216307631307848,2.9292704990162592
H200_s1,50,0.10795396515138074,0.9642857142857143,0.9171965909405615,0.0,0.37185950968356324,1.109611751524541
H200_s1,51,0.5742981952540221,0.8214285714285714,0.7288994356737439,0.0,0.16616569258519145,2.0078590851772926
H200_s1,52,1.6467230235648305,0.5,0.41380978511783395,0.0,0.03269542405155161,3.346994324820914
H200_s1,53,0.26736879166293265,0.9285714285714286,0.8415297194225698,0.0,0.20399948282388586,1.6700839449765077
H200_s1,54,0.9896565263564789,0.7857142857142857,0.640187343677008,0.0,0.06689155038729913,2.50276323071247
H200_s1,55,0.25945651241665085,0.9166666666666666,0.8436737573333657,0.0,0.21242396005753836,1.5423587875466302
H200_s1,56,0.664693076194921,0.8452380952380952,0.691496874018947,0.0,0.09203925900149287,2.349646221065808
H200_s1,57,1.8346662857590603,0.7261904761904762,0.628090667202972,0.0,0.12511450182731232,2.770353368968875
H200_s1,58,1.4246985074368554,0.5952380952380952,0.49447781263498947,0.0,0.044006262783843016,3.0701686024953285
H200_s1,59,0.3639135045152373,0.8571428571428571,0.8114401585061637,0.0,0.20227636443460226,1.8284112254449414
H200_s1,60,1.085720181992425,0.6904761904761905,0.5551882644375494,0.0,0.04931681165958527,3.0229330047046314
H200_s1,61,0.2732642463555826,0.9166666666666666,0.8573612228796867,0.0,0.3791250863546426,1.3592713141466117
H200_s1,62,1.2575702037020566,0.6785714285714286,0.5962873144543804,0.0,0.12243032762091526,2.77015157462863
H200_s1,63,1.0597062499465346,0.6904761904761905,0.6076510558748358,0.0,0.06559191487266872,2.8469987136949233
H200_s1,64,0.20719472432480904,0.9523809523809523,0.865715703597826,0.0,0.31641090007747147,1.30313551424712
H200_s1,65,0.4758735663806828,0.8809523809523809,0.8207303132217805,0.0,0.3601338780927173,1.5538596906042206
H200_s1,66,0.9940913022019725,0.7738095238095238,0.6871031932750309,0.0,0.11144128017179974,2.33749540333622
H200_s1,67,0.5308376050902545,0.8452380952380952,0.7085853954076676,0.0,0.07754426530284679,2.2046207978122854
H200_s1,68,0.8245398194641299,0.7857142857142857,0.6751884699398397,0.0,0.108974756058769,2.253253401232259
H200_s1,69,1.0713034191353317,0.7380952380952381,0.6749673782147256,0.0,0.22419838730827388,2.067050314555127
H200_s1,70,0.813514540882631,0.7380952380952381,0.6525249911821973,0.0,0.09106271019481137,2.601020438511922
H200_s1,71,0.5169143820792418,0.8095238095238095,0.7568372740857487,0.0,0.15903943330461412,1.8838945479335405
H200_s1,72,0.5447846633520372,0.8928571428571429,0.7145899172307049,0.0,0.07789022736323645,2.3200954540703407
H200_s1,73,1.744003343694656,0.5952380952380952,0.5066306644946357,0.0,0.045247610401869635,3.4769150859445066
H200_s1,74,0.701322412141779,0.7380952380952381,0.6868967288591715,0.0,0.15942954640007376,2.0511455923225537
H200_s1,75,0.6172073669215239,0.8571428571428571,0.6752256553224589,0.0,0.08440932410940975,2.243079092391652
H200_s1,76,1.2974905312170566,0.6547619047619048,0.5427117280999194,0.0,0.047987735738139206,3.1805048274313568
H200_s1,77,0.6946742761921302,0.8095238095238095,0.714767237353616,0.0,0.10114211752777601,2.325710360087803
H200_s1,78,0.34097464526830273,0.8928571428571429,0.8061219998651664,0.0,0.1631169148891339,1.8501183753881163
H200_s1,79,0.5543791771803216,0.8571428571428571,0.7524878995377845,0.0,0.22149778390386268,2.1588394826985553
H200_s1,80,0.49365808816888546,0.8571428571428571,0.7644957427928479,0.0,0.12656928990380326,2.0209669699775694
H500_s0,1,0.21673305285727534,0.9642857142857143,0.9154561690526151,0.0,0.5012622773409171,0.8650255361679203
H500_s0,2,0.08605965488462167,1.0,0.9266227194468845,0.0,0.35728146992160026,1.341875305827906
H500_s0,3,0.03490369866090321,1.0,0.9700399816545199,0.0,0.810893183722583,0.4890496888935989
H500_s0,4,0.25186535403779586,0.9285714285714286,0.844445023609354,0.0,0.34013775199503216,2.6091752761551392
H500_s0,5,0.07842508441924653,0.9880952380952381,0.9519331581496062,0.0,0.72966454731404,0.5894145291031941
H500_s0,6,0.05098754990737095,1.0,0.9532365064263717,0.0,0.5524901837717275,0.827715906159769
H500_s0,7,0.17795689235286913,0.9642857142857143,0.886702673352511,0.0,0.5874706359741394,0.8685156832880017
H500_s0,8,0.021331593759728318,1.0,0.9798506332228408,0.0,0.791746802518961,0.5356666333477459
H500_s0,9,0.0518486970577458,1.0,0.9550078254547808,0.0,0.6788938371299496,0.6445134253181295
H500_s0,10,0.05669463351431921,1.0,0.9608959242585349,0.0,0.8051620008151716,0.5155394712062606
H500_s0,11,0.011706029609402799,1.0,0.9888611187605091,0.0,0.910430235833791,0.2856545863820623
H500_s0,12,0.0077990204141357,1.0,0.9924848760164243,0.0,0.9881535924755314,0.18235917120532
H500_s0,13,0.049794468726724904,1.0,0.9542253055006343,0.0,0.6952848795698984,0.746449010352507
H500_s0,14,0.018249384317785427,1.0,0.9824440011018245,0.0,0.8656108358085229,0.3646946691378793
H500_s0,15,0.1950178373547131,0.9642857142857143,0.9272130646693435,0.0,0.7555762235558251,0.5822876847046432
H500_s0,16,0.012044105791130829,1.0,0.9881765155711397,0.0,0.9369987502523333,0.2879525470841713
H500_s0,17,0.01643667045702911,1.0,0.984050712936015,0.0,0.8633901508092049,0.3431020951147142
H500_s0,18,0.010466056741827861,1.0,0.9896946027141569,0.0,0.9415113189406652,0.2184478034972913
H500_s0,19,0.010967391498149617,1.0,0.9892532316871736,0.0,0.9361080868162908,0.29008368958970443
H500_s0,20,0.020497470921422276,1.0,0.9805516333164861,0.0,0.8267798483742994,0.489113282836528
H500_s0,21,0.09359107223234249,1.0,0.9331219057727477,0.0,0.6160509640536856,0.7670034057711003
H500_s0,22,0.019768552879888455,1.0,0.9810583993627203,0.0,0.9425917869364517,0.3177513450116565
H500_s0,23,0.012787103770265899,1.0,0.9883242233115404,0.0,0.9373973468743702,0.1880658239561847
H500_s0,24,0.04230870108920581,1.0,0.959298826248034,0.0,0.603646479487975,0.20214465223304223
H500_s0,25,0.028851947209014326,1.0,0.9724954770889299,0.0,0.734928045147705,0.6241214349025727
H500_s0,26,0.011086853512144997,1.0,0.9891174386833644,0.0,0.9523715737839263,0.2383358214096289
H500_s0,27,0.038907209425766545,1.0,0.9650079573495521,0.0,0.7375918992085798,0.449128460356263
H500_s0,28,0.04699777789885552,1.0,0.9571753497497985,0.0,0.49203267008648555,0.8864534588853882
H500_s0,29,0.020615430980191616,1.0,0.9809775528736796,0.0,0.7562695423743753,0.5485840525186958
H500_s0,30,0.012231060965180753,1.0,0.988172324900172,0.0,0.8710178593457069,0.34136386778571803
H500_s0,31,0.5451177661044267,0.8928571428571429,0.8766619689067703,0.0,0.3895485976428838,2.14618690949383
H500_s0,32,0.010498171985273,1.0,0.9896284295014135,0.0,0.960910576073414,0.24485489862195722
H500_s0,33,0.03824875718868411,1.0,0.9634808332752947,0.0,0.554524134411532,0.8202883127373044
H500_s0,34,0.05200629726699401,1.0,0.9529058436323113,0.0,0.4609756431591758,0.8072563965841596
H500_s0,35,0.0784710171617014,0.9761904761904762,0.9448912732223611,0.0,0.6095572766766933,0.9980154895521226
H500_s0,36,0.039628499344013746,1.0,0.9626544280253858,0.0,0.5077900652594313,0.8922036868483283
H500_s0,37,0.0587525747486657,0.9880952380952381,0.9496311072634172,0.0,0.48659276797666107,0.7755105834413407
H500_s0,38,0.11686219920226018,0.9880952380952381,0.9159784196018388,0.0,0.3674559029325223,1.1339588625726693
H500_s0,39,0.18116691612103342,0.9642857142857143,0.8764054490849686,0.0,0.20024677657733309,1.4493065038745274
H500_s0,40,0.03654698862994355,0.9880952380952381,0.9698598902576608,0.0,0.7329697503074918,0.5546357315430773
H500_s0,41,0.31006251893539993,0.9166666666666666,0.8595731061125702,0.0,0.4836207237609584,0.9616143422637443
H500_s0,42,0.0760566832608321,0.9880952380952381,0.9368863323621678,0.0,0.44614181326147095,0.9001168261253751
H500_s0,43,0.13174446174634177,0.9880952380952381,0.900859910355572,0.0,0.32572999075754705,1.1857878390292076
H500_s0,44,0.2875413459492518,0.9642857142857143,0.8565060785663128,0.0,0.2535772778652445,1.3598313435573746
H500_s0,45,0.07189250644611425,1.0,0.9423489272428802,0.0,0.5160475595157827,0.8746790704177578
H500_s0,46,0.10451796458160051,0.9880952380952381,0.9202148818011467,0.0,0.4177754866622787,0.8718034614059557
H500_s0,47,0.12979776076668811,0.9761904761904762,0.9042076257993996,0.0,0.3250792880621845,1.2420976903759486
H500_s0,48,0.06488867118211186,1.0,0.9493787383668604,0.0,0.4138504310229975,1.0333365977275846
H500_s0,49,0.13068069668529084,1.0,0.8925927332929922,0.0,0.23256338785925276,1.267922956984138
H500_s0,50,0.005127546126309658,1.0,0.9948960748157263,0.0,0.9991636433084445,0.11442794261999323
H500_s0,51,0.16795945801816564,0.9642857142857143,0.9185729605959538,0.0,0.6178612220209239,0.7562466402489525
H500_s0,52,0.3323781930274682,0.9404761904761905,0.8192548892051519,0.0,0.1927686963916783,1.6954967791283022
H500_s0,53,0.08395703590389329,0.9880952380952381,0.9349781248759551,0.0,0.5474023274914103,0.7246776653712798
H500_s0,54,0.1206639977050964,1.0,0.9051547665326115,0.0,0.36955003999635266,1.1241296006228154
H500_s0,55,0.039512063398821316,1.0,0.9645516572196803,0.0,0.8147781112018967,0.46484914429649593
H500_s0,56,0.10003087451691728,0.9880952380952381,0.9167342135420303,0.0,0.348718076907657,1.279329909298252
H500_s0,57,1.00177324177436,0.8928571428571429,0.8511414819503106,0.0,0.5728732559356962,1.6606175031851136
H500_s0,58,0.19173322759319164,0.9880952380952381,0.8533490475313288,0.0,0.20833994717800958,1.4635792044142373
H500_s0,59,0.08905526475168057,0.9880952380952381,0.9364555932707345,0.0,0.5853495617990887,0.9417858357918346
H500_s0,60,0.1411272081156801,0.9880952380952381,0.9081224599618339,0.0,0.4226210019229066,1.0462739601159687
H500_s0,61,0.05928272145760303,0.9761904761904762,0.9557925228045114,0.0,0.8229979589268485,0.4721399588490387
H500_s0,62,0.14873434324342505,0.9761904761904762,0.9116086416160185,0.0,0.4530878806491835,1.333800720038245
H500_s0,63,0.19434658443598093,0.9761904761904762,0.8944164758320108,0.0,0.39783256965499914,1.1188983304881508
H500_s0,64,0.024700938667865078,1.0,0.9764556442861865,0.0,0.730310448565941,0.5460101960688923
H500_s0,65,0.2819143075677496,0.9642857142857143,0.9405239640652273,0.0,0.5947113999721134,0.9158019654785922
H500_s0,66,0.2065339427355464,0.9404761904761905,0.905567942318508,0.0,0.5635301879795376,1.0513472368225936
H500_s0,67,0.08623065190141535,0.9880952380952381,0.9281247222867615,0.0,0.39290717503993333,0.9855933055980771
H500_s0,68,0.08595214917676612,0.9761904761904762,0.9357781056368631,0.0,0.5524079259381948,0.8217954846257889
H500_s0,69,0.1729094925994167,0.9642857142857143,0.883024431693865,0.0,0.5323514387672366,1.2317311062861878
H500_s0,70,0.3002763078872739,0.9166666666666666,0.845382625479196,0.0,0.3591787081543967,1.3292262500725096
H500_s0,71,0.061655275158975564,1.0,0.9457785756215165,0.0,0.43180958971118893,1.0641234188975106
H500_s0,72,0.10851728989029,0.9880952380952381,0.9101724677071372,0.0,0.3674763586672948,1.2310126798247252
H500_s0,73,0.1376946943261505,1.0,0.8899461733396764,0.0,0.23714280734291723,1.9278384103923563
H500_s0,74,0.11576775552487495,0.9880952380952381,0.9232420839686614,0.0,0.5350507558135825,1.0242782590547312
H500_s0,75,0.06759661202390613,0.9880952380952381,0.9465589699564175,0.0,0.3878921730698064,0.9656268948817487
H500_s0,76,0.07215546763866919,0.9880952380952381,0.938440148934849,0.0,0.39490773494616155,1.039214986624466
H500_s0,77,0.0880673687866222,0.9880952380952381,0.9383667118812262,0.0,0.5477792619029452,0.914785902016279
H500_s0,78,0.05958702868727606,1.0,0.9520564704041932,0.0,0.6234078783106962,0.8168890702187013
H500_s0,79,0.04787519742064411,1.0,0.9588037389451199,0.0,0.6113240774897706,1.2501435330907924
H500_s0,80,0.08282295328088782,0.9761904761904762,0.9366684895985441,0.0,0.4225843555262887,1.0820288815205956
H500_s1,1,0.2779827174987669,0.9642857142857143,0.9014720563811994,0.0,0.4413525817643604,1.0486180949813235
H500_s1,2,0.10662828434625964,0.9880952380952381,0.9159407500840661,0.0,0.3965004808443707,1.2314741493035675
H500_s1,3,0.017621335593404654,1.0,0.9832203514878973,0.0,0.7725407653209811,0.6186460792766775
H500_s1,4,0.3183188443468315,0.9047619047619048,0.8322243605024039,0.0,0.33032799665004603,2.613660047709856
H500_s1,5,0.0890297143653966,0.9761904761904762,0.9426788162690705,0.0,0.7213758908153239,0.6168999677048919
H500_s1,6,0.050246850646540046,1.0,0.955357079193858,0.0,0.5539794193181871,0.8116037080326355
H500_s1,7,0.22381211110774782,0.9642857142857143,0.9170845848503846,0.0,0.69064913674323,0.6816059789176245
H500_s1,8,0.02254533466014435,1.0,0.9791387355926912,0.0,0.7205122840711636,0.6282473835651221
H500_s1,9,0.03984603952251942,1.0,0.9648192118878857,0.0,0.8072108490070772,0.4708816536152008
H500_s1,10,0.048916578639373876,1.0,0.9650650988768525,0.0,0.84608678165699,0.3938343492251255
H500_s1,11,0.015726190436030626,1.0,0.9852999668160768,0.0,0.857346322397191,0.32486544053146527
H500_s1,12,0.008165595763797629,1.0,0.9919708804436831,0.0,0.9756935221220683,0.21208899984085913
H500_s1,13,0.06676913065238474,1.0,0.9432889547065476,0.0,0.6589229448223048,0.7576970992076277
H500_s1,14,0.025379087050931386,1.0,0.975833849932443,0.0,0.7158586955646448,0.5448300950687905
H500_s1,15,0.14622300961438003,0.9642857142857143,0.9399796490924982,0.0,0.7286040577561019,0.5521165773952893
H500_s1,16,0.013612479769299149,1.0,0.9868120705099406,0.0,0.9264985390350018,0.30782643548592936
H500_s1,17,0.013120691875751147,1.0,0.9872524127297273,0.0,0.9051821015217149,0.2682765656813637
H500_s1,18,0.009425445095285376,1.0,0.9907265728489234,0.0,0.9595284442728029,0.20795963099249828
H500_s1,19,0.00906613020076231,1.0,0.9910446027828641,0.0,0.9381420313376112,0.24694506933942803
H500_s1,20,0.03265728400781117,1.0,0.9709043502014347,0.0,0.6880880298774253,0.6821321638435119
H500_s1,21,0.14777279193250242,0.9761904761904762,0.9091776159500038,0.0,0.5242160097710958,0.8946172440204754
H500_s1,22,0.013458821540902192,1.0,0.986884224774226,0.0,0.9617517215863842,0.3108336272450217
H500_s1,23,0.028248735112182247,1.0,0.9801131373803755,0.0,0.922291974764684,0.1956818439504643
H500_s1,24,0.042917758519908436,1.0,0.9593084710043833,0.0,0.5210557186901601,0.5592000673978978
H500_s1,25,0.033969913102081375,1.0,0.9685395717202503,0.0,0.7322305403976157,0.6280435750192667
H500_s1,26,0.023810354137962904,1.0,0.9775203541966937,0.0,0.9222245466359633,0.28083348389661267
H500_s1,27,0.037761650968819706,1.0,0.9663406105348029,0.0,0.7096494867689512,0.43947668134984585
H500_s1,28,0.07492232644463354,1.0,0.9337680421796707,0.0,0.3732646122891539,1.0697115207946115
H500_s1,29,0.02714637221978752,1.0,0.9758259684591086,0.0,0.7528640158202664,0.7042511385922265
H500_s1,30,0.02019621630210831,1.0,0.9837589484446148,0.0,0.8843369448657781,0.3360485954782284
H500_s1,31,0.7260338582878209,0.8571428571428571,0.821667000391425,0.0,0.3518034592682411,2.328694003924822
H500_s1,32,0.011429133369702364,1.0,0.9887212405260917,0.0,0.944819543960975,0.3007642146216172
H500_s1,33,0.03946825560585295,1.0,0.9632374561702092,0.0,0.6369704091107736,0.6920897575972716
H500_s1,34,0.06496470267920183,1.0,0.9462104914398449,0.0,0.5772668282056616,0.7595805650732079
H500_s1,35,0.0691223820764806,1.0,0.9393786688659207,0.0,0.5497568128668904,1.0032308687125795
H500_s1,36,0.06178567077387422,1.0,0.9439584769599888,0.0,0.413273268142405,1.1070672628510465
H500_s1,37,0.057870361068465374,1.0,0.9499109941203334,0.0,0.5895095668012172,0.6876645061473234
H500_s1,38,0.12870638656705616,0.9880952380952381,0.9030562542980425,0.0,0.3450342297535157,1.0775051555929265
H500_s1,39,0.107551609684111,1.0,0.9108512593189712,0.0,0.283902572550057,1.3447034538917302
H500_s1,40,0.02571554908396351,1.0,0.975961150407958,0.0,0.7411745079774996,0.5020737646591521
H500_s1,41,0.2670692791121299,0.9523809523809523,0.8527597756273542,0.0,0.39370588296629627,0.9620916147911487
H500_s1,42,0.0920486163498553,1.0,0.928741604989271,0.0,0.42548035916872146,1.0133762574122198
H500_s1,43,0.10722697891916483,1.0,0.9108257565672647,0.0,0.2615704541816054,1.4461864628577838
H500_s1,44,0.2198248891563983,0.9761904761904762,0.8752920677733879,0.0,0.25914005378619476,1.3467706538939177
H500_s1,45,0.05815097207139121,0.9880952380952381,0.9515935965250583,0.0,0.6205795694280314,0.6987427464085809
H500_s1,46,0.15312672808383213,0.9880952380952381,0.8845711022985254,0.0,0.2063240748259163,1.4444128687727948
H500_s1,47,0.14634006536127947,0.9761904761904762,0.8943853689402899,0.0,0.30135515720657446,1.2049681877440905
H500_s1,48,0.06387108240059493,1.0,0.9449923044866515,0.0,0.40365134576381884,0.9474251352255949
H500_s1,49,0.12456623494217862,0.9880952380952381,0.901982278994695,0.0,0.31261342959400246,1.0555011015486595
H500_s1,50,0.006330520346873302,1.0,0.9937112681611431,0.0,0.9845878320535648,0.14943925993776047
H500_s1,51,0.07638790197525845,1.0,0.9395917892198362,0.0,0.5768709639911209,0.7597892903202141
H500_s1,52,0.2919275807491304,0.9166666666666666,0.8361304013180201,0.0,0.22224760097763638,1.6498198253944545
H500_s1,53,0.1363692830960809,0.9642857142857143,0.9048420846926698,0.0,0.471790145228526,0.8185684428039354
H500_s1,54,0.18878505752822475,0.9761904761904762,0.872106766688747,0.0,0.3341059250844528,1.099205518795007
H500_s1,55,0.036088942874181504,1.0,0.966402154908951,0.0,0.6684302942083045,0.6755261479755502
H500_s1,56,0.1041843886760866,0.9880952380952381,0.924629145449706,0.0,0.3981962701976475,1.2163716875378396
H500_s1,57,1.0260597426459357,0.8809523809523809,0.848495103538966,0.0,0.5829290913139409,1.7694437244070362
H500_s1,58,0.2142485396004019,0.9761904761904762,0.844749881103553,0.0,0.19200011787649557,1.5465237236418377
H500_s1,59,0.06598475564743611,1.0,0.9444982719511822,0.0,0.5956805435795138,0.9533336602932379
H500_s1,60,0.12391245926683843,0.9880952380952381,0.9123791893321458,0.0,0.44626923972280413,1.124007895929749
H500_s1,61,0.04001394285095129,1.0,0.9648269313268878,0.0,0.8333822234993472,0.4238489508736938
H500_s1,62,0.1516161731930785,0.9880952380952381,0.8937827555439194,0.0,0.4521026282782254,1.1736602673811123
H500_s1,63,0.11559008073108605,0.9761904761904762,0.9226094605293079,0.0,0.40127921815830436,0.9889626984407252
H500_s1,64,0.04005802570190008,0.9880952380952381,0.9661942990401942,0.0,0.7227463564631286,0.5515462672030785
H500_s1,65,0.2453522185054143,0.9404761904761905,0.9228199442550926,0.0,0.6400049355932806,0.8586917181087638
H500_s1,66,0.1408621055527381,0.9761904761904762,0.9117298887834738,0.0,0.5143813615282282,1.0511964584286266
H500_s1,67,0.10846191720426165,0.9880952380952381,0.9099026507237951,0.0,0.34462661893026975,1.1662982092634357
H500_s1,68,0.17718267830234855,0.9761904761904762,0.9082565338906059,0.0,0.5517574504849418,1.0239884821892955
H500_s1,69,0.2057121893411876,0.9761904761904762,0.8617467691365798,0.0,0.44557849154516144,1.2880278528736473
H500_s1,70,0.11918776083390636,0.9761904761904762,0.909043807578619,0.0,0.4087556123653096,1.1427206150012506
H500_s1,71,0.09378215175661701,0.9880952380952381,0.9372039749919336,0.0,0.49500473701434683,0.923573707878195
H500_s1,72,0.138945545801123,0.9880952380952381,0.904709330589731,0.0,0.3794021833845373,1.3155937847085686
H500_s1,73,0.15803235841040944,0.9642857142857143,0.8843304166078907,0.0,0.2622941764535609,1.5494863225853732
H500_s1,74,0.11323143455685133,0.9880952380952381,0.9218106550196788,0.0,0.5154401310533125,1.0914768933824635
H500_s1,75,0.04348737289709354,1.0,0.9596730767450916,0.0,0.4195518587125069,0.9229123449493584
H500_s1,76,0.07672863026563838,1.0,0.9326548750874336,0.0,0.29326539478730146,1.162172804302439
H500_s1,77,0.12381343309739365,0.9761904761904762,0.9176442838761508,0.0,0.5539409535922819,0.8961123992959785
H500_s1,78,0.03251866989213896,1.0,0.9691876519771474,0.0,0.6960062752209174,0.6739610851576167
H500_s1,79,0.046774167621833625,0.9880952380952381,0.9622821140166639,0.0,0.6310005039538926,1.1181182724440135
H500_s1,80,0.06796422214093041,0.9880952380952381,0.9440340759642525,0.0,0.5447882081348762,0.8442918236397398
H1000_s0,1,0.10611012673826412,0.9880952380952381,0.9530740827758538,0.0,0.688118337924295,0.629818528484264
H1000_s0,2,0.07064425338304055,0.9880952380952381,0.9472023162107073,0.0,0.472835692106089,1.1568365499534288
H1000_s0,3,0.020441306831363464,1.0,0.981270876680313,0.0,0.8597633505226564,0.4389704290668731
H1000_s0,4,0.2839723900099212,0.9047619047619048,0.8431710112108612,0.0,0.4309033076960236,2.4680719927083214
H1000_s0,5,0.10724988824514642,0.9761904761904762,0.9376931260836511,0.0,0.7900833615818316,0.4977805411974506
H1000_s0,6,0.022155580982586805,1.0,0.9785476127494325,0.0,0.7574197926898015,0.6285343155344869
H1000_s0,7,0.1849073611374607,0.9642857142857143,0.9317807102453224,0.0,0.8011201566860711,0.5772074750011054
H1000_s0,8,0.018422534248848776,1.0,0.9824721974877678,0.0,0.8172506036645084,0.5124445842536346
H1000_s0,9,0.024099328763076883,1.0,0.9772916209577596,0.0,0.8021039764167025,0.48539641335033373
H1000_s0,10,0.047945329529244504,0.9880952380952381,0.9733042505495488,0.0,0.8845055348418496,0.37173602934970273
H1000_s0,11,0.027127296760378717,1.0,0.9780565899560685,0.0,0.8603845542966051,0.3417647899473446
H1000_s0,12,0.007628107311286822,1.0,0.9924976428087862,0.0,0.9846755415749878,0.17391530689545565
H1000_s0,13,0.05463807900514564,1.0,0.9569264720396778,0.0,0.8514507668044686,0.4884497392232963
H1000_s0,14,0.016943926058314435,1.0,0.9836058824016007,0.0,0.9244290314856614,0.30700089642375716
H1000_s0,15,0.06061604240773038,0.9880952380952381,0.9569226707079584,0.0,0.8453840708061273,0.4435580537056126
H1000_s0,16,0.009683789416874812,1.0,0.990436448607532,0.0,0.9731647429311017,0.21142058123525131
H1000_s0,17,0.018231375489489814,1.0,0.9846440156339833,0.0,0.949661349681249,0.18556340837959073
H1000_s0,18,0.013197853432121685,1.0,0.9871940002607799,0.0,0.9773381206038939,0.18584873396427273
H1000_s0,19,0.015022422756700024,1.0,0.9859187040330506,0.0,0.9231764686963305,0.2958000536678481
H1000_s0,20,0.0163784333934431,1.0,0.984198468670669,0.0,0.9339661130266664,0.3384831485446924
H1000_s0,21,0.04533911907556685,1.0,0.9619294372262824,0.0,0.693013353856835,0.5749098769371849
H1000_s0,22,0.010006626638061712,1.0,0.9901279170699026,0.0,0.9787590453044464,0.2618200833378974
H1000_s0,23,0.013185066537005442,1.0,0.9880476498662958,0.0,0.9575383429356328,0.17128693786441682
H1000_s0,24,0.04901339321905876,1.0,0.9527938269987111,0.0,0.5901560698255662,0.25118383488065743
H1000_s0,25,0.021104806654786264,1.0,0.9798573172919469,0.0,0.8045139160456727,0.48309560881325564
H1000_s0,26,0.007296800388911049,1.0,0.9927675099723571,0.0,0.9856171591370749,0.16112159122752076
H1000_s0,27,0.013657556428481774,1.0,0.9866120340072213,0.0,0.7997621238085388,0.38440015478599626
H1000_s0,28,0.05155208778211087,1.0,0.9539344866821777,0.0,0.6147925073824865,0.6783430700174223
H1000_s0,29,0.02717161410057152,1.0,0.9768374830889286,0.0,0.7275567912598173,0.6682626536813083
H1000_s0,30,0.010594022987583758,1.0,0.9897785868354662,0.0,0.9069046380714525,0.28858794288774564
H1000_s0,31,0.7258249917203714,0.8690476190476191,0.8366543261153044,0.0,0.35952829964358507,2.3543771798826088
H1000_s0,32,0.008711032965147022,1.0,0.991358259573175,0.0,0.9806895735991036,0.20662382848154026
H1000_s0,33,0.017893136361402703,1.0,0.9825091061816286,0.0,0.8747335821915201,0.3851215393249023
H1000_s0,34,0.018759081436049208,1.0,0.9820916962636907,0.0,0.8205378771526675,0.41270691605440235
H1000_s0,35,0.059950770955664305,1.0,0.951830897948741,0.0,0.7361488376427132,0.7983708478459082
