dataset,target_subject,source_seed,hardware_group,slurm_array_job_id,slurm_array_task_id,raw_path,raw_sha256,stdout_path,stdout_sha256,stdout_status,stderr_path,stderr_sha256,stderr_status,scheduler_handoff_verified,launch_commit,runner_sha256,checkpoint_sha256,status
Lee2019_MI,11,2,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target11_seed2.json,9d29c4099f6b36e44e41ef597f20af37cdbb168f519586d4c47830e32e6c0eac,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,81aaff3c71457661b855e7ee673a4a834f85bea71cff52672be7b22d06ea51c4,pass
Lee2019_MI,12,0,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target12_seed0.json,54046aa4ee2676f3b583865d3da3a2053a8e0e9a4a4afd66ff6d9e5cc6107ceb,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,182d738bd684b53d9eeb4b5c0807a504a9623fb2257be06c92148a6038f11c03,pass
Lee2019_MI,12,1,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target12_seed1.json,3f175d20b99bd5f4c953e239a971c03cddeca6f273521e547362a7fca97fffe8,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,c12967fe92c7cd4fffa428695695ad651aa54c78fea133e53829493efecd24e8,pass
Lee2019_MI,12,2,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target12_seed2.json,0b526f6b1725d24458e35fa2d02ddcac3d7eda931da31a29b9c893f682cde5f0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,34172ec1ddaa59330b803e4c778b6983db9270ae3b278aa118a5de8d41826272,pass
Lee2019_MI,13,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target13_seed0.json,43356412b0527f43c077788174d9ac8db370324e01ba158196fa7404eca197a4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,8f55413798c380a8ebe23a27d4de52d650d99073a413b7cd9f925f8c4d18a265,pass
Lee2019_MI,13,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target13_seed1.json,3ed49047accd883722644007fbe152fa56e3eb034dffa29780c445dd54d789fe,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,aba5500073df96d6efc380863ebe1ec2651e0501339b6b3c9586aa16d2293c04,pass
Lee2019_MI,13,2,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target13_seed2.json,61ad8c9921f52581a44ea57650fcd2c86bd36c83640f18e428c85bbdd49683df,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,4f58b55386d2b0a497d2382b8d6fda856a88338b642f9314e0cc89885a7df913,pass
Lee2019_MI,14,0,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target14_seed0.json,5f963acf70f24b4cf5208a2a8e6245dc416b180b2aea8220f656b575b861c336,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,7e1fbc415fe0c3aabfbfb86773ba92d9e4aa135753ef53d2f8dbc0ab3df434c6,pass
Lee2019_MI,14,1,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target14_seed1.json,427bafdc7d239c506423f8d5964b57af9cabacfd211a39ec50e054acadba86c9,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,f3a855e909886d1005f1820a3397dede2dc7d23534d6ca884654eef3e480c120,pass
Lee2019_MI,14,2,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target14_seed2.json,33ac5b29fe1ad80300ad3afb58c40b6d15019fe962ac8aa3244bb672be253b1e,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,6c6939a6cf93be03edb525a57d25c2fd075bb58130b0230b3c14be5b303794d6,pass
Lee2019_MI,15,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target15_seed0.json,31345b9298f4eef7b1c54eabd9dfbbfee92d6a93924885b5d57baec1ed5eaa24,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,f618b0c0a634f74cda1cdca7bb21436f1ae16767264b516b6b7d2fefb0c4b30f,pass
Lee2019_MI,15,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target15_seed1.json,aeee1e06f5577f6e863a3011bd99cdda02af4fd86cf4f530efac190c0efbbc35,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,8458308190d9b7793576aab41ae54fec06997a76d41c696ff916afc4721c2259,pass
Lee2019_MI,15,2,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target15_seed2.json,953029aad4581b6e49929e83af5925e453745f58b0c23c302214f0ccc06840d0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,a8b82d446240fa9ef555bde8cb1fdaa6946f1237b59d3673a2e21f881573c495,pass
Lee2019_MI,16,0,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target16_seed0.json,e0b288d1289fe7a28629c38422a9905dbb1b5ea865b283de7e23349a65f2dc8f,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,e838eba90eb7772f7216ebcc01c4b4d57d16add3ba3908d96e916da77217faf4,pass
Lee2019_MI,16,1,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target16_seed1.json,668fbc9a717dbe7bb2776b750f58424c70bc14ab810d95fe3c4a4f1948093849,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,b1c5fe6d4e91ac0bd0698d6872e806932e43651d3ce32a90dd7a5263c02a1797,pass
Lee2019_MI,16,2,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target16_seed2.json,5241da215d64f2a213d112f0ab1f725d7d2023f7d9804af3d7bd72306c11296f,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,6a9b98d8b94667d3d55095e903548ea8db863c720112ea400712c9a60a109f63,pass
Lee2019_MI,17,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target17_seed0.json,4b3924c7aff90431a068bd5b2c0e618bb284abe8f2b3590815dd32858c2301cf,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,c474e2370c86ab51e79235f58bc45d9e1ddb978e72470cbd61642fb7759f48a6,pass
Lee2019_MI,17,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target17_seed1.json,3407404aef09f5e6f62700d474609451a1695173d37a74d9bd142a0fe210fb8f,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,593510dddb669b169343c0ca816722a924a6b2e7514be81147084a164154f6a8,pass
Lee2019_MI,17,2,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target17_seed2.json,cc4a4c9172301c0e4a66a78c9b41b487f8a9ee6cb072ec67bebc7ff929d80ac1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,c72a23d7e69c14248cc91ff03772597194884e5f9262a4eda5be16c930d8c22b,pass
Lee2019_MI,18,0,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target18_seed0.json,e20a1b0f5b4b9ce8e18001dc971800c4f08f5ee5ed82f9503cf79c841767807d,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,62893cab477a4c2367c685355ce963b9c90c896cdd4f3ed860764ee92a0472ec,pass
Lee2019_MI,18,1,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target18_seed1.json,47ac277e28f27ee26624cb56f9f07ec0c8bec356985984c61797b3cbfd276bcd,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,a4d0fca3ca8106a2b5499bf772250962335744ccc2a1cbfd70197e1c9a8779ee,pass
Lee2019_MI,18,2,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target18_seed2.json,d2343a11685b8c93f41e45e1014fba86f110334e8661d2bc957a0084ebd37bbb,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,d8bab102bb9f54847a290141a9a90568804ea2ebbfbecde7d2c692f3f790d296,pass
Lee2019_MI,19,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target19_seed0.json,9b236cf9793e7e415bdd75b3632503589105ddc6f6e428fd2e2f0eae509bae95,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,4e520e760f1c8e442eaf14064569e418485589a30342f75554d28df5fa26eeb2,pass
Lee2019_MI,19,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target19_seed1.json,ff565ae86c8c7ab0ee05db7ce4db725484733ca51662e79444aded40a38b6e4c,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,ec55d5c0d299e6b8c1975d5f770c0ba24f2df22be9726ef0ef319249b9957553,pass
Lee2019_MI,19,2,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target19_seed2.json,345e7e3580c876ca79504138941da9db653e594e62d9151bf4685c62ad68044b,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,648dcb15c289c0c55049d24e00587be3e3d51bba0a8bb95fc376c6613e3b8b51,pass
Lee2019_MI,20,0,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target20_seed0.json,852379a036a0d3749d9c9ed905b5a7e5394d802a46428a9821891eb412cc3ef3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,33ce7b399e1bccaa1b78cbba61d1f46f736cb8fdf4adf9e2e01fc0160f91157f,pass
Lee2019_MI,20,1,V100,894918,4,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target20_seed1.json,d444c1027a13da5d3098094abadf81471d006ca1ae30266264db5a099bf61f63,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.out,6a2adcedbc504d6e8b61013b081d460408681c19abe37a84f9b5c1d09cade9e3,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894918_4.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,cbc99890260a6239759cedc49fc527e8a77611344aaa136824628adcebc73fc4,pass
Lee2019_MI,20,2,V100,894784,5,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target20_seed2.json,81cbfad5bfd33a82c937708d30966b5b2e221dacc0578d41b32ba7180b0425ce,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.out,e77daec47f6f35da800a60f72b23a9bef7388c989be20bef2732536da252732c,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_5.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,fec722738a3a2517387bf32004585921f6cb1f4e234d27d328d5fe9dc96a1c99,pass
Lee2019_MI,21,0,V100,894921,0,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target21_seed0.json,e1e7dc5f4ce223e6c836bf5c9ddadc62afff6213d923001df75b7738a3fbb719,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.out,819e17b17038a81269de6ec3bd0c5de18ab98844772db73d3f2418d898f93c06,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894921_0.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,76d2b4d82e29e9769631251db104483aee16815391f5a96646bc75e899f9be91,pass
Lee2019_MI,21,1,V100,894784,1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target21_seed1.json,a4885cb352f0142e27db2761a43d850e398c5f085c6d6c2415c7b5f97963d8b1,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.out,34f6614e8bdcf00208cff7fd44395f29d71a87b76388e3399765d65fc70ffaae,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894784_1.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,575851a126b5c597c399f0ee348b7ece916d0a13f67471506b19fcad0f46be4d,pass
Lee2019_MI,21,2,V100,894897,2,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target21_seed2.json,df75419447b3b8b58f3169d5400819913901abf9560756ebc99e1fdcebc09e3f,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.out,96cd1ea7d1d8f33cda235e63a1943872117157ae7194b2991aff4168c70b41e2,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894897_2.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,75f6e050f9b1b21b7f7097d9e754eaf33c08a89acfcd748def5da8c0304f07b1,pass
Lee2019_MI,22,0,V100,894903,3,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/units/Lee2019_MI_target22_seed0.json,b4f24aac9aa1e67cd7cab45a70c278bf8057095cbf6dea24ce730218dc7b8bb7,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.out,543281c73a9b03136274038bd0108ad21dedebc7e060127a5292dd7ae4590d30,exists_complete_clean_launch,/home/infres/yinwang/.cache/h2cmi_training_caches/fp_gem_p13/logs/894903_3.err,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,False,afa21f2e9ae3b448bab271f30a399eb6cad765b0,e5b4450e4e8bb9f715fd9ef4e12b6f26d415c9cac4592ab154430f6550903d9e,e1988d67da398edcdb7ca45ef139ea001386fa8728e8d5fc5d21dc4180f75a1e,pass
