dataset,panel,training_seed,level,regime,epoch,trajectory_order,unit_id,historical_planned_unit_id,level_intervention_id,deleted_source_subject,deleted_class,level_intervention_registry_sha256,identity_json_sha256,C84L1C_canary
Lee2019_MI,B,5,1,SRC,189,38,c84l1_bb54f2fae2c84d4beb56952cca350db2,c84v2_a8538869c6a01ffa0e15322bdfe6c3a7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,bb54f2fae2c84d4beb56952cca350db2bf5e3b67028e29f5645d0e6f3860679b,0
Lee2019_MI,B,5,1,SRC,194,39,c84l1_a2d7d6c65e4e0e9f81c5f374d0debaa7,c84v2_626e6026d363afa59b6729b97a857d41,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,a2d7d6c65e4e0e9f81c5f374d0debaa784297fe0fbe467f2dc6a25a99475f772,0
Lee2019_MI,B,5,1,SRC,199,40,c84l1_aede31e9cc7d9c177f5fafdec2195b7e,c84v2_b39b25fb4317c0de8ec5b8e23f876bac,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,aede31e9cc7d9c177f5fafdec2195b7eb47a02348e296db0a0c5d5a3dffcc1b6,0
Lee2019_MI,B,6,1,ERM,199,0,c84l1_cc3df715aab0272740a77e6cc1745a08,c84v2_ddd1babf0b983c1f823f5d727a100d64,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,cc3df715aab0272740a77e6cc1745a08a0a65f497182433b975f2d14bf4b981a,0
Lee2019_MI,B,6,1,OACI,4,1,c84l1_4517dedc56d79656aa932053009c3ebb,c84v2_94026271c1e5d30b416adf359f115e2d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,4517dedc56d79656aa932053009c3ebb978db74a779b34524c84729b9352ac24,0
Lee2019_MI,B,6,1,OACI,9,2,c84l1_0a2d219b61f4dd89166c1ac748216777,c84v2_c6fa24d04adea574d98fff0d73c8be25,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0a2d219b61f4dd89166c1ac74821677781c066499a9f3fd0da9778baaa8f3ef8,0
Lee2019_MI,B,6,1,OACI,14,3,c84l1_55e4f0e52f3aba3cd6a8730335a02b54,c84v2_704ebad6abe135be67deb2a66154efdf,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,55e4f0e52f3aba3cd6a8730335a02b54c0c1b0a4222f1d7f4db9efe96dec52e4,0
Lee2019_MI,B,6,1,OACI,19,4,c84l1_03707e614b82b95a2473747482777dda,c84v2_6944ec0947cd3bac5008746036e36a02,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,03707e614b82b95a2473747482777dda0f2577311adaf83cf4221507d5b404a4,0
Lee2019_MI,B,6,1,OACI,24,5,c84l1_b174f4b65bec52a50b942fa48069a444,c84v2_3fd880f0cf92d263644e6ef090adfdbe,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b174f4b65bec52a50b942fa48069a444dfd335af28b9092c50253716b433cfa1,0
Lee2019_MI,B,6,1,OACI,29,6,c84l1_1ce00220a29e37c213b6ad36d4a232ea,c84v2_cbe94a8b0ba12b8010729d7af4968e99,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,1ce00220a29e37c213b6ad36d4a232ead1fd0c613d79cad8ff544ca5469a3f19,0
Lee2019_MI,B,6,1,OACI,34,7,c84l1_a2533928b10249871ae691c9ec446164,c84v2_ea5fac7e95ec30b52b74eb152c7a9d1a,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,a2533928b10249871ae691c9ec4461642dd7d43cc8ccc718d51d0f6e5cecc863,0
Lee2019_MI,B,6,1,OACI,39,8,c84l1_e9e50bf5fd2d805709172c8dd6a9cdf4,c84v2_b78169cabc7302fcc71a2568e3d161ef,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,e9e50bf5fd2d805709172c8dd6a9cdf4f280ffe8c24a90409df94f800bebf4cc,0
Lee2019_MI,B,6,1,OACI,44,9,c84l1_7a2f932b5da94168199ea8a56cbe7e76,c84v2_1b233e4c67231ef4227d402838850e50,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,7a2f932b5da94168199ea8a56cbe7e76d234fa119864fc708d107a8c27edde08,0
Lee2019_MI,B,6,1,OACI,49,10,c84l1_417134c1ed8b3360af050711a2243ecb,c84v2_39d9efbfe93b92464925c77563c39ca7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,417134c1ed8b3360af050711a2243ecba333ed753b599a3ffd84aba5d7d1da20,0
Lee2019_MI,B,6,1,OACI,54,11,c84l1_42d7d48c8d4426263816f1111f3c4d0e,c84v2_f43541049a5d9c03908d7f0bfc3d471c,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,42d7d48c8d4426263816f1111f3c4d0e4ae726ce00e3fbbb3214d253c285bf05,0
Lee2019_MI,B,6,1,OACI,59,12,c84l1_770fd0a5865c4cceb04164d1097349f7,c84v2_c8ded925a3ac9a1d5cc418249dcf709f,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,770fd0a5865c4cceb04164d1097349f7dad26aeca02fb1bfb475e79af535476c,0
Lee2019_MI,B,6,1,OACI,64,13,c84l1_c85b087216ef28777efb7d8c8f0afa6b,c84v2_d237ad5816ed3ceb1fabf508cabf441a,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,c85b087216ef28777efb7d8c8f0afa6b7e1a3e7fd3c51494778a1adf14f674d8,0
Lee2019_MI,B,6,1,OACI,69,14,c84l1_72cb970810d56952fd063ea0319491e5,c84v2_a32274c8185b8558752395238dee5c95,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,72cb970810d56952fd063ea0319491e5cbac026efccd262c9004563a503dd072,0
Lee2019_MI,B,6,1,OACI,74,15,c84l1_3e4576605473b7383cc4a338159e4918,c84v2_acc6504b887232dcbce2588057334e5d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,3e4576605473b7383cc4a338159e49181571b3ff14849e903b5e6952a16c610d,0
Lee2019_MI,B,6,1,OACI,79,16,c84l1_e65fad2737d91debcce70c0df2bb425f,c84v2_50d2ef90140948d8ef667ea58d341c9a,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,e65fad2737d91debcce70c0df2bb425fdfb7706e7e72c5ed11683f4257df8225,0
Lee2019_MI,B,6,1,OACI,84,17,c84l1_d94efe819f24bd258de9aa3de2255303,c84v2_158fd581e634b430d486a24b09d15e6f,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,d94efe819f24bd258de9aa3de2255303dfd41025e89a7442da151f3db323be7e,0
Lee2019_MI,B,6,1,OACI,89,18,c84l1_cba2fe91f24602a0c37e953fa07260b6,c84v2_6e034eecfb8e7e3decc6b79bdaa1818a,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,cba2fe91f24602a0c37e953fa07260b6163bb3cdbe6c1a21882f93fb04270432,0
Lee2019_MI,B,6,1,OACI,94,19,c84l1_d19cefa6207788e252f647f80bc68124,c84v2_226c0d4f7219f3c93a926e4c1c04b10a,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,d19cefa6207788e252f647f80bc68124f721ed18dabd8eeff513b36ef778a19c,0
Lee2019_MI,B,6,1,OACI,99,20,c84l1_9071bd6b1ac5aa82a8d1ecbbf4bc07bf,c84v2_839301aace162e0b57fab3e94c957f6e,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,9071bd6b1ac5aa82a8d1ecbbf4bc07bf8c80cb7ca0afb1b6c94429f562d7e363,0
Lee2019_MI,B,6,1,OACI,104,21,c84l1_51a71dfb20d8162ea3cd35a7f98cd4ff,c84v2_27790fb4cfcd910497a345e9cf7b30c9,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,51a71dfb20d8162ea3cd35a7f98cd4ff4f8bd7ce80939c5e0d626892a049df18,0
Lee2019_MI,B,6,1,OACI,109,22,c84l1_f536ae71d5046a71bcb1161b8200619c,c84v2_752c274e4a4522d1fe6148a1783c27af,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,f536ae71d5046a71bcb1161b8200619c35d1d3145565e7ab832ad0b51d80cf10,0
Lee2019_MI,B,6,1,OACI,114,23,c84l1_06436b82c39f5171a3a72ce8c2773155,c84v2_f9a2f4174b73701ad20fbb67c98040ef,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,06436b82c39f5171a3a72ce8c2773155b5ef7805369b1c346347bdb9d3f82a76,0
Lee2019_MI,B,6,1,OACI,119,24,c84l1_1fabd9765ef54c4a42360f2d03ecdb81,c84v2_65aa0709b799d7934655a63da41fb822,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,1fabd9765ef54c4a42360f2d03ecdb8192ebb015655807729e1c87f116cdf4d0,0
Lee2019_MI,B,6,1,OACI,124,25,c84l1_4e5e5b25f1f4275c7b9077509fdaf90b,c84v2_bd9599ac990bdb78af945789b9afb3e6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,4e5e5b25f1f4275c7b9077509fdaf90b742d9501c29d987c27e3fd7f39ff2e11,0
Lee2019_MI,B,6,1,OACI,129,26,c84l1_9ac7bb4d34e8706b5acf3ca15f1c7127,c84v2_ae84449b5fbef09100405e48d5f00b18,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,9ac7bb4d34e8706b5acf3ca15f1c7127eab73a6ae22525e1f12bab68a8c211ef,0
Lee2019_MI,B,6,1,OACI,134,27,c84l1_9d1209149ce9910ca5fe9ecce2b69f2b,c84v2_1f795f109223213ac98ca2d33cc56e4d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,9d1209149ce9910ca5fe9ecce2b69f2b05723dadd2fac602e0685616baee47cb,0
Lee2019_MI,B,6,1,OACI,139,28,c84l1_b0952f44136ea20ace7f8fccf02bee0b,c84v2_88a3f4021a35b546c1bfe22a1af7fd16,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b0952f44136ea20ace7f8fccf02bee0bde3d302f9c6a835fe95083309bf8fdd0,0
Lee2019_MI,B,6,1,OACI,144,29,c84l1_8238082ed335c4edd507034314ed37f9,c84v2_f1399a2710b0b4409ac63901c8174ece,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,8238082ed335c4edd507034314ed37f900d1e21ab940650dede11a6136aff764,0
Lee2019_MI,B,6,1,OACI,149,30,c84l1_08f3b531e44ab314f3d91114bd0c3b4a,c84v2_5916d42c0486409ff25ae002f4e3b887,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,08f3b531e44ab314f3d91114bd0c3b4a1ef60df98f0a341ec9d85ccd668b3576,0
Lee2019_MI,B,6,1,OACI,154,31,c84l1_46006e3b353b97644746170f1914068e,c84v2_d8a5046f4715ecc39b2ff6d59807a1de,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,46006e3b353b97644746170f1914068eddabeb7e524ff6379ca89cacb4068f6d,0
Lee2019_MI,B,6,1,OACI,159,32,c84l1_0754f005e9806bad51f9f8d9b4037085,c84v2_8bc216f3106276cc6c3b8062f2cf6ab5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,0754f005e9806bad51f9f8d9b4037085809348baabbec62d0f2c441bc5cb3afb,0
Lee2019_MI,B,6,1,OACI,164,33,c84l1_a122d50a817fadf1e80f01fc9740c660,c84v2_f5d926f8189bae93549db826f96b2ff3,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,a122d50a817fadf1e80f01fc9740c6609b1452e820ce9d83315ece3bf74d48bf,0
Lee2019_MI,B,6,1,OACI,169,34,c84l1_e2457b096d6d7b5720a4aeedfc4b2f5b,c84v2_e599f181cff6d915b479926f6478fce1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,e2457b096d6d7b5720a4aeedfc4b2f5bb38887cf6c2b782f7c83b377eb2496f3,0
Lee2019_MI,B,6,1,OACI,174,35,c84l1_a553a78309736efd41ae8b83abb108f5,c84v2_898ac74850f7d431e52a39fd9c5d0875,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,a553a78309736efd41ae8b83abb108f5f9075b9ef42e7b50fdf3efc032ef0b28,0
Lee2019_MI,B,6,1,OACI,179,36,c84l1_b0b1138a59fc7d6c7124dee174f3c8ea,c84v2_b0afc625df16edda1c301b445400757d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,b0b1138a59fc7d6c7124dee174f3c8ea780ac81241f874cd2f8af7d4975d2b3a,0
Lee2019_MI,B,6,1,OACI,184,37,c84l1_49b7cb3c9c5d334f0caedae464acda78,c84v2_f1e916446a4cbc0b4c1062296c3e9475,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,49b7cb3c9c5d334f0caedae464acda78902048c785c693fef088931a429bbc58,0
Lee2019_MI,B,6,1,OACI,189,38,c84l1_5e4f06ef5931aa4498728a4c7653dcc0,c84v2_08058a38965b0adc15d9730a6d381bf1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,5e4f06ef5931aa4498728a4c7653dcc052b84678ef475e181c76c5cc602c71e6,0
Lee2019_MI,B,6,1,OACI,194,39,c84l1_01998cde253a2272515e77a46601ab0e,c84v2_4f8e5cd65b025948deb9b360377be2ff,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,01998cde253a2272515e77a46601ab0e87c845f410bcc2555493fdac65d6da2f,0
Lee2019_MI,B,6,1,OACI,199,40,c84l1_ba11d2a928c9f4e4e9e21d3786483600,c84v2_39eecf152493993130c2b79ef80a4960,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,ba11d2a928c9f4e4e9e21d37864836004862b27a81c60852b04225901c29bb31,0
Lee2019_MI,B,6,1,SRC,4,1,c84l1_93783450a5611c3f7a47bdba9f090890,c84v2_acc3aada7ca25f008301a2c78ee337e5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,93783450a5611c3f7a47bdba9f090890784ca23a1963bd4960a932e3fbc46dbb,0
Lee2019_MI,B,6,1,SRC,9,2,c84l1_55086f1c5f3c0c5638f3e02e650b6a0e,c84v2_f8804051e546b994c3775f1f7ce163e4,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,55086f1c5f3c0c5638f3e02e650b6a0ed8478b114191d86987496384ec348351,0
Lee2019_MI,B,6,1,SRC,14,3,c84l1_e2517ee16141dd3041a7e7be2e25ae9f,c84v2_a090b6eb3279b7da55c226f79498f96e,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,e2517ee16141dd3041a7e7be2e25ae9f472fe63d54564d16e8b345b59beb292b,0
Lee2019_MI,B,6,1,SRC,19,4,c84l1_dc3a675b8794be5dd15d2544fdf8991c,c84v2_7b3f2dabab7dcb7773b65d7475e1b654,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,dc3a675b8794be5dd15d2544fdf8991cf7c83ae1c9d3ace07156de838b2b37f1,0
Lee2019_MI,B,6,1,SRC,24,5,c84l1_41cafc9d41209d3b36f4938e0d027852,c84v2_54a05e50357f1bd426e16c9cf77fc801,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,41cafc9d41209d3b36f4938e0d027852a4cd4fef6d41d3ce1301fbf8eff4dcd9,0
Lee2019_MI,B,6,1,SRC,29,6,c84l1_83e1808c7b03a424365465a253d6e895,c84v2_b57b05bc0238ff5eb4b950558a8eb945,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,83e1808c7b03a424365465a253d6e8956bd868fc1a86e7970016c0d7d5bca532,0
Lee2019_MI,B,6,1,SRC,34,7,c84l1_6c60137f183ab74adc8d489eb5f561ea,c84v2_7f66db6a003e5d5cda7c5667363325ce,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,6c60137f183ab74adc8d489eb5f561eae9edfdd2b1ea09f212ae3c9364ca36cf,0
Lee2019_MI,B,6,1,SRC,39,8,c84l1_eda37e2cd53fbfaae611b9c3f4dde899,c84v2_9ab14e8b20be2f3efa9cb6c73b9ff8dd,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,eda37e2cd53fbfaae611b9c3f4dde899d19b057cb967aa3df53b8eaff5a4aaac,0
Lee2019_MI,B,6,1,SRC,44,9,c84l1_89d4109a5cf9f823c70cea046e433cb2,c84v2_d576a5efe3ff95f1b5f0f2e234307b30,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,89d4109a5cf9f823c70cea046e433cb297d4a40c705626337b82602c2ef52b1f,0
Lee2019_MI,B,6,1,SRC,49,10,c84l1_4bbe5d250065ba7105c76fef4f801d49,c84v2_30011a31a5cf391cd9c4318a7dd1d7e8,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,4bbe5d250065ba7105c76fef4f801d4969fe6d6a7e648975dacf935635964ffc,0
Lee2019_MI,B,6,1,SRC,54,11,c84l1_d019d2c5dbe129416dc7681ee6f2da83,c84v2_59d6490960fb219681e85ef9111230e7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,d019d2c5dbe129416dc7681ee6f2da8388fc85b0da47dd1c707c7a111bbcf34a,0
Lee2019_MI,B,6,1,SRC,59,12,c84l1_142db76f9252abb098f2b0c17674cc08,c84v2_8c636f4e8d2a31f602633c4857b92e8b,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,142db76f9252abb098f2b0c17674cc085449b7a45f9d97a590f81be2d043af6a,0
Lee2019_MI,B,6,1,SRC,64,13,c84l1_9a7cf6d6d417c4956b1f1b9dd3026696,c84v2_fb95153bd9dc29f26b8d034d420dc832,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,9a7cf6d6d417c4956b1f1b9dd30266960a44c6413bb66d0a43032f174fef9b7f,0
Lee2019_MI,B,6,1,SRC,69,14,c84l1_4b5b8ad005bcb70008c770fa0b914c21,c84v2_f9ed91faa511232c30a58e1d8dfc0cee,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,4b5b8ad005bcb70008c770fa0b914c21e3bc37607d58bcdf81b7517a43d53e9a,0
Lee2019_MI,B,6,1,SRC,74,15,c84l1_517afc37174b4320f5aa08e75c3c99ab,c84v2_d9d42607a71cb3b9d053bb2513ea9daa,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,517afc37174b4320f5aa08e75c3c99abeaeeeea9c7ceb9a5cb2dd2bc32482ccd,0
Lee2019_MI,B,6,1,SRC,79,16,c84l1_a67c5d1bbb90d8608f9c1ee6a7d02d51,c84v2_e1ce53eabeff648f2eefc786c3c4c83d,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,a67c5d1bbb90d8608f9c1ee6a7d02d51b45a09f220a1b870725d3c5e19948b93,0
Lee2019_MI,B,6,1,SRC,84,17,c84l1_3d871a9953f38121de4b28928753f46d,c84v2_de6f624c4f4b5dd6dbd455045189a2f5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,3d871a9953f38121de4b28928753f46d7cc127507e70206edaf629345015b5a2,0
Lee2019_MI,B,6,1,SRC,89,18,c84l1_6de12af06b451d7dd446867d1ccd9edf,c84v2_48befe0f33de0d72668bafe37ed95bb4,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,6de12af06b451d7dd446867d1ccd9edf511c473fabcebe6e647fc9542e5ab19d,0
Lee2019_MI,B,6,1,SRC,94,19,c84l1_746bfac7d97f4a61be9dad288f65606a,c84v2_2941286e97fdbc26c787a1ba8009e4e1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,746bfac7d97f4a61be9dad288f65606aa8f1b0a7480e41dade73de60f4f164a7,0
Lee2019_MI,B,6,1,SRC,99,20,c84l1_da05f8aef3d37dbd2f7bd4cf415dc51e,c84v2_c4db75f1cf61182f2906db6437a366ed,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16,left_hand,89c4f366a222c1fe2ac31780bcbddbc9e59ff5afa4a779267abbd95429c41c17,da05f8aef3d37dbd2f7bd4cf415dc51ec25ff4601457a0c492b2b89420effcd9,0
