seed,target,level,model_hash,target_bacc_good,target_joint_good,target_oracle_rank,diagnostic_only_non_deployable
1,4,1,2445f65c6d4a,False,False,14,True
1,4,1,3110e66b1be5,True,True,13,True
1,4,1,98fbd3d7e653,True,True,9,True
1,4,1,d3ad1da412ae,True,True,7,True
1,4,1,a2d95864403b,True,True,6,True
1,5,0,259ae9962892,True,False,13,True
1,5,0,70de8a519d70,True,False,2,True
1,5,0,532d50bc02a0,True,False,7,True
1,5,0,340d3e633b3b,True,False,11,True
1,5,0,e074b0f8b0b9,True,False,8,True
1,5,0,aa5193ed94e4,True,True,3,True
1,5,0,cadf60bc00d6,True,False,12,True
1,5,0,6ef9bd4c644c,False,False,15,True
1,5,0,bc8eed10c248,False,False,17,True
1,5,0,63719fb2617d,True,True,1,True
1,5,0,fbda042d2306,True,True,4,True
1,5,0,ba88943b5b69,True,True,9,True
1,5,0,aa0c847d8d36,True,False,14,True
1,5,0,3896fa7faf9d,False,False,18,True
1,5,0,651781648fc8,True,True,6,True
1,5,0,b31710e733fc,False,False,16,True
1,5,0,fed8f2e79ef6,True,False,10,True
1,5,0,85d508a15e83,True,False,5,True
1,5,1,4da93d55ee5a,True,False,3,True
1,5,1,0f0177f05643,False,False,17,True
1,5,1,643bc1404853,False,False,6,True
1,5,1,c9a0058cd491,False,False,15,True
1,5,1,a4b11ba20115,False,False,18,True
1,5,1,e202ff402910,True,False,1,True
1,5,1,5b3c228e3081,True,False,2,True
1,5,1,45a3f48dc584,False,False,10,True
1,5,1,19e67bad1ea9,False,False,4,True
1,5,1,9fc5b167e565,False,False,11,True
1,5,1,02ba95627d7d,False,False,12,True
1,5,1,99360b2d34d8,False,False,8,True
1,5,1,c9265d312548,False,False,9,True
1,5,1,467880b947e2,False,False,13,True
1,5,1,8e8dd44b029f,False,False,14,True
1,5,1,8ca684e9168c,False,False,7,True
1,5,1,e731aa406d8f,False,False,19,True
1,5,1,697bbfe1f205,False,False,5,True
1,5,1,8a801ea94130,False,False,16,True
1,6,0,b6f28d8519e2,True,True,5,True
1,6,0,26983ad3460b,True,True,7,True
1,6,0,505eff4a32a0,True,False,15,True
1,6,0,f941e6e42a2d,True,True,20,True
1,6,0,eb94ec3d79cc,True,True,19,True
1,6,0,2cefa6cff1c2,True,True,16,True
1,6,0,7c1f51072854,True,False,21,True
1,6,0,b148fc761c7a,True,True,11,True
1,6,0,29ecfdd8c862,True,True,2,True
1,6,0,ee07321f4878,True,True,12,True
1,6,0,d30bbd1312a7,True,True,9,True
1,6,0,b4db8625075d,True,True,4,True
1,6,0,9b929084cc60,True,True,1,True
1,6,0,9489bc9c2bb9,True,True,8,True
1,6,0,c1836d4a230c,True,True,10,True
1,6,0,9c94affc9f6c,True,True,13,True
1,6,0,1594fedc03e3,True,True,14,True
1,6,0,d4378463e88b,True,True,6,True
1,6,0,21638019649e,True,True,17,True
1,6,0,dc703c44ee6c,True,True,18,True
1,6,0,f273787978b2,True,True,3,True
1,6,1,28d0d0e286c2,True,True,20,True
1,6,1,1b1e6934bbd0,True,False,23,True
1,6,1,a2d2170dfa24,True,False,22,True
1,6,1,99218b7dabb6,True,False,5,True
1,6,1,a254466bea9a,True,True,4,True
1,6,1,ea19ff3056bf,True,True,3,True
1,6,1,46224817dd12,True,True,2,True
1,6,1,be835c339c35,True,True,1,True
1,6,1,decc5373b612,False,False,25,True
1,6,1,10c0d7021784,True,True,18,True
1,6,1,a91316c3bf76,True,True,21,True
1,6,1,3d6f865987aa,True,True,24,True
1,6,1,9e56424dbeb8,True,True,10,True
1,6,1,6ea5b20b16b4,True,True,16,True
1,6,1,0f775098b299,True,True,17,True
1,6,1,e2ab4613ad5b,True,True,19,True
1,6,1,e7013015055c,True,True,15,True
1,6,1,c9dee2ec7261,True,True,14,True
1,6,1,0b3198642aa3,True,True,11,True
1,6,1,257699e09d97,True,True,6,True
1,6,1,741bb84cc45f,True,True,7,True
1,6,1,85cafe8a109c,True,True,8,True
1,6,1,cbb8e1185af9,True,True,9,True
1,6,1,7bf5b4d6757f,True,True,13,True
1,6,1,21f054104f4f,True,True,12,True
1,7,0,1dabf14b918a,True,False,13,True
1,7,0,e8b5d1b176f4,True,False,8,True
1,7,0,632105574a54,True,False,6,True
1,7,0,be6c2e11e73d,True,False,15,True
1,7,0,d13e4ba10cc6,True,False,2,True
1,7,0,2d5c3a58f93e,True,False,11,True
1,7,0,31af2b38f633,True,True,1,True
1,7,0,59746dd8af74,True,False,9,True
1,7,0,de39421db9e8,True,True,5,True
1,7,0,f8fdb28092b1,True,False,14,True
1,7,0,5b23576b5414,True,True,3,True
1,7,0,1f952234f0ab,True,False,16,True
1,7,0,6f9a6afd8d48,True,False,4,True
1,7,0,01280aeda99b,True,False,12,True
1,7,0,3e8fad48da4e,True,True,7,True
1,7,0,e01a2f0fbc50,True,False,10,True
1,7,0,8de37f8f5b93,False,False,18,True
1,7,0,be862524b489,False,False,17,True
1,7,0,a0f71c5a1539,False,False,24,True
1,7,0,4090407ee35b,False,False,25,True
1,7,0,581bdf474a78,False,False,23,True
1,7,0,2f9f8f247e9f,False,False,19,True
1,7,0,c897a5a5a43c,False,False,20,True
1,7,0,a07a377a796b,False,False,21,True
1,7,0,32d7a0d718bd,False,False,26,True
1,7,0,b40eac1dfeab,False,False,22,True
1,7,1,f2c6c6d0168f,False,False,16,True
1,7,1,a9b73bc7d998,True,True,6,True
1,7,1,e581c6d4b1d0,True,True,10,True
1,7,1,7b21aa5d6630,False,False,17,True
1,7,1,2f9733a3c8ab,True,False,9,True
1,7,1,5ab5d7bf624d,False,False,13,True
1,7,1,52d69009a4c1,False,False,14,True
1,7,1,578cc438f82b,True,True,3,True
1,7,1,d83b3dda15b8,True,False,5,True
1,7,1,1ba525a2abc7,True,False,8,True
1,7,1,1dfd1ae3e6a2,False,False,18,True
1,7,1,d0a440084fc8,True,True,11,True
1,7,1,73228c54ed90,False,False,21,True
1,7,1,86e7b421c5c5,True,True,1,True
1,7,1,af0becc860d3,False,False,12,True
1,7,1,6b363b82375d,False,False,19,True
1,7,1,da3e713fe071,False,False,20,True
1,7,1,d85c1a9ba0f3,True,True,7,True
1,7,1,0e72d0d5f367,False,False,15,True
1,7,1,74ce1a545c62,True,False,4,True
1,7,1,3edd291008e8,True,True,2,True
1,8,0,847ce5e0ebd9,True,True,5,True
1,8,0,eddff77e9033,False,False,20,True
1,8,0,3676ecaf9c3d,True,True,3,True
1,8,0,b025084c54e0,True,True,6,True
1,8,0,c1e8016d1f26,True,True,2,True
1,8,0,ba83e0432b38,True,True,12,True
1,8,0,dee1f4c975de,True,True,10,True
1,8,0,7325819c877f,False,False,14,True
1,8,0,d4b7a3682d0b,False,False,19,True
1,8,0,91b80719c3fe,False,False,17,True
1,8,0,9696cf2f5ea7,False,False,22,True
1,8,0,7e118488fca8,False,False,23,True
1,8,0,377f224b3143,True,True,7,True
1,8,0,f2c348197d68,True,True,11,True
1,8,0,fcaf8880a4b6,True,True,13,True
1,8,0,9c1d2a998d74,False,False,21,True
1,8,0,657ce60d6462,False,False,18,True
1,8,0,27d84f500b10,True,True,8,True
1,8,0,94f22b69ec2c,True,True,9,True
1,8,0,cb917e610024,False,False,15,True
1,8,0,cdbd66001d39,False,False,16,True
1,8,0,fc986cf23d9d,True,True,4,True
1,8,0,869dc4fc1caa,True,True,1,True
1,8,1,1835b7a2ea9d,False,False,12,True
1,8,1,bb7615409863,False,False,11,True
1,8,1,3817e58bf12a,False,False,9,True
1,8,1,7472deecded1,False,False,19,True
1,8,1,62ae0078c527,False,False,13,True
1,8,1,e8c38636f3b9,True,False,1,True
1,8,1,9c21d6ff955c,False,False,15,True
1,8,1,13b2be4f7349,False,False,5,True
1,8,1,e9def7c08f92,False,False,14,True
1,8,1,528647dc0522,False,False,22,True
1,8,1,466032a93675,False,False,21,True
1,8,1,56ad63ac852f,False,False,10,True
1,8,1,20c9de1ab5c5,False,False,8,True
1,8,1,e8cbb14084bc,True,True,2,True
1,8,1,06c0424588ba,False,False,4,True
1,8,1,418b9b03d512,False,False,6,True
1,8,1,25e8be4ef2ba,False,False,17,True
1,8,1,03835c5b9579,False,False,16,True
1,8,1,bba62fb5e240,False,False,20,True
1,8,1,aa97870210eb,False,False,3,True
1,8,1,0de51359ef88,False,False,7,True
1,8,1,a07eb7f5e7b3,False,False,18,True
1,9,0,529069d283d3,True,True,13,True
1,9,0,529c022c901e,True,True,8,True
1,9,0,d997009cb840,True,True,19,True
1,9,0,0514606452fc,True,True,11,True
1,9,0,e2ded4e54404,True,True,18,True
1,9,0,9ba4fb061fc3,True,True,22,True
1,9,0,f02225374497,True,True,14,True
1,9,0,a2ffbe841dc0,True,True,3,True
1,9,0,10ccc1fda14b,True,True,5,True
1,9,0,8db77cfc378e,True,True,10,True
1,9,0,6ca524510725,True,True,4,True
1,9,0,0e93fe37294d,True,True,16,True
1,9,0,b1416891adfc,True,True,21,True
1,9,0,5b6c3a7071ad,True,True,6,True
1,9,0,72bcf19c21ec,True,True,2,True
1,9,0,e3977b31984c,True,True,1,True
1,9,0,7183c7845532,True,True,12,True
1,9,0,2753f13a6e29,True,True,17,True
1,9,0,20471425a38e,True,True,20,True
1,9,0,a3e8d15d97c0,True,True,7,True
1,9,0,8a22a796ec41,True,True,15,True
1,9,0,69ce09d3baa7,True,True,9,True
1,9,1,2c2aa0944c36,True,True,2,True
1,9,1,7460c3db39d2,False,False,19,True
1,9,1,ec3b6e5e5bda,False,False,17,True
1,9,1,d7c097c4708b,True,True,12,True
1,9,1,37a93003def4,False,False,18,True
1,9,1,a3be615d6a2e,True,True,9,True
1,9,1,505ee27ef7c8,True,True,5,True
1,9,1,9a1baa3dc680,True,True,3,True
1,9,1,c8d87272888c,True,True,1,True
1,9,1,db3e483a72b6,True,True,6,True
1,9,1,d3860438f745,True,True,14,True
1,9,1,8f29d9fe79d1,False,False,20,True
1,9,1,2b2324e872a3,False,False,16,True
1,9,1,1c0d380aa2b0,False,False,15,True
1,9,1,63516d6d8e44,True,True,11,True
1,9,1,32a61b371de9,True,True,13,True
1,9,1,52dd3e2fb47c,True,True,4,True
1,9,1,18688508b200,True,True,7,True
1,9,1,cf2bb707823b,True,True,10,True
1,9,1,cfe7af63daac,True,True,8,True
2,1,0,72fb1402a94f,True,True,3,True
2,1,0,e699369a7d9c,False,False,20,True
2,1,0,33199ca2d720,True,True,4,True
2,1,0,4a3f6824de62,False,False,21,True
2,1,0,a17f7029489a,True,True,8,True
2,1,0,31e86e633c1b,True,True,14,True
2,1,0,16c03c845eb3,True,True,1,True
2,1,0,d62275353392,True,True,2,True
2,1,0,cf3f257e8e26,True,True,6,True
2,1,0,940a9f631a07,True,True,15,True
2,1,0,32199271b701,True,True,11,True
2,1,0,eae59102f46d,True,True,16,True
2,1,0,9e516cf95347,True,True,19,True
2,1,0,6c74e1df8861,True,True,9,True
2,1,0,e178152d156f,True,True,7,True
2,1,0,17421a9b6ecb,True,True,12,True
2,1,0,443cec2bc014,True,True,17,True
2,1,0,4869ec8f90cc,True,True,5,True
2,1,0,8729b2800ad3,True,True,18,True
2,1,0,4a2bf4c602b2,True,True,13,True
2,1,0,9c595bedd363,True,True,10,True
2,1,1,d8533109c5b6,False,False,8,True
2,1,1,8d99a4674fd3,False,False,11,True
2,1,1,0a88dd039cd1,False,False,10,True
2,1,1,c4c32750a1e8,False,False,12,True
2,1,1,b2ad092b942d,False,False,26,True
2,1,1,45a7d7ca64c7,False,False,6,True
2,1,1,6a91bc41a1df,False,False,27,True
2,1,1,c1413df860df,False,False,13,True
2,1,1,01a7c2a38fde,True,True,3,True
2,1,1,ba0339b43219,True,True,4,True
2,1,1,bb6b7542cc8e,True,True,5,True
2,1,1,5acfcc926a0e,True,True,2,True
2,1,1,ff583cac56a0,True,True,1,True
2,1,1,79a713ad449d,False,False,9,True
2,1,1,c92db26d9cce,False,False,7,True
2,1,1,364881b0a874,False,False,25,True
2,1,1,aa4459df64a9,False,False,14,True
2,1,1,dbb91bc526d3,False,False,15,True
2,1,1,ced8900e53b7,False,False,20,True
2,1,1,b0c1c68f0a37,False,False,24,True
2,1,1,967c80b59323,False,False,23,True
2,1,1,3127aa171602,False,False,22,True
2,1,1,19d495a62664,False,False,21,True
2,1,1,01dc0fdbbc80,False,False,16,True
2,1,1,2abd990fa2f7,False,False,17,True
2,1,1,4a377c093188,False,False,18,True
2,1,1,73db04234bef,False,False,19,True
2,2,0,ccf58b48594d,True,True,12,True
2,2,0,f3acb42a355a,False,False,14,True
2,2,0,89e7c4469b26,True,False,6,True
2,2,0,0724a869469c,False,False,13,True
2,2,0,2077a2868964,True,False,2,True
2,2,0,b277c7e1a04e,True,True,7,True
2,2,0,5929d266bcb5,True,True,1,True
2,2,0,6af2748333d9,False,False,19,True
2,2,0,8af17f6fc52f,True,True,9,True
2,2,0,78f6806358a3,False,False,21,True
2,2,0,9288ddd15f42,True,False,10,True
2,2,0,aa4662d8ea15,True,False,11,True
2,2,0,dec45e59d549,True,False,3,True
2,2,0,bfb9f9857b33,True,False,5,True
2,2,0,4962515078c3,False,False,22,True
2,2,0,f0487532011e,True,False,4,True
2,2,0,f9f47b96d683,False,False,26,True
2,2,0,bd31daf6ae97,False,False,16,True
2,2,0,1f59d611b49d,True,True,8,True
2,2,0,fddc992176b2,False,False,17,True
2,2,0,46e818c843ef,False,False,20,True
2,2,0,db1b7632e52e,False,False,25,True
2,2,0,e236c65f885a,False,False,23,True
2,2,0,a98d14f8aa7f,False,False,15,True
2,2,0,1eee702b0109,False,False,18,True
2,2,0,36b703e99ed3,False,False,24,True
2,2,1,2d4a8fd0c982,False,False,2,True
2,2,1,5b2351c75405,True,True,1,True
2,2,1,6b4644a8752a,False,False,7,True
2,2,1,6c135655adb1,False,False,9,True
2,2,1,dc1bca6e5cc1,False,False,3,True
2,2,1,c7a8b16722db,False,False,4,True
2,2,1,b12df3a82db7,False,False,6,True
2,2,1,864d1a8b93a2,False,False,5,True
2,2,1,201a452934d3,False,False,12,True
2,2,1,8a660a3740c6,False,False,10,True
2,2,1,cb4cdb62a889,False,False,11,True
2,2,1,d2ce9acf660d,False,False,15,True
2,2,1,266e9bccfe59,False,False,8,True
2,2,1,bd01737e8c8e,False,False,14,True
2,2,1,9ef3d5ea4dc5,False,False,13,True
2,2,1,666d13eb3d26,False,False,26,True
2,2,1,b279a869cad1,False,False,29,True
2,2,1,513716422437,False,False,16,True
2,2,1,9db080f4ddb6,False,False,17,True
2,2,1,437181be04f5,False,False,24,True
2,2,1,db91944ae202,False,False,32,True
2,2,1,795a24424368,False,False,27,True
2,2,1,816318d9ca71,False,False,28,True
2,2,1,494c5c826b73,False,False,25,True
2,2,1,0e3e49d8c03c,False,False,20,True
2,2,1,34396c954d28,False,False,23,True
2,2,1,0c768fc4a007,False,False,18,True
2,2,1,ffc83379b349,False,False,33,True
2,2,1,0cac2da0ef80,False,False,19,True
2,2,1,cb962895d639,False,False,30,True
2,2,1,1cd23548a62e,False,False,21,True
2,2,1,1d1d27494f25,False,False,22,True
2,2,1,cfda7bc5d005,False,False,31,True
2,3,0,f98fc86307a3,True,True,3,True
2,3,0,400178979206,False,False,16,True
2,3,0,92e7976f45fd,True,True,5,True
2,3,0,7a843802d752,False,False,19,True
2,3,0,ed68a60dbb62,True,True,1,True
2,3,0,b7f88f3892cd,True,True,4,True
2,3,0,b315c5de5e36,True,True,2,True
2,3,0,9d36f7ba6ff8,False,False,13,True
2,3,0,5d2afaf522d0,True,True,6,True
2,3,0,c3fe4ec23202,False,False,20,True
2,3,0,5c2021bac08c,True,True,9,True
2,3,0,5b3c437735ad,False,False,21,True
2,3,0,b5d4b530e000,True,True,7,True
2,3,0,ee751a76f243,False,False,18,True
2,3,0,059f3cf3b63a,False,False,17,True
2,3,0,75704e80d09d,False,False,15,True
2,3,0,eed8b3f84ed4,True,True,8,True
2,3,0,dcc5a42bf4ab,False,False,22,True
2,3,0,c3cebb01bfb4,False,False,14,True
2,3,0,29bc7c648db7,True,True,10,True
2,3,0,4521aba56ef8,True,True,12,True
2,3,0,5055adda4569,True,True,11,True
2,3,1,7d1ac29b6f7c,False,False,2,True
2,3,1,ea27c0d3b6f4,False,False,3,True
2,3,1,1d08f3b5a269,False,False,34,True
2,3,1,855e278a62f1,False,False,32,True
2,3,1,5c63b8a138e3,False,False,23,True
2,3,1,78d3760f28ae,False,False,29,True
2,3,1,a1d144326ffa,False,False,33,True
2,3,1,8f73ac8091fd,True,True,1,True
2,3,1,182800fe2680,False,False,31,True
2,3,1,f7668c005ec9,False,False,4,True
2,3,1,c38b47eaad47,False,False,28,True
2,3,1,e6fe43c63de3,False,False,30,True
2,3,1,b63d5ac03cdc,False,False,27,True
2,3,1,adcfe93e5da2,False,False,5,True
2,3,1,846b38549622,False,False,17,True
2,3,1,3491b8f87b9f,False,False,22,True
2,3,1,d5c1e4f64d31,False,False,25,True
2,3,1,fe6edd6b58ac,False,False,26,True
2,3,1,5a680eea10df,False,False,24,True
2,3,1,3ebbf3664602,False,False,16,True
2,3,1,ea47421f5b0d,False,False,21,True
2,3,1,b301fc8d401c,False,False,6,True
2,3,1,36def9360ccc,False,False,8,True
2,3,1,e6a08b846965,False,False,13,True
2,3,1,ce1412a6e005,False,False,11,True
2,3,1,d002b8c8e804,False,False,12,True
2,3,1,fce6df21a63e,False,False,15,True
2,3,1,7c5ee1a184e4,False,False,9,True
2,3,1,a6ad6a5e3148,False,False,10,True
2,3,1,32a873ef7499,False,False,7,True
2,3,1,cc408d6476e5,False,False,19,True
2,3,1,d97f372198f7,False,False,20,True
2,3,1,ab1e66243e4e,False,False,18,True
2,3,1,efe17081fbac,False,False,14,True
2,4,0,83102891b0b5,False,False,31,True
2,4,0,2efe87488add,True,True,29,True
2,4,0,16eaa712fca4,True,True,4,True
2,4,0,6cdafa27bc21,True,True,27,True
2,4,0,01ab18dbf6ee,False,False,30,True
2,4,0,c83ccd26410b,True,True,1,True
2,4,0,d5496cb83f32,True,True,24,True
2,4,0,a2bce196af0c,True,True,26,True
2,4,0,72d18d230ccc,True,True,28,True
2,4,0,ffe91f7e0aca,True,True,2,True
2,4,0,3d87506516c1,True,True,23,True
2,4,0,b68c09be1aa6,True,True,6,True
2,4,0,6db2dbf80fcb,True,True,5,True
2,4,0,48c9c0f7fefb,True,True,3,True
2,4,0,415089bc066d,True,True,7,True
2,4,0,c9716a7a8ebd,True,True,11,True
2,4,0,8c1febda9bc2,True,True,8,True
2,4,0,cb60b22e8215,True,True,9,True
2,4,0,9d1873b78855,True,True,12,True
2,4,0,e190d3d505ba,True,True,19,True
2,4,0,93d47fc1eb9d,True,True,17,True
2,4,0,07f2f7cdfe77,True,True,10,True
2,4,0,1a05c3b8c539,True,True,14,True
2,4,0,a357266db0f8,True,True,25,True
2,4,0,d801fdcf0e75,True,True,18,True
2,4,0,e7ce17304259,True,True,22,True
2,4,0,68ca355dba0e,True,True,21,True
2,4,0,1e156915efd6,True,True,20,True
2,4,0,2e82f280d82d,True,True,16,True
2,4,0,0a6654c8c493,True,True,13,True
2,4,0,1dbd8efdec0c,True,True,15,True
2,4,1,1a09266346b4,True,True,3,True
2,4,1,9d87f4b551bf,True,True,7,True
2,4,1,243431ba5ae4,True,True,11,True
2,4,1,ef2e2f99e5c5,True,True,17,True
2,4,1,d0d125ce91c6,True,True,15,True
2,4,1,79da17e5a4a7,True,True,14,True
2,4,1,0d5417734853,True,True,20,True
2,4,1,e47c06569af4,True,True,10,True
2,4,1,49b67278a8ae,True,True,8,True
2,4,1,74c86b674332,True,True,4,True
2,4,1,521192bb4e48,True,True,18,True
2,4,1,79b84c639aa2,True,True,13,True
2,4,1,8afb9cd64b44,True,True,2,True
2,4,1,2047a8b9a9af,True,True,6,True
2,4,1,99cc48720f7b,True,True,5,True
2,4,1,253ac0c71343,True,True,12,True
2,4,1,60301067ee3e,True,True,19,True
2,4,1,ca32fc8582d9,True,True,16,True
2,4,1,281b6e4aa794,True,True,9,True
2,4,1,a20d7b3235b0,True,True,1,True
2,5,0,10ba7ff4aa3c,False,False,10,True
2,5,0,22d6e30860b5,False,False,1,True
2,5,0,88aaa626ed89,False,False,22,True
2,5,0,3ebb56ab0bad,False,False,19,True
2,5,0,89d2d0974405,False,False,7,True
2,5,0,7fc1d6155daa,False,False,14,True
2,5,0,d8a9ec6fe980,False,False,15,True
2,5,0,884cb02aeb4a,False,False,21,True
2,5,0,606296585179,False,False,20,True
2,5,0,106531c6b955,False,False,3,True
2,5,0,822ef3047448,False,False,8,True
2,5,0,01277fd7e82a,False,False,18,True
2,5,0,268f64d95ce6,False,False,9,True
2,5,0,9472882d02ba,False,False,11,True
2,5,0,a7714067668c,False,False,5,True
2,5,0,1fc4dacc6103,False,False,2,True
2,5,0,e687068d95a9,False,False,6,True
2,5,0,6ca13ce74c38,False,False,13,True
2,5,0,f85451dab921,False,False,16,True
2,5,0,dd21c899eb12,False,False,17,True
2,5,0,6f6e6a4bb244,False,False,12,True
2,5,0,048563128575,False,False,4,True
2,5,1,aa1a42d788c8,False,False,20,True
2,5,1,fff255609aa1,False,False,3,True
2,5,1,eae57528d258,False,False,16,True
2,5,1,84e6fb1b9cc1,False,False,14,True
2,5,1,7d36eadf0e35,False,False,8,True
2,5,1,cb82a1986060,False,False,25,True
2,5,1,1d9fcc4888f7,False,False,7,True
2,5,1,58f8908de18e,False,False,21,True
2,5,1,77c6ef65dfb3,False,False,23,True
2,5,1,5d1e62dff40a,False,False,19,True
2,5,1,e57be7e21ea3,False,False,24,True
2,5,1,c6d6048ce56d,False,False,2,True
2,5,1,14c32df3abfe,False,False,13,True
2,5,1,3aecbba04eae,False,False,1,True
2,5,1,5f6d1521b6ad,False,False,12,True
2,5,1,d2e5f38ae47c,False,False,15,True
2,5,1,16e71a2ad6a3,False,False,9,True
2,5,1,174f7d1bcb89,False,False,22,True
2,5,1,da43643582d5,False,False,18,True
2,5,1,952ad5406eec,False,False,11,True
2,5,1,b0726e5e3f90,False,False,6,True
2,5,1,55842f6ecc05,False,False,17,True
2,5,1,db20a1deb616,False,False,4,True
2,5,1,4a1295964321,False,False,10,True
2,5,1,67341340fa6e,False,False,5,True
2,6,0,99bac50e9382,False,False,19,True
2,6,0,a35f92e313a1,False,False,8,True
2,6,0,44cba5ea377d,True,True,2,True
2,6,0,816abaebc541,False,False,14,True
2,6,0,3e4e88fbbf3c,False,False,23,True
2,6,0,60df249c62be,False,False,12,True
2,6,0,25fe03b3b27f,True,True,5,True
2,6,0,26deec853a43,True,True,3,True
2,6,0,0d7774802158,True,True,4,True
2,6,0,480ae005edec,True,True,1,True
2,6,0,583ab4b916a3,False,False,18,True
2,6,0,496160a43599,False,False,7,True
2,6,0,abb7d9e38f5a,False,False,15,True
2,6,0,f4b3518c7ee9,False,False,11,True
2,6,0,e9f2c88e519d,False,False,21,True
2,6,0,46efcaed708a,True,True,6,True
2,6,0,5d9d3e5e5090,False,False,9,True
2,6,0,b10943751d29,False,False,16,True
2,6,0,6522fe6ca347,False,False,10,True
2,6,0,cec6c4c8a281,False,False,13,True
2,6,0,6a56bba4105e,False,False,17,True
2,6,0,3cc6ae01ecc3,False,False,20,True
2,6,0,443890aaa781,False,False,22,True
2,6,1,bb518934601f,True,False,12,True
2,6,1,414505fe0ae4,True,False,19,True
2,6,1,46756048a8aa,True,False,18,True
2,6,1,c13c8aa29b84,True,True,16,True
2,6,1,aff2bd340e82,True,True,3,True
2,6,1,b3e55b43fe78,True,False,2,True
2,6,1,4192e6a40110,True,True,4,True
2,6,1,23913b1e47ee,True,True,1,True
2,6,1,181d78c8d58d,True,True,10,True
2,6,1,d0387491f460,True,False,7,True
2,6,1,7d33f7cb38c9,True,True,13,True
2,6,1,99594478a4a1,True,False,15,True
2,6,1,9087c311f9e8,True,True,9,True
2,6,1,78a029e840cd,True,True,17,True
2,6,1,50f2f93e79f9,True,True,6,True
2,6,1,b86431e19c7b,False,False,20,True
2,6,1,285d9212bcb9,True,False,14,True
2,6,1,afa11959dc24,True,True,5,True
2,6,1,fe53d018966c,True,False,8,True
2,6,1,fe9e33b92871,True,True,11,True
2,7,0,a627975d6b1a,False,False,15,True
2,7,0,570455fe44cd,False,False,13,True
2,7,0,f619dc659d88,True,False,10,True
2,7,0,067ce6e568c8,False,False,11,True
2,7,0,489f18c183b6,True,True,8,True
2,7,0,f74934e05a1f,False,False,19,True
2,7,0,6ca5f0423244,True,True,7,True
2,7,0,bde751453f9b,False,False,17,True
2,7,0,82a6a48fa8fb,False,False,12,True
2,7,0,a4290988287d,False,False,14,True
2,7,0,a7e3fca942ed,False,False,18,True
2,7,0,ec079c6e013b,True,True,2,True
2,7,0,dbdc19317e08,True,True,6,True
2,7,0,9c14c310f1cc,True,True,4,True
2,7,0,1f8f8f1c4045,True,True,5,True
2,7,0,26f0da5e3bb5,True,True,1,True
2,7,0,efd19690d1df,True,True,3,True
2,7,0,dfa739003a05,True,True,9,True
2,7,0,936cda6cd898,False,False,16,True
2,7,0,4e6d98f5e35e,False,False,21,True
2,7,0,c190cc42a6b2,False,False,20,True
2,7,1,7e67731087d3,True,True,7,True
2,7,1,a5ae0143e2bf,True,True,12,True
2,7,1,e94dbf9f3cf4,True,False,11,True
2,7,1,80736640b4c5,False,False,23,True
2,7,1,6de270a25cd9,False,False,20,True
2,7,1,60b5b86463af,True,True,18,True
2,7,1,543ea4a4b025,True,False,17,True
2,7,1,9943487bfd9d,True,True,16,True
2,7,1,c0af8d7a27e6,True,True,3,True
2,7,1,c19951ac1e46,True,True,1,True
2,7,1,968e6409df20,True,True,6,True
2,7,1,9782ef2e3f0f,True,True,2,True
2,7,1,8d67f835fabd,False,False,22,True
2,7,1,0ab2f43222d6,True,True,15,True
2,7,1,3bfd8417d414,True,True,19,True
2,7,1,30d5a6fb55a8,True,True,13,True
2,7,1,5ce7e0205839,True,True,9,True
2,7,1,a5ac164bd610,True,True,10,True
2,7,1,e078a8dec0fe,True,True,4,True
2,7,1,656e3154f45b,True,False,14,True
2,7,1,ef290cad0485,True,True,8,True
2,7,1,b8280f9d89ca,True,False,5,True
2,7,1,1f6aaa863273,False,False,21,True
2,8,0,924cb74a31c6,False,False,5,True
2,8,0,79affee67195,False,False,8,True
2,8,0,a76cd01d1e9c,False,False,22,True
2,8,0,7d65fba4cab6,False,False,23,True
2,8,0,73e83af35181,False,False,12,True
2,8,0,9e5703445e13,False,False,21,True
2,8,0,b39c96e13396,True,True,2,True
2,8,0,4759c244600e,False,False,18,True
2,8,0,622a1399140d,False,False,11,True
2,8,0,658217e29296,False,False,20,True
2,8,0,4050745e8c0b,False,False,14,True
2,8,0,29bb40252db4,False,False,9,True
2,8,0,6d6f76ac983d,False,False,15,True
2,8,0,352d707ebdea,False,False,17,True
2,8,0,29844d658fb6,False,False,13,True
2,8,0,5afad358045d,False,False,6,True
2,8,0,34f5419bf108,False,False,16,True
2,8,0,6d0a29d8f716,False,False,3,True
2,8,0,7c4f1f5c906b,True,True,1,True
2,8,0,1d885565c970,False,False,7,True
2,8,0,467e2ee10681,False,False,19,True
2,8,0,e9dc3214edc7,False,False,10,True
2,8,0,9b2a5a8d3cda,False,False,4,True
2,8,1,081d82fe7957,True,False,5,True
2,8,1,69d038689c71,False,False,13,True
2,8,1,138583bcee0b,False,False,14,True
2,8,1,ebe582793fc8,False,False,17,True
2,8,1,36522827905e,False,False,9,True
2,8,1,af0fffd52266,False,False,16,True
2,8,1,b397c8c88e14,False,False,15,True
2,8,1,ff86b05ec27a,True,True,6,True
2,8,1,de5c7da235a4,False,False,18,True
2,8,1,8637a43c74c9,False,False,11,True
2,8,1,73290958adae,False,False,10,True
2,8,1,271d72518353,True,True,1,True
2,8,1,04b9cb2b0098,True,False,3,True
