dataset,backbone,feature_object,training_method,heldout_subject,seed,config_hash,git_sha,kind,pair,consistency,ci_lo,ci_hi,perm_p,snr,n_clusters
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.45190630111975505,0.3210840088559,0.5396189004220224,0.004975124378109453,1.5134363842348626,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,5,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.4382668009358909,0.3775619067411152,0.4909008011247418,0.004975124378109453,1.5569765249992036,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.2631150680306991,0.22300163192572606,0.30416181470798703,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.3229000875048042,0.2504297049386815,0.38462721631995433,0.004975124378109453,1.6003369411183088,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.1249425021119122,0.04690813172410998,0.2001821351848736,0.014925373134328358,1.5351522443450243,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.27218052760271355,0.19300015981656723,0.3435871101270631,0.004975124378109453,1.0420652540689013,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.14703566301795634,0.10953675991326357,0.1849150398277097,0.01990049751243781,1.9039272021428333,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.4056700500844736,0.3141350143304368,0.49095442621438184,0.004975124378109453,1.6729664555322548,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.3059615778623347,0.22689796278269492,0.3743526209968536,0.004975124378109453,1.6306067214904931,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.23802178409919614,0.17923625687459369,0.2936429805408023,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.2697621155096506,0.14933360317865932,0.37700170464928673,0.004975124378109453,1.124801925849108,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.2415073691614971,0.12828783672655972,0.3458385476707652,0.009950248756218905,1.0748743041007462,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.16681079844986255,0.002412002464698422,0.26704029253473616,0.004975124378109453,0.9475137466388095,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.09421659493437316,0.006997321507845362,0.1771557339497159,0.029850746268656716,1.6312013439507762,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.3825308261902385,0.27893902170852947,0.4800643763445672,0.004975124378109453,1.4600822786150032,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.27330300034955485,0.0836935084675713,0.4109256191213038,0.009950248756218905,1.3696867168896598,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.3029670009977677,0.25602780083980886,0.3472870766168893,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.29703785458153564,0.17822894360949854,0.3965597353044878,0.004975124378109453,1.2418158053946435,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.2812629386526578,0.1595942044601785,0.3657650914435635,0.004975124378109453,1.2332977116156578,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.26452231682759475,0.18833373357911887,0.3400996766159247,0.004975124378109453,1.0444978731351644,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.20758712156103834,0.161890346753256,0.26081114471538375,0.004975124378109453,1.8315997211783202,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.34431104313974503,0.18964080773876818,0.47024263682081,0.004975124378109453,1.5470252165646214,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,6,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.42308073122403483,0.3101900778632982,0.5070745544762572,0.004975124378109453,1.5506973089682787,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.2560769180471563,0.21786703915518812,0.29361081705731035,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.22424703267691032,0.11882565464941602,0.3284745476069847,0.004975124378109453,1.4674635928542994,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.23813147065367207,0.1569167428670441,0.31949231863203253,0.004975124378109453,1.4160292028228785,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.2633137985371396,0.21924280661154347,0.3110425022457882,0.004975124378109453,1.0015751894442695,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.12087708836049625,0.05148269329056921,0.19296875254109905,0.03482587064676617,1.784362097943848,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.35410837041757465,0.27897780263753835,0.4268192086458855,0.004975124378109453,1.5634207989440596,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.3357837476371451,0.2653477219550028,0.4065340552901784,0.004975124378109453,1.603061736985466,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.2648125023608364,0.20506430278084228,0.320119240130044,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.39655778552265664,0.2904432254312423,0.48142132914442926,0.004975124378109453,0.9582161766035501,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.34031047095973094,0.2641272417779784,0.41643271456759545,0.004975124378109453,0.9255776000775524,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.1118086486328715,-0.005905561357386772,0.20232350499544902,0.04477611940298507,0.8825082406691829,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.11327881045401629,0.03572425239126473,0.18528870030499775,0.024875621890547265,1.7513856641401726,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.3752883713510156,0.2634886363382702,0.4807931977466348,0.004975124378109453,1.3380575208985073,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.2516309272447274,0.05093253444978823,0.3916914230018042,0.004975124378109453,1.272843217932851,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.2856731622143313,0.23458900244612585,0.33461830391203096,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.21307181493706984,0.1109763059060277,0.30668439331890573,0.009950248756218905,1.1967268324895772,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.3145307686188299,0.2230190772216277,0.38654699020304195,0.004975124378109453,1.2834635020742329,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.2092647220336639,0.104273015166778,0.30691078185766363,0.004975124378109453,0.9713454756020204,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.17779081079724876,0.08834509631853527,0.2591516593152704,0.004975124378109453,1.8314804660572879,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.3708623996342481,0.20725859442873334,0.49649816679638636,0.004975124378109453,1.471208429052203,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,7,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.42851845726492727,0.3487483589385848,0.5020440104663361,0.004975124378109453,1.551462915472547,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.28152739909086805,0.2338437099519782,0.3314855156873942,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.25878190794511396,0.15791088024101615,0.3587466332405606,0.004975124378109453,0.9412084389585299,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.16311992001328784,0.09772896065739799,0.21890182522154322,0.029850746268656716,1.0094672312750208,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.31719282592447434,0.24275601641788686,0.3914398371493224,0.004975124378109453,0.7038448166240627,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.09168560012408111,0.05460426365636578,0.13078698575973038,0.12935323383084577,1.2360487141626157,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.4651692964945915,0.3679841014961526,0.5470372634099553,0.004975124378109453,1.0894960932870321,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.3932148440436595,0.29053871977861545,0.47031423001794265,0.004975124378109453,1.0387382701775787,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.2092899529913589,0.14220146830645794,0.2724220281960101,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.3023182787747042,0.18894768276462376,0.4072758201790048,0.004975124378109453,0.8868617765887308,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.2703798862282312,0.1599050977135096,0.37273233144569723,0.004975124378109453,0.8994541010320963,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.06632449860960406,-0.0763161602261484,0.18517404200507384,0.0945273631840796,0.8101938831467665,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.07622919759552882,-0.012279190543565216,0.1607508029539079,0.05970149253731343,1.7101731543205103,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.34565982359503666,0.1942457181761328,0.47131712354964544,0.004975124378109453,1.2822329298348893,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.1948280331450485,-0.03715544488411703,0.37459540457428564,0.004975124378109453,1.314414114708638,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.2216467906909542,0.1679836383744076,0.2743892255548469,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.16110105638628616,0.06456010870258304,0.2451649178114417,0.009950248756218905,1.2612604923603163,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.17934396021511265,0.051565223504185874,0.2838623886976426,0.004975124378109453,1.3452144192322564,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.23917785567801417,0.14735692211638812,0.3309299968408459,0.004975124378109453,0.8479031179942433,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.056258681130399425,-0.020106554145669687,0.1307959940809143,0.15920398009950248,1.5541819574981648,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.3076263551367569,0.13613782370225438,0.44203822592123426,0.004975124378109453,1.3961946155988012,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,8,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.3863728355991557,0.2737814113713941,0.4689929826393669,0.004975124378109453,1.4004052203062252,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.2466124846383374,0.21046120436527668,0.285536387836708,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.24179109604895405,0.16928106977001345,0.32102652167638324,0.004975124378109453,0.9118028282602111,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.18753885381776242,0.15751515936497723,0.21855731655174396,0.009950248756218905,1.187383769158851,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.2168963347334045,0.15928371191149626,0.28399813138728613,0.004975124378109453,0.8574752904035924,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.12784901200765988,0.07332360851883944,0.17625368093009136,0.03980099502487562,1.2143606146837151,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.3949019381858408,0.3069625351216768,0.4813752700456692,0.004975124378109453,1.2502058551672364,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,0,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.3106976730364028,0.2271585746481452,0.3913991529641291,0.004975124378109453,1.2304799368391193,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.22097971781257872,0.16694868588726744,0.2719207778238029,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.23241828084147195,0.16849832128815362,0.30576457419752123,0.004975124378109453,0.8736695544883749,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.22839255386705673,0.15108348781753364,0.297392311171473,0.009950248756218905,1.109375514421832,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.13264851617010062,-0.0008725842865521615,0.23585429810531633,0.029850746268656716,0.9485984425605585,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.09435743089418058,-0.0008740657720015628,0.17744632609906227,0.029850746268656716,1.5878241644569073,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.3914471030120429,0.3023738826715364,0.4811939168961583,0.004975124378109453,1.2590569671135576,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,1,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.2466144220906195,0.060260443722791796,0.3876944373440202,0.004975124378109453,1.3949145043864601,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_macro,macro,0.20315427280436651,0.15418479764394935,0.25266635105089713,,,6
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v1,0.09522817566339678,0.014872925145182616,0.179560862557578,0.07462686567164178,1.3150569840600064,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v2,0.13275849240892784,0.05441853715921657,0.19632374734497596,0.009950248756218905,1.4925409226842243,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,0v3,0.2236943266687432,0.1460388568673678,0.3018175912549001,0.004975124378109453,0.9964093012620888,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v2,0.07668666345678207,0.0050301902506900125,0.14454237860636504,0.07462686567164178,1.7276160389385058,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,1v3,0.3556924897398201,0.23263330512238778,0.45654960741101736,0.004975124378109453,1.3416799009946097,8
BNCI2014_001,dgcnn_forward_graph_adapter,graph_z,erm,9,2,3e050d97cfb776b0f40a811849e681e76844024954b247328c14f732933cd910,f7772f56,multiclass_pair,2v3,0.33486548888852924,0.19823052520775172,0.43849311459969553,0.004975124378109453,1.4293839043306706,8
